"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","typeStatus","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber"
"49","2021-02-08 21:32:24-03","UFBA","ALCB","109774","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Benth.) Harley","Guedes, ML","Oliveira, D; Guedes, ML","s/n","2013","10",NA,"Southern America","Brasil","Bahia","Salvador","Região Metropolitana de Salvad, Dunas de Itapuã.","-38.510799407959","-12.9710998535156",NA,"Folhas crassas. Inflorescência com flores liláses.",NA,NA,"26018","auto",NA,NA,NA,NA,NA,"2014","07",NA,NA,NA,NA,NA,NA
"50","2020-02-08 09:32:18-03","NBC","NL-BOTANY","U.1353792","PreservedSpecimen","Plantae",NA,"Lamiales","Labiatae","Eriope","blanchetii","Eriope blanchetii","(Benth.) Harley",NA,"Lewis GP; Carvalho AMV de; Guedes ML",NA,"1982","01","02","Southern America","Brazil",NA,NA,"Bahia: Município de Salvador, ca. 30 km a N. da cidade, Arredores do Aeroporto, Dunas.","-38.3","-12.916667",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1353792 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1353792","NL-U1353792",NA,NA,NA,NA,"Magnoliopsidae","-38.3","-12.916667",NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-04-07 11:45:07-03","UFMS","CGMS","39107","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Benth.) Harley","R.M. Harley","P.H. Davis","61048","1976","09","23",NA,"Brasil","Bahia","Itapoa","At. Lagoa do Abieté (E. of Salvador).",NA,NA,NA,"Flowers lilac-blue. Lax ande erect. Internodes glaucous. Doação UB. Altitude: 10-20. Habitat: Restinga scrub on white sand dunes. Habito: Shrub. 2,00-3,00m tall.","CGMS1068491",NA,NA,NA,NA,NA,NA,NA,NA,"2005","02","15",NA,NA,NA,NA,NA
"52","2019-11-27 13:49:40-03","UFS","ASE","21752","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Denth.) Harley","Silva, ACC","Donadio, CM","75","2010","10","06","Southern America","Brasil","Sergipe","Japaratuba",NA,"-36.94","-10.593333",NA,"Arbusto. Flores lilases.; Arbusto. Flores lilases.; Restinga / Porteiras.","ASE0028101","ASE0028101",NA,NA,NA,NA,NA,"-36.94","-10.593333","2013","03","12",NA,NA,NA,NA,NA
"53","2019-11-27 13:49:40-03","UFS","ASE","1584","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Denth.) Harley","Harley, RM","Carneiro, EM","126","1981","10","20","Southern America","Brasil","Sergipe","Pirambu","2 km após o pov. De S. José","-36.855833","-10.737778",NA,"Arboreta. Flores lilases em inflorescências racemosas terminais, folhas simples e alternas. Frequente; Arboreta. Flores lilases em inflorescências racemosas terminais, folhas simples e alternas. Frequente; Tabuleiros arenosos","ASE0013637","ASE0013637",NA,NA,NA,NA,NA,"-36.855833","-10.737778","1992","01","24",NA,NA,NA,NA,NA
"54","2019-11-27 13:49:40-03","UFS","ASE","29628","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Denth.) Harley","Lima, BCS","Lima, BCS; Carregosa, T","27","2013","09","09","Southern America","Brasil","Sergipe","Japaratuba","Povoado Sapucaia","-36.888028","-10.626972",NA,"flores lilás, folhas alternas, aproximadamente 2m.; Restinga","ASE0001272","ASE0001272",NA,NA,NA,NA,NA,"-36.888028","-10.626972","2013","11","05",NA,NA,NA,NA,NA
"55","2019-11-27 13:49:40-03","UFS","ASE","3461","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Denth.) Harley","Harley, RM","Santana, MC","195","1983","10","13","Southern America","Brasil","Sergipe","Pirambu",NA,"-36.855833","-10.737778",NA,"Erva. mais ou menos 1,5. m. Flores lilases em longas panículas terminais.; Erva. mais ou menos 1,5. m. Flores lilases em longas panículas terminais.; Tabuleiros arenosos","ASE0015033","ASE0015033",NA,NA,NA,NA,NA,"-36.855833","-10.737778","1992","01","24",NA,NA,NA,NA,NA
"56","2019-11-27 13:49:40-03","UFS","ASE","387","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Denth.) Harley","Harley, RM","Fonseca, MR","ASE387","1976","11","02","Southern America","Brasil","Sergipe","Pirambu",NA,"-36.855833","-10.737778",NA,"Subarbusto. 1.5. m. Folhas crassas, inflorescência longa, flores lilás.; Subarbusto. 1.5. m. Folhas crassas, inflorescência longa, flores lilás.; Tabuleiros arenosos de pirambu","ASE0012796","ASE0012796",NA,NA,NA,NA,NA,"-36.855833","-10.737778","1992","01","24",NA,NA,NA,NA,NA
"57","2019-11-27 13:49:40-03","UFS","ASE","6318","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Denth.) Harley","Harley, RM","Landim, M; Proença, C; Landrum","595","1995","09","14","Southern America","Brasil","Sergipe","Pirambu",NA,"-36.855833","-10.737778",NA,"arbusto. 1,6. m. flores com pétalas liláses, cálice esverdeado com lacínios enegrecidos, tubo da corola esbranquiçado, lábio superior lilás na ponta com estrias roxas na base.; arbusto. 1,6. m. flores com pétalas liláses, cálice esver","ASE0016767","ASE0016767",NA,NA,NA,NA,NA,"-36.855833","-10.737778","1997","04",NA,NA,NA,NA,NA,NA
"58","2019-11-27 13:49:40-03","UFS","ASE","75","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Denth.) Harley","Harley, RM","Barreto, ACC","ASE75","1974","09","10","Southern America","Brasil","Sergipe","Pirambu","2km após o Pov. São José","-36.855833","-10.737778",NA,"Subarbusto. Folhas simples e opostas.; Subarbusto. Folhas simples e opostas.; Tabuleiros arenosos. Solos de areias brancas.","ASE0012559","ASE0012559",NA,NA,NA,NA,NA,"-36.855833","-10.737778","1992","01","14",NA,NA,NA,NA,NA
"59","2019-11-27 13:49:40-03","UFS","ASE","22060","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Denth.) Harley","Silva, ACC","Santos, LAS","803","2011","09","21","Southern America","Brasil","Sergipe","Estância","Caueira","-47.929444","-15.779722",NA,NA,"ASE0031553","ASE0031553",NA,NA,NA,NA,NA,"-47.929444","-15.779722","2014","01","15",NA,NA,NA,NA,NA
"60","2021-03-01 16:32:04-03","UNICAMP","UEC","5680","S","Plantae","Magnoliopsida",NA,"Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Benth.) Harley","Harley, RM","Davis, PH","61048","1976","09","23",NA,"Brazil","Bahia","Salvador","Itapoã, Itapoa, at. Lagoa do Abieté (E. of Salvador).","-38.510799407959","-12.9710998535156",NA,"Restinga scrub on white dunes. 2-3 m scrube, lax anda erect. Internodes glaucous. Flowers lilac-blue.","UEC053482","UEC053482","26018","auto","10","20",NA,NA,NA,"2005","02","15",NA,NA,NA,NA,NA
"61","2020-12-14 16:07:27-03","UFC","EAC","45846","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Benth.) Harley","Harley, R.M.","Castro, A.S.F.","2170","2009","06","25","Southern America","Brasil","Bahia","Salvador","São Cristóvão, dunas próx. ao Aeroporto, Substrato arenoso","-38.510799407959","-12.9710998535156",NA,"Arbusto; Dunas costeiras","EAC0045846","EAC0045846","26018","auto",NA,NA,NA,NA,NA,"2009","07",NA,NA,NA,NA,NA,NA
"62","2020-12-21 16:30:06-03","MBM","MBM","163035","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Benth.) Harley","Bautista, H.P.","Bautista, H.P.; Pinto, C.G.P.; Pinto, C.G.P.","1181","1984","06","06","Southern America","Brazil","Bahia","Salvador","Dunas de Itapoá","-38.510799407959","-12.9710998535156",NA,NA,"MBM163035","MBM163035","26018","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-12-21 16:30:13-03","MBM","MBM","94674","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Hyptis","blanchetii","Hyptis blanchetii","Benth.","Carvalho, A.M.","Carvalho, A.M. de; Guedes, M.L.; Guedes, M.L.","1909","1983","09","25","Southern America","Brazil","Bahia","Salvador","Ca. 30 km N da cidade","-38.510799407959","-12.9710998535156",NA,NA,"MBM094674","MBM094674","26018","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-12-21 16:30:13-03","MBM","MBM","94674","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Hyptis","blanchetii","Hyptis blanchetii","Benth.","Carvalho, A.M.","Carvalho, A.M. de; Guedes, M.L.; Guedes, M.L.","1909","1983","09","25","Southern America","Brazil","Bahia","Salvador","Ca. 30 km N da cidade","-38.510799407959","-12.9710998535156",NA,NA,"MBM094674","MBM094674","26018","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2015-09-28 18:55:23-03","MNHN","RECOLNAT_MNHN_P","P00737454","PreservedSpecimen",NA,NA,NA,"Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Benth.) Harley",NA,"Blanchet, J.S.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Prov. de Bahia",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00737454' target='other'> <mi>dwc_moreinfo</mi></a>","P00737454","P00737454_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","1667",NA,NA,NA
"66","2015-09-28 18:55:24-03","MNHN","RECOLNAT_MNHN_P","P00737455","PreservedSpecimen",NA,NA,NA,"Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Benth.) Harley",NA,"Blanchet, J.S.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Prov. de Bahia",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00737455' target='other'> <mi>dwc_moreinfo</mi></a>","P00737455","P00737455_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","1667",NA,NA,NA
"67","2020-05-25 15:13:54-03","FSU","FSU","000066551","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Hyptis","blanchetii","Hyptis blanchetii","Benth.",NA,"R. P. Belem, J. M. Mendes","256",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-05-25 15:13:54-03","FSU","FSU","000066551","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Hyptis","blanchetii","Hyptis blanchetii","Benth.",NA,"R. P. Belem, J. M. Mendes","256",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2008-05-27 22:02:00-03","MO","MOBOT","2903083","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Benth.) Harley","RMH","Gwilym P. Lewis","Lewis 999","1982",NA,NA,"South America","Brazil","Bahia",NA,"Município de Salvador. ca. 30km a.n. da cidade. Arredores do Aeroporto. dunas.","-38.3","-12.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-12-19 11:19:05-03","UFG","UFG","50635","S","Plantae",NA,NA,"Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Benth.) Harley","Schliewe, M.A.","Schliewe, M.A.","33","2014","10","23",NA,"Brasil","Bahia","Salvador",NA,"-38.510799407959","-12.9710998535156",NA,"Subarbusto de até 2,5m., folhas carnosas presença de flores arroxeadas.","UFG0050635","UFG0050635","26018","auto",NA,NA,NA,NA,NA,"2015","03","01",NA,NA,NA,NA,NA
"71","2021-02-04 10:27:43-03","UFRPE","HST","9599","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Benth.) Harley",NA,"L.C.Barbosa","s.n.","1995","05","07",NA,"Brasil","Bahia","Salvador","Itapuã","-38.510799407959","-12.9710998535156",NA,"Subarbusto, folhas simples, crassas, discolores, aromáticas. Flores de cor lilás.","HST009599",NA,"26018","auto",NA,NA,NA,NA,NA,"2016",NA,NA,NA,NA,NA,NA,NA
"72","2020-09-02 16:29:59-03","Cenargen","CEN","34731","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Benth.) Harley",NA,"B. F. Viana","10","1996","01","10",NA,"Brasil","BA","SALVADOR","Abaeté, Dunas.","-38.510799407959","-12.9710998535156","Exsicatas","Doação do Herbário dda Universidade Estadual de Feira de Santana - Bahia - Brasil. HUEFS nº 33366.","CEN00034731","CEN00034731","26018","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"73","2019-11-13 11:20:38-03","USP","SPF","118158","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Benth.) Harley","Anônimo","Harley, RM","24101","1987","01","21",NA,"Brasil","Bahia",NA,"Itapoã. 30 km norte. Entre dunas altas de areia branca.","-38","-12.583333",NA,NA,"SPF00118158","SPF00118158",NA,NA,NA,NA,NA,"-38","-12.583333",NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-11-13 11:20:38-03","USP","SPF","40432","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Benth.) Harley","Harley, RM","Lewis, GP","999","1982","01","21",NA,"Brasil","Bahia","Salvador","Ca. 30 km a norte da cidade. Arredores do aeroporto. White dune sands. Alt. sea level.","-38.3","-12.916667",NA,NA,"SPF00040432","SPF00040432",NA,NA,NA,NA,NA,"-38.3","-12.916667","1981","11",NA,NA,NA,NA,NA,NA
"75","2019-11-13 11:20:38-03","USP","SPF","138974","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Benth.) Harley","Antar, GM","Oliveira, PP","20","1999","09","02",NA,"Brasil","Bahia","Salvador","Lagoa do Abaeté. Dunas, solo arenoso.","-38.510799407959","-12.9710998535156",NA,NA,"SPF00138974",NA,"26018","auto",NA,NA,NA,NA,NA,"2017","01",NA,NA,NA,NA,NA,NA
"76","2019-10-07 09:16:03-03","UEFS","HUEFS","33366","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Benth.) Harley",NA,"Viana, B.F.","10","1996","01","10",NA,"Brasil","Bahia","Salvador","Abaeté.","-38.510799407959","-12.9710998535156",NA,"Dunas.","HUEFS0033366","HUEFS0033366","26018","auto",NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-10-07 09:16:03-03","UEFS","HUEFS","40785","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Benth.) Harley","R.M.Harley","Oliveira, P.P.","20","1999","09","02",NA,"Brasil","Bahia","Salvador","Lagoa do Abaeté.","-38.510799407959","-12.9710998535156",NA,"Dunas, solo arenoso.","HUEFS0040785","HUEFS0040785","26018","auto",NA,NA,"Asteranae",NA,NA,"2018","04",NA,NA,NA,NA,NA,NA
"78","2019-10-07 09:16:03-03","UEFS","HUEFS","102592","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Benth.) Harley","L.P.de Queiroz","Oliveira-Rebouças, P.","19","2005","09","25",NA,"Brasil","Bahia",NA,NA,"-37.934722","-12.440556",NA,NA,"HUEFS0102592","HUEFS0102592",NA,NA,NA,NA,"Asteranae","37W56'5''","12S26'26''","2005","11",NA,NA,NA,NA,NA,NA
"79","2019-10-07 09:16:03-03","UEFS","HUEFS","122127","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Benth.) Harley","R.M.Harley","Cardoso, D.","2107","2007","07","15",NA,"Brasil","Bahia","Salvador","APA Lagoa do Abaeté. Próximo à entrada.","-38.35","-12.933333",NA,"Vegetação sobre dunas.","HUEFS0122127","HUEFS0122127",NA,NA,NA,NA,"Asteranae","38W21'","12S56'","2008","06",NA,NA,NA,NA,NA,NA
"80","2019-10-07 09:16:03-03","UEFS","HUEFS","160161","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Benth.) Harley",NA,"Carvalho-Sobrinho, J.G.de","2784","2010","03","16",NA,"Brasil","Bahia","Entre Rios","Área da COPENER, Fazenda Brejada.","-37.908611","-12.316389",NA,"Mancha de Restinga.","HUEFS0160161","HUEFS0160161",NA,NA,"47","47","Asteranae","37W54'31''","12S18'59''",NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-10-07 09:16:03-03","UEFS","HUEFS","189393","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Benth.) Harley","R.M.Harley","Silva, U.C.S","185","2012","09","02",NA,"Brasil","Bahia","Salvador","Dunas do Abaeté.","-38.356944","-12.944444",NA,"Vegetação de restinga.","HUEFS0189393","HUEFS0189393",NA,NA,"29","29","Asteranae","38W21'25''","12S56'40''","2014","03",NA,NA,NA,NA,NA,NA
"82","2019-10-07 09:16:03-03","UEFS","HUEFS","22984","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Benth.) Harley","R.M.Harley","Landim, M.","595","1995","09","14",NA,"Brasil","Sergipe",NA,"Área próximo à estrada de Pirambu à São José.",NA,NA,NA,NA,"HUEFS0022984","HUEFS0022984",NA,NA,NA,NA,"Asteranae",NA,NA,"1997","04",NA,NA,NA,NA,NA,NA
"83","2019-10-07 09:16:03-03","UEFS","HUEFS","180586","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Benth.) Harley",NA,"Matos, E.N.de","257","2011","07","26",NA,"Brasil","Bahia","Jandaíra","Fazenda LUZOMAR.","-49.463333","-11.565556",NA,"Campestre e moitas","HUEFS0180586","HUEFS0180586",NA,NA,NA,NA,"Asteranae","49W27'48''","11S33'56''",NA,NA,NA,NA,NA,NA,NA,NA
"84","2019-10-07 09:16:03-03","UEFS","HUEFS","4164","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Benth.) Harley","R.M.Harley","Noblick, L.R.","3439","1984","10","19",NA,"Brasil","Bahia","Salvador","Dunas de Itapuã, arredores da Lagoa de Abaeté","-38.35","-12.933333",NA,NA,"HUEFS0004164","HUEFS0004164",NA,NA,NA,NA,"Asteranae","38W21'","12S56'","1993","06",NA,NA,NA,NA,NA,NA
"85","2019-10-07 09:16:03-03","UEFS","HUEFS","4006","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Benth.) Harley","R.M.Harley","Carvalho, A.M.de","1909","1983","09","25",NA,"Brasil","Bahia","Salvador",NA,"-38.510799407959","-12.9710998535156",NA,NA,"HUEFS0004006","HUEFS0004006","26018","auto",NA,NA,"Asteranae",NA,NA,"1993","06",NA,NA,NA,NA,NA,NA
"86","2019-10-07 09:16:03-03","UEFS","HUEFS","6188","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Benth.) Harley","L.P.de Queiroz","Queiroz, L.P.de","875","1984","09","30",NA,"Brasil","Bahia","Salvador",NA,"-38.510799407959","-12.9710998535156",NA,NA,"HUEFS0006188","HUEFS0006188","26018","auto",NA,NA,"Asteranae",NA,NA,"1987","05",NA,NA,NA,NA,NA,NA
"87","2019-10-07 09:16:03-03","UEFS","HUEFS","34433","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Benth.) Harley","R.M.Harley","Silva, M.M.da","69","1998","05","16",NA,"Brasil","Bahia","Salvador","Dunas de Itapoã.","-38.510799407959","-12.9710998535156",NA,"Dunas.","HUEFS0034433","HUEFS0034433","26018","auto",NA,NA,"Asteranae",NA,NA,"2001","05",NA,NA,NA,NA,NA,NA
"88","2019-10-07 09:16:03-03","UEFS","HUEFS","61123","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Lamiaceae","Eriope","blanchetii","Eriope blanchetii","(Benth.) Harley","R.M.Harley","Nunes, L.","12","1993","03","15",NA,"Brasil","Bahia","Salvador","Itapoan, Abaeté.","-38.510799407959","-12.9710998535156",NA,"Restinga em dunas.","HUEFS0061123","HUEFS0061123","26018","auto",NA,NA,"Asteranae",NA,NA,"1994","09",NA,NA,NA,NA,NA,NA
"89","2015-03-07 08:47:24-03","F","FMNH-SEEDPLANTS","V0143495F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lamiaceae","Eriope","blanchetii","Eriope blanchetii",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0143495F","V0143495F_01",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2019-09-04 19:30:17-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Lamiaceae","Hyptis","blanchetii","Hyptis blanchetii",NA,NA,"J. S. Blanchet",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA
"91","2019-01-23 11:30:13-02","F","FMNH-SEEDPLANTS","V0092130F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lamiaceae","Hyptis","blanchetii","Hyptis blanchetii",NA,NA,"J. S. Blanchet","1667","1834",NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0092130F","V0092130F_01",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA
"92","2019-09-04 19:30:17-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Lamiaceae","Hyptis","blanchetii","Hyptis blanchetii",NA,NA,"J. S. Blanchet",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA
"93","2019-01-23 11:30:13-02","F","FMNH-SEEDPLANTS","V0092130F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lamiaceae","Hyptis","blanchetii","Hyptis blanchetii",NA,NA,"J. S. Blanchet","1667","1834",NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0092130F","V0092130F_01",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA
"94","2020-07-23 12:09:20-03","CEPLAC","CEPEC","83556","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Eriope","blanchetii","Eriope blanchetii",NA,"B. F. Viana","B. F. Viana","10","1996","01","10",NA,"Brasil","Bahia","SALVADOR","Abaeté.","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,"26018","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1996",NA
"95","2020-07-23 12:09:10-03","CEPLAC","CEPEC","27450","PreservedSpecimen","Plantae",NA,NA,"Labiatae","Eriope","blanchetii","Eriope blanchetii",NA,"R. M. Harley","S. A. Mori","14079","1974","03","24",NA,"Brasil","Bahia","SALVADOR","Bairro de Itapua,arredores do aeroporto Dois de Julho.","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,"26018","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18/10/1988",NA
"96","2020-07-23 12:09:10-03","CEPLAC","CEPEC","17927","PreservedSpecimen","Plantae",NA,NA,"Labiatae","Eriope","blanchetii","Eriope blanchetii",NA,"R. M. Harley","J. Araujo","98","1978","03","21",NA,"Brasil","Bahia","SALVADOR","Dunas do Abaete.","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,"26018","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"06/02/1990",NA
"97","2020-07-23 12:09:10-03","CEPLAC","CEPEC","30175","PreservedSpecimen","Plantae",NA,NA,"Labiatae","Eriope","blanchetii","Eriope blanchetii",NA,"R. M. Harley","G. P. Lewis","999","1982","01","01",NA,"Brasil","Bahia","SALVADOR","30Km ao N da cidade.Arredores do aeroporto .","-38.3","-12.916667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"38W18'","12S55'",NA,NA,NA,NA,NA,NA,"06/02/1990",NA
"98","2020-07-23 12:09:10-03","CEPLAC","CEPEC","26516","PreservedSpecimen","Plantae",NA,NA,"Labiatae","Eriope","blanchetii","Eriope blanchetii",NA,"R. M. Harley","S. A. Mori","14184","1981","05","29",NA,"Brasil","Bahia","entre rios","10-13Km ao W de Subauma.","-38.084400177002","-11.9419002532959",NA,NA,NA,NA,"52418","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18/10/1988",NA
"99","2020-07-23 12:09:10-03","CEPLAC","CEPEC","33727","PreservedSpecimen","Plantae",NA,NA,"Labiatae","Eriope","blanchetii","Eriope blanchetii",NA,"R. M. Harley","A. M. de Carvalho","1909","1983","09","25",NA,"Brasil","Bahia","SALVADOR","30Km ao N da cidade. Dunas nos arredores da Lagoa de Abaete.","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,"26018","auto",NA,NA,NA,"0*0'0","0*0'0",NA,NA,NA,NA,NA,NA,"06/02/1990",NA
"100","2020-07-23 12:09:10-03","CEPLAC","CEPEC","34830","PreservedSpecimen","Plantae",NA,NA,"Labiatae","Eriope","blanchetii","Eriope blanchetii",NA,"R. M. Harley","R. Callejas","1740","1983","11","12",NA,"Brasil","Bahia","SALVADOR","3Km da cidade, a W do aeroporto.","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,"26018","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18/10/1988",NA
"101","2020-07-23 12:09:10-03","CEPLAC","CEPEC","17956","PreservedSpecimen","Plantae",NA,NA,"Labiatae","Eriope","blanchetii","Eriope blanchetii",NA,"R. M. Harley","J. Araujo","37","1976","08","28",NA,"Brasil","Bahia","SALVADOR","Dunas do Abaete.","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,"26018","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"06/02/1990",NA
