"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","individualCount","minimumDepthInMeters","maximumDepthInMeters","sex"
"836","2016-01-22 15:14:00-02","MO","MOBOT","100819657","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G. Lohmann",NA,"H. Sato|et al.","Sato 299","2012","1","19","Argentina","Jujuy","Ledesma","Mun. Calilegua. Parque Nacional Calilegua. Zona Sur.","-64.9330556","-23.9263889",NA,NA,"733.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"837","2015-07-24 10:10:00-03","MO","MOBOT","100833380","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G. Lohmann","M.R. Pace","M. R. Pace|J. Lovo|et al.","Pace 148","2011","11","9","Brazil","São Paulo","Botucatu","UNESP. Mata ao lado do herbário. BOTU. Mata Atlântica.","-48.495","-22.8844444",NA,NA,"869.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"838","2015-07-24 11:56:00-03","MO","MOBOT","100833428","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G. Lohmann","L.H. Fonseca","L.H.M. Fonseca|et al.","Fonseca 179","2011","12","3","Brazil","São Paulo","Capão Bonito","Beira da estrada Sebastião Ferraz de Camargo Penteado. Sentido Guapiara. Floresta estacional semidecidual.","-48.4402777","-24.0922222",NA,NA,"781.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"839","2020-03-02 09:01:00-03","MO","MOBOT","100933799","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G. Lohmann","A. Frazão","Michael H. Nee","Nee 60847","2014","2","28","Bolivia","Santa Cruz","Germán Busch","19 km al SW de Puerto Suárez, 2.2 km E (línea recta) de las oficinas y entrada de la empresa minera, pendiente gradual del lado W de Cerro Mutún, cerca de las parcelas ecológicas de Daniel Villarroel S.","-57.9208334","-19.2127778",NA,NA,"334.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"840","2016-03-29 14:33:00-03","MO","MOBOT","1014165","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G. Lohmann",NA,"R.M. Harley","Harley 22012","1980","5","1","Brazil","Bahia",NA,"5 km N of Tobocas, which is 10 km NW of Serra Dourada.","-44.0333333","-12.65",NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"841","2016-03-29 12:01:00-03","MO","MOBOT","1021790","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G. Lohmann",NA,"René Chávez A.","Chávez Alfaro 100","1969","2","3","Peru","Cusco",NA,"Convencion-Rosario Mayo. Bosque sabanero.",NA,NA,NA,NA,"950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"842","2016-03-29 14:39:00-03","MO","MOBOT","1022010","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G. Lohmann",NA,"Timothy C. Plowman","Plowman 12734","1983","1","19","Brazil","Ceará",NA,"Crato, Chapada do Araripe, 10 km SW of Crato","-39.5333333","-7.2666667",NA,NA,"820.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"843","2016-03-29 14:35:00-03","MO","MOBOT","1022205","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G. Lohmann",NA,"L.A. Mattos Silva|et al.","Mattos Silva 1509","1982","2","16","Brazil","Bahia",NA,"Mpio. Ilhéus, Rodovia Olivenca/maroim, 12 km S de Olivenca Mpio. Ilheus.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"844","2016-03-29 14:38:00-03","MO","MOBOT","1026431","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G. Lohmann",NA,"Romeu P. Belém|R.S. Pinheiro","Belém 3108","1967","1","13","Brazil","Bahia",NA,"Marau.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"845","2016-03-29 14:26:00-03","MO","MOBOT","1032815","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G. Lohmann",NA,"Juan Acosta","Acosta 16","1968","1","28","Peru","Junín",NA,"Tarma, San Ramon, Valle de Chanchamayo",NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"846","2016-03-29 12:07:00-03","MO","MOBOT","1032817","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G. Lohmann",NA,"Alwyn H. Gentry|et al.","Gentry 25581","1979","3","12","Peru","San Martín",NA,"Vicinity of Tocache Viejo near entrance to oil palm plantation, roadside.",NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1779","3",NA,NA,NA
"847","2013-05-08 08:56:00-03","MO","MOBOT","1033250","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G. Lohmann",NA,"Michael H. Nee","Nee 33550","1987","1","15","Bolivia","Santa Cruz","Andrés Ibáñez","1 km N of center of Cotoca.","-62.9833333","-17.75",NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"848","2016-03-29 11:52:00-03","MO","MOBOT","1033264","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G. Lohmann",NA,"Philip A. Silverstone-Sopkin","Silverstone-Sopkin 3249","1987","6","21","Colombia","Valle del Cauca","Zarzal","Hacienda El Medio (Carretera Panamericana entre La Paila y Zarzal, parte plana del Valle del Rio Cauca), bosque secundaria (viejo cacaotal) con algunos elementos primarios, dominado por Anacardium excelsum hasta 40 m altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"849","2016-03-29 14:37:00-03","MO","MOBOT","1034466","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G. Lohmann",NA,"L. Coradín|et al.","Coradín 5877","1983","6","20","Brazil","Piauí",NA,"Bom Jesus, Rodovia Bom Jesus-Gilbues 23 km W of Bom Jesus","-44.25","-8.9",NA,NA,"360.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"850","2018-04-03 05:20:00-03","MO","MOBOT","1034556","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G. Lohmann",NA,"Alwyn H. Gentry|James Aronson|Ramón Ramírez","Gentry 27090","1979","10","21","Peru","Madre de Dios",NA,"Trails 4, 5 and 9, Cashu Cocha Camp, Manu National Park.","-71.3666667","-11.9",NA,NA,"380.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1842","1",NA,NA,NA
"851","2016-03-29 14:18:00-03","MO","MOBOT","1034557","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G. Lohmann",NA,"Timothy C. Plowman|M. Ramírez R.","Plowman 11263","1981","12","9","Peru","Huánuco",NA,"Leoncio Prado, Jardin Botanico, Tingo Maria",NA,NA,NA,NA,"670.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"852","2016-05-16 14:23:00-03","MO","MOBOT","1034738","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G. Lohmann",NA,"Cyl Farney","Farney 740A","1985","5","23","Brazil","Rio de Janeiro",NA,"Mpio. Niteroi/Marica, Pico Alto Moirao, Mata de Encosta.",NA,NA,NA,NA,"250.00000000","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"853","2016-03-29 12:08:00-03","MO","MOBOT","1035698","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G. Lohmann",NA,"Ellenberg, N.","Ellenberg 3443","1970","12","21","Peru","Amazonas",NA,"Puerto Nazareth, 5 km from Olmos",NA,NA,NA,NA,"295.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"854","2016-03-29 12:02:00-03","MO","MOBOT","1035699","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G. Lohmann",NA,"Alwyn H. Gentry|Camilo Díaz S.","Gentry 28191","1979","11","17","Peru","Loreto","Alto Amazonas","Capihuar, 5 km NE of Andoas on Río Capihuari, near Ecuador border, along oil pipeline. Lateritic uplands alternating with Mauritia swamps.","-76.5","-2.53333",NA,NA,"240.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1602","1",NA,NA,NA
"855","2016-03-29 11:53:00-03","MO","MOBOT","1035870","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G. Lohmann",NA,"Philip A. Silverstone-Sopkin","Silverstone-Sopkin 2570","1986","11","16","Colombia","Valle del Cauca","Zarzal","Hacienda El Medio (Carretera Panamericana entre La Paila y Zarzal, parte plana del Valle del Rio Cauca), bosque swcundario (viejo cacaotal) con algunos elementos primarios, dominado por Anacardium excelsum hasta 40 m altura.","-76.0666667","4.3833333",NA,NA,"950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"856","2016-03-29 11:55:00-03","MO","MOBOT","1035898","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G. Lohmann",NA,"Hermes Cuadros V.","Cuadros Villalobos 3800","1987","7","24","Colombia","Bolívar",NA,"Mun. San Martin de Loba, camino al Puerto.",NA,NA,NA,NA,"30.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"857","2019-05-21 15:19:00-03","MO","MOBOT","1037622","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G. Lohmann","M. Beyer, (Lvs. and fruit)","Gert G. Hatschbach|J.M. Silva","Hatschbach 49895pp","1985","10","17","Brazil","Espírito Santo",NA,"Caxixa (Mpio. Castelo).",NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"858","2016-03-17 15:39:00-03","MO","MOBOT","1218008","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G. Lohmann",NA,"Kenneth R. Robertson|Daniel F. Austin","Robertson 7","1967","5","23","Venezuela",NA,NA,"On campus at OEA and in Bot Grad. all native to Peru but cultivated here.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"859","2016-03-29 12:00:00-03","MO","MOBOT","1270194","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G. Lohmann",NA,"C. Vargas C.","Vargas Calderón 1676","1940","1","8","Peru","Cusco",NA,"Cuzco. Sahuayaco",NA,NA,NA,NA,"820.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"860","2016-03-29 14:28:00-03","MO","MOBOT","1286297","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G. Lohmann",NA,"A. Ayala","Ayala 2249","1979","11","12","Peru","Loreto","Alto Amazonas","Pastaza, Rio Pastaza; Andoas, Capahuari Norte. Bosque 2o. en zona petrolera.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"861","2016-03-29 14:42:00-03","MO","MOBOT","1576854","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G. Lohmann",NA,"Lúcia G. Lohmann","Lohmann 685","2001","7","18","Brazil","Espírito Santo",NA,"Linhares. Reserva Vale do Rio Doce. Between roads Aceiro and Eucalipto.","-40.0666667","-19.3666667",NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"862","2018-05-17 05:28:00-03","MO","MOBOT","2193546","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G. Lohmann",NA,"María E. Múlgura|F. Biganzoli|H. Illarraga|Andrea S. Vega","Múlgura 1817","1997","12","13","Argentina","Misiones","Guaraní","Ruta 21, a 4,3 km de Ruta 14, hacia Moconá, frente a la escuela","-54.1833333","-26.7",NA,NA,"570.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"863","2018-05-17 05:28:00-03","MO","MOBOT","2193576","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G. Lohmann",NA,"María E. Múlgura|F. Biganzoli|H. Illarraga|Andrea S. Vega","Múlgura 1845","1997","12","14","Argentina","Misiones","San Pedro","Borde de ruta 20 a 5 km del cruce con la ruta 14","-54.0666667","-26.5333333",NA,NA,"660.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"864","2018-05-17 05:28:00-03","MO","MOBOT","2247062","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G. Lohmann",NA,"María E. Múlgura|Manuel J. Belgrano|Silvia S. Denham|M.A. Romero","Múlgura 2341","2000","11","7","Argentina","Misiones","Apóstoles","Desvío hacia Escuela Pascual Gentilini","-55.75","-27.7666667",NA,NA,"210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"865","2016-03-29 14:45:00-03","MO","MOBOT","3048083","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G. Lohmann",NA,"E.M.N. Ferraz|A.G. Bispo|M.F. Melo","Ferraz 657","1999",NA,NA,"Brazil","Pernambuco",NA,"Säo Vicente Férrer, Mata do Estado Mata úmida. solo argiloso. Lat: 7035' long: 35030' Interior da mata",NA,NA,NA,NA,"600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"866","2016-03-29 11:56:00-03","MO","MOBOT","3250091","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G. Lohmann",NA,"Martha Serrano|Ariel Lliully|Jeaneth Villalobos","Serrano 7241","2006","1","23","Bolivia","Tarija","O'Connor","Reserva Nacional de Flora y Faunia Tariquía. Comunidad Salinas. Pastizales de la comunidad. Pastizal bajo compacto altamente impactado por el pastoreo. Domina Paspalum notatum y varias Cyperaceas y Juncaceas, temporalmente inundado en época de intensas lluvias. Escasas lagunas pequeñas en el paisaje.","-64.2244445","-21.7555556",NA,NA,"1118.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"867","2014-09-18 15:29:00-03","MO","MOBOT","3294182","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G. Lohmann","A. Zuntini, SPF","M.M.S. Castro","Castro 997","2006","6","6","Brazil","Rio de Janeiro",NA,"Teresopolis: Serra dos Orgãos. Subida para o Vale da Lua.","-42.96638","-22.3925",NA,NA,"614.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"868","2014-09-18 15:29:00-03","MO","MOBOT","3294207","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G. Lohmann","A. Zuntini, SPF","M.M.S. Castro","Castro 1005","2006","6","6","Brazil","Rio de Janeiro",NA,"Paraty: BR 101 sentido Rio - Santos. Entroncamento da entrada para Paraty.","-44.73138","-23.22333",NA,NA,"8.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"869","2016-03-29 14:32:00-03","MO","MOBOT","479905","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G. Lohmann",NA,"Alwyn H. Gentry|Camilo Díaz S.","Gentry 61111","1988","2","4","Peru","Cajamarca",NA,"La Palma, 10 km NW de Chirinos, remnant patch of Podocarpus forest. TRANSECT 1","-78.8833333","-5.4166667",NA,NA,"1780.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"88-58","2",NA,NA,NA
"870","2016-03-29 11:59:00-03","MO","MOBOT","479994","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G. Lohmann",NA,"Alwyn H. Gentry|Carlos Reynel Rodríguez|Rosa Ortiz|Percy Núñez V.","Gentry 76918","1992","5","20","Peru","Puno",NA,"Río Távara, border of river.","-69.6666667","-13.35",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"923","3",NA,NA,NA
"871","2016-03-29 14:38:00-03","MO","MOBOT","480688","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G. Lohmann",NA,"Alwyn H. Gentry|et al.","Gentry 50206","1985","2","16","Brazil","Ceará",NA,"Granitic outcrops and adjacent cultivated area, 12 km SW of Quixadá.","-39.0333333","-5.0333333",NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"85-133","2",NA,NA,NA
"872","2016-03-29 11:54:00-03","MO","MOBOT","481198","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G. Lohmann",NA,"Alwyn H. Gentry|Hermes Cuadros V.","Gentry 68243","1989","10","26","Colombia","Sucre","Colosó","Colosó, Estación de Primatos, forest on limestone.","-75.3666667","9.5",NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"293","3",NA,NA,NA
"873","2016-03-29 12:10:00-03","MO","MOBOT","482267","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G. Lohmann",NA,"Percy Núñez V.","Núñez Vargas 13965","1991","8","10","Peru","Cusco","Quispicanchis","Hills around Río Araza between Pande Azucar and Quince Mil Airport. Forests 292 km from Cusco.","-70.75","-13.2166667",NA,NA,"643.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"97","4",NA,NA,NA
"874","2016-03-29 14:31:00-03","MO","MOBOT","482641","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G. Lohmann",NA,"Alwyn H. Gentry|Percy Núñez V.","Gentry 69386","1990","2","21","Peru","Madre de Dios","Tambopata","Cusco Amazónico, trail to Lago Sandoø val across Río Madre de Dios, ca. 12 km E of Puerto Maldonado.","-69.0666667","-12.5833333",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"416","2",NA,NA,NA
"875","2016-03-29 14:29:00-03","MO","MOBOT","482958","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G. Lohmann",NA,"Martín E. Timaná|Nestor Jaramillo","Timaná 2688","1991","10","18","Peru","Madre de Dios","Tambopata","Las Piedras. Cusco Amazónico. Plantas colectadas en el claro del albergue.","-69.05","-12.4833333",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"117","4",NA,NA,NA
"876","2016-03-29 11:52:00-03","MO","MOBOT","484127","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G. Lohmann",NA,"Alwyn H. Gentry|Hermes Cuadros V.","Gentry 47504","1984","7","2","Colombia","Magdalena",NA,"Road from Santa Marta to Guajira, ca. 10 km W of Guajira limits, W of Palomino. Moist forest remnants.","-73.6666667","11.25",NA,NA,"20.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"84-264","4",NA,NA,NA
"877","2016-03-29 14:27:00-03","MO","MOBOT","484380","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G. Lohmann",NA,"Percy Núñez V.","Núñez Vargas 12050","1990","4","14","Peru","Madre de Dios","Tambopata","Cusco Amazónico Logde. Lago Sandobal and Río Madre de Dios. Lake edge.","-69.05","-12.5833333",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"47","5",NA,NA,NA
"878","2018-10-03 04:36:00-03","MO","MOBOT","484418","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G. Lohmann",NA,"Alwyn H. Gentry|Carmen Bonifaz B.|José Loor|Rafael Lao M.","Gentry 30711","1981","1","24","Ecuador","Los Ríos","Vinces","Jauneche Forest, Canton Vinces between Mocachi and Palenque on Estero Peñafiel.","-79.7","-1.2666667",NA,NA,"70.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1972","2",NA,NA,NA
"879","2016-05-16 14:24:00-03","MO","MOBOT","484796","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G. Lohmann",NA,"Alwyn H. Gentry|Lajones, A.","Gentry 73047","1991","2","2","Ecuador","Esmeraldas",NA,"W of San Mateo, Reserva Forestal de Jardin Tropical, Universidad Tecnica Luis Vargas Torres. TRANSECT # 3","-79.6166667","0.9",NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"578","2",NA,NA,NA
"880","2016-03-29 11:50:00-03","MO","MOBOT","485164","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G. Lohmann",NA,"Alwyn H. Gentry|Hermes Cuadros V.","Gentry 47588","1984","7","3","Colombia","Magdalena",NA,"Tayrona National Park; dry slopes overlooking Caribbean. Transect # 2","-74.2","11.3333333",NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"84-269","2",NA,NA,NA
"881","2013-05-02 14:28:00-03","MO","MOBOT","485253","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G. Lohmann","L. Lohmann (SPF)","Elsa M. Zardini|Tulio Tillería","Zardini 36609","1993","7","9","Paraguay","Cordillera",NA,"General Bernardino Caballero. Cerrado forest on sandstone.","-56.85","-25.68333",NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"834","4",NA,NA,NA
"882","2016-03-29 14:12:00-03","MO","MOBOT","485278","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G. Lohmann",NA,"Alwyn H. Gentry|Juan Revilla|Doris Alfaro C.|Douglas C. Daly","Gentry 18710","1977","3","27","Peru","Loreto","Maynas","Bosque Nacional von Humboldt, Km 86 Pucallpa-Tingo Maria road; disturbed mature forest and forest edge; tropical moist forest.",NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1042","1",NA,NA,NA
"883","2016-03-29 12:05:00-03","MO","MOBOT","485397","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G. Lohmann","L. Lohmann (SPF)","Elsa M. Zardini|Leongino Guerrero","Zardini 37188","1993","11","9","Paraguay","Caaguazú",NA,"Between Coronel Oviedo and Caaguazú; Route 2, km 148. Patch of forest.","-56.25","-25.4833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"848","4",NA,NA,NA
