"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","typeStatus","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"1134","2017-02-03 05:18:00-02","MO","MOBOT","2807364","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","J.G. Ramirez y D. Cárdenas",NA,NA,NA,"Juan Guillermo Ramírez|Dairon Cárdenas L.","Ramírez Arango 1714","1987","9","27","Colombia","Antioquia","San Luis","Quebrada La Cristalina","-74.0009","6.0005333",NA,NA,NA,NA,NA,"600.00000000","770.00000000","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1135","2017-02-03 05:18:00-02","MO","MOBOT","1583827","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","J.G. Ramirez & D. Cardenas",NA,NA,NA,"Juan Guillermo Ramírez|Dairon Cárdenas L.","Ramírez Arango 361","1987","1","22","Colombia","Antioquia","San Luis","Quebrada La Cristalina. bh-T/bmh-T. Sector NW","-74.0003531","6.0004131",NA,NA,NA,NA,NA,"550.00000000","700.00000000","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1136","2008-05-27 22:02:00-03","MO","MOBOT","422907","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","B.F. Hansen",NA,NA,NA,"James C. Solomon","Solomon 7742","1982","5","21","Bolivia","Beni","Vaca Diez","37 km E of Riberalta on road to Guayaramarín. Secondary growth along roadside.","-65.75","-11.08333",NA,NA,NA,NA,NA,"230.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"143","3",NA,NA
"1137","2008-05-27 22:02:00-03","MO","MOBOT","422618","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","B.Hansen (USF)",NA,NA,NA,"James C. Solomon","Solomon 16728","1987","5","22","Bolivia","Beni","Vaca Diez","Riberalta. Campos secundarios, arbustivos, alrededor de la Estación Experimental de IBTA.","-66.06666","-11",NA,NA,NA,NA,NA,"170.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-65","3",NA,NA
"1138","2012-11-01 05:08:00-02","MO","MOBOT","100191219","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","J.F. Morales (INB)",NA,NA,NA,"Serge Barrier","Barrier 1143","1978","6","19","Peru","Loreto","Maynas","Rio Zumun, affluent du rio Yahuas-Yacu, affluent du rio Ampi-Yacu affluent de l'Amazone à Pebas - commune de Colonia, territoire des indiens Bora.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1139","2009-12-16 10:31:00-02","MO","MOBOT","100192801","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","J.F. Morales",NA,NA,NA,"William R. Anderson","Anderson 7723","1973","3","22","Brazil","Goiás",NA,"3 km NE of São João da Aliança; mesophytic woods by stream, open marshy place near stream, and cerrado on hillside above.",NA,NA,NA,NA,NA,NA,NA,"1070.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1140","2009-12-16 09:22:00-02","MO","MOBOT","100192833","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","J.F. Morales",NA,NA,NA,"D. Alvarenga|F.C.A. Oliveira","Alvarenga 278","1989","5","29","Brazil","Distrito Federal",NA,"Reserva Ecológica do IBGE. Mata ciliar do córrego Monjolo.","-47.8822223","-15.9516667",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1141","2013-08-23 04:12:00-03","MO","MOBOT","100192837","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","F. Markgraf",NA,NA,NA,"Gert G. Hatschbach|O. V. Guimarães","Hatschbach 46984","1983","10","18","Brazil","Espírito Santo",NA,"Rod. BR-101; Rio Preto do Sul (mun. S. Mateus).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1142","2019-02-09 04:34:00-02","MO","MOBOT","100192840","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","J.F. Morales",NA,NA,NA,"Milward de Azevedo, Michaele Alvim|M. Pereira N.","Milward de Azevedo 242","1989","7","12","Brazil","Distrito Federal",NA,"Reserva Ecológica do IBGE. Mata ciliar do córrego Taquara/UNB.","-47.8947222","-15.9925",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1143","2009-12-16 09:55:00-02","MO","MOBOT","100192842","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","J.F. Morales",NA,NA,NA,"D. Alvarenga|F.C.A. Oliveira","Alvarenga 302","1989","6","12","Brazil","Distrito Federal",NA,"Reserva Ecológica do IBGE. Mata ciliar do córrego Roncador.","-47.8952777","-15.9683334",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1144","2019-02-09 04:34:00-02","MO","MOBOT","100205690","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","J.F. Morales",NA,NA,NA,"Milward de Azevedo, Michaele Alvim|E. C. Lopes|F.C.A. Oliveira","Milward de Azevedo 376","1989","10","28","Brazil","Distrito Federal",NA,"Reserva Ecológica de IBGE. Mata ciliar do córrego Taquara.","-47.8975","-15.9925",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1145","2010-09-30 14:57:00-03","MO","MOBOT","100308440","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.",NA,NA,NA,NA,"Hugh C. Cutler","Cutler 8305","1945","3","22","Brazil","Ceará",NA,"3 km east of Guaramiranga.",NA,NA,NA,NA,NA,NA,NA,"720.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1146","2010-09-30 15:20:00-03","MO","MOBOT","100308464","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","B.F. Hansen",NA,NA,NA,"Pires","Pires 9275","1963","4","22","Brazil",NA,NA,"Mata ciliar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1147","2010-09-30 15:24:00-03","MO","MOBOT","100308469","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.",NA,NA,NA,NA,"Moysés Kuhlmann","Kuhlmann 368","1959","10","24","Brazil","Pará",NA,"Belém, capueiras do Inst. Agronômico do Norte.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1148","2015-01-21 15:11:00-02","MO","MOBOT","100308473","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","J.F. Morales",NA,NA,NA,"Ezechias P. Heringer","Heringer 17287","1979","6","12","Brazil","Distrito Federal",NA,"(Margem do Lago Paranoá). Cipó sobre árvore de 10 m de altura, margem de córrego (Cabeça do Veado).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1149","2010-09-30 15:38:00-03","MO","MOBOT","100308481","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.",NA,NA,NA,NA,"* BARCANTE","BARCANTE 5","1934","1","28","Brazil",NA,NA,"Serra - Belo Horizonte. Muices.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1150","2015-06-23 14:20:00-03","MO","MOBOT","100308483","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.",NA,NA,NA,NA,"F. Sellow","Sellow s.n.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1151","2010-09-30 15:43:00-03","MO","MOBOT","100308487","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","Woodson, Jr.",NA,NA,NA,"Vicente Assis","Assis 63","1945","11","20","Brazil","Minas Gerais",NA,"Fazenda da Chicaca, Municipio of Santa Luzia.",NA,NA,NA,NA,NA,NA,NA,"1100.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1152","2010-09-30 15:44:00-03","MO","MOBOT","100308488","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","Woodson, Jr.",NA,NA,NA,"Vicente Assis","Assis 47","1945","11","20","Brazil","Minas Gerais",NA,"Fazenda da Chicaca, Municipio of Santa Luzia.",NA,NA,NA,NA,NA,NA,NA,"1100.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1153","2010-09-30 15:46:00-03","MO","MOBOT","100308490","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.",NA,NA,NA,NA,"Edmundo Pereira","Pereira 4959","1959","8","26","Brazil","Pará",NA,"João Coelho.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1154","2011-02-17 10:58:00-02","MO","MOBOT","100308493","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","F. Markgraf",NA,NA,NA,"Howard S. Irwin|H. Maxwell|Dieter C. Wasshausen","Irwin 19152","1968","1","24","Brazil",NA,NA,"75 km N of Corumbá de Goiás on road to Niquelândia, Goiás in valley of Rio Maranhão.",NA,NA,NA,NA,NA,NA,NA,"700.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1155","2010-11-09 13:21:00-02","MO","MOBOT","100185097","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","A. Fuentes (LPB)",NA,NA,NA,"E. Thomas|R. Berdeja","Thomas 1424","2004","11","19","Bolivia","Cochabamba","Chapare","Territorio Indigena Parque Nacional Isiboro-Secure, community of San Antonio.","-65.9","-16.4",NA,NA,NA,NA,NA,"240.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1156","2010-09-30 15:50:00-03","MO","MOBOT","100308495","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","B.F. Hansen",NA,NA,NA,"Ezechias P. Heringer","Heringer 2146","1979","10","1","Brazil","Distrito Federal",NA,"Bacia do Rio São Bartolomeu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1157","2011-02-28 20:37:00-03","MO","MOBOT","100308570","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","R.E. Woodson, Jr.",NA,NA,NA,"Ellsworth P. Killip|Albert C. Smith","Killip 30257","1929","10","27","Brazil","Pará",NA,"Pará.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1158","2010-10-01 09:23:00-03","MO","MOBOT","100308572","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","B.F. Hansen",NA,NA,NA,"Boris A. Krukoff","Krukoff 11746","1939","2",NA,"Brazil","Maranhão",NA,"Island of São Luiz.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1159","2010-10-01 09:44:00-03","MO","MOBOT","100308585","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","B.F. Hansen",NA,NA,NA,"L. Duarte","Duarte 944","1966","10",NA,"Brazil","Minas Gerais",NA,"Mun. Sta. Barbara, Estra. Rio Acima - Fazenda Candarela 8 km de Rio Acima.",NA,NA,NA,NA,NA,NA,NA,"1040.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1160","2010-10-01 09:56:00-03","MO","MOBOT","100308601","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","F. Markgraf",NA,NA,NA,"Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","Irwin 12664","1966","2","12","Brazil","Goiás",NA,"Gallery forest and adjacent campo, Chapada dos Veadeiros, ca. 15 km W of Veadeiros.","-47","-14",NA,NA,NA,NA,NA,"1000.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1161","2011-02-05 10:33:00-02","MO","MOBOT","100344638","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","Foster's catalog notes file",NA,NA,NA,"Otto Buchtien","Buchtien 4673","1912","10",NA,"Bolivia","La Paz","Nor Yungas","Polo-Polo near Coroico",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1162","2011-02-11 11:10:00-02","MO","MOBOT","100346497","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","Foster's catalog notes file",NA,NA,NA,"Martín Cárdenas","Cárdenas Hermosa 2063","1937","11","1","Bolivia","Cochabamba",NA,"Chimoré","-65.2833333","-17.1166667",NA,NA,NA,NA,NA,"700.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1163","2011-02-25 12:34:00-03","MO","MOBOT","100351455","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","Foster's catalog notes file",NA,NA,NA,"John Miers","Miers 98",NA,NA,NA,"Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1164","2011-02-25 13:39:00-03","MO","MOBOT","100351493","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","Foster's catalog notes file",NA,NA,NA,"Henry H. Rusby","Rusby 2387","1885",NA,NA,"Bolivia","La Paz",NA,"Yungas",NA,NA,NA,NA,NA,NA,NA,"1828.80000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1165","2015-01-21 13:14:00-02","MO","MOBOT","100373878","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","J.F. Morales",NA,NA,NA,"Thomas B. Croat|Geneviève Ferry","Croat 102200","2011","2","13","Suriname","Brokopondo",NA,"Along road between Brownsweg to Pokigron, 1 km S of Brownsweg.","-55.1804445","5.0163889",NA,NA,NA,NA,NA,"41.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4661","3",NA,NA
"1166","2020-05-27 04:38:00-03","MO","MOBOT","100512477","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.",NA,NA,NA,NA,"Moises Mendoza","Mendoza 2643","2007","9","26","Bolivia","La Paz","Franz Tamayo","Apolo-Huayra Pata, ca. 79 km de Charazani a Apolo, Comunidad Ñecos.","-68.47","-15.1308334",NA,NA,NA,NA,NA,"960.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1167","2015-03-03 10:36:00-03","MO","MOBOT","100783414","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","!J.F. Morales (UBT)",NA,NA,NA,"Enrique Rentería A.|et al.","Rentería Arriaga 4204","1985","6","29","Colombia",NA,NA,"Zona bohios, finca la cabaña, camino al Río León.",NA,NA,NA,NA,NA,NA,NA,"30.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1168","2015-07-20 10:31:00-03","MO","MOBOT","100832219","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","!J.F. Morales (UBT)",NA,NA,NA,"Ramiro Fonnegra G.|Francisco J. Roldán","Fonnegra G. 2261","1988","1","15","Colombia","Antioquia","Anorí","Cañón del Rio Porce, cerca a desembocadura del Rio Riachón, Hacienda Primavera.",NA,NA,NA,NA,NA,NA,NA,"500.00000000","800.00000000","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1169","2015-08-05 16:49:00-03","MO","MOBOT","100837128","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","J. Francisco Morales (UBT)",NA,NA,NA,"C. Vargas C.","Vargas Calderón 13488","1960","10","15","Peru","Cusco","Quispicanchis","San Lorenzo a Inambari.",NA,NA,NA,NA,NA,NA,NA,"500.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1170","2017-03-27 10:43:00-03","MO","MOBOT","100960754","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.",NA,NA,NA,NA,"Ynés Mexia","Mexia 7304","1935","4","21","Ecuador","Napo",NA,"Napo-Pastaza. Sabata, near Archidona; dense forest.",NA,NA,NA,NA,NA,NA,NA,"650.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1171","2017-03-27 10:46:00-03","MO","MOBOT","100960755","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.",NA,NA,NA,NA,"Ynés Mexia","Mexia 7306","1935","4","21","Ecuador","Napo",NA,"Napo-Pastaza. Sabata, near Archidona; dense forest.",NA,NA,NA,NA,NA,NA,NA,"650.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1172","2017-04-21 16:24:00-03","MO","MOBOT","100967105","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","R.E. Woodson",NA,NA,NA,"Calaway H. Dodson|L.B. Thien","Dodson 1414","1961","11","20","Ecuador","Zamora-Chinchipe",NA,"Road from Loja-Zamora, km #45-51",NA,NA,NA,NA,NA,NA,NA,"1400.00000000","1600.00000000","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1173","2019-10-29 04:32:00-03","MO","MOBOT","101037692","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","J.F. Morales",NA,NA,NA,"Nicolás Castaño A.|Juan S. Barreto|Misael Rodríguez|William Trujillo-C.|Y. Torres|Nórida Marín|E. Fiagama","Castaño A. 3259","2011","5","3","Colombia","Caquetá","Florencia","Corregimiento Santo Domingo, vereda Villa Hermosa. Vegetación de borde de carretera.","-75.7086111","1.6144444",NA,NA,NA,NA,NA,"900.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1174","2018-04-03 16:13:00-03","MO","MOBOT","101037844","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","A. Fuentes (LPB)",NA,NA,NA,"Alfredo F. Fuentes|Jürgen Homeier|Leuschner, Christoph|Carla Maldonado","Fuentes Claros 20163","2018","2","21","Bolivia","La Paz","Franz Tamayo","Area Natural de Manejo Integrado Apolobamba, Tolapampa, Parcela Permanente Madidi 40.","-68.4661111","-15.0758334",NA,NA,NA,NA,NA,"1250.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18-04","4",NA,NA
"1175","2019-11-06 07:18:00-03","MO","MOBOT","101163795","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","J.A. Carvalho",NA,NA,NA,"V.M. de Carvalho|et al.","Carvalho 26","1998","9","8","Brazil","Minas Gerais",NA,"Estrada entre Ituiutaba e Gurinhatã (Rio da Prata). Beira do Rio.","-49.5","-19.2",NA,NA,NA,NA,NA,"475.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1176","2008-05-27 22:02:00-03","MO","MOBOT","1061811","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","A.J.M. Leeuwenberg (WAG)",NA,NA,NA,"Nestor Jaramillo|Salomón Katip","Jaramillo 784","1995","10","6","Peru","Amazonas","Bagua","YamayakatBosque secundario.","-78.31666","-4.91666",NA,NA,NA,NA,NA,"320.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"1177","2017-10-25 05:23:00-02","MO","MOBOT","1062222","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","A.J.M. Leeuwenberg (WAG)",NA,NA,NA,"Eric F. Rodríguez Rodríguez","Rodríguez Rodríguez 669","1995","10","28","Peru","Cajamarca","San Ignacio","Dist. San José de Lourdes, Caserío Villa RicaBosque primario, borde de camino.","-78.83333","-4.91666",NA,NA,NA,NA,NA,"1750.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA
"1178","2013-06-02 05:37:00-03","MO","MOBOT","1065308","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","J. Francisco Morales (INB)",NA,NA,NA,"Efraín Freire|J. Cerda","Freire Mayorga 261","1996","3","25","Ecuador","Napo",NA,"Loreto. Parque Nacional Sumaco Napo-Galeras. Matorral de Bambú. Bloque 19, línea sísmica 22. Compañía Triton. Bosque pluvial Premontano. Bosque primario. Suelo en roca sedimentaria.","-77.46666","-0.78333",NA,NA,NA,NA,NA,"500.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1179","2013-06-02 05:37:00-03","MO","MOBOT","1065344","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","J. Francisco Morales (INB)",NA,NA,NA,"Efraín Freire|J. Cerda","Freire Mayorga 265","1996","3","25","Ecuador","Napo",NA,"Loreto. Parque Nacional Sumaco Napo-Galeras. Matorral de Bambú. Bloque 19, línea sísmica 22. Compañía Triton. Bosque pluvial Premontano. Bosque primario. Suelo en roca sedimentaria.","-77.46666","-0.78333",NA,NA,NA,NA,NA,"500.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1180","2008-05-27 22:02:00-03","MO","MOBOT","1127712","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","J.F. Morales",NA,NA,NA,"Ramiro Fonnegra G.|Wilson Rengifo M.","Fonnegra G. 4880","1994","6","1","Colombia","Antioquia","San Luis","Vereda san Pablo, Quebrada Carbonera. Finca Aquelarre.","-75.1","6.05",NA,NA,NA,NA,NA,"760.00000000","850.00000000","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1181","2008-05-27 22:02:00-03","MO","MOBOT","1282526","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","R.E. Woodson, Jr",NA,NA,NA,"José Cuatrecasas","Cuatrecasas 16434","1944",NA,NA,"Colombia",NA,NA,"Del Valle. Río Calima (región del Chocó); La Trojita.",NA,NA,NA,NA,NA,NA,NA,"5.00000000","50.00000000","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1182","2020-03-07 04:38:00-03","MO","MOBOT","1282527","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.",NA,NA,NA,NA,"Ellsworth P. Killip|H. García Barriga","Killip 33370","1939","2","17","Colombia",NA,NA,"El Valle: Córdoba; dense forest.",NA,NA,NA,NA,NA,NA,NA,"50.00000000","100.00000000","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1183","2008-05-27 22:02:00-03","MO","MOBOT","1282541","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","R.E. Woodson, Jr",NA,NA,NA,"Ellsworth P. Killip","Killip 11775","1922","10","9","Colombia","Valle del Cauca","Buenaventura","Cliffs along Rio Dagua, near Cordoba.",NA,NA,NA,NA,NA,NA,NA,"80.00000000","100.00000000","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1184","2009-07-09 17:40:00-03","MO","MOBOT","1282542","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","R.E. Woodson, Jr",NA,NA,NA,"Henri Pittier","Pittier 555","1905","12",NA,"Colombia","Valle del Cauca","Buenaventura","Cordoba, Dagua Valley, Pacific Coastal Zone.",NA,NA,NA,NA,NA,NA,NA,"30.00000000","100.00000000","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
