"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"246","2020-11-26 18:10:01-03","CPAN-UFMS","COR","12592","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","G. Hatschbach","2002",NA,NA,"Labiak, P. H.","1937","2001","10","13","Brasil","Paraná","Piraquara","Vale do Rio Caiguava - Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,"1100","1100","Árvore com cerca de 20m de altura; flores brancas amareladas, odoríferas, folhas glaucas abaxialmente em floresta primária, ombrófila; Densa Montana Habito: Árvore",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"247","2020-11-26 18:10:01-03","CPAN-UFMS","COR","575","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","M.Sobral",NA,NA,NA,"Sobral, M.; Bassanetti, R.","2154","1983","08","10","Brasil","Rio Grande do Sul","Cambará do Sul","Faxinal. Em beira de mata; ;.","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Com Flor: brancas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"248","2019-10-09 11:25:50-03","UFBA","ALCB","029407","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers",NA,NA,NA,NA,"Queiroz, LP de; Martins, E; Carvalho-Okano, RM; Guimarães, PF; Stranghetti, V","2706","1990","10","07","Brasil","São Paulo","Campos do Jordão","Reserva do Instituto Florestal. Subida para São José dos Alpes.","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"ca de 4,0 m de altura, com folhas discolores, a face abaxial argêntea. Flores com sépalas verdes, pétalas brancas, estames amarelos e carpelos verdes. Comum.; Mata de Altitude.","ALCB002171","ALCB002171",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA
"249","2019-10-09 11:25:50-03","UFBA","ALCB","102035a","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","Guedes, ML","2012","01",NA,"Guedes, ML; Velozo, ES; et al.","18997","2011","07","21","Brasil","Bahia","Piatã","Chapada Diamantina, Cachoeira do Patrício","-41.75","-13.233333","-41.75","-13.233333",NA,NA,"de ca 4 m de altura. Folhas cartáceas, discolores, face abaxial esbranquiçada. Inflorescência com flores de pétalas alvas.","ALCB002163","ALCB002163",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2019-10-09 11:25:50-03","UFBA","ALCB","100687","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","Pataro, L","2011","03",NA,"Hurbath, F","99","2011","01","11","Brasil","Bahia","Mucugê","Chapada Diamantina, Córrego do Boiadeiro.","-42.522778","-14.534722","-42.522778","-14.534722","930","930","ca de 3 m de altura. Folhas verdes com face abaxial glauca. ramo da inflorescência vermelhos. Flores alvas, anteras amarelas, estigma verde, com aroma.; Vegetação ripária, mata inundável.","ALCB002166","ALCB002166",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2019-10-09 11:25:50-03","UFBA","ALCB","039070","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","Guedes, ML","1997","12",NA,"Bautista, HP; Harley, RM; Hind, DJN; Smith, S; Giulietti, AM","PCD&nf;3484","1996","07","08","Brasil","Bahia","Lençóis","Chapada Diamantina, Serra da Chapadinha","-41","-12","-41","-12",NA,NA,"ca. de 7,00 m. Folhas discolores, faces adaxial verde e abaxial cinza. Flores de pedicelo vermelho, tépalas alvas; estames amarelos. Frutos imaturos verdes. Raro.; Floresta úmida.","ALCB002172","ALCB002172",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2019-10-09 11:25:50-03","UFBA","ALCB","73783","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","Guedes, ML","2006","09",NA,"Santos, JS; Valadão, RM; Guedes, ML; Santana, FA; Nogueira, T; Carvalho, G; Sousa, DC de","101","2006","06","16","Brasil","Bahia","Miguel Calmon","Piemonte da Diamantina","-40.520278","-11.386111","-40.520278","-11.386111","1169","1169","ca. de 3,0m de altura. Folhas cartáceas, discolores, com a face abaxial esbranquiçada. Inflorecência com pedúnculo vermelhos, sepalas verdes, petalas e estames alvos.","ALCB002167","ALCB002167",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2019-10-09 11:25:50-03","UFBA","ALCB","89048","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","Roque, N","2009","07",NA,"Roque, N; Acevedo-Rodríguez, P; Funk, V; Keeley, S","2156","2009","07","05","Brasil","Bahia","Mucugê","Chapada Diamantina, Distrito de Guiné - subida do beco para o Pati","-41.47","-12.980278","-41.47","-12.980278","1040","1040","ca. 1,2m altura; folhas discolores. Pedúndulo e sépalas vináceas, corola alva, estames amarelos, pistilos verdes. Frutos imaturos vináceos.","ALCB002164","ALCB002164",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2019-10-09 11:25:50-03","UFBA","ALCB","94761","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","Roque, N","2010","05",NA,"Roque, N; Alunos de Botânica III","2833","2010","05","22","Brasil","Bahia","Mucugê","Chapada Diamantina, Trilha para o Rio Paraguaçu, próximo a cachoeira da moça-coiro","-41.391389","-13.000278","-41.391389","-13.000278","941","941","ca 4m de alt.; folhas glaucas na face abaxial; estames amarelos; pistilos verdes; pedicelos avermelhados.","ALCB002165","ALCB002165",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2019-10-09 11:25:50-03","UFBA","ALCB","029357","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","Queiroz, LP de",NA,NA,NA,"Queiroz, LP de; et al.","2846","1991","08","11","Brasil","São Paulo","Brotas","próximo ao viveiro de produção de mudas da prefeitura.","-48.1199989318848","-22.2800006866455",NA,NA,NA,NA,"de 2,5-4,0 m de altura, com linho e folhas aromáticas. Folhas discolores, a face abaxial verde-cinérea. Flores perfumadas com sépalas verdes, pétalas brancas, estames amarelos e carpelos verdes.; mata ciliar","ALCB002170","ALCB002170",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,"26585","auto",NA,NA,NA,NA,NA,NA
"256","2019-10-09 11:25:50-03","UFBA","ALCB","102746","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","Pirani, JR","2007",NA,NA,"Fantinati, MR","9","2001","08","26","Brasil","São Paulo","Itirapina","Estação Ecológica de Itirapina. Caminho estrada de ferro - ponte do Ribeirão do Lobo, distante 50m da ponte do Ribeirão do Lobo","-47.8199996948242","-22.25",NA,NA,NA,NA,"3m de altura. Pedicelo avermelhado. Cálice verde. Corola alva. Estames amarelos. Estigma negro.","ALCB002162","ALCB002162",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"257","2021-02-24 18:14:22-03","UFBA","ALCB","46201","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers",NA,NA,NA,NA,"Queiroz, LP de","5091","1998","05","27","Brasil","São Paulo","Mogi Guaçu","Distrito de Martinho Prado, Reserva biológica da Fazenda Campinha ( rea do Instituto de Botnica)","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"3,50 m de altura, copada, lenho e folha romáticos. Folhas cartáceas, discolores, face adaxial verde-escura, abaxial cinéreo-argêntea. Flores com tépalas brancas; estames amarelos e pístilos verdes. Planta aromática. Ocasional.; em áre","ALCB002168","ALCB002168",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA
"258","2020-02-08 08:54:00-03","NBC","NL-BOTANY","L.1748404","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers",NA,NA,NA,NA,"Wasum R",NA,"2000","03","10","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1748404 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1748404","NL-L1748404",NA,"Southern America",NA,NA,NA,"Canellales",NA,NA,NA,"Magnoliopsidae","L 0280509",NA,NA,NA,NA
"259","2020-02-08 08:54:00-03","NBC","NL-BOTANY","L.1748405","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers",NA,NA,NA,NA,"Wasum R",NA,"1998","03","15","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1748405 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1748405","NL-L1748405",NA,"Southern America",NA,NA,NA,"Canellales",NA,NA,NA,"Magnoliopsidae","L 0280510",NA,NA,NA,NA
"260","2020-02-08 08:54:00-03","NBC","NL-BOTANY","L.1748406","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers",NA,NA,NA,NA,"Soares F",NA,"1995","02","18","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1748406 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1748406","NL-L1748406",NA,"Southern America",NA,NA,NA,"Canellales",NA,NA,NA,"Magnoliopsidae","L 0280511",NA,NA,NA,NA
"261","2020-02-08 08:54:00-03","NBC","NL-BOTANY","L.1748407","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers",NA,NA,NA,NA,"Wasum R; Molon RC",NA,"1997","01","15","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1748407 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1748407","NL-L1748407",NA,"Southern America",NA,NA,NA,"Canellales",NA,NA,NA,"Magnoliopsidae","L 0280512",NA,NA,NA,NA
"262","2020-02-08 08:54:00-03","NBC","NL-BOTANY","L.1748408","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers",NA,NA,NA,NA,"Davis PH; et al.",NA,"1976","09","30","Brazil",NA,NA,"Plantas do Brasil. Estado de São Paulo, Municipio de Campos do Jordão. Reserva do Instituto Florestal. Estrada para Paiol.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1748408 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1748408","NL-L1748408",NA,"Southern America",NA,NA,NA,"Canellales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"263","2020-02-08 08:54:00-03","NBC","NL-BOTANY","L.3932886","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers",NA,NA,NA,NA,"Esteves GL; Morawetz W; Wallnöfer B",NA,"1990","09","24","Brazil",NA,NA,"Flora of Minas Gerals (Brazil), Minas Gerais, Serra do Espinhaco, area SSW Diamantina: surroundings of the main road N of Agua Fria (at km 473 on the road Gouveia - Diamantina) 6 km NE Gouveia, respectively 5 km NW Datas.","-43.7","-18.416667","-43.7","-18.416667",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3932886 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3932886","NL-L3932886",NA,"Southern America",NA,NA,NA,"Canellales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"264","2020-02-08 08:54:00-03","NBC","NL-BOTANY","U.1779224","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers",NA,NA,NA,NA,"Liesner RL",NA,"1988","04","12","Venezuela",NA,NA,"Edo. Bolivar: Kukenan Tepui.","-60.3","5.216667","-60.3","5.216667",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1779224 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1779224","NL-U1779224",NA,"Southern America",NA,NA,NA,"Canellales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"265","2020-02-08 08:54:00-03","NBC","NL-BOTANY","U.1779225","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers",NA,NA,NA,NA,"Steyermark JA; Espinosa VC; Brewer-Carias C",NA,"1974","02","22","Venezuela",NA,NA,"Estado Bolivar: Meseta del Jaua: Cerro Jaua: Cumbre, selva de galeria al borde del tributario del rio Marajano.","-64.569444","4.813889","-64.569444","4.813889",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1779225 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1779225","NL-U1779225",NA,"Southern America",NA,NA,NA,"Canellales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"266","2020-02-08 08:54:00-03","NBC","NL-BOTANY","U.1779277","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers",NA,NA,NA,NA,"Custodio Filho A; et al.",NA,"1980","07","08","Brazil",NA,NA,"Brasil, estado de sao Paulo, cunha, Reserva Florestal.","-45","-23.25","-45.0","-23.25",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1779277 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1779277","NL-U1779277",NA,"Southern America",NA,NA,NA,"Canellales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"267","2020-02-08 08:54:00-03","NBC","NL-BOTANY","U.1779285","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers",NA,NA,NA,NA,"Rauscher I",NA,"1990","03","21","Brazil",NA,NA,"State Parana, Prov. and Mun, Irati, Floresta Nacional de Irati.","-50.666667","-25.5","-50.666667","-25.5",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1779285 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1779285","NL-U1779285",NA,"Southern America",NA,NA,NA,"Canellales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"268","2020-02-08 08:54:00-03","NBC","NL-BOTANY","U.1779286","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers",NA,NA,NA,NA,"Collares JER",NA,NA,NA,NA,"Brazil",NA,NA,"Departamento Nacional da Producao Mineral.","-45.066667","-23.3","-45.066667","-23.3",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1779286 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1779286","NL-U1779286",NA,"Southern America",NA,NA,NA,"Canellales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"269","2020-02-08 08:54:00-03","NBC","NL-BOTANY","WAG.1071529","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers",NA,NA,NA,NA,"Hatschbach GG",NA,"1977","04","14","Brazil",NA,NA,"Col. Sta. Maria (mun. Piraquara) Parana.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1071529 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1071529","NL-WAG1071529",NA,"Southern America",NA,NA,NA,"Canellales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"270","2020-02-08 08:54:00-03","NBC","NL-BOTANY","WAG.1071530","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers",NA,NA,NA,NA,"Hatschbach GG",NA,"1977","04","14","Brazil",NA,NA,"Col. Sta. Maria (mun. Piraquara) Parana.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1071530 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1071530","NL-WAG1071530",NA,"Southern America",NA,NA,NA,"Canellales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"271","2020-02-08 08:54:00-03","NBC","NL-BOTANY","WAG.1071531","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers",NA,NA,NA,NA,"Hatschbach GG",NA,"1976","09","21","Brazil",NA,NA,"Col. Mariental (mun. Lapa) Parana.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1071531 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1071531","NL-WAG1071531",NA,"Southern America",NA,NA,NA,"Canellales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"272","2020-02-08 08:54:00-03","NBC","NL-BOTANY","WAG.1071532","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers",NA,NA,NA,NA,"Hatschbach GG",NA,"1977","10","25","Brazil",NA,NA,"Pirai (mun. Tijucas do Sul) Parana.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1071532 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1071532","NL-WAG1071532",NA,"Southern America",NA,NA,NA,"Canellales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"273","2020-02-08 08:54:00-03","NBC","NL-BOTANY","WAG.1071533","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers",NA,NA,NA,NA,"Anderson WR; Stieber M; Kirkbride Jr JH",NA,"1972","02","04","Brazil",NA,NA,"Plants of the Planalto do Brasil. Estado do Minas Gerais. Serra do Espinhaco, about 8km N of Gouveia on road to Diamantina.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1071533 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1071533","NL-WAG1071533",NA,"Southern America",NA,NA,NA,"Canellales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"274","2020-02-08 08:54:00-03","NBC","NL-BOTANY","WAG.1071534","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers",NA,NA,NA,NA,"Hatschbach GG",NA,"1975","11","05","Brazil",NA,NA,"Guaricana (mun. S. Jose dos Pinhaes) Parana.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1071534 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1071534","NL-WAG1071534",NA,"Southern America",NA,NA,NA,"Canellales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"275","2020-02-08 08:54:00-03","NBC","NL-BOTANY","WAG.1071535","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers",NA,NA,NA,NA,"Smith LB; Reitz R",NA,"1964","10","23","Brazil",NA,NA,"Santa Catarina. Mun. Abelardo Luz: low, pastured woods, 12 km north of Abelardo Luz.","-52.333333","-26.533333","-52.333333","-26.533333",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1071535 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1071535","NL-WAG1071535",NA,"Southern America",NA,NA,NA,"Canellales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"276","2020-02-08 08:54:00-03","NBC","NL-BOTANY","L.1748409","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis angustifolia","(Miers) A.C.Sm.",NA,NA,NA,NA,"Wasum R; Alii",NA,"1988","10","30","Brazil",NA,NA,"RS - Caxias do Sul - Criuva - Ilhéus.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1748409 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1748409","NL-L1748409","angustifolia","Southern America",NA,NA,NA,"Canellales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"277","2020-02-08 08:54:00-03","NBC","NL-BOTANY","L.1748410","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis angustifolia","(Miers) A.C.Sm.",NA,NA,NA,NA,"Sello F",NA,"1833","01","01","Brazil",NA,NA,"Brasilia.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1748410 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1748410","NL-L1748410","angustifolia","Southern America",NA,NA,NA,"Canellales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"278","2020-02-08 08:54:00-03","NBC","NL-BOTANY","U.1779275","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis brasiliensis",NA,NA,NA,NA,NA,"Regnell AF",NA,NA,NA,NA,"Brazil",NA,NA,"Minas Geraes.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1779275 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1779275","NL-U1779275","brasiliensis","Southern America",NA,NA,NA,"Canellales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"279","2020-02-08 08:54:00-03","NBC","NL-BOTANY","L.1748374","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis brasiliensis",NA,NA,NA,NA,NA,"Pedersen TM",NA,"1975","02","05","Brazil",NA,NA,"Plantae brasilienses. Paraná, mun. Guarapuava: Palmeirinha. Woodland with Araucaria.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1748374 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1748374","NL-L1748374","brasiliensis","Southern America",NA,NA,NA,"Canellales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"280","2020-02-08 08:54:00-03","NBC","NL-BOTANY","L.1748375","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis brasiliensis",NA,NA,NA,NA,NA,"Burchell WJ",NA,NA,NA,NA,"Brazil",NA,NA,"Plantarum Brasiliae Tropicae. Brasilia Prov San Paulo. .",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1748375 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1748375","NL-L1748375","brasiliensis","Southern America",NA,NA,NA,"Canellales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"281","2020-02-08 08:54:00-03","NBC","NL-BOTANY","L.1748376","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis brasiliensis",NA,NA,NA,NA,NA,"Burchell WJ",NA,NA,NA,NA,"Brazil",NA,NA,"Plantarum Brasiliae Tropicae. Brasilia Prov San Paulo. .",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1748376 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1748376","NL-L1748376","brasiliensis","Southern America",NA,NA,NA,"Canellales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"282","2020-02-08 08:54:00-03","NBC","NL-BOTANY","L.1748377","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis brasiliensis",NA,NA,NA,NA,NA,"Burchell WJ",NA,"1826","12","22","Brazil",NA,NA,"Plantarum Brasiliae Tropicae. Brasilia Prov San Paulo. .",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1748377 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1748377","NL-L1748377","brasiliensis","Southern America",NA,NA,NA,"Canellales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"283","2020-02-08 08:54:00-03","NBC","NL-BOTANY","L.1748378","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis brasiliensis",NA,NA,NA,NA,NA,"Martius CFP von",NA,NA,NA,NA,"Brazil",NA,NA,"Florae Brasil. MInas.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1748378 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1748378","NL-L1748378","brasiliensis","Southern America",NA,NA,NA,"Canellales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"284","2020-02-08 08:54:00-03","NBC","NL-BOTANY","L.1748379","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis brasiliensis",NA,NA,NA,NA,NA,"Claussen P",NA,"1837","01","01","Brazil",NA,NA,"Brasilia.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1748379 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1748379","NL-L1748379","brasiliensis","Southern America",NA,NA,NA,"Canellales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"285","2020-02-08 08:54:00-03","NBC","NL-BOTANY","L.1748380","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis brasiliensis",NA,NA,NA,NA,NA,"Unreadable",NA,"1834","01","01","Brazil",NA,NA,"Brasil, Sello.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1748380 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1748380","NL-L1748380","brasiliensis","Southern America",NA,NA,NA,"Canellales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"286","2020-02-08 08:54:00-03","NBC","NL-BOTANY","L.1748381","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis brasiliensis",NA,NA,NA,NA,NA,"Sellow F",NA,NA,NA,NA,"Brazil",NA,NA,"Brasilia.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1748381 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1748381","NL-L1748381","brasiliensis","Southern America",NA,NA,NA,"Canellales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
