"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","class","monthIdentified","dayIdentified","fieldNumber","individualCount","relatedCatalogItem"
"52","2020-06-29 09:30:16-03","UFRRJ","RBR","43018","S","Plantae",NA,NA,"Fabaceae","Andira","ormosioides","Andira ormosioides","Benth.","T.A. Amorim","T.P.P. Alverga",NA,"2015","05","20",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Inventário Carbono - Rio de Janeiro. Inventário complementar P6-38.","-43.533333","-22.884722",NA,NA,"RBR00043018",NA,NA,"43º32'W","22º53'5''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-06-29 09:30:16-03","UFRRJ","RBR","43067","S","Plantae",NA,NA,"Fabaceae","Andira","ormosioides","Andira ormosioides","Benth.","L.H. Soares","L.H. Soares",NA,"2015","06","12",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Inventário Carbono - Rio de Janeiro. Inventário complementar F48/13.","-43.370833","-22.892778",NA,NA,"RBR00043067",NA,NA,"43º22'15''W","22º53'34''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-06-29 09:30:16-03","UFRRJ","RBR","15856","S","Plantae",NA,NA,"Fabaceae","Andira","ormosioides","Andira ormosioides","Benth.",NA,"L. Tatto","2","1941","07",NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Matas do H. Florestal da Gávea","-43.2075004577637","-22.9027996063232",NA,NA,"RBR00015856",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"55","2020-12-21 16:25:20-03","MBM","MBM","49302","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Andira","ormosioides","Andira ormosioides","Benth.",NA,"Leitão Filho, H.F.; et al.; et al.","3211","1976","10","08","Southern America","Brazil","São Paulo",NA,"ca. 10 km SW de Jundiaí. Serra do Japí",NA,NA,NA,"Mata úmida. Arbóreo. Flores lilás","MBM049302","MBM049302",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-12-21 16:25:20-03","MBM","MBM","352946","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Andira","ormosioides","Andira ormosioides","Benth.","Scalon, V.R.","Augustin, J.O.; et al.; et al.","s.n.","2001","11","10","Southern America","Brazil","Minas Gerais","Descoberto","Reserva Bológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,"Árvore, ca. 6m alt., em borda de mata. Frutos imaturos verdes, cálice persistente. Muitos coleópteros presentes se reproduzindo e se alimentando","MBM352946","MBM352946",NA,NA,NA,NA,NA,NA,"11991","auto",NA,NA,NA,NA,NA,NA
"57","2020-12-21 16:25:20-03","MBM","MBM","295624","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Andira","ormosioides","Andira ormosioides","Benth.","Lombardi, J.A.","Lombardi, J.A.; et al.; et al.","5437","2003","08","23","Southern America","Brazil","Minas Gerais","Santa Maria do Salto","Fazenda Duas Barras","-40.1493988037109","-16.2488994598389",NA,NA,"MBM295624","MBM295624",NA,NA,NA,NA,NA,NA,"24863","auto",NA,NA,NA,NA,NA,NA
"58","2020-12-21 16:25:20-03","MBM","MBM","228162","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Andira","ormosioides","Andira ormosioides","Benth.","Lima, H.C. de","Marquete, R.; et al.; et al.","1189",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","Serra da Carioca, Morro Queimado","-43.2075004577637","-22.9027996063232",NA,NA,"MBM228162","MBM228162",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"59","2020-12-21 16:25:20-03","MBM","MBM","49290","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Andira","ormosioides","Andira ormosioides","Benth.","Lima, H.C.","Gibbs, E.P.; et al.; et al.","3262","1976","10","26","Southern America","Brazil","São Paulo","Itapetininga","ca 50 m S de Itapetininga, estrada a Registro","-48.0499992370605","-23.5900001525879",NA,"Beira da mata mata úmida. Árvore ca. 5-6m. Estandarte rosa-avermelhado, asas e quilha algo branceado","MBM049290","MBM049290",NA,NA,NA,NA,NA,"2009","40712","auto",NA,"06","18",NA,NA,NA
"60","2020-12-21 16:25:20-03","MBM","MBM","216088","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Andira","ormosioides","Andira ormosioides","Benth.","Lima, H.C.","Queiróz, L.P. de","4693",NA,NA,NA,"Southern America","Brazil","São Paulo","São Paulo","Campus da USP, gramado entre o HU e ICB III","-46.6300010681152","-23.5400009155273",NA,"Árvore de ca. 9m, copada. Folíolos cartáceos. Flores com cálice purpúreo, pértalas com unha carnosa, amarelo-alaranjado, estandarte rosa com faixa central externa e internamente creme-esverdeada, ala rosa, pétalas da carena branco-ro","MBM216088","MBM216088",NA,NA,NA,NA,NA,"2009","53584","auto",NA,"06","16",NA,NA,NA
"61","2015-09-04 02:45:50-03","MNHN","RECOLNAT_MNHN_P","P02926983","PreservedSpecimen",NA,NA,NA,"Fabaceae","Andira","ormosioides","Andira ormosioides","Benth.",NA,"Glaziou",NA,"1880","6","17",NA,"Brasil","Rio de Janeiro",NA,"Serra do Conto.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02926983' target='other'> <mi>dwc_moreinfo</mi></a>","P02926983","P02926983_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11899",NA,NA
"62","2015-09-04 02:45:50-03","MNHN","RECOLNAT_MNHN_P","P02926984","PreservedSpecimen",NA,NA,NA,"Fabaceae","Andira","ormosioides","Andira ormosioides","Benth.",NA,"Glaziou",NA,"1880","6","17",NA,"Brasil","Rio de Janeiro",NA,"Serra do Conto.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02926984' target='other'> <mi>dwc_moreinfo</mi></a>","P02926984","P02926984_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11899",NA,NA
"63","2015-09-04 02:45:50-03","MNHN","RECOLNAT_MNHN_P","P02926987","PreservedSpecimen",NA,NA,NA,"Fabaceae","Andira","ormosioides","Andira ormosioides","Benth.",NA,"Glaziou",NA,"1872","8","23",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Gavea.","-43.2075004577637","-22.9027996063232","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02926987' target='other'> <mi>dwc_moreinfo</mi></a>","P02926987","P02926987_01",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,"6173",NA,NA
"64","2015-09-04 02:45:27-03","MNHN","RECOLNAT_MNHN_P","P02926985","PreservedSpecimen",NA,NA,NA,"Fabaceae","Andira","ormosioides","Andira ormosioides","Benth.",NA,"Nadeaud",NA,"1862","7","1",NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02926985' target='other'> <mi>dwc_moreinfo</mi></a>","P02926985","P02926985_01",NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA
"65","2020-12-11 11:35:37-03","UFMG","BHCB","185798","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Andira","ormosioides","Andira ormosioides","Benth.",NA,"Gontijo, FD; Tameirão Neto, E; Souza, DT","1171","2014","08","21","Southern America","Brasil","Minas Gerais","Dom Joaquim",NA,"-43.290797","-19.708192",NA,"Arbóreo; Floração; Floresta estacional semidecidual","BHCB185798",NA,NA,"-43.290797","-19.708192","693","693","2015",NA,NA,NA,"05","22",NA,NA,NA
"66","2020-12-11 11:35:37-03","UFMG","BHCB","196720","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Andira","ormosioides","Andira ormosioides","Benth.",NA,"Vilas Boas, T; Salim, ISH; Magalhães, RA","21","2019","03","23","Southern America","Brasil","Minas Gerais","Itabira","Parque Estadual da Mata do Limoeiro, Distrito de Ipoema","-43.436528","-19.588056",NA,"Mata Secundária","BHCB196720",NA,NA,"-43.436528","-19.588056","650","650","2019",NA,NA,NA,"06","20",NA,NA,NA
"67","2020-12-11 11:35:37-03","UFMG","BHCB","82734","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Andira","ormosioides","Andira ormosioides","Benth.",NA,"Lombardi, JA; Stehmann, JR; Mota, RC da; Temponi, LG","5437","2003","08","23","Southern America","Brasil","Minas Gerais","Santa Maria do Salto","Fazenda Duas Barras","-40.051528","-16.40725",NA,"Vegetação ao lado de córrego, circundada por pasto. Munguba. Árvore ca. 10 m, folíolos coriáceos, cálice ocre, corola lilás de base branca. Coordenadas originais: 16°24'26,1S; 40°03'05,5W",NA,NA,NA,"-40.051528","-16.40725","766","766",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-12-11 11:35:37-03","UFMG","BHCB","29741","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Andira","ormosioides","Andira ormosioides","Benth.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Braúnas",NA,"-42.7155990600586","-19.0557994842529",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19086","auto",NA,NA,NA,NA,NA,NA
"69","2020-12-11 11:35:37-03","UFMG","BHCB","37505","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Andira","ormosioides","Andira ormosioides","Benth.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Ponte Nova",NA,"-42.9085998535156","-20.4164009094238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16921","auto",NA,NA,NA,NA,NA,NA
"70","2020-12-11 11:35:37-03","UFMG","BHCB","26336","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Andira","ormosioides","Andira ormosioides","Benth.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Rio Acima",NA,"-43.7893981933594","-20.0874996185303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13827","auto",NA,NA,NA,NA,NA,NA
"71","2020-12-11 11:35:37-03","UFMG","BHCB","7598","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Andira","ormosioides","Andira ormosioides","Benth.",NA,"Lopes, MA; et al.","850","1985","11","13","Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Mata do Jaó.","-42.1391983032227","-19.7896995544434",NA,"Mata atlântica;arbóreo;flores lilases;",NA,NA,NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA
"72","2020-12-11 11:35:37-03","UFMG","BHCB","66584","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Andira","ormosioides","Andira ormosioides","Benth.",NA,"Barreto, HLM","1484","1935","07","08","Southern America","Brasil","Minas Gerais","Tombos","Fazenda da Cachoeira","-42.0228004455566","-20.9046993255615",NA,"Árvore, 6,00 metros; muito frequente; Capoeira","BHCB045119","BHCB045119",NA,NA,NA,NA,NA,"2009","16749","auto",NA,NA,NA,NA,NA,NA
"73","2020-12-11 11:35:37-03","UFMG","BHCB","66585","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Andira","ormosioides","Andira ormosioides","Benth.",NA,"Barreto, HLM","1782","1935","07","28","Southern America","Brasil","Minas Gerais","Tombos","Fazenda da Cachoeira","-42.0228004455566","-20.9046993255615",NA,"Árvore, 6,00 metros; flor violácea; Capoeira","BHCB045118","BHCB045118",NA,NA,NA,NA,NA,"2009","16749","auto",NA,NA,NA,NA,NA,NA
"74","2020-12-11 11:35:37-03","UFMG","BHCB","98879","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Andira","ormosioides","Andira ormosioides","Benth.",NA,"Tameirão Neto, E","4085","2005","09","10","Southern America","Brasil","Minas Gerais","Francisco Sá","Fazenda Tamanduá - Plantar MG 15.","-43.4883003234863","-16.4757995605469",NA,"Floresta semidecidual, arbóreo","BHCB001332","BHCB001332",NA,NA,NA,NA,NA,NA,"45875","auto",NA,NA,NA,NA,NA,NA
"75","2008-05-27 22:02:00-03","MO","MOBOT","3267695","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Andira","ormosioides","Andira ormosioides","Benth.","R.T. Pennington (E)","João Geraldo Kuhlmann","Kuhlmann 112760","1938","11","8","South America","Brazil",NA,NA,"Fazenda San José, Pandiá, Calogeras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-11-10 04:40:00-03","MO","MOBOT","2866961","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Andira","ormosioides","Andira ormosioides","Benth.",NA,"H. C. de Lima","Lima 6086","2003","3","19","South America","Brazil","Rio de Janeiro",NA,"Mun. Volta Redonda, ARIE Floresta da Cicuta.","-44.08777","-22.56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-08-31 09:15:28-03","INPA","INPA","206255","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Andira","ormosioides","Andira ormosioides","Benth.",NA,"Costa, LV da","37505","1996","12","11","Southern America","Brasil","Minas Gerais",NA,"Ponte Nova",NA,NA,NA,NA,"INPA0206255","INPA0206255 INPA0206255_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-07-10 09:46:50-03","MBML","MBML-HERBARIO","11091",NA,"Plantae",NA,NA,"Leguminosae Faboideae","Andira","ormosioides","Andira ormosioides","Benth.","H. C. de Lima/1995","Cintia C. Chamas; et al","323","1994","12","06",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Árvore alta, flor rosa, flores abrem alternadamente. Trilha rio Timbuí, margem direita.","MBML011091","MBML011091",NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-07-10 09:46:50-03","MBML","MBML-HERBARIO","11678",NA,"Plantae",NA,NA,"Leguminosae Faboideae","Andira","ormosioides","Andira ormosioides","Benth.","B.M. Castro/01-02-2018","V. Demuner; et al","396","1999","12","23",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Árvore 9m, DAS 55cm, fuste 50m, frutos imaturos cor verde. Proximo a trilha ,ter. plano e umido.","MBML011678","MBML011678",NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-07-10 09:46:50-03","MBML","MBML-HERBARIO","27764",NA,"Plantae",NA,NA,"Leguminosae Faboideae","Andira","ormosioides","Andira ormosioides","Benth.","B.M. Castro/01-02-2018","L. F. S. Magnago; V. Demuner, M. Belizário, E. Bausen","441","2006","01","05",NA,"Brasil","Espírito Santo","Santa Leopoldina","Fazenda Caioaba, propr.:Virloni, Mata, trilha do corrego Caioaba.","-40.470556","-20.059167",NA,"Árvore 15m de alt. DAP 30cm. Fuste 4m. Frutos verdes. Borda da mata.","MBML027764","MBML027764",NA,"40W28'14","20S3'33","150","150","2006",NA,NA,NA,"02","10",NA,NA,NA
"81","2020-07-10 09:46:50-03","MBML","MBML-HERBARIO","31168",NA,"Plantae",NA,NA,"Leguminosae Faboideae","Andira","ormosioides","Andira ormosioides","Benth.","Robson D. Ribeiro/25-08-2009","R.R. Vervloet; V. Demuner, E. Bausen, T. A. Cruz","3208","2007","08","15",NA,"Brasil","Espírito Santo","Águia Branca","Aguas Claras. Zequinha","-40.814444","-18.875556",NA,"Árvore 9m, sépalas de cor vináceas marrom e pétalas de cor lilás. Campo aberto.","MBML031168","MBML031168",NA,"40W48'52","18S52'32","350","350",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-06-17 15:25:08-03","UNESP-RC","HRCB","10984","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Andira","ormosioides","Andira ormosioides","Benth.",NA,"Garcia, F. C. P.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"83","2017-11-24 14:10:43-02","UFLA","ESAL","17949","S","Plantae",NA,NA,"Fabaceae","Andira","ormosioides","Andira ormosioides","Benth.",NA,"Carvalho, WAC","274",NA,NA,NA,NA,"?",NA,"Machacalis","Reserva Indígena do Povo Maxacalis",NA,NA,NA,"árvore; 10, m; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2017-11-24 14:10:43-02","UFLA","ESAL","18364","S","Plantae",NA,NA,"Fabaceae","Andira","ormosioides","Andira ormosioides","Benth.",NA,"Oliveira Filho, AT","s.n.",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,"; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2017-11-24 14:10:43-02","UFLA","ESAL","19007","S","Plantae",NA,NA,"Fabaceae","Andira","ormosioides","Andira ormosioides","Benth.",NA,"Cristiano vidal","s.n.",NA,NA,NA,NA,"?",NA,NA,"Hidrelétrica Jurumirim",NA,NA,NA,"árvore; 6, m; roxa;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2019-06-10 10:10:47-03","FZB-BH","BHZB","8293","S","Plantae",NA,NA,"Fabaceae - Papilionoideae","Andira","ormosioides","Andira ormosioides",NA,NA,"Rezende, S.G et al.","3460","2009","09","20",NA,"Brasil","MG","Joanesia",NA,"-42.788889","-19.160833",NA,"Doação Sete Soluções. BHCB 138179. em estágio médio de regeneração. Coord: 19° 9' 39 S; 42° 47' 20W. Alt: 380 a 450 m. <ll>dwc_commonname:</ll> Angelin",NA,NA,NA,"42W 47' 20","19S 9' 39","380","380",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-02-04 10:28:48-03","UFRPE","HST","11910","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Andira","ormosioides","Andira ormosioides","Benth.","R.D.Ribeiro e A.M.S.F.Vaz","A.M.Miranda; et al.","4170","2003","08","28",NA,"Brasil","Bahia","Porto Seguro","RPPN da Veracel","-39.0647010803223","-16.4496994018555",NA,"Árvore ca. 6 m alt.; caule creme-amarronzado; folhas papiráceas; flores com cálice enegrecido, corola magenta, ovário esverdeado; frutos muito jovens, verdes.","HST011910",NA,NA,NA,NA,NA,NA,NA,"68835","auto",NA,NA,NA,NA,NA,NA
"88","2021-02-09 10:13:10-03","UENF","HUENF","9740","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Andira","ormosioides","Andira ormosioides","Benth.","Lima, H.C. & D.N.S. Machado","Archanjo, K.M.P.A.",NA,"2011","04","10",NA,"Brasil","Espírito Santo","Vargem Alta","Prosperidade","-41.0069007873535","-20.6714000701904",NA,NA,"HUENF00009744",NA,NA,NA,NA,NA,NA,"2016","27188","auto",NA,"09","20",NA,NA,NA
"89","2021-02-25 10:11:59-03","CVRD","CVRD","809","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Andira","ormosioides","Andira ormosioides","Benth.","Haroldo C. de Lima","Folli, D.A.","336","1981","10","29","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Angelim pedra","CVRD000809","CVRD000809",NA,NA,NA,NA,NA,"1987","48094","auto","Magnoliopsida","09","22",NA,NA,NA
"90","2021-02-25 10:11:59-03","CVRD","CVRD","5671","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Andira","ormosioides","Andira ormosioides","Benth.","Domingos A. Folli","Folli, D.A.","2980","1997","04","05","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Angelim pedra","CVRD005671","CVRD005671",NA,NA,NA,NA,NA,"1997","48094","auto","Magnoliopsida","04","05",NA,NA,NA
"91","2021-02-25 10:11:59-03","CVRD","CVRD","451","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Andira","ormosioides","Andira ormosioides","Benth.","Haroldo C. de Lima","Folli, D.A.","164","1979","11","08","América do Sul","BRASIL","ES","Linhares","Ao lado da Torre","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Angelim pedra","CVRD000451",NA,NA,NA,NA,NA,NA,"1990","48094","auto","Magnoliopsida","06","30",NA,NA,NA
"92","2021-02-25 10:11:59-03","CVRD","CVRD","9019","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Andira","ormosioides","Andira ormosioides","Benth.",NA,"Meireles, J.E.","19","2004","11","26","América do Sul","BRASIL","ES","Linhares","Parcela no Arboreto","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Angelim pedra","CVRD009019",NA,NA,NA,NA,NA,NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"93","2020-09-12 05:00:02-03","US","US","2742451","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Andira","ormosioides","Andira ormosioides","Benth.",NA,"G. T. Prance & N. Silva","59051","1964","9","17","South America - Neotropics","Brazil","Distrito Federal",NA,"New Brazilian Highways, Brasilia, grounds of Cia Fercal, 20 km east of Brasilia",NA,NA,NA,NA,"US02444319","US02444319_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"94","2019-11-13 11:21:30-03","USP","SPF","194686","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Andira","ormosioides","Andira ormosioides","Benth.","Anônimo","Lima, HC","4958","1994","11","19",NA,"Brasil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual do Paraíso","-42.833333","-22.433333",NA,NA,"SPF00194686",NA,NA,"-42.833333","-22.433333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2019-11-13 11:21:30-03","USP","SPF","198031","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Andira","ormosioides","Andira ormosioides","Benth.","Santos, MF; Lima, HC","Santos, MF","434","2008","10","25",NA,"Brasil","Minas Gerais","Itambé do Mato Dentro","APA Parque Nacional da Serra do Cipó","-43.419167","-19.409611",NA,NA,"SPF00198031",NA,NA,"-43.419167","-19.409611",NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA
"96","2019-11-13 11:21:30-03","USP","SPF","163888","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Andira","ormosioides","Andira ormosioides","Benth.","Lombardi, JA","Lombardi, JA","5437","2003","08","23",NA,"Brasil","Minas Gerais","Santa Maria do Salto",NA,"-40.051528","-16.40725",NA,NA,"SPF00163888",NA,NA,"-40.051528","-16.40725","766","766","2004",NA,NA,NA,"03",NA,NA,NA,NA
"97","2019-11-13 11:21:30-03","USP","SPF","198032","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Andira","ormosioides","Andira ormosioides","Benth.","Santos, MF; Lima, HC","Santos, MF","157","2007","08","24",NA,"Brasil","Minas Gerais","Itambé do Mato Dentro","APA Parque Nacional da Serra do Cipó","-43.419167","-19.409611",NA,NA,"SPF00198032",NA,NA,"-43.419167","-19.409611",NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA
"98","2019-11-13 11:21:30-03","USP","SPF","200409","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Andira","ormosioides","Andira ormosioides","Benth.","Lima, HC","Freitas, HS","40","2007","03","19",NA,"Brasil","São Paulo","São José do Barreiro",NA,"-44.661444","-22.638611",NA,NA,"SPF00200409",NA,NA,"-44.661444","-22.638611","482","482","2009",NA,NA,NA,NA,NA,NA,NA,NA
"99","2021-03-15 18:27:36-03","USP","SPF","218953","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Andira","ormosioides","Andira ormosioides","Benth.","Siniscalchi, CM","Siniscalchi, CM","278","2011","10","22",NA,"Brasil","Minas Gerais","Itambé do Mato Dentro","Serra do Cipó, Distrito de Santana do Rio Preto. Cabeça de Boi. Caminho para o Cachoeirão, após a casa do Zé Fernandes, próximo à casa.","-43.434028","-19.426806",NA,"Arvoreta ca. 4 m alt. Tronco cinza. Ramos cinza-avermelhados. Folíolos discolores; face adaxial opaca, um pouco avermelhada. Nervuras foliares amareladas. Frutos em formação verde-claros, com o ápice avermelhado, casca lisa.; Em past","SPF00218953",NA,NA,"-43.434028","-19.426806",NA,NA,"2011",NA,NA,NA,"10",NA,NA,NA,NA
"100","2019-11-13 11:21:30-03","USP","SPF","122375","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Andira","ormosioides","Andira ormosioides","Benth.","Mendonça, CV","Lopes, MA","850","1985","11","13",NA,"Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,"SPF00122375",NA,NA,NA,NA,NA,NA,"1991","49886","auto",NA,"10",NA,NA,NA,NA
"101","2019-11-13 11:21:30-03","USP","SPF","181081","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Andira","ormosioides","Andira ormosioides","Benth.","Lima, HC","Marquete, R","1291","1993","10","20",NA,"Brasil","Rio de Janeiro","Paraty","Morro do Carrapato.","-44.7131004333496","-23.2178001403809",NA,NA,"SPF00181081",NA,NA,NA,NA,"140","180","1994","34470","auto",NA,NA,NA,NA,NA,NA
"102","2019-11-13 11:21:30-03","USP","SPF","194691","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Andira","ormosioides","Andira ormosioides","Benth.","Ribeiro, RD","Silva, LFG","15","2005","07","08",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Jardim Botânico do Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"SPF00194691",NA,NA,NA,NA,NA,NA,"2009","57442","auto",NA,"06","16",NA,NA,NA
"103","2019-11-13 11:21:30-03","USP","SPF","155916","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Andira","ormosioides","Andira ormosioides","Benth.","Meireles, JE","Cordeiro, I","2726","2001","08","14",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,"SPF00155916",NA,NA,NA,NA,NA,NA,"2005","55628","auto",NA,"09",NA,NA,NA,NA
"104","2020-05-08 11:11:46-03","UEFS","HUEFS","231068","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Andira","ormosioides","Andira ormosioides","Benth.","L.Constâncio","Gontijo, F.D.","1171","2014","08","21",NA,"Brasil","Minas Gerais","Dom Joaquim",NA,"-43.290833","-19.708056",NA,"Floresta estacional semidecidual.","HUEFS0231068",NA,NA,"43W17'27''","19S42'29''","693","693","2015",NA,NA,"Rosanae","05",NA,NA,NA,NA
