"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","imagecode","identifiedBy","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","individualCount","typeStatus","eventTime","fieldNumber","infraspecificEpithet","relatedCatalogItem","sex"
"233","2019-02-15 11:35:19-02","IPA","IPA","20975","S","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Andrade-Lima","70-5735","1970","02","15","Southern America","Brasil",NA,NA,"Árvore 4-5m. Flores alvas.","IPA0020975","Plantae",NA,"Cham.","Pernambuco",NA,"Melo, J.I.M.","estrada para Pontas de Pedra. engenho Maçaranduba. Mata.","-35.002498626709","-7.56056022644043",NA,NA,"Goiana",NA,NA,"2005","03","21","22853","auto",NA,NA,NA,NA,NA,NA,NA,NA
"234","2019-02-15 11:35:19-02","IPA","IPA","20974","S","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Andrade-Lima","70-5735","1970","02","15","Southern America","Brasil",NA,NA,"Hàbito: árvore 4-5 m. Flor: alva.","IPA0020974","Plantae",NA,"Cham.","Pernambuco",NA,"Stapf, M.N.S.","Estrada para Pontas de Pedra. Engenho Maçaranduba. Mata.","-35.002498626709","-7.56056022644043",NA,NA,"Goiana",NA,NA,"2007","02",NA,"22853","auto",NA,NA,NA,NA,NA,NA,NA,NA
"235","2019-02-15 11:35:19-02","IPA","IPA","92496","S","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Silva, N.A. da","1","2017","11","10","Southern America","Brasil",NA,NA,"Material em estudo para fim de tese de Doutorado de Nylber Augusto da Silva na UFRPE, Deptº de Biologia #?# PPGETNO, sob a orientação do Prof° Dr. Marcelo Alves Ramos e coorientação do Prof° Dr° Ulysses Paulino de Albuquerque.; Árvore,","IPA0092496","Plantae",NA,"Cham.","Pernambuco",NA,"Gallindo, F.; Cano, O.","Mata do Engenho Miranda.","-35.002498626709","-7.56056022644043",NA,NA,"Goiana",NA,NA,"2018","08","01","22853","auto",NA,NA,NA,NA,NA,NA,NA,NA
"236","2019-02-15 11:35:19-02","IPA","IPA","78022","S","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Albuquerque, N.A.; Albuquerque, N.A.; Alves-Araújo, A.; Araújo, D.; Albuquerque, N.A.; Alves-Araújo, A.; Araújo, D.","216","2007","02","22","Southern America","Brasil",NA,NA,"Arbusto, frutos imaturos verdes, maduros brancos.","IPA0078022","Plantae",NA,"Cham.","Pernambuco",NA,"Rita Pereira; Marques, J.S.","Mata da Zambana, Borda da mata, na trilha do gasoduto.","-34.9063987731934","-7.83416986465454",NA,NA,"Igarassu",NA,NA,"2007","03","05","24709","auto",NA,NA,NA,NA,NA,NA,NA,NA
"237","2019-02-15 11:35:19-02","IPA","IPA","78781","S","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Marques, J.S.; Alves-Araújo, A.; Alves-Araújo, A.","318","2008","02","14","Southern America","Brasil",NA,NA,"Árvore ca. de 5 metros de altura. Fruto carnoso branco.","IPA0078781","Plantae",NA,"Cham.","Pernambuco",NA,"Irapuan, J.","Mata da Zambana, Usina São José. Gasoduto - Zambana.","-34.9063987731934","-7.83416986465454",NA,NA,"Igarassu",NA,NA,"2008","03","15","24709","auto",NA,NA,NA,NA,NA,NA,NA,NA
"238","2019-02-15 11:35:19-02","IPA","IPA","4712","S","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Pickel, B.","619","1924","01",NA,"Southern America","Brasil",NA,NA,NA,"IPA0004712","Plantae",NA,"Cham.","Pernambuco",NA,"Johnston","Monte, capoeiras da praia.","-34.8553009033203","-8.00889015197754",NA,NA,"Olinda",NA,NA,NA,NA,NA,"7110","auto",NA,NA,NA,NA,NA,NA,NA,NA
"239","2019-02-15 11:35:19-02","IPA","IPA","4713","S","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Pickel, B.","2277","1930","02","13","Southern America","Brasil",NA,NA,NA,"IPA0004713","Plantae",NA,"Cham.","Pernambuco",NA,"Killip","Monte, mata do litoral, no alto.","-34.8553009033203","-8.00889015197754",NA,NA,"Olinda",NA,NA,NA,NA,NA,"7110","auto",NA,NA,NA,NA,NA,NA,NA,NA
"240","2019-02-15 11:35:19-02","IPA","IPA","86078","S","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Roque, A.A.","327","2007","11","27","Southern America","Brasil",NA,NA,NA,"IPA0086078","Plantae",NA,"Cham.","Rio Grande do Norte",NA,"Loiola, M.I.B.","Mata do Jiqui","-35.2627983093262","-5.91555976867676",NA,NA,"Parnamirim",NA,NA,"2007","12","04","17237","auto",NA,NA,NA,NA,NA,NA,NA,NA
"241","2019-02-15 11:35:19-02","IPA","IPA","64590","S","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Arns, K.N.Y.","265","1999","10","05","Southern America","Brasil",NA,NA,"Arvoreta, folhas ásperas.","IPA0064590","Plantae",NA,"Cham.","Rio Grande do Norte",NA,"Eugênio, C.","Santuário Ecológico de Pipa","-35.0918998718262","-6.18666982650757",NA,NA,"Tibau do Sul",NA,NA,"1999","10","25","13790","auto",NA,NA,NA,NA,NA,NA,NA,NA
"242","2019-02-15 11:35:19-02","IPA","IPA","92618","S","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Santos, S.A.","33","1999","10","05","Southern America","Brasil",NA,NA,"Árvore, flores alvas.","IPA0092618","Plantae",NA,"Cham.","Rio Grande do Norte",NA,NA,"Santuário Ecológico de Pipa., Mata de Vassourinha.","-35.0918998718262","-6.18666982650757",NA,NA,"Tibau do Sul",NA,NA,NA,NA,NA,"13790","auto",NA,NA,NA,NA,NA,NA,NA,NA
"243","2019-08-27 13:30:09-03","IAP","PACA-AGP","26879","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Emrich, K.",NA,"1944","04","20",NA,"Brasil",NA,NA,"sicher apud Schonwald&nf;Verificado por M.N.S. Stapf, 02.2007 Habitat: culta Fenofase: flor","PACA026879","Magnoliophyta","Lamiales","Cham.","RS",NA,"Emrich-Rambo",NA,"-51.2299995422363","-30.0331001281738",NA,NA,"Porto Alegre",NA,NA,"1954","05","16","29946","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"244","2019-08-27 13:30:09-03","IAP","PACA-AGP","64101","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Hatschbach, G.","3443","1953","10","28",NA,"Brasil",NA,NA,"Habitat: in araucarieto Fenofase: flor","PACA064101","Magnoliophyta","Lamiales","Cham.","PR",NA,"M.N.S. Stapf","Monte Alegre","-50.4136009216309","-24.5093994140625",NA,NA,"Tibagi",NA,NA,"2006",NA,NA,"56988","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"245","2019-08-27 13:30:09-03","IAP","PACA-AGP","69154","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Hatschbach, G.","51724","1967","11","26",NA,"Brasil",NA,NA,"Museu Botânico Municipal/Curitiba&nf;árvore 5m - flores alvas Habitat: transicao cerrado-mata","PACA069154","Magnoliophyta","Lamiales","Cham.","PR",NA,"M.N.S. Stapf","estr. p. Salto Cavalcanti","-49.9496994018555","-23.778299331665",NA,NA,"Tomazina",NA,NA,"2006",NA,NA,"29630","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"246","2020-12-20 21:16:20-03","UFV","VIC","40698","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Filho, O.A.","223","1996","11","26",NA,"Brasil",NA,NA,"Árvore de 3 metros, pétalas brancas e tronco com fissuras.","VIC040698",NA,NA,"Cham.","Minas Gerais","VIC040698",NA,"Mocambinho","-43.6744003295898","-15.3382997512817",NA,NA,"Jaíba",NA,NA,NA,NA,NA,"47016","auto",NA,NA,NA,NA,NA,NA,NA,NA
"247","2020-12-20 21:16:20-03","UFV","VIC","7143","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Moura, L.S. de","83","1981","06","07",NA,"Brasil",NA,NA,"Árvore com cerca de 2,0 metros de altura; flores brancas. Folhas ásperas e coriáceas. Cultivada para efeito ornamental. Fruto na Carpoteca da UFV, sob o número 153.","VIC007143",NA,NA,"Cham.","Minas Gerais","VIC007143","Stapf, M.N.S.","No jardim em frente à gruta da Lapinha.","-43.8897018432617","-19.6271991729736",NA,NA,"Lagoa Santa",NA,NA,"2004","07","21","12338","auto",NA,NA,NA,NA,NA,NA,NA,NA
"248","2020-12-20 21:16:20-03","UFV","VIC","6913","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Fernandes, O.A.","s.n.","1980","09","18",NA,"Brasil",NA,NA,"Arbusto cultivado. Corola branca.","VIC006913",NA,NA,"Cham.","Minas Gerais","VIC006913","Vidal, W.N.",NA,"-42.9085998535156","-20.4164009094238",NA,NA,"Ponte Nova",NA,NA,"1980","09","18","16921","auto",NA,NA,NA,NA,NA,NA,NA,NA
"249","2020-12-20 21:16:20-03","UFV","VIC","18744","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Carvalho, A.F.","475","1997","12","09",NA,"Brasil",NA,NA,"Árvore de flores róseas.","VIC018744",NA,NA,"Cham.","Minas Gerais","VIC018744","Stapf, M.N.S.","Mato Grande","-42.7299995422363","-17.2856006622314",NA,NA,"Turmalina",NA,NA,"2004","07","21","36128","auto",NA,NA,NA,NA,NA,NA,NA,NA
"250","2020-12-20 21:16:20-03","UFV","VIC","40697","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Filho, O.A.","223","1996","11","07",NA,"Brasil",NA,NA,"árvore de 3m de altura, pétalas brancas e tronco com fissuras.","VIC040697",NA,NA,"Cham.","Minas Gerais","VIC040697",NA,"Mocambinho, Área A.","-43.6744003295898","-15.3382997512817",NA,NA,"Jaíba",NA,NA,NA,NA,NA,"47016","auto",NA,NA,NA,NA,NA,NA,NA,NA
"251","2020-12-20 21:16:20-03","UFV","VIC","19121","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Lopes, W.P. de","537","1998","03","20",NA,"Brasil",NA,NA,"Árvores com cerca de 6,0 metros de altura; corola branca; cálice verde; frutos imaturos verdes, maturos brancos.","VIC019121",NA,NA,"Cham.","Minas Gerais","VIC019121","Lopes, W.P. de","Bairro Clélia Bernardes, Cultivada em arborização da Rua Olívia de Castro Almeida, próximo ao nº 45.","-42.8819007873535","-20.7539005279541",NA,NA,"Viçosa",NA,NA,"1998","03","26","13937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"252","2020-12-20 21:16:20-03","UFV","VIC","6933","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Júlio Filho, A.","s.n.","1979","06","27",NA,"Brasil",NA,NA,"Árvore; corola branca.","VIC006933",NA,NA,"Cham.","Minas Gerais","VIC006933","Stapf, M.N.S.","Campus da UFV, Cultivada na Silvicultura.","-42.8819007873535","-20.7539005279541",NA,NA,"Viçosa",NA,NA,"2004","07","21","13937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"253","2020-12-20 21:16:20-03","UFV","VIC","6706","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Ramalho, R.S.","1712","1979","12","12",NA,"Brasil",NA,NA,"Cultivada. Exemplar resultante de muda procedente do Horto Florestal de Belo Horizonte. Ornamental. Flores grandes, branco-amareladas. Arbusto de aproximadamente 1,5 metros de altura.","VIC006706",NA,NA,"Cham.","Minas Gerais","VIC006706","Vidal, W.N.","Campus da UFV, Dendrologia.","-42.8819007873535","-20.7539005279541",NA,NA,"Viçosa",NA,NA,"1980","08","20","13937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"254","2020-02-27 16:43:49-03","UFSC","CTBS","572","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Fadigas, F.","774","2008","09","10",NA,"Brasil",NA,NA,"Similar a Cordia boissieri. Nome popular: baba-de-boi, grão de galo.",NA,NA,NA,"Cham.","Bahia",NA,NA,"APA Pedra do Cavalo, acesso principal da UHEPC, lado esquerdo.","-38.9557991027832","-12.6183004379272",NA,NA,"Cachoeira",NA,NA,NA,NA,NA,"26884","auto",NA,NA,NA,NA,NA,NA,NA,NA
"255","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0005670","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","M. Machado; A.C. Pereira","239","2004","3","24",NA,"Brazil",NA,NA,"Arbusto de 2,5 m. Folhas asperas.Botões verdes. Flores com pétalas brancas anteras marrons, área de inserção dos estames amarela. Base do estilete com tricomoas marrons.",NA,"Magnoliophyta","Boraginales","Cham.","Bahia",NA,NA,"Brasil, Bahia, Jacobina: Beira da estrada Caem a Saúde","-40.4639","-11.2583",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0005669","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","T. R. S. Silva; E. Smidt","333","2004","9","21",NA,"Brazil",NA,NA,"Árvore de 8,0m. Flores brancas. Cortex lisa, base dos estrames cremes.",NA,"Magnoliophyta","Boraginales","Cham.","Bahia",NA,NA,"Brazil, Bahia, Marambaia: Estrada Marambaia - Taboquinhas.","-39.1778","-14.3972","160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0005672","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","G. Hatschbach; M. Hatschbach, O. S. Ribas","55203","1991","2","17",NA,"Brazil",NA,NA,"Arbusto, 3m, flores alvas. Carrascal.",NA,"Magnoliophyta","Boraginales","Cham.","Minas Gerais",NA,"H. Forther","Lagoinha (Mun. Porteirinha) Minas Gerais","-43.0333","-15.7333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0005671","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","D. Stapf;","237","2004","3","21",NA,"Brazil",NA,NA,"Arbusto de 2m. Botões verdes. Flores com pétalas brancas. Frutos imaturos vedes.",NA,"Magnoliophyta","Boraginales","Cham.","Bahia",NA,"Stapf","Brasil, Bahia, Itatim: A 20m da Ponte sob o Rio Paraguassú, na BR 101.","-39.4833","-12.5667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2019-11-21 14:32:36-03","UFJF","CESJ","24502","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","L. Krieger","CESJ24502","1987","10","30","América do Sul","Brasil",NA,NA,NA,"CESJ024502","Angiosperma",NA,"Cham.","Minas Gerais",NA,NA,NA,"-43.3502998352051","-21.7642002105713",NA,NA,"Juiz de Fora",NA,NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA,NA
"260","2019-11-21 14:32:36-03","UFJF","CESJ","10424","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","L. Krieger","CESJ10424","1971","04","06","América do Sul","Brasil",NA,NA,"Arbusto com mais ou menos 1m de altura crescendo em praia velha. Flores brancas.","CESJ010424","Angiosperma",NA,"Cham.","Rio de Janeiro",NA,"M.N.S.Stapf",NA,"-41.9449996948242","-22.5268993377686",NA,NA,"Rio das Ostras",NA,NA,"2004","07","16","17620","auto",NA,NA,NA,NA,NA,NA,NA,NA
"261","2019-11-21 14:32:36-03","UFJF","CESJ","38992","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","A.A. Ribeiro-Filho","170","2001","02","14","América do Sul","Brasil",NA,NA,"Árvore ca. 5m de altura. Copa fechada. Folhas cartácea, botões verde-claros. Flores com cálice esverdeados, corola esbranquiçada com fauce amarelo-claro, inflorescência dicásio. Frutos jovens verde.","CESJ038992","Angiosperma",NA,"Cham.","Bahia",NA,NA,"Serra da Jibóia, à margem da estrada da Serra da Pioneira. 12°50'0 S 39°28'0 W. Mata de altitude.","-39.5233001708984","-12.771900177002",NA,NA,"Santa Terezinha",NA,NA,NA,NA,NA,"25196","auto",NA,NA,NA,NA,NA,NA,NA,NA
"262","2019-11-21 14:32:36-03","UFJF","CESJ","21164","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","L. Krieger","CESJ21164","1986","01","17","América do Sul","Brasil",NA,NA,NA,"CESJ021164","Angiosperma",NA,"Cham.","Minas Gerais",NA,"S.M.S. Verardo",NA,"-43.3502998352051","-21.7642002105713",NA,NA,"Juiz de Fora",NA,NA,"1997",NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA,NA
"263","2019-11-21 14:32:36-03","UFJF","CESJ","20763","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","L. Krieger","CESJ20763","1985","05","20","América do Sul","Brasil",NA,NA,NA,"CESJ020763","Angiosperma",NA,"Cham.","Minas Gerais",NA,NA,NA,"-43.3502998352051","-21.7642002105713",NA,NA,"Juiz de Fora",NA,NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA,NA
"264","2019-11-21 14:32:36-03","UFJF","CESJ","21316","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","P.Correa","229","1986","10","13","América do Sul","Brasil",NA,NA,"Arbusto, flores alvas, vistosas. Frutos tipo drupa barnco com polpa gosmenta.","CESJ021316","Angiosperma",NA,"Cham.","Minas Gerais",NA,"P.Correa",NA,"-43.3502998352051","-21.7642002105713",NA,NA,"Juiz de Fora",NA,NA,"1986",NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA,NA
"265","2019-11-21 14:32:36-03","UFJF","CESJ","25728","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","L. Krieger","CESJ25728","1986","01","11","América do Sul","Brasil",NA,NA,"Arbusto, cultivado, ornamental, flores alvas.","CESJ025728","Angiosperma",NA,"Cham.","Minas Gerais",NA,"M.N.S.Stapf",NA,"-43.3502998352051","-21.7642002105713",NA,NA,"Juiz de Fora",NA,NA,"2004","07","16","36144","auto",NA,NA,NA,NA,NA,NA,NA,NA
"266","2019-11-21 14:32:36-03","UFJF","CESJ","22833","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","B.B.S. Coelho","s.n.","1987","02","26","América do Sul","Brasil",NA,NA,NA,"CESJ022833","Angiosperma",NA,"Cham.","Minas Gerais",NA,NA,"Museu Mariano Procópio","-43.3502998352051","-21.7642002105713",NA,NA,"Juiz de Fora",NA,NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA,NA
"267","2019-11-21 14:32:36-03","UFJF","CESJ","23891","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","B.B.S. Coelho","s.n.","1987","03","20","América do Sul","Brasil",NA,NA,NA,"CESJ023891","Angiosperma",NA,"Cham.","Minas Gerais",NA,"E.Guimarães","Museu Mariano Procópio","-43.3502998352051","-21.7642002105713",NA,NA,"Juiz de Fora",NA,NA,"1987",NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA,NA
"268","2019-11-21 14:32:36-03","UFJF","CESJ","31957","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","J.E.de Oliveira","281","1941","04","03","América do Sul","Brasil",NA,NA,"Na capoeira. Arbusto de 2m com flores alvas.","CESJ031957","Angiosperma",NA,"Cham.","Minas Gerais",NA,"H.L. Mello Barreto","Lapinha","-43.8897018432617","-19.6271991729736",NA,NA,"Lagoa Santa",NA,NA,"1941",NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA,NA,NA
"269","2019-11-21 14:32:36-03","UFJF","CESJ","8724","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","U.C. Câmara","8724","1970","06","20","América do Sul","Brasil",NA,NA,"Árvore peq.(1,5 a 2 m). Frutos maduros barncos, ao redor da semente, que é angulosa.","CESJ008724","Angiosperma",NA,"Cham.","Rio de Janeiro",NA,"M.N.S.Stapf",NA,"-41.9449996948242","-22.5268993377686",NA,NA,"Rio das Ostras",NA,NA,"2004","07","16","17620","auto",NA,NA,NA,NA,NA,NA,NA,NA
"270","2019-11-27 13:46:30-03","UFS","ASE","1447","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Carneiro, EM","93","1981","09","29","Southern America","Brasil",NA,NA,"Árvore. Flores alvas e tubulosas.; Árvore. Flores alvas e tubulosas.; Pastagem em caatinga.","ASE0013531","Magnoliophyta",NA,"Cham.","Sergipe","ASE0013531","Vieira, DD; Melo, JTM","Povoado Jorge","-37.998056","-11.184167",NA,NA,"Tobias Barreto","-37.998056","-11.184167","2014","11","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2019-11-27 13:46:30-03","UFS","ASE","13678","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Silva, AC","211","2008","11","07","Southern America","Brasil",NA,NA,"Arbustiva. Inlorescência racemosa. Flor branca e canaliculada.; Arbustiva. Inlorescência racemosa. Flor branca e canaliculada.","ASE0021204","Magnoliophyta",NA,"Cham.","Sergipe","ASE0021204","Melo, JTM","Mata próximo á BR 101","-36.94","-10.593333",NA,NA,"Japaratuba","-36.94","-10.593333","2014","11","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2019-11-27 13:46:30-03","UFS","ASE","1527","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Viana, G","184","1981","10","06","Southern America","Brasil",NA,NA,"Subarbusto. Folhas simples e alternas, flores alvas.; Subarbusto. Folhas simples e alternas, flores alvas.; Zona de ecótino entre vegetação cerrado e caatinga.","ASE0013595","Magnoliophyta",NA,"Cham.","Sergipe","ASE0013595","Vieira, DD","Campo Grande","-37.840556","-11.373333",NA,NA,"Tomar do Geru","-37.840556","-11.373333","2014","11","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2019-11-27 13:46:30-03","UFS","ASE","16536","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Carregosa, T; Siqueira, NO; Silva, AS","36","2010","04","10","Southern America","Brasil",NA,NA,"Flores Brancas.; Flores Brancas.; Caatinga","ASE0023165","Magnoliophyta",NA,"Cham.","Sergipe","ASE0023165","Vieira, DD","Fazenda Mercador, Borda da Mata","-37.811111","-10.738333",NA,NA,"Simão Dias","-37.811111","-10.738333","2014","11","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2019-11-27 13:46:30-03","UFS","ASE","17165","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Gomes, JS; Chagas, MA","292","2008","12","18","Southern America","Brasil",NA,NA,"Árvore na borda da mata, com botões alvos e frutos de cor verde clara.; Árvore na borda da mata, com botões alvos e frutos de cor verde clara.; Mata Atlântica.","ASE0023469","Magnoliophyta",NA,"Cham.","Pernambuco","ASE0023469","Vieira, DD; Melo, JTM","Usina São José, Mata de Piedade, Engenho D`Água","-34.989167","-7.848611","113","113","Igarassu","-34.989167","-7.848611","2014","11","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2019-11-27 13:46:30-03","UFS","ASE","1736","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Carneiro, EM","197","1981","11","27","Southern America","Brasil",NA,NA,"Arbusto. Flores alvas, folhas alternas. Pouco freqüente.; Arbusto. Flores alvas, folhas alternas. Pouco freqüente.; Mata devastada, solo argiloso.","ASE0013753","Magnoliophyta",NA,"Cham.","Sergipe","ASE0013753","Vieira, DD",NA,"-37.125833","-10.855","36","36","Nossa Senhora do Socorro","-37.125833","-10.855","2014","11","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2019-11-27 13:46:30-03","UFS","ASE","17647","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Prata, AP; Machado, WJ; Silva, ACC; Marroquim, PMG; Junior, FCN; Santos, EL","2179","2010","01","30","Southern America","Brasil",NA,NA,"Folhas simples alternas, sem estípulas, corola tubulosa branca, cálice verde gamosépalo, 5 estames (3 grandes e 2 pequenos), estigma branco. Árvore ca. 6m.; Folhas simples alternas, sem estípulas, corola tubulosa branca, cálice verde","ASE0024281","Magnoliophyta",NA,"Cham.","Sergipe","ASE0024281","Vieira, DD","Serra dos Macacos, Povoado Macacos.","-38.013928","-11.173486","419","419","Tobias Barreto","-38.013928","-11.173486","2014","11","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2019-11-27 13:46:30-03","UFS","ASE","1828","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Viana, G","282","1981","12","07","Southern America","Brasil",NA,NA,"Arbusto. Folhas simples e alternas, flores alvas em racemos terminais.; Arbusto. Folhas simples e alternas, flores alvas em racemos terminais.; Capoeira de mata subperenifólia.","ASE0013824","Magnoliophyta",NA,"Cham.","Sergipe","ASE0013824","Melo, JTM","Fazenda Tuim","-37.619444","-11.2625",NA,NA,"Arauá","-37.619444","-11.2625","2014","11","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2019-11-27 13:46:30-03","UFS","ASE","2007","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Souza, CL","23","1981","12","21","Southern America","Brasil",NA,NA,"Arbusto. Folhas simples e alternas, flores alvas em inflorescências racemosas terminais.; Arbusto. Folhas simples e alternas, flores alvas em inflorescências racemosas terminais.; Mata de caatinga hipoxerófila.","ASE0013948","Magnoliophyta",NA,"Cham.","Sergipe","ASE0013948","Vieira, DD","Fazenda Olhos D'Água","-37.419861","-10.1035",NA,NA,"Nossa Senhora da Glória","-37.419861","-10.1035","2014","11","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2019-11-27 13:46:30-03","UFS","ASE","2218","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Viana, G","394","1982","03","31","Southern America","Brasil",NA,NA,"Arbusto. Flores alvas e vistosas, folhas simples e alternas. Freqüente; Arbusto. Flores alvas e vistosas, folhas simples e alternas. Freqüente; Pastagem. Solo argiloso.","ASE0014113","Magnoliophyta",NA,"Cham.","Sergipe","ASE0014113","Melo, JTM","Margem da BR.","-37.619444","-11.2625",NA,NA,"Arauá","-37.619444","-11.2625","2014","11","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2019-11-27 13:46:30-03","UFS","ASE","232","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Barreto, ACC","ASE232","1974","12","05","Southern America","Brasil",NA,NA,"Pequena árvore. Flores alvas tubulosas com 5cm.; Pequena árvore. Flores alvas tubulosas com 5cm.; Capoeira de mata atlântica.","ASE0012678","Magnoliophyta",NA,"Cham.","Sergipe","ASE0012678","Vieira, DD",NA,"-36.988611","-10.648333",NA,NA,"Carmópolis","-36.988611","-10.648333","2014","11","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
