"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","recordNumber","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","fieldNumber","class","individualCount","relatedCatalogItem"
"188","2021-01-26 13:55:02-03","IMA","MAC","63889","PreservedSpecimen","Plantae","Fabaceae","Senna","angulata","Senna angulata",NA,"J.W.Alves-Silva",NA,"Brasil",NA,NA,"Arbusto ca. 4 m. Frutos verdes.; Mata Atlântica.","MAC0063889",NA,NA,NA,"(Vogel) H.S.Irwin & Barneby",NA,"1637","2016","12","15","Alagoas","Paripueira","RPPN Placas.","-35.572983","-9.463558",NA,NA,NA,NA,"-35.572983","-9.463558",NA,NA,NA,NA,NA,NA,NA,NA
"189","2021-01-26 13:55:02-03","IMA","MAC","9971","PreservedSpecimen","Plantae","Fabaceae","Senna","angulata","Senna angulata",NA,"M.N.Rodrigues",NA,"Brasil",NA,NA,"ÁRvore ca. 4,5 m de altura. Flores amarelas. Frutos imaturos e maduros marrons.; Restinga arbustiva-arbórea.","MAC0009971",NA,NA,NA,"(Vogel) H.S.Irwin & Barneby",NA,"1380","1998","12","10","Alagoas","Marechal Deodoro","Dunas do Cavalo Russo.","-35.8950004577637","-9.710280418396",NA,NA,NA,NA,NA,NA,NA,NA,"15565","auto",NA,NA,NA,NA
"190","2021-02-04 10:28:01-03","UFRPE","HST","15099","PreservedSpecimen","Plantae","Leguminosae Caesalpinioideae","Senna","angulata","Senna angulata",NA,"R.P.Lyra-Lemos; F.Cavalcanti, L.Tributino & S.Souza",NA,"Brasil",NA,NA,"Arbusto, ereto, frequente na borda da mata; frutos imaturos e maduros.","HST015099",NA,NA,NA,"(Vogel) H.S.Irwin & Barneby","M.R.Santos","7080","2002","11","07","Alagoas","Pilar","Unidade de produção de gás natural/ Campo Petrobrás","-35.921667",NA,NA,NA,NA,NA,"35W55'18''","9S36'64''",NA,NA,NA,NA,NA,NA,NA,NA
"191","2021-02-25 10:12:11-03","CVRD","CVRD","1814","PreservedSpecimen","Plantae","Fabaceae","Senna","angulata","Senna angulata",NA,"Farias, G.L.","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Fedegosinho amarelo","CVRD001814","Magnoliophyta","Fabales",NA,"(Vogel) Irwin & Barneby","Haroldo C. de Lima","183","1988","04","27","BA","Porto Seguro",NA,"-39.0647010803223","-16.4496994018555",NA,NA,NA,"2003",NA,NA,"03","08","68835","auto",NA,"Magnoliopsida",NA,NA
"192","2021-02-25 10:12:11-03","CVRD","CVRD","2579","PreservedSpecimen","Plantae","Fabaceae","Senna","angulata","Senna angulata",NA,"Menandro, M.S.","América do Sul","BRASIL",NA,NA,"Com folíolos discolores com face dorsal brilhante. Flores com coroloa amarelas e cálice verde-claro. Muito assediada por mamangavas. <ll>dwc_commonname:</ll> Fedegosinho amarelo","CVRD002579","Magnoliophyta","Fabales",NA,"(Vogel) Irwin & Barneby","Haroldo C. de Lima","179","1990","04","02","ES","Linhares","Arbusto em beira de estrada. Projeto 22-MME. Projeto Zico.","-40.0722007751465","-19.3910999298096",NA,NA,NA,"2003",NA,NA,"03","08","48094","auto",NA,"Magnoliopsida",NA,NA
"193","2021-02-25 10:12:11-03","CVRD","CVRD","3200","PreservedSpecimen","Plantae","Fabaceae","Senna","angulata","Senna angulata",NA,"Farias, G.L.","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Fedegosinho amarelo","CVRD003200","Magnoliophyta","Fabales",NA,"(Vogel) Irwin & Barneby","Haroldo C. de Lima","432","1991","04","23","BA","Porto Seguro",NA,"-39.0647010803223","-16.4496994018555",NA,NA,NA,"2003",NA,NA,"03","08","68835","auto",NA,"Magnoliopsida",NA,NA
"194","2021-02-25 10:12:11-03","CVRD","CVRD","6779","PreservedSpecimen","Plantae","Fabaceae","Senna","angulata","Senna angulata",NA,"Folli, D.A.","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Fedegosinho amarelo","CVRD006779","Magnoliophyta","Fabales",NA,"(Vogel) Irwin & Barneby","Haroldo C. de Lima","3842","2001","03","14","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096","CVRD006779",NA,NA,"2003",NA,NA,"03","08","48094","auto",NA,"Magnoliopsida",NA,NA
"195","2021-02-25 10:12:11-03","CVRD","CVRD","1467","PreservedSpecimen","Plantae","Fabaceae","Senna","angulata","Senna angulata",NA,"Sobral, M.","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Fedegosinho amarelo","CVRD001467","Magnoliophyta","Fabales",NA,"(Vogel) Irwin & Barneby","Haroldo C. de Lima","4768","1988","03","23","ES","Linhares","Arbusto apoiante em beira de mata.","-40.0722007751465","-19.3910999298096",NA,NA,NA,"2003",NA,NA,"03","08","48094","auto",NA,"Magnoliopsida",NA,NA
"196","2020-09-12 05:00:02-03","US","US","2909428","PreservedSpecimen","Plantae","Fabaceae","Senna","angulata","Senna angulata",NA,"A. P. Duarte","South America - Neotropics","Brazil",NA,NA,NA,"US00333507",NA,"Rosales",NA,NA,NA,"8975","1965","2","25","Espírito Santo",NA,"Between sao matheus and nova venecia",NA,NA,"US00333507_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"197","2020-09-12 05:00:02-03","US","US","703048","PreservedSpecimen","Plantae","Fabaceae","Senna","angulata","Senna angulata",NA,"L. Riedel & B. Luschnath","South America - Neotropics","Brazil",NA,NA,NA,"US00333511",NA,"Rosales",NA,NA,NA,"161","1832","3",NA,NA,NA,"S. estrella mountain",NA,NA,"US00333511_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"198","2020-09-12 05:00:02-03","US","US","1932860","PreservedSpecimen","Plantae","Fabaceae","Senna","angulata","Senna angulata",NA,"L. O. Williams & V. Assis","South America - Neotropics","Brazil",NA,NA,NA,"US00333508",NA,"Rosales",NA,NA,NA,"6965","1945","5","24","Minas Gerais","Belo Horizonte","Morro das pedras","-43.937801361084","-19.9207992553711","US00333508_01","1100","1100",NA,NA,NA,NA,NA,"17082","auto",NA,"Dicotyledonae","1",NA
"199","2020-09-12 05:00:02-03","US","US","2839911","PreservedSpecimen","Plantae","Fabaceae","Senna","angulata","Senna angulata",NA,"R. M. Harley, S. A. Renvoize, C. Erskine, C. Brighton & R. S. Pinheiro","South America - Neotropics","Brazil",NA,NA,NA,"US00333506",NA,"Rosales",NA,NA,NA,"17516","1974","3","30","Bahia",NA,"Ca 5 km sw of itacare, on side road s from the main itacare-ubaitaba road, s of mouth of rio de contas",NA,NA,"US00333506_01",NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"200","2020-09-12 05:00:02-03","US","US","3596874","PreservedSpecimen","Plantae","Fabaceae","Senna","angulata","Senna angulata",NA,"W. W. Thomas, A. M. Carvalho, T. S. Santos, J. G. Járdim & S. C. Sant'Ana","South America - Neotropics","Brazil",NA,NA,NA,"US01046288",NA,"Rosales",NA,NA,NA,"9894","1993","5","12","Bahia",NA,"48 km E of BR-101 on road to Belmonte, Estacao Experimental Gregorio Bondar CEPLAC, Barrolandia, Mun. Belmonte","-39.25","-16.13","US01046288_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"201","2020-09-12 05:00:02-03","US","US","3238726","PreservedSpecimen","Plantae","Fabaceae","Senna","angulata","Senna angulata",NA,"A. Bresolin","South America","Brazil",NA,NA,NA,"US00379473",NA,"Rosales",NA,NA,NA,"534","1972","4","5","Santa Catarina",NA,"Morro do cambirela, palhoca",NA,NA,"US00379473_01","150","150",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"202","2020-09-12 05:00:02-03","US","US","1340256","PreservedSpecimen","Plantae","Fabaceae","Senna","angulata","Senna angulata",NA,"L. Riedel & B. Luschnath","South America - Neotropics","Brazil",NA,NA,NA,"US00333512",NA,"Rosales",NA,NA,NA,"161","1832","3",NA,NA,NA,"S. estrella mountain",NA,NA,"US00333512_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"203","2020-09-12 05:00:02-03","US","US","2640699","PreservedSpecimen","Plantae","Fabaceae","Senna","angulata","Senna angulata",NA,"G. Hatschbach","South America","Brazil",NA,NA,NA,"US00333509",NA,"Rosales",NA,NA,NA,"16200","1967","3","20","Paraná","Campina Grande do Sul","Serra capivari gde.; e of the serra","-49.0553016662598","-25.3055992126465","US00333509_01",NA,NA,NA,NA,NA,NA,NA,"55154","auto",NA,"Dicotyledonae","1",NA
"204","2020-09-12 05:00:02-03","US","US","2281037","PreservedSpecimen","Plantae","Fabaceae","Senna","angulata","Senna angulata",NA,"L. Mello Jr.","South America - Neotropics","Brazil",NA,NA,NA,"US00333510",NA,"Rosales",NA,NA,NA,"1c60","1951","2",NA,"Rio de Janeiro",NA,"Cabo frio co., cabo encampment, pontal beach",NA,NA,"US00333510_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"205","2020-09-02 16:26:29-03","Cenargen","CEN","51927","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Senna","angulata","Senna angulata",NA,"Gildo Magno Souza de Oliveira - Pau Brasil",NA,"Brasil","Exsicatas",NA,"Flor apresenta agradável perfume. Doação do Banco Genético do Pau Brasil - Registro 590. Coleção de Referência. EMBRAPA, CEPLAC, VERACEL.","CEN00051927",NA,NA,NA,"(Vogel) H.S.Irwin & Barneby","J. P. Santos","12","2001","10","03","BA","PORTO SEGURO","Loteamento Miramar, estrada da fazenda Bom Sossego.","-39.377222","-16.374722","CEN00051927","56","56","2013","-39.377222","-16.374722","06",NA,NA,NA,NA,NA,"3",NA
"206","2020-09-02 16:26:29-03","Cenargen","CEN","49053","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Senna","angulata","Senna angulata var. miscadena",NA,"Leila de Paula Almeida - Pau Brasil",NA,"Brasil","Exsicatas",NA,"Muitas abelhas Arapuá polinizando as flores. Doação do Banco Genético do Pau Brasil. (Registro 1235). Coleção de Referência. EMBRAPA, CEPLAC, VERACEL.","CEN00049053",NA,NA,"var. miscadena","(Vogel) H.S.Irwin & Barneby","J. P. Santos","121","2002","05","28","BA","PORTO SEGURO","Fazenda Bom Sossego.","-39.088611","-16.373055","CEN00049053","57","57","2009","-39.088611","-16.373055","06",NA,NA,NA,NA,NA,"3",NA
"207","2020-09-02 16:26:29-03","Cenargen","CEN","57545","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Senna","angulata","Senna angulata var. miscadena",NA,"G. L. Farias - Pau-Brasil",NA,"Brasil","Exsicatas",NA,"Doação do Banco Genético do Pau Brasil. Registro nº 255. Coleção de Referência. EMBRAPA, CEPLAC, VERACEL.","CEN00057545",NA,NA,"var. miscadena","(Vogel) H.S.Irwin & Barneby","J. P. Santos","432","1991","04","23","BA","PORTO SEGURO","Reserva Florestal da CVRD, estrada municipal.","-39.0647010803223","-16.4496994018555","CEN00057545",NA,NA,"2013",NA,NA,NA,NA,"68835","auto",NA,NA,"8",NA
"208","2020-09-02 16:26:29-03","Cenargen","CEN","57523","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Senna","angulata","Senna angulata var. miscadena",NA,"G. L. Farias - Pau-Brasil",NA,"Brasil","Exsicatas",NA,"Doação do Banco Genético do Pau Brasil. Registro nº 254. Coleção de Referência. EMBRAPA, CEPLAC, VERACEL.","CEN00057523",NA,NA,"var. miscadena","(Vogel) H.S.Irwin & Barneby","J. P. Santos","183","1988","04","27","BA","PORTO SEGURO","Municipal.","-39.0647010803223","-16.4496994018555","CEN00057523",NA,NA,"2013",NA,NA,NA,NA,"68835","auto",NA,NA,"8",NA
"209","2019-11-13 11:23:09-03","USP","SPF","81906","PreservedSpecimen","Plantae","Leguminosae","Senna","angulata","Senna angulata angulata",NA,"Heringer, EP",NA,"Brasil",NA,NA,NA,"SPF00081906",NA,NA,"angulata","(Vogel) H.S.Irwin & Barneby","Rosignoli-Oliveira, LG","7497","1960","05","06","Minas Gerais",NA,"Margem da rodovia Brasília, 12 km além de Paraopeba.",NA,NA,NA,NA,NA,"2016",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA
"210","2019-11-13 11:23:09-03","USP","SPF","13948","PreservedSpecimen","Plantae","Leguminosae","Senna","angulata","Senna angulata",NA,"Hoehne, W",NA,"Brasil",NA,NA,NA,"SPF00013948",NA,NA,NA,"(Vogel) H.S.Irwin & Barneby","Pirani, JR","s.n.","1951","10","26","São Paulo","Jales",NA,"-50.5400009155273","-20.2600002288818",NA,NA,NA,NA,NA,NA,NA,NA,"16486","auto",NA,NA,NA,NA
"211","2020-05-08 11:09:46-03","UEFS","HUEFS","113811","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","angulata","Senna angulata",NA,"Lyra-Lemos, R.P.",NA,"Brasil",NA,NA,"Mata pluvial tropical.","HUEFS0113811","Angiospermae","Fabales",NA,"(Vogel) H.S.Irwin & Barneby",NA,"6295","2002","03","15","Alagoas","Murici","Serra do Ouro, caminho para a estação da Embratel.","-35.849722","-9.233333","HUEFS0113811",NA,NA,NA,"35W50'59''","9S14'0''",NA,NA,NA,NA,NA,"Rosanae",NA,NA
"212","2020-05-08 11:09:46-03","UEFS","HUEFS","130429","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","angulata","Senna angulata",NA,"Lyra-Lemos, R.P.",NA,"Brasil",NA,NA,"Mata Secundária. Mata Atlântica em encosta.","HUEFS0130429","Angiospermae","Fabales",NA,"(Vogel) H.S.Irwin & Barneby",NA,"4400","1999","11","11","Alagoas","Rio Largo","Área de influência do Pratagy.","-35.814444","-9.448056","HUEFS0130429",NA,NA,NA,"35W48'52''","9S26'53''",NA,NA,NA,NA,NA,"Rosanae",NA,NA
"213","2020-05-08 11:09:46-03","UEFS","HUEFS","254777","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","angulata","Senna angulata var. angulata",NA,"Ribero, R.D.",NA,"Brasil",NA,NA,NA,"HUEFS0254777","Angiospermae","Fabales","var. angulata","(Vogel) H.S.Irwin & Barneby",NA,"813","2007","04","03","Espírito Santo","Serra","Bairro Nova Almeida, a 2 Km de Nova Almeida. Barrera em à Eucalipto, estrada ES-10.","-40.18","-20.080556",NA,NA,NA,NA,"40W10'48''","20S4'50''",NA,NA,NA,NA,NA,"Rosanae",NA,NA
"214","2020-05-08 11:09:46-03","UEFS","HUEFS","197855","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","angulata","Senna angulata var. angulata",NA,"Ordones, J.",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0197855","Angiospermae","Fabales","var. angulata","(Vogel) H.S.Irwin & Barneby","L.G.Rosignoli-Oliveira","BHZB6715","2008","04","09","Minas Gerais","Belo Horizonte","FZBBH / Camelo.","-43.937801361084","-19.9207992553711","HUEFS0197855",NA,NA,"2017",NA,NA,"02",NA,"17082","auto",NA,"Rosanae",NA,NA
"215","2020-05-08 11:09:46-03","UEFS","HUEFS","204235","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","angulata","Senna angulata var. miscadena",NA,"Fraga, C.N.",NA,"Brasil",NA,NA,"Floresta atlântica de encosta, ca. 750m de altitude.","HUEFS0204235","Angiospermae","Fabales","var. miscadena","(Vogel) H.S.Irwin & Barneby","L.P.Queiroz","973","2003","03","07","Espírito Santo","Pancas","Serra do Alto Mutum Preto, proximidades da rampa de vôo Livre.","-40.8513984680176","-19.2250003814697","HUEFS0204235 HUEFS0204235_01",NA,NA,"2019",NA,NA,"02",NA,"32475","auto",NA,"Rosanae",NA,NA
"216","2015-03-07 01:36:59-03","F","FMNH-SEEDPLANTS","V0113031F","PreservedSpecimen","Plantae","Fabaceae","Senna","angulata","Senna angulata angulata",NA,NA,"South America","Brazil",NA,NA,NA,"V0113031F","Spermatophyta",NA,"angulata",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0113031F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"217","2015-03-07 01:36:59-03","F","FMNH-SEEDPLANTS","V0113032F","PreservedSpecimen","Plantae","Fabaceae","Senna","angulata","Senna angulata angulata",NA,NA,"South America","Brazil",NA,NA,NA,"V0113032F","Spermatophyta",NA,"angulata",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0113032F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"218","2015-03-07 01:36:59-03","F","FMNH-SEEDPLANTS","V0113033F","PreservedSpecimen","Plantae","Fabaceae","Senna","angulata","Senna angulata angulata",NA,NA,"South America","Brazil",NA,NA,NA,"V0113033F","Spermatophyta",NA,"angulata",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0113033F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"219","2017-04-20 14:44:16-03","F","FMNH-SEEDPLANTS","V0374552F","PreservedSpecimen","Plantae","Fabaceae","Senna","angulata","Senna angulata angulata",NA,"L. O. Williams","South America","Brazil",NA,NA,NA,"V0374552F","Spermatophyta",NA,"angulata",NA,"RRC ID Flag","6489","1945","3","25","Minas Gerais",NA,NA,"-44","-18","V0374552F_01 V0374552F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6489","Dicotyledoneae",NA,NA
"220","2015-03-07 01:36:59-03","F","FMNH-SEEDPLANTS","V0113034F","PreservedSpecimen","Plantae","Fabaceae","Senna","angulata","Senna angulata miscadena",NA,NA,"South America","Brazil",NA,NA,NA,"V0113034F","Spermatophyta",NA,"miscadena",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0113034F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"221","2015-03-07 01:36:59-03","F","FMNH-SEEDPLANTS","V0113035F","PreservedSpecimen","Plantae","Fabaceae","Senna","angulata","Senna angulata miscadena",NA,NA,"South America","Brazil",NA,NA,NA,"V0113035F","Spermatophyta",NA,"miscadena",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0113035F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"222","2015-03-07 01:36:59-03","F","FMNH-SEEDPLANTS","V0113036F","PreservedSpecimen","Plantae","Fabaceae","Senna","angulata","Senna angulata miscadena",NA,NA,"South America","Brazil",NA,NA,NA,"V0113036F","Spermatophyta",NA,"miscadena",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0113036F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"223","2015-03-07 01:36:59-03","F","FMNH-SEEDPLANTS","V0113037F","PreservedSpecimen","Plantae","Fabaceae","Senna","angulata","Senna angulata miscadena",NA,NA,"South America","Brazil",NA,NA,NA,"V0113037F","Spermatophyta",NA,"miscadena",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0113037F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"224","2019-06-11 13:44:29-03","F","FMNH-SEEDPLANTS","V0374551F","PreservedSpecimen","Plantae","Fabaceae","Senna","angulata","Senna angulata miscadena",NA,"G. G. Hatschbach","South America","Brazil",NA,NA,NA,"V0374551F","Spermatophyta",NA,"miscadena",NA,"RRC ID Flag","16200","1967","3","20","Paraná",NA,NA,"-51","-24","V0374551F_01 V0374551F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16200","Dicotyledoneae",NA,NA
"225","2020-04-29 16:29:53-03","UFVJM","HDJF","5984","PreservedSpecimen","Plantae","Fabaceae","Senna","angulata","Senna angulata",NA,"Siqueira-Filho, JA; Baracho, GS","Southern America","Brasil",NA,NA,NA,"HDJF005984","Dicotyledoneae",NA,NA,"(Vogel) H.S. Irwin & Barneby",NA,"371","1996","11","08","Pernambuco","Maraial","Engenho Cortume, Mesorregião da Mata Pernambucana, Microrregião da Mata Úmida. 170 km do centro de Recife.","-35.833333","-8.8","HDJF005984_01","260","260",NA,"-35.833333","-8.8",NA,NA,NA,NA,NA,NA,NA,NA
"226","2019-01-25 15:41:14-02","IAC","IAC","38869","S","Plantae","Fabaceae","Senna","angulata","Senna angulata",NA,"R.B. Torres & T.S. Borges",NA,"Brasil",NA,NA,"UTM(23)= 7489868 N, 405107 W, 5300 pés de altitude",NA,NA,NA,NA,"(Vogel) H.S.Irwin & Barneby","R.B. Torres","1046","1999","12","21","Minas Gerais","Camanducaia","próximo a Mata do Altair","-46.1447","-22.7553",NA,NA,NA,"2002","-46.1447","-22.7553","03","21",NA,NA,NA,NA,NA,NA
"227","2020-07-23 12:02:10-03","CEPLAC","CEPEC","10322","PreservedSpecimen","Plantae","Caesalpiniaceae","Senna","angulata","Senna angulata",NA,"R. M. Harley",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"L. A. Mattos-Silva","16170","1974","02","18","Bahia","ITIÚBA","6Km de Filadelfia, BA-385 p/ Itiúba.","-40.066667","-10.75",NA,NA,NA,NA,"40W4'0","10S45'0",NA,NA,NA,NA,NA,NA,NA,"05/12/1979"
"228","2020-07-23 12:02:10-03","CEPLAC","CEPEC","99548","PreservedSpecimen","Plantae","Caesalpiniaceae","Senna","angulata","Senna angulata",NA,"H. P. Bautista",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"A. S. Conceição","3096","2001","04","08","Bahia","JACOBINA","Serra do Tombador.","-40.486111","-11.152778",NA,NA,NA,NA,"40W29'10","11S9'10",NA,NA,NA,NA,NA,NA,NA,"30/05/2001"
"229","2020-07-23 12:02:10-03","CEPLAC","CEPEC","32564","PreservedSpecimen","Plantae","Caesalpiniaceae","Senna","angulata","Senna angulata",NA,"M. do S. G. Ferreira",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> São-joão",NA,NA,NA,NA,NA,"A. Calvet","202","1981","09","23","Bahia","ITABERABA","Pasto Guanambara. Faz. Morro de Pedra.","-40.3069000244141","-12.5275001525879",NA,NA,NA,NA,"0W0'0","0S0'0",NA,NA,"39857","auto",NA,NA,NA,"24/07/2008"
"230","2020-07-23 12:02:10-03","CEPLAC","CEPEC","60134","PreservedSpecimen","Plantae","Caesalpiniaceae","Senna","angulata","Senna angulata",NA,"R. P. Orlandi",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"A. M. S. da F. Vaz","831","1988","02","24","Bahia","rodelas","Dunas Cabeça de Boi.","-38.7667007446289","-8.84556007385254",NA,NA,NA,NA,"0W0'0","0S0'0",NA,NA,"97635","auto",NA,NA,NA,"21/06/1989"
"231","2020-07-23 12:02:10-03","CEPLAC","CEPEC","59270","PreservedSpecimen","Plantae","Caesalpiniaceae","Senna","angulata","Senna angulata miscadena",NA,"W. W. Thomas",NA,"Brasil",NA,NA,NA,NA,NA,NA,"miscadena",NA,"G. P. Lewis","9894","1993","05","12","Bahia","BELMONTE","Barrolandia. Area da Estação Experimental Gregório Bondar. CEPLAC. 48Km a E da BR-101, Rod. p/ Belmonte.","-39.25","-16.133333",NA,NA,NA,NA,"39W15'0","16S8'0",NA,NA,NA,NA,NA,NA,NA,"30/12/1995"
"232","2020-07-23 12:08:04-03","CEPLAC","CEPEC","112216","PreservedSpecimen","Plantae","Fabaceae","Senna","angulata","Senna angulata miscadena",NA,"Lopes, M. M. M.",NA,"Brasil",NA,NA,NA,NA,NA,NA,"miscadena",NA,"Sem Informação","802","2006","06","06","Bahia","CAMACAN","RPPN Serra Bonita. 9,7 km W de Camacã na estrada para Jacarecí, daí 6 km SW na estrada para a RPPN e Torre da Embratel. Trilha do mirante, até a Torre.","-39.565278","-15.391667",NA,"850","850",NA,"39W33'55","15S23'30",NA,NA,NA,NA,NA,NA,NA,NA
"233","2020-07-23 12:02:10-03","CEPLAC","CEPEC","16432","PreservedSpecimen","Plantae","Caesalpiniaceae","Senna","angulata","Senna angulata miscadena",NA,"S. A. Mori",NA,"Brasil",NA,NA,NA,NA,NA,NA,"miscadena",NA,"R. C. Barneby","11871","1979","05","17","Bahia","SANTA CRUZ CABRÁLIA","Estrada velha entre a Estação Ecológica do Pau-brasil/Cabralia.","-39.0247001647949","-16.2780990600586",NA,NA,NA,NA,"0W0'0","0S0'0",NA,NA,"49584","auto",NA,NA,NA,"26/11/1979"
"234","2020-07-23 12:02:10-03","CEPLAC","CEPEC","14282","PreservedSpecimen","Plantae","Caesalpiniaceae","Senna","angulata","Senna angulata miscadena",NA,"S. A. Mori",NA,"Brasil",NA,NA,NA,NA,NA,NA,"miscadena",NA,"L. A. Mattos-Silva","9791","1978","03","21","Bahia","SANTA CRUZ CABRÁLIA","Area da Estação Ecológica do Pau-brasil. CEPLAC.","-39.0247001647949","-16.2780990600586",NA,NA,NA,NA,"0W0'0","0S0'0",NA,NA,"49584","auto",NA,NA,NA,"05/12/1979"
"235","2020-07-23 12:02:10-03","CEPLAC","CEPEC","67265","PreservedSpecimen","Plantae","Caesalpiniaceae","Senna","angulata","Senna angulata miscadena",NA,"W. Boone",NA,"Brasil",NA,NA,NA,NA,NA,NA,"miscadena",NA,"J. G. Jardim","103","1983","11","03","Espírito Santo","SANTA TERESA","Nova Lombardia.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,"28/02/1996"
"236","2020-07-23 12:02:10-03","CEPLAC","CEPEC","67103","PreservedSpecimen","Plantae","Caesalpiniaceae","Senna","angulata","Senna angulata miscadena",NA,"H. Q. B. Fernandes",NA,"Brasil",NA,NA,NA,NA,NA,NA,"miscadena",NA,"J. G. Jardim","1856","1986","11","18","Espírito Santo","SANTA TERESA","Valsugana Velha. Encosta atrás do bairro Dois Pinheiros. Margem da Rodovia.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,"30/01/1996"
"237","2020-07-23 12:02:10-03","CEPLAC","CEPEC","2501","PreservedSpecimen","Plantae","Caesalpiniaceae","Senna","angulata","Senna angulata miscadena",NA,"R. P. Belém",NA,"Brasil",NA,NA,NA,NA,NA,NA,"miscadena",NA,"L. A. Mattos-Silva","2448","1966","06","30","Bahia","BELMONTE","Sem informação.","-38.8828010559082","-15.8631000518799",NA,NA,NA,NA,"0W0'0","0S0'0",NA,NA,"71281","auto",NA,NA,NA,"05/12/1979"
"238","2020-07-23 12:02:10-03","CEPLAC","CEPEC","24576","PreservedSpecimen","Plantae","Caesalpiniaceae","Senna","angulata","Senna angulata miscadena",NA,"H. S. Brito",NA,"Brasil",NA,NA,NA,NA,NA,NA,"miscadena",NA,"G. P. Lewis","36","1981","07","16","Bahia","SANTA CRUZ CABRÁLIA","Área de Pousio da Estação Ecológica do Pau-brasil.","-39.0247001647949","-16.2780990600586",NA,NA,NA,NA,"0W0'0","0S0'0",NA,NA,"49584","auto",NA,NA,NA,"05/07/1983"
