"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","class","relatedCatalogItem","coordinatePrecision","geoFlag","dayIdentified","infraspecificEpithet","fieldNumber","individualCount"
"50","2020-09-12 05:00:02-03","US","US","1458482","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Amburana","acreana","Amburana acreana","(Ducke) A.C. Sm.",NA,"G. Klug","4064","1935","4",NA,"South America - Neotropics","Peru","San Martin",NA,"Chazuta, Rio Huallaga",NA,NA,NA,NA,"US02273542",NA,NA,NA,NA,NA,NA,"260",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"51","2020-09-12 05:00:02-03","US","US","2567635","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Amburana","acreana","Amburana acreana","(Ducke) A.C. Sm.",NA,"R. L. Magin","47","1963","3","23","South America - Neotropics","Peru","Huanuco",NA,"Bosque seco tropical, Leoncio Prado, distrito Honoria, Prov. Pachitea",NA,NA,NA,NA,"US02273537",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"52","2020-09-12 05:00:02-03","US","US","1905542","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Amburana","acreana","Amburana acreana","(Ducke) A.C. Sm.",NA,"B. A. Krukoff","10596","1939","7","27","South America - Neotropics","Bolivia","La Paz",NA,"Province of S. Yungas: Basin of Rio Bopi, Asunta (near Evenay)",NA,NA,NA,NA,"US02273539",NA,NA,NA,NA,NA,NA,"690","750","Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"53","2020-09-12 05:00:02-03","US","US","2567650","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Amburana","acreana","Amburana acreana","(Ducke) A.C. Sm.",NA,"R. L. Magin","22","1962","7","26","South America - Neotropics","Peru","Huánuco",NA,"Bosque seco tropical, Leoncio Prado, distrito Honoria, Prov. Pachitea",NA,NA,NA,NA,"US02273541",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"54","2020-09-12 05:00:02-03","US","US","2567636","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Amburana","acreana","Amburana acreana","(Ducke) A.C. Sm.",NA,"R. L. Magin","126","1964","4","4","South America - Neotropics","Peru","Huanuco",NA,"Bosque seco tropical, Leoncio Prado, distrito Honoria, Prov. Pachitea",NA,NA,NA,NA,"US02273538",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"55","2020-09-12 05:00:02-03","US","US","USw14951","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Amburana","cearensis","Amburana cearensis acreana",NA,NA,"Collector unknown","USFPL 16755",NA,NA,NA,"South America - Neotropics","Peru","San Martín","Mariscal Cáceres","Rio Huallaga, margen Derecha del; Balsa Probana; dtto. Tocache Nuevo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"acreana",NA,"1"
"56","2020-09-12 05:00:02-03","US","US","USw21967","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Amburana","cearensis","Amburana cearensis acreana",NA,NA,"Forest Products Laboratory","16755",NA,NA,NA,"South America - Neotropics","Peru","San Martín","Mariscal Cáceres","Rio Huallaga, margen Derecha del; Balsa Probana; dtto. Tocache Nuevo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"acreana",NA,"1"
"57","2020-09-12 05:00:02-03","US","US","1499660","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Torresea","acreana","Torresea acreana","Ducke",NA,"A. Ducke","23769","1933","3","18","South America - Neotropics","Brazil","Acre",NA,"Rio Acre, Seringal Iraceme.",NA,NA,NA,"Typification of this name is confusing but neither US specimen may be type material. Both US sheets appear to be (paratype? syntype?) specimens collected 18 March 1833. The protologue suggests that the type collection is Ducke 23769, collected in flower (and without foliage) in May 1933; otherwise both collections are syntypes.","US00002913","US00002913_01","Possible type",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"58","2020-09-12 05:00:02-03","US","US","1592425","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Torresea","acreana","Torresea acreana","Ducke","Ducke, A.","A. Ducke","23667 [205]","1933","3","18","South America - Neotropics","Brazil","Acre",NA,"Seringal Tracema, Rio Acre.",NA,NA,NA,"Typification of this name is confusing but neither US specimen may be type material. Both US sheets appear to be (paratype? syntype?) specimens collected 18 March 1833. The protologue suggests that the type collection is Ducke 23769, collected in flower (and without foliage) in May 1933; otherwise both collections are syntypes.","US01107567","US01107567_01","Possible type",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"59","2020-09-02 16:26:43-03","Cenargen","CEN","86172","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Amburana","acreana","Amburana acreana","(Ducke) A.C.Sm","H. C. Lima","Haroldo Cavalcante de Lima","2682","1986","04","25",NA,"Brasil","RJ","RIO DE JANEIRO","Cultivada no Jardim Botânico XIV canteiro A.","-43.2075004577637","-22.9027996063232","Exsicatas","Casca lisa. DAP 40cm. Inflorescência eréctas, botões com cálice verde e corola verde velutineo. Flores levemente perfumadas. Caducifolia durante a floração. Flores em alcool 70º. Doação do Jardim Botânico do Rio de Janeiro - RB 243367.","CEN00086172","CEN00086172",NA,"1986",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA
"60","2020-05-08 11:11:42-03","UEFS","HUEFS","131823","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Amburana","acreana","Amburana acreana","(Ducke) A.C.Sm.","E.P.Seleme","Romaniuc Neto, S.","687","1987","05","21",NA,"Brasil","Rondônia",NA,"Eixo JP 14.","-61.833333","-9.25",NA,NA,"HUEFS0131823","HUEFS0131823",NA,"2013","11","61W50'","9S15'",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"61","2020-05-08 11:11:42-03","UEFS","HUEFS","146569","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Amburana","acreana","Amburana acreana","(Ducke) A.C.Sm.","H.C.Lima","Lima, H.C.de","2682","1986","04","25",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Cultivada no Jardim Botânico, Canterio XIV-A. Árvore com 12 metros de altura. Casca lisa. DAP 40 cm. Inflorescência eréctas, botões com cálice verde e corola verde-velutíneo. Flores levemente perfumadas. Caducifolia durante e floração.","-43.2075004577637","-22.9027996063232",NA,NA,"HUEFS0146569",NA,NA,"1986",NA,NA,NA,NA,NA,"Rosanae",NA,"57442","auto",NA,NA,NA,NA
"62","2018-05-14 16:04:45-03","F","FMNH-SEEDPLANTS","V0345903F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Amburana","acreana","Amburana acreana",NA,"RRC ID Flag","G. Klug","4064","1935","4",NA,"South America","Peru","San Martín",NA,NA,"-76.8333","-7",NA,NA,"V0345903F","V0345903F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"4064",NA
"63","2020-07-23 12:06:59-03","CEPLAC","CEPEC","66003","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Amburana","acreana","Amburana acreana",NA,"W. Mantovani","S. R. Neto","687","1987","05","21",NA,"Brasil","Rondonia","RONDÔNIA","Eixo JP-14.","-61.833333","-9.25",NA,NA,NA,NA,NA,NA,NA,"61W50'","9S15'",NA,NA,NA,"30/10/1987",NA,NA,NA,NA,NA,NA
"64","2009-11-26 13:50:46-02","INPA","INPAW","3964","S","Plantae",NA,NA,"Fabaceae","Torresea","acreana","Torresea acreana","Ducke",NA,"Rodrigues, W.A.",NA,NA,NA,NA,NA,"Brasil","Rond&#244;nia","Porto Velho",NA,"-63.9039","-8.76194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"333357","auto",NA,NA,NA,NA
"65","2009-11-26 13:50:46-02","INPA","INPAW","6584","S","Plantae",NA,NA,"Fabaceae","Torresea","acreana","Torresea acreana","Ducke",NA,"Monteiro, O.P.",NA,NA,NA,NA,NA,"Brasil","Mato Grosso","Aripuan&#227;",NA,"-59.4594","-10.1667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"273871","auto",NA,NA,NA,NA
"66","2020-09-22 13:48:42-03","USP","SPFW","4366","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Amburana","acreana","Amburana acreana","(Ducke) A.C.Sm.",NA,"Sem coletor","s.n.",NA,NA,NA,NA,"Bolívia","Cochabamba","Chapare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2010-04-22 14:53:12-03","UFAC","LABEV","1577",NA,"Plantae",NA,NA,"Leg.Papilonoideae","Amburana","acreana","Amburana acreana",NA,NA,"H.C.LIMA","6727",NA,NA,NA,NA,"Brasil","Acre","Mancio Lima","Ac, Mancio lima Alto Rio Moa,parque nacional da serra do divisor, pé da serra comunidade do igarapé bruquinez. (PT. 432) Altura 217m","-72.8958","-7.61417",NA,"HABITAT: Área de derrubada com árvores remanecentes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120292","auto",NA,NA,NA,NA
"68","2020-09-18 09:31:57-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Alismatales","Limnocharitaceae","Torresea","acreana","Torresea acreana","Daly, DC; Ferreira, L; RAMOS, J; Lima, L; Walthier, F",NA,"Cid Ferreira, C A","8192",NA,NA,NA,NA,"Brasil","Amazonas","Presidente Figueiredo","Rio Uatumã, margem direita. Diagonal 1, canteiro de obras de Balbina.","-60","-2",NA,"Arvoreta de 8 m de altura. Flores amarelas, botões esverdeados, frutos imaturos verdes.; Campina aberta, solo arenoso branco.",NA,NA,NA,NA,NA,"-60","-2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-09-18 09:31:57-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Alismatales","Limnocharitaceae","Torresea","acreana","Torresea acreana","Daly, DC; Ferreira, L; RAMOS, J; Lima, L; Walthier, F",NA,"Cid Ferreira, C A; THOMAS, W W; Pirani, J; OLIVEIRA, J G de; ACKERLY, D; LIMA, R P; COELHO","6300",NA,NA,NA,NA,"Brasil","Mato Grosso",NA,"Rodovia J-1, entre os povoados de Alto Paraíso e Monte Verde, a 151 km de Alta Floresta.","-58","-10",NA,"Árvore de 40 m x 1 m de diâmetro. Frutos imaturos marrons.; Mata alta de terra firme, solo argiloso.",NA,NA,NA,NA,NA,"-58","-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-09-18 09:31:57-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Alismatales","Limnocharitaceae","Torresea","acreana","Torresea acreana","Daly, DC; Ferreira, L; RAMOS, J; Lima, L; Walthier, F",NA,"Cid Ferreira, C A","8236",NA,NA,NA,NA,"Brasil","Amazonas","Presidente Figueiredo","Vicinal ES-01. Margem esquerda do Rio Uatumã. Área do reservatório de Balbina.","-59","-2",NA,"Árvore de 15 m x 40 cm de diâmetro. Flores com cálice marrom, estames brancos, anteras esverdeadas, botões florais verdes.; Mata de terra firme, solo argiloso.",NA,NA,NA,NA,NA,"-59","-2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-09-18 09:31:57-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Alismatales","Limnocharitaceae","Torresea","acreana","Torresea acreana","Daly, DC; Ferreira, L; RAMOS, J; Lima, L; Walthier, F",NA,"Zarucchi, J L; Cid Ferreira, C A; Zarucchi, J L; HILL. S. R.; TODZIA, C A; Santos, J L","3241",NA,NA,NA,NA,"Brasil","Amazonas","Presidente Figueiredo","Km 115 of Manaus-Caracaraí road (BR374) ai Igarapé Lajes.","-60","-2",NA,"Spreading tree 5 m tall; flowers with calyx pale green, corolla creamy-white, gynoecium orangish-yellow.; Disturbed campina with secondary vegetation.",NA,NA,NA,NA,NA,"-60","-2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-04-30 16:06:51-03","UFMT","CNMT","4804","S","Plantae","Angiosperma",NA,"Fabaceae","Amburana","acreana","Amburana acreana","(Ducke) A.C.Sm.",NA,"Pelissari, F.",NA,"2012","09",NA,NA,"Brasil","Mato Grosso","Sinop","Rio Teles Pires.","-55.629831","-11.584928",NA,NA,"CNMT004804",NA,NA,NA,NA,"55°37'47.39W","11°35'05.74S","384","384",NA,NA,NA,NA,NA,NA,NA,NA
"73","2018-12-04 20:28:24-02","UNIR","RON","7295","S","Plantae","Angiosperma","Fabales","Fabaceae","Amburana","acreana","Amburana acreana","(Ducke) A.C. Sm.",NA,"Monteiro, EF","132","2011","04","15","Southern America","Brasil","Rondônia","Itapuã do Oeste","Fazenda do Prefeito de Itapuà, 6 km do município., Solo areno-argiloso.",NA,NA,NA,"Árvore 8m, DAP 80. Casca com lenticelas, lisa, em papel. Flor verde, corola branco, odor de jasmim.","RON00007295","RON00007295",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2018-08-31 21:31:24-03","UNIR","RON","e3201","RON","Plantae","Angiosperma","Fabales","Fabaceae","Amburana","acreana","Amburana acreana","(Ducke) A.C. Sm.","Santiago, DS","Silva, BC","58","2015","02","10","Southern America","Brasil","Rondônia","Pimenta Bueno","RO_421, Inventário Florestal Nacional - Rondônia (IFN - RO). Conglomerado RO_421. Floresta de transição com substrato rico em serrapilheira.","-60.66","-11.7",NA,"Árvore ca.3m. Base reta. Casca externa vermelha e interna amarela. Casca externa fina, laminada, com desprendimento da casca em placas lenhosas. Odor no corte semelhante a sabão em pó.","RON000e3201",NA,NA,"2015","03","-60.66","-11.7",NA,NA,NA,NA,NA,NA,"09",NA,NA,NA
"75","2018-08-31 21:31:24-03","UNIR","RON","12930","S","Plantae","Angiosperma","Fabales","Fabaceae","Amburana","acreana","Amburana acreana","(Ducke) A.C. Sm.","Medeiros, H","Jacobsen, RHF","115","2014","11","07","Southern America","Brasil","Rondônia","Ariquemes","RO_193, Inventário Florestal Nacional - Rondônia (IFN - RO). Conglomerado RO_193. Subunidade 1. Subparcela 9, árvore n° 36F6. Floresta.","-62.82","-10.08",NA,"Árvore ca.11m. Base reta. Casca externa alaranjada e interna branca. Casca externa fina, lisa, com despredimento da casca esfoliante.","RON00012930",NA,NA,"2015","03","-62.82","-10.08",NA,NA,NA,NA,NA,NA,"19",NA,NA,NA
"76","2018-12-04 20:28:24-02","UNIR","RON","40","S","Plantae","Angiosperma","Fabales","Fabaceae","Amburana","acreana","Amburana acreana","(Ducke) A.C. Sm.","Pereira, EC","Daibes, LF","7","2010","03","23","Southern America","Brasil","Rondônia","Itapuã do Oeste","Flona do Jamari. Concessão AMATA, 1816-A Picada 3. Floresta Ombrofila, terra firme. Solo argiloso, arenoso","-63.003889","-9.393611",NA,"Arv. 24mts fuste, CAP 196cm. Tronco cilindrico, reto, base levemente digitada. Casca com lenticelas, aparência levemente estriada, desprendimento em papel. Folhas coriáceas. Estéril. Arv. n° 129 (AMATA)","RON00000040","RON00000040",NA,"2010","03","-63.003889","-9.393611",NA,NA,NA,NA,NA,NA,"23",NA,NA,NA
"77","2018-12-04 20:28:50-02","UNIR","RON","e2665","S","Plantae","Angiosperma","Fabales","Fabaceae","Torresea","acreana","Torresea acreana","Ducke","Rosa, NA","Martins","1830111-1","1996","11","01","Southern America","Brasil","Rondônia","Guajará-Mirim","Rio Pacaas Novo / Rio Novo","-65.3394012451172","-10.7827997207642",NA,NA,"RON000e2665","RON000e2665",NA,"1996","12",NA,NA,NA,NA,NA,NA,"205539","auto","20",NA,NA,NA
"78","2018-12-04 20:28:50-02","UNIR","RON","e2812","S","Plantae","Angiosperma","Fabales","Fabaceae","Torresea","acreana","Torresea acreana","Ducke","Rosa, NA","Pereira, HS","1102112-1","1996","12","21","Southern America","Brasil","Rondônia","Corumbiara",NA,"-60.8866996765137","-12.9618997573853",NA,NA,"RON000e2812","RON000e2812",NA,"1997","03",NA,NA,NA,NA,NA,NA,"65985","auto","15",NA,NA,NA
"79","2018-12-04 20:28:50-02","UNIR","RON","e1302","S","Plantae","Angiosperma","Fabales","Fabaceae","Torresea","acreana","Torresea acreana","Ducke","Rosa, NA","DRL","s.n.0112-s","1996","12","01","Southern America","Brasil","Rondônia","Cabixi/Colorado do Oeste",NA,NA,NA,NA,NA,"RON000e1302","RON000e1302",NA,"1997","02",NA,NA,NA,NA,NA,NA,NA,NA,"08",NA,NA,NA
"80","2019-11-21 10:04:48-03","IBt","SP","216767","S","Plantae",NA,NA,"Fabaceae","Amburana","acreana","Amburana acreana","(Ducke) A.C.Sm.","Mantovani, W","Romaniuc Neto, S; Silva Filho, NL; Semaco, M; Kanashiro, S; Sajo, MG; Toledo, CB","687","1987","05","21",NA,"Brasil","Rondônia","Machadinho D'Oeste","Eixo JP 14","-61.5","-9.15",NA,NA,"SP026004","SP026004",NA,"1987","10","-61.5","-9.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-11-21 10:04:48-03","IBt","SP","37457","S","Plantae",NA,NA,"Fabaceae","Amburana","acreana","Amburana acreana","(Ducke) A.C.Sm.","Seleme, EP","Mello Barreto","5471","1934","03","22",NA,"Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,"2010","12",NA,NA,NA,NA,NA,NA,"17082","auto","15",NA,NA,NA
"82","2014-09-23 10:57:37-03","G","G","G00364466","S","Plantae",NA,NA,"Fabaceae","Amburana","cearensis","Amburana cearensis var. acreana","(Ducke) J. F. Macbr.","Lima, H. C.","Ducke, A.","23769","1933","03","18","AMERIQUE DU SUD","Brazil","Acre",NA,NA,"-70.3225","-9.62305556",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00364466",NA,"ISOTYPUS of Torresea acreana Ducke","2010","01","-70.3225","-9.62305556",NA,NA,NA,NA,NA,NA,"01","var. acreana",NA,NA
