"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","locality","imagecode","decimalLongitude","decimalLatitude","county","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","typeStatus","relatedCatalogItem","coordinatePrecision","geoFlag","fieldNumber","individualCount","sex"
"95","2020-12-21 16:47:35-03","MBM","MBM","386109","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Barboza, E.; Felitto, G.; Larocca, P.; Santos, T.F.; Saridakis, D.P.; Felitto, G.; Larocca, P.; Santos, T.F.; Saridakis, D.P.","3986","2013","10","26","Southern America","Brazil","Paraná",NA,NA,"Árvore de 8m, flor alvacenta.; Floresta Ombrófila Mista.","MBM386109",NA,NA,"Mart.","Barboza, E.","Fazenda Pinheirinho","MBM386109","-50.273681","-24.631469","Tibagi","1067","1067","-50.273681","-24.631469","2013","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-12-21 16:47:35-03","MBM","MBM","406715","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Silva, J.M.; Bayeri, I.; Noguchi, G.; Bayeri, I.; Noguchi, G.","9545","2016","10","29","Southern America","Brazil","Paraná",NA,NA,"Árvore com 6 m de altura; flor de cor alva.; Floresta Ombrófila Mista, em margem de rio.","MBM406715",NA,NA,"Mart.","Brotto, M.L.","PCH Rio Iapó, Fazenda Marumbi","MBM406715","-50.12","-24.737222","Castro","980","980","-50.12","-24.737222","2016","11","22",NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-12-21 16:47:35-03","MBM","MBM","408806","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Silva, J.M.; Bayeri, I.; Noguchi, G.; Bayeri, I.; Noguchi, G.","9725","2017","02","05","Southern America","Brazil","Paraná",NA,NA,"Árvore com 6 m de altura; fruto verde.; Floresta Ombrófila Mista, na margem do rio.","MBM408806",NA,NA,"Mart.","Silva, J.M.","PCH Rio Iapó, Fazenda do Pulo","MBM408806","-50.142222","-24.716111","Castro","975","975","-50.142222","-24.716111","2017","03","31",NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-12-21 16:47:35-03","MBM","MBM","243790","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Lewis, G.P.; et al.; et al.","36905","1984","12","17","Southern America","Brazil","Bahia",NA,NA,NA,"MBM243790",NA,NA,"Mart.","França, F.","Estrada Mucugê - Andaraí","MBM243790","-41.3708000183105","-13.0052995681763","Mucugê",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52493","auto",NA,NA,NA
"99","2020-12-21 16:47:33-03","MBM","MBM","118482","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Hatschbach, G.; Silva, J.M.; Silva, J.M.","51653","1987","10","25","Southern America","Brazil","Mato Grosso do Sul",NA,NA,NA,"MBM118482",NA,NA,"Mart.","Kawasaki, M.L.","Caracol, arredores","MBM118482","-57.0243988037109","-22.0139007568359","Caracol",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53879","auto",NA,NA,NA
"100","2020-12-21 16:47:33-03","MBM","MBM","181275","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Mello-Silva, R.; et al.; et al.","1047","1995","04","10","Southern America","Brazil","Minas Gerais",NA,NA,NA,"MBM181275",NA,NA,"Mart.","Mello-Silva, R.","10km da rodovia Curvelo - Diamantina","MBM181275","-43.6002998352051","-18.2493991851807","Diamantina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA
"101","2020-12-21 16:47:35-03","MBM","MBM","99345","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Silva, A.S.L. da; et al.; et al.","1829","1984","03","15","Southern America","Brazil","Pará",NA,NA,NA,"MBM099345",NA,NA,"Mart.","Silva, A.S.L. da","Serra de Carajás","MBM099345","-49.1178016662598","-5.36860990524292","Marabá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"262883","auto",NA,NA,NA
"102","2020-12-21 16:47:33-03","MBM","MBM","193588","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Sacco, R.; et al.; et al.","639","1985","10","28","Southern America","Brazil","Pará",NA,NA,NA,"MBM193588",NA,NA,"Mart.",NA,"Serra de Carajás","MBM193588","-49.1178016662598","-5.36860990524292","Marabá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"262883","auto",NA,NA,NA
"103","2020-12-21 16:47:35-03","MBM","MBM","4039","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Hatschbach, G.","17816","1967","11","14","Southern America","Brazil","Paraná",NA,NA,NA,"MBM004039",NA,NA,"Mart.","França, F.","Sítio do Belizário","MBM004039","-49.0553016662598","-25.3055992126465","Campina Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA
"104","2020-12-21 16:47:35-03","MBM","MBM","59000","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Hatschbach, G.","39951","1977","05","27","Southern America","Brazil","Paraná",NA,NA,NA,"MBM059000",NA,NA,"Mart.","Yamamoto, K.","Rio Itararé","MBM059000","-49.4636001586914","-24.1128005981445","Sengés",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55682","auto",NA,NA,NA
"105","2020-12-21 16:47:33-03","MBM","MBM","161576","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Cordeiro, J.; Barboza, E.; Barboza, E.","1110","1993","10","21","Southern America","Brazil","Paraná",NA,NA,NA,"MBM161576",NA,NA,"Mart.","Hatschbach, G.","Cânion do Guartelá","MBM161576","-50.4136009216309","-24.5093994140625","Tibagi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA
"106","2015-09-05 05:51:53-03","MNHN","RECOLNAT_MNHN_P","P04635909","PreservedSpecimen",NA,"Vochysiaceae","Callisthene","minor","Callisthene minor","Ule",NA,NA,NA,NA,NA,"Brasil",NA,"hb",NA,"Herbier de A. Glaziou donné par Mme. Simard, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04635909' target='other'> <mi>dwc_moreinfo</mi></a>","P04635909",NA,NA,"Mart.",NA,"Brésil. Goyaz.","P04635909_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"201",NA,NA
"107","2020-10-01 14:24:24-03","JBB","HEPH","26864","S","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Ramos, AE","2099","2010","07","29","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"Dicotyledon","Myrtales","Mart.","Passos, FB","Núcleo Rural Fazenda Larga - FL 31",NA,"-47.5625","-15.4375","Planaltina","1047","1047","-47.5625","-15.4375","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-10-01 14:24:24-03","JBB","HEPH","27012","S","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Ramos, AE","2247","2010","09","01","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"Dicotyledon","Myrtales","Mart.","Ramos, AE","Núcleo Rural Fazenda Larga, FL 61",NA,"-47.5625","-15.4375","Planaltina","960","960","-47.5625","-15.4375","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-10-01 14:24:24-03","JBB","HEPH","34557","S","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Quaresma, AS; Oliveira, CT","806","2017","05","24","Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,"Dicotyledon","Myrtales","Mart.","Quaresma, AS",NA,NA,"-43.4375","-19.0625","Conceição do Mato Dentro",NA,NA,"-43.4375","-19.0625","2017","07","05",NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-10-01 14:24:24-03","JBB","HEPH","28085","S","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Rosário, RF do; et al.","73","2011","09","08","Southern America","Brasil","Goiás",NA,NA,NA,NA,"Dicotyledon","Myrtales","Mart.","Oliveira, MS","Assentamento Cigano - Grota Intermitente.",NA,"-47.7841987609863","-14.9856004714966","Água Fria de Goiás",NA,NA,NA,NA,"2011","09",NA,NA,NA,NA,"38359","auto",NA,NA,NA
"111","2020-12-11 11:43:01-03","UFMG","BHCB","149350","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Carmo, FF; Ribeiro, LC; Silva, ES","2557","2008","02","21","Southern America","Brasil","Minas Gerais",NA,NA,"Coletado em borda de capão. Afloramento de canga.","BHCB035639","Dicotyledon",NA,"Mart.",NA,"PE do Rola Moça/C1",NA,"-44.033333","-20.066667","Nova Lima","1450","1450","-44.033333","-20.066667","2011","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-12-11 11:43:01-03","UFMG","BHCB","162152","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Arruda, AJ; Salino, A; Lelis, B; Dourado, BR","1304","2012","12","12","Southern America","Brasil","Pará",NA,NA,NA,"BHCB028676","Dicotyledon",NA,"Mart.",NA,"S. Bocaina, Floresta.",NA,"-49.932222","-6.328889","Parauapebas","725","725","-49.932222","-6.328889","2012","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-12-11 11:43:01-03","UFMG","BHCB","114332","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Mota, NFO; Viana, PL; Costa, LV-Silva; L.C. Garcia; G.M. Maciel; Silva, DF","1064","2007","12","06","Southern America","Brasil","Pará",NA,NA,"Árvore de 4-5m. de altura, frutos imaturos verdes.; Canga arbustiva","BHCB009396","Dicotyledon",NA,"Mart.",NA,"Floresta Nacional de Carajás, Serra Sul, Corpo D, Canga arbustiva.",NA,"-50.3475","-6.399444","Canaã dos Carajás","771","771","-50.3475","-6.399444","2007","12","06",NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-12-11 11:43:01-03","UFMG","BHCB","131154","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Costa, LVC; Sobral, M; Troncoso, CO; Garcia L. C.; Maciel, GM","713","2008","10","10","Southern America","Brasil","Pará",NA,NA,NA,"BHCB009395","Dicotyledon",NA,"Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-12-11 11:43:01-03","UFMG","BHCB","149348","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Carmo, FF; Ribeiro, LC; Silva, ES","2057","2008","01","17","Southern America","Brasil","Minas Gerais",NA,NA,"Coletado em fendas e depressões na rocha. Afloramento de canga.","BHCB035640","Dicotyledon",NA,"Mart.",NA,"PE Rola Moça/C2",NA,"-44.001111","-20.044722","Nova Lima","1430","1430","-44.001111","-20.044722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-12-11 11:43:01-03","UFMG","BHCB","149353","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Carmo, FF","2930","2008","03","20","Southern America","Brasil","Minas Gerais",NA,NA,"Coletado em bord de capão. Afloramento de canga.","BHCB035641","Dicotyledon",NA,"Mart.",NA,"PE Rola Moça/C2",NA,"-44.001111","-20.044722","Nova Lima","1430","1430","-44.001111","-20.044722","2011","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-12-11 11:43:01-03","UFMG","BHCB","156300","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Paiva, JAM","s.n.","2012","02",NA,"Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,"Dicotyledon",NA,"Mart.",NA,"Cava do Sapo",NA,"-43.431667","-18.907778","Conceição do Mato Dentro","950","950","-43.431667","-18.907778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-12-11 11:43:01-03","UFMG","BHCB","156301","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Paiva, JAM","s.n.","2012","02",NA,"Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,"Dicotyledon",NA,"Mart.",NA,"Cava do Sapo",NA,"-43.431667","-18.907778","Conceição do Mato Dentro","950","950","-43.431667","-18.907778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-12-11 11:43:01-03","UFMG","BHCB","156334","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Pena, FSR","s.n.","2011","11",NA,"Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,"Dicotyledon",NA,"Mart.",NA,"Cava do Sapo",NA,"-43.431667","-18.907778","Conceição do Mato Dentro","900","900","-43.431667","-18.907778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-12-11 11:43:01-03","UFMG","BHCB","162108","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Arruda, AJ; et al.","1428","2013","01","29","Southern America","Brasil","Pará",NA,NA,"Floresta ombrófila densa","BHCB028677","Dicotyledon",NA,"Mart.",NA,"Serra Norte",NA,"-50.322778","-5.990556","Parauapebas","429","429","-50.322778","-5.990556","2013","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-12-11 11:43:01-03","UFMG","BHCB","163324","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Tameirão Neto, E; Vidal, CV","5126","2012","08","14","Southern America","Brasil","Minas Gerais",NA,NA,"Transição entre floresta semidecidual e campo rupestre sobre formação ferrífera; Arbustivo",NA,"Dicotyledon",NA,"Mart.",NA,NA,NA,"-43.401389","-19.000833","Conceição do Mato Dentro",NA,NA,"-43.401389","-19.000833","2013","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-12-11 11:43:01-03","UFMG","BHCB","178003","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Barros, AM","2531","2015","03","04","Southern America","Brasil","Minas Gerais",NA,NA,"Sub-arbustivo. Campo cerrado/Cerrado","BHCB030480","Dicotyledon",NA,"Mart.",NA,NA,"BHCB030480","-20.021389","-43.686667","Caeté","1468","1468","-20.021389","-43.686667","2015","05","06",NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-12-11 11:43:01-03","UFMG","BHCB","178715","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Paiva, JAM; Pivari, MOD; Tomich, S; Nascimento, L","714","2015","09","22","Southern America","Brasil","Minas Gerais",NA,NA,"Prensado em álcool; Arvoreta; ca. 1,9m alt; frutos maduros castanhos.; Campo Rupestre Quartzítico",NA,"Dicotyledon",NA,"Mart.",NA,"RPPN Cata Branca",NA,"-43.848611","-20.228611","Itabirito",NA,NA,"-43.848611","-20.228611","2015","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-12-11 11:43:01-03","UFMG","BHCB","183739","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Souza, JAM; Tomich, S; Avelar, R","20","2016","11","15","Southern America","Brasil","Minas Gerais",NA,NA,"Arbustivo, 0,8m alt. Terrestre. Frutos verdes em formação.; Campo Rupestre Quartizito. Afloramento rochoso.",NA,"Dicotyledon",NA,"Mart.",NA,"RPPN Córrego Seco",NA,"-43.857222","-20.244167","Itabirito","1340","1340","-43.857222","-20.244167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-12-11 11:43:01-03","UFMG","BHCB","27342","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-12-11 11:43:01-03","UFMG","BHCB","27342","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-12-11 11:43:01-03","UFMG","BHCB","17287","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Rocha, GI; Dias, BFS","s.n.","1985","09","04","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"Dicotyledon",NA,"Mart.",NA,NA,NA,"-47.9296989440918","-15.7797002792358","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA
"128","2020-12-11 11:43:01-03","UFMG","BHCB","17287","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Rocha, GI; Dias, BFS","s.n.","1985","09","04","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"Dicotyledon",NA,"Mart.",NA,NA,NA,"-47.9296989440918","-15.7797002792358","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA
"129","2020-12-11 11:43:01-03","UFMG","BHCB","190628","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Quaresma, AS; Oliveira, CT","806","2017","05","24","Southern America","Brasil","Minas Gerais",NA,NA,"Campo rupestre ferruginoso.","BHCB190628","Dicotyledon",NA,"Mart.",NA,NA,NA,"-43.4249992370605","-19.0372009277344","Conceição do Mato Dentro",NA,NA,NA,NA,"2017","07","05",NA,NA,NA,"60318","auto",NA,NA,NA
"130","2020-12-11 11:43:01-03","UFMG","BHCB","70091","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Ratter, JA","s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,"Dicotyledon",NA,"Mart.",NA,NA,NA,"-46.2318992614746","-14.9467000961304","Formoso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79140","auto",NA,NA,NA
"131","2020-12-11 11:43:01-03","UFMG","BHCB","103830","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Vidal, CV","396","2006","03","28","Southern America","Brasil","Minas Gerais",NA,NA,"Arbóreo.; Campo rupestre.","BHCB048086","Dicotyledon",NA,"Mart.",NA,"Cia Suzano Celulose, Gleba E (Caiçara).",NA,"-42.7299995422363","-17.2856006622314","Turmalina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36128","auto",NA,NA,NA
"132","2021-02-11 17:22:02-03","UFPR","UPCB","14864","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Hatschbach, G.","49720","1985","09","15",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto ramoso, 3m, flor creme. Campo rupestre, margem arenosa de córrego..",NA,NA,NA,"Mart.","Martins, H.F.","Rodovia Guinda- Conslheiro da Mata",NA,"-43.6002998352051","-18.2493991851807","Diamantina",NA,NA,NA,NA,"1986","01","01",NA,NA,NA,"101169","auto",NA,NA,NA
"133","2008-05-27 22:02:00-03","MO","MOBOT","2905445","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","* PIRAS","PIRAS 16632","1978",NA,NA,"South America","Brazil","Amazonas",NA,NA,NA,NA,NA,NA,"Mart.","J.M. Pires",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2008-05-27 22:02:00-03","MO","MOBOT","2904760","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Cornelis C. Berg","Berg 517","1977","10","14","South America","Brazil","Pará",NA,NA,NA,NA,NA,NA,"Mart.","Balslev","Serra dos Carajas, Serra Norte, Patch of disturbed low fores tnear AMZA Exploration Camp.",NA,"-50.0003","-6.00025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2008-05-27 22:02:00-03","MO","MOBOT","2904788","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Gert G. Hatschbach","Hatschbach 43663","1981",NA,NA,"South America","Brazil","Paraná",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Local de Coleta America de Cima ( mun. Morretes) Paraná.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2009-11-20 06:16:00-02","MO","MOBOT","2904792","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Gert G. Hatschbach|R. Kummrow","Hatschbach 49720","1985",NA,NA,"South America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"Mart.","H.F. Martins","Rod. Guinda-Cons. Mata ( mun. Diamantina) .",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2012-10-24 13:07:00-02","MO","MOBOT","2904823","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","* VIOLLATI","VIOLLATI 216","1991","3","3","South America","Brazil","Bahia",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Correntina. Fazenda Jatobá. Escrube linha 10.",NA,"-44.6427777","-13.3402777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"138","2008-05-27 22:02:00-03","MO","MOBOT","2904893","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","James A. Ratter","Ratter 6522","1991",NA,NA,"South America","Brazil","Bahia",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Fazenda Jatobá ( Floryl S.A. ), in Gerais area of Bahia, close to the Brasilia-barreiros highway. In thicket cerrado ( escrube denso com arvores.C. 3m. tall with emergent trees to c. 10m.14'46 W.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2008-05-27 22:02:00-03","MO","MOBOT","2905000","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Gert G. Hatschbach","Hatschbach 3991","1977",NA,NA,"South America","Brazil","Paraná",NA,NA,NA,NA,NA,NA,"Mart.","K. Yamamoto","Rio Itararé. ( mun. Senges.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2008-05-27 22:02:00-03","MO","MOBOT","2905030","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Gert G. Hatschbach","Hatschbach 20353","1968",NA,NA,"South America","Brazil","Paraná",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Mun. Guaraquecaba. Loc. Rio do Cedro.",NA,NA,NA,NA,"100.00000000","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2011-02-23 09:58:00-03","MO","MOBOT","2905080","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Anders F. Regnell","Regnell 214","1959",NA,NA,"South America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"Mart.","F.A. Stafleu","Brasilio civit . Curo Fino.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2011-03-02 10:37:00-03","MO","MOBOT","2905123","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Johan F. Widgren","Widgren s.n.",NA,NA,NA,"South America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"Mart.","F.A. Stafleu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2009-07-31 17:15:00-03","MO","MOBOT","2905169","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Howard S. Irwin|H. Maxwell|Dieter C. Wasshausen","Irwin 21080","1968",NA,NA,"South America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"Mart.","Luis Marcano-Berti","Cut-over gallery forest, land of George Yunes & Cia., Rio Das Lontras, Araguaína, goias.",NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2008-05-27 22:02:00-03","MO","MOBOT","2905203","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Gert G. Hatschbach","Hatschbach 32679","1973",NA,NA,"South America","Brazil","Paraná",NA,NA,NA,NA,NA,NA,"Mart.","G. Hatschbach","Rio do Nunes ( mun. Antonina).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2012-03-09 05:17:00-03","MO","MOBOT","2904947","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Edith L. Taylor","Taylor 1249","1983","4","14","South America","Brazil","Maranhão",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Municipio de Carolina; transamazonian Highway Br230 and BR010; Pedra Caida, 35 km. N of Carolina. Flat plain with serras ( mesas and intersected by streams. Cerrado vegetation, sand soil, pronounced dry season. Small forest on bank of Rio Pedra Caida.",NA,"-47.41666","-7.13333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2009-07-29 15:36:00-03","MO","MOBOT","100203591","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","James A. Ratter","Ratter 8287","2000","8","7","South America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Fazenda Trijunção, Município de Formoso, close to the Capela de São Francisco.",NA,"-46.0333333","-14.8666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"147","2018-09-12 14:48:38-03","UNIOESTE","UNOP","2203","S","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Barboza, E.; Felitto, G.; Larocca, P.; Santos, T.F.; Saridakis, D.P.; Felitto, G.; Larocca, P.; Santos, T.F.; Saridakis, D.P.","3986","2013","10","26",NA,"Brasil","Paraná",NA,NA,"Árvore de 8m, flor alvacenta. Floresta Ombrófila Mista.",NA,NA,NA,"Mart.","Barboza, E.","Fazenda Pinheirinho",NA,"-50.273611","-24.631389","Tibagi","1067","1067","-50.273611","-24.631389","2013","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-08-31 09:08:18-03","INPA","INPA","139292","S","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Silva, ASL da","1829","1984","03","15","Southern America","Brasil","Pará",NA,NA,NA,"INPA0139292","Dicotyledon Com-Clade","Myrtales","Mart.","Silva, ASL da","Serra dos Carajás, Serra dos Carajás. N-4, mina piloto para exploração de ferro. Local onde foi realizado inventário em 05/83","INPA0139292 INPA0139292_e","-50.4","-5.8","Marabá","700","700","-50.4","-5.8","1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
