"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","minimumDepthInMeters","maximumDepthInMeters","relatedCatalogItem","sex"
"510","2021-03-01 11:52:50-03","UFPE","UFP","62708","PreservedSpecimen","Plantae",NA,NA,"Tiliaceae","Luehea","paniculata","Luehea paniculata","Mart.",NA,"Costa, TL","24","2008","11","08",NA,"Brasil","Pernambuco","Igarassu",NA,"-35.216278","-7.791061",NA,NA,NA,"Árvore,com 12m de altura,indivíduo n° 393.","UFP062708",NA,NA,NA,NA,"-35.216278","-7.791061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2020-09-12 05:00:02-03","US","US","3419288","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","Mart.","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","V. C. Souza, J. Souza & G. O. Romão","24119","2000","7","17","South America - Neotropics","Brazil","Tocantins","Natividade","Serra da Natividade, cerca de 1.5 km abaixo da antena (topo da serra) em direção à cidade.","-47.7014","-11.68",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"512","2020-09-12 05:00:02-03","US","US","3647878","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","Mart.","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","S. G. Beck","12944","1987","9","5","South America - Neotropics","Bolivia","La Paz","Nor Yungas","Near Yolosa entrance to road by Chairo 2 km near Chairo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1","2430","2430",NA,NA
"513","2020-09-12 05:00:02-03","US","US","3534764","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","Mart.",NA,"G. Calatayud & et al.","3499","2005","8","24","South America - Neotropics","Peru","Cusco","Convención","Dist. Echarati, Localidad Cirialo.","-72.55","-12.37","1718",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"514","2020-09-12 05:00:02-03","US","US","3534774","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","Mart.",NA,"L. Valenzuela, G. Calatayud & E. Suclli","7743","2006","9","26","South America - Neotropics","Peru","Cusco","Convención","Dist. Ocobamba, trayecto de Ocobamba a Yavero.","-72.3892","-12.5931","1420","2500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"515","2020-09-12 05:00:02-03","US","US","3670171","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","Mart.","Paredes, S.","S. Paredes, E. Ticona & G. Velasco","393","2008","10",NA,"South America - Neotropics","Bolivia","La Paz","Bautista Saavedra","localidad de Camata, a 45 min caminando en direccion norte por la senda, cerca de ruinas precolombinas, cerca al rio Camata y arroyo Sacalayu","-68.7406","-15.2342","1393","1393",NA,"Foto 828",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"516","2020-09-12 05:00:02-03","US","US","3359141","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","L.","Setser, H. L., (KY), University of Kentucky","E. P. Heringer & C. T. Rizzini","17497","1979","9","1","South America - Neotropics","Brazil","Minas Gerais",NA,"Paraopeba, Chapada das Perdises",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"517","2020-09-12 05:00:02-03","US","US","3359140","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","L.",NA,"E. P. Heringer, T. S. Filgueiras, R. C. Mendonça & B. A. S. Pereira","1832","1979","7","18","South America - Neotropics","Brazil","Distrito Federal",NA,"Brasília. Bacia do Rio Sao Bartolomeu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"518","2020-09-12 05:00:02-03","US","US","3534771","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","Mart.",NA,"I. Huamantupa, E. Suclli & A. Carazas","7275","2005","11","18","South America - Neotropics","Peru","Cusco","Convención","Dist. Echarate, Cirialo.","-72.9281","-12.6431","792",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"519","2020-09-12 05:00:02-03","US","US","3334393","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","L.",NA,"W. Teixeira","25101","1994","6","14","South America - Neotropics","Brazil","Minas Gerais",NA,"Pico do Itabirito - Itabirito. Colectada em área minerada na Serra dos Inconfidentes, M.B.R.",NA,NA,NA,NA,NA,"Common name: Açoita-cavalo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"520","2020-09-12 05:00:02-03","US","US","2570436","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","L.","Smith, L. B., (US), NMNH","G. Eiten & L. T. Eiten","5445","1963","9","1","South America - Neotropics","Brazil","Maranhão","Lorêto","Isla de Balsas region, between Rios Balsas and Parnaíba. Ca. 10 km W of main house of Fazenda Morros, ca. 35 km S of Lorêto","-45.1167","-7.3833","300","300",NA,"Common name: Açoita-cavalo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"521","2020-09-12 05:00:02-03","US","US","3120334","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","L.","Smith, S. F., (US), NMNH","B. A. S. Pereira, B. Dias & J. Silva","1088","1984","8","1","South America - Neotropics","Brazil","Goiás",NA,"Corumbá de Goiás Mun. (?), Estrada p/ Pirenópolis. km 60 BR-070, perto de Edilândia",NA,NA,NA,NA,NA,"Common name: Açoita-cavalo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"522","2020-09-12 05:00:02-03","US","US","3419278","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","Mart.","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","G. Árbocz","4742","1997",NA,NA,"South America - Neotropics","Brazil","Mato Grosso","Região de Cocalinho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"523","2020-09-12 05:00:02-03","US","US","1043536","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","L.",NA,"I. Vattuone & Bianchi","103","1914","2","22","South America","Argentina","Misiones",NA,"San Ignacio [sic]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"524","2020-09-12 05:00:02-03","US","US","2682876","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","L.","Smith, L. B., (US), NMNH","G. Hatschbach & O. A. Guimarães","21852","1969","7","13","South America - Neotropics","Brazil","Mato Grosso",NA,"Estr. campo Grande-Rochedo (Campo Grande)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"525","2020-09-12 05:00:02-03","US","US","2342918","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","L.","Smith, L. B., (US), NMNH","O. Barth","172","1960","1","12","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Parque Nacional de Itatiaia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"526","2020-09-12 05:00:02-03","US","US","3418814","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","Mart.","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","S. G. Beck","4793","1981","9","13","South America - Neotropics","Bolivia","La Paz","Nor Yungas","Coripata hacia Coroico.",NA,NA,"1550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"527","2020-09-12 05:00:02-03","US","US","3534761","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","Mart.",NA,"J. Campos & J. Ramírez","6141","1999","8","13","South America - Neotropics","Peru","Cajamarca","San Ignacio","Dan José de Lourdes.","-78.9014","-4.9903","1020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"528","2020-09-12 05:00:02-03","US","US","1316139","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","L.",NA,"H. Mosén","1133","1874",NA,NA,"South America - Neotropics","Brazil","São Paulo",NA,"sin loc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"529","2020-09-12 05:00:02-03","US","US","3534770","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","Mart.",NA,"J. Campos & O. Diaz","2457","1996","2","7","South America - Neotropics","Peru","Cajamarca","San Ignacio","Distrito San Ignacio: Tomaque.","-78.93","-5.18","1000","1500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"530","2020-09-12 05:00:02-03","US","US","3534765","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","Mart.",NA,"W. Galiano & et al.","4955","2003","4","13","South America - Neotropics","Peru","Cusco","Convención","Dist. Huayopata, Huayanay.","-72.67","-12.83","1200","1047",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"531","2020-09-12 05:00:02-03","US","US","2503767","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","L.","Tavares, S.","J. Soares","s.n.","1965","12","3","South America - Neotropics","Brazil","Pernambuco",NA,"Recife.",NA,NA,NA,NA,NA,"Common name: Pereira da mata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"532","2020-09-12 05:00:02-03","US","US","3332513","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","L.","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","T. Killeen & R. Guillén V.","7285","1994","12","7","South America - Neotropics","Bolivia","Santa Cruz","Velasco","Velasco, 10 km al S de San Ignacio","-60.9719","-16.4594","400","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"533","2020-09-12 05:00:02-03","US","US","3534762","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","Mart.",NA,"G. Calatayud & et al.","1838","2003","7","21","South America - Neotropics","Peru","Cusco","Convención","Dist. Maranura, Santa Beatriz.","-72.65","-12.95","1194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"534","2020-09-12 05:00:02-03","US","US","1316140","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","L.",NA,"A. Loefgren","672","1888","6","18","South America - Neotropics","Brazil",NA,NA,"Capoeira, Morro Grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"535","2020-09-12 05:00:02-03","US","US","3724417","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","Mart.","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","R. Rojas, G. Ortíz & T. Carhuaricra","8795","2012","10","30","South America","Peru","Pasco",NA,"Oxopampa. Dist. Palcazú. Comunidad Nativa Alto Lagarto - Reserva Comunal Yanesha","-75.3683","-10.1344","500","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"536","2020-09-12 05:00:02-03","US","US","704479","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","L.",NA,"H. M. Curran","21","1915","10","1","South America - Neotropics","Brazil","Bahia",NA,"Rio Grongogy Basin",NA,NA,"100","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"537","2020-09-12 05:00:02-03","US","US","3032233","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","L.","Daly, D. C.","M. J. G. Hopkins, S. G. Beck, L. E. Forero & H. Phipps","82","1983","7","26","South America - Neotropics","Bolivia","Santa Cruz","Velasco","1 km N of Finca Bonanza. Ca. 105 km N of San Ignacio, and 22 km S of San Simon","-60.95","-15.6333","320","320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"538","2020-09-12 05:00:02-03","US","US","3359198","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","L.",NA,"J. C. Solomon","8594","1982","10","20","South America - Neotropics","Bolivia","La Paz","Nor Yungas","2 km alove Yolosa on road to Coroico","-67.7333","-16.2167","1500","1500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"539","2020-09-12 05:00:02-03","US","US","2926854","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","L.","Smith, S. F., (US), NMNH","E. P. Heringer, T. S. Filgueiras, R. C. Mendonça & B. A. S. Pereira","5301","1980","8","13","South America - Neotropics","Brazil","Distrito Federal",NA,"Brasília. Bacia do Rio Sao Bartolomeu",NA,NA,NA,NA,NA,"Common name: Açoita cavalo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"540","2020-09-12 05:00:02-03","US","US","2397230","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","L.",NA,"F. Woytkowski","6257","1960","2","6","South America - Neotropics","Peru","San Martín",NA,"Soritor",NA,NA,NA,NA,NA,"Common name: Cienego-caspi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"541","2020-09-12 05:00:02-03","US","US","2453572","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","L.","Setser, H. L., (KY), University of Kentucky","F. Woytkowski","6840","1961","10","5","South America - Neotropics","Peru","Cajamarca",NA,"Colasay",NA,NA,"2100","2100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"542","2020-09-12 05:00:02-03","US","US","1066742","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","L.",NA,"-- Gardner","2490","1840",NA,NA,"South America - Neotropics","Brazil","Piauí",NA,"sin loc. [State originally recorded as Piauhy.]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"543","2020-09-12 05:00:02-03","US","US","2055626","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","L.","da Silva Cunha, M. C.","J. Macedo","2516","1950","8","20","South America - Neotropics","Brazil","Minas Gerais",NA,"Ituiutaba",NA,NA,NA,NA,NA,"Common name: Açoita cavalo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"544","2020-09-12 05:00:02-03","US","US","3418818","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","Mart.","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","S. G. Beck","8575","1983","8","8","South America - Neotropics","Bolivia","La Paz","Sud Yungas","Chulumani 25 kms. hacia Tajma.",NA,NA,"1460",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"545","2020-09-12 05:00:02-03","US","US","3321737","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","Mart.","Meijer, W.","P. Acevedo-Rodriguez","6680","1994","7","31","South America - Neotropics","Bolivia","Beni",NA,"El Porvenir Biological Station. Road from San Borja to San Ignacio; 200 m from entrance to Biological Station.",NA,NA,"180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"546","2020-09-12 05:00:02-03","US","US","3323814","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","L.","Meijer, W.","P. Nuñez V.","8582","1987","11","14","South America - Neotropics","Peru","Cusco","La Convención","Convención. (Convención Prov. = La Convención Prov.)","-72.6667","-12.95","1100","1300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"547","2020-09-12 05:00:02-03","US","US","2055593","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","L.","da Silva Cunha, M. C.","J. Macedo","1189","1948","8","30","South America - Neotropics","Brazil","Minas Gerais",NA,"Ituiutaba",NA,NA,NA,NA,NA,"Common name: Açoita cavalo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"548","2020-09-12 05:00:02-03","US","US","3388091","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","Mart.",NA,"M. Rimachi Y.","10268","1992","9","8","South America - Neotropics","Peru","San Martín","San Martín","Morales. Carretera de San Antonio de Cumbaza, ca. 8 km de Tarapoto, margen de carretera.",NA,NA,"800","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"549","2020-09-12 05:00:02-03","US","US","1905566","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","L.","Setser, H. L., (KY), University of Kentucky","B. A. Krukoff","10708","1939","8","26","South America - Neotropics","Bolivia","La Paz","Sud Yungas","Vicinity of Tajmea (near Chulumani)",NA,NA,"1500","1600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"550","2020-09-12 05:00:02-03","US","US","2918440","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","L.","Setser, H. L., (KY), University of Kentucky","G. T. Prance & N. T. Silva","58447","1964","7","28","South America - Neotropics","Brazil","Goiás",NA,"Road to Miracema do Norte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"551","2020-09-12 05:00:02-03","US","US","2403855","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","L.","Tavares, S.","S. Tavares","921","1962","4","14","South America - Neotropics","Brazil","Pernambuco",NA,"Recife. Entrada da Guabiraba.",NA,NA,NA,NA,NA,"Common name: Pereira da mata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"552","2020-09-12 05:00:02-03","US","US","604800","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","L.",NA,"O. F. Cook & G. B. Gilbert","1616","1915","7","3","South America - Neotropics","Peru",NA,NA,"Santa Ana",NA,NA,"900","900",NA,"Common name: Tasta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"553","2020-09-12 05:00:02-03","US","US","3534772","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","Mart.",NA,"E. Ortiz V. & J. Mateo M.","1119","2006","3","22","South America - Neotropics","Peru","Cajamarca","Jaen","Dist. Santa Rosa. Alrededores del Cerro Casapita.","-78.57","-5.4483","1200","1335",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"554","2020-09-12 05:00:02-03","US","US","3534769","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","Mart.",NA,"J. Campos, E. Rodriguez & J. Pezantes","4100","1997","7","9","South America - Neotropics","Peru","Cajamarca","San Ignacio","Namballe. Entre Pacashal & Las Abejas.","-79.3333","-4.9667","850","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"555","2020-09-12 05:00:02-03","US","US","3386361","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","L.","Meijer, W.","T. C. Plowman, G. Davidse, N. A. Rosa, C. S. Rosário & M. R. Santos","8179","1980","1","31","South America - Neotropics","Brazil","Goiás",NA,"Presidente Kennedy Mun. (?), rd from hwy BR-153 to Itapora, 12 km W of village of Presidente Kennedy. Fazenda Primavera along Ribeirao Feíhno","-48.6167","-3.4167","400","500",NA,"NY, US",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"556","2020-09-12 05:00:02-03","US","US","3419286","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","Mart.","Árbocz, G. F.; Ivanauskas, N. M.","N. Ivanauskas, G. Árbocz, M. R. Silva & J. Zanella","1581","1997","3","19","South America - Neotropics","Brazil","Mato Grosso","Barra de Garças","Distrito de Indianópolis, Fazenda Brasil (caminho para a Fazenda Vale Verde).","-52.3517","-15.0003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"557","2020-09-12 05:00:02-03","US","US","3485388","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","Mart.","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","A. Nave, F. Dário, R. Lopes & D. Bertani","2054","1997","9","11","South America - Neotropics","Brazil","Mato Grosso","Pontes e Lacerda","Estrada da Mineradora Santa Elina.","-59.7792","-14.5167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"558","2020-09-12 05:00:02-03","US","US","2832851","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","L.","Smith, S. F., (US), NMNH","B. Maguire, J. M. Pires, C. K. Maguire & N. T. Silva","56105","1963","8","12","South America - Neotropics","Brazil","Goiás",NA,"Between Araguaina and Guara, along Belem-Brasilia Highway",NA,NA,"152","229",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"559","2020-09-12 05:00:02-03","US","US","1066592","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","L.",NA,"G. Gardner","1477",NA,NA,NA,"South America - Neotropics","Brazil","Ceará",NA,"sin loc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"560","2020-09-12 05:00:02-03","US","US","3635929","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","Mart.","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","E. Suclli et al.","3108","2008","2","26","South America - Neotropics","Peru","Cusco","La Convención","Dist. Huayopata, Chimpamayu","-72.5714","-13.0064","1500","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"561","2020-09-12 05:00:02-03","US","US","3418806","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","Mart.","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","M. Kessler","4172","1993","7","23","South America - Neotropics","Bolivia","La Paz","Franz Tamayo","Aprox. 15 kms de Apolo en Trocha a Asariamas.","-68.43","-14.63","1500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"562","2020-09-12 05:00:02-03","US","US","3534773","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","Mart.",NA,"E. Suclli & J. Farfán","1196","2003","8","20","South America - Neotropics","Peru","Cusco","Convención","Dist. Echarate, Piedra Blanca.","-72.55","-12.73","2200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"563","2020-09-12 05:00:02-03","US","US","1381059","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","L.",NA,"A. F. Regnell","Ser. III 289","1848",NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,"sin. loc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
