"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber"
"99","2019-02-15 11:36:22-02","IPA","IPA","47591","S","Plantae","Plantae",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Oliveira, M.A. de","74","1941","07","30","Southern America","Brasil","Paraíba","São Gonçalo",NA,NA,NA,NA,"IPA0047591",NA,NA,"Sousa","-38.228099822998","-6.7591700553894",NA,NA,NA,NA,NA,NA,NA,"21208","auto",NA,NA,NA,NA,NA
"100","2019-02-15 11:36:22-02","IPA","IPA","47594","S","Plantae","Plantae",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Gadelha, J.","77","1949","08",NA,"Southern America","Brasil","Paraíba","São Gonçalo",NA,NA,NA,"Plantas novas.","IPA0047594",NA,NA,"Sousa","-38.228099822998","-6.7591700553894",NA,NA,NA,NA,NA,NA,NA,"21208","auto",NA,NA,NA,NA,NA
"101","2019-11-08 11:07:10-03","IPA","IPA","90434","S","Plantae","Plantae",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Ferreira, C.","s.n.","2014","09","10","Southern America","Brasil","Pernambuco","Sede do IPA, em frente ao Laboratório de Pós-colheita, ao lado dos telados.",NA,NA,NA,"Árvore ca. 4m de altura. Flor amarela-clara. Frutos verdes. Cultivada.","IPA0090434",NA,"Rita Pereira","Recife","-34.8810997009277","-8.05389022827148",NA,"2015","07","28",NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA
"102","2019-02-15 11:36:22-02","IPA","IPA","28780","S","Plantae","Plantae",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Queiroz, L.","03","1982","08","25","Southern America","Brasil","Pernambuco","Fazenda Saco",NA,NA,NA,"Arbóreo, flor creme-amarelo-claro.","IPA0028780",NA,"Rita Pereira","Serra Talhada","-38.2983016967773","-7.99194002151489",NA,"1982","10","11",NA,NA,NA,"55090","auto",NA,NA,NA,NA,NA
"103","2019-02-15 11:36:22-02","IPA","IPA","24196","S","Plantae","Plantae",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Salgado, O.A.","82","1979","08","11","Southern America","Brasil","Piauí",NA,NA,NA,NA,"Árvore de 15 a 20m de altura e 45cm de diâmetro; caule cinza escuro, folhas verdes, botão esverdeado, cálice e corola amarela. Exsudato ausente.","IPA0024196",NA,"Andrade-Lima","Altos","-41.866667","-5.2",NA,"1979","10","02","-41.866667","-5.2",NA,NA,NA,NA,NA,NA,NA,NA
"104","2019-02-15 11:36:22-02","IPA","IPA","39363","S","Plantae","Plantae",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Gardner","1592",NA,NA,NA,"Southern America","Brasil","Ceará","open campos below Icó.",NA,NA,NA,NA,"IPA0039363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2019-02-15 11:36:22-02","IPA","IPA","41805","S","Plantae","Plantae",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Pinto, G.C.P.; et al.; et al.","296","1984","09","06","Southern America","Brasil","Rio Grande do Norte","Fazenda Ponta da Serra, nas várzeas e baixios da caatinga.",NA,NA,NA,"Árvore deliquescente de copa ampla com ramos flexuosos; florada e frutificação abundante;; Estepe arbórea aberta (Caatinga). Solo: aluvial.","IPA0041805",NA,"Pinto, G.C.P.",NA,NA,NA,NA,"1984","09","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2019-02-15 11:36:22-02","IPA","IPA","41967","S","Plantae","Plantae",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Luetzelburg","28408",NA,NA,NA,"Southern America","Brasil","Paraíba",NA,NA,NA,NA,NA,"IPA0041967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2019-02-15 11:36:22-02","IPA","IPA","69549","S","Plantae","Plantae",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Lemos, J.R.; Matias, P.; Matias, P.","186","2004","05","25","Southern America","Brasil","Ceará","Estação Ecológica de Aiuaba","400","600",NA,"Árvore ca. 7m. Flores alvas.; Caatinga.","IPA0069549",NA,"Lemos, J.R.","Aiuaba","-40.120833","-6.016667",NA,"2005","04","25","-40.120833","-6.016667",NA,NA,NA,NA,NA,NA,NA,NA
"108","2019-02-15 11:36:22-02","IPA","IPA","47566","S","Plantae","Plantae",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Luetzelburg","28354","1937","02","09","Southern America","Brasil","Paraíba","Mata Verde - Coremas.",NA,NA,NA,"Óleo industrial.","IPA0047566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2019-02-15 11:36:22-02","IPA","IPA","47712","S","Plantae","Plantae",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Luetzelburg","28541","1936","02",NA,"Southern America","Brasil","Ceará",NA,NA,NA,NA,NA,"IPA0047712",NA,NA,"Crato","-39.4094009399414","-7.23416996002197",NA,NA,NA,NA,NA,NA,NA,"30071","auto",NA,NA,NA,NA,NA
"110","2019-02-15 11:36:22-02","IPA","IPA","47710","S","Plantae","Plantae",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Luetzelburg","28544","1936","02",NA,"Southern America","Brasil","Ceará",NA,NA,NA,NA,NA,"IPA0047710",NA,NA,"Crato","-39.4094009399414","-7.23416996002197",NA,NA,NA,NA,NA,NA,NA,"30071","auto",NA,NA,NA,NA,NA
"111","2019-02-15 11:36:22-02","IPA","IPA","47708","S","Plantae","Plantae",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Luetzelburg","28546","1936","02",NA,"Southern America","Brasil","Ceará",NA,NA,NA,NA,NA,"IPA0047708",NA,NA,"Crato","-39.4094009399414","-7.23416996002197",NA,NA,NA,NA,NA,NA,NA,"30071","auto",NA,NA,NA,NA,NA
"112","2019-02-15 11:36:22-02","IPA","IPA","47706","S","Plantae","Plantae",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Luetzelburg","28548","1936","02",NA,"Southern America","Brasil","Paraíba",NA,NA,NA,NA,NA,"IPA0047706",NA,NA,"Sousa","-38.228099822998","-6.7591700553894",NA,NA,NA,NA,NA,NA,NA,"21208","auto",NA,NA,NA,NA,NA
"113","2019-02-15 11:36:22-02","IPA","IPA","47707","S","Plantae","Plantae",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Luetzelburg","28247","1936","02",NA,"Southern America","Brasil","Paraíba",NA,NA,NA,NA,NA,"IPA0047707",NA,NA,"Sousa","-38.228099822998","-6.7591700553894",NA,NA,NA,NA,NA,NA,NA,"21208","auto",NA,NA,NA,NA,NA
"114","2019-02-15 11:36:22-02","IPA","IPA","43611","S","Plantae","Plantae",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Luetzelburg","28405","1937","01","30","Southern America","Brasil","Paraíba","Posto Agrícola de São Gonçalo",NA,NA,NA,"Óleo industrial.","IPA0043611",NA,NA,"Sousa","-38.228099822998","-6.7591700553894",NA,NA,NA,NA,NA,NA,NA,"21208","auto",NA,NA,NA,NA,NA
"115","2019-02-15 11:36:22-02","IPA","IPA","43607","S","Plantae","Plantae",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Luetzelburg","28410","1937","01","29","Southern America","Brasil","Paraíba","Posto Agrícola de São Gonçalo",NA,NA,NA,"Óleo industrial.","IPA0043607",NA,NA,"Sousa","-38.228099822998","-6.7591700553894",NA,NA,NA,NA,NA,NA,NA,"21208","auto",NA,NA,NA,NA,NA
"116","2019-02-15 11:36:22-02","IPA","IPA","43606","S","Plantae","Plantae",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Luetzelburg","28411","1937","01","30","Southern America","Brasil","Paraíba","Posto Agrícola de São Gonçalo",NA,NA,NA,"Óleo industrial.","IPA0043606",NA,NA,"Sousa","-38.228099822998","-6.7591700553894",NA,NA,NA,NA,NA,NA,NA,"21208","auto",NA,NA,NA,NA,NA
"117","2019-02-15 11:36:22-02","IPA","IPA","43612","S","Plantae","Plantae",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Luetzelburg","28408","1937","01","30","Southern America","Brasil","Paraíba","Posto Agrícola de São Gonçalo",NA,NA,NA,"Óleo industrial.","IPA0043612",NA,NA,"Sousa","-38.228099822998","-6.7591700553894",NA,NA,NA,NA,NA,NA,NA,"21208","auto",NA,NA,NA,NA,NA
"118","2019-02-15 11:36:22-02","IPA","IPA","43605","S","Plantae","Plantae",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Luetzelburg","28412","1937","01","30","Southern America","Brasil","Paraíba","Posto Agrícola de São Gonçalo",NA,NA,NA,"Óleo industrial.","IPA0043605",NA,NA,"Sousa","-38.228099822998","-6.7591700553894",NA,NA,NA,NA,NA,NA,NA,"21208","auto",NA,NA,NA,NA,NA
"119","2019-02-15 11:36:22-02","IPA","IPA","43614","S","Plantae","Plantae",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Luetzelburg","28407","1937","01","30","Southern America","Brasil","Paraíba","Posto Agrícola de São Gonçalo",NA,NA,NA,"Óleo industrial.","IPA0043614",NA,NA,"Sousa","-38.228099822998","-6.7591700553894",NA,NA,NA,NA,NA,NA,NA,"21208","auto",NA,NA,NA,NA,NA
"120","2019-02-15 11:36:22-02","IPA","IPA","47593","S","Plantae","Plantae",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Vidal, C.","76","1941","07","04","Southern America","Brasil","Paraíba","São Gonçalo",NA,NA,NA,NA,"IPA0047593",NA,NA,"Sousa","-38.228099822998","-6.7591700553894",NA,NA,NA,NA,NA,NA,NA,"21208","auto",NA,NA,NA,NA,NA
"121","2020-10-20 14:17:11-03","UFOPA","HSTM","4422","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Araújo, L.S.; s.c.","1","2015","10","09",NA,"Brasil","Ceará","Sítio Palmeirinha (Serra do Araripe). Distrito do Crato, próximo a Santa Fé.",NA,NA,NA,NA,"HSTM004422","HSTM004422","Giacomin, L.L.","Crato","-38.716667","-3.888889",NA,"2015","11","19","38º43'0''W","3º53'20''S",NA,NA,NA,NA,NA,NA,NA,NA
"122","2019-11-27 13:47:04-03","UFS","ASE","27000","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Silva, TR; Santos, JPS","64","2013","01","18","Southern America","Brasil","Sergipe","Ibura, Área de eucalipto",NA,NA,NA,"Árvore, 8m. Frutos imaturos verdes. Folhas asperas.; Mata Atlântica","ASE0031466","ASE0031466","Santos, JPS","Nossa Senhora do Socorro","-37.083","-10.5034",NA,"2013","02","20","-37.083","-10.5034",NA,NA,NA,NA,NA,NA,NA,NA
"123","2019-11-27 13:47:04-03","UFS","ASE","16643","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Lucena, MF; Cordula, B; Pinheiro, K; Melo, Y","1623","2006","10","04","Southern America","Brasil","Pernambuco","Salinas, Sítio do Sr. Zildécio.","388","388",NA,"Arbustiva aberta sedimentar com algumas árvores esparsas- ca. 12m alt.; substrato (solo); arenoso amarrozado.Folhas coriáceae; frutos imaturos verdes.; Arbustiva aberta sedimentar com algumas árvores esparsas- ca. 12m alt.; substrat","ASE0024524","ASE0024524","Silva, JS","Mirandiba","-38.729167","-8.120556",NA,"2009",NA,NA,"-38.729167","-8.120556",NA,NA,NA,NA,NA,NA,NA,NA
"124","2019-11-27 13:47:04-03","UFS","ASE","1243","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Andrade-Lima, D de; Carvalho, FA de; Araújo, PF","ASE1243","1971","01","26","Southern America","Brasil","Sergipe","ilhotas e margem do Rio Paraíba, ilhotas e margem do Rio Paraíba",NA,NA,NA,"árvore. copa larga, dorso das folhas esbranquiçado.; árvore. copa larga, dorso das folhas esbranquiçado.","ASE0013386","ASE0013386","Andrade-Lima, D de","Itabaiana","-37.148333","-10.688611",NA,"1974",NA,NA,"-37.148333","-10.688611",NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-06-25 14:12:58-03","UFCG","CSTR","4935","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth","Quaresma, J.M.; Carmo, M.","s.n.","2012","09","24",NA,"Brasil","Paraíba","Caatinga alterada",NA,NA,NA,"Campestre Clube",NA,NA,"Quaresma, J.M.","Patos","-37.29725","-7.392833",NA,"2014","03","24","-37.29725","-7.392833",NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-07-24 11:01:05-03","UFCG","CSTR","6462","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth","Silva, J.R.","03","2016","07","24",NA,"Brasil","Paraíba","Caatinga",NA,NA,NA,"Folhas simples, flores brancas com inflorescências paniculadas, terminais e axilares.",NA,NA,"Silva, J.R.","Itaporanga","-39.204722","-7.275556",NA,"2016","07","24","-39.204722","-7.275556",NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-06-25 14:12:58-03","UFCG","CSTR","5933","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth","Silva, R.H.; Silva, F.G.","85","2015","04","26",NA,"Brasil","Paraiba","Mata ciliar antropizada em meio a caatinga, solo aluvião","155","155",NA,"Árvore ca de 3m de alt., fruto imatura de cor verde, folhas coreáceas.; Propriedade de Dona Daguia.",NA,NA,"Silva, R.H.","São Bento","-37.453056","-6.476056",NA,"2015","04","26","-37.453056","-6.476056",NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-06-25 14:12:58-03","UFCG","CSTR","4944","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth","Quaresma, J.M.; Carmo, M.","s.n.","2012","09","24",NA,"Brasil","Paraíba","Caatinga alterada",NA,NA,NA,"Campestre Clube",NA,NA,"Quaresma, J.M.","Patos","-37.296667","-7.403167",NA,"2014","03","24","-37.296667","-7.403167",NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-06-25 14:12:58-03","UFCG","CSTR","2382","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth","Souza, P.F.","34","2011","08","19",NA,"Brasil","Paraíba","Caatinga arbórea aberta Planossolos. Solo Litólicos e Planossolos. Planta coletada em área de mata c","220","220",NA,"Arvore com cerca de 15m de alt. Folhas coriáceas, botóes florais de cor verde a amarelo creme.; Assentamento Cachoeira.",NA,NA,"Lucena, M.F.A.","São José de Espinharas","-37.331694","-6.808361",NA,"2011","08","29","-37.331694","-6.808361",NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-06-25 14:12:58-03","UFCG","CSTR","4936","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth","Quaresma, J.M.; Carmo, M.","s.n.","2012","09","24",NA,"Brasil","Paraíba","Caatinga alterada",NA,NA,NA,"Campestre Clube",NA,NA,"Quaresma, J.M.","Patos","-37.297617","-7.410167",NA,"2014","03","24","-37.297617","-7.410167",NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-06-25 14:12:58-03","UFCG","CSTR","4934","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth","Quaresma, J.M.; Carmo, M.","s.n.","2012","09","24",NA,"Brasil","Paraíba","Caatinga alterada",NA,NA,NA,"Campestre Clube",NA,NA,"Quaresma, J.M.","Patos","-37.29485","-7.391278",NA,"2014","03","24","-37.29485","-7.391278",NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-06-25 14:12:58-03","UFCG","CSTR","2484","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth","Ricardo, L.G.P.S.; Júnior, C.R.P.","11","2010","08","28",NA,"Brasil","Ceará","Caatinga, solo arenoso","587","587",NA,"Arbusto da copa ampla, ritidoma sujo e com protuberâncias verrrugosas, seiva incolor, fluida e aquos; Comunidade Horto, margem da estrada de acesso ao Santo Sepulcro",NA,NA,"Lucena, M.F.A.","Juazeiro do Norte","-39.332639","-7.176417",NA,"2011","03","15","-39.332639","-7.176417",NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-06-25 14:12:58-03","UFCG","CSTR","3351","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth","Queiroga, I.S.","127","2011","08","21",NA,"Brasil","Paraíba","Sítio Maniçoba II","198","198",NA,"Árvore com cerca de 10 m; folhas coriáceas; flores creme; botões florais verde; frequente.; Margem do riacho dos Carneiros",NA,NA,NA,"Pombal","-37.822806","-6.665167",NA,"2011","08","21","-37.822806","-6.665167",NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-06-25 14:12:58-03","UFCG","CSTR","5219","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth","Silva, R.H.; Silva, F.G.; Medeiros, R. & Lucena F","12","2013","09","28",NA,"Brasil","Paraíba","Mata ciliar, solo aluvião","143","143",NA,"Árvore, folhas coreaceas, flores de cor creme; Margem do rio, na beira da cerca, propriedade de sue Antônio.",NA,NA,"Lucena F","São Bento","-37.453472","-6.478444",NA,"2013","09","28","-37.453472","-6.478444",NA,NA,NA,NA,NA,NA,NA,NA
"135","2021-03-01 16:28:02-03","UNICAMP","UEC","55637","S","Plantae","Magnoliopsida",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Meira Neto, JAA","439","1989","09","19",NA,"Brazil","São Paulo","Estado Ecológico de Santa Bárbara - Cerrado.",NA,NA,NA,"Com flores niridescentes, odor melífero, árvore com 9 metros no cerrado.","UEC006446","UEC006446","Meira Neto, JAA","Águas de Santa Bárbara","-49.238899230957","-22.8805999755859",NA,"1991","07",NA,NA,NA,NA,"18363","auto",NA,NA,NA,NA,NA
"136","2019-11-19 14:05:48-03","UFRPE","PEUFR","53042","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","I. S. Queiroga","127","2011","08","21",NA,"Brasil","Paraíba","Sítio Maniçoba II","198","198",NA,"Árvore com cerca de 10m; folhas coriáceas; flores cremes; botões florais verdes; frequente.","PEUFR053042",NA,NA,"Pombal","-37.822806","-6.665167",NA,NA,NA,NA,"37º49'22.1W","06º39'54.6S",NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-11-19 14:05:48-03","UFRPE","PEUFR","2509","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","I.Pontual","992","1969","03","01",NA,"Brasil","Pernambuco","Dois Irmãos",NA,NA,NA,"Árvore com mais ou menos 8ms. De altura; flores creme-claras.","PEUFR002509",NA,NA,"Recife","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA
"138","2019-11-19 14:05:48-03","UFRPE","PEUFR","20620","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","L.C. Gomes",NA,"1993","12","06",NA,"Brasil","Pernambuco","UFRPE área II",NA,NA,NA,"Árvore com cerca de 6m; folhas verde-prateado; floração entre outubro e dezembro; inflorescencia esverdeada, panícula; coleta como planta ornamental no Campus.","PEUFR020620",NA,"G.T. Prance","Recife","-34.8810997009277","-8.05389022827148",NA,"1992",NA,NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA
"139","2020-04-22 16:18:33-03","UFPB","JPB","1640","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Carneiro, J","JPB1640","1952","10","20","Southern America","Brasil","Paraíba",NA,"618","618",NA,NA,NA,NA,NA,"Pombal","-35.691389","-6.963333",NA,NA,NA,NA,"-35.691389","-6.963333",NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-04-22 16:18:33-03","UFPB","JPB","1343","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Xavier, LP","JPB1343","1947","01","29","Southern America","Brasil","Paraíba",NA,"618","618",NA,NA,NA,NA,NA,"Areia","-35.691389","-6.963333",NA,NA,NA,NA,"-35.691389","-6.963333",NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-04-22 16:18:33-03","UFPB","JPB","2253-2","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Chaves, MJ","93","1968","10","07","Southern America","Brasil","Mato Grosso","Cabeceira Rio G, Arredores do Acampamento da Expedição Inglêsa. À 260 Km de Xavantina-MT.",NA,NA,NA,"; DESC: Árvore mais ou menos de 5 m de alt.; junto à piscina dos ingleses. Flor alva.",NA,NA,"Barbosa-Silva, RG",NA,NA,NA,NA,"2017","12","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-07-02 18:00:31-03","UFPB","JPB","22958","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Moreira, HM","5","1994","09","06","Southern America","Brasil","Paraíba",NA,"220","220",NA,NA,NA,NA,NA,"Sousa","-38.228056","-6.759444",NA,NA,NA,NA,"-38.228056","-6.759444",NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-04-22 16:18:33-03","UFPB","JPB","24959-1","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Barbosa, MR; Pereira, MS","1595","1997","10","10","Southern America","Brasil","Paraíba","Santa Terezinha, na margem do riacho.","47","47",NA,"; DESC: Árvore com frutos verdes, oiticica.",NA,NA,"Prance, JT","João Pessoa","-34.863056","-7.115",NA,"2004","07","30","-34.863056","-7.115",NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-04-22 16:18:33-03","UFPB","JPB","30615","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Gadelha Neto, PC","610","1992","01","01","Southern America","Brasil","Paraíba",NA,"220","220",NA,NA,NA,NA,NA,"Sousa","-38.228056","-6.759444",NA,NA,NA,NA,"-38.228056","-6.759444",NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-04-22 16:18:33-03","UFPB","JPB","30616","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Gadelha Neto, PC","596","1992","01","01","Southern America","Brasil","Paraíba",NA,"220","220",NA,NA,NA,NA,NA,"Sousa","-38.228056","-6.759444",NA,NA,NA,NA,"-38.228056","-6.759444",NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-04-22 16:18:33-03","UFPB","JPB","38423","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Gadelha Neto, PC; Lima, IB; Pessoa, MC; Lourenço, CEL; Gomes-Costa, GA; Lima, JR","1904","2007","10","13","Southern America","Brasil","Paraíba","Parque Temático Sítio das Pedras, Areno-argiloso",NA,NA,NA,"; DESC: Árvore com cerca de 8m de folhas simples, alternas. Flores actinomorfas branco-amareladas, sésseis. Fruto drupáceo- elíptico.",NA,NA,NA,"Catolé do Rocha","-37.7075","-6.362389",NA,NA,NA,NA,"-37.7075","-6.362389",NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-06-03 21:51:52-03","UFPB","JPB","5296","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Sousa, MA; et al.","1285","1982","08","30","Southern America","Brasil","Paraíba",NA,"220","220",NA,NA,NA,NA,NA,"Sousa","-38.228056","-6.759444",NA,NA,NA,NA,"-38.228056","-6.759444",NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-06-12 10:09:45-03","UFPB","JPB","64915","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Almeida, ACC","227","2017","12","19","Southern America","Brasil","Paraíba","João Paulo II, Lote privado, com proliferação de plantas ruderais",NA,NA,NA,"; DESC: Estéril","JPB0064915",NA,NA,"João Pessoa","-34.8630981445312","-7.11499977111816",NA,NA,NA,NA,NA,NA,NA,"15975","auto",NA,NA,NA,NA,NA
"149","2020-06-03 21:51:52-03","UFPB","JPB","5372","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Sousa, MA; et al.","1323","1982","08","02","Southern America","Brasil","Paraíba",NA,NA,NA,NA,NA,NA,NA,NA,"Nazarezinho","-38.3246994018555","-6.91583013534546",NA,NA,NA,NA,NA,NA,NA,"11960","auto",NA,NA,NA,NA,NA
"150","2020-04-22 16:18:33-03","UFPB","JPB","38480","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Gadelha Neto, PC; Lima, IB; Pessoa, MC; Lourenço, CEL; Gomes-Costa, GA; Lima, JR","1899","2007","10","12","Southern America","Brasil","Paraíba","Rio Piranhas, Areno-argiloso",NA,NA,NA,"; DESC: Árvore com cerca de 7m de caule lenticelado. Folhas simples, alternas de lâmina coriácea. Inflorescência em panículas. Fruto drupáceo, elíptico, sulcoso.",NA,NA,NA,"Nazarezinho","-38.3246994018555","-6.91583013534546",NA,NA,NA,NA,NA,NA,NA,"11960","auto",NA,NA,NA,NA,NA
"151","2020-04-22 16:18:33-03","UFPB","JPB","1265","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Xavier, LP","JPB1265",NA,NA,NA,"Southern America","Brasil","Paraíba",NA,NA,NA,NA,NA,NA,NA,NA,"Patos","-37.2799987792969","-7.02443981170654",NA,NA,NA,NA,NA,NA,NA,"26419","auto",NA,NA,NA,NA,NA
"152","2020-04-22 16:18:33-03","UFPB","JPB","1640-1","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Carneiro, F","JPB1640","1900","01","01","Southern America","Brasil","Paraíba",NA,NA,NA,NA,NA,NA,NA,NA,"Pombal","-37.801700592041","-6.77027988433838",NA,NA,NA,NA,NA,NA,NA,"28929","auto",NA,NA,NA,NA,NA
