"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","county","minimumElevationInMeters","imagecode","decimalLongitude","decimalLatitude","identifiedBy","maximumElevationInMeters","class","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","individualCount","fieldNumber"
"93","2010-01-27 19:14:00-02","MO","MOBOT","2743005","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"L. Franco Mellado N.|Abel Monteagudo","2004","3","12","South America","Peru","Pasco","Dist. Huancabamba, Sector Santa Barbara. Bosque montano.",NA,NA,NA,NA,"Mellado 1341",NA,NA,"(Sw.) A.F. Tryon","Oxapampa","3500.00000000",NA,"-75.645","-10.50166",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"94","2010-01-12 21:28:00-02","MO","MOBOT","2743029","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"L. Franco Mellado N.","2004","3","14","South America","Peru","Pasco","Dist. Huancabamba, Sector Santa Barbara-Milpo. Bosque primario.",NA,NA,NA,NA,"Mellado 1369",NA,NA,"(Sw.) A.F. Tryon","Oxapampa","3414.00000000",NA,"-75.645","-10.50166",NA,"2891.00000000",NA,NA,NA,NA,NA,NA,"1",NA
"95","2011-03-23 10:27:00-03","MO","MOBOT","2744002","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"L. Franco Mellado N.","2005","1","29","South America","Peru","Pasco","Dist. Huancabamba, sector Santa Barbara. Bosque montano con parches de bosque.",NA,NA,NA,NA,"Mellado 2699",NA,NA,"(Sw.) A.F. Tryon","Oxapampa","3389.00000000",NA,"-75.66166","-10.36333",NA,"3419.00000000",NA,NA,NA,NA,NA,NA,"2",NA
"96","2011-03-23 10:27:00-03","MO","MOBOT","2744022","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"L. Franco Mellado N.","2005","2","1","South America","Peru","Pasco","Dist. Huancabamba, sector Santa Barbara-Milpo. Bosque montano.",NA,NA,NA,NA,"Mellado 2716",NA,NA,"(Sw.) A.F. Tryon","Oxapampa","2872.00000000",NA,"-75.62194","-10.38194",NA,"2913.00000000",NA,NA,NA,NA,NA,NA,"2",NA
"97","2011-03-23 10:27:00-03","MO","MOBOT","2744034","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"L. Franco Mellado N.","2005","2","1","South America","Peru","Pasco","Dist. Huancabamba, sector Santa Barbara-Milpo. Bosque montano.",NA,NA,NA,NA,"Mellado 2728",NA,NA,"(Sw.) A.F. Tryon","Oxapampa","2872.00000000",NA,"-75.62194","-10.38194",NA,"2913.00000000",NA,NA,NA,NA,NA,NA,"2",NA
"98","2011-03-23 10:27:00-03","MO","MOBOT","2744056","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"L. Franco Mellado N.","2005","2","1","South America","Peru","Pasco","Dist. Huancabamba, sector Santa Barbara-Milpo. Matorral.",NA,NA,NA,NA,"Mellado 2750",NA,NA,"(Sw.) A.F. Tryon","Oxapampa","2972.00000000",NA,"-75.62305","-10.38277",NA,"3008.00000000",NA,NA,NA,NA,NA,NA,"3",NA
"99","2009-09-16 15:08:00-03","MO","MOBOT","2871","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"Abundio Sagástegui A.","1975","7","21","South America","Peru","Piura","Subiendo al Cerro La Viuda (Distrito Sondor).",NA,NA,NA,NA,"Sagástegui Alva 8211",NA,NA,"(Sw.) A.F. Tryon","Huancabamba","2170.00000000",NA,"-79.6927777","-5.255","A.F. Tryon (GH)",NA,NA,NA,NA,NA,NA,NA,"3","36"
"100","2012-04-12 05:10:00-03","MO","MOBOT","2996743","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"Alfredo F. Fuentes","2006","5","17","South America","Bolivia","La Paz","Aylulaya, arroyo mas alla de Siete Vueltas por el camino entre Camata y Cuibaja. Fragmento de bosque de yungas montano superior estacional humedo con Weinmannia spp Hedyosmum y Lauraceae spp y vegetacion secundaria. Plantas alcoholizadas.",NA,NA,NA,NA,"Fuentes Claros 10740",NA,NA,"(Sw.) A.F. Tryon","Muñecas","2800.00000000",NA,"-68.76777","-15.31944","A.R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,"3","06-38"
"101","2011-06-09 17:37:00-03","MO","MOBOT","3054","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"Abundio Sagástegui A.|et al.","1983","11","17","South America","Peru","Cajamarca","Cajabamba - Luchubamba.",NA,NA,NA,NA,"Sagástegui Alva 11204",NA,NA,"(Sw.) A.F. Tryon","Cajabamba","3800.00000000",NA,"-78.0230556","-7.5641667","A. Tryon (GH)",NA,NA,NA,NA,NA,NA,NA,"3","241"
"102","2008-05-27 22:02:00-03","MO","MOBOT","30557","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"James C. Solomon|Bruce A. Stein|Marie E. Uehling","1984","3","16","South America","Bolivia","La Paz","27.4 km N (below) of the dam at Lago Zongo; Valle del Zongo. Moist cloud forest with some tree ferns. North facing slopes more disturbed, drier.",NA,NA,NA,NA,"Solomon 11908",NA,NA,"(Sw.) A.F. Tryon","Murillo","2500.00000000",NA,"-68.11666","-16.11666","Henk van der Werff",NA,NA,NA,NA,NA,NA,NA,"1","84-40"
"103","2008-05-27 22:02:00-03","MO","MOBOT","30804","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"L.B. Holm-Nielsen","1979","12","28","South America","Ecuador","Azuay","Parque Nacional de Cajas, WNW of Cuenca. Upper scrub forest along the road.",NA,NA,NA,NA,"Holm-Nielsen 20924",NA,NA,"(Sw.) A.F. Tryon",NA,"3450.00000000",NA,"-79.15","-2.86666","A. Tryon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2008-05-27 22:02:00-03","MO","MOBOT","30813","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"Jens E. Madsen","1981","10","26","South America","Ecuador","Carchi","Along the road from Páramo del ángel to Tulcan. 15-20 km from Tulcan. Mountain forest.",NA,NA,NA,NA,"Madsen 36376",NA,NA,"(Sw.) A.F. Tryon",NA,"3200.00000000",NA,"-77.76666","0.75","A. Tryon","3300.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"105","2008-05-27 22:02:00-03","MO","MOBOT","30823","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"Jens E. Madsen","1981","11","20","South America","Ecuador","Azuay","Cuenca, about 25 km on the road to Cajas. Paramo.",NA,NA,NA,NA,"Madsen 36571",NA,NA,"(Sw.) A.F. Tryon",NA,"3500.00000000",NA,"-79.13333","-2.8","A. Tryon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2008-05-27 22:02:00-03","MO","MOBOT","30832","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"Jens E. Madsen","1981","11","21","South America","Ecuador","Azuay","Baños at Cuenca. Scrub on N-facing slope.",NA,NA,NA,NA,"Madsen 36664",NA,NA,"(Sw.) A.F. Tryon",NA,"2800.00000000",NA,"-79.08333","-2.91666","A.F. Tryon (QCA)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2008-05-27 22:02:00-03","MO","MOBOT","30841","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"B.B. Larsen|Bente Eriksen","1983","9","9","South America","Ecuador","Azuay","Laguna Toreadora, Las Cajas. Semihumid paramo dominated by grass tussocks and cushion plants, mainly of the families Asteraceae, Apiaceae and Valerianaceae. Scattered shrubs and Puyas. Soil temp.: 8° C.",NA,NA,NA,NA,"Larsen 45004",NA,NA,"(Sw.) A.F. Tryon",NA,"3900.00000000",NA,"-79.2","-2.71666","B. Øllgaard",NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2011-06-08 17:17:00-03","MO","MOBOT","30849","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"L.B. Holm-Nielsen|et al.","1973","5","1","South America","Ecuador","Loja","Km 51 on Pan American Highway N of Loja. Shrub, 2-4 m high, dominated by xerophytic vegetation, on steep roadsides.",NA,NA,NA,NA,"Holm-Nielsen 4685",NA,NA,"(Sw.) A.F. Tryon",NA,"2900.00000000",NA,"-79.25","-3.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2008-05-27 22:02:00-03","MO","MOBOT","30859","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"Benjamin Øllgaard|Simon Lægaard|Karsten Thomsen|J. Korning|Thea Illum","1985","2","26","South America","Ecuador","Zamora-Chinchipe","Parque Nacional Podocarpus. Cerro Toledo E of Yangana. Wet paramo around radio station.",NA,NA,NA,NA,"Øllgaard 58168",NA,NA,"(Sw.) A.F. Tryon",NA,"3400.00000000",NA,"-79.1","-4.4","B. Øllgaard","3450.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"110","2008-05-27 22:02:00-03","MO","MOBOT","30868","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"Benjamin Øllgaard|Simon Lægaard|Karsten Thomsen|J. Korning|Thea Illum","1985","2","28","South America","Ecuador","Zamora-Chinchipe","Parque Nacional Podocarpus. The pass on road Yangana Valladolid, (Nudo de Sabanilla). Montane forest and treeless vegetation on mountain ridge.",NA,NA,NA,NA,"Øllgaard 58389",NA,NA,"(Sw.) A.F. Tryon",NA,"2750.00000000",NA,"-79.13333","-4.45","B. Øllgaard","2900.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"111","2008-05-27 22:02:00-03","MO","MOBOT","30877","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"L.B. Holm-Nielsen|S. Jeppesen|B. Løjtnant|Benjamin Øllgaard","1973","5","3","South America","Ecuador","Loja","Km 85 on Pan American Highway, N of Loja.",NA,NA,NA,NA,"Holm-Nielsen 4841",NA,NA,"(Sw.) A.F. Tryon",NA,"2850.00000000",NA,"-79.18333","-3.58333","R.G. Stolze","2950.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"112","2008-05-27 22:02:00-03","MO","MOBOT","30886","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"Benjamin Øllgaard|Jens E. Madsen|Lars J. Christensen","1988","5","4","South America","Ecuador","Loja","Parque Nacional Podocarpus.",NA,NA,NA,NA,"Øllgaard 74191",NA,NA,"(Sw.) A.F. Tryon",NA,"2750.00000000",NA,"-79.18333","-4.08333",NA,"2850.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"113","2008-05-27 22:02:00-03","MO","MOBOT","30895","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"Benjamin Øllgaard|S.S. Renner|Lars J. Christensen","1988","5","22","South America","Ecuador","Zamora-Chinchipe","Parque Nacional Podocarpus. Around pass on road Loja-Zamora.",NA,NA,NA,NA,"Øllgaard 74384",NA,NA,"(Sw.) A.F. Tryon","Zamora","2750.00000000",NA,"-79.11666","-3.96666","A.F. Tryon (QCA)","2950.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"114","2008-05-27 22:02:00-03","MO","MOBOT","30903","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"Jens E. Madsen","1988","9","17","South America","Ecuador","Loja","Road Loja - Zamora, app. km 10. Secondary montane forest on finca.",NA,NA,NA,NA,"Madsen 75355",NA,NA,"(Sw.) A.F. Tryon",NA,"2400.00000000",NA,"-79.16666","-3.98333","B. Øllgaard","2600.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"115","2008-05-27 22:02:00-03","MO","MOBOT","30912","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"Benjamin Øllgaard|L. Ellemann|Jan P. Feil|Calderón, Santos","1989","3","4","South America","Ecuador","Loja","Road La Argelia (southern Loja)-La Palma, along crest of the mountain range just SW of Loja.",NA,NA,NA,NA,"Øllgaard 90831",NA,NA,"(Sw.) A.F. Tryon",NA,"2700.00000000",NA,"-79.23333","-4.06666",NA,"2950.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"116","2015-08-12 05:57:00-03","MO","MOBOT","30921","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"Benjamin Øllgaard|H. Balslev","1976","9","16","South America","Ecuador","Morona-Santiago","Muletrack Sevilla de Oro - Méndez, eastern slope (at Cerro Negro, El Castillo). Montane forest along muletrack.",NA,NA,NA,NA,"Øllgaard 9499",NA,NA,"(Sw.) A.F. Tryon",NA,"3000.00000000",NA,"-78.56666","-2.78333",NA,"3250.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"117","2015-08-12 05:57:00-03","MO","MOBOT","30931","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"Benjamin Øllgaard|H. Balslev","1976","9","16","South America","Ecuador","Morona-Santiago","Muletrack Sevilla de Oro - Méndez, eastern slope (at Cerro Negro, El Castillo). Montane forest along muletrack.",NA,NA,NA,NA,"Øllgaard 9501",NA,NA,"(Sw.) A.F. Tryon",NA,"3000.00000000",NA,"-78.56666","-2.78333","A. Tryon","3250.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"118","2015-08-12 05:57:00-03","MO","MOBOT","30940","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"Benjamin Øllgaard|H. Balslev","1976","9","16","South America","Ecuador","Morona-Santiago","Muletrack Sevilla de Oro - Méndez, eastern slope (at Cerro Negro, El Castillo). Montane forest along muletrack.",NA,NA,NA,NA,"Øllgaard 9510",NA,NA,"(Sw.) A.F. Tryon",NA,"3000.00000000",NA,"-78.56666","-2.78333","A. Tryon","3250.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"119","2008-05-27 22:02:00-03","MO","MOBOT","32082","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"James C. Solomon","1983","3","3","South America","Bolivia","La Paz","0.9 km W of Chuspipata. Low cloud forest, with some disturbance.",NA,NA,NA,NA,"Solomon 9664",NA,NA,"(Sw.) A.F. Tryon","Nor Yungas","3100.00000000",NA,"-67.81666","-16.3","Henk van der Werff",NA,NA,NA,NA,NA,NA,NA,"1","83-32"
"120","2019-03-27 11:08:00-03","MO","MOBOT","3289839","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"Erika Fernández","2005","2","20","South America","Bolivia","Cochabamba","Mesobosques a bosquetes húmedas, de crestas y laderas altas, pendientes menores al 60%, l vegetacion dominada por Symplocus nana, Clethra scabra, Weinmannia fagaroides y Myrsine coriacea.",NA,NA,NA,NA,"Fernández Terrazas 3225",NA,NA,"(Sw.) A.F. Tryon","Carrasco","2940.00000000",NA,"-64.7352777","-17.8297223","G. Yatskievych",NA,NA,NA,NA,NA,NA,NA,"1",NA
"121","2008-08-07 03:32:00-03","MO","MOBOT","3322380","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"José Steinbach","1928","10","21","South America","Bolivia","Santa Cruz","(San Water Nordseite.)",NA,NA,NA,NA,"Steinbach G. 8567",NA,NA,"(Sw.) A.F. Tryon",NA,"3400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2008-08-07 03:32:00-03","MO","MOBOT","3323038","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"José Steinbach","1929","6","18","South America","Bolivia","Cochabamba","Boschungen, durazano. Quebrada de Corani.",NA,NA,NA,NA,"Steinbach G. 9857",NA,NA,"(Sw.) A.F. Tryon","Chapare","2400.00000000",NA,NA,NA,"H. v d Werff, 82",NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2008-05-27 22:02:00-03","MO","MOBOT","3324793","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"Bernie Peyton","1982","5","23","South America","Peru","Cusco","Machu Picchu', in al valley east of Phuyupatamarca overlooking the Urubamba River.",NA,NA,NA,NA,"Peyton 352",NA,NA,"(Sw.) A.F. Tryon","Urubamba","3600.00000000",NA,NA,NA,"Alice F. Tryon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2008-08-07 03:32:00-03","MO","MOBOT","3325419","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"José Steinbach","1929","4","22","South America","Bolivia","Cochabamba",NA,NA,NA,NA,NA,"Steinbach G. 9729",NA,NA,"(Sw.) A.F. Tryon","Chapare","3100.00000000",NA,NA,NA,"Henk van der Werff",NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2008-08-30 03:32:00-03","MO","MOBOT","3327004","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"Harvey E. Stork","1938","11","9","South America","Peru","Huánuco","Carpish; clay bank in fog zone. Fern common.",NA,NA,NA,NA,"Stork 9910",NA,NA,"(Sw.) A.F. Tryon",NA,"2800.00000000",NA,NA,NA,"A.R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2013-02-15 05:37:00-02","MO","MOBOT","3327055","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"Erika Fernández|César Patzi|Daniela Rivera|Fabiana Mogro|Renzo Vargas","2004","2","10","South America","Bolivia","Santa Cruz","Prov. Caballero. Localidad Enpalme. Mesobosque montano de yunga. Serie Mestropical pluviestacional humeda de Blephrocalyx salicifolius. Prumnopitys exigua, especies diferenciale: Alchornea latifolia, clethra cf cardenasii, Dicksonia sellowiana y Myrcianthes callicoma.",NA,NA,NA,NA,"Fernández Terrazas 2622",NA,NA,"(Sw.) A.F. Tryon",NA,"2600.00000000",NA,"-64.61027","-17.82027","M. Sundue",NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2015-12-18 05:22:00-02","MO","MOBOT","3327114","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"Arnaldo López M.","1965","5","24","South America","Peru",NA,"La Pucarilla (Socota- San Andres) Prov. Cutervo en borde de camino; Monte.",NA,NA,NA,NA,"López Miranda 5380",NA,NA,"(Sw.) A.F. Tryon",NA,"2420.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2011-04-14 07:59:00-03","MO","MOBOT","3327631","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"Luzmila Arroyo P.|Pedro Acevedo-Rodríguez|Bonifacio Mostacedo C.","1991","8","15","South America","Bolivia","Santa Cruz","Loc. 35 km de Comarapa; camino a la Siberia. Terrestre de lugares muy humedos. Crecen formando pequenos macollos. Muestra alcoholizada.",NA,NA,NA,NA,"Arroyo Padilla 72",NA,NA,"(Sw.) A.F. Tryon","Manuel Maria Caballero","2750.00000000",NA,NA,NA,"R.C. Moran",NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2014-04-18 18:06:00-03","MO","MOBOT","3327758","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"James A. Duke|H. F. Winters","1974","5",NA,"South America","Bolivia",NA,"Santa Isabela.",NA,NA,NA,NA,"Duke 17316",NA,NA,"(Sw.) A.F. Tryon",NA,NA,NA,NA,NA,"D. Lellinger",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2014-04-18 18:06:00-03","MO","MOBOT","3328365","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"James A. Duke|H. F. Winters","1974","5",NA,"South America","Bolivia",NA,"Santa Isabela.",NA,NA,NA,NA,"Duke 17316",NA,NA,"(Sw.) A.F. Tryon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2009-09-29 14:35:00-03","MO","MOBOT","3341720","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"E. Bonino","2003","11","8","South America","Peru","Cusco","Dist. Huayopata, Carrizales",NA,NA,NA,NA,"Bonino 1005",NA,NA,"(Sw.) A.F. Tryon","La Convención","3250.00000000",NA,"-72.38416","-13.08888","A.R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,"3",NA
"132","2009-09-29 14:35:00-03","MO","MOBOT","3342027","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"E. Bonino","2003","7","14","South America","Peru","Cusco","Dist. Huayopata, Carrizales",NA,NA,NA,NA,"Bonino 870",NA,NA,"(Sw.) A.F. Tryon","La Convención","3250.00000000",NA,NA,NA,"A.R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,"3",NA
"133","2017-11-18 05:19:00-02","MO","MOBOT","3357105","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"Iván Jiménez","2003","5","10","South America","Bolivia","La Paz","PN-ANMI, Madidi, senda Pelechuco-Mojos, localidad Tambo Quemado (lugar para acampar), antes de llegar al bosque de Polylepsi del 4º rio, abajajo de Tambo Quemado. Ceja de Monte y Paramo Yungueño, restos de bosque nublado aledaño al pastizal húmedo.",NA,NA,NA,NA,"Jiménez Pérez 1905",NA,NA,"(Sw.) A.F. Tryon","Franz Tamayo","3490.00000000",NA,"-68.96666","-14.68333","Kessler & Smith",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-03-27 11:08:00-03","MO","MOBOT","3450303","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"Erika Fernández","2005","10","27","South America","Bolivia","Cochabamba","Ladera con 30º de pendiente, con suelos poco profundos. Mesobosque montano húmedo de Yunga. Caracterizado por Hedyosmun angustifolium, Protium bolivianum, Clusa cf flaviflora, Didymopanax sp. El sotobosque poco denso, dominado por Pteridophytas y Melastomataceas con presencia de epífitas.",NA,NA,NA,NA,"Fernández Terrazas 4233",NA,NA,"(Sw.) A.F. Tryon","Ayopaya","2890.00000000",NA,"-66.70888","-16.69444","A.R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2008-05-27 22:02:00-03","MO","MOBOT","3451","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"Alice Fay|Louis Fay","1989","7","15","South America","Bolivia","Cochabamba","163 km W of El Sacta (Projecto Valle del Sacta) 56 km east of Cochabamba. Roadside bank (wet underneath) and forested ravine, mossy.",NA,NA,NA,NA,"Fay 2396",NA,NA,"(Sw.) A.F. Tryon","Chapare","2460.00000000",NA,"-65.83333","-17.33333","Robbin C. Moran",NA,NA,NA,NA,NA,NA,NA,"5","34"
"136","2008-05-27 22:02:00-03","MO","MOBOT","3559","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"Abundio Sagástegui A.|et al.","1980","6","20","South America","Peru","Cajamarca","El Tingo (Agua Blanca).",NA,NA,NA,NA,"Sagástegui Alva 9516",NA,NA,"(Sw.) A.F. Tryon","San Miguel","2750.00000000",NA,"-77.83333","-7.35","A. Tryon (GH)",NA,NA,NA,NA,NA,NA,NA,"3","129"
"137","2008-05-27 22:02:00-03","MO","MOBOT","38431","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"Jens E. Madsen","1988","12","27","South America","Ecuador","Loja","La Palma (app. 10 km SW of Loja). Montane forest remnants.",NA,NA,NA,NA,"Madsen 85378",NA,NA,"(Sw.) A.F. Tryon",NA,"2850.00000000",NA,"-79.21666","-4.08333",NA,"3100.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"138","2008-05-27 22:02:00-03","MO","MOBOT","38899","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"Alice Fay|Louis Fay","1989","7","27","South America","Bolivia","La Paz","Cotapata, roadside behind gas station.",NA,NA,NA,NA,"Fay 2424",NA,NA,"(Sw.) A.F. Tryon","Nor Yungas","3225.00000000",NA,"-67.83333","-16.25","Robbin C. Moran",NA,NA,NA,NA,NA,NA,NA,"6","41"
"139","2008-05-27 22:02:00-03","MO","MOBOT","39755","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"Alice Fay|Louis Fay","1990","8","5","South America","Bolivia","La Paz","Zongo Valley, 60 km from La Paz, north-facing hillside above Laguna Viscachani. Scrubby brush, grass, rocks on steep hillside.",NA,NA,NA,NA,"Fay 2859",NA,NA,"(Sw.) A.F. Tryon","Murillo","3680.00000000",NA,"-68.11666","-16.22222","R.C. Moran",NA,NA,NA,NA,NA,NA,NA,"2","81"
"140","2008-05-27 22:02:00-03","MO","MOBOT","43353","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"Israel G. Vargas C.|E. Prado","1992","5","8","South America","Bolivia","Santa Cruz","Parque Nacional Amboró. Torresillas - Trayecto entre Estancia Las Abras y Laguna Brava. Bosques nublados con Podocarpus parlatorei, Weinmannia sp, Alnus acuminata y muchas epífitas. Disturbado por ganadería y las cumbres de cerros con especies de gramíneas y macollos de Puya sp.",NA,NA,NA,NA,"Vargas Caballero 1321A",NA,NA,"(Sw.) A.F. Tryon","Manuel Maria Caballero","2500.00000000",NA,"-64.61666","-17.8",NA,"3000.00000000",NA,NA,NA,NA,NA,NA,"1","133"
"141","2008-05-27 22:02:00-03","MO","MOBOT","767786","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"H. van der Werff|Walter A. Palacios","1987","4","27","South America","Ecuador","Zamora-Chinchipe","10 km outside Loja along new road Loja-Zamora, just past the Nudo, low forest and dense scrub on sandy soil with patches of Sphagnum bog.",NA,NA,NA,NA,"van der Werff 9105",NA,NA,"(Sw.) A.F. Tryon",NA,"2900.00000000",NA,"-79.13333","-3.98333","A.R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,"4","87-16"
