"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","identifiedBy","month","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","eventTime","fieldNumber","individualCount"
"326","2020-08-19 06:01:00-03","MO","MOBOT","2700503","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"C. Campos|Alejandro Araujo M.|A. Antezana|D. Choque A.|Vania Torrez|Remberto Jove|Gerardo Jove","Campos Villanueva 122","2005","South America","Bolivia","Parque Nacional Madidi. Norte de Apolo.",NA,NA,NA,NA,"(Griseb.) Lillo","A. Araujo-M. (LPB), 08/","6","13","La Paz","Franz Tamayo","-68.5723889","-14.3334722","1010.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-03","4"
"327","2016-12-17 05:24:00-02","MO","MOBOT","2704383","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"A. T. Fernández C.|L. Cayola|J. Uzquiano|Pepe Sevillanos|Guzmán Jove","Fernández Choque 125","2005","South America","Bolivia","Área Natural de Manejo Integrado Madidi, Azariamas al Norte de Apolo.",NA,NA,NA,NA,"(Griseb.) Lillo","R. Liesner (MO)","6","7","La Paz","Franz Tamayo","-68.5394722","-14.3593333","886.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-18","5"
"328","2018-09-19 14:01:00-03","MO","MOBOT","2823655","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"S. Paredes","Paredes Salinas 71","2005","South America","Bolivia","Parque Nacional Madidi, Azariamas, Rio San Juan, Bosque seco del sector Azariamas, con Oxandra espintana y Phyllostylon rhamnoides. Ladera. Parcela Permanente de Muestreo # 16. Plantas secadas en campo.",NA,NA,NA,NA,"(Griseb.) Lillo","C.A.Stace (LTR)","11","9","La Paz","Franz Tamayo","-68.6519444","-14.1994444","935.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-02","4"
"329","2020-07-22 10:46:00-03","MO","MOBOT","2828578","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Vania Torrez|Manuel J. Macía|D. Choque A.|Pilar Garagorri|Pepe Sevillanos|J. Mamani","Torrez Flores 54","2005","South America","Bolivia","Parque Nacional Madidi, Azariamas, Rio San Juan. Bosque semideciduo de yungas subandino xerico con Oxandra espintana y Erythrochiton fallax; ladera con exposicion NE. Parcela temporal de muestreo (0,1 ha). Plantas NO alcoholizadas.",NA,NA,NA,NA,"(Griseb.) Lillo","C.A.Stace (LTR)","9","30","La Paz","Franz Tamayo","-68.6619444","-14.2061111","960.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-01","3"
"330","2020-09-08 09:52:00-03","MO","MOBOT","2866692","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"L. Cayola|Angel Fernández|C. Campos|Vania Torrez|Gerardo Jove|Remberto Jove|L. Sánchez","Cayola Pérez 2255","2005","South America","Bolivia","Area Natural de Manejo Integrado Madidi, Azariamas, 2 km al E del arroyo Javillas. Bosque de yungas subandino pluviestacional con Oxandra espintana y Eugenia sp. Ladera ondulada. Parcela permanente de muestreo #18. Plantas NO alcoholizadas.",NA,NA,NA,NA,"(Griseb.) Lillo","A. Araujo-M (LPB)","11","27","La Paz","Franz Tamayo","-68.5252778","-14.2525","933.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-44","3"
"331","2011-06-09 17:35:00-03","MO","MOBOT","305995","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Elsa M. Zardini|Tulio Tillería","Zardini 37467","1993","South America","Paraguay","Paso Horqueta: Río Aquidaban. Gallery forest.",NA,NA,NA,NA,"(Griseb.) Lillo","S.A.Stace (BM)","11","18","Concepción",NA,"-57.33333","-23.11666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"854","4"
"332","2015-10-28 05:49:00-02","MO","MOBOT","2866843","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"L. Cayola|Angel Fernández|C. Campos|Vania Torrez|Gerardo Jove|Remberto Jove|L. Sánchez","Cayola Pérez 2304","2005","South America","Bolivia","Parque Nacional Madidi, Azariamas, 1 km al N del rio Chiriuno. Bosque de yungas subandino pluviestacional con Piptadenia viridiflora y Capparis polyantha. Terraza antigua. Parcela permanente de muestreo #19. Plantas NO alcoholizadas.",NA,NA,NA,NA,"(Griseb.) Lillo","A. Araujo-M (LPB)","12","3","La Paz","Franz Tamayo","-68.58583","-14.24638","853.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-45","4"
"333","2015-10-28 05:49:00-02","MO","MOBOT","2871150","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"L. Cayola|Angel Fernández|C. Campos|Vania Torrez|Gerardo Jove|Remberto Jove|L. Sánchez","Cayola Pérez 2330","2005","South America","Bolivia","Area Natural de Manejo Integrado Madidi, Azariamas, arroyo Huanechaquimayu. Bosque de yungas subandino pluviestacional con Phyllostylon rhamnoides y Capparis polyantha. Terraza antigua. Parcela temporal de muestreo #20. Plantas NO alcoholizadas.",NA,NA,NA,NA,"(Griseb.) Lillo","A. Araujo-M (LPB)","12","10","La Paz","Franz Tamayo","-68.51916","-14.31722","794.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-46","3"
"334","2020-09-04 21:37:00-03","MO","MOBOT","2880552","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"L. Cayola|C. Campos|A.S. Poma C.|Remberto Jove|H. Urbano","Cayola Pérez 1878","2005","South America","Bolivia","Area Natural de Manejo Integrado Madidi, Azariamas, frente al Encuentro Azariamas. Bosque de yungas subandino pluviestacional con Oxandra espintana y Eugenia sp. Ladera pronunciada, exposicion SW. Parcela temporal de muestreo (0,1 ha). Plantas NO alcoholizadas.",NA,NA,NA,NA,"(Griseb.) Lillo","C.A.Stace (LTR)","10","3","La Paz","Franz Tamayo","-68.5297223","-14.2461111","810.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-31","8"
"335","2020-09-05 06:37:00-03","MO","MOBOT","2880649","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"L. Cayola|C. Campos|A.S. Poma C.|Remberto Jove|H. Urbano","Cayola Pérez 1918","2005","South America","Bolivia","Parque Nacional Madidi, Azariamas, 1 km al E del rio Azariamas. Bosque de yungas subandino pluviestacional con Oxandra espintana y Eugenia sp. Ladera pronunciada, exposicion NW. Parcela temporal de muestreo (0,1 ha). Plantas NO alcoholizadas.",NA,NA,NA,NA,"(Griseb.) Lillo","A. Fuentes (LPB)","10","5","La Paz","Franz Tamayo","-68.5383333","-14.2408333","699.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-33","3"
"336","2020-09-05 20:50:00-03","MO","MOBOT","2881266","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"L. Cayola|C. Campos|A.S. Poma C.|Remberto Jove|H. Urbano","Cayola Pérez 2058","2005","South America","Bolivia","Area Natural de Manejo Integrado Madidi, Azariamas, arroyo Javillas. Bosque de yungas subandino pluviestacional con Oxandra espintana y Trichilia catigua. Cima. Parcela temporal de muestreo (0,1 ha). Plantas NO alcoholizadas.",NA,NA,NA,NA,"(Griseb.) Lillo","C.A.Stace (LTR)","10","13","La Paz","Franz Tamayo","-68.5333333","-14.2416666","812.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-39","7"
"337","2018-09-11 10:31:00-03","MO","MOBOT","305327","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Marko Lewis","Lewis 40430","1991","South America","Bolivia","Lakachaka _ _ Trail between the mouth of the Río Aguilani and the forteleza of Choquecamiri. Open deciduous woodland and mattoral on open, sunny, very rocky slope.",NA,NA,NA,NA,"(Griseb.) Lillo","C.A.Stace (LTR)","9","23","La Paz","Inquisivi","-67.3333333","-16.6666667","1650.00000000","1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"159","8"
"338","2018-09-19 14:25:00-03","MO","MOBOT","305491","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"David R. Brunner","Brunner 1396","1985","South America","Paraguay","Paso Horqueta sobre el Río Aquidaban. Bosque ribereño sub-tropical de hasta 25 m de altura. Suelo muy arenosa.",NA,NA,NA,NA,"(Griseb.) Lillo","C.A.Stace (LTR)","11","14","Concepción",NA,"-57.4166667","-23.0666667","70.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-24","4"
"339","2008-05-27 22:02:00-03","MO","MOBOT","305500","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"David R. Brunner","Brunner 1301","1985","South America","Paraguay","Reserva Salto Tembey. Bosque humedo sub-tropical de hasta 30 m de altura, muy perturbado cerca el salto. Dominado por Balfourodendron (RUTACEAE). Suelo arsilloso de origen basaltico.",NA,NA,NA,NA,"(Griseb.) Lillo",NA,"11","6","Itapúa",NA,"-54.95","-26.63333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-13","1"
"340","2014-11-13 12:23:00-02","MO","MOBOT","305591","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Blas Pérez","Pérez Maricerich 508","1991","South America","Paraguay","Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.",NA,NA,NA,NA,"(Griseb.) Lillo","C.A. Stace (LTR)","1",NA,"Central",NA,"-57.4666667","-25.3333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","3"
"341","2018-09-11 11:10:00-03","MO","MOBOT","305709","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Elsa M. Zardini|Tulio Tillería","Zardini 32370","1992","South America","Paraguay","Mbocayaity-Melgarejo. 2 km E of Mbocayaity on Arroyo Gerbasia Gallery Forest.",NA,NA,NA,NA,"(Griseb.) Lillo","C.A.Stace (LTR)","7","6","Guairá",NA,"-56.3833333","-25.7166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"698","4"
"342","2008-05-27 22:02:00-03","MO","MOBOT","305715","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Elsa M. Zardini|S. Velázquez","Zardini 16238","1989","South America","Paraguay","Acahay Massif. Easternmost peak of massif. Cerrado forest on rocky slopes.",NA,NA,NA,NA,"(Griseb.) Lillo","C.A. Stace (LTR)","11","11","Paraguarí",NA,"-57.13333","-25.86666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"186","4"
"343","2008-05-27 22:02:00-03","MO","MOBOT","305721","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Elsa M. Zardini|A. Aguayo","Zardini 14922","1989","South America","Paraguay","Cordillera de Ybytyruzú. Isolated peak 10 kms W of Melgarejo; tall forest.",NA,NA,NA,NA,"(Griseb.) Lillo","C.A. Stace (LTR)","10","16","Guairá",NA,"-56.41666","-25.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"153","4"
"344","2013-10-09 05:40:00-03","MO","MOBOT","305727","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Elsa M. Zardini|Ramón Velásquez","Zardini 14148","1989","South America","Paraguay","Cordillera de Ybytyruzú. Isolated peak, 10 kms W of Melgarejo. Tall forest.",NA,NA,NA,NA,"(Griseb.) Lillo","C.A. Stace (LTR)","9","9","Guairá",NA,"-56.41666","-25.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"136","4"
"345","2011-06-09 17:35:00-03","MO","MOBOT","305819","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Elsa M. Zardini|Tulio Tillería","Zardini 36977","1993","South America","Paraguay","Tavarory. Arroyo Consuelo. Gallery forest.",NA,NA,NA,NA,"(Griseb.) Lillo","S.A.Stace (BM)","8","12","Central",NA,"-57.53333","-25.48333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"841","4"
"346","2008-05-27 22:02:00-03","MO","MOBOT","305988","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 37327","1993","South America","Paraguay","Loreto. 3 km south of Loreto. Cerrado scrub.",NA,NA,NA,NA,"(Griseb.) Lillo","S.A.Stace (BM)","11","18","Concepción",NA,"-57.18333","-23.26666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"852","4"
"347","2018-09-11 10:22:00-03","MO","MOBOT","306101","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Timothy J. Killeen|Israel G. Vargas C.|Bonifacio Mostacedo C.","Killeen 4279","1992","South America","Bolivia","30 km al norte de Charagua sobre el camino a Abapó. Muestras preservadas en alcohol.",NA,NA,NA,NA,"(Griseb.) Lillo","C.A.Stace (LTR)","6","21","Santa Cruz","Cordillera","-63.2166667","-19.6666667","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","6"
"348","2018-09-19 14:08:00-03","MO","MOBOT","306171","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Elsa M. Zardini","Zardini 6822","1988","South America","Paraguay","camino entre Emboscada, Arroyos y Esteros. Río Piribebuy. In marginal forest.",NA,NA,NA,NA,"(Griseb.) Lillo","C.A.Stace (LTR)","8","27","Cordillera",NA,"-57.25","-25.0833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-80","3"
"349","2018-09-11 11:18:00-03","MO","MOBOT","306185","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Elsa M. Zardini|Tulio Tillería","Zardini 32356","1992","South America","Paraguay","Mbocayaity-Melgarejo. 2 km E of Mbocayaity on Arroyo Gerbasia Gallery Forest.",NA,NA,NA,NA,"(Griseb.) Lillo","C.A.Stace (LTR)","7","6","Guairá",NA,"-56.3833333","-25.7166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"698","4"
"350","2018-09-19 14:07:00-03","MO","MOBOT","306223","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Elsa M. Zardini","Zardini 6285","1988","South America","Paraguay","Cerro Zanja Jhú, 1 km East of road from Route 1 to 3 km before Atyra. Forest streamside.",NA,NA,NA,NA,"(Griseb.) Lillo","C.A.Stace (LTR)","7","30","Cordillera",NA,"-57.15","-25.2166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-66","2"
"351","2008-05-27 22:02:00-03","MO","MOBOT","306229","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Elsa M. Zardini","Zardini 22951","1990","South America","Paraguay","Tavarory, along Río Paraguay. Forest.",NA,NA,NA,NA,"(Griseb.) Lillo","C.A. Stace (LTR)","8","31","Central",NA,"-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"417","4"
"352","2018-09-11 11:03:00-03","MO","MOBOT","306471","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"William J. Hahn","Hahn 705","1982","South America","Paraguay","Villa Hayes, Estancia La Golondrina. Deciduous forest surrounded by palm savanna. Dominant arboreal genera: Parapiptadenia, Tabebuia, Caesalpinia, Terminalia, understory: Eugenia, Trichilia, Aechmea and Bromelia.",NA,NA,NA,NA,"(Griseb.) Lillo","C.A.Stace (LTR)","9","9","Presidente Hayes",NA,"-57.6666667","-24.9166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82-2","13"
"353","2018-09-11 13:39:00-03","MO","MOBOT","306535","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Alwyn H. Gentry|Antonio C. Krapovickas|Aurelio Schinini","Gentry 59476","1987","South America","Argentina","30 km E of Corrientes, 6 km E of Paso de La Patria, near Río Paraguay; selva de galería.",NA,NA,NA,NA,"(Griseb.) Lillo","R.Liesner (MO)","9","30","Corrientes",NA,"-58.75","-27.5","80.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-281","5"
"354","2008-05-27 22:02:00-03","MO","MOBOT","306593","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"James C. Solomon","Solomon 11245","1983","South America","Bolivia","Valley of the Río Chillaguatas, below Rancho Nogalar on trail between Sidras and Tariquia. Moist sub-tropical forest.",NA,NA,NA,NA,"(Griseb.) Lillo","J. Solomon","10","14","Tarija","Arce","-64.41666","-22.08333","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-106","6"
"355","2008-05-27 22:02:00-03","MO","MOBOT","306663","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"James C. Solomon","Solomon 10968","1983","South America","Bolivia","1.5 km E of (below) Narvaez on road to Entre Rios. Moist sub-tropical forest with many Myrtaceae, Podocarpus, Legumes, abundant epiphytes.",NA,NA,NA,NA,"(Griseb.) Lillo","J. Solomon","10","2","Tarija","O'Connor","-64.26666","-21.41666","1700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-94","4"
"356","2018-09-19 14:06:00-03","MO","MOBOT","306670","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"James C. Solomon","Solomon 11035","1983","South America","Bolivia","4.8 km E of Narvaez on road to Entre Rios. Drier sub-tropical forest on steep NE facing slope.",NA,NA,NA,NA,"(Griseb.) Lillo","C.A.Stace (LTR)","10","4","Tarija","O'Connor","-64.25","-21.4333333","1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-96","12"
"357","2008-05-27 22:02:00-03","MO","MOBOT","306684","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"James C. Solomon","Solomon 11082","1983","South America","Bolivia","6.3 km N of bridge at Emborozú on road to Bermejo, crest of ridge. Disturbed moist sub-tropical forest. Crest of ridge.",NA,NA,NA,NA,"(Griseb.) Lillo","J. Solomon","10","8","Tarija","Arce","-64.5","-22.26666","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-103","6"
"358","2011-03-07 10:39:00-03","MO","MOBOT","306698","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"James C. Solomon","Solomon 11150","1983","South America","Bolivia","Hillsides, vicinity of Sidras, (5.5 km N of Emborozú). Moist sub-tropical forest with some disturbance.",NA,NA,NA,NA,"(Griseb.) Lillo","J. Solomon","10","9","Tarija","Arce","-64.5333333","-22.2","950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-104","9"
"359","2018-09-11 10:44:00-03","MO","MOBOT","306708","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"James C. Solomon","Solomon 11168","1983","South America","Bolivia","Upper Río Cambarí, ca. 5 km from the first pass, on trail from Sidras to Tariquia. Moist sub-tropical forest.",NA,NA,NA,NA,"(Griseb.) Lillo","C.A.Stace (LTR)","10","13","Tarija","Arce","-64.4333333","-22.1666667","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-105","6"
"360","2011-06-09 17:28:00-03","MO","MOBOT","306790","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Elsa M. Zardini|Tulio Tillería","Zardini 33288","1992","South America","Paraguay","Estero del Ypoá. Tacuara. 2 km NW of Cerro Pé, 140 msm. Cerrado forest.",NA,NA,NA,NA,"(Griseb.) Lillo","C.A. Stace (LTR)","10","28","Central",NA,"-57.45","-25.65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"812","4"
"361","2018-09-11 11:04:00-03","MO","MOBOT","306801","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Blas Pérez","Pérez Maricerich 937","1991","South America","Paraguay","Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.",NA,NA,NA,NA,"(Griseb.) Lillo","C.A.Stace (LTR)","8",NA,"Central",NA,"-57.4666667","-25.3333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","3"
"362","2014-11-11 11:50:00-02","MO","MOBOT","306808","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Blas Pérez","Pérez Maricerich 1319","1991","South America","Paraguay","Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.",NA,NA,NA,NA,"(Griseb.) Lillo","C.A. Stace (LTR)","10",NA,"Central",NA,"-57.4666667","-25.3333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","3"
"363","2018-09-11 11:09:00-03","MO","MOBOT","306815","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Blas Pérez","Pérez Maricerich 272","1991","South America","Paraguay","Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.",NA,NA,NA,NA,"(Griseb.) Lillo","C.A.Stace (LTR)","1",NA,"Central",NA,"-57.4666667","-25.3333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","3"
"364","2015-03-19 09:02:00-03","MO","MOBOT","306830","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Blas Pérez","Pérez Maricerich 1107","1991","South America","Paraguay","Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.",NA,NA,NA,NA,"(Griseb.) Lillo","C.A. Stace (LTR)","9",NA,"Central",NA,"-57.4666667","-25.3333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","3"
"365","2011-06-09 17:35:00-03","MO","MOBOT","310227","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Elsa M. Zardini|Tulio Tillería","Zardini 36742","1993","South America","Paraguay","Estero del Ypoá: Lago Ypoá - Taruma fondo. Forest along Lago on basaltic rocks.",NA,NA,NA,NA,"(Griseb.) Lillo","D. Brunner (MO)","7","22","Paraguarí",NA,"-57.43333","-25.93333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"837","4"
"366","2011-06-09 17:35:00-03","MO","MOBOT","310243","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Elsa M. Zardini|Tulio Tillería","Zardini 36761","1993","South America","Paraguay","Estero del Ypoá: Lago Ypoá - Taruma fondo. Forest along Lago on basaltic rocks.",NA,NA,NA,NA,"(Griseb.) Lillo","D. Brunner (MO)","7","22","Paraguarí",NA,"-57.43333","-25.93333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"837","4"
"367","2018-09-06 11:41:00-03","MO","MOBOT","3175744","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Fátima Mereles","Mereles H. 4045","1991","South America","Paraguay","Departamento Central, Luque, Compania Tarumandy Propiedad Nueva Asuncion.Borde del pantano.",NA,NA,NA,NA,"(Griseb.) Lillo","C.A.Stace (LTR) (!RL 2018)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"368","2008-05-27 22:02:00-03","MO","MOBOT","3182205","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Stephan G. Beck","Beck 9677","1983","South America","Bolivia","Dpto. Tarija, Prov. O'Connor. Entre Rios 8 kms. hacia Villamontes. Bosque mayormente pluvio-verde, con Myrtaceas.",NA,NA,NA,NA,"(Griseb.) Lillo","M. Liberman",NA,NA,"La Paz",NA,NA,NA,"1180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2018-09-19 14:08:00-03","MO","MOBOT","3182811","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Stephan G. Beck|Máximo Liberman","Beck 9590","1983","South America","Bolivia","Prov. Ares, Bermejo 70 kms. via Tarija. Bosque aluvial alto, de un alfluente del rio Ber mejo.",NA,NA,NA,NA,"(Griseb.) Lillo","C.A.Stace (LTR)",NA,NA,"Tarija",NA,NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"370","2018-09-19 14:09:00-03","MO","MOBOT","3182840","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Émile Hassler","Hassler 11830",NA,"South America","Paraguay","Centralis; Prope Sapacay.",NA,NA,NA,NA,"(Griseb.) Lillo","C.A.Stace (LTR)",NA,NA,"Paraguarí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"371","2018-09-11 11:19:00-03","MO","MOBOT","3182892","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Nélida Soria","Soria Rey 4038","1989","South America","Paraguay","Orillas de bosque. Facultad de Ciencias Quimicas Una. FCQ.",NA,NA,NA,NA,"(Griseb.) Lillo","C.A.Stace (LTR)",NA,NA,"Caazapá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"372","2018-09-11 11:26:00-03","MO","MOBOT","3182907","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Pedro Jörgensen","Jörgensen 3429","1881","South America","Paraguay","Common in forests.",NA,NA,NA,NA,"(Griseb.) Lillo","C.A.Stace (LTR)","5","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
