"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","identifiedBy","recordNumber","minimumElevationInMeters","maximumElevationInMeters","county","decimalLongitude","decimalLatitude","typeStatus","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","previousCatalogNumber","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","individualCount","relatedCatalogItem"
"47","2019-11-21 14:50:28-03","UFJF","CESJ","9347","PreservedSpecimen","Plantae","Lycopodiopsida",NA,"Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","L. Krieger","1970","09","29","América do Sul","Brasil","Minas Gerais","Serra de Ibitipoca",NA,"Epífita em mata de galeria, pendente.","CESJ009347",NA,"(Spring) B. Øllg.","B. Øllgaard","CESJ9347",NA,NA,"Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,"2014","09","12","30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2019-11-21 14:50:28-03","UFJF","CESJ","59119","PreservedSpecimen","Plantae","Lycopodiopsida",NA,"Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","R.C. Almeida-Lafetá","1978","09","24","América do Sul","Brasil","Rio de Janeiro",NA,NA,"Epífita, pendente, ramos de quase 1m, férteis junto a ponta.","CESJ059119","CESJ059119","(Spring) B. Øllg.","B. Øllgaard","36",NA,NA,"Teresópolis","-42.9655990600586","-22.4122009277344",NA,NA,"2014","08",NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2019-11-21 14:50:28-03","UFJF","CESJ","2663","PreservedSpecimen","Plantae","Lycopodiopsida",NA,"Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","L. Krieger","1978","09","24","América do Sul","Brasil","Rio de Janeiro","Epífita, longamente pendente.",NA,NA,"CESJ002663","CESJ002663","(Spring) B. Øllg.","B. Øllgaard","CESJ2663",NA,NA,"Teresópolis","-42.9655990600586","-22.4122009277344",NA,NA,"2014","09","12","38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-04-07 11:45:24-03","UFMS","CGMS","22250","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","fontinaloides","Huperzia fontinaloides","C.R. Lehn","2003","08","10",NA,"Brasil","Rio Grande do Sul","Tainhas.",NA,NA,"CGMS1051660",NA,"(Spring) Trevis.","C.R. Lehn","817","891","891","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"2003","08","13","76715","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-01 16:43:48-03","UNICAMP","UEC","146407","S","Plantae","Pteridophyta",NA,"Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Cadorin, TJ; et al.","2010","05","29",NA,"Brazil","Santa Catarina","Rio Manso",NA,"Epífita de arbórea; Floresta ombrófila densa, estágio primário","UEC057472","UEC057472","(Spring) B.Ollg.","Gasper, AL","2425","770","770","Joinville","-49.14","-26.28",NA,NA,"2010","06","29",NA,NA,"-49.14","-26.28",NA,NA,NA,NA,NA,NA,NA
"52","2019-11-06 09:56:07-03","UFOP","OUPR","10287","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Damazio, L.B.",NA,NA,NA,NA,"Brasil","Minas Gerais","Serra do Itacolomi",NA,"Erva. Sobre árvores",NA,NA,"(Spring) B.Øllg.","Almeida, T.E.","s.n.",NA,NA,NA,NA,NA,NA,NA,"2013","04","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-01-17 11:23:53-02","PUCRS","MPUC","21429","S","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides",NA,"2016","12","07","South America","Brasil","RS","CPCN Pró-Mata",NA,"Erva epífita pendente. Interior da mata nebular.",NA,NA,"(Spring) B. Øllg.","F. Gonzatti",NA,NA,NA,"São Francisco de Paula","-51.1505555556","-29.1522222222",NA,NA,"2017","01","01",NA,NA,"-51.1505555556","-29.1522222222","Lycopodiopsida",NA,"3045","867","867",NA,NA
"54","2020-10-14 10:02:27-03","FURB","FURB","12228","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Verdi, M.; Hasckel, R.P. & Klemz, G.","2009","04","03",NA,"Brasil","Santa Catarina","Campo dos Padres.",NA,NA,"FURB09190","FURB09190","(Spring) B.Øllg.","Gasper, AL de","1922","1482","1482","Urubici","-49.4122222","-27.9922222",NA,NA,"2009","05","12",NA,NA,"-49.4122222","-27.9922222",NA,NA,NA,NA,NA,NA,NA
"55","2020-10-14 10:02:30-03","FURB","FURB","12500","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Gasper, A.L. de; Verdi, M.","2009","05","07",NA,"Brasil","Santa Catarina","Morro das Torres.",NA,NA,"FURB00174","FURB00174","(Spring) B.Øllg.","Gasper, AL de","2114","1432","1432","Rio Rufino","-49.86","-27.9",NA,NA,"2009","05","07",NA,NA,"-49.8600000","-27.9000000",NA,NA,NA,NA,NA,NA,NA
"56","2020-10-14 10:02:30-03","FURB","FURB","15278","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Schmitt, J.L.; Cadorin, T.J. & Caglioni, E.","2009","10","06",NA,"Brasil","Santa Catarina","Morro do Funil.",NA,NA,"FURB09189","FURB09189","(Spring) B.Øllg.","Gasper, AL de","150","1131","1131","Ponte Alta","-50.1322223","-27.275",NA,NA,"2010","04","13",NA,NA,"-50.1322223","-27.2750000",NA,NA,NA,NA,NA,NA,NA
"57","2020-10-14 10:02:30-03","FURB","FURB","15288","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Cadorin, T.J.; Schimitt, J.L. & Caglioni, E.","2009","10","13",NA,"Brasil","Santa Catarina","Cinema.",NA,NA,"FURB09188","FURB09188","(Spring) B.Øllg.","Gasper, AL de","221","569","569","Botuverá","-49.23","-27.27",NA,NA,"2010","01","21",NA,NA,"-49.2300000","-27.2700000",NA,NA,NA,NA,NA,NA,NA
"58","2020-10-14 10:02:30-03","FURB","FURB","16248","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Cadorin, T.J.; Clemes, S.M. & Oliveira, C.P.L.","2009","10","28",NA,"Brasil","Santa Catarina",NA,NA,NA,"FURB09187","FURB09187","(Spring) B.Øllg.","Gasper, AL de","305","822","822","Angelina","-49.05","-27.45",NA,NA,"2009","12","02",NA,NA,"-49.0500000","-27.4500000",NA,NA,NA,NA,NA,NA,NA
"59","2020-10-14 10:02:30-03","FURB","FURB","16306","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Schmitt, J.L.; Cristofolini, C. & Caglioni, E.","2009","11","02",NA,"Brasil","Santa Catarina","Fazenda Campo do Zinco.",NA,NA,"FURB09186","FURB09186","(Spring) B.Øllg.","Gasper, AL de","498","788","788","Benedito Novo","-49.4977777","-26.9097222",NA,NA,"2010","04","13",NA,NA,"-49.4977777","-26.9097222",NA,NA,NA,NA,NA,NA,NA
"60","2020-10-14 10:02:30-03","FURB","FURB","16553","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Cadorin, T.J.; Clemes, S.M. & Oliveira, C.P.L.","2009","11","09",NA,"Brasil","Santa Catarina",NA,NA,NA,"FURB09185","FURB09185","(Spring) B.Øllg.","Gasper, AL de","493","710","710","Antônio Carlos","-48.87","-27.45",NA,NA,"2010","04","13",NA,NA,"-48.8700000","-27.4500000",NA,NA,NA,NA,NA,NA,NA
"61","2020-10-14 10:02:30-03","FURB","FURB","16609","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Cadorin, T.J.; Clemes, S.M. & Oliveira, C.P.L.","2009","10","28",NA,"Brasil","Santa Catarina",NA,NA,NA,"FURB09184","FURB09184","(Spring) B.Øllg.","Gasper, AL de","187","822","822","Angelina","-49.05","-27.45",NA,NA,"2010","04","13",NA,NA,"-49.0500000","-27.4500000",NA,NA,NA,NA,NA,NA,NA
"62","2020-10-14 10:02:30-03","FURB","FURB","24492","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Schmitt, J.L.; Cristofolini, C. & Caglioni, E.","2010","03","29",NA,"Brasil","Santa Catarina","Fazenda Campo do Zinco.",NA,NA,"FURB09183","FURB09183","(Spring) B.Øllg.","Gasper, AL de","1797","788","788","Benedito Novo","-49.4977777","-26.9097222",NA,NA,"2010","05","10",NA,NA,"-49.4977777","-26.9097222",NA,NA,NA,NA,NA,NA,NA
"63","2020-10-14 10:02:30-03","FURB","FURB","26800","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Cadorin, T.J.; Grosch, B. & Lopes, C.P.","2010","05","29",NA,"Brasil","Santa Catarina","Rio Manso.",NA,NA,"FURB09182","FURB09182","(Spring) B.Øllg.","Gasper, AL de","2425","770","770","Joinville","-49.14","-26.28",NA,NA,"2010","06","29",NA,NA,"-49.1400000","-26.2800000",NA,NA,NA,NA,NA,NA,NA
"64","2020-10-14 10:02:30-03","FURB","FURB","33298","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Korte, A.","2010","11","24",NA,"Brasil","Santa Catarina","Estrada Bonita (Serra do Quiriri).",NA,NA,"FURB09181","FURB09181","(Spring) B.Øllg.","Gasper, AL de","5151","800","800","Garuva","-48.9605556","-26.1002778",NA,NA,"2011","01","11",NA,NA,"-48.9605556","-26.1002778",NA,NA,NA,NA,NA,NA,NA
"65","2020-10-14 10:02:30-03","FURB","FURB","33775","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Dreveck, S.; Verdi, M.","2010","10","13",NA,"Brasil","Santa Catarina","Minas de Caulin - APA Rio Vermelho/Humbold.",NA,NA,"FURB09180","FURB09180","(Spring) B.Øllg.","Gasper, AL de","2420","995","995","São Bento do Sul","-49.2238889","-26.2819445",NA,NA,"2011","08","04",NA,NA,"-49.2238889","-26.2819445",NA,NA,NA,NA,NA,NA,NA
"66","2020-10-14 10:02:30-03","FURB","FURB","7268","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Gasper, A.L. de; Dreveck, S. & Brogni, E.","2008","03","25",NA,"Brasil","Santa Catarina","Morro do Funil.",NA,NA,"FURB09191","FURB09191","(Spring) B.Øllg.","Gasper, AL de","1654","1135","1135","Ponte Alta","-50.1325","-27.275",NA,NA,"2008","10","01",NA,NA,"-50.1325000","-27.2750000",NA,NA,NA,NA,NA,NA,NA
"67","2020-10-14 10:02:30-03","FURB","FURB","1915","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Ribas, O.S.; Silva, J.M.","2001","02","11",NA,"Brasil","Santa Catarina","Serra do Quiriri.",NA,NA,"FURB09192","FURB09192","(Spring) B.Øllg.","Smith, AR",NA,"1400","1400","Campo Alegre","-49.2655982971191","-26.1924991607666",NA,NA,"2002",NA,NA,"37493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-10-14 10:02:30-03","FURB","FURB","41727","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Falkenberg, D.B.","1994","07","15",NA,"Brasil","Santa Catarina","Serra da Boa Bista, próximo da antena.",NA,NA,"FURB09022","FURB09022","(Spring) B.Øllg.",NA,"6709","1100","1100","Rancho Queimado","-49.0217018127441","-27.6725006103516",NA,NA,NA,NA,NA,"17361","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-10-14 10:02:30-03","FURB","FURB","41731","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","?","1994","07","15",NA,"Brasil","Santa Catarina","Serra da Boa Vista, próximo da antena.",NA,"Habitat: beira de matinha ciliar Habito: epífita pendente;","FURB09021","FURB09021","(Spring) B.Øllg.","Falkenberg, DB",NA,"1100","1100","Rancho Queimado","-49.0217018127441","-27.6725006103516",NA,NA,"1998",NA,NA,"17361","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-16 17:56:29-03","UCS","HUCS","46352","PreservedSpecimen","Plantae","Pteridophyta","Lycopodiales","Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Gonzatti, F.","2016","12","07",NA,"Brasil","Rio Grande do Sul","Centro de Pesquisas Pró-Mata, PUC-RS",NA,"erva epifítica, pendente. Interior da mata nebular.","HUCS002219","HUCS002219","(Spring) B. Øllg.","Gonzatti, F.","3045","867","867","São Francisco de Paula","-51.150464","-29.152283",NA,NA,"2017","10",NA,NA,NA,"-51.150464","-29.152283",NA,NA,NA,NA,NA,NA,NA
"71","2021-03-16 17:56:29-03","UCS","HUCS","43611","PreservedSpecimen","Plantae","Pteridophyta","Lycopodiales","Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Schmitt, J.L.","2009","10","06",NA,"Brasil","Santa Catarina","Morro do Funil",NA,"FOM; estágio avançado, epífita","HUCS002212","HUCS002212","(Spring) B. Øllg.","Gasper, A.L.","150","113","113","Ponte Alta","-50.132222","-27.275",NA,NA,"2010","04","13",NA,NA,"-50.132222","-27.275",NA,NA,NA,NA,NA,NA,NA
"72","2021-03-16 17:56:29-03","UCS","HUCS","43670","PreservedSpecimen","Plantae","Pteridophyta","Lycopodiales","Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Verdi, M.","2009","04","03",NA,"Brasil","Santa Catarina","Campo dos Padres",NA,"FOM, estágio avançado, epífita.","HUCS002243","HUCS002243","(Spring) B. Øllg.","Gasper, A.L.","1922","148","148","Urubici","-49.412222","-27.992222",NA,NA,"2009","05","12",NA,NA,"-49.412222","-27.992222",NA,NA,NA,NA,NA,NA,NA
"73","2021-03-16 17:56:29-03","UCS","HUCS","43685","PreservedSpecimen","Plantae","Pteridophyta","Lycopodiales","Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Cadorin, T.J.","2010","01","21",NA,"Brasil","Santa Catarina","Cinema",NA,"FOD; Estágio Avançado ; epífita de Cyathea","HUCS002200","HUCS002200","(Spring) B. Øllg.","Gasper, A.L.","221","569","569","Botuverá","-49.23","-27.27",NA,NA,"2010","01","21",NA,NA,"-49.23","-27.27",NA,NA,NA,NA,NA,NA,NA
"74","2021-03-16 17:56:29-03","UCS","HUCS","48862","PreservedSpecimen","Plantae","Pteridophyta","Lycopodiales","Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Gonzatti, F.","2017","07","29",NA,"Brasil","Santa Catarina","Serra do Tabuleiro",NA,"Erva pendente junto ao arroio, interior da mata, base do morro","HUCS002207","HUCS002207","(Spring) B. Øllg.","Gonzatti, F.","3657","1201","1201","São Bonifácio","-48.897389","-27.821833",NA,NA,"2018","11",NA,NA,NA,"-48.897389","-27.821833",NA,NA,NA,NA,NA,NA,NA
"75","2021-03-31 19:17:48-03","UCS","HUCS","51426","PreservedSpecimen","Plantae","Pteridophyta","Lycopodiales","Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Gonzatti, F.","2016","07","08",NA,"Brasil","Rio Grande do Sul","Estrada para o Cânion Josafaz",NA,"Epífita em interior de mata de araucária. Junto à regato, à sombra.","HUCS007596",NA,"(Spring) B. Øllg.","Gonzatti, F.","2517","940","940","São Francisco de Paula","-50.071111","-29.370278",NA,NA,"2021","01",NA,NA,NA,"-50.071111","-29.370278",NA,NA,NA,NA,NA,NA,NA
"76","2021-03-16 17:56:29-03","UCS","HUCS","22264","PreservedSpecimen","Plantae","Pteridophyta","Lycopodiales","Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Lehn, C.R.","2003","03","04",NA,"Brasil","Rio Grande do Sul","Tainhas - Faz. Ecosys",NA,"epífita na borda da mata","HUCS002206","HUCS002206","(Spring) B. Øllg.","Lehn, C.R.","759","975","975","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-08-16 08:39:50-03","UTFPR","HCF","23242","S","Plantae",NA,NA,"Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","K. Souza","2010","03","19",NA,"Brasil","PR","Fazenda Experimental Gralha Azul",NA,"pendente. Caule avermelhado.",NA,NA,"(Spring) B.Øllg.","K. Souza","100",NA,NA,"Fazenda Rio Grande","-49.3081016540527","-25.6574993133545",NA,NA,NA,NA,NA,"12596","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-12-21 16:32:03-03","MBM","MBM","50985","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","fontinaloides","Huperzia fontinaloides","Reitz, R.","1957","05","26","Southern America","Brazil","Santa Catarina","Estrada Dona Francisca",NA,NA,"MBM050985","MBM050985","(Spring) Trevisan","Sehnem, A.","4230",NA,NA,"Joinville","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-12-21 16:32:03-03","MBM","MBM","18706","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","fontinaloides","Huperzia fontinaloides","Hatschbach, G.","1963","07","01","Southern America","Brazil","Paraná","Rod. BR-2, Rio Pareinho",NA,NA,"MBM018706","MBM018706","(Spring) Trevisan","Sehnem, A.","10197",NA,NA,"Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-12-21 16:32:03-03","MBM","MBM","9231","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","fontinaloides","Huperzia fontinaloides","Lindeman, J.; Haas, H.; Haas, H.",NA,NA,NA,"Southern America","Brazil","São Paulo","Rio ?",NA,NA,"MBM009231","MBM009231","(Spring) Trevisan",NA,"3211a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-12-21 16:32:03-03","MBM","MBM","265319","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","fontinaloides","Huperzia fontinaloides","Barboza, E.; Ribas, O.S.; Costa, E.F.; Ribas, O.S.; Costa, E.F.","2001","10","23","Southern America","Brazil","Paraná","Serra Capivari",NA,NA,"MBM265319","MBM265319","(Spring) Trevisan","Smith, A.R.","684",NA,NA,"Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-12-21 16:32:03-03","MBM","MBM","18707","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","fontinaloides","Huperzia fontinaloides","Hatschbach, G.","1946","07","28","Southern America","Brazil","Paraná","Estrada do Arraial, Botafogo",NA,NA,"MBM018707","MBM018707","(Spring) Trevisan","Sehnem, A.","338",NA,NA,"Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-12-21 16:32:03-03","MBM","MBM","259123","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","fontinaloides","Huperzia fontinaloides","Ribas, O.S.; Barboza, E.; Silva, J.M.; Barboza, E.; Silva, J.M.","2001","04","28","Southern America","Brazil","Santa Catarina","Sera Quiriri, Rio dos Alemães",NA,NA,"MBM259123","MBM259123","(Spring) Trevisan","Smith, A.R.","3544",NA,NA,"Campo Alegre","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,NA,"37493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-12-21 16:32:03-03","MBM","MBM","18708","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","fontinaloides","Huperzia fontinaloides","Hatschbach, G.","1962",NA,NA,"Southern America","Brazil","Paraná","Rod. BR-2, Serra do Espia",NA,NA,"MBM018708","MBM018708","(Spring) Trevisan","Sehnem, A.","3231",NA,NA,"Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-12-21 16:32:03-03","MBM","MBM","18705","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","fontinaloides","Huperzia fontinaloides","Hatschbach, G.","1947","10","22","Southern America","Brazil","Paraná","Banhado",NA,NA,"MBM018705","MBM018705","(Spring) Trevisan","Brade, A.C.","783",NA,NA,"Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-12-21 16:32:03-03","MBM","MBM","257017","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","fontinaloides","Huperzia fontinaloides","Ribas, O.S.; Silva, J.M.; Silva, J.M.","2001","02","11","Southern America","Brazil","Santa Catarina","Sera Quiriri",NA,NA,"MBM257017","MBM257017","(Spring) Trevisan","Smith, A.R.","3256",NA,NA,"Campo Alegre","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,NA,"37493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-12-21 16:32:08-03","MBM","MBM","414364","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Krieger, L.","1970","09","29","Southern America","Brazil","Minas Gerais","Serra de ibitipoca",NA,"Epífita, pendente.; Em mata de galeria.","MBM414364",NA,"(Spring) B. Øllg.","Øllgaard, B.","CESJ9347",NA,NA,"Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,"2014","09","12","30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-12-21 16:32:08-03","MBM","MBM","393751","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Canestraro, B.K.; Kersten, R.; Kersten, R.","2014","05","31","Southern America","Brazil","Paraná","Parque Estadual do Pico Marumbi, Morro do Canal",NA,"Epífita, ciófila, população grande.; Floresta Ombrófila Densa Altomontana.","MBM393751","MBM393751","(Spring) B. Øllg.","Canestraro, B.K.","703",NA,NA,"Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,"2014",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-02-28 16:43:52-03","PUC-RIO","FCAB","0460","PreservedSpecimen","Plantae",NA,"Pteridophyta","Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","P.E. Leite S.J.","1945","03",NA,NA,"Brasil","São Paulo",NA,NA,"Epífita.","000460",NA,"(Spring) B.Øllg.","J. Condack","s.n.",NA,NA,"Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,"2016","01","27","21048","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2015-09-05 07:37:12-03","MNHN","RECOLNAT_MNHN_P","P00559031","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Huperzia","fontinaloides","Huperzia fontinaloides","Sellow, F.",NA,NA,NA,NA,"Brasilia",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00559031' target='other'> <mi>dwc_moreinfo</mi></a>","P00559031","P00559031_01","(Spring) Trevis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2016-01-11 18:42:51-02","MNHN","RECOLNAT_MNHN_P","P00674179","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Lycopodium","fontinaloides","Lycopodium fontinaloides","Princesse Isabel|Glaziou, A.","1872","4","1",NA,"Brésil","Rio de Janero","Itatiaia","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00674179' target='other'> <mi>dwc_moreinfo</mi></a>","P00674179","P00674179_01","Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2015-09-03 16:08:56-03","MNHN","RECOLNAT_MNHN_P","P01238262","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Lycopodium","fontinaloides","Lycopodium fontinaloides","Glaziou, A.","1870","1","1",NA,"Brasil",NA,"Brésil.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01238262' target='other'> <mi>dwc_moreinfo</mi></a>","P01238262","P01238262_01","Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3315",NA,NA,NA,NA
"93","2020-09-28 15:58:33-03","MNHN","RECOLNAT_MNHN_P","P01223809","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Schenck, H.","1887","4","12",NA,"Brasil","Minas Gerais","Gippees des Itacolumi","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01223809' target='other'> <mi>dwc_moreinfo</mi></a>","P01223809","P01223809_01","(Spring) B.Øllg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3638",NA,NA,NA,NA
"94","2020-09-28 15:58:33-03","MNHN","RECOLNAT_MNHN_P","P01223810","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Wettstein|Schiffner","1901","6","1",NA,"Brasil","São Paulo","Prov. São Paulo, Prope Rio Grande ad São Paulo Railway","hb","9 Fevrier 1910 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01223810' target='other'> <mi>dwc_moreinfo</mi></a>","P01223810","P01223810_01","(Spring) B.Øllg.",NA,NA,NA,"800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-09-28 15:58:33-03","MNHN","RECOLNAT_MNHN_P","P01223813","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Binot","1880","1","1",NA,"Brasil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01223813' target='other'> <mi>dwc_moreinfo</mi></a>","P01223813","P01223813_01","(Spring) B.Øllg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
