"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","typeStatus"
"180","2021-03-21 19:38:36-03","UFC","EAC","29015","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Matias, L.Q.; et al.","2000","04","12","Matias, L.Q.; Amado, R.; et al.","168","1999","05","23","Brasil","Ceará","Trairi","áreas de dunas/interdunais, Próximo a estrada flexeira.","-39.2689018249512","-3.27778005599976",NA,NA,NA,NA,"Arbusto.; Litorâneo","EAC0029015",NA,"Dicotyledon",NA,"Southern America",NA,"35322","auto",NA,NA,NA,NA
"181","2021-03-21 19:38:36-03","UFC","EAC","18481","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Delprete, P.G.","1998",NA,NA,"Figueiredo, M.A.","s.n.","1992","02","23","Brasil","Pernambuco","Cabo de Santo Agostinho",NA,"-35.0349998474121","-8.28666973114014",NA,NA,NA,NA,NA,"EAC0018481",NA,"Dicotyledon",NA,"Southern America",NA,"25282","auto",NA,NA,NA,NA
"182","2021-03-21 19:38:36-03","UFC","EAC","27105","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Delprete, P.G.","1998",NA,NA,"Conceição, G.M.; et al.","s.n.","1995","01","10","Brasil","Piauí","Luís Correia","estrada PHB - Chaval","-41.6669006347656","-2.87916994094849",NA,NA,NA,NA,"Arvoreta, flor bege.; Tabuleiro","EAC0027105",NA,"Dicotyledon",NA,"Southern America",NA,"59685","auto",NA,NA,NA,NA
"183","2021-03-21 19:38:36-03","UFC","EAC","44201","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Moro, M.F.","2008","12","01","Moro, M.F.","665","2008","12","01","Brasil","Ceará","Fortaleza","Fragmento de vegetação de cerca de 25 ha na zona urbana de Fortaleza (CE), adjacente à Av. Oliveira Paiva, pertencente aos Correios; bairro Cambeba.","-38.486111","-3.798611","-38.486111","-3.798611",NA,NA,"Coleta realizada durante os trabalhos de campo para a dissertação do Mestrado em Desenvolvimento e Meio Ambiente (PRODEMA - UFC) de Marcelo Freire Moro.; Tabuleiro pré-litorâneo","EAC0044201",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"184","2021-03-21 19:38:36-03","UFC","EAC","52484","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Lima-Verde, L.W.","2012","09","14","Loiola, M.I.B.; et al.","1763","2012","06","04","Brasil","Ceará","Ibiapina","Açude do Jacaré","-41.390556","-4.508889","-41.390556","-4.508889",NA,NA,"Árvore, +/- 3 m; fruto verde.","EAC0052484",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"185","2021-03-21 19:38:36-03","UFC","EAC","47933","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Souza, E.B.","2016",NA,NA,"Marreira, E.M.; Souza, E.B.; Brito, J.M.; et al.","8","2009","02","16","Brasil","Ceará","Pacujá","Pl. Ibiapaba, Serrinha, Afloramento rochoso","-40.693333","-4.051667","-40.693333","-4.051667","405","405","Arbusto, ca. 7-8m, folha cartácea discolor, cálice verde, corola com tubo verde-amarelado e lobos amarelos, estames com anteras marrons, estilete branco com estigma verde.; Caatinga arbustiva densa","EAC0047933",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"186","2021-03-21 19:38:36-03","UFC","EAC","61224","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Souza, E.B.; Nepomuceno, F.A.A.","2016","02",NA,"Souza, E.B.; Ponte, L.F.A.; Nascimento, S.B.S.","3817","2016","02","23","Brasil","Ceará","Granja","distrito Santa Terezinha, localidade São Miguel, cachoeira de São Miguel.","-40.743056","-3.358889","-40.743056","-3.358889","60","60","Arbusto ou arvoreta, 5-8 m alt; caules cinzas; folhas cartáceas; flor com cálice verde e corola amarela. Coletada na margem de um córrego. Espécie endêmica do Brasil.; Área de cerrado sobre solos arenosos, com afloramentos quartzítico","EAC0061224",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"187","2021-03-21 19:38:36-03","UFC","EAC","53600","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Souza, E.B.","2012","03",NA,"Souza, E.B.; Brandão, E.K.S.; Marreira, E.M.; Reis, J.","2428","2012","03","28","Brasil","Ceará","Pacujá","Dto Bom gosto; platô da Serrinha","-40.708611","-4.058889","-40.708611","-4.058889","360","360","Arbusto, 3-4m alt.; folhas cartáceas, discolores; flores com cálice verde-claro, corola creme; caules cinzas.; Área de transição entre Caatinga e Cerrado","EAC0053600",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"188","2021-03-21 19:38:36-03","UFC","EAC","58111","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Loiola, M.I.B.","2015","05","22","Araújo, K.C.","32","2015","03","26","Brasil","Ceará","Cascavel","Distrito de Guanacés.","-38.339483","-4.136511","-38.339483","-4.136511",NA,NA,NA,"EAC0058111",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"189","2021-03-21 19:38:36-03","UFC","EAC","58741","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Souza, E.B.; Nepomuceno, F.A.A.","2015","04",NA,"Souza, E.B.; Nepomuceno, F.A.A.; alunos PARFOR (Biologia)","3324","2015","04","18","Brasil","Ceará","Graça","Planalto da Ibiapaba, cachoeira do Belizário. Solo arenoso.","-40.763611","-4.107222","-40.763611","-4.107222",NA,NA,"Arbusto, ca. 4-5 m, caules marrons, folhas papiráceas, frutos verdes imaturos.; Área de transição entre caatiga e cerrado ao longo das margens do riacho, partindo da cota de 400 m até 500 m alt, afloramento rochoso.","EAC0058741",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"190","2021-03-21 19:38:36-03","UFC","EAC","59282","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Negreiros, A.P.","2016","04","01","Negreiros, A.P.; Ribeiro, R.T.M.; Rocha, M.","29","2016","03","04","Brasil","Ceará","Aquiraz","Lagoa das Sucurujubas., &nf;Substrato arenoso.","-38.273194","-3.978889","-38.273194","-3.978889","23","23","Potencial de uso de recursos vegetais na comunidade indígena Jenipapo-Kanindé em Aquiraz, CE, Brasil.; Arbusto, corola hipocrateriforme, folhas simples, filotaxia oposta cruzada, estípulas persistentes.","EAC0059282",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"191","2021-03-21 19:38:36-03","UFC","EAC","61650","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Souza, E.B.","2017","03",NA,"Souza, E.B.; Araújo, F.F.; Silva, A.L.C.; Ponte, L.F.A.","4468","2017","03","15","Brasil","Ceará","Granja","Distrito Santa Terezinha. Localidade São Miguel (cachoeira).","-41.023333","-3.358889","-41.023333","-3.358889","88","105","Arbusto ca. 3 m de altura. Caule cinza. Folhas cartáceas. Flor com cálice verde e corola amarelo-creme. Frutos imaturos verdes.; Área de transição Caatinga-Cerrado.","EAC0061650","EAC0061650","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"192","2021-03-21 19:38:36-03","UFC","EAC","61875","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Lima-Verde, L.W.","2018","11","27","Alves, G.","s.n.","2018","11","03","Brasil","Ceará","Caucaia","Duna Cumbuco (próximo ao Vila Galé).","-38.773056","-3.613611","-38.773056","-3.613611","5","5","Hábito arbóreo, A4I6.; Substrato arenoso.","EAC0061875","EAC0061875","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"193","2021-03-21 19:38:36-03","UFC","EAC","62179","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Sampaio, V.S.","2019","03","12","Sampaio, V.S.; Lucena, E.M.P.; Pinheiro, L.F.","205","2017","10","26","Brasil","Ceará","São Gonçalo do Amarante","Jardim Botânico de São Gonçalo do Amarante","-38.887194","-3.569028","-38.887194","-3.569028","31","31","Frutos globosos, rígidos, pretos.; Restinga.","EAC0062179","EAC0062179","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"194","2021-03-21 19:38:36-03","UFC","EAC","17221","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Souza, E.B.","2016",NA,NA,"Figueiredo, M.A.; et al.","202","1991","06","20","Brasil","Ceará","Aiuaba","E.E.A. - Várzea da Onça","-40.1236000061035","-6.57360982894897",NA,NA,NA,NA,"Arbusto","EAC0017221",NA,"Dicotyledon",NA,"Southern America",NA,"68662","auto",NA,NA,NA,NA
"195","2021-03-21 19:38:36-03","UFC","EAC","18621","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Delprete, P.G.","1998",NA,NA,"Figueiredo, M.A.","s.n.","1990","12","08","Brasil","Ceará","Beberibe","litoral de Beberibe","-38.1305999755859","-4.17971992492676",NA,NA,NA,NA,"Árvore.","EAC0018621",NA,"Dicotyledon",NA,"Southern America",NA,"49277","auto",NA,NA,NA,NA
"196","2021-03-21 19:38:36-03","UFC","EAC","33078","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Nunes, E.; Vieira, A.V.","2003","11","26","Lima, M.F.","s.n.","2003","10","10","Brasil","Ceará","Cascavel","Barro Preto","-38.2419013977051","-4.13305997848511",NA,NA,NA,NA,NA,"EAC0033078",NA,"Dicotyledon",NA,"Southern America",NA,"42722","auto",NA,NA,NA,NA
"197","2021-03-21 19:38:36-03","UFC","EAC","26384","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Delprete, P.G.","1998",NA,NA,"Souza, E.B.","183","1998","02","01","Brasil","Ceará","Caucaia","Lagoa do Cauípe","-38.6530990600586","-3.73610997200012",NA,NA,NA,NA,"Arbusto, flor creme.; Litorâneo","EAC0026384",NA,"Dicotyledon",NA,"Southern America",NA,"40484","auto",NA,NA,NA,NA
"198","2021-03-21 19:38:36-03","UFC","EAC","1141","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Delprete, P.G.","1998",NA,NA,"Ducke, A.","2447","1955","03","17","Brasil","Ceará","Fortaleza","Antônio Bezerra, Tabuleiro visinho a E. A. C.","-38.543098449707","-3.71722006797791",NA,NA,NA,NA,"Árvore pequena, flor branca, mais tarde amarelada.; Tabuleiro","EAC0001141",NA,"Dicotyledon",NA,"Southern America",NA,"19924","auto",NA,NA,NA,NA
"199","2021-03-21 19:38:36-03","UFC","EAC","21046","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Delprete, P.G.","1997",NA,NA,"Figueiredo, M.A.","s.n.","1994","03","20","Brasil","Ceará","Fortaleza","Próximo a Seis Bocas","-38.543098449707","-3.71722006797791",NA,NA,NA,NA,"Árvore, flor amarela.","EAC0021046",NA,"Dicotyledon",NA,"Southern America",NA,"19924","auto",NA,NA,NA,NA
"200","2021-03-21 19:38:36-03","UFC","EAC","16455","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Delprete, P.G.","1998",NA,NA,"Andrade Neto, M.","s.n.","1988","10","20","Brasil","Ceará","Granja",NA,"-40.826099395752","-3.12028002738953",NA,NA,NA,NA,NA,"EAC0016455",NA,"Dicotyledon",NA,"Southern America",NA,"70014","auto",NA,NA,NA,NA
"201","2021-03-21 19:38:36-03","UFC","EAC","16240","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Souza, E.B.","2016",NA,NA,"Cavalcanti, F.S.; Nunes, E.","s.n.","1989","10","13","Brasil","Ceará","Granja","Fazenda Santa Maria","-40.826099395752","-3.12028002738953",NA,NA,NA,NA,"Arvoreta; Cerrado","EAC0016240",NA,"Dicotyledon",NA,"Southern America",NA,"70014","auto",NA,NA,NA,NA
"202","2021-03-21 19:38:36-03","UFC","EAC","32674","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Souza, E.B.","2016",NA,NA,"Azevedo, D.V.","s.n.","2003","08","16","Brasil","Ceará","Paraipaba","Lagoinha (APA)","-39.1483001708984","-3.43944001197815",NA,NA,NA,NA,"Planta com fruto esférico.; Dunas","EAC0032674",NA,"Dicotyledon",NA,"Southern America",NA,"18574","auto",NA,NA,NA,NA
"203","2021-03-21 19:38:36-03","UFC","EAC","21887","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Delprete, P.G.","1998",NA,NA,"Andrade, M.","s.n.","1993","06","14","Brasil","Ceará","Quixadá","Fazenda Olho d'Água, Riacho da Vagem","-39.0153007507324","-4.97138977050781",NA,NA,NA,NA,"Arbusto.; Caatinga","EAC0021887",NA,"Dicotyledon",NA,"Southern America",NA,"41968","auto",NA,NA,NA,NA
"204","2021-03-21 19:38:36-03","UFC","EAC","23964","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Delprete, P.G.","1997",NA,NA,"Castro, A.S.F.","104","1996","01","28","Brasil","Ceará","Trairi","Praia de Flexeiras","-39.2689018249512","-3.27778005599976",NA,NA,NA,NA,NA,"EAC0023964",NA,"Dicotyledon",NA,"Southern America",NA,"35322","auto",NA,NA,NA,NA
"205","2020-12-21 16:44:04-03","MBM","MBM","410314","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.","Verdi, M.","2010","05","26","Verdi, M.; Souza, N.L. de; Klemz, G.; Klettenberg, D.H.; Souza, N.L. de; Klemz, G.; Klettenberg, D.H.","4501","2010","04","28","Brazil","Santa Catarina","Garopaba","Morro da Ressacada","-48.69","-28.08","-48.69","-28.08","147","147","Arbórea; Floresta Ombrófila Densa; estágio médio; interior do fragmento","MBM410314","MBM410314",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"206","2020-12-21 16:44:04-03","MBM","MBM","425745","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.","Reis, R.C.C.","2002","01","31","Reis, R.C.C.; Saavedra, M.M.; Aguiar, C.S.; Saavedra, M.M.; Aguiar, C.S.","235","2002","01","08","Brazil","Rio de Janeiro","Armação dos Búzios","Bairro da Rasa, Sítio Tauá. Cerca de 5km da faixa de praia",NA,NA,NA,NA,NA,NA,"Arbusto com aproximadamente 3 metros de altura, ramificado a mais ou menos 1 metro do chão. Folhas membranáceas verdes. Inflorescência com botões amarelo ouro. Flores com cálice verde e corola amarela.; Mata de restinga adulterada. N","MBM425745",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"207","2020-12-21 16:44:04-03","MBM","MBM","300894","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.","Delprete, P.G.","2005",NA,NA,"Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","78751","2004","10","30","Brazil","Bahia","Carinhanha","Rio São Francisco","-43.7649993896484","-14.3046998977661",NA,NA,"450","450","Trepadeira lenhosa, flor amarela.; Matinha do alto dos barrancos do Rio São Francisco. Solo arenoso.","MBM300894","MBM300894",NA,NA,"Southern America",NA,"73990","auto",NA,NA,NA,NA
"208","2020-12-21 16:44:04-03","MBM","MBM","5884","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.","Prado, A.L.",NA,NA,NA,"Hatschbach, G.","18254","1968","01","04","Brazil","Paraná","Guaratuba","Serra de Araraquara","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"MBM005884","MBM005884",NA,NA,"Southern America",NA,"41937","auto",NA,NA,NA,NA
"209","2021-03-24 17:18:56-03","UFMA","MAR","9876","S","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.",NA,NA,NA,NA,"CORREIA, B. E. F.","30","2014","03","21","Brasil","Maranhão","Alcântara","Restinga da Praia de Itatinga","-44.400472","-2.412944","44º24'01.7W","2º24'46.6S",NA,NA,"Árvore de aproximadamente 1,0m, flores amarelas, gamopétalas, estigma bífido botões florais.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2021-03-24 17:18:56-03","UFMA","MAR","9414","S","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.",NA,NA,NA,NA,"CORREIA, B. E. F.","221","2014","06","15","Brasil","Maranhão","Alcântara","Restinga da Praia de Itatinga","-44.400472","-2.412944","44º24'01.7W","02º24'46.6S",NA,NA,"Inflorescência em dicásios terminais com coloração amarelo, estípulas persistentes, fruto baga globosa e subglobosa glabra.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2021-03-24 17:18:56-03","UFMA","MAR","8945","S","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.",NA,NA,NA,NA,"PACHECO, C.C.M.","A8","2015","09","13","Brasil","Maranhão","Viana","Ibacá do Coaçuzinho","-44.874333","-3.173247","44º52'27.60W","03º10'23.69S",NA,NA,"Árvore, aprox. 5m de altura, flor alva levemente amarelada, fruto globoso. Nome popular: Jenipapeiro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2021-02-11 17:21:37-03","UFPR","UPCB","2044","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schlecht.) K.Schum.","Smith, L.B.","1957","01","01","Reitz, R.","3165","1956","04","19","Brasil","Santa Catarina","Luis Alves","Braço Joaquim, Luis Alves",NA,NA,NA,NA,NA,NA,"Árvore 15m, fruto imaturo verde com 5-6cm diâmetro. Mata. Alt.:350m..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2021-02-11 17:21:37-03","UFPR","UPCB","47443","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schlecht.) K.Schum.","Smith, L.B.","1957","01","01","Reitz, R.","3165","1956","04","19","Brasil","Santa Catarina","Luis Alves","Braço Joaquim, Luis Alves",NA,NA,NA,NA,NA,NA,"Árvore 15m, fruto imaturo verde com 5-6cm diâmetro. Mata. Alt.:350m..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2021-02-11 17:21:37-03","UFPR","UPCB","6962","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schlecht.) K.Schum.","Prado, A.L.","1981","04","25","Hatschbach, G.","18254","1968","01","04","Brasil","Paraná","Guaratuba","Serra de Araraquara","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Árvore 15m, tronco 20cm diâmetro, mata pluvial, encosta de morro. Alt.: 100msm..",NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA
"215","2015-04-22 15:00:00-03","MO","MOBOT","100810718","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.",NA,NA,NA,NA,"P.C. Gadelha Neto|L.A. Pereira|F.O. Silva","Gadelha Neto 3429","2013","2","28","Brazil","Rio Grande do Norte","Parnamirim","EMPARN: Mata do Jiqui Floresta Estacional Semidecidual.","-35.1888889","-5.9291667",NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA
"216","2008-05-27 22:02:00-03","MO","MOBOT","3252911","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.","A.L. Prado",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 18254","1968",NA,NA,"Brazil","Paraná",NA,"Guaratuba. Serra de Araraquara.",NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"217","2009-07-24 16:01:00-03","MO","MOBOT","3253021","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.","C.M.Taylor",NA,NA,NA,"C.A. Cid Ferreira","Cid Ferreira 9418","1987","11","4","Brazil","Pará",NA,"Mun. Alenquer, Estrada Cuamba (ramal a direita da Estr. Lauro Sodre). 12 km de Alenquer, a caminho da Faz. Capintuba. Campo natural, solo areno pedregoso.","-54.65","-1.88333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"218","2015-05-20 10:37:11-03","UFERSA","MOSS","10246","S","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schuldt.) K. Schum.","Queiroz, R.T.","2006","03","10","Ribeiro, A.R.O.","229","2006","03","05","Brasil","Rio Grande do Norte","Parnamirim","Riacho Águas Vermelhas.","-35.2628","-5.91556",NA,NA,NA,NA,"árvore; coletado na mata ciliar, após estrada para Pium; flor amarela; fruto preto (putrefatos); n.v.: jenipapo-bravo.",NA,NA,NA,NA,"América do Sul",NA,"17237","auto",NA,NA,NA,NA
"219","2015-05-20 10:37:11-03","UFERSA","MOSS","2253","S","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schuldt.) K. Schum.","Barbosa, M.R.","1992","10","31","Staviski, M.N.R.","684",NA,NA,NA,"Brasil","Alagoas","Barra de São Miguel","Praias do Gunga","-35.9","-9.666667","35W54'00","9S40'00",NA,NA,"arbusto; coletado na praia; solo arenoso; flor creme; fruto maduro preto.",NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"220","2015-05-20 10:37:11-03","UFERSA","MOSS","2951","S","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schuldt.) K. Schum.","Lima, I.B.","2008","05","21","Figueiredo, M.A.","202","1991","06","20","Brasil","Ceará","Aiuaba","Várzea da Onça, Estação Ecológica de Aiuaba.","-40.1236","-6.57361",NA,NA,NA,NA,"arbusto.",NA,NA,NA,NA,"América do Sul",NA,"68662","auto",NA,NA,NA,NA
"221","2015-05-20 10:37:11-03","UFERSA","MOSS","2177","S","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schuldt.) K. Schum.","Barbosa, M.R.","1992","10","31","Projeto Parque das Dunas","252","1980","12","02","Brasil","Rio Grande do Norte","Natal",NA,"-35.216667","-5.8","35W13'00","5S48'00",NA,NA,"árvore; coletada nas dunas costeiras; n.v. jenipapo-brabo.",NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"222","2015-05-20 10:37:11-03","UFERSA","MOSS","9825","S","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schuldt.) K. Schum.","Souza, E.B.","2008","07","01","Silva, A.S.","40","2008","02","22","Brasil","Rio Grande do Norte","Mossoró","Serrote do Boi.","-37.457222","-5.153333","37W27'26","5S09'12",NA,NA,"árvore de 4 m. de altura; coletada na várzea de rio; solo argiloso; frequente; flor amarela; fruto negro; n.v. jenipapo.",NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"223","2015-05-20 10:37:11-03","UFERSA","MOSS","2816","S","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schuldt.) K. Schum.","Lima, I.B.","2008","05","21","Oliveira, O.F. de","1281","1980","09","29","Brasil","Rio Grande do Norte","Touros","Ponta da Gameleira.","-35.408333","-5.225","35W24'30","5S13'30","20","20","arbusto; coletado na restinga, em areia; frequente; fruto marrom.",NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"224","2015-05-20 10:37:11-03","UFERSA","MOSS","3721","S","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schuldt.) K. Schum.","Lima, I.B.","2008","05","21","Alunos do Curso de Botânica I 92.2","13","1993","03","28","Brasil","Rio Grande do Norte","Mossoró","Barrinha, rio Angico.","-37.263889","-5.230556","37W15'50","5S13'50","18","18","coletado na margem de rio.",NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"225","2020-08-31 08:58:10-03","INPA","INPA","138039","S","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Borges, RL","2018","10",NA,"Ferreira, CAC","6404","1985","10","10","Brasil","Mato Grosso","Santa Terezinha","Fazenda Codeara, Serra da Viúva, 12 km S da cidade, Fazenda Codeara, Serra da Viúva, a 12 km sul da cidade.","-50.583333","-10.666667","-50.583333","-10.666667",NA,NA,NA,"INPA0138039","INPA0138039 INPA0138039_e","Dicotyledon Asterids","Gentianales","Southern America",NA,NA,NA,NA,NA,NA,NA
"226","2021-01-10 20:44:16-03","INPA","INPA","12339","S","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.",NA,NA,NA,NA,"Ducke, A","HG2136","1909","04","29","Brasil","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,"INPA0012339","INPA0012339 INPA0012339_e","Dicotyledon Asterids","Gentianales","Southern America",NA,NA,NA,NA,NA,NA,NA
