"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","typeStatus","individualCount","class","relatedCatalogItem"
"47","2020-12-21 16:37:20-03","MBM","MBM","427563","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoriedeliana","Myrcia neoriedeliana","E.Lucas & C.E.Wilson","Funez, L.A.","Cadorin, T.J.; Grosch, B.; Zimmerman, R.; Grosch, B.; Zimmerman, R.","1897","2010","04","07","Southern America","Brazil","Santa Catarina","Garuva","Sol Nascente","-48.727222","-26.055",NA,"Arvoreta.; Floresta Ombrófila Densa de Terras Baixas. Estágio médio de regeneração. Interior do fragmento.","MBM427563",NA,"2017",NA,NA,"05","02","-48.727222","-26.055","13","13",NA,NA,NA,NA,NA
"48","2020-12-21 16:37:20-03","MBM","MBM","32324","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoriedeliana","Myrcia neoriedeliana","E.Lucas & C.E.Wilson","Lannoy, L.C.","Hatschbach, G.","34296","1974","03","07","Southern America","Brazil","Paraná","Antonina","Areia Branca","-48.7118988037109","-25.4286003112793",NA,"Árvore, 10 m, flor alva.; Mata pluvial da encosta do morro.","MBM032324","MBM032324","2018","38300","auto","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-12-21 16:37:20-03","MBM","MBM","48825","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoriedeliana","Myrcia neoriedeliana","E.Lucas & C.E.Wilson","Lannoy, L.C.","Hatschbach, G.","34882","1975","09","11","Southern America","Brazil","Paraná","Antonina","Cachoeira","-48.7118988037109","-25.4286003112793",NA,"Árvore, 6 m, frutos pretos.; Mata pluvial.","MBM048825","MBM048825","2018","38300","auto","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-12-21 16:37:20-03","MBM","MBM","18094","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoriedeliana","Myrcia neoriedeliana","E.Lucas & C.E.Wilson","Lannoy, L.C.","Hatschbach, G.","26870","1971","07","20","Southern America","Brazil","Paraná","Antonina","Faisqueira","-48.7118988037109","-25.4286003112793",NA,"Arvoreta 5m.; Mata pluvial, margens de rio.","MBM018094","MBM018094","2018","38300","auto","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-12-21 16:37:20-03","MBM","MBM","76494","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoriedeliana","Myrcia neoriedeliana","E.Lucas & C.E.Wilson","Lannoy, L.C.","Hatschbach, G.","45283","1982","09","03","Southern America","Brazil","Paraná","Antonina","Mergulhão","-48.7118988037109","-25.4286003112793",NA,"Pequena árvore de tronco liso, cinzento, 5 m alt. Fruto vinoso.; Mata pluvial.","MBM076494","MBM076494","2018","38300","auto","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-12-21 16:37:20-03","MBM","MBM","283706","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoriedeliana","Myrcia neoriedeliana","E.Lucas & C.E.Wilson","Lannoy, L.C.","Barboza, E.; Hatschbach, G.; Costa, E.F.; Hatschbach, G.; Costa, E.F.","768","2003","05","16","Southern America","Brazil","Paraná","Guaraqueçaba","Itaqui, arredores","-48.3288993835449","-25.3066997528076",NA,"Árvore, 4m, fruto imaturo.; Floresta atlântica.","MBM283706","MBM283706","2018","37295","auto","12",NA,NA,NA,"20","70",NA,NA,NA,NA,NA
"53","2020-12-21 16:37:20-03","MBM","MBM","6392","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoriedeliana","Myrcia neoriedeliana","E.Lucas & C.E.Wilson","Lannoy, L.C.","Hatschbach, G.","18491","1968","01","18","Southern America","Brazil","Paraná","Guaraqueçaba","Serrinha","-48.3288993835449","-25.3066997528076",NA,"Arvoreta 6m, flor alvecente.; Mata pluvial da encosta do morro.","MBM006392","MBM006392","2018","37295","auto","12",NA,NA,NA,"50","100",NA,NA,NA,NA,NA
"54","2020-12-21 16:37:20-03","MBM","MBM","3832","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoriedeliana","Myrcia neoriedeliana","E.Lucas & C.E.Wilson","Lannoy, L.C.","Hatschbach, G.","16908","1967","08","09","Southern America","Brazil","Paraná","Guaraqueçaba","Serrinha","-48.3288993835449","-25.3066997528076",NA,"Arvoreta 5m, com 10cm de diâmetro. Casca lisa.; Mata pluvial.","MBM003832","MBM003832","2018","37295","auto","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-12-21 16:37:20-03","MBM","MBM","2687","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoriedeliana","Myrcia neoriedeliana","E.Lucas & C.E.Wilson","Lannoy, L.C.","Hatschbach, G.","16497","1967","06","01","Southern America","Brazil","Paraná","Guaraqueçaba","Serrinha","-48.3288993835449","-25.3066997528076",NA,"Arvoreta.; Mata pluvial de encosta de morro.","MBM002687","MBM002687","2018","37295","auto","12",NA,NA,NA,"100","100",NA,NA,NA,NA,NA
"56","2020-12-21 16:37:20-03","MBM","MBM","2683","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoriedeliana","Myrcia neoriedeliana","E.Lucas & C.E.Wilson","Lannoy, L.C.","Hatschbach, G.","16503","1967","06","01","Southern America","Brazil","Paraná","Guaraqueçaba","Serrinha","-48.3288993835449","-25.3066997528076",NA,"Arvoreta 5 m.; Mata pluvial da encosta do morro.","MBM002683","MBM002683","2018","37295","auto","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-12-21 16:37:20-03","MBM","MBM","230979","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoriedeliana","Myrcia neoriedeliana","E.Lucas & C.E.Wilson","Lannoy, L.C.","Kuniyoshi, Y.S.","541","1979","05","24","Southern America","Brazil","Paraná","Guaraqueçaba","Tagaçaba","-48.3288993835449","-25.3066997528076",NA,"Junto às Bocuvas.","MBM230979","MBM230979","2018","37295","auto","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-12-21 16:37:20-03","MBM","MBM","229055","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoriedeliana","Myrcia neoriedeliana","E.Lucas & C.E.Wilson","Lannoy, L.C.","Silva, J.M.; Barboza, E.; Barboza, E.","2430","1998","08","28","Southern America","Brazil","Paraná","Guaratuba","Estrada para a Colônia Limeira","-48.5746994018555","-25.8827991485596",NA,"Árvore, 5m, fruto vinoso.; Floresta atlântica.","MBM229055","MBM229055","2018","41937","auto","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-12-21 16:37:20-03","MBM","MBM","140607","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoriedeliana","Myrcia neoriedeliana","E.Lucas & C.E.Wilson","Lannoy, L.C.","Ziller, S.R.; Kuniyoshi, Y.S.; Kuniyoshi, Y.S.","74","1989","08","15","Southern America","Brazil","Paraná","Matinhos","Rodovia Alaxandra - Matinhos, km 27","-48.5428009033203","-25.8174991607666",NA,"Caxetal; solo hidromórfico orgânico fíbrico.","MBM140607","MBM140607","2018","15275","auto","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-12-21 16:37:20-03","MBM","MBM","230947","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoriedeliana","Myrcia neoriedeliana","E.Lucas & C.E.Wilson","Lannoy, L.C.","Motta, J.T.","305","1992","03","25","Southern America","Brazil","Paraná","Morretes","Porto de Cima","-48.834400177002","-25.476900100708",NA,"Arvoreta, 2m, fruto imaturo verde.; Abundante na beira de riachos e rios.","MBM230947","MBM230947","2018","30514","auto","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-12-21 16:37:20-03","MBM","MBM","48824","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoriedeliana","Myrcia neoriedeliana","E.Lucas & C.E.Wilson","Lannoy, L.C.","Dziewa, A.","16","1975","08","30","Southern America","Brazil","Paraná","Morretes","Rio Nhundiaquara","-48.834400177002","-25.476900100708",NA,"ARvoreta 45 cm, frutos pretos.; Mata pluvial das margens do rio.","MBM048824","MBM048824","2018","30514","auto","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-12-21 16:37:20-03","MBM","MBM","1064","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoriedeliana","Myrcia neoriedeliana","E.Lucas & C.E.Wilson","Lannoy, L.C.","Hatschbach, G.","14455","1966","05","25","Southern America","Brazil","Paraná","Morretes","Usina Elétrica Marumbi","-48.834400177002","-25.476900100708",NA,"Árvore cerca de 8 m alt., tronco na base com 15 cm de diâmetro.; Mata pluvial da vertente atlântica.","MBM001064","MBM001064","2018","30514","auto","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-12-21 16:37:20-03","MBM","MBM","47525","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoriedeliana","Myrcia neoriedeliana","E.Lucas & C.E.Wilson","Lannoy, L.C.","Reitz, R.; Klein, R.M.; Klein, R.M.","1894","1954","06","21","Southern America","Brazil","Santa Catarina","Itajaí","Cunhas","-48.6618995666504","-26.9078006744385",NA,"Arvoreta com 8 m de altura. Fruto imaturo verde.; Mata.","MBM047525","MBM047525","2018","27253","auto","12",NA,NA,NA,"15","15",NA,NA,NA,NA,NA
"64","2020-12-21 16:37:20-03","MBM","MBM","161279","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoriedeliana","Myrcia neoriedeliana","E.Lucas & C.E.Wilson","Lannoy, L.C.","Negrelle, R.; Londero, C.; Londero, C.","A851","1993","03","05","Southern America","Brazil","Santa Catarina","Itapoá","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,"Árvore 5 m alt. com botões e flores branco-amareladas.; Local bastante alagado, próx. tabuleiro em frente à sede.","MBM161279","MBM161279","2018","18121","auto","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-12-21 16:37:20-03","MBM","MBM","313078","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoriedeliana","Myrcia neoriedeliana","E.Lucas & C.E.Wilson","Lannoy, L.C.","Hatschbach, G.; Barboza, E.; Barboza, E.","79494","2006","02","10","Southern America","Brazil","Paraná","Antonina","Bairro Alto","-48.7118988037109","-25.4286003112793",NA,"Árvore.; Floresta Atlântica.","MBM313078","MBM313078","2018","38300","auto","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-12-21 16:37:20-03","MBM","MBM","332720","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoriedeliana","Myrcia neoriedeliana","E.Lucas & C.E.Wilson","Lannoy, L.C.","Poliquesi, C.B.; Silva, J.M.; Cordeiro, J.; Silva, J.M.; Cordeiro, J.","700","2007","06","11","Southern America","Brazil","Paraná","Guaraqueçaba","Tagaçaba","-48.3288993835449","-25.3066997528076",NA,"árvore, 5m, fruto imaturo.; Floresta atlântica.","MBM332720","MBM332720","2018","37295","auto","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-12-21 16:37:20-03","MBM","MBM","2718","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoriedeliana","Myrcia neoriedeliana","E.Lucas & C.E.Wilson","Lannoy, L.C.","Klein, R.M.","1216","1955","03","17","Southern America","Brazil","Santa Catarina","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,"Árvore com 10 m de altura; flor branca, perfumada.; Mata.","MBM002718","MBM002718","2018","27253","auto","12",NA,NA,NA,"150","150",NA,NA,NA,NA,NA
"68","2020-12-21 16:37:20-03","MBM","MBM","1459","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoriedeliana","Myrcia neoriedeliana","E.Lucas & C.E.Wilson","Lannoy, L.C.","Hatschbach, G.; Lindeman, J.C.; Haas, J.H. de; Lindeman, J.C.; Haas, J.H. de","13545","1966","01","19","Southern America","Brazil","Paraná","Antonina","Estrada Cacatu - Serra Negra","-48.7118988037109","-25.4286003112793",NA,"Árvore 8 m, flor alva.; Mata pluvial.","MBM001459","MBM001459","2018","38300","auto","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-12-21 16:37:20-03","MBM","MBM","179857","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoriedeliana","Myrcia neoriedeliana","E.Lucas & C.E.Wilson","Lannoy, L.C.","Hatschbach, G.; Hatschbach, M.; Mello, J.T.; Hatschbach, M.; Mello, J.T.","62886","1995","07","06","Southern America","Brazil","Paraná","Guaraqueçaba","Caminho do Paruquara","-48.3288993835449","-25.3066997528076",NA,"Árvore, 12m, tronco liso, levemente esverdeado; fruto preto.; Mata pluvial da encosta de morro.","MBM179857","MBM179857","2018","37295","auto","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-12-21 16:37:20-03","MBM","MBM","6594","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoriedeliana","Myrcia neoriedeliana","E.Lucas & C.E.Wilson","Lannoy, L.C.","Hatschbach, G.","18701","1968","03","09","Southern America","Brazil","Paraná","Guaraqueçaba","Serrinha","-48.3288993835449","-25.3066997528076",NA,"Arvoreta de 5 m, tronco 8 cm, casca esverdeada, lisa.; Mata pluvial da encosta do morro.","MBM006594","MBM006594","2018","37295","auto","12",NA,NA,NA,"30","50",NA,NA,NA,NA,NA
"71","2020-12-21 16:37:20-03","MBM","MBM","4175","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoriedeliana","Myrcia neoriedeliana","E.Lucas & C.E.Wilson","Lannoy, L.C.","Hatschbach, G.","18256","1968","01","06","Southern America","Brazil","Paraná","Guaratuba","Garuva","-48.5746994018555","-25.8827991485596",NA,"Arvoreta 6m, flor alva, tronco de casca lisa.; Junto a riacho, mata pluvial da planície litorânea.","MBM004175","MBM004175","2018","41937","auto","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-12-21 16:37:20-03","MBM","MBM","47516","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoriedeliana","Myrcia neoriedeliana","E.Lucas & C.E.Wilson","Lannoy, L.C.","Hatschbach, G.","10830","1963","12","30","Southern America","Brazil","Paraná","Guaratuba","Serra de Araraquara, Morro do Cauvi","-48.5746994018555","-25.8827991485596",NA,"Arvoreta, flor alva.; Mata pluvial.","MBM047516","MBM047516","2018","41937","auto","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-12-21 16:37:20-03","MBM","MBM","7681","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoriedeliana","Myrcia neoriedeliana","E.Lucas & C.E.Wilson","Lannoy, L.C.","Hatschbach, G.","19919","1968","10","05","Southern America","Brazil","Paraná","Morretes","Colônia Floresta","-48.834400177002","-25.476900100708",NA,"Arvoreta 6m, fruto preto, tronco 12cm de diâmetro, casca lisa.; Mata pluvial, encosta de morro.","MBM007681","MBM007681","2018","30514","auto","12",NA,NA,NA,"100","100",NA,NA,NA,NA,NA
"74","2020-12-21 16:37:20-03","MBM","MBM","6557","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoriedeliana","Myrcia neoriedeliana","E.Lucas & C.E.Wilson","Lannoy, L.C.","Hatschbach, G.","18600","1968","02","14","Southern America","Brazil","Paraná","Paranaguá","Picadão Cambará, Colônia Limeira","-48.5092010498047","-25.5200004577637",NA,"Arvoreta 4m, flor alva. Cortex liso, levemente avermelhado.; Mata pluvial da encosta de morro.","MBM006557","MBM006557","2018","24916","auto","12",NA,NA,NA,"20","50",NA,NA,NA,NA,NA
"75","2020-12-21 16:37:20-03","MBM","MBM","333333","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoriedeliana","Myrcia neoriedeliana","E.Lucas & C.E.Wilson","Lannoy, L.C.","Verdi, M.; Santos, A.S. dos; Santos, A.S. dos","s.n.","2007","01","15","Southern America","Brazil","Santa Catarina","Blumenau","Parque Municipal São Francisco de Assis","-49.0661010742188","-26.9193992614746",NA,NA,"MBM333333","MBM333333","2018","34291","auto","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-12-21 16:37:20-03","MBM","MBM","332128","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoriedeliana","Myrcia neoriedeliana","E.Lucas & C.E.Wilson","Lannoy, L.C.","Vieira, F.C.S.","1675","2006","02","26","Southern America","Brazil","Santa Catarina","Garuva","Monte Crista, Rio do Cristo","-48.8549995422363","-26.0266990661621",NA,"Árvore. Terrestre. FODTB, mata ciliar. Flor branca.; Árvore; corola branca.; FODTB, mata ciliar.","MBM332128","MBM332128","2018","22441","auto","12",NA,NA,NA,"50","50",NA,NA,NA,NA,NA
"77","2020-12-21 16:37:20-03","MBM","MBM","47517","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoriedeliana","Myrcia neoriedeliana","E.Lucas & C.E.Wilson","Lannoy, L.C.","Reitz, R.; Klein, R.M.; Klein, R.M.","2035","1954","06","05","Southern America","Brazil","Santa Catarina","Itajaí","Cunhas","-48.6618995666504","-26.9078006744385",NA,"Árvore com 10 m de altura; fruto maduro preto.; Mata.","MBM047517","MBM047517","2018","27253","auto","12",NA,NA,NA,"10","10",NA,NA,NA,NA,NA
"78","2020-12-21 16:37:20-03","MBM","MBM","267157","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoriedeliana","Myrcia neoriedeliana","E.Lucas & C.E.Wilson","Lannoy, L.C.","Silva, J.M.","3563","2002","02","10","Southern America","Brazil","Santa Catarina","Itapoá","Rio Saí Guaçú, Ponte do Quinze","-48.6161003112793","-26.1168994903564",NA,"Árvore, 5m, flor alva.; Mata atlântica da planície litorânea.","MBM267157","MBM267157","2018","18121","auto","12",NA,NA,NA,"5","10",NA,NA,NA,NA,NA
"79","2015-09-04 21:43:20-03","MNHN","RECOLNAT_MNHN_P","P05209051","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Marlierea","riedeliana","Marlierea riedeliana","(O.Berg) D.Legrand",NA,"Glaziou",NA,"1879","2","21",NA,"Brasil","Rio de Janeiro",NA,"Entre queimados e le Rio d´Ouro.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05209051' target='other'> <mi>dwc_moreinfo</mi></a>","P05209051","P05209051_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10787",NA,NA,NA,NA
"80","2015-09-04 12:43:36-03","MNHN","RECOLNAT_MNHN_P","P00217966","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Marlierea","riedeliana","Marlierea riedeliana","(O.Berg) D.Legrand",NA,"Riedel, L.",NA,NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00217966' target='other'> <mi>dwc_moreinfo</mi></a>","P00217966","P00217966_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA,NA,NA
"81","2016-03-09 18:11:23-03","MNHN","RECOLNAT_MNHN_P","P05209050","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Marlierea","riedeliana","Marlierea riedeliana","(O.Berg) D.Legrand",NA,"Glaziou",NA,"1879","2","21",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Entre Queimandos et Rio d´Ouro.","-43.2075004577637","-22.9027996063232","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05209050' target='other'> <mi>dwc_moreinfo</mi></a>","P05209050","P05209050_01",NA,"57442","auto",NA,NA,NA,NA,NA,NA,"10787",NA,NA,NA,NA
"82","2016-03-09 18:11:23-03","MNHN","RECOLNAT_MNHN_P","P05209049","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Marlierea","riedeliana","Marlierea riedeliana","(O.Berg) D.Legrand",NA,"Hatschbach, G.",NA,"1968","1","6",NA,"Brasil","Paraná","Guaratuba","Garuva.","-48.5746994018555","-25.8827991485596","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05209049' target='other'> <mi>dwc_moreinfo</mi></a>","P05209049","P05209049_01",NA,"41937","auto",NA,NA,NA,NA,NA,NA,"18256",NA,NA,NA,NA
"83","2020-12-11 11:39:17-03","UFMG","BHCB","173976","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Marlierea","riedeliana","Marlierea riedeliana","(O.Berg) D. Legrand",NA,"Vervolet, RR; Bausen, E; Pizziolo, W","2204","2003","04","10","Southern America","Brasil","Espírito Santo","Santa Teresa","Nova Lombardia, Reserva Biológica Augusto Ruschi","-40.6002998352051","-19.9356002807617",NA,"Arbusto de 8m, frutos imaturos de cor verde, maduros de cor vinho, fundo de vale, dossel 18m","BHCB019289",NA,"2011","23813","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-02-11 17:20:44-03","UFPR","UPCB","86209","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoriedeliana","Myrcia neoriedeliana","E.Lucas & C.E.Wilson","Lannoy, L.C.","Barbosa, E. et al.","768","2003","05","16",NA,"Brasil","Paraná","Guaraqueçada","Itaqui, arredores",NA,NA,NA,"Árvore, 4m, fruto imaturo. Floresta Atlântica..","UPCB0030422",NA,"2018",NA,NA,"09",NA,NA,NA,"20","70",NA,NA,NA,NA,NA
"85","2021-02-11 17:20:44-03","UFPR","UPCB","89888","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoriedeliana","Myrcia neoriedeliana","E.Lucas & C.E. Wilson","Lannoy, L.C.","Völtz, R.R.","1144","2017","02","04",NA,"Brasil","Paraná","Guaraqueçaba","RPPN Salto Morato","-48.3","-25.173889",NA,"Árvore 7 m alt.; botões florais verdes, flores com estames alvos; borda de clareira em Floresta Ombrófila Densa Submontana..","UPCB0028247","UPCB0028247","2018",NA,NA,"09",NA,"-48.300000","-25.173889","65","65",NA,NA,NA,NA,NA
"86","2021-02-11 17:20:44-03","UFPR","UPCB","40667","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoriedeliana","Myrcia neoriedeliana","E.Lucas & C.E. Wilson","Lannoy, L.C.","Borgo, M.","270","1999","12","16",NA,"Brasil","Paraná","Guaratuba","Rio Cubatãozinho","-48.5746994018555","-25.8827991485596",NA,"Árvore de 5m, com botões ferrugíneos, freqüente a margem do rio..","UPCB0030425",NA,"2018","41937","auto","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-02-11 17:20:44-03","UFPR","UPCB","8024","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoriedeliana","Myrcia neoriedeliana","E.Lucas & C.E. Wilson","Lannoy, L.C.","Hatschbach, G.","18701","1968","03","09",NA,"Brasil","Paraná","Guaraqueçaba","Serrinha","-48.3288993835449","-25.3066997528076",NA,"Arvoreta, 5m x 8cm, casca esverdeada, lisa. Mata pluvial da encosta de morro..","UPCB0030426",NA,"2018","37295","auto","11",NA,NA,NA,"50","100",NA,NA,NA,NA,NA
"88","2021-02-11 17:20:44-03","UFPR","UPCB","8027","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoriedeliana","Myrcia neoriedeliana","E.Lucas & C.E. Wilson","Lannoy,L.C.","Hatschbach, G.","18491","1968","01","18",NA,"Brasil","Paraná","Guaraqueçaba","Serrinha","-48.3288993835449","-25.3066997528076",NA,"Arvoreta, 6m, flor alvescente. Mata pluvial, encosta de morro..","UPCB0030420",NA,"2018","37295","auto","09",NA,NA,NA,"50","100",NA,NA,NA,NA,NA
"89","2021-02-11 17:20:44-03","UFPR","UPCB","6838","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoriedeliana","Myrcia neoriedeliana","E.Lucas & C.E. Wilson","Lannoy, L.C.","Hatschbach, G.","14455","1966","05","25",NA,"Brasil","Paraná","Morretes","Usina Elétrica Marumbi","-48.834400177002","-25.476900100708",NA,"Árvore, ca. 8m x 15cm. Mata pluvial da vertente atlântica..","UPCB0030421",NA,"2018","30514","auto","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2012-03-29 10:50:00-03","MO","MOBOT","100461934","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","riedeliana","Marlierea riedeliana","(O. Berg) D. Legrand","B.K. Holst (MO)","Ludwig Riedel","Riedel s.n.",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"91","2012-03-28 15:55:00-03","MO","MOBOT","313899","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","riedeliana","Marlierea riedeliana","(O. Berg) D. Legrand","K. Matsumoto","Alwyn H. Gentry|Dias, A. Cecilio|G.A. Franco","Gentry 58816","1987","9","2","South America","Brazil","São Paulo",NA,"Carlos Botelho State Park, Riberão Branco, Km 55, ca. 23 km S of Park headquarters. Transect 1","-46.9333333","-24.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"560.00000000",NA,"87-194",NA,"3",NA,NA
"92","2012-03-28 15:56:00-03","MO","MOBOT","313931","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","riedeliana","Marlierea riedeliana","(O. Berg) D. Legrand","K. Matsumoto","Alwyn H. Gentry|Dias, A. Cecilio|G.A. Franco","Gentry 58831","1987","9","2","South America","Brazil","São Paulo",NA,"Carlos Botelho State Park, Riberão Branco, Km 55, ca. 23 km S of Park headquarters. Transect 1","-46.9333333","-24.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"560.00000000",NA,"87-194",NA,"3",NA,NA
"93","2020-07-10 09:47:54-03","MBML","MBML-HERBARIO","28900",NA,"Plantae",NA,NA,"Myrtaceae","Marlierea","cf. riedeliana","Marlierea cf. riedeliana","O.Berg","M. Sobral/Março-2007","L. F. S. Magnago; V. Demuner, T. Cruz e Elias Bausen","885","2006","04","18",NA,"Brasil","Espírito Santo","Marilândia","Alto Liberdade, Pedra do Cruzeiro, propr.: Aguilar.","-40.550833","-19.348056",NA,"Arvoreta 6m de alt. Frutos verdes. Caule desfolhante. Mata (Gruta a base da mata).","MBML028900","MBML028900",NA,NA,NA,NA,NA,"40W33'3","19S20'53","150","150",NA,NA,NA,NA,NA
"94","2020-07-10 09:47:54-03","MBML","MBML-HERBARIO","29602",NA,"Plantae",NA,NA,"Myrtaceae","Marlierea","cf. riedeliana","Marlierea cf. riedeliana","O.Berg","M. Sobral/23-03-2007","V. Demuner; T. Cruz, M. Belizário e Elias Bausen.","3340","2007","03","21",NA,"Brasil","Espírito Santo","Marilândia","Liberdade (Água Viva, Pedra do Cruzeiro), propr.: Aguilar A. Lorenccini","-40.549389","-19.345972",NA,"Arvoreta 6m, frutos jovens verdes. Interior de mata.","MBML029602","MBML029602","2007",NA,NA,"03","23","40W32'57,8","19S20'45,5","200","200",NA,NA,NA,NA,NA
