"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","continentOcean","country","preparationType","occurrenceRemarks","barcode","imagecode","year","month","day","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","yearIdentified","class","coordinatePrecision","geoFlag","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","typeStatus","fieldNumber","individualCount","previousCatalogNumber"
"47","2015-09-04 20:31:10-03","MNHN","RECOLNAT_MNHN_P","P05316609","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Cambessedesia","pityrophylla","Cambessedesia pityrophylla","(DC.) A.B.Martins",NA,"Claussen",NA,NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05316609' target='other'> <mi>dwc_moreinfo</mi></a>","P05316609","P05316609_01","1841","1","1","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20",NA,NA
"48","2015-09-04 20:31:10-03","MNHN","RECOLNAT_MNHN_P","P05316611","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Cambessedesia","pityrophylla","Cambessedesia pityrophylla","(DC.) A.B.Martins",NA,"Claussen",NA,NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05316611' target='other'> <mi>dwc_moreinfo</mi></a>","P05316611","P05316611_01","1840","1","1","Minas Gerais","Serra da Piedade.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"114",NA,NA
"49","2015-09-04 20:31:10-03","MNHN","RECOLNAT_MNHN_P","P05316608","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Cambessedesia","pityrophylla","Cambessedesia pityrophylla","(DC.) A.B.Martins",NA,"Claussén, P.",NA,NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05316608' target='other'> <mi>dwc_moreinfo</mi></a>","P05316608","P05316608_01",NA,NA,NA,"Minas Gerais","Serra do Ouro Preto.","-43.5080986022949","-20.2875003814697",NA,NA,"Ouro Preto",NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-10-01 14:23:34-03","JBB","HEPH","34422","S","Plantae","Dicotyledon","Myrtales","Melastomataceae","Cambessedesia","pityrophylla","Cambessedesia pityrophylla","(Mart. ex DC.) A.B.Martins",NA,"Vidal, CV","s.n.","Southern America","Brasil",NA,"Categoria de ameaça: EN Em Perigo - CNCFlora",NA,NA,"2018","04","17","Minas Gerais","Complexo Germano","-43.5325","-20.204722","1170","1170","Mariana",NA,NA,NA,NA,NA,"-43.5325","-20.204722",NA,NA,NA,NA,NA
"51","2020-12-11 11:38:03-03","UFMG","BHCB","190924","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Cambessedesia","pityrophylla","Cambessedesia pityrophylla","(Mart. ex DC.) A.B.Martins",NA,"Vidal, CV","s.n.","Southern America","Brasil",NA,"Campo Rupestre sobre Canga","BHCB190924",NA,"2018","04","17","Minas Gerais","Complexo Germano","-43.5325","-20.204722","1170","1170","Mariana",NA,NA,NA,NA,NA,"-43.5325","-20.204722",NA,NA,NA,NA,NA
"52","2020-12-11 11:38:03-03","UFMG","BHCB","158896","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Cambessedesia","pityrophylla","Cambessedesia pityrophylla","(Mart. ex DC.) A.B.Martins",NA,"Rocha, MJR; Fernandes, AC; Buzzato, C","664","Southern America","Brasil",NA,"Canga ferrugínea. Arbusto ca de 3m. Ramos com tricomas brancos, pétalas amarelo claro, com base amarelo, estames amarelos.",NA,NA,"2012","05","14","Minas Gerais","Serra da Piedade. Trilha próxima à lanchonete, lado direito.","-43.684361","-19.822111","1593","1593","Caeté",NA,NA,NA,NA,NA,"-43.684361","-19.822111",NA,NA,NA,NA,NA
"53","2020-12-11 11:38:03-03","UFMG","BHCB","197276","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Cambessedesia","pityrophylla","Cambessedesia pityrophylla","(Mart. ex DC.) A.B.Martins",NA,"Vidal, CV; Vasconcelos, FB","s.n.","Southern America","Brasil",NA,"Arbusto; Vegetação arbustiva sobre canga","BHCB197276",NA,"2019","01","17","Minas Gerais",NA,"-43.497444","-20.148722","1143","1143","Mariana","2019",NA,NA,NA,"02","-43.497444","-20.148722",NA,NA,NA,NA,NA
"54","2020-12-11 11:38:03-03","UFMG","BHCB","71799","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Cambessedesia","pityrophylla","Cambessedesia pityrophylla","(Mart. ex DC.) A.B.Martins",NA,"Barreto, HLM","6752","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"Minas Gerais",NA,"-43.6697006225586","-19.8799991607666",NA,NA,"Caeté",NA,NA,"22051","auto",NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-12-11 11:38:03-03","UFMG","BHCB","71800","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Cambessedesia","pityrophylla","Cambessedesia pityrophylla","(Mart. ex DC.) A.B.Martins",NA,"Barreto, HLM","6751","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"Minas Gerais",NA,"-43.6697006225586","-19.8799991607666",NA,NA,"Caeté",NA,NA,"22051","auto",NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-12-11 11:38:03-03","UFMG","BHCB","62345","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Cambessedesia","pityrophylla","Cambessedesia pityrophylla","(Mart. ex DC.) A.B.Martins",NA,"Mota, RC da; Marques, A","351","Southern America","Brasil",NA,"Arbusto coletado em afloramento rochoso; flores amareladas.",NA,NA,"2001","02","01","Minas Gerais","Serra da Piedade","-43.6697006225586","-19.8799991607666",NA,NA,"Caeté",NA,NA,"22051","auto",NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-12-11 11:38:03-03","UFMG","BHCB","31921","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Cambessedesia","pityrophylla","Cambessedesia pityrophylla","(Mart. ex DC.) A.B.Martins",NA,NA,"s.n.","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"Minas Gerais","Serra da Piedade","-43.6697006225586","-19.8799991607666",NA,NA,"Caeté",NA,NA,"22051","auto",NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-12-11 11:38:03-03","UFMG","BHCB","31921","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Cambessedesia","pityrophylla","Cambessedesia pityrophylla","(Mart. ex DC.) A.B.Martins",NA,NA,"s.n.","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"Minas Gerais","Serra da Piedade","-43.6697006225586","-19.8799991607666",NA,NA,"Caeté",NA,NA,"22051","auto",NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-02-11 17:19:34-03","UFPR","UPCB","83386","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Cambessedesia","pityrophylla","Cambessedesia pityrophylla","(DC.) A.B.Martins","Goldenberg, R.","Souza, V.C.","33802",NA,"Brasil",NA,"Arbusto, ca. 1,5m alt. Hipanto cinza-claro; pétalas e estames amarelos..","UPCB0011464","UPCB0011464","2006","01","10","Minas Gerais","Serra da Piedade. Campo Rupestre","-43.6697006225586","-19.8799991607666",NA,NA,"Caeté","2014",NA,"22051","auto",NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-02-11 17:19:34-03","UFPR","UPCB","45966","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Cambessedesia","pityrophylla","Cambessedesia pityrophylla","(Mart. ex DC.) A.B.Martins","Goldenberg, R.","Mota, R.C.","351",NA,"Brasil",NA,"Arbusto coletado em afloramento rochoso, flores amareladas..","UPCB0011462","UPCB0011462","2001","02","01","Minas Gerais","Serra da Piedade","-43.6697006225586","-19.8799991607666",NA,NA,"Caeté","2002",NA,"22051","auto","01",NA,NA,"01",NA,NA,NA,NA
"61","2017-05-22 12:40:00-03","MO","MOBOT","100972023","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Pyramia","pityrophylla","Pyramia pityrophylla","(DC.) Cham.","J.J. Wurdack","Howard S. Irwin|R.M. Harley|Eunice Onishi","Irwin 28789","South America","Brazil",NA,NA,NA,NA,"1971","1","20","Minas Gerais","Ca. 5 km N of Caeté.",NA,NA,"2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"62","2017-05-22 12:44:00-03","MO","MOBOT","100972024","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Pyramia","pityrophylla","Pyramia pityrophylla","(DC.) Cham.","J.J. Wurdack","Howard S. Irwin|R.M. Harley|Eunice Onishi","Irwin 30393","South America","Brazil",NA,NA,NA,NA,"1971","1","15","Minas Gerais","Ca. 35 km E of Belo Horizonte, near BR-31.",NA,NA,"1850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"63","2009-10-14 13:50:00-03","MO","MOBOT","3397021","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Pyramia","pityrophylla","Pyramia pityrophylla","(DC.) Cham.","J. J. Wurdack","Leslie R. Landrum","Landrum 4295","South America","Brazil",NA,NA,NA,NA,"1982","2","2","Minas Gerais","Caeté, Serra da Piedade, km 1-5 on road to top of Serra. Mainly shrubby vegetation in very rocky, iron rich substrate. In open area.","-43.75","-19.91666","1200.00000000","1700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-09-12 05:00:02-03","US","US","2628636","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Cambessedesia","pityrophylla","Cambessedesia pityrophylla","A.B. Martins",NA,"H. S. Irwin, R. M. Harley & E. Onishi","28789","South America - Neotropics","Brazil",NA,NA,"US01902302","US01902302_01 US01902302_02","1971","1","20","Minas Gerais","Summit and upper slopes on S side, Serra da Piedade, ca. 5 km N of Caeté","-43.6697006225586","-19.8799991607666","2000",NA,"Caeté",NA,"Dicotyledonae","22051","auto",NA,NA,NA,NA,NA,NA,"1",NA
"65","2020-09-12 05:00:02-03","US","US","286936","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Cambessedesia","pityrophylla","Cambessedesia pityrophylla","A.B. Martins",NA,"Sello, --","B/1150","South America - Neotropics","Brazil",NA,NA,"US01902304","US01902304_01 US01902304_02","1904","12","23","Minas Gerais","Sa. da Piedade",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"66","2020-09-12 05:00:02-03","US","US","480643","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Cambessedesia","pityrophylla","Cambessedesia pityrophylla","A.B. Martins",NA,"G. von Martius","929","South America - Neotropics","Brazil",NA,NA,"US01894182","US01894182_01 US01894182_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"67","2020-09-12 05:00:02-03","US","US","2628637","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Cambessedesia","pityrophylla","Cambessedesia pityrophylla","A.B. Martins",NA,"H. S. Irwin, R. M. Harley & E. Onishi","30393","South America - Neotropics","Brazil",NA,NA,"US01902303","US01902303_01 US01902303_02","1971","1","15","Minas Gerais","Serra do Espinhaço, ca. 35 km E of Belo Horizonte, near BR-31",NA,NA,"1850",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"68","2019-11-13 11:25:14-03","USP","SPF","112227","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Cambessedesia","pityrophylla","Cambessedesia pityrophylla","(Mart. ex DC.) A.B.Martins",NA,"Paula, JA","2186",NA,"Brasil",NA,NA,"SPF00112227",NA,"1986","01","04","Minas Gerais","Serra da Piedade","-43.666667","-19.816667",NA,NA,"Caeté",NA,NA,NA,NA,NA,"-43.666667","-19.816667",NA,NA,NA,NA,NA
"69","2019-11-13 11:25:14-03","USP","SPF","130788","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Cambessedesia","pityrophylla","Cambessedesia pityrophylla","(Mart. ex DC.) A.B.Martins","Goldenberg, R","Souza, VC","10065",NA,"Brasil",NA,NA,"SPF00130788",NA,"1996","01","11","Minas Gerais","Serra da Piedade","-43.674017","-19.817933","1480","1480","Caeté","1998",NA,NA,NA,"04","-43.674017","-19.817933",NA,NA,NA,NA,NA
"70","2019-11-13 11:25:14-03","USP","SPF","73950","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Cambessedesia","pityrophylla","Cambessedesia pityrophylla","(Mart. ex DC.) A.B.Martins","Rodrigues, KF","Arbo, MM","4086",NA,"Brasil",NA,NA,"SPF00073950",NA,"1990","05","14","Minas Gerais","Serra da Piedade","-43.633333","-19.9","1480","1650","Caeté","2011",NA,NA,NA,"01","-43.633333","-19.9",NA,NA,NA,NA,NA
"71","2015-03-07 08:50:30-03","F","FMNH-SEEDPLANTS","V0119737F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Cambessedesia","pityrophylla","Cambessedesia pityrophylla",NA,NA,NA,NA,"South America","Brazil",NA,NA,"V0119737F","V0119737F_01",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2015-03-07 08:50:30-03","F","FMNH-SEEDPLANTS","V0119738F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Cambessedesia","pityrophylla","Cambessedesia pityrophylla",NA,NA,NA,NA,"South America","Brazil",NA,NA,"V0119738F","V0119738F_01",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2015-03-07 08:50:30-03","F","FMNH-SEEDPLANTS","V0119741F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Cambessedesia","pityrophylla","Cambessedesia pityrophylla",NA,NA,NA,NA,"South America","Brazil",NA,NA,"V0119741F","V0119741F_01",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2015-03-07 08:50:31-03","F","FMNH-SEEDPLANTS","V0119743F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Cambessedesia","pityrophylla","Cambessedesia pityrophylla",NA,NA,NA,NA,"South America","Brazil",NA,NA,"V0119743F","V0119743F_01",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2016-08-23 09:45:35-03","NHMLondon","NHM-LONDON-BOT","BM000929326","S","Plantae",NA,NA,"Melastomataceae","Cambessedesia","pityrophylla","Cambessedesia pityrophylla","(Mart. ex DC.) A.B.Martins","Katia Ferreira Rodrigues; b.1957; K.F.Rodrigues","Peter Claussen; b.1877; d.1959; Claussen","267",NA,"Brasil",NA,NA,NA,NA,"1842",NA,NA,"Minas Gerais",NA,"-44.096503","-19.690239",NA,NA,NA,"2011",NA,NA,NA,NA,"-44.096503","-19.690239",NA,NA,NA,NA,"NHMUK:ecatalogue:4665691"
"76","2016-08-23 09:45:35-03","NHMLondon","NHM-LONDON-BOT","BM000929327","S","Plantae",NA,NA,"Melastomataceae","Cambessedesia","pityrophylla","Cambessedesia pityrophylla","(Mart. ex DC.) A.B.Martins","Katia Ferreira Rodrigues; b.1957; K.F.Rodrigues","Peter Claussen; b.1877; d.1959; Claussen","18",NA,"Brasil",NA,NA,NA,NA,"1840","04",NA,"Minas Gerais",NA,"-44.096503","-19.690239",NA,NA,NA,"1983",NA,NA,NA,NA,"-44.096503","-19.690239",NA,NA,NA,NA,"NHMUK:ecatalogue:4665690"
"77","2016-08-23 09:45:35-03","NHMLondon","NHM-LONDON-BOT","BM000929349","S","Plantae",NA,NA,"Melastomataceae","Cambessedesia","pityrophylla","Cambessedesia pityrophylla","(Mart. ex DC.) A.B.Martins","Katia Ferreira Rodrigues; b.1957; K.F.Rodrigues","Martius","929",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,"1983",NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,"NHMUK:ecatalogue:4665610"
"78","2019-11-01 15:03:55-03","UnB","UB","19518","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Cambessedesia","pityrophylla","Cambessedesia pityrophylla","(DC.) A.B. Martins","Martins, AB","Irwin, HS; Harley, RM; Smith, GL","30393","Southern America","Brasil",NA,"Corolla light yellow; stamens yellow, aging to yellow-orange.; Shrub 1m; Upper shrub-covered slopes. Solo: Iron-rich rocks and gravel, the soil restricted.",NA,NA,"1971","01","15","Minas Gerais","Serra da Piedade, ca. 35km E. of Belo Horizonte, near BR-31",NA,NA,"1850","1850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-11-01 15:03:55-03","UnB","UB","19519","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Cambessedesia","pityrophylla","Cambessedesia pityrophylla","(DC.) A.B. Martins","Martins, AB","Irwin, HS; Harley, RM; Smith, GL","28789","Southern America","Brasil",NA,"Corolla yellow; stamens yellow.; Shrub 1,5m; Outcrops. Summit and upper slopes. Solo: Iron-rich soil.",NA,NA,"1971","01","20","Minas Gerais","Serra da Piedade",NA,NA,"2000","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-11-01 15:03:55-03","UnB","UB","19570","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Cambessedesia","pityrophylla","Cambessedesia pityrophylla","(DC.) A.B. Martins","Rodrigues, KF","Ferreira, MB","75","Southern America","Brasil",NA,"Arbusto 1,2m. Flor amarela; .",NA,NA,"1970","01","24","Minas Gerais","Serra da Piedade, perto de Belo Horizonte",NA,NA,"1800","1800",NA,"2011",NA,NA,NA,"01",NA,NA,NA,NA,NA,NA,NA
"81","2019-05-06 11:59:11-03","UFU","HUFU","6321","S","Plantae",NA,NA,"Melastomataceae","Cambessedesia","pityrophylla","Cambessedesia pityrophylla","(Mart. ex DC.) A.B.Martins","Romero, R.","Grandi, T.S.M.; et al.","s.n.",NA,"Brasil",NA,"Arbustivo.; Campo rupestre.","HUFU00059903","HUFU00059903","1986","01","04","Minas Gerais","Serra da Piedade","-43.666667","-19.816667",NA,NA,"Caeté","1995",NA,NA,NA,"07","-43.666667","-19.816667",NA,NA,NA,NA,NA
"82","2019-05-06 11:59:11-03","UFU","HUFU","76117","S","Plantae",NA,NA,"Melastomataceae","Cambessedesia","pityrophylla","Cambessedesia pityrophylla","(Mart. ex DC.) A.B.Martins","Rocha, M.J.R.","Rocha, M.J.R.; Fernandes, A.C. & Buzzato, C.","664",NA,"Brasil",NA,"Canga ferrugínea. Arbusto ca. de 3m. Ramos com tricomas brancos, pétalas amarelo claro, com base amarelo, estames amarelos.","HUFU00073777","HUFU00073777","2012","05","14","Minas Gerais","Serra da Piedade, Trilha próxima à lanchonete, lado direito.","-43.684444","-19.822222","1593","1593","Caeté","2012",NA,NA,NA,"05","-43.684444","-19.822222","30",NA,NA,NA,NA
"83","2019-05-06 11:59:11-03","UFU","HUFU","25061","S","Plantae",NA,NA,"Melastomataceae","Cambessedesia","pityrophylla","Cambessedesia pityrophylla","(Mart. ex DC.) A.B.Martins","Romero, R.","Romero, R.; Nakajima, J.N.","5995",NA,"Brasil",NA,"Subarbusto, ca. 1,5 m. Corola e estames amarelos.; Campo rupestre. Solo laterítico.","HUFU00059902","HUFU00059902","2001","03","27","Minas Gerais","Serra da Piedade","-43.6697006225586","-19.8799991607666",NA,NA,"Caeté","2001",NA,"22051","auto","03",NA,NA,NA,NA,NA,NA,NA
"84","2019-05-06 11:59:11-03","UFU","HUFU","19446","S","Plantae",NA,NA,"Melastomataceae","Cambessedesia","pityrophylla","Cambessedesia pityrophylla","(Mart. ex DC.) A.B.Martins","Romero, R.","Lombardi, J.A.","1245",NA,"Brasil",NA,"Arbusto ca. de 1,8 m.; Campo rupestre.","HUFU00059904","HUFU00059904","1996","04","10","Minas Gerais","Serra da Piedade, Descendo da igreja em direção à base da serra.","-43.6697006225586","-19.8799991607666",NA,NA,"Caeté","2000",NA,"22051","auto","12",NA,NA,NA,NA,NA,NA,NA
"85","2014-09-23 11:02:00-03","G","G-DC","G00318383","S","Plantae",NA,NA,"Melastomataceae","Pyramia","pityrophylla","Pyramia pityrophylla","(DC.) Cham.","CAT.HERB.PRODR.","Clausen, P. C. D.","35","AMERIQUE DU SUD","Brazil",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00318383",NA,NA,NA,NA,"Minas Gerais",NA,"-45.44222222","-18.78777778",NA,NA,NA,"2012",NA,NA,NA,"01","-45.44222222","-18.78777778","01",NA,NA,NA,NA
"86","2014-09-23 11:02:00-03","G","G-DC","G00318380","S","Plantae",NA,NA,"Melastomataceae","Pyramia","pityrophylla","Pyramia pityrophylla","(DC.) Cham.","CAT.HERB.PRODR.","Martius, C. F. P.","929","AMERIQUE DU SUD","Brazil",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00318380",NA,"1841",NA,"00","Minas Gerais",NA,"-45.44222222","-18.78777778",NA,NA,NA,"2012",NA,NA,NA,"01","-45.44222222","-18.78777778","01","ISOTYPUS of Osbeckia pityrophylla DC.",NA,NA,NA
"87","2019-11-21 10:09:36-03","IBt","SP","38254","S","Plantae",NA,NA,"Melastomataceae","Cambessedesia","pityrophylla","Cambessedesia pityrophylla","(Mart. ex DC.) A.B.Martins","Martins, AB","Mello Barreto","6751",NA,"Brasil",NA,NA,NA,NA,"1933","06","28","Minas Gerais","Serra da Piedade","-43.6697006225586","-19.8799991607666",NA,NA,"Caeté","1984",NA,"22051","auto",NA,NA,NA,NA,NA,NA,NA,NA
