"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","infraspecificEpithet","fieldNumber","individualCount","typeStatus","sex"
"98","2021-02-11 17:21:32-03","UFPR","UPCB","2769","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster","Fl. Il. Catarinense - Rubiáceas vol. 1, pg. 320","Braga, R.","1005","1960","09","24",NA,"Brasil","Paraná","Curitiba","Batel","-49.2731018066406","-25.4277992248535",NA,NA,NA,"Herbácea, não ereta, terreno baldio..",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2021-02-11 17:21:32-03","UFPR","UPCB","24853","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster","Fl. Il. Catarinense - Rubiáceas vol. 1, pg. 320","Dunaiski Jr., A.","146","1991","09","15",NA,"Brasil","Paraná","Mandirituba","Passo Amarelo","-49.326099395752","-25.7789001464844",NA,NA,NA,"Pétalas vermelho-vinho..",NA,NA,"20385","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2008-08-07 03:32:00-03","MO","MOBOT","1948789","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"G. Meyer","Meyer 17470",NA,NA,NA,"South America","Bolivia","Tarija",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2018-05-17 05:28:00-03","MO","MOBOT","2295565","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster","Bacigalupo, N. M.","María E. Múlgura|F. Biganzoli|Paola Peralta|M.A. Romero","Múlgura 2318","2000","9","24","South America","Argentina","Misiones","Apóstoles","Ruta 201, a 10 Km de Apóstoles","-55.56666","-27.76666","330.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2018-08-26 04:35:00-03","MO","MOBOT","2406107","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster","Bacigalupo, N. M.","F. Biganzoli|Paola Peralta|S. A. Catalano|A.M. Girscht|G. Irrazabal|G. Massaccesi|Y. Sasal","Biganzoli 568","1999","9","22","South America","Argentina","Misiones","Cainguás","Predio UNLP : valle del arroyo Cuña Pirú, borde de ruta 7 cerca de entrada al balneario",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2008-05-27 22:02:00-03","MO","MOBOT","3125921","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster","Dempster","Sara G. Tressens","Tressens 1532","1981",NA,NA,"South America","Argentina","Corrientes","Santo Tomé","Arroyo Chimiray y rio Uruguay. En campo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2008-05-27 22:02:00-03","MO","MOBOT","3125930","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster","Stephen F. Smith","Ronaldo Wasum","Wasum 6484","1989",NA,NA,"South America","Brazil",NA,NA,"RS-Caxias do Sul-Ana Rech-Faxinal. Na orla da mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2013-05-07 06:03:00-03","MO","MOBOT","3125964","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster","C. M. Taylor","Ynés Mexia","Mexia 4104","1929",NA,NA,"South America","Brazil","Espírito Santo",NA,"Santa Barbara de Caparao; Woods near village; openings in woods;",NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2013-12-28 19:53:00-02","MO","MOBOT","3126038","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster","P.G. Delprete","Piero G. Delprete|A. Reis|O. Iza","Delprete 7053","1998",NA,NA,"South America","Brazil","Santa Catarina",NA,"Serra do Major Gersino; Res. Particular Patrimonio Nac. (RPPN) do Caraguata; Antonio Carlos;","-48.88333","-27.41666","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2013-12-28 19:53:00-02","MO","MOBOT","3126109","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster","P.G. Delprete","Piero G. Delprete|A. Reis|O. Iza","Delprete 7010","1998",NA,NA,"South America","Brazil","Santa Catarina",NA,"Plantalto Meridional; Bom Jardim da Serra Rod. SC-438, km 34; Hotel Rural Passo Velho;","-49.68333","-28.31666","1250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2013-12-28 19:53:00-02","MO","MOBOT","3126180","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster","P.G. Delprete","Piero G. Delprete|A. Reis|O. Iza","Delprete 7017","1998",NA,NA,"South America","Brazil","Santa Catarina",NA,"Planalto Merdional; Bom Jardim da Serra. Rod SC-438, km 34; Hotel Rural Passo Velho;","-49.68333","-28.31666","1250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2013-12-28 19:53:00-02","MO","MOBOT","3126306","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster","P.G. Delprete","Piero G. Delprete|A. Reis|O. Iza","Delprete 7007","1998",NA,NA,"South America","Brazil","Santa Catarina",NA,"Planalto Meridional; Bom Jardim da Serra. Rod. SC-438, km 34. Hotel Rural Passo Velho.","-49.55","-28.38333","1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2013-12-28 19:53:00-02","MO","MOBOT","3126869","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster","P.G. Delprete","Piero G. Delprete|A. Reis|O. Iza","Delprete 7002","1998",NA,NA,"South America","Brazil","Santa Catarina",NA,"Serra do Rio do Rastro; Bom Jardim da Serra;","-49.55","-28.38333","1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2013-12-28 19:53:00-02","MO","MOBOT","3127082","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster","P.G. Delprete","Piero G. Delprete|A. Reis|O. Iza","Delprete 7006","1998",NA,NA,"South America","Brazil","Santa Catarina",NA,"Planalto Meridional; Bom Jardim da Serra. Rod. SC-438, km 34. Hotel Rural Passo Velho.","-49.55","-28.38333","1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2011-04-03 17:14:00-03","MO","MOBOT","3127119","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster","C.L. Cristobal","Carmen L. Cristóbal","Cristóbal 1319","1975",NA,NA,"South America","Argentina","Corrientes","San Luis del Palmar","Ruta 5, 18km SE de San Luis del Palmar;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2008-05-27 22:02:00-03","MO","MOBOT","3127320","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster","C. M. Taylor","R. Kummrow","Kummrow 1161","1976",NA,NA,"South America","Brazil","Paraná",NA,"Araucaria; Rio Iguacu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-06-14 12:43:00-03","MO","MOBOT","3127407","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster","C. M. Taylor","M. Brollo","Brollo 392","1985","5","9","South America","Argentina","Santa Fé","La Capital","Ciudad de Santa Fe.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"115","2008-05-27 22:02:00-03","MO","MOBOT","3127569","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster","C. M. Taylor","PORTO","PORTO 1689","1975",NA,NA,"South America","Brazil",NA,NA,"Barros Cassal; Soledode",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2008-05-27 22:02:00-03","MO","MOBOT","520103","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster","C.M. Taylor (MO)","James C. Solomon","Solomon 11233","1983","10","14","South America","Bolivia","Tarija","Arce","Valley of the Río Chillaguatas, below Rancho Nogalar on trail between Sidras and Tariquia. Moist sub-tropical forest.","-64.41666","-22.08333","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-106","3",NA,NA
"117","2008-05-27 22:02:00-03","MO","MOBOT","884759","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster","C. M. Taylor (MO)","Elsa M. Zardini|M. Vera","Zardini 40206","1994","7","28","South America","Paraguay","Paraguarí",NA,"Arroyo Apichapa. Gallery forest.","-57.20888","-26.19277",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"928","4",NA,NA
"118","2011-04-05 22:07:00-03","MO","MOBOT","2297421","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Relbunium","nigro-ramosum","Relbunium nigro-ramosum","Ehrend.","Cabral, E. L., //","Ricardo O. Vanni|D.B. Kurtz|C.S. Glibota","Vanni 3780","1996","11","11","South America","Argentina","Misiones","Iguazú","Entrada a Puerto Esperanza y ruta 12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-08-31 08:57:53-03","INPA","INPA","114339","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Relbunium","nigro-ramosum","Relbunium nigro-ramosum","Ehrenb.",NA,"Tressens, SG","1533","1981","12","03","Southern America","Argentina","Santo Tomé",NA,"Arroyo chimiray y río Uruguay.",NA,NA,NA,NA,NA,NA,"INPA0114339","INPA0114339 INPA0114339_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-08-31 08:57:53-03","INPA","INPA","114347","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Relbunium","nigro-ramosum","Relbunium nigro-ramosum","Ehrenb.",NA,"Tressens, SG","1728","1981","08","07","Southern America","Argentina","Santo Tomé",NA,"Wstablecimiento Las Marías.",NA,NA,NA,NA,NA,NA,"INPA0114347","INPA0114347_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2019-12-19 11:20:20-03","UFG","UFG","47528","S","Plantae",NA,NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster Search in The Plant L","Delprete, P.G.","Delprete, P.G.; Reis, A. & Iza, O.","7017","1998","12","05",NA,"Brasil","Santa Catarina","Bom Jardim da Serra",NA,"-49.683333","-28.316667","1250","1250",NA,NA,"UFG0047528","UFG0047528",NA,NA,"2005",NA,NA,NA,NA,"-49.683333","-28.316667",NA,NA,NA,NA,NA
"122","2021-01-26 14:12:56-03","CPACT","ECT","3012","PreservedSpecimen","Plantae","Embryophyta",NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster","S.F.Smith","A.Kegler","639","2000","02","12",NA,"Brasil","Rio Grande do Sul","Caxias do Sul","Ana Rech na capoeira. Coordenadas geográficas obtidas a partir dos dados de localidade, sede do munícipio.","-51.180833","-29.161667","783","783",NA,NA,"ECT0003012","ECT0003012",NA,NA,"2000","04","01",NA,NA,"51º10'51''W","29º9'42''S",NA,NA,NA,NA,NA
"123","2020-09-12 05:00:02-03","US","US","2444852","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"-- Reitz & Klein, --","10973","1961","3","23","South America","Brazil","Santa Catarina",NA,"Morro do Campo Alegre, São Francisco do Sul, Matinha",NA,NA,"1300",NA,NA,NA,"US02696594","US02696594_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"124","2020-09-12 05:00:02-03","US","US","2281162","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"G. Tessmann","s.n.","1948","10","5","South America","Brazil","Paraná",NA,"Curitiba Pr. Br.",NA,NA,NA,NA,NA,NA,"US02696771","US02696771_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"125","2020-09-12 05:00:02-03","US","US","2625965","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"A. Lourteig","2131","1967","12","14","South America","Brazil","Santa Catarina",NA,"Mun São Joaquim, Serra do Oratório",NA,NA,"1400",NA,NA,NA,"US02696573","US02696573_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"126","2020-09-12 05:00:02-03","US","US","2249802","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"L. B. Smith, R. Reitz & O. Sufridini","9421","1956","12","26","South America","Brazil","Santa Catarina",NA,"Mun. Chapecó: Campo, Fazenda Campo São Vicente, 24 km west of Campo Erê",NA,NA,"900","1000",NA,NA,"US02696616","US02696616_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"127","2020-09-12 05:00:02-03","US","US","2281240","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"L. B. Smith & R. Reitz","9129","1956","12","23","South America","Brazil","Santa Catarina",NA,"Mun. Caçador: Brookbank in campo, 52 km west of Caçador near the eastern edge of the campos of Palmas",NA,NA,"1000","1200",NA,NA,"US02696618","US02696618_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"128","2020-09-12 05:00:02-03","US","US","2743185","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"L. B. Smith & R. Reitz","14211","1965","1","3","South America","Brazil","Santa Catarina",NA,"Mun São Joaquim: boggy brook, Santa Barbara","-49.5","-28.12","1400",NA,NA,NA,"US02696575","US02696575_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"129","2020-09-12 05:00:02-03","US","US","2323663","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"-- Reitz & Klein, --","8141","1959","1","13","South America","Brazil","Santa Catarina",NA,"Fazenda da Laranja, Bom Jardim, S. Joaquim, Banhado do campo",NA,NA,"1400",NA,NA,NA,"US02696599","US02696599_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"130","2020-09-12 05:00:02-03","US","US","2323593","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"-- Reitz & Klein, --","7837","1958","12","13","South America","Brazil","Santa Catarina",NA,"Fazenda da Laranja, Bom Jardim, S. Joaquim, campo",NA,NA,"1400",NA,NA,NA,"US02696601","US02696601_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"131","2020-09-12 05:00:02-03","US","US","3172172","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"A. Lourteig","2175","1967","12","14","South America","Brazil","Santa Catarina",NA,"Mun São Joaquim, Bõn Jardim, Río Capivaras",NA,NA,"1300",NA,NA,NA,"US02696571","US02696571_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"132","2020-09-12 05:00:02-03","US","US","3525777","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"P. G. Delprete, A. Reis & O. Iza","7007","1998","12","5","South America","Brazil","Santa Catarina",NA,"Planalto Meridional. Mun. Bom Jardim da Serra. Rod. SC-438, km 34. Hotel Rural Passo Velho","-49.55","-28.38","1300",NA,NA,NA,"US02696564","US02696564_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"133","2020-09-12 05:00:02-03","US","US","2281160","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"G. Tessmann","s.n.","1947","12","5","South America","Brazil","Paraná",NA,"Florestal Pr. Br. Zona da Araucaria",NA,NA,NA,NA,NA,NA,"US02696772","US02696772_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"134","2020-09-12 05:00:02-03","US","US","939560","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"A. Regnell","I 174x","1866","11","13","South America - Neotropics","Brazil","Minas Gerais",NA,"Caldas",NA,NA,NA,NA,NA,NA,"US02696753","US02696753_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"135","2020-09-12 05:00:02-03","US","US","3525795","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"P. G. Delprete, A. Reis & O. Iza","7027","1998","12","6","South America","Brazil","Santa Catarina",NA,"Planalto Meridional. Mun. Urubici, Estrada Bom Jardim da Serra-Urubici, ca. 20 km antes de Urubici","-49.75","-28.15","1200",NA,NA,NA,"US02696561","US02696561_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"136","2020-09-12 05:00:02-03","US","US","2268734","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"-- Reitz & Klein, --","6101","1958","1","10","South America","Brazil","Santa Catarina",NA,"Morro do Iquererim, Campo Alegre, Mata, Liana",NA,NA,"1300",NA,NA,NA,"US02696604","US02696604_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"137","2020-09-12 05:00:02-03","US","US","3525757","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"P. G. Delprete, A. Reis & O. Iza","6985","1998","12","5","South America","Brazil","Santa Catarina",NA,"Mun Lauro Müller, loc Novo Horizonte, estz SC.-403, km 12, proprietade Olavo Mariotti","-49.47","-28.38","420",NA,NA,NA,"US02696567","US02696567_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"138","2020-09-12 05:00:02-03","US","US","3525787","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"P. G. Delprete, A. Reis & O. Iza","7017","1998","12","5","South America","Brazil","Santa Catarina",NA,"Planalto Meridional. Mun. Bom Jardim da Serra. Rod. SC-438, km 34. Hotel Rural Passo Velho","-49.68","-28.32","1250",NA,NA,NA,"US02696562","US02696562_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"139","2020-09-12 05:00:02-03","US","US","2249806","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"L. B. Smith & R. Reitz","10213","1957","1","16","South America","Brazil","Santa Catarina",NA,"Mun. São Joaquim: Banks of Rio Taimbezinho, 5-10 km west of Bom Jardim da Serra (Cambajuva)",NA,NA,"1100","1200",NA,NA,"US02696612","US02696612_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"140","2020-09-12 05:00:02-03","US","US","2438764","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"-- Reitz & Klein, --","13627","1962","10","26","South America","Brazil","Santa Catarina",NA,"Pôrto União, Mata ciliar",NA,NA,"750",NA,NA,NA,"US02696588","US02696588_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"141","2020-09-12 05:00:02-03","US","US","2281241","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"L. B. Smith, R. Reitz & O. Sufridini","9266","1956","12","26","South America","Brazil","Santa Catarina",NA,"Mun. Chapecó: Dry clearing by Rio Araça, 30 km southwest of Campo Erê",NA,NA,"700",NA,NA,NA,"US02696617","US02696617_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"142","2020-09-12 05:00:02-03","US","US","3525768","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"P. G. Delprete, A. Reis & O. Iza","6998","1998","12","5","South America","Brazil","Santa Catarina",NA,"Serra do Rio do Rastro, Mun Lauro Müller, Estrada Lauro Müller-Bom Jardim, 9 km antes de Bom Jardim","-49.55","-28.38","1300",NA,NA,NA,"US02696566","US02696566_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"143","2020-09-12 05:00:02-03","US","US","2249807","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"L. B. Smith & R. Reitz","10335","1957","1","23","South America","Brazil","Santa Catarina",NA,"Mun. Bom Retiro: Bog and pasture, by Fazenda Santo Antônio, Campo dos Padres",NA,NA,"1650",NA,NA,NA,"US02696611","US02696611_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"144","2020-09-12 05:00:02-03","US","US","3399897","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"A. Kegler","639","2000","2","12","South America","Brazil","Rio Grande do Sul",NA,"Mun. de Caxias do Sul - Ana Rech, na capoeira",NA,NA,"780",NA,NA,NA,"US02696749","US02696749_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"145","2020-09-12 05:00:02-03","US","US","3525780","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"P. G. Delprete, A. Reis & O. Iza","7010","1998","12","5","South America","Brazil","Santa Catarina",NA,"Planalto Meridional. Mun. Bom Jardim da Serra. Rod. SC-438, km 34. Hotel Rural Passo Velho","-49.68","-28.32","1250",NA,NA,NA,"US02696563","US02696563_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"146","2020-09-12 05:00:02-03","US","US","2743182","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"L. B. Smith & R. M. Klein","13767","1964","12","7","South America","Brazil","Santa Catarina",NA,"Mun Campo Erê: 8 km west of Campo Erê","-53.1","-26.37","900","1000",NA,NA,"US02696577","US02696577_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"147","2020-09-12 05:00:02-03","US","US","2821302","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"G. Hatschbach","21349","1969","4","18","South America","Brazil","Paraná",NA,"Serra S'Ana (mun. Balsa Nova)",NA,NA,"1100",NA,NA,NA,"US02696761","US02696761_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"148","2020-09-12 05:00:02-03","US","US","2444833","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"-- Reitz & Klein, --","12258","1962","2","22","South America","Brazil","Santa Catarina",NA,"Curitibanos, Campo",NA,NA,"900",NA,NA,NA,"US02696591","US02696591_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"149","2020-09-12 05:00:02-03","US","US","2444854","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"-- Reitz & Klein, --","10476","1960","12","21","South America","Brazil","Santa Catarina",NA,"Morro do Campo Alegre, São Francisco do Sul, Capoeira",NA,NA,"1300",NA,NA,NA,"US02696595","US02696595_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"150","2020-09-12 05:00:02-03","US","US","2249795","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"L. B. Smith & R. M. Klein","8292","1956","12","5","South America","Brazil","Santa Catarina",NA,"8 km from C, Mun. Curitibanos and Campos Novos: bog, campo, west of Curitibanos toward Campos Novos",NA,NA,"850","950",NA,NA,"US02696621","US02696621_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
