"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","locality","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"2668","2021-03-01 11:53:51-03","UFPE","UFP","14261","PreservedSpecimen","Plantae","Fabaceae-Caes.","Senna","macranthera","Senna macranthera","(DC. ex Collad.) H.S. Irwin & Barneby","Queiroz, LP de","Correia, M","433","1996","05","17","Brasil","Pernambuco","Pesqueira","-36.6963996887207","-8.35778045654297",NA,NA,"1082","1082","UFP014261",NA,NA,"2006","05",NA,"Brejo de altitude, vegetação de mata serrana(sub-perenifólia|), árvore com aproximadamente 5m, flores amarelas.; Brejo de altitude, vegetação de mata serrana(sub-perenifólia|), árvore com aproximadamente 5m, flores amarelas.",NA,"Fabales",NA,NA,NA,NA,"36615","auto",NA,NA,NA,NA,NA
"2669","2021-03-01 11:53:51-03","UFPE","UFP","14258","PreservedSpecimen","Plantae","Fabaceae-Caes.","Senna","macranthera","Senna macranthera","(DC. ex Collad.) H.S. Irwin & Barneby","Afrânio Fernandes","Correia, M","234","1996","05","16","Brasil","Pernambuco","Pesqueira","-36.6963996887207","-8.35778045654297",NA,NA,NA,NA,"UFP014258",NA,NA,"1996","05","16","Brejo de altitude, vegetação mata serrana (sub-perenifólia). Árvore ca. 6,5m, flores amarelo-gema.; Brejo de altitude, vegetação mata serrana (sub-perenifólia). Árvore ca. 6,5m, flores amarelo-gema.",NA,"Fabales",NA,NA,NA,NA,"36615","auto",NA,NA,NA,NA,NA
"2670","2021-03-01 11:53:51-03","UFPE","UFP","3879","PreservedSpecimen","Plantae","Fabaceae-Caes.","Senna","macranthera","Senna macranthera","(DC. ex Collad.) H.S. Irwin & Barneby","Queiroz, LP de","Mariz, G","781","1973","05","08","Brasil","Pernambuco","Sairé","-35.7056007385254","-8.32750034332275",NA,NA,NA,NA,"UFP003879",NA,NA,"2006","05",NA,"Árvore.; Árvore.",NA,"Fabales",NA,NA,NA,NA,"14686","auto",NA,NA,NA,NA,NA
"2671","2021-03-01 11:53:52-03","UFPE","UFP","53258","PreservedSpecimen","Plantae","Fabaceae-Caes.","Senna","macranthera","Senna macranthera","(DC. ex Collad.) H.S. Irwin & Barneby","Córdula, E","Alves, M; Souza, G","3219","2008","07","06","Brasil","Piauí","Pedro II","-41.4585990905762","-4.42471981048584",NA,NA,NA,NA,"UFP053258",NA,NA,"2008","07",NA,"Erva lenhosa, com folhas fortemente espinescentes. Inflorescência com cerca de 1,5-3m, em áreas de solo argiloso a argilo-pedregoso, frutos imaturos verdes, flores abertas alaranjadas e botões em pré-antese. Comum na região; Erva lenho",NA,"Fabales",NA,NA,NA,NA,"49713","auto",NA,NA,NA,NA,NA
"2672","2021-03-01 11:53:51-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Fabaceae-Caes.","Senna","macranthera","Senna macranthera","(DC. ex Collad.) H.S. Irwin & Barneby","Queiroz, RT","Queiroz, RT","111","2004","10","01","Brasil","Rio Grande do Norte","Natal","-35.209400177002","-5.79500007629395",NA,NA,NA,NA,NA,NA,NA,"2004","10","01","Arbusto. Solo arenoso, flores amarelas, frutos imaturos verdes.; Arbusto. Solo arenoso, flores amarelas, frutos imaturos verdes.",NA,"Fabales",NA,NA,NA,NA,"12751","auto",NA,NA,NA,NA,NA
"2673","2021-03-01 11:53:51-03","UFPE","UFP","43864","PreservedSpecimen","Plantae","Fabaceae-Caes.","Senna","macranthera","Senna macranthera","(DC. ex Collad.) H.S. Irwin & Barneby","Queiroz, RT","Queiroz, RT","111","2004","10","01","Brasil","Rio Grande do Norte","Natal","-35.209400177002","-5.79500007629395",NA,NA,NA,NA,"UFP043864",NA,NA,"2004","10","01","Arbusto. Solo arenoso, flores amarelas, frutos imaturos verdes.; Arbusto. Solo arenoso, flores amarelas, frutos imaturos verdes.",NA,"Fabales",NA,NA,NA,NA,"12751","auto",NA,NA,NA,NA,NA
"2674","2021-03-01 11:53:51-03","UFPE","UFP","34075","PreservedSpecimen","Plantae","Fabaceae-Caes.","Senna","macranthera","Senna macranthera","(DC. ex Collad.) H.S. Irwin & Barneby","Sale, M","Moura, DC; Silva, RA","1148","2000","05","06","Brasil","Sergipe","Poço Redondo","-37.684398651123","-9.80500030517578",NA,NA,NA,NA,"UFP034075",NA,NA,NA,NA,NA,"Arvoreta ca. 3,5m de altura, pétalas amarelo ouro, estilete verde, estames amarelos.; Arvoreta ca. 3,5m de altura, pétalas amarelo ouro, estilete verde, estames amarelos.",NA,"Fabales",NA,NA,NA,NA,"32343","auto",NA,NA,NA,NA,NA
"2675","2021-03-01 11:53:52-03","UFPE","UFP","47499","PreservedSpecimen","Plantae","Fabaceae-Caes.","Senna","macranthera","Senna macranthera pudibunda","(Mart. ex Benth.) H.S. Irwin & Barneby","Córdula, E","Córdula, E; Melo, Y; Pinheiro, K","307","2007","06","23","Brasil","Pernambuco","Mirandiba","-38.533333","-8.2","-38.533333","-8.2","457","457","UFP047499",NA,NA,"2007","06","25","Arbusto, 2-3m alt. Flores amarelas; Arbusto, 2-3m alt. Flores amarelas; Caatinga arbórea-arbustiva densa, solo derivado de embasamento cristalino.",NA,"Fabales",NA,NA,"pudibunda",NA,NA,NA,NA,NA,NA,NA,NA
"2676","2021-03-01 11:53:52-03","UFPE","UFP","47490","PreservedSpecimen","Plantae","Fabaceae-Caes.","Senna","macranthera","Senna macranthera pudibunda","(Mart. ex Benth.) H.S. Irwin & Barneby","Córdula, E","Córdula, E; Pessoa, MC; Gomes, P; Araújo, DA; Santos, LL; Sousa, LG","263","2007","04","19","Brasil","Pernambuco","Mirandiba","-38.681944","-8.268889","-38.681944","-8.268889","483","483","UFP047490",NA,NA,"2007","04","23","Arbusto, flores amarelas.; Arbusto, flores amarelas.; Caatinga arbustiva aberta em solo arenoso de origem sedimentar.",NA,"Fabales",NA,NA,"pudibunda",NA,NA,NA,NA,NA,NA,NA,NA
"2677","2021-03-01 11:53:52-03","UFPE","UFP","47498","PreservedSpecimen","Plantae","Fabaceae-Caes.","Senna","macranthera","Senna macranthera pudibunda","(Mart. ex Benth.) H.S. Irwin & Barneby","Córdula, E","Córdula, E; Melo, Y; Pinheiro, K","305","2007","06","22","Brasil","Pernambuco","Mirandiba","-38.681944","-8.268889","-38.681944","-8.268889","483","483","UFP047498",NA,NA,"2007","06","25","Arbusto, 2-3 m alt., flores amarelas.; Arbusto, 2-3 m alt., flores amarelas.; Caatinga arbustiva esparsa em solo arenoso de origem sedimentar.",NA,"Fabales",NA,NA,"pudibunda",NA,NA,NA,NA,NA,NA,NA,NA
"2678","2021-03-01 11:53:52-03","UFPE","UFP","54883","PreservedSpecimen","Plantae","Fabaceae-Caes.","Senna","macranthera","Senna macranthera pudibunda","(Mart. ex Benth.) H.S. Irwin & Barneby","Córdula, E","Córdula, E","385","2008","07","24","Brasil","Pernambuco","Mirandiba","-38.596806","-8.221389","-38.596806","-8.221389","444","444","UFP054883",NA,NA,"2008","07","30","Arbusto, flores amarelas; Arbusto, flores amarelas; Solo pedregoso e raso.",NA,"Fabales",NA,NA,"pudibunda",NA,NA,NA,NA,NA,NA,NA,NA
"2679","2016-01-25 13:36:35-02","CPQBA","CPMA","1104","S","Plantae","Fabaceae","Senna","macranthera var. micans","Senna macranthera var. micans","(Nees) H.S. Irwin & Barneby",NA,"Narciso",NA,"1983","05","20","Brasil","São Paulo","Paulínia","-47.154167","-22.761111","47º 09' 15 W","22º 45' 40 S",NA,NA,NA,NA,NA,NA,NA,NA,"só no herbário","Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,"CPQBA 695",NA
"2680","2019-08-02 10:21:30-03","CPATSA","HTSA","6779","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera","(DC. ex Collad.) H.S. Irwin & Barneby","Marcondes Oliveira","Marcondes Oliveira; Silva, J.R.","2684","2015","04","09","Brasil","Pernambuco","Flores","-38.559167","-8.3925","-38.559167","-8.3925",NA,NA,NA,NA,"Sítio Brejinho, Caatinga arbustiva aberta.","2015","04","09","Arbusto. Flores amareladas. Frequente.; Caatinga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2681","2019-08-02 10:21:30-03","CPATSA","HTSA","3430","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera","(DC. ex Collad.) H.S. Irwin & Barneby",NA,"Silva, T.A. da","3430","2010","05","05","Brasil","Bahia","Juazeiro","-40.4986000061035","-9.41166973114014",NA,NA,NA,NA,NA,NA,"Acauã",NA,NA,NA,"Arbusto. Flores amarelo gema.; Levantamento florístico - Mata ciliar.",NA,NA,NA,NA,NA,NA,"76509","auto",NA,NA,NA,NA,NA
"2682","2019-08-02 10:21:30-03","CPATSA","HTSA","4348","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera","(DC. ex Collad.) H.S. Irwin & Barneby",NA,"Miranda, A.M.","6330","2011","04","12","Brasil","Ceará","Jaguaribe","-38.621898651123","-5.89056015014648",NA,NA,NA,NA,NA,NA,"Maciço do Pereiro.",NA,NA,NA,"Arbusto ca. 1,60 m alt; caule verde; flores com cálice verde, corola e estames amarelos. Ocasional.; Caatinga.",NA,NA,NA,NA,NA,NA,"45831","auto",NA,NA,NA,NA,NA
"2683","2019-08-02 10:21:30-03","CPATSA","HTSA","3042","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera","(DC. ex Collad.) H.S. Irwin & Barneby",NA,"Paula-Souza, J.; Tsuji, R.","9722","2009","07","04","Brasil","Pernambuco","Petrolina","-40.5008010864258","-9.39861011505127",NA,NA,NA,NA,NA,NA,"BR 407, ca. 20 Km W da cidade.",NA,NA,NA,"Arbusto, 1m alt. Flores amarelas, frutos imaturos verdes.; Caatinga em beira de estrada.",NA,NA,NA,NA,NA,NA,"90462","auto",NA,NA,NA,NA,NA
"2684","2019-08-02 10:21:30-03","CPATSA","HTSA","395","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera","(DC. ex Collad.) H.S. Irwin & Barneby",NA,"Fotius, G.","3238","1982","12","21","Brasil","Pernambuco","Petrolina","-40.825","-9.473611","-40.825","-9.473611",NA,NA,NA,NA,"Área da Codevasf",NA,NA,NA,"Arb. (rebrotação de toco), Alt.: 1,8m. Fl 2. Folha verde amarelada na face superior e verde acinzentada na face inferior, flor amarela.; Topo de talude, beira de canal de irrigação cheio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2685","2019-08-02 10:21:30-03","CPATSA","HTSA","6775","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera","(DC. ex Collad.) H.S. Irwin & Barneby","Marcondes Oliveira","Marcondes Oliveira; Silva, J.R.","2765","2015","04","15","Brasil","Pernambuco","Flores","-38.368611","-8.5","-38.368611","-8.5",NA,NA,NA,NA,"Síto Carnaubinha, Caatinga arbustivo-arbóreo aberta.","2015","04","15","Arbusto. Flores amareladas. Frutos esverdeados. Frequente.; Caatinga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2686","2019-08-02 10:21:30-03","CPATSA","HTSA","3035","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera","(DC. ex Collad.) H.S. Irwin & Barneby",NA,"Paula-Souza, J.; Delfini, C. & Pavan, D.","9941","2009","07","07","Brasil","Bahia","Casa Nova","-40.9707984924316","-9.16193962097168",NA,NA,NA,NA,NA,NA,"Br 235, ca. 4 Km da divisa.",NA,NA,NA,"Arvoreta, 4 m Alt. Frutos castanho-escuros.; Caatinga densa.",NA,NA,NA,NA,NA,NA,"116505","auto",NA,NA,NA,NA,NA
"2687","2019-07-31 14:32:48-03","CPATSA","HTSA","3662","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera","(DC. ex Collad.) H.S. Irwin & Barneby",NA,"Silva, T.A. da","3662","2010","05","13","Brasil","Bahia","Casa Nova","-40.9707984924316","-9.16193962097168",NA,NA,NA,NA,NA,NA,"Fazenda Verde e Rosa, Mata Ciliar. 10 m da margem do rio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"116505","auto",NA,NA,NA,NA,NA
"2688","2019-08-02 10:21:30-03","CPATSA","HTSA","3405","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera","(DC. ex Collad.) H.S. Irwin & Barneby",NA,"Silva, T.A. da","3405","2010","05","12","Brasil","Bahia","Curaça","-39.9094009399414","-8.99028015136719",NA,NA,NA,NA,NA,NA,"Assentamento Jatobá",NA,NA,NA,"Arbusto, Flores amarelas, frutos verde. Frequencia: média.; Mata Ciliar, próximo à margem do rio. Solo arenoso.",NA,NA,NA,NA,NA,NA,"105662","auto",NA,NA,NA,NA,NA
"2689","2019-07-31 14:32:48-03","CPATSA","HTSA","3575","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera","(DC. ex Collad.) H.S. Irwin & Barneby",NA,"Silva, T.A. da","3575","2010","05","19","Brasil","Bahia","Juazeiro","-40.4986000061035","-9.41166973114014",NA,NA,NA,NA,NA,NA,"Maniçoba-Conhas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76509","auto",NA,NA,NA,NA,NA
"2690","2019-07-31 14:32:48-03","CPATSA","HTSA","2704","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera","(DC. ex Collad.) H.S. Irwin & Barneby",NA,"Dias Martins, C.T.V. de","26","2004","09","14","Brasil","Pernambuco","Lagoa Grande","-40.271900177002","-8.99693965911865",NA,NA,NA,NA,NA,NA,"Baixa do Juazeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55699","auto",NA,NA,NA,NA,NA
"2691","2019-08-02 10:21:30-03","CPATSA","HTSA","2760","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera","(DC. ex Collad.) H.S. Irwin & Barneby",NA,"Silva, T.A. da; Alves, P.J.","2760","2010","04","28","Brasil","Pernambuco","Lagoa Grande","-40.271900177002","-8.99693965911865",NA,NA,NA,NA,NA,NA,"Fazenda Ouro Verde., À 10 m do rio.",NA,NA,NA,"Mata ciliar.",NA,NA,NA,NA,NA,NA,"55699","auto",NA,NA,NA,NA,NA
"2692","2020-03-10 11:23:20-03","CPATSA","HTSA","7675","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera","(DC. ex Collad.) H.S. Irwin & Barneby","Fontana, A.P.","Fontana, A.P.; Silva, J.R.","4047","2016","10","18","Brasil","Pernambuco","Tacaratu","-38.285278","-9.059167","-38.285278","-9.059167",NA,NA,NA,NA,"Serra de Tacaratu, base da serra, próximo a localidade Nunes, propriedade do Sr. Carlos e Luiz. Caatinga Arbórea Densa. Solo arenoso.","2016","10","18","Arbusto, ca. 50cm. Flores amarelas. Frutos imaturos verdes.; Caatinga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2693","2019-08-02 10:21:30-03","CPATSA","HTSA","3288","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera","(DC. ex Collad.) H.S. Irwin & Barneby",NA,"Paula-Souza, J.; Lieberg, S.; Peixoto, F.A.M. & Monteiro, J.C.S.","10119","2009","07","16","Brasil","Bahia","Casa Nova","-40.9707984924316","-9.16193962097168",NA,NA,NA,NA,NA,NA,"Estrada para Remanso,",NA,NA,NA,"Arbusto, ca. 2 m alt. Flores amarelas.; Caatinga.",NA,NA,NA,NA,NA,NA,"116505","auto",NA,NA,NA,NA,NA
"2694","2019-07-31 14:32:48-03","CPATSA","HTSA","2832","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera","(DC. ex Collad.) H.S. Irwin & Barneby",NA,"Silva, T.A. da; Alves, P.J.","2832","2009","06","01","Brasil","Bahia","CASA NOVA","-40.9707984924316","-9.16193962097168",NA,NA,NA,NA,NA,NA,"Sítio Silva, Levantamento florístico - Mata ciliar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"116505","auto",NA,NA,NA,NA,NA
"2695","2019-07-31 14:32:48-03","CPATSA","HTSA","2878","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera","(DC. ex Collad.) H.S. Irwin & Barneby",NA,"Silva, T.A. da; Alves, P.J.","2878","2009","05","07","Brasil","Bahia","Juazeiro","-40.4986000061035","-9.41166973114014",NA,NA,NA,NA,NA,NA,"Conchas-Maniçoba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76509","auto",NA,NA,NA,NA,NA
"2696","2019-07-31 14:32:48-03","CPATSA","HTSA","3489","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera","(DC. ex Collad.) H.S. Irwin & Barneby",NA,"Silva, T.A. da","3489","2010","05","06","Brasil","Bahia","Sobradinho","-40.823299407959","-9.45528030395508",NA,NA,NA,NA,NA,NA,"São Gonçalo - Faz. Sebastiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53874","auto",NA,NA,NA,NA,NA
"2697","2019-07-31 14:32:48-03","CPATSA","HTSA","4641","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera","(DC. ex Collad.) H.S. Irwin & Barneby",NA,"Dias Martins, C.T.V. de; Santos, A.P.B. & Santos, J.T.L.","217","2012","06","28","Brasil","Bahia","Sobradinho","-40.823299407959","-9.45528030395508",NA,NA,NA,NA,NA,NA,"Sítio Campo Verde.",NA,NA,NA,"Planta 2 m alt., Flores amarelo gema. Frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,"53874","auto",NA,NA,NA,NA,NA
"2698","2019-07-31 14:32:48-03","CPATSA","HTSA","3522","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera","(DC. ex Collad.) H.S. Irwin & Barneby",NA,"Santos, G.F. dos","3522","2005","12","22","Brasil","Pernambuco","Petrolândia","-38.2193984985352","-8.97916984558105",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37924","auto",NA,NA,NA,NA,NA
"2699","2019-07-31 14:32:48-03","CPATSA","HTSA","2552","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera","(DC. ex Collad.) H.S. Irwin & Barneby",NA,"Santos, R.F.","2552","2003","05","29","Brasil","Pernambuco","Petrolina","-40.5008010864258","-9.39861011505127",NA,NA,NA,NA,NA,NA,"CPATSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90462","auto",NA,NA,NA,NA,NA
"2700","2019-07-31 14:32:48-03","CPATSA","HTSA","2626","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera","(DC. ex Collad.) H.S. Irwin & Barneby",NA,"Souza, S.A.O. de; Silva, K.B.D.; Santos, R.F.","2626","2003","03","05","Brasil","Pernambuco","Petrolina","-40.5008010864258","-9.39861011505127",NA,NA,NA,NA,NA,NA,"CPATSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90462","auto",NA,NA,NA,NA,NA
"2701","2019-07-31 14:32:48-03","CPATSA","HTSA","1569","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera","(DC. ex Collad.) H.S. Irwin & Barneby",NA,"Lima, J.L.S.","350","1990","05","21","Brasil","Bahia","Capim Grosso","-40.035278","-11.451944","-40.035278","-11.451944",NA,NA,NA,NA,"Fazenda Lagedo, 10 Km ao Norte de Capim Grosso.",NA,NA,NA,"Arbusto. Flor amarela. Fruto - vagem comprida cilindrica, pilosa de 18 cm de comprimento.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2702","2019-07-31 14:32:48-03","CPATSA","HTSA","6014","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera","(DC. ex Collad.) H.S. Irwin & Barneby","Fontana, A.P.","Fontana, A.P.; Damasceno, C.M.D.; Dantas, M.G.B. & Souza, J.M. de","8695","2014","10","14","Brasil","Pernambuco","Petrolina","-40.870556","-9.6425","-40.870556","-9.6425","376","376",NA,NA,"Ouro Preto, Recanto da Madre Paulina","2014","10","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2703","2019-08-02 10:21:30-03","CPATSA","HTSA","6777","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera","(DC. ex Collad.) H.S. Irwin & Barneby","Fontana, A.P.","Marcondes Oliveira; Sena, F.M.S.","2993","2015","05","19","Brasil","Ceará","Mauriti","-39.035278","-7.475833","-39.035278","-7.475833",NA,NA,NA,NA,"São Miguel, Área antrópica, Caatinga arbustiva aberta. Margens do Riacho São Miguel. Solo arenoso.","2016","01","20","Arvoreta cerca de 3,5m de altura. Frutos imaturos ferrugíneos, Ocasional.; Caatinga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2704","2019-07-31 14:32:48-03","CPATSA","HTSA","2678","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera","(DC. ex Collad.) H.S. Irwin & Barneby",NA,"Kiill, L.H.P.","2678","2008","07","30","Brasil","Bahia","CASA NOVA","-40.9707984924316","-9.16193962097168",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Flor amarela.",NA,NA,NA,NA,NA,NA,"116505","auto",NA,NA,NA,NA,NA
"2705","2019-07-31 14:32:48-03","CPATSA","HTSA","3571","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera","(DC. ex Collad.) H.S. Irwin & Barneby",NA,"Silva, T.A. da","3571","2010","05","13","Brasil","Bahia","CASA NOVA","-40.9707984924316","-9.16193962097168",NA,NA,NA,NA,NA,NA,"Sítio Silva, Mata ciliar 10 m da margem.",NA,NA,NA,"Flores amarelas. Frutos verdes. Solo arenoso.",NA,NA,NA,NA,NA,NA,"116505","auto",NA,NA,NA,NA,NA
"2706","2019-08-02 10:21:30-03","CPATSA","HTSA","3374","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera","(DC. ex Collad.) H.S. Irwin & Barneby",NA,"A.M.Miranda","3590","1999","10","12","Brasil","Paraíba","Serraria","-35.632999420166","-6.82000017166138",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arbusto, flores amarelas.; Caatinga.",NA,NA,NA,NA,NA,NA,"13605","auto",NA,NA,NA,NA,NA
"2707","2019-07-31 14:32:48-03","CPATSA","HTSA","3617","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera","(DC. ex Collad.) H.S. Irwin & Barneby",NA,"Silva, T.A. da","3617","2010","05","26","Brasil","Pernambuco","Lagoa Grande","-40.271900177002","-8.99693965911865",NA,NA,NA,NA,NA,NA,"Sereníssima",NA,NA,NA,"Flor amarela, solo arenoso.",NA,NA,NA,NA,NA,NA,"55699","auto",NA,NA,NA,NA,NA
"2708","2019-08-02 10:21:30-03","CPATSA","HTSA","3756","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera","(DC. ex Collad.) H.S. Irwin & Barneby",NA,"Floram, P.","3756","2005","05","12","Brasil","Pernambuco","Moreilândia","-39.5511016845703","-7.63082981109619",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Flor amarela e fruto imaturo verde.; Área pedregosa com elevação.",NA,NA,NA,NA,NA,NA,"27389","auto",NA,NA,NA,NA,NA
"2709","2019-07-31 14:32:48-03","CPATSA","HTSA","2436","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera","(DC. ex Collad.) H.S. Irwin & Barneby",NA,"Kiill, L.H.P.","2436","2008","11",NA,"Brasil","Pernambuco","Petrolina","-40.5008010864258","-9.39861011505127",NA,NA,NA,NA,NA,NA,"Bebedouro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90462","auto",NA,NA,NA,NA,NA
"2710","2019-07-31 14:32:48-03","CPATSA","HTSA","3657","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera","(DC. ex Collad.) H.S. Irwin & Barneby",NA,"Silva, T.A. da","3657","2010","05","19","Brasil","Pernambuco","Petrolina","-40.5008010864258","-9.39861011505127",NA,NA,NA,NA,NA,NA,"Fazenda Aara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90462","auto",NA,NA,NA,NA,NA
"2711","2019-07-31 14:32:49-03","CPATSA","HTSA","6171","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera pudibunda","(Mart. ex Benth.) H.S. Irwin & Barneby",NA,"Kiill, L.H.P.","s.n.","2015","04","30","Brasil","Pernambuco","Petrolina","-40.5008010864258","-9.39861011505127",NA,NA,NA,NA,NA,NA,"Serra do Ouricuri",NA,NA,NA,NA,NA,NA,NA,NA,"pudibunda",NA,"90462","auto",NA,NA,NA,NA,NA
"2712","2019-08-02 10:21:30-03","CPATSA","HTSA","396","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera pudibunda","(Mart. ex Benth.) H.S. Irwin & Barneby",NA,"Fotius, G.","3457","1983","05","09","Brasil","Pernambuco","Petrolina","-40.809167","-9.598889","-40.809167","-9.598889",NA,NA,NA,NA,"5 Km ao Norte de Petrolina.",NA,NA,NA,"Arb. Fr 2. Alt.: 3m. Multicaule. Folha verde amarelada na face superior e verde azulada na face inferior. Flor amarela.; Duna branca na beira da estrada.",NA,NA,NA,NA,"pudibunda",NA,NA,NA,NA,NA,NA,NA,NA
"2713","2019-07-31 14:32:49-03","CPATSA","HTSA","6171","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera pudibunda","(Mart. ex Benth.) H.S. Irwin & Barneby",NA,"Kiill, L.H.P.","s.n.","2015","04","30","Brasil","Pernambuco","Petrolina","-40.5008010864258","-9.39861011505127",NA,NA,NA,NA,NA,NA,"Serra do Ouricuri",NA,NA,NA,NA,NA,NA,NA,NA,"pudibunda",NA,"90462","auto",NA,NA,NA,NA,NA
"2714","2019-08-02 10:21:30-03","CPATSA","HTSA","396","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera pudibunda","(Mart. ex Benth.) H.S. Irwin & Barneby",NA,"Fotius, G.","3457","1983","05","09","Brasil","Pernambuco","Petrolina","-40.809167","-9.598889","-40.809167","-9.598889",NA,NA,NA,NA,"5 Km ao Norte de Petrolina.",NA,NA,NA,"Arb. Fr 2. Alt.: 3m. Multicaule. Folha verde amarelada na face superior e verde azulada na face inferior. Flor amarela.; Duna branca na beira da estrada.",NA,NA,NA,NA,"pudibunda",NA,NA,NA,NA,NA,NA,NA,NA
"2715","2020-09-12 05:00:02-03","US","US","USw15172","PreservedSpecimen","Plantae","Fabaceae","Cassia","speciosa","Cassia speciosa",NA,NA,"H. S. Irwin","2024",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
