"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","phylum","order","individualCount","infraspecificEpithet","continentOcean","preparationType","previousCatalogNumber","class","relationshipType","relatedCatalogItem","fieldNumber","sex"
"145","2021-04-07 17:00:40-03","MN","R","213427","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra","Neves, B.","2012","10","02","Neves, B.F.S. 73; Uribbe, F.P.",NA,"2012","09","19","Brasil","São Paulo","Emburá do Alto","Parque Estadual da Serra do Mar - Núcleo Curucutu","-46.7457",NA,"46°44'742W","23°59'338'S","791","791",NA,"R010011897",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2021-04-07 17:00:40-03","MN","R","193807","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra",NA,NA,NA,NA,"Miyagi, P.H. 117; Ivanauskas, N.M.; Leite, E.C.; Silva, I.C.; Ettori Jr., O. & Fernandes, G.D.",NA,"1994","06","06","Brasil","São Paulo","Cananéia","Estrada Cananéia - Pariquera-açú (via ponte)","-47.84175",NA,"47°50'30.3W","24°54'02.9S",NA,NA,"Flora Fanerogâmica do Estado de São Paulo - ESA 22448","R010008529",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2021-03-24 16:39:42-03","MN","R","102709","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra",NA,NA,NA,NA,"Smith, L.B.","6206","1952","03","14","Brasil","Santa Catarina","Palhoça","Pillões","-48.666667","-27.666667","48°40'W","27°40'S","50","50",NA,"R010011905",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2021-03-24 16:39:42-03","MN","R","189835","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra","Smith, L.B.","1952","02",NA,"Lutz, B.M.J.","1878","1941","08",NA,"Brasil","São Paulo",NA,"Serra de Paranapiacaba",NA,NA,NA,NA,NA,NA,NA,"R010011898",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-02-07 08:35:08-03","MN","R","212878","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra","Cadorin, T.J.","2010","07","13","Cadorin, T.J. 3046; Grosch, B. & Lopes, C.P.",NA,"2010","07","13","Brasil","Santa Catarina","Blumenau","Parque Nacional Serra Itajaí","-49.139167",NA,"49°08'21W","22°'05'49S",NA,NA,NA,"R010010532","R010010532",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2021-02-07 08:35:08-03","MN","R","212877","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra","Korte, A.","2010","04","09","Korte, A.; Kniess, A.","2611","2010","04","09","Brasil","Santa Catarina","Presidente Getúlio","Santa Rita.","-49.770556",NA,"49°46'14W","22°'05'25S",NA,NA,NA,"R010010234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2021-02-07 08:35:08-03","MN","R","212867","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra","Souza, V.C.","1994","04",NA,"Souza, V.C. 5877; Capellari Jr., L.; Miyagi, P.; Ivanauskas, N.; Pereira, V.F.; Moncaio, E. & Berg, C.",NA,"1994","04","22","Brasil","São Paulo","Iporanga","21km da cidade, em direção a Apiaí.","-48.728056","-24.653056","48°43'41W","24°39'11S",NA,NA,NA,"R010010231","R010010231",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2021-02-07 08:35:08-03","MN","R","212869","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra",NA,NA,NA,NA,"Uribbe, F.P. 18; Gonçalves, L.F.",NA,"2011","06","18","Brasil","Rio de Janeiro","Teresópolis","Parque Estadual da Serra dos Órgãos","-43","-22.45","43°00'W","22°27'S",NA,NA,NA,"R010011891",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2021-02-07 08:35:08-03","MN","R","212872","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra",NA,NA,NA,NA,"Kessous, I.M. 6; Pinto, A.R.",NA,"2012","05","19","Brasil","Rio de Janeiro","Teresópolis","Estrada de dentro do Parque Nacional da Serra dos Órgãos.","-42.991667","-22.451389","42°59'30W","22°27'05S",NA,NA,NA,"R010011893",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2021-02-07 08:35:08-03","MN","R","212880","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra","Verdi, M.","2010","03","17","Verdi, M. 4073; Klettenberg, D.H. & Klemz, G.",NA,"2010","03","17","Brasil","Santa Catarina","Imaruí","Parque Estadual da Serra do Tabuleiro","-48.870278","-28.166667","48°52'13W","28°10'00S",NA,NA,NA,"R010010230",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2021-02-07 08:35:08-03","MN","R","212881","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra","Korte, A.","2010","03","15","Korte, A. 1525; Kniess, A.",NA,"2010","01","27","Brasil","Santa Catarina","Mirim Doce",NA,"-50.130833","-27.180278","50°07'51W","27°10'49S",NA,NA,NA,"R010010531","R010010531",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2021-02-07 08:35:08-03","MN","R","212882","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra","Verdi, M.","2010","03","15","Verdi, M. 3426; Klettenberg, D.H. & Klemz, G.",NA,"2010","01","27","Brasil","Santa Catarina","Treviso","Cirenaica.","-49.497222","-28.529167","49°29'50W","28°31'45S",NA,NA,NA,"R010011879",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2021-02-07 08:35:08-03","MN","R","212883","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra","Stival-Santos, A.","2010","03","15","Stival-Santos, A. 1515; Legal, E. & Silveira, S.",NA,"2010","01","27","Brasil","Santa Catarina","Angelina","Coqueiral.","-49.049722","-27.54","49°02'59W","27°32'24S",NA,NA,NA,"R010011878",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2021-02-07 08:35:08-03","MN","R","212884","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra","Stival-Santos, A.","2010","03","29","Stival-Santos, A. 1900; Legal, E. & Silveira, S.",NA,"2010","02","19","Brasil","Santa Catarina","Angelina","Arroio Fagundes.","-48.96","-27.449722","48°57'36W","27°26'59S",NA,NA,NA,"R010011877",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2021-02-07 08:35:08-03","MN","R","212887","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra","Cadorin, T.J.","2010","03","30","Cadorin, T.J. 1748; Oliveira, C.P.L. & Boing, E.",NA,"2010","03","30","Brasil","Santa Catarina","Biguaçu","Amâncio.","-48.78","-27.36","48°46'48W","27°21'36S",NA,NA,NA,"R010011850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2021-02-07 08:35:08-03","MN","R","212888","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra","Gasper, A.L.","2009","10","20","Verdi, M. 2867; Tomazi, A.L. & Klemz, G.",NA,"2009","10","20","Brasil","Santa Catarina","Morro Grande","Rio Morto.","-49.68","-28.799722","49°40'48W","28°47'59S",NA,NA,NA,"R010011871",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2021-02-07 08:35:08-03","MN","R","212889","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra","Schimitt, J.L.","2009","09","16","Schimitt, J.L. 107; Cadorin, T.J. & Gasper, A.L.",NA,"2009","09","30","Brasil","Santa Catarina","Garuva","Sol Nascente.","-48.727222","-26.055","48°43'38W","26°03'18S",NA,NA,NA,"R010011872",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2021-02-07 08:35:08-03","MN","R","212890","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra","Verdi, M.","2009","10","17","Verdi, M. 2846; Klettenberg, D.H. & Klemz, G.",NA,"2009","10","17","Brasil","Santa Catarina","Timbé do Sul","Vila Belmiro.","-49.86","-28.8","49°51'36W","28°48'00S",NA,NA,NA,"R010011873",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2021-02-07 08:35:08-03","MN","R","212891","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra","Verdi, M.","2010","03","30","Verdi, M. 4132; Souza, N.L. & Klemz, G.",NA,"2010","03","30","Brasil","Santa Catarina","Orleans","Barracão.","-49.319167","-28.260833","49°19'09W","28°15'39S",NA,NA,NA,"R010011874",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2021-02-07 08:35:08-03","MN","R","212892","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra","Schimitt, J.L.","2009","10","27","Schimitt, J.L. 382; Cristofolini, C.; Andrade, S. & Caglioni, E.",NA,"2009","10","27","Brasil","Santa Catarina","Presidente Nereu","Braço do Salão - Fazenda Sabiá.","-49.231389","-27.181389","49°13'53W","27°10'53S",NA,NA,NA,"R010011875",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2021-02-07 08:35:08-03","MN","R","212893","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra","Verdi, M.","2010","04","09","Verdi, M. 4291; Souza, N.L.; Klemz, G. & Klettenberg, D.H.",NA,"2010","04","09","Brasil","Santa Catarina","Rio Fortuna","Rio Indaiá.","-49.049722","-28.169444","49°02'59W","28°10'10S",NA,NA,NA,"R010011876",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2021-02-07 08:35:08-03","MN","R","212895","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra","Verdi, M.","2010","03","30","Verdi, M. 3987; Klettenberg, D.H. & Klemz, G.",NA,"2010","03","15","Brasil","Santa Catarina","Orleans","Brusque do Sul.","-49.411944","-28.259722","49°24'43W","28°15'35S",NA,NA,NA,"R010011855",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2021-02-07 08:35:08-03","MN","R","212896","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra","Verdi, M.","2010","01","30","Verdi, M. 3568; Klettenberg, D.H. & Klemz, G.",NA,"2010","01","30","Brasil","Santa Catarina","Treviso","Nova Brasília.","-49.498611","-28.443611","49°29'55W","28°26'37S",NA,NA,NA,"R010010233",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2021-02-07 08:35:08-03","MN","R","212898","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra","Verdi, M.","2010","05","05","Verdi, M. 4655; Souza, N.L.; Klemz, G. & Klettenberg, D.H.",NA,"2010","05","05","Brasil","Santa Catarina","Rio Fortuna","Rio Bravo Baixo.","-49.136944","-28.080556","49°08'13W","28°04'50S",NA,NA,NA,"R010011859",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2021-02-07 08:35:08-03","MN","R","212899","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra","Silva-Santos, A.","2009","09","18","Stival-Santos, A. 872; Legal, E. & Silveira, S.",NA,"2009","09","18","Brasil","Santa Catarina","Blumenau","Garcia.","-49.14","-27.000278","49°08'24W","27°00'01S",NA,NA,NA,"R010011860",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2021-02-07 08:35:08-03","MN","R","212900","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra","Korte, A.","2010","08","25","Korte, A. 3716; Kniess, A.",NA,"2010","06","10","Brasil","Santa Catarina","Itaiópolis","Rio do Bispo.","-49.860556","-26.640278","49°51'38W","26°38'25S",NA,NA,NA,"R010011864",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2021-02-07 08:35:08-03","MN","R","212901","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra","Gasper, A.L.","2009","05","22","Verdi, M. 2178; Gasper, A.L.",NA,"2009","05","22","Brasil","Santa Catarina","Orleans","Rio Hipólito.","-49.499444","-28.260278","49°29'58W","28°15'37S",NA,NA,NA,"R010011865",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2021-02-07 08:35:08-03","MN","R","212902","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra","Verdi, M.","2010","08","25","Verdi, M. 4962; Souza, N.L.; Klemz, G. & Klettenberg, D.H.",NA,"2010","06","10","Brasil","Santa Catarina","Paulo Lopes","Sertão do Campo/Parque Estadual da Serra do Tabuleiro.","-48.755833","-27.893333","48°45'21W","27°53'36S",NA,NA,NA,"R010011866",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2021-02-07 08:35:08-03","MN","R","212903","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra","Stival-Santos, A.","2010","04","06","Stival-Santos, A. 2355; Legal, E. & Silveira, S.",NA,"2010","04","06","Brasil","Santa Catarina","Angelina","Linha do Chaves.","-48.96","-27.54","48°57'36W","27°32'24S",NA,NA,NA,"R010011867",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2021-02-07 08:35:08-03","MN","R","212904","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra","Korte, A.","2010","04","01","Korte, A. 2451; Kniess, A.",NA,"2010",NA,NA,"Brasil","Santa Catarina","Ascurra","Ilha Grande.","-49.320556","-27.006111","49°19'14W","27°00'22S",NA,NA,NA,"R010011868","R010011868",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-02-07 08:35:08-03","MN","R","212905","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra","Cadorin, T.J.","2010","01","26","Cadorin, T.J. 1019; Grosch, B. & Lopes, C.P.",NA,"2010","01","26","Brasil","Santa Catarina","Doutor Pedrinho","Forcação.","-49.585","-26.7275","49°35'06W","26°43'39S",NA,NA,NA,"R010011869",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2021-02-07 08:35:08-03","MN","R","212906","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra","Verdi, M.","2010","05","29","Verdi, M. 4781; Souza, N.L.; Klemz, G. & Klettenberg, D.H.",NA,"2010","05","29","Brasil","Santa Catarina","Santa Rosa de Lima","Rio dos Índios.","-49.230833","-27.989722","49°13'51W","27°59'23S",NA,NA,NA,"R010011870",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2021-02-07 08:35:08-03","MN","R","212907","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra","Verdi, M.",NA,NA,NA,"Verdi, M. 4836; Souza, N.L.; Klemz, G. & Klettenberg, D.H.",NA,"2010","05","30","Brasil","Santa Catarina","São Bonifácio","Rio Sete.","-49.048889","-27.989167","49°02'56W","27°59'21S",NA,NA,NA,"R010011849",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2021-02-07 08:35:08-03","MN","R","212908","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra","Korte, A.","2010","05","30","Korte, A. 2559; Kniess, A.",NA,"2010","04","07","Brasil","Santa Catarina","Ibirama","Caminho Moema.","-49.589444","-26.998056","49°35'22W","26°59'53S",NA,NA,NA,"R010011856",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2021-02-07 08:35:08-03","MN","R","212909","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra","Cadorin, T.J.","2009","11","04","Cadorin, T.J. 378; Clemes, S.M.; Oliveira, C.P.L. & Boing, E.",NA,"2009","11","04","Brasil","Santa Catarina","Biguaçu","Amâncio.","-48.78","-27.36","48°46'48W","27°21'36S",NA,NA,NA,"R010011857",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2021-02-07 08:35:08-03","MN","R","212910","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra","Verdi, M.","2019","10","13","Verdi, M. 1654; Klettenberg, D.H. & Klemz, G.",NA,"2009","10","13","Brasil","Santa Catarina","Jacinto Machado","Morro São Cristovão.","-49.86","-28.89","49°51'36W","28°53'24S",NA,NA,NA,"R010011847","R010011847",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2021-02-07 08:35:08-03","MN","R","212911","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra",NA,NA,NA,NA,"Cadorin, T.J. 2967; Grosch, B. & Lopes, C.P.",NA,"2010","07","10","Brasil","Santa Catarina","Antônio Carlos","Reserva Particular do Patrimônio Natural do Caraguatá.","-48.87","-27.433333","48°52'12W","27°26'00S",NA,NA,NA,"R010011848",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2021-02-07 08:35:08-03","MN","R","212912","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra","Schimitt, J.L.","2009","10","13","Schimitt, J.L. 270; Cadorin, T.J. & Caglioni, E.",NA,"2009","10","13","Brasil","Santa Catarina","Botuverá","Cinema.","-49.23","-27.27","49°13'48W","27°16'12S",NA,NA,NA,"R010011858",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2021-04-07 17:00:40-03","MN","R","213426","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra","Neves, B.F.S.","2012","10","02","Neves, B.F.S. 76; Uribbe, F.P.",NA,"2012","09","19","Brasil","São Paulo","Emburá do Alto","Parque Estadual da Serra do Mar - Núcleo Curucutu","-47.84175",NA,"47°50'30.3W","23°59'451'S","861","861",NA,"R010011895",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2021-02-07 08:35:08-03","MN","R","215436","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra","Neves, B.F.S.","2013","02","19","Neves, B.F.S. 150; Néri, J.",NA,"2012","11","25","Brasil","Paraná","Matinhos",NA,"-48.5285","-25.788944","048°31'42.6''W","25°47'20.2''S","15","15",NA,"R010011882",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2021-02-07 08:35:08-03","MN","R","215437","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra","Neves, B.F.S.","2013","02","18","Neves, B.F.S. 102; Néri, J. & Uribbe, F.P.",NA,"2012","10","12","Brasil","São Paulo","Ribeirão Grande",NA,"-48.40525","-24.271778","048°24'18.9''W","24°16'18.4''S",NA,NA,NA,"R010011883",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2021-02-07 08:35:08-03","MN","R","215447","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra",NA,NA,NA,NA,"Neves, B.F.S. 89; Néri, J. ; Gonçalves, L.F. & Uribbe, F.P.",NA,"2012","10","08","Brasil","São Paulo","Salesópolis","Estação Biológica da Boracéia","-45.884528","-23.654472","045°53'04.3''W","23°39'16.1''S","923","923",NA,"R010011886",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2021-02-07 08:35:08-03","MN","R","215448","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra","Neves, B.F.S.","2013","02","18","Neves, B.F.S. 87; Néri, J. ; Gonçalves, L.F. & Uribbe, F.P.",NA,"2012","10","08","Brasil","São Paulo","Salesópolis","Estação Biológica da Boracéia","-45.884917","-23.652417","045°53'05.7''W","23°39'08.7''S","868","868",NA,"R010011887",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2021-02-07 08:35:08-03","MN","R","215449","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra","Neves, B.F.S.","2013","02","19","Neves, B.F.S. 133; Néri, J. & Uribbe, F.P.",NA,"2012","11","24","Brasil","Paraná","Morretes",NA,"-48.885889","-25.347389","048°53'09.2''W","25°20'50.6''S","507","507",NA,"R010011888",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2021-02-07 08:35:08-03","MN","R","215450","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra","Neves, B.F.S.","2013","02","19","Neves, B.F.S. 134; Néri, J. & Uribbe, F.P.",NA,"2012","11","24","Brasil","Paraná","Morretes",NA,"-48.885889","-25.347389","048°53'09.2''W","25°20'50.6''S","507","507",NA,"R010011889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2021-02-07 08:35:08-03","MN","R","215451","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra","Neves, B.F.S.","2013","02","18","Neves, B.F.S. 121; Uribbe, F.P.",NA,"2012","11","18","Brasil","Santa Catarina","Joinville",NA,"-49.073056","-26.222167","049°04'23.0''W","26°13'19.8''S","705","705",NA,"R010011896",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2021-02-07 08:35:08-03","MN","R","215452","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra","Neves, B.F.S.","2013","02","19","Neves, B.F.S. 136; Néri, J. & Uribbe, F.P.",NA,"2012","11","24","Brasil","Paraná","Morretes",NA,"-48.885889","-25.347389","048°53'09.2''W","25°20'50.6''S","507","507",NA,"R010011890",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2021-02-07 08:35:08-03","MN","R","215459","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra","Neves, B.F.S.","2013","02","18","Neves, B.F.S. 116; Uribbe, F.P.",NA,"2012","11","18","Brasil","Santa Catarina","Joinville",NA,"-49.073056","-26.222167","49°04'23.0W","26°13'19.8S","705","705",NA,"R010011881",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2021-02-07 08:35:08-03","MN","R","215830","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra","Coser, T.S.","2010","09","27","Coser, T.S. 315; Zanella, C.M.; Goetze, M.; Silva, C.P. & Wendt, T.",NA,"2010","09","27","Brasil","Espírito Santo","Santa Teresa",NA,"-40.532778","-19.968333","40°31'58W","19°58'06S",NA,NA,NA,"R010011917","R010011917",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2021-02-07 08:35:08-03","MN","R","223900","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra",NA,NA,NA,NA,"Uribbe, F.P. 130; Neri, J.",NA,"2013","03","13","Brasil","Espirito Santo","Burrarama",NA,"-40.909028","-20.458028","40°54'32.5''W","20°27'28.9''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2021-02-07 08:35:08-03","MN","R","222816","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra","Costa, A.","2013","10","23","Caglioni, E. 124; Lazzaris, J.",NA,"2012","01","07","Brasil","Santa Catarina","Blumenau",NA,"-49.078244","-27.059083","49°4'41,68W","27°3'32,70S","320","320",NA,"R010008110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2021-03-31 13:36:32-03","MN","R","224103","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra","Neves, B.F.S.","2015","05","21","Neves, B.F.S. 320; Kessous, I.M.",NA,"2015","05","08","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso","-47.924833","-25.074806","47°55'29,4''W","25°04'29,3''S",NA,NA,NA,"R010011916",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2021-02-07 08:35:08-03","MN","R","215438","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra","Neves, B.F.S.","2013","02","19","Neves, B.F.S. 115; Uribbe, F.P.",NA,"2012","11","18","Brasil","Santa Catarina","Joinville",NA,"-49.003167","-26.10275","049°00'11.4''W","26°06'09.9''S","60","60",NA,"R010011884",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2021-04-07 17:00:40-03","MN","R","224021","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra",NA,NA,NA,NA,"Uribbe, F.P. 130; Néri, J.",NA,"2013","03","13","Brasil","Espírito Santo","Cachoeiro de Itapemirim","Burarama.","-40.909028","-20.458028","40°54'32,5''W","20°27'28,9''S",NA,NA,NA,"R010011914","R010011914",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2021-03-31 13:36:32-03","MN","R","224123","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata","Wawra","Neves, B.F.S.","2015","05","21","Neves, B.F.S. 322; Kessous, I.M.",NA,"2015","05","11","Brasil","Paraná","Guaraqueçaba","Entorno da Reserva Natural Salto Morato","-48.299861","-25.191222","48°17'59,5''W","25°11'28,4''S",NA,NA,NA,"R010011880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
