"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","recordNumber","continentOcean","stateProvince","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","class","fieldNumber","individualCount"
"101","2008-05-27 22:02:00-03","MO","MOBOT","566034","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M. King & H. Rob.","H. Robinson (US)",NA,NA,NA,"Elsa M. Zardini|P. Aquino","1992","6","25","Paraguay",NA,"Between Emboscada and Nueva Colombia. Yeguarizo. Cerrado forest.","-57.31666","-25.11666",NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 32298","South America","Cordillera",NA,NA,NA,NA,NA,"696","4"
"102","2017-08-22 07:57:00-03","MO","MOBOT","567920","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M. King & H. Rob.","Harold Robinson (US)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","1993","2","10","Paraguay",NA,"National Park Ybycu'í. Northeastern area of park. 1 km S of Arroyo Corrientes.","-56.75","-26",NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 35039","South America","Paraguarí",NA,NA,NA,NA,NA,"805","4"
"103","2013-10-15 11:52:00-03","MO","MOBOT","568051","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M. King & H. Rob.","H. Robinson (US)",NA,NA,NA,"Elsa M. Zardini|Park Guard","1989","3","18","Paraguay",NA,"Parque Nacional Ybycu'í. Campo cerrado on Arroyo Mina basin, 5 kms N of administration area.","-56.8333333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 11838","South America","Paraguarí",NA,NA,NA,NA,NA,"80","4"
"104","2013-10-15 11:52:00-03","MO","MOBOT","568695","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M. King & H. Rob.","H. Robinson (US)",NA,NA,NA,"Elsa M. Zardini|Park Guard","1989","3","18","Paraguay",NA,"Parque Nacional Ybycu'í. Campo cerrado on Arroyo Mina basin, 5 kms N of administration area.","-56.8333333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 11914","South America","Paraguarí",NA,NA,NA,NA,NA,"80","4"
"105","2008-05-27 22:02:00-03","MO","MOBOT","571136","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M. King & H. Rob.","H. Robinson (US)",NA,NA,NA,"Elsa M. Zardini|C. Velázquez","1990","5","26","Paraguay",NA,"1 km E of Nueva Colombia on road to Atyra. On a hill. Savanna.","-57.21666","-25.16666",NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 20488","South America","Cordillera",NA,NA,NA,NA,NA,"328","4"
"106","2013-10-15 10:33:00-03","MO","MOBOT","571246","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M. King & H. Rob.","H. Robinson (US)",NA,NA,NA,"Elsa M. Zardini|Ru. Velázquez","1991","2","23","Paraguay",NA,"Tobatí. Ybytú Silla mesa. Southern area.","-57.1166667","-25.2",NA,NA,"297.00000000",NA,NA,NA,NA,NA,"Zardini 26709","South America","Cordillera",NA,NA,NA,NA,NA,"557","4"
"107","2008-05-27 22:02:00-03","MO","MOBOT","571467","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M. King & H. Rob.","R.D. Noyes (MO)",NA,NA,NA,"Elsa M. Zardini","1987","12","11","Paraguay",NA,"Cerro Tobati.","-57.06666","-25.25",NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 3968","South America","Cordillera",NA,NA,NA,NA,NA,"87-86","2"
"108","2008-05-27 22:02:00-03","MO","MOBOT","572689","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M. King & H. Rob.","H. Robinson (US)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","1992","3","12","Paraguay",NA,"National Park Ybycu'í. Northeastern area savanna and scrub.","-56.76666","-26.01666",NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 31025","South America","Paraguarí",NA,NA,NA,NA,NA,"663","4"
"109","2008-05-27 22:02:00-03","MO","MOBOT","574204","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M. King & H. Rob.","H. Robinson (US)",NA,NA,NA,"Elsa M. Zardini|Rosa Degen","1988","1","28","Paraguay",NA,"Cerro Tobatí. En palmar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 4271","South America","Cordillera",NA,NA,NA,NA,NA,"88-13","3"
"110","2008-05-27 22:02:00-03","MO","MOBOT","574572","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M. King & H. Rob.","R.D. Noyes (MO)",NA,NA,NA,"Elsa M. Zardini","1988","5","28","Paraguay",NA,"Cerro Ybitú Silla, 1 km al sur de Tobatí. En campo arenoso.","-57.11666","-25.2",NA,NA,"297.00000000",NA,NA,NA,NA,NA,"Zardini 4310","South America","Cordillera",NA,NA,NA,NA,NA,"88-17","1"
"111","2008-05-27 22:02:00-03","MO","MOBOT","574652","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M. King & H. Rob.","H. Robinson (US)",NA,NA,NA,"Elsa M. Zardini","1988","5","28","Paraguay",NA,"Cerro Ybitú Silla, 1 km al sur de Tobatí. En campo arenoso.","-57.11666","-25.2",NA,NA,"297.00000000",NA,NA,NA,NA,NA,"Zardini 4320","South America","Cordillera",NA,NA,NA,NA,NA,"88-17","2"
"112","2008-05-27 22:02:00-03","MO","MOBOT","575422","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M. King & H. Rob.","H. Robinson (US)",NA,NA,NA,"Elsa M. Zardini|C. Velázquez","1991","3","9","Paraguay",NA,"Tobatí. Ybytú Silla mesa. Central area. Inundated savanna.","-57.11666","-25.2",NA,NA,"297.00000000",NA,NA,NA,NA,NA,"Zardini 27182","South America","Cordillera",NA,NA,NA,NA,NA,"572","4"
"113","2008-05-27 22:02:00-03","MO","MOBOT","576133","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M. King & H. Rob.","H. Robinson (US)",NA,NA,NA,"Elsa M. Zardini|R. Velázquez","1991","3","9","Paraguay",NA,"Tobatí. Ybytú Silla mesa. Northern area. Inundated savanna.","-57.11666","-25.2",NA,NA,"297.00000000",NA,NA,NA,NA,NA,"Zardini 27253","South America","Cordillera",NA,NA,NA,NA,NA,"575","4"
"114","2008-05-27 22:02:00-03","MO","MOBOT","591286","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M. King & H. Rob.","H. Robinson (US)",NA,NA,NA,"Elsa M. Zardini|C. Velázquez","1991","6","10","Paraguay",NA,"Tobatí. Ybytú Silla mesa. Northern area. Inundated savanna.","-57.11666","-25.2",NA,NA,"297.00000000",NA,NA,NA,NA,NA,"Zardini 27442","South America","Cordillera",NA,NA,NA,NA,NA,"584","4"
"115","2008-05-27 22:02:00-03","MO","MOBOT","592241","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M. King & H. Rob.","H. Robinson (US)",NA,NA,NA,"Elsa M. Zardini|E. Velázquez","1990","2","25","Paraguay",NA,"Eastern side of Río Piribebuy basin, 17 km W of Arroyos y Esteros. Inundated savanna on clay.","-57.25","-25.13333",NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 19229","South America","Cordillera",NA,NA,NA,NA,NA,"294","4"
"116","2013-10-15 11:02:00-03","MO","MOBOT","593321","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M. King & H. Rob.","H. Robinson (US)",NA,NA,NA,"Elsa M. Zardini|C. Velázquez","1990","2","25","Paraguay",NA,"Western side of Río Piribebuy basin, 27 km W of Arroyos y Esteros.","-57.3","-25.1333333",NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 19306","South America","Cordillera",NA,NA,NA,NA,NA,"297","4"
"117","2020-07-10 09:45:19-03","MBML","MBML-HERBARIO","53352",NA,"Plantae","Compositae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. ex Arn.) R.M.King & H.Rob.","A.L. Christ/2017",NA,NA,NA,"F. Gonzatti","2017","02","04","Brasil","São Marcos","Br 116, ca. de 5km antes da chegada a São Marcos","-51.0680999755859","-28.9710998535156",NA,NA,NA,NA,"MBML053352","MBML053352",NA,NA,"3399",NA,"Rio Grande do Sul",NA,"Hábitat: Arbusto ramoso sobre solo pedregoso em borda de estrada. Capítulos alvos","15120","auto",NA,NA,NA
"118","2019-11-07 11:43:56-03","FUVATES","HVAT","2357","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M.King & H.Rob.","A. L. Christ","2016","11","24","E. Freitas","2008","04","19","Brasil","Alegrete","Fazenda Cerro do Tigre.","-55.402778","-29.658333","-55º24'10''W","-29º39'30''S",NA,NA,"HVAT00002357",NA,NA,NA,"s.n.",NA,"Rio Grande do Sul",NA,"Subarbusto, capítulos esbranquiçados.; Campo seco de solo arenoso.",NA,NA,NA,NA,NA
"119","2020-06-25 16:06:07-03","FUVATES","HVAT","3405","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M.King & H.Rob.","A. A. Schneider","2011","03","13","G. Bruisma","2011","03","13","Brasil","Arroio do Meio","Morro Gaúcho.","-51.932778","-29.337222","-51º55'58''W","-29º20'14''S",NA,NA,"HVAT00003405",NA,NA,NA,"189",NA,"Rio Grande do Sul",NA,"Porem ocorrer variações nas plantas, algumas com = ramificações, outras com -.",NA,NA,NA,NA,NA
"120","2019-11-07 11:43:56-03","FUVATES","HVAT","2757","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M.King & H.Rob.","A. L. Christ","2016","11","24","S. Bordignon","2010","04","13","Brasil","Lajeado Grande","Estrada Canela.",NA,NA,NA,NA,NA,NA,"HVAT00002757",NA,NA,NA,"s.n.",NA,"Rio Grande do Sul",NA,"Material testemunho de dissetação de mestrado UFRGS, Duplicata do registro ICN 189965; Subarbusto de 1m de altura, flores brancas",NA,NA,NA,NA,NA
"121","2021-01-26 14:12:22-03","CPACT","ECT","5123","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","509","A.L.Christ","2017","03","24","F.Gonzatti","2017","02","04","Brasil","São Marcos","Br 116, ca. De 5 Km antes da chegada à São Marcos. Coordenadas geográficas obtidas a partir dos dados de localidade, sede do munícipio.","-51.069722","-28.968333","51º4'11''W","28º58'6''S","739","739","ECT0005123","ECT0005123","Embryophyta",NA,"3399",NA,"Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA
"122","2021-01-26 14:12:22-03","CPACT","ECT","3464","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M.King & H.Rob.","L.B.Barcelos","2017","09","05","L.B.Barcelos; G.Heiden | D.R.Vahl | G.K.Longaray","2017","04","20","Brasil","Santa Vitória do Palmar","Sede da Estação Ecológica do Taim. Habitat em beira de estrada.","-52.539167","-32.538333","52º32'21''W","32º32'18''S","19","19","ECT0003464","ECT0003464","Embryophyta",NA,"107",NA,"Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA
"123","2020-09-12 05:00:02-03","US","US","1857535","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M. King & H. Rob.",NA,NA,NA,NA,"-. Gallinal, -- Aragone, -- Bergalli, -- Campal & Rosengurtt","1940","4","17","Uruguay",NA,"Entre rocas pratenses, Monzón-Heber, Juan Jackson",NA,NA,NA,NA,NA,NA,"US01641613","US01641613_01",NA,"Asterales","Pe-4328","South America","Soriano",NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"124","2020-09-12 05:00:02-03","US","US","1830600","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M. King & H. Rob.",NA,NA,NA,NA,"F. Didrichsen","1845",NA,NA,"Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,"US01641614",NA,NA,"Asterales","4259","South America","Montevideo",NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"125","2020-09-12 05:00:02-03","US","US","2746826","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M. King & H. Rob.",NA,NA,NA,NA,"A. E. Burkart","1960","12","15","Argentina",NA,"Diamante",NA,NA,NA,NA,NA,NA,"US01641620",NA,NA,"Asterales","22321","South America","Entre Rios",NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"126","2020-09-12 05:00:02-03","US","US","1934765","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M. King & H. Rob.",NA,NA,NA,NA,"W. G. F. Herter","1934","3","30","Uruguay",NA,"Dep de Lavalleja, Aiguá",NA,NA,NA,NA,"200",NA,"US01641615",NA,NA,"Asterales","1162a","South America","Lavalleja",NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"127","2020-09-12 05:00:02-03","US","US","1540870","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M. King & H. Rob.",NA,NA,NA,NA,"P. Jörgensen","1931","4",NA,"Paraguay",NA,"Common Cerra [illegible text]",NA,NA,NA,NA,NA,NA,"US01641593",NA,NA,"Asterales","4271a","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"128","2020-09-12 05:00:02-03","US","US","3031555","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M. King & H. Rob.",NA,NA,NA,NA,"E. Bordas","1985","3","3","Paraguay",NA,"Departamento Cordillera, Emboscada, Compañia Ysypó-jú",NA,NA,NA,NA,NA,NA,"US01641597",NA,NA,"Asterales","3674","South America","Cordillera",NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"129","2020-09-12 05:00:02-03","US","US","3031593","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M. King & H. Rob.",NA,NA,NA,NA,"E. Bordas & G. Schmeda","1985","3","10","Paraguay",NA,"Departamento Cordillera, Emboscada (La Compania: Villeta)",NA,NA,NA,NA,NA,NA,"US01641594",NA,NA,"Asterales","3701","South America","Cordillera",NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"130","2020-09-12 05:00:02-03","US","US","3198658","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M. King & H. Rob.",NA,NA,NA,NA,"E. M. Zardini & C. Velázquez","1990","2","25","Paraguay",NA,"Western side of Rio Piribebuy basin, 27 km W of arroyos y Esteros, indundates savanna on clay.","-57.3","-25.13",NA,NA,NA,NA,"US01641659",NA,NA,"Asterales","19306","South America","Cordillera",NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"131","2020-09-12 05:00:02-03","US","US","1233912","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M. King & H. Rob.",NA,NA,NA,NA,"P. G. Lorentz","1878","2","9","Argentina",NA,"Brete en la sombra de arboles; Entrerios. Arbusto de la media altura de un hombre",NA,NA,NA,NA,NA,NA,"US01641617",NA,NA,"Asterales","1518","South America","Entre Rios",NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"132","2020-09-12 05:00:02-03","US","US","3211543","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M. King & H. Rob.",NA,NA,NA,NA,"E. M. Zardini & C. Velázquez","1991","3","9","Paraguay",NA,"Tobatí, Ybytú Sillamesa, central area, indundated savanna.","-57.12","-25.2",NA,NA,"297",NA,"US01641657",NA,NA,"Asterales","27182","South America","Cordillera",NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"133","2020-09-12 05:00:02-03","US","US","3211542","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M. King & H. Rob.",NA,NA,NA,NA,"E. M. Zardini & R. Velázquez","1991","3","9","Paraguay",NA,"Tobatí, Ybytú Sillamesa, northern area. Indundated savanna.","-57.12","-25.2",NA,NA,"297",NA,"US01641656",NA,NA,"Asterales","27253","South America","Cordillera",NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"134","2020-09-12 05:00:02-03","US","US","1185819","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M. King & H. Rob.",NA,NA,NA,NA,"E. Hassler","1913","3",NA,"Paraguay",NA,"Paraguaria Centralis: In regione lacus Ypacaray",NA,NA,NA,NA,NA,NA,"US01641598",NA,NA,"Asterales","11529","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"135","2020-09-12 05:00:02-03","US","US","1988193","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M. King & H. Rob.",NA,NA,NA,NA,"A. L. Cabrera","1941","3","6","Argentina",NA,"Partido de San Nicolás: San Nicolás",NA,NA,NA,NA,NA,NA,"US01641616",NA,NA,"Asterales","7148","South America","Buenos Aires",NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"136","2020-09-12 05:00:02-03","US","US","3198657","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M. King & H. Rob.",NA,NA,NA,NA,"E. M. Zardini & C. Velázquez","1990","5","26","Paraguay",NA,"1 km E of Nueva Colombia on road to Atyra, on a hill, savanna.","-57.22","-25.17",NA,NA,NA,NA,"US01641660","US01641660_01",NA,"Asterales","20488","South America","Cordillera",NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"137","2020-09-12 05:00:02-03","US","US","3206070","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M. King & H. Rob.",NA,NA,NA,NA,"F. Mereles",NA,NA,NA,"Paraguay",NA,"San Bernardino",NA,NA,NA,NA,NA,NA,"US01641607",NA,NA,"Asterales","003852","South America","Cordillera",NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"138","2020-09-12 05:00:02-03","US","US","3195059","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M. King & H. Rob.",NA,NA,NA,NA,"E. M. Zardini & R. Degen","1988","1","28","Paraguay",NA,"Cerro Tobatí, En Palmar",NA,NA,NA,NA,NA,NA,"US01641608","US01641608_01",NA,"Asterales","4271","South America","Cordillera",NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"139","2020-09-12 05:00:02-03","US","US","2841656","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M. King & H. Rob.",NA,NA,NA,NA,"-- Reitz & Klein, --","1962","4","19","Brazil",NA,"Ponte Alta do Sul, Curitibanos, Roca abandonada",NA,NA,NA,NA,"900",NA,"US01641611","US01641611_01",NA,"Asterales","12579","South America","Santa Catarina",NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"140","2020-09-12 05:00:02-03","US","US","2101917","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M. King & H. Rob.",NA,NA,NA,NA,"B. Rambo S. J.","1950","4","5","Brazil",NA,"RGS, barra do Ribeiro ad fl. Guaína. In dumetosis humidis",NA,NA,NA,NA,NA,NA,"US01641612","US01641612_01",NA,"Asterales","46630","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"141","2020-09-12 05:00:02-03","US","US","227523","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M. King & H. Rob.",NA,NA,NA,NA,"E. Palmer","1853",NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"US01641604",NA,NA,"Asterales","s.n.","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"142","2020-09-12 05:00:02-03","US","US","3215701","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M. King & H. Rob.",NA,NA,NA,NA,"N. Soria",NA,NA,NA,"Paraguay",NA,"Crece e orilles del camino Dto Cordillera Camino Embosedo Nueve Colombia [interpreted]","-57.28","-25.17",NA,NA,NA,NA,"US01641599",NA,NA,"Asterales","3449","South America","Cordillera",NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"143","2020-09-12 05:00:02-03","US","US","3033651","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M. King & H. Rob.",NA,NA,NA,NA,"J. E. Montes","1955","2","14","Argentina",NA,"Dep. Caingúss, Puerto Rico",NA,NA,NA,NA,"205",NA,"US01641619","US01641619_01",NA,"Asterales","14749","South America","Misiones",NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"144","2020-09-12 05:00:02-03","US","US","3194946","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M. King & H. Rob.",NA,NA,NA,NA,"E. M. Zardini","1988","5","28","Paraguay",NA,"Cerro Ybitú Silla, 1 km al sur de Tovatí. En campo arenoso","-57.12","-25.2",NA,NA,"297",NA,"US01641603",NA,NA,"Asterales","4320","South America","Cordillera",NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"145","2020-09-12 05:00:02-03","US","US","2630205","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M. King & H. Rob.",NA,NA,NA,NA,"T. Pederson","1967","4","6","Argentina",NA,"Scrub on the rop of the bank of the R Paraná, Piedras Blancas, Dep. La Paz",NA,NA,NA,NA,NA,NA,"US01641621",NA,NA,"Asterales","8266","South America","Entre Rios",NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"146","2020-09-12 05:00:02-03","US","US","3197707","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M. King & H. Rob.",NA,NA,NA,NA,"E. M. Zardini & Park guard","1989","3","18","Paraguay",NA,"Parque Nacional ybyzu'i, campo cerrado on Arroyo Mina basin, 5 kms N of administration area.","-56.83","-26.05",NA,NA,NA,NA,"US01641655","US01641655_01",NA,"Asterales","11914","South America","Paraguari",NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"147","2020-09-12 05:00:02-03","US","US","2886518","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M. King & H. Rob.",NA,NA,NA,NA,"Rosengurtt","1939","3","26","Uruguay",NA,"Aiguá, Cerro de la Salamanca en roquedales; arbustillo",NA,NA,NA,NA,NA,NA,"US01641606",NA,NA,"Asterales","B-2898","South America","Maldonado",NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"148","2020-09-12 05:00:02-03","US","US","3031559","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M. King & H. Rob.",NA,NA,NA,NA,"E. Bordas","1985","3","3","Paraguay",NA,"Departamento Cordillera, Emboscada, Compañia Ysypó-jú",NA,NA,NA,NA,NA,NA,"US01641596",NA,NA,"Asterales","3667","South America","Cordillera",NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"149","2020-09-12 05:00:02-03","US","US","3135040","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M. King & H. Rob.",NA,NA,NA,NA,"G. Hatschbach & O. S. Ribas","1988","2","24","Brazil",NA,"Col. S. Judas Taue (mun. Guarapuava)",NA,NA,NA,NA,NA,NA,"US01641609","US01641609_01",NA,"Asterales","51898","South America","Paraná",NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"150","2020-09-12 05:00:02-03","US","US","3198656","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M. King & H. Rob.",NA,NA,NA,NA,"E. M. Zardini & Park guard","1989","3","18","Paraguay",NA,"Parque Nacional Ybycu' i. Campo cerrado on arroyo Mina basin, 5 kms N of administration area","-56.83","-26.05",NA,NA,NA,NA,"US01641601","US01641601_01",NA,"Asterales","11838","South America","Paraguari",NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"151","2020-09-12 05:00:02-03","US","US","2841691","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M. King & H. Rob.",NA,NA,NA,NA,"-- Reitz & Klein, --","1962","2","23","Brazil",NA,"Matos Costa, capo",NA,NA,NA,NA,"900",NA,"US01641610","US01641610_01",NA,"Asterales","12382","South America","Santa Catarina",NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"152","2020-09-12 05:00:02-03","US","US","2280586","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M. King & H. Rob.",NA,NA,NA,NA,"J. E. Montes",NA,NA,NA,"Argentina",NA,"Dep. Candelaria, Loreto",NA,NA,NA,NA,NA,NA,"US01641618","US01641618_01",NA,"Asterales","1837","South America","Misiones",NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"153","2020-09-12 05:00:02-03","US","US","3031551","PreservedSpecimen","Plantae","Asteraceae","Hatschbachiella","tweedieana","Hatschbachiella tweedieana","(Hook. & Arn.) R.M. King & H. Rob.",NA,NA,NA,NA,"E. Bordas","1985","2","3","Paraguay",NA,"Departamento Cordillera, Tobati",NA,NA,NA,NA,NA,NA,"US01641595",NA,NA,"Asterales","3583","South America","Cordillera",NA,NA,NA,NA,"Dicotyledonae",NA,"1"
