"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","locality","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","recordNumber","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"98","2016-02-02 14:38:41-02","BGBM","B","B 10 0471922","S","Plantae","Oleaceae","Linociera","mandioccana","Linociera mandioccana","Eichler","L. B. Smith","Reitz & Klein","1954","07","02","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"B100471922","B100471922",NA,"<a href=http://herbarium.bgbm.org/object/B100471922 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","1958",NA,NA,"1920",NA,NA,"Middle and South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2016-02-02 14:38:41-02","BGBM","B","B 10 0471923","S","Plantae","Oleaceae","Linociera","mandioccana","Linociera mandioccana","Eichler","L. B. Smith","R. Klein","1955","10","14","Brazil",NA,NA,NA,NA,NA,NA,"340","340","B100471923","B100471923",NA,"<a href=http://herbarium.bgbm.org/object/B100471923 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","1958",NA,NA,"1678",NA,NA,"Middle and South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2016-02-02 14:38:41-02","BGBM","B","B 10 0471924","S","Plantae","Oleaceae","Linociera","mandioccana","Linociera mandioccana","Eichler","L. B. Smith","Reitz & Klein","1959","08","20","Brazil",NA,NA,NA,NA,NA,NA,"450","450","B100471924","B100471924","Mata da Companhia Hering, Blumenau.","<a href=http://herbarium.bgbm.org/object/B100471924 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","1960",NA,NA,"8949",NA,NA,"Middle and South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2016-02-02 14:38:41-02","BGBM","B","B 10 0471925","S","Plantae","Oleaceae","Linociera","mandioccana","Linociera mandioccana","Eichler","L. B. Smith","Reitz & Klein","1957","10","10","Brazil",NA,NA,NA,NA,NA,NA,"750","750","B100471925","B100471925",NA,"<a href=http://herbarium.bgbm.org/object/B100471925 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","1958",NA,NA,"5101",NA,NA,"Middle and South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2016-02-02 14:38:41-02","BGBM","B","B 10 0471926","S","Plantae","Oleaceae","Linociera","mandioccana","Linociera mandioccana","Eichler","L. B. Smith","Reitz & Klein","1954","07","18","Brazil",NA,NA,NA,NA,NA,NA,"450","450","B100471926","B100471926",NA,"<a href=http://herbarium.bgbm.org/object/B100471926 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","1958",NA,NA,"1974",NA,NA,"Middle and South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2016-02-02 14:38:41-02","BGBM","B","B 10 0471927","S","Plantae","Oleaceae","Linociera","mandioccana","Linociera mandioccana","Eichler","L. B. Smith","R. Klein","1955","07","26","Brazil",NA,NA,NA,NA,NA,NA,"15","15","B100471927","B100471927",NA,"<a href=http://herbarium.bgbm.org/object/B100471927 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","1958",NA,NA,"1468",NA,NA,"Middle and South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2016-02-02 14:38:41-02","BGBM","B","B 10 0471928","S","Plantae","Oleaceae","Linociera","mandioccana","Linociera mandioccana",NA,"L. B. Smith","Reitz & Klein","1954","07","02","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"B100471928","B100471928",NA,"<a href=http://herbarium.bgbm.org/object/B100471928 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","1958",NA,NA,"1920",NA,NA,"Middle and South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2016-02-02 14:38:41-02","BGBM","B","B 10 0471929","S","Plantae","Oleaceae","Linociera","mandioccana","Linociera mandioccana","Eichl.","P. R. Reitz","Reitz & Klein","1957","08","24","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"B100471929","B100471929",NA,"<a href=http://herbarium.bgbm.org/object/B100471929 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>",NA,NA,NA,"4041",NA,NA,"Middle and South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2019-07-26 11:40:51-03","IPA","IPA","10036","S","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S. Green","Gomes, F.P.","Krieger, P.","1942","09","10","Brasil","São Paulo","Santo Amaro",NA,NA,NA,NA,NA,NA,"IPA0010036",NA,"Seminário do Espírito Santo","Árvore média; flores creme.","1996","04","19","10036","Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2019-08-27 13:31:45-03","IAP","PACA-AGP","115756","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P. S. Green","Oliveira, A. A. de","Korte & Kniess","2010","08","24","Brasil","SC","Corupá","-49.41","-26.46","49°24'36,00W","26°27'36,00S","938","938","PACA115756",NA,"Palmeiras II","Fito IFFSC 951/L/45; estádio suces.: avançado; altura: 10m; cor/flor: esverdeada Habitat: interior do fragmento Hábito: arbórea Ecossistema: floresta ombrófila densa","2010","10","14","4213","Magnoliophyta","Oleales",NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"108","2019-08-27 13:31:45-03","IAP","PACA-AGP","87267","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P. S. Green","G. Hatschbach","J.M. Silva","2002","09","29","Brasil","SP","Bela Vista",NA,NA,NA,NA,NA,NA,"PACA087267",NA,"Chácara Moxotó (Mun. Barra do Turvo)","EM PERIGO&nf;Árvore, 8m. Habitat: Floresta atlântica Fenofase: flor esverdeada Hábito: árvore","2002",NA,NA,"3663","Magnoliophyta","Oleales",NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"109","2019-08-27 13:31:45-03","IAP","PACA-AGP","65604","PreservedSpecimen","Plantae","Oleaceae","Linociera","mandioccana","Linociera mandioccana","Eichl.","L.B. Smith","R. Klein","1955","08","12","Brasil","RS","Itajaí",NA,NA,NA,NA,"150","150","PACA065604",NA,"Morro da Ressecada","HBR 16716&nf;Árvore alt, 15m. Habitat: Mata Fenofase: flor amarelada Hábito: árvore","1958",NA,NA,"1529","Magnoliophyta","Oleales",NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"110","2019-08-27 13:31:45-03","IAP","PACA-AGP","65221","PreservedSpecimen","Plantae","Oleaceae","Linociera","mandioccana","Linociera mandioccana","Eichl.","L.B. Smith","Reitz & Klein","1959","08","20","Brasil","SC","Blumenau","-49.0661010742188","-26.9193992614746",NA,NA,"450","450","PACA065221",NA,"Mata da Companhia Hering","Árvore, flor amarelada, alt. 10m. Fruto maduro: roxo-escuro. Habitat: Mata Fenofase: flor amarelada Hábito: árvore","1960",NA,NA,"8949","Magnoliophyta","Oleales",NA,NA,NA,"34291","auto","Magnoliatae",NA,NA,NA,NA
"111","2019-08-27 13:31:45-03","IAP","PACA-AGP","58186","PreservedSpecimen","Plantae","Oleaceae","Linociera","mandioccana","Linociera mandioccana","Eichl.","L.B. Smith","R. Klein","1951","07","18","Brasil","SC","Brusque","-48.9174995422363","-27.0981006622314",NA,NA,"100","100","PACA058186",NA,"Guaramirim","Árvore 15m de alt. Habitat: In silva Fenofase: flor Hábito: árvore","1953",NA,NA,"207","Magnoliophyta","Oleales",NA,NA,NA,"19684","auto","Magnoliatae",NA,NA,NA,NA
"112","2019-08-27 13:31:45-03","IAP","PACA-AGP","65600","PreservedSpecimen","Plantae","Oleaceae","Linociera","mandioccana","Linociera mandioccana","Eichl.","L.B. Smith","Reitz & Klein","1956","08","16","Brasil","SC","Ibirama","-49.5177993774414","-27.0569000244141",NA,NA,"550","550","PACA065600",NA,"Horto Florestal I.N.P.","Arvoreta, alt. 8m. Habitat: Mata Fenofase: flor em botão Hábito: arvoreta","1958",NA,NA,"3605","Magnoliophyta","Oleales",NA,NA,NA,"18533","auto","Magnoliatae",NA,NA,NA,NA
"113","2019-08-27 13:31:45-03","IAP","PACA-AGP","65605","PreservedSpecimen","Plantae","Oleaceae","Linociera","mandioccana","Linociera mandioccana","Eichl.","L. B. Smith","R. Klein","1955","10","14","Brasil","SC","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,"340","340","PACA065605",NA,"Morro da Ressecada","HBR 16715&nf;Arvoreta, alt. 7m, fruto maturo: coloração roxo-escuro Habitat: Mata Fenofase: fruto maturo Hábito: arvoreta","1958",NA,NA,"1678","Magnoliophyta","Oleales",NA,NA,NA,"27253","auto","Magnoliatae",NA,NA,NA,NA
"114","2019-08-27 13:31:45-03","IAP","PACA-AGP","65601","PreservedSpecimen","Plantae","Oleaceae","Linociera","mandioccana","Linociera mandioccana","Eichl.","L.B. Smith","R. Klein","1955","08","26","Brasil","SC","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,"10","10","PACA065601",NA,"Cunhas","Árvore com 10 m de alt. Habitat: Mata Fenofase: flor verde-claro Hábito: árvore","1958",NA,NA,"1544","Magnoliophyta","Oleales",NA,NA,NA,"27253","auto","Magnoliatae",NA,NA,NA,NA
"115","2019-08-27 13:31:45-03","IAP","PACA-AGP","65603","PreservedSpecimen","Plantae","Oleaceae","Linociera","mandioccana","Linociera mandioccana","Eichl.","L.B. Smith","R. Klein","1955","07","26","Brasil","SC","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,"15","15","PACA065603",NA,"Cunhas","HBR 16717&nf;Arvoreta 8m de alt. Habitat: Mata Hábito: arvoreta","1958",NA,NA,"1468","Magnoliophyta","Oleales",NA,NA,NA,"27253","auto","Magnoliatae",NA,NA,NA,NA
"116","2019-08-27 13:31:45-03","IAP","PACA-AGP","65602","PreservedSpecimen","Plantae","Oleaceae","Linociera","mandioccana","Linociera mandioccana","Eichl.","L. B. Smith","Reitz & Klein","1954","07","18","Brasil","SC","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,"450","450","PACA065602",NA,"Luis Alves - Braço Joaquim","HBR 16719&nf;Árvore alt. 8m. Habitat: Mata Fenofase: flor verde Hábito: árvore","1958",NA,NA,"1974","Magnoliophyta","Oleales",NA,NA,NA,"27253","auto","Magnoliatae",NA,NA,NA,NA
"117","2019-08-27 13:31:45-03","IAP","PACA-AGP","65606","PreservedSpecimen","Plantae","Oleaceae","Linociera","mandioccana","Linociera mandioccana","Eichl.","L.B. Smith","Reitz & Klein","1954","07","02","Brasil","SC","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,"150","150","PACA065606",NA,"Morro da Fazenda","Árvore, alt. 15m, flor verde. Habitat: Mata Fenofase: flor verde Hábito: árvore","1958",NA,NA,"1920","Magnoliophyta","Oleales",NA,NA,NA,"27253","auto","Magnoliatae",NA,NA,NA,NA
"118","2021-03-10 14:35:12-03","UFSC","CTBS","980","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Scipioni, M.C.","Santos, Vanderlei dos (Guga)","2013","02","04","Brasil&nf;Brasil","Santa Catarina","Curitibanos","-50.533514","-27.2866","50°32'0.65W","27°17'11.76S",NA,NA,NA,NA,"Trilha UFSC, Campus Curitibanos.","Fruto depositado na carpoteca.","2017","04","04","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0033285","PreservedSpecimen","Plantae","Oleaceae","Linociera","mandioccana","Linociera mandioccana",NA,"G. Hatchbach","P. I. Oliveira","1985","9","17","Brazil","Parana",NA,"-49.19295","-25.533076",NA,NA,NA,NA,NA,NA,"Col. Santos Andrade (Mun. S. José dos Pinhais).","Arvore 6 m, flor creme.",NA,NA,NA,"935","Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2019-11-21 14:40:35-03","UFJF","CESJ","66897","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S. Green","A.A. de Oliveira","A. Korte; A. Kniess","2010","08","24","Brasil","Santa Catarina","Corupá","-49.41","-26.46","-49.41","-26.46","938","938","CESJ066897",NA,"Palmeiras II","Fito IFFSC 951/L/45. Floresta Ombrófila Densa em estádio sucessional avançado. Árvore ca. 10m alt, no interior do fragmento. Flor esverdeada.","2010","10","14","4213","Angiosperma",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2019-11-21 14:40:35-03","UFJF","CESJ","32290","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S. Green","J.A. Lombardi","J.M. Silva; E. Barbosa; J. Cordeiro","2000","08","22","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"CESJ032290",NA,"Jardim Botânico Municipal","Árvore, 10m, flor esverdeada. Capão nativo com araucária.","2015","09",NA,"3210","Angiosperma",NA,"América do Sul",NA,NA,"25180","auto",NA,NA,NA,NA,NA
"122","2019-11-21 14:40:35-03","UFJF","CESJ","54429","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S. Green","J.A. Lombardi","J.M. Silva; E. Barbosa; J. Vaz","2002","09","29","Brasil","São Paulo","Barra do Turvo","-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,"CESJ054429",NA,"Bela Vista, Chácara Moxotó","Árvore, 8m, flor esverdeada. Floresta atlântica.","2015","09",NA,"3663","Angiosperma",NA,"América do Sul",NA,NA,"38172","auto",NA,NA,NA,NA,NA
"123","2021-04-07 11:46:45-03","UFMS","CGMS","17384","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green",NA,"V.R.B. Maria; F.S. Maria","2005","01","17","Brasil","Mato Grosso do Sul","Bonito","-56.4391666","-21.1663889","-56,4391666","-21,1663889","210","210","CGMS1046682",NA,"Fazenda Baía Bonita - rio Formoso.","Flor amarela. Pretos Habitat: Mata ciliar do rio Salobra. Área degradada. Habito: Árvore. 4,00m de altura.",NA,NA,NA,"465",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2021-03-01 16:37:22-03","UNICAMP","UEC","177871","S","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Santos, K","Santos, K; Belinello, R","2001","01","31","Brazil","São Paulo","Itatiba","-46.866667","-22.916667","-46.866667","-22.916667","717","717","UEC099261","UEC099261","Mata da Fazenda Malabar (Fragmento M3); área total: 20ha.","Árvore zoocórica; altura toral: 4m; altura do fuste: 2,5m; PAP: 37 cm.; Floresta Estacional Semidecidual.",NA,NA,NA,"4043","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2021-03-01 16:37:22-03","UNICAMP","UEC","177878","S","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Santos, K","Santos, K; Belinello, R","2000","05","10","Brazil","São Paulo","Campinas","-46.55","-22.49","-46.55","-22.49","653","653","UEC031176","UEC031176","Mata Ribeirão Cachoeira (Área C1). Área total: 244,9ha.","Árvore zoocórica; altura total: 11m, altura do fuste: 6m, PAP: 48cm. 01-25% da copa infestada por lianas.; Floresta estacional semidecidual.",NA,NA,NA,"1491","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2021-03-01 16:37:22-03","UNICAMP","UEC","189091","S","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green",NA,"Silva, BG; Castello, ACD","2015","03","27","Brazil","São Paulo","São Miguel Arcanjo","-47.97","-24.066111","-47.97","-24.066111","800","800","UEC119428","UEC119428","Parque Estadual Carlos Botelho","Árvore, 7 m de altura e 7,3 cm de DAP; Floresta Ombrófila Densa",NA,NA,NA,"311","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2021-03-01 16:37:22-03","UNICAMP","UEC","76010","S","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Smith, SF","Silva, JM","1992","09","28","Brazil","Paraná","Curitiba","-49.202833","-25.482","-49.202833","-25.482",NA,NA,"UEC045610","UEC045610","Jardim Botânico.","Árvore 6m alt. Flor creme-esverdeada. Capão com Araucária.","1994",NA,NA,"1150","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2019-08-20 10:22:12-03","UNICAMP","UEC","95800","S","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Ivanauskas, NM","Ivanauskas, NM; Gomes, A","1996","09","04","Brazil","São Paulo","Pariquera-Açu","-47.876944","-24.608333","-47.876944","-24.608333",NA,NA,NA,NA,"Estação Experimental do Inst. Agronômico, Floresta Atlântica","Arvoreta de 5m. Flores.",NA,NA,NA,"879","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2019-08-20 10:22:12-03","UNICAMP","UEC","95891","S","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Ivanauskas, NM","Ivanauskas, NM; Gomes, A","1996","09","04","Brazil","São Paulo","Pariquera-Açu","-47.876944","-24.608333","-47.876944","-24.608333",NA,NA,NA,NA,"Estação Experimental do Inst. Agronômico, Floresta Atlântica","Arvoreta de 5m. Flores.",NA,NA,NA,"879","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2021-03-01 16:37:22-03","UNICAMP","UEC","200123","S","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green",NA,"Padgurschi, MCG; Belinello, R","2009",NA,NA,"Brazil","São Paulo","São Luiz do Paraitinga","-45.183333","-23.4","-45.183333","-23.4","990","1045","UEC177671","UEC177671","Parque Estadual da Serra do Mar","Parcela M - Projeto Biota-FAPESP. Árvore com 10 metros de altura. Frequência da espécie na parcela: n=19",NA,NA,NA,"M395","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2021-03-01 16:37:22-03","UNICAMP","UEC","200493","S","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Ramos, E","Pereira, LS; Belinello, R; Gomes, JAMA","2007","12",NA,"Brazil","São Paulo","São Luiz do Paraitinga","-45.183333","-23.4","-45.183333","-23.4","990","1045","UEC158051","UEC158051","Parque Estadual da Serra do Mar","Parcela N - Projeto Biota-FAPESP. Árvore com 5.5 metros de altura. Frequência da espécie na parcela: n=1; Mata Atlântica","2017",NA,NA,"N1235","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-08-20 10:22:12-03","UNICAMP","UEC","114969","S","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Rossi, L","Rossi, L","2000","05","11","Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,"Distrito de Souzas, Mata Ribeirão Cachoeira (Condomínio Colinas do Atibaia)","Árvore de aprox. 12m de altura, casca lisa, frutos maduros marrons.",NA,NA,NA,"154","Magnoliopsida",NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"133","2019-08-20 10:22:12-03","UNICAMP","UEC","115012","S","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Rossi, L","Cielo-Filho, R","2000","07","11","Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,"Distrito de Souzas, Mata Ribeirão Cachoeira (Condomínio Colinas do Atibaia)","Árvore de aprox. 8m de altura, cascalisa, fruto imaturo verde. Beira de ribeirão.",NA,NA,NA,"168","Magnoliopsida",NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"134","2021-01-29 12:47:08-03","UNICAMP","UEC","64727","S","Plantae","Oleaceae","Linociera","mandioccana","Linociera mandioccana","Eichler",NA,"Lorenzi, H","1993","09","29","Brazil","São Paulo","Pariquera-Açu","-47.850833","-24.879444","-47.850833","-24.879444",NA,NA,NA,NA,"Estação Experimental do Inst. Agronômico","Árvore até 4-6m, flores amarelas perfumadas, planta ornamental.",NA,NA,NA,"29160","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2019-11-06 09:56:47-03","UFOP","OUPR","21298","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Messias, M.C.T.B.","Messias, M.C.T.B.; Ataíde, E.S.","2008","08","22","Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"Serra de Antônio Pereira, Alegria 7, Samarco Mineração","Arbusto, 1m, flores brancas. Em campos ferruginosos","2008","08","27","2170",NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"136","2020-12-04 13:19:32-03","UDESC","LUSC","2820","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Cordova, B.O.; Stüpp, A.M.","Córdova, B.O.","2009","04","12","Brasil","Santa Catarina","Capão Alto","-50.5119018554688","-27.9368991851807",NA,NA,NA,NA,"LUSC008911","LUSC008911","BR 116 sítio da família.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41668","auto",NA,NA,NA,NA,NA
"137","2020-10-14 10:03:45-03","FURB","FURB","19324","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Oliveira, AA de","Verdi, M.; Klettenberg, D.H. & Klemz, G.","2009","11","30","Brasil","Santa Catarina","Nova Veneza","-49.4994444","-28.7108333","-49.4994444","-28.7108333","48","48","FURB33363","FURB33363","São Bento Baixo.","Fito IFFSC 40 /L/53, 13 e 62. Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: árvore;","2010","01","25","3291",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-10-14 10:03:45-03","FURB","FURB","29269","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Verdi, M","Verdi, M.; Klettenberg, D.H. & Klemz, G.","2009","10","17","Brasil","Santa Catarina","Timbé do Sul","-49.86","-28.8","-49.8600000","-28.8000000","360","360","FURB33365","FURB33365","Vila Belmiro.","Fito IFFSC 28 /O/49 Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbórea; Fruto preto;","2010","09","30","2831",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-10-14 10:03:45-03","FURB","FURB","30498","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Oliveira, AA de","Korte, A.; Kniess, A.","2010","08","24","Brasil","Santa Catarina","Corupá","-49.41","-26.46","-49.4100000","-26.4600000","938","938","FURB33366","FURB33366","Palmeiras II.","Fito IFFSC 951 /L/45 Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbórea; flor esverdeada","2010","10","14","4213",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-10-14 10:03:45-03","FURB","FURB","30645","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Korte, A","Korte, A.; Kniess, A.","2010","09","01","Brasil","Santa Catarina","Doutor Pedrinho","-49.5905555","-26.6402777","-49.5905555","-26.6402777","957","957","FURB33364","FURB33364","Cerro Azul.","Florística IFFSC 856 (Arbórea) Habitat: Floresta Ombrófila Mista; Estágio Avançado; interior do fragmento Habito: arbórea; flor amarela","2010","09","01","4218",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-10-14 10:03:45-03","FURB","FURB","3179","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Uhlmann, A","Sobral, M.","2001","05","12","Brasil","Santa Catarina","Blumenau","-49.0877777","-27.0566667","-49.0877777","-27.0566667",NA,NA,"FURB02639","FURB02639","Parque Natural Municipal Nascentes do Garcia.","Projeto FNMA. Fitossociologia. Habitat: Floresta Ombrófila Densa; Habito: arvoreta; flor branca","2007","08","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-10-14 10:03:45-03","FURB","FURB","34852","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Pastório, F.F.","Stival-Santos, A.; Legal, E. & Silveira, S.","2009","09","25","Brasil","Santa Catarina","Ilhota","-48.8711111","-26.8197223","-48.8711111","-26.8197223","106","106","FURB02640","FURB02640","Baú.","Voucher estéril IFFSC 752 (Fitossociologia) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbórea;","2016","03","15","3350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-10-14 10:03:45-03","FURB","FURB","38665","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Gasper, AL de","Funez, L.A.","2012","08","06","Brasil","Santa Catarina","Rodeio","-49.4011111","-26.8775","-49.4011111","-26.8775000","813","813","FURB33367","FURB33367","Morro do Ipiranga, Eremitério.","Exala forte perfume ao anoitecer Habitat: Floresta Ombrófila Densa; Estágio Avançado; borda da trilha Habito: arvoreta; flor amarelada","2012","09","11","757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-10-14 10:03:45-03","FURB","FURB","46595","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Seubert, RC","Seubert, R.C.; Sampaio, D.K.; Hofschneider, E.; Rezini, J.A. & Gebien, W.","2014","08","20","Brasil","Santa Catarina","Indaial","-49.1969444","-27.1097222","-49.1969444","-27.1097222","660","660","FURB33370","FURB33370","Faxinal do Bepe - Parque Nacional da Serra do Itajaí.","Projeto Restaurar Habitat: Floresta Ombrófila Densa Montana; encosta Habito: arbórea;",NA,NA,NA,"115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-10-14 10:03:45-03","FURB","FURB","46944","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Barboza, E","Cordeiro, J.; Barboza, E. & Brotto, M.L.","2014","08","12","Brasil","Paraná","Guaratuba","-48.8802778","-25.9325","-48.8802778","-25.9325000","990","990","FURB33371","FURB33371","Pico Pedra Branca de Araraquara, próximo ao riacho.",NA,"2014","08","21","5197",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
