"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","coordinatePrecision","geoFlag","fieldNumber","individualCount"
"43","2021-03-01 16:19:53-03","UNICAMP","UEC","21577","S","Plantae","Liliopsida",NA,"Hydrocharitaceae","Ottelia","brasiliensis","Ottelia brasiliensis","(Planch.) Walp.","Pedersen, TM","Hatschbach, G","26625","1971","04","07",NA,"Brazil","Paraná","Tijucas do Sul","Ribeirão do Taboado","-49.1988983154297","-25.9281005859375",NA,"Aquática de água corrente. Flor amarela.","UEC056195","UEC056195",NA,NA,NA,NA,NA,NA,NA,NA,"25228","auto",NA,NA
"44","2021-03-01 16:19:53-03","UNICAMP","UEC","17273","S","Plantae","Liliopsida",NA,"Hydrocharitaceae","Ottelia","brasiliensis","Ottelia brasiliensis","(Planch.) Walp.","Hatschbach, G","Kummrow, R","1210","1978","02","14",NA,"Brazil","Paraná","Tijucas Do Sul","Campina","-49.1988983154297","-25.9281005859375",NA,"Aquática. Flor amarela.","UEC056196","UEC056196",NA,NA,"1978","10",NA,NA,NA,NA,"25228","auto",NA,NA
"45","2021-03-01 16:19:53-03","UNICAMP","UEC","94177","S","Plantae","Liliopsida",NA,"Hydrocharitaceae","Ottelia","brasiliensis","Ottelia brasiliensis","(Planch.) Walp.","Aona, LYS","Kuhlmann, M","3052","1954","09","02",NA,"Brazil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,"Submersa.; Córregos que atravessam o cerrado.","UEC056197","UEC056197",NA,NA,"1995",NA,NA,NA,NA,NA,"22843","auto",NA,NA
"46","2021-03-01 16:19:53-03","UNICAMP","UEC","110559","S","Plantae","Liliopsida",NA,"Hydrocharitaceae","Ottelia","brasiliensis","Ottelia brasiliensis","(Planch.) Walp.","Aona, LYS","Amaral, MCE; Bittrich, V","192000","2000","02","04",NA,"Brazil","São Paulo","Itirapina","Represa do Broa, margem da estrada na altura da represa, riacho de águila limpa e brejo ao lado.","-47.8199996948242","-22.25",NA,"solo arenoso","UEC107063","UEC107063",NA,NA,NA,NA,NA,NA,NA,NA,"22843","auto",NA,NA
"47","2020-04-22 16:26:30-03","UFPB","JPB","51874","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Hydrocharitaceae","Ottelia","brasiliensis","Ottelia brasiliensis","(Planch.) Walp.","Carvalho, AT","Carvalho, AT","609","2010","03","03","Southern America","Brasil","Goiás","Santa Rita do Araguaia","Ribeirão Zeca Nonato, Proximo as nascentes do Ribeirão Zeca Nonato, correnteza leve.","-53.231575","-17.630253",NA,NA,"JPB0051874",NA,NA,NA,"2011","11","11","-53.231575","-17.630253",NA,NA,NA,NA,NA
"48","2020-10-14 10:01:54-03","FURB","FURB","58434","PreservedSpecimen","Plantae",NA,NA,"Hydrocharitaceae","Ottelia","brasiliensis","Ottelia brasiliensis","(Planch.) Walp.","Funez, L.A.","Kassner-Filho, A.","2464","2018","03","23",NA,"Brasil","Santa Catarina","Água Doce","Pequena Central Hidroelétrica Contestado.","-51.7147222","-26.6738889",NA,"flor amarela Habitat: lago Habito: erva aquática","FURB58434","FURB58434",NA,NA,"2018","03",NA,"-51.7147222","-26.6738889",NA,NA,NA,NA,NA
"49","2020-12-21 16:29:26-03","MBM","MBM","38696","PreservedSpecimen","Plantae",NA,NA,"Hydrocharitaceae","Otelia","brasiliensis","Otelia brasiliensis","(Planch.) Walp.","Hatschbach, G.","Hatschbach, G.","4254",NA,NA,NA,"Southern America","Brazil","Paraná","Tijucas do Sul","Ribeirão do Taboado","-49.1988983154297","-25.9281005859375",NA,NA,"MBM038696","MBM038696",NA,NA,NA,NA,NA,NA,NA,NA,"25228","auto",NA,NA
"50","2020-12-21 16:29:26-03","MBM","MBM","141104","PreservedSpecimen","Plantae",NA,NA,"Hydrocharitaceae","Otelia","brasiliensis","Otelia brasiliensis","(Planch.) Walp.",NA,"Krapovickas, A.; et al.; et al.","21606",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,NA,NA,"MBM141104","MBM141104",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-12-21 16:29:26-03","MBM","MBM","311295","PreservedSpecimen","Plantae",NA,NA,"Hydrocharitaceae","Otelia","brasiliensis","Otelia brasiliensis","(Planch.) Walp.","Haynes, R.R.","Hatschbach, G.; Silva, J.M.; Deodato, F.; Silva, J.M.; Deodato, F.","65642","1996","11","18","Southern America","Brazil","Mato Grosso","Vila Bela da SS. Trindade","Rio Guaporé, próximo à barra do Rio Sararé",NA,NA,NA,NA,"MBM311295","MBM311295",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-12-21 16:29:26-03","MBM","MBM","59366","PreservedSpecimen","Plantae",NA,NA,"Hydrocharitaceae","Otelia","brasiliensis","Otelia brasiliensis","(Planch.) Walp.","Hatschbach, G.","Kummrow, R.","1210",NA,NA,NA,"Southern America","Brazil","Paraná","Tijucas do Sul","Campina","-49.1988983154297","-25.9281005859375",NA,NA,"MBM059366","MBM059366",NA,NA,NA,NA,NA,NA,NA,NA,"25228","auto",NA,NA
"53","2020-12-21 16:29:26-03","MBM","MBM","58354","PreservedSpecimen","Plantae",NA,NA,"Hydrocharitaceae","Otelia","brasiliensis","Otelia brasiliensis","(Planch.) Walp.",NA,"Krapovickas, A.; et al.; et al.","33609",NA,NA,NA,"Southern America","Brazil","Paraná","Tijucas do Sul","Campina, 46km S de Curitiba","-49.1988983154297","-25.9281005859375",NA,NA,"MBM058354","MBM058354",NA,NA,NA,NA,NA,NA,NA,NA,"25228","auto",NA,NA
"54","2020-12-21 16:29:26-03","MBM","MBM","23197","PreservedSpecimen","Plantae",NA,NA,"Hydrocharitaceae","Otelia","brasiliensis","Otelia brasiliensis","(Planch.) Walp.","Hatschbach, G.","Hatschbach, G.","26625",NA,NA,NA,"Southern America","Brazil","Paraná","Tijucas do Sul","Ribeirão do Taboado","-49.1988983154297","-25.9281005859375",NA,NA,"MBM023197","MBM023197",NA,NA,NA,NA,NA,NA,NA,NA,"25228","auto",NA,NA
"55","2020-12-11 11:44:11-03","UFMG","BHCB","153640","PreservedSpecimen","Plantae","Monocotyledon",NA,"Hydrocharitaceae","Ottelia","brasiliensis","Ottelia brasiliensis","(Planch.) Walp.",NA,"Carvalho, AT","609","2010","03","03","Southern America","Brasil","Goiás","Santa Rita do Araguaia","Ribeirão Zeca Nonato, Proximo as nascentes do Ribeirão Zeca Nonato, correnteza leve.","-53.231575","-17.630253",NA,"Flores amarelas grandes vistosas (3cm diâmetro)",NA,NA,NA,NA,NA,NA,NA,"-53.231575","-17.630253",NA,NA,NA,NA,NA
"56","2020-12-11 11:44:11-03","UFMG","BHCB","131074","PreservedSpecimen","Plantae","Monocotyledon",NA,"Hydrocharitaceae","Ottelia","brasiliensis","Ottelia brasiliensis","(Planch.) Walp.",NA,"Costa, LVC; Sobral, M; Troncoso, C; Garcia, L; Maciel, GM","633","2008","10","13","Southern America","Brasil","Pará","Parauapebas","Floresta Nacional de Carajás, N1.","-50.302778","-6.0125",NA,"Ambiente úmido.","BHCB021349",NA,"753","753",NA,NA,NA,"-50.302778","-6.0125",NA,NA,NA,NA,NA
"57","2020-12-11 11:44:11-03","UFMG","BHCB","27579","PreservedSpecimen","Plantae","Monocotyledon",NA,"Hydrocharitaceae","Ottelia","brasiliensis","Ottelia brasiliensis","(Planch.) Walp.",NA,"Tameirão Neto, E","s.n.","1990","08","24","Southern America","Brasil","Minas Gerais","São Romão","Rio Escuro","-45.0694007873535","-16.3686008453369",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79224","auto",NA,NA
"58","2008-05-27 22:02:00-03","MO","MOBOT","176493","PreservedSpecimen","Plantae",NA,NA,"Hydrocharitaceae","Ottelia","brasiliensis","Ottelia brasiliensis","(Planch.) Walp.","A. Schinini","Itaipú Binacional","Binacional 341","1979","4","28","South America","Paraguay","Alto Paraná",NA,"Guillermo Caballero. Rio Itabo fondo del rio, sumergida. Sumergida color amarillo, infloresc. muy larga simple, alargada, peciolos envainado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2008-05-27 22:02:00-03","MO","MOBOT","176512","PreservedSpecimen","Plantae",NA,NA,"Hydrocharitaceae","Ottelia","brasiliensis","Ottelia brasiliensis","(Planch.) Walp.","R.R. Haynes (UNA)","A. Aguayo","Aguayo 106","1989","1","15","South America","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. Bosque ribereño y cauce del arroyo Mina medio-inferior.","-56.83333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","5"
"60","2008-05-27 22:02:00-03","MO","MOBOT","176535","PreservedSpecimen","Plantae",NA,NA,"Hydrocharitaceae","Ottelia","brasiliensis","Ottelia brasiliensis","(Planch.) Walp.","R.R. Haynes (UNA)","Elsa M. Zardini","Zardini 7462","1988","10","21","South America","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. Gallery forest along Arroyo Minas, on trail to Salto Guaraní.","-56.83333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-98","2"
"61","2008-05-27 22:02:00-03","MO","MOBOT","176546","PreservedSpecimen","Plantae",NA,NA,"Hydrocharitaceae","Ottelia","brasiliensis","Ottelia brasiliensis","(Planch.) Walp.","R.R. Haynes (UNA)","Elsa M. Zardini","Zardini 7675","1988","10","28","South America","Paraguay","Caazapá",NA,"Tavaí. Gallery forest 1 km N of Hospital.","-55.45","-26.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-105","2"
"62","2016-11-15 05:15:00-02","MO","MOBOT","2250831","PreservedSpecimen","Plantae",NA,NA,"Hydrocharitaceae","Ottelia","brasiliensis","Ottelia brasiliensis","(Planch.) Walp.",NA,"Antonio C. Krapovickas|et al.","Krapovickas 21280","1972","2","7","South America","Argentina","Corrientes","Santo Tomé","Ea. Garruchos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2009-07-09 17:05:00-03","MO","MOBOT","2452406","PreservedSpecimen","Plantae",NA,NA,"Hydrocharitaceae","Ottelia","brasiliensis","Ottelia brasiliensis","(Planch.) Walp.",NA,"Gert G. Hatschbach","Hatschbach 26625","1971","4","7","South America","Brazil","Paraná",NA,"Tijucas do Sul, Ribeirão do Toboado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2012-10-02 10:47:00-03","MO","MOBOT","3278411","PreservedSpecimen","Plantae",NA,NA,"Hydrocharitaceae","Ottelia","brasiliensis","Ottelia brasiliensis","(Planch.) Walp.","RL","Philipp Salzmann","Salzmann s.n.","1827",NA,NA,"South America","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"65","2009-12-05 05:27:00-02","MO","MOBOT","3393766","PreservedSpecimen","Plantae",NA,NA,"Hydrocharitaceae","Ottelia","brasiliensis","Ottelia brasiliensis","(Planch.) Walp.","R.R. Haynes","Gert G. Hatschbach|J.M. Silva|F. Deodato","Hatschbach 65640","1996","11","17","South America","Brazil",NA,NA,"Rio Guapore, proximo a barra do Rio Sarare (Mun. Vila Bela da Sma Trindade) Mato Grosso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2016-11-15 05:15:00-02","MO","MOBOT","3394093","PreservedSpecimen","Plantae",NA,NA,"Hydrocharitaceae","Ottelia","brasiliensis","Ottelia brasiliensis","(Planch.) Walp.",NA,"Antonio C. Krapovickas|Carmen L. Cristóbal","Krapovickas 33609","1978","2","14","South America","Brazil","Paraná",NA,"Mun. Tijucas do Sul. Campina 46 km S de Curitiba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2009-07-17 17:34:00-03","MO","MOBOT","3394149","PreservedSpecimen","Plantae",NA,NA,"Hydrocharitaceae","Ottelia","brasiliensis","Ottelia brasiliensis","(Planch.) Walp.",NA,"Per Dusén","Dusén 18048","1916","3","31","South America","Brazil","Paraná",NA,"Castro opp., in flun. Rio Yahpo.",NA,NA,NA,NA,NA,NA,"840.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2015-01-06 20:51:00-02","MO","MOBOT","3394695","PreservedSpecimen","Plantae",NA,NA,"Hydrocharitaceae","Ottelia","brasiliensis","Ottelia brasiliensis","(Planch.) Walp.",NA,"R. Reis dos Santos|R. Souza","Santos 1741","1968","6","12","South America","Brazil",NA,NA,"Rio Suiazinha (approx. 290 km N. of Xavantina).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2014-08-23 05:36:00-03","MO","MOBOT","3396470","PreservedSpecimen","Plantae",NA,NA,"Hydrocharitaceae","Ottelia","brasiliensis","Ottelia brasiliensis","(Planch.) Walp.","C. Cook","Howard S. Irwin|R. Reis dos Santos|R. Souza|S.F. da Fonsêca","Irwin 23250","1969","2","13","South America","Brazil",NA,NA,"Locally abundant. Swampy valley flats, ca. 35 km N.E. of Francisco Sa, road to Salinas.",NA,NA,NA,NA,NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-04-19 04:34:00-03","MO","MOBOT","3396857","PreservedSpecimen","Plantae",NA,NA,"Hydrocharitaceae","Ottelia","brasiliensis","Ottelia brasiliensis","(Planch.) Walp.",NA,"Adrián Eliceche","Eliceche 0099","1991","3","20","South America","Paraguay","Concepción",NA,"Estancia San Rafael, 140 km E de Concepcion.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"71","2020-09-12 05:00:02-03","US","US","3375332","PreservedSpecimen","Plantae",NA,"Hydrocharitales","Hydrocharitaceae","Ottelia","brasiliensis","Ottelia brasiliensis","(Planch.) Walp.",NA,"D. Alvarenga","955","1997","1","10","South America - Neotropics","Brazil","Goiás","Formosa","km 07 da Rodovia GO 346; Córrego Bezerrinha","-47.12","-15.58",NA,NA,"US01326563","US01326563_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1"
"72","2020-09-12 05:00:02-03","US","US","2840174","PreservedSpecimen","Plantae",NA,"Hydrocharitales","Hydrocharitaceae","Ottelia","brasiliensis","Ottelia brasiliensis","(Planch.) Walp.",NA,"R. Kummrow","1210","1978","2","14","South America","Brazil","Paraná","Tijucas do Sul","Campina","-49.1988983154297","-25.9281005859375",NA,NA,"US01326564","US01326564_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae","25228","auto",NA,"1"
"73","2020-09-12 05:00:02-03","US","US","1484025","PreservedSpecimen","Plantae",NA,"Hydrocharitales","Hydrocharitaceae","Ottelia","brasiliensis","Ottelia brasiliensis","(Planch.) Walp.",NA,"P. Jörgensen","4800",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"US01326567","US01326567_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1"
"74","2020-09-12 05:00:02-03","US","US","1177556","PreservedSpecimen","Plantae",NA,"Hydrocharitales","Hydrocharitaceae","Ottelia","brasiliensis","Ottelia brasiliensis","(Planch.) Walp.",NA,"K. Fiebrig","6319","1905","3","23","South America","Paraguay","Alto Paraná",NA,"In regione fluminis Alto Paraná",NA,NA,NA,NA,"US01326568",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1"
"75","2020-09-12 05:00:02-03","US","US","2322913","PreservedSpecimen","Plantae",NA,"Hydrocharitales","Hydrocharitaceae","Ottelia","brasiliensis","Ottelia brasiliensis","(Planch.) Walp.",NA,"-- Drummont & -- Alencar","s.n.","1937","1","23","South America - Neotropics","Brazil","Minas Gerais","Campos Gerais","Piarapóra - Fazenda de Jatobá","-45.7585983276367","-21.2350006103516",NA,NA,"US01326566","US01326566_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae","24756","auto",NA,"1"
"76","2020-09-12 05:00:02-03","US","US","41136","PreservedSpecimen","Plantae",NA,"Hydrocharitales","Hydrocharitaceae","Ottelia","brasiliensis","Ottelia brasiliensis","(Planch.) Walp.",NA,"E. Palmer","s.n.","1853",NA,NA,"South America","Paraguay",NA,NA,"River Plata.",NA,NA,NA,NA,"US03831568",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1"
"77","2020-09-12 05:00:02-03","US","US","2196735","PreservedSpecimen","Plantae",NA,"Hydrocharitales","Hydrocharitaceae","Ottelia","brasiliensis","Ottelia brasiliensis","(Planch.) Walp.",NA,"A. Macedo","1889","1947","2","8","South America - Neotropics","Brazil","Minas Gerais","Ituiutaba","S. Vicente","-49.4650001525879","-18.968900680542",NA,NA,"US01326565","US01326565_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae","50022","auto",NA,"1"
"78","2019-10-07 09:19:39-03","UEFS","HUEFS","56186","PreservedSpecimen","Plantae","Angiospermae","Alismatales","Hydrocharitaceae","Ottelia","brasiliensis","Ottelia brasiliensis","(Planch.) Walp.","A.R.Lourenço","Giulietti, A.M.","ES166","1997","08","23",NA,"Brasil","Mato Grosso","Ribeirão Cascalheira","Margem do Rio Suiazinho.","-51.8241996765137","-12.9416999816895",NA,NA,"HUEFS0056186","HUEFS0056186",NA,NA,"2014","10",NA,NA,NA,"Lilianae","106632","auto",NA,NA
"79","2017-04-20 15:13:22-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Hydrocharitaceae","Ottelia","brasiliensis","Ottelia brasiliensis",NA,"RRC ID Flag","A. Krapovickas","33609","1978","2","14","South America","Brazil","Paraná",NA,NA,"-51","-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,"33609",NA
"80","2017-09-29 16:42:15-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Hydrocharitaceae","Ottelia","brasiliensis","Ottelia brasiliensis",NA,"RRC ID Flag","V. J. Pott","3482","1998","8","25","South America","Brazil","Mato Grosso do Sul",NA,NA,"-55","-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,"3482",NA
"81","2020-03-06 11:04:34-03","UNIRIO","HUNI","466","PreservedSpecimen","Plantae",NA,NA,"Hydrocharitaceae","Ottelia","brasiliensis","Ottelia brasiliensis","(Planch.) Walp.",NA,"C.P. Bove; A. Gil; C.B. Moreira","503","1999","11","11",NA,"Brasil","Goiás","Goiás","Estrada Jussara-Aragarças, a 9,7 Km de Jussara.","-50.1403007507324","-15.9343996047974",NA,"Material em meio líquido.","HUNI00000466",NA,NA,NA,NA,NA,NA,NA,NA,NA,"63502","auto",NA,NA
"82","2020-11-05 13:53:48-03","UNIRIO","HUNI","29","PreservedSpecimen","Plantae",NA,NA,"Hydrocharitaceae","Ottelia","brasiliensis","Ottelia brasiliensis","(Planch.) Walp.","S. Koehler","C.P. Bove; S. Koehler; J. Morrey-Jones","194","1997","05","27",NA,"Brasil","Goiás","Goiás","Estrada Jussara-Aragarças (lado direito) a 97 Km de Jussara.","-50.1403007507324","-15.9343996047974",NA,"Material em meio líquido e herborizado. Planta totalmente submersa em área de correnteza. Folhas verde-avermelhadas. Flores geralmente emersas, pétalas amarelas, 2 brácteas concrescidas, 3 estigmas bífidos, 6 estames. Habitat: Aquát","HUNI00000029",NA,NA,NA,NA,NA,NA,NA,NA,NA,"63502","auto",NA,NA
"83","2020-03-06 11:04:34-03","UNIRIO","HUNI","497","PreservedSpecimen","Plantae",NA,NA,"Hydrocharitaceae","Ottelia","brasiliensis","Ottelia brasiliensis","(Planch.) Walp.",NA,"C.P. Bove; A. Gil; C.B. Moreira","551","1999","11","12",NA,"Brasil","Goiás","Goiás","Estrada Jussara-Britânia a 58 Km de Jussara.","-50.1403007507324","-15.9343996047974",NA,"Material em meio líquido.","HUNI00000497",NA,NA,NA,NA,NA,NA,NA,NA,NA,"63502","auto",NA,NA
"84","2019-11-01 15:14:59-03","UnB","UB","102575","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Hydrocharitaceae","Ottelia","brasiliensis","Ottelia brasiliensis","(Planch.) Walp.","Haynes, RR","Santos, RR","R1741","1968","06","12","Southern America","Brasil","Mato Grosso",NA,"290km ao N de Nova Xavantina",NA,NA,NA,"1m. Perianth yellow","UB0014070","UB0014070",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2019-05-06 11:58:08-03","UFU","HUFU","23020","S","Plantae",NA,NA,"Hydrocharitaceae","Beneditaea","brasiliensis","Beneditaea brasiliensis","(Planch.) Toledo",NA,"Araújo, G.M.","3237","2000","05","12",NA,"Brasil","Minas Gerais","Uberlândia","Estrada para Campo Florido, Vereda 2.","-48.2771987915039","-18.9186000823975",NA,"Erva com flor.; Vereda.","HUFU00030246","HUFU00030246",NA,NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA
"86","2019-05-06 11:58:08-03","UFU","HUFU","39356","S","Plantae",NA,NA,"Hydrocharitaceae","Beneditaea","brasiliensis","Beneditaea brasiliensis","(Planch.) Toledo",NA,"Oliveira, G.C.","1630","2002","11","25",NA,"Brasil","Minas Gerais","Uberaba","Fazenda Santa Juliana, A 300 metros da BR 050, na altura do km 50.","-47.9319000244141","-19.7483005523682",NA,"Herbácea ca. de 0,10 m. Claras.; Vereda.","HUFU00030244","HUFU00030244",NA,NA,NA,NA,NA,NA,NA,NA,"73879","auto",NA,NA
"87","2019-05-06 11:58:08-03","UFU","HUFU","70073","S","Plantae",NA,NA,"Hydrocharitaceae","Beneditaea","brasiliensis","Beneditaea brasiliensis","(Planch.) Toledo",NA,"Freitas, F.S.; Albuquerque, L.S.","656","2014","04","29",NA,"Brasil","Minas Gerais","Uberlândia","Bacia do Rio Uberabinha, Córrego Beija Flor.","-48.2771987915039","-18.9186000823975",NA,"Erva ca.0,1m. Brácteas verdes, botões amarelos.; Mata ciliar.","HUFU00030247","HUFU00030247",NA,NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA
"88","2019-05-06 11:58:08-03","UFU","HUFU","39355","S","Plantae",NA,NA,"Hydrocharitaceae","Beneditaea","brasiliensis","Beneditaea brasiliensis","(Planch.) Toledo",NA,"Oliveira, G.C.","1889","2002","12","23",NA,"Brasil","Minas Gerais","Uberlândia","Fazenda Estiva, A 10 km da BR 050, na altura do km 25.","-48.2771987915039","-18.9186000823975",NA,"Herbácea ca. de 0,30 m.; Vereda.","HUFU00030245","HUFU00030245",NA,NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA
"89","2015-04-17 16:11:40-03","UFMT","UFMT","15862","S","Plantae",NA,NA,"Alismataceae","Ottelia","brasiliensis","Ottelia brasiliensis","(Planch.) Walp.",NA,"?","F27079111",NA,NA,NA,NA,"Brasil","Mato Grosso",NA,NA,NA,NA,NA,NA,"UFMT00015862",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2021-02-08 12:51:50-03","UFRGS","ICN","110134","S","Plantae","Monocotyledon",NA,"Hydrocharitaceae","Ottelia","brasiliensis","Ottelia brasiliensis","(Planch.) Walp. ",NA,"Kazmirczak, C; et alii","s.n.",NA,NA,NA,"América do Sul","Brasil","RS","Vacaria","Saltinho, Ituim, BR 285","-50.9338989257812","-28.5121994018555",NA,"Reofito",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63451","auto",NA,NA
"91","2019-11-21 10:07:04-03","IBt","SP","45859","S","Plantae",NA,NA,"Hydrocharitaceae","Beneditaea","brasiliensis","Beneditaea brasiliensis","(Planch.) Toledo",NA,"Gehrt, A","s.n.","1941","08","24",NA,"Brasil","São Paulo","Tanabi","Carmorama","-49.6399993896484","-20.6200008392334",NA,NA,"SP044733","SP044733",NA,NA,NA,NA,NA,NA,NA,NA,"33016","auto",NA,NA
"92","2019-11-21 10:07:04-03","IBt","SP","45859a","S","Plantae",NA,NA,"Hydrocharitaceae","Beneditaea","brasiliensis","Beneditaea brasiliensis","(Planch.) Toledo",NA,"Gehrt, A","s.n.","1941","08","24",NA,"Brasil","São Paulo","Tanabi","Carmorama","-49.6399993896484","-20.6200008392334",NA,NA,"SP044734","SP044734",NA,NA,NA,NA,NA,NA,NA,NA,"33016","auto",NA,NA
"93","2020-09-24 08:24:46-03","IBt","SP","327425","S","Plantae",NA,NA,"Hydrocharitaceae","Ottelia","brasiliensis","Ottelia brasiliensis","(Planch.) Walp.",NA,"Alvarenga, D","955","1997","09","10",NA,"Brasil","Goiás","Formosa",NA,"-47.334400177002","-15.5371999740601",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"113054","auto",NA,NA
"94","2019-11-21 10:07:07-03","IBt","SP","68895","S","Plantae",NA,NA,"Hydrocharitaceae","Ottelia","brasiliensis","Ottelia brasiliensis","(Planch.) Walp.","Aona, LYS","Macedo, A","2175","1935","02","28",NA,"Brasil","Goiás","Jataí","Queixada","-51.7144012451172","-17.8813991546631",NA,NA,"SP044811","SP044811",NA,NA,"1995",NA,NA,NA,NA,NA,"75073","auto",NA,NA
"95","2019-11-21 10:07:07-03","IBt","SP","236380","S","Plantae",NA,NA,"Hydrocharitaceae","Ottelia","brasiliensis","Ottelia brasiliensis","(Planch.) Walp.",NA,"Alvarenga, D","101","1988","10","10",NA,"Brasil","Minas Gerais","Formoso","Fazenda Matinha","-46.2318992614746","-14.9467000961304",NA,NA,NA,NA,"760","760",NA,NA,NA,NA,NA,NA,"79140","auto",NA,NA
"96","2019-11-21 10:07:07-03","IBt","SP","84484","S","Plantae",NA,NA,"Hydrocharitaceae","Ottelia","brasiliensis","Ottelia brasiliensis","(Planch.) Walp.","Aona, LYS","Macedo, A","1889","1949","03","08",NA,"Brasil","Minas Gerais","Ituiutaba","S. Vicente","-49.4650001525879","-18.968900680542",NA,NA,"SP044810","SP044810",NA,NA,"1995",NA,NA,NA,NA,NA,"50022","auto",NA,NA
"97","2019-11-21 10:07:07-03","IBt","SP","111452","S","Plantae",NA,NA,"Hydrocharitaceae","Ottelia","brasiliensis","Ottelia brasiliensis","(Planch.) Walp.","Haynes, RR","Kuhlmann, M","3052","1954","09","02",NA,"Brasil","São Paulo","Itirapina","Córregos que atravessam os cerrados","-47.8199996948242","-22.25",NA,NA,"SP044812","SP044812",NA,NA,"2003",NA,NA,NA,NA,NA,"22843","auto",NA,NA
