"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","relatedCatalogItem","fieldNumber","individualCount"
"98","2019-10-09 11:12:16-03","UFBA","ALCB","111076","PreservedSpecimen","Plantae","Dicotyledon",NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","Miranda, AM","Miranda, AM; Adorno, H","6257","2010","12","16","Southern America","Brasil","Bahia","Mata de São João","Litoral Norte","-38.2991981506348","-12.5303001403809",NA,NA,NA,"ca. 4 m alt.; caule amarronzado; folhas crassas; frutos imaturos verdes.","ALCB069296",NA,NA,"47329","auto",NA,NA,NA,"2010","12",NA,NA,NA,NA
"99","2019-10-09 11:12:16-03","UFBA","ALCB","80111","PreservedSpecimen","Plantae","Dicotyledon",NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","Guedes, ML","Carvalho, G","106","2007","08","19","Southern America","Brasil","Bahia","Mata de São João","Pousada Bichelenga, Imbassaí","-38.2991981506348","-12.5303001403809",NA,NA,NA,"c.a 6m; folhas levemente discolores, crassa; exudado incolor, muito aromático.","ALCB069275",NA,NA,"47329","auto",NA,NA,NA,"2007","08",NA,NA,NA,NA
"100","2019-10-09 11:12:16-03","UFBA","ALCB","64184","PreservedSpecimen","Plantae","Dicotyledon",NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","Guedes, ML;","Guedes, ML; et al.","10612","2003","07","24","Southern America","Brasil","Bahia","Santa Cruz Cabrália",NA,"-39.0247001647949","-16.2780990600586",NA,NA,NA,"Árvore: de ca. 12 m de altura., com resina aromática. Folhas coriáceas, material estéril.","ALCB069308",NA,NA,"49584","auto",NA,NA,NA,"2003","08",NA,NA,NA,NA
"101","2020-02-08 10:29:37-03","NBC","NL-BOTANY","U.1410419","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Protium","bahianum","Protium bahianum","Daly","Daly DC","Harley RM; et al.",NA,"1977","01","20","Southern America","Brazil","Bahia",NA,NA,"-39.183333","-16.4",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1410419 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1410419","NL-U1410419",NA,NA,NA,"Magnoliopsidae","-39.183333","-16.4","2003","04","01","U 0096837",NA,NA
"102","2020-11-04 10:55:10-03","ESALQ","ESA","141579","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","Souza, V.C.","Souza, V.C. & Souza, D.P.C.","41302.0","2018","11","29",NA,"Brasil","Alagoas","Marechal Deodoro","Dunas no caminho para Cavalo Russo.","-35.8950004577637","-9.710280418396",NA,NA,NA,"Árvore, ca. 4 m alt.; frutos imaturos verdes.","ESA141579",NA,NA,"15565","auto",NA,NA,NA,"2018","11","29",NA,NA,NA
"103","2020-11-04 11:03:58-03","ESALQ","ESA","52416","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","Ferreira, M.C.","Macedo, G.E.L. et al.","428.0","2004","01","22",NA,"Brasil","Bahia","Imbassaí",NA,NA,NA,NA,NA,NA,NA,"ESA052416","ESA052416",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2015-07-02 14:01:17-03","JBP","HPL","10096","S","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","D.Daly","J.A. Lombardi, H. Lorenzi , R. Tsuji & E. Queiroz","7203","2008","01","29",NA,"Brasil","BA","Mata de São João","Coletado na Fazenda Sauípe, Complexo Hoteleiro e canteiros de obras da Odebrecht; em área de restinga arbustivo-arbórea. S 12° 53' 06.7; W 38° 17' 50.11","-38.2992","-12.5303",NA,NA,NA,NA,NA,NA,NA,"47329","auto",NA,NA,NA,"2014","09","10",NA,NA,NA
"105","2015-07-02 14:01:17-03","JBP","HPL","11784","S","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","D.Daly","H. Lorenzi","6608","2009","02","07",NA,"Brasil","BA","Mata de São João","Na restinga de Sauípe onde é muito comum","-38.2992","-12.5303",NA,NA,NA,NA,NA,NA,NA,"47329","auto",NA,NA,NA,"2014","09","10",NA,NA,NA
"106","2015-07-02 14:01:17-03","JBP","HPL","10097","S","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","D.Daly","J.A. Lombardi, H. Lorenzi , R. Tsuji & E. Queiroz","7200","2008","01","29",NA,"Brasil","BA","Lauro de Freitas","Coletado no Condomínio Busca Vida, em frente ao Spa Salute Bahia; em área de restinga arbustivo-arbórea. S 12° 52' 35.57; W 38° 16' 18.59 (30m.s.m.)","-38.3272","-12.8944",NA,NA,NA,NA,NA,NA,NA,"11011","auto",NA,NA,NA,"2014","09","10",NA,NA,NA
"107","2019-02-15 11:35:45-02","IPA","IPA","67955","S","Plantae","Plantae",NA,"Burseraceae","Protium","bahianum","Protium bahianum","D.C. Daly","Oliveira, M.","Lyra-Lemos, R.P.; Rodrigues, M.N.; Rodrigues, M.N.","8226","2004","02","28","Southern America","Brasil","Alagoas","Marechal Deodoro","Dunas do Cavalo Russo","-35.8950004577637","-9.710280418396",NA,NA,NA,"ARvoreta ca. 1,5m de altura. Frutos imaturos verdes e maduros avermelhados.; Restinga.","IPA0067955",NA,NA,"15565","auto",NA,NA,NA,"2017","07","20",NA,NA,NA
"108","2019-02-15 11:35:45-02","IPA","IPA","60766","S","Plantae","Plantae",NA,"Burseraceae","Protium","bahianum","Protium bahianum","D.C. Daly","Oliveira, M.","Guedes, M.L.","5533","1997","02","21","Southern America","Brasil","Bahia","Camaçari","área próxima de Guarajuba.","-38.3241996765137","-12.6975002288818",NA,NA,NA,"Arbusto ca. 2m. Folhas simples, coriáceas, discolores. Inflorescência axilares, pequenas.; Restinga arbórea. Substrato arenoso.","IPA0060766",NA,NA,"37124","auto",NA,NA,NA,"2017","07","20",NA,NA,NA
"109","2019-02-15 11:35:45-02","IPA","IPA","57925","S","Plantae","Plantae",NA,"Burseraceae","Protium","bahianum","Protium bahianum","D.C. Daly","Daly, D.","Alves, M.; et al.; et al.","854","1997","10","15","Southern America","Brasil","Bahia","Camaçari","Distrito Arembepe, ao longo da rodovia do coco (linha verde).","-38.3241996765137","-12.6975002288818",NA,NA,NA,"Arbusto ca. 1,20m de altura. Ocasional.; Restinga aberta (formação moitas).","IPA0057925",NA,NA,"37124","auto",NA,NA,NA,"2002","07",NA,NA,NA,NA
"110","2019-02-15 11:35:45-02","IPA","IPA","88265","S","Plantae","Plantae",NA,"Burseraceae","Protium","bahianum","Protium bahianum","D.C. Daly","Miranda, A.M.","Miranda, A.M.; Adorno, H.; Adorno, H.","6257","2010","12","16","Southern America","Brasil","Bahia","Mata de São João",NA,"-38.2991981506348","-12.5303001403809",NA,NA,NA,"Arvoreta ca. 4 m de altura; caule amarronzado; folhas crassas; frutos imaturos verdes.; Restinga.","IPA0088265",NA,NA,"47329","auto",NA,NA,NA,"2010","12","23",NA,NA,NA
"111","2019-02-15 11:35:45-02","IPA","IPA","81420","S","Plantae","Plantae",NA,"Burseraceae","Protium","bahianum","Protium bahianum","D.C. Daly","Oliveira, M.A.","Miranda, A.M.; et al.; et al.","5397","2006","01","24","Southern America","Brasil","Bahia","Mata de São João","Praia do Forte.","-38.2991981506348","-12.5303001403809",NA,NA,NA,"Arbusto ca. 3m de altura, muito ramificado, caule marrom, folhas papiráceas, frutos imaturos verdes.","IPA0081420",NA,NA,"47329","auto",NA,NA,NA,"2017","10","10",NA,NA,NA
"112","2019-02-15 11:35:45-02","IPA","IPA","88217","S","Plantae","Plantae",NA,"Burseraceae","Protium","bahianum","Protium bahianum","D.C. Daly","Miranda, A.M.","Miranda, A.M.; Ferraz, J.; Ferraz, J.","5847","2008","12","01","Southern America","Brasil","Bahia","Mata de São João","Próximo ao antigo aeroporto.","-38.2991981506348","-12.5303001403809",NA,NA,NA,"Arbusto ca. 1,70 m de altura; caule marrom-acinzentado; folhas crassas, levemente naviformes; flores creme-amareladas, anteras amarelas a marrons; frutos imaturos verde-avermelhados; látex hialino.; Restinga.","IPA0088217",NA,NA,"47329","auto",NA,NA,NA,"2011","02",NA,NA,NA,NA
"113","2019-02-15 11:35:45-02","IPA","IPA","67438","S","Plantae","Plantae",NA,"Burseraceae","Protium","bahianum","Protium bahianum","D.C. Daly","Oliveira, M.","Cantarelli, J.; Medeiros, D.; Medeiros, D.","627","2001","09","28","Southern America","Brasil","Pernambuco","Sirinhaém","Praia de Guadalupe, fruticeto e mata.","-35.1161003112793","-8.59082984924316",NA,NA,NA,"Árvore ca. 5m de altura; flores esverdeadas.","IPA0067438",NA,NA,"20997","auto",NA,NA,NA,"2017","04","20",NA,NA,NA
"114","2019-02-15 11:35:45-02","IPA","IPA","27688","S","Plantae","Plantae",NA,"Burseraceae","Protium","bahianum","Protium bahianum","D.C. Daly","Pirani, J.R.","Noblick, L.R.","1636","1980","01",NA,"Southern America","Brasil","Bahia","Salvador","Dunas de Itapuã","-38.35","-12.933333",NA,NA,NA,"Arbusto de 1,5m de altura, folhas aromáticas, com frutos, sem flores.","IPA0027688",NA,NA,NA,NA,NA,"-38.35","-12.933333","1996","09",NA,NA,NA,NA
"115","2019-02-15 11:35:45-02","IPA","IPA","64475","S","Plantae","Plantae",NA,"Burseraceae","Protium","bahianum","Protium bahianum","D.C. Daly","Vaz, AMS da F","Jost, T.; Ferreira, M.C.; Ferreira, M.C.","111","1995","02","07","Southern America","Brasil","Bahia","Conde","Fazenda do Bu, Mata do São Miguel.","-37.694167","-12.0625",NA,NA,NA,"Árvore ca. 2,8m; folhas coriáceas discolores glabras com bordas retorcidas; botões florais verdes; flores verdes amareladas.; Restinga arbórea, vegetação com inflorescência marinha.","IPA0064475",NA,NA,NA,NA,NA,"-37.694167","-12.0625","2003","03","06",NA,NA,NA
"116","2019-02-15 11:35:45-02","IPA","IPA","66773","S","Plantae","Plantae",NA,"Burseraceae","Protium","bahianum","Protium bahianum","D.C. Daly","Daly, O.","Lira, S.S.; Santos, S.M.; Cunha, V.V.; Santos, S.M.; Cunha, V.V.","377","2002","07","15","Southern America","Brasil","Pernambuco","Tamandaré","Restinga de Ariquindá, no interior do fruticeto aberto não inundável da restinga.","-35.095","-8.714444",NA,NA,NA,"Árvore ca. 4m de altura; frutos imaturos esverdeados.; Vegetação arbustiva-arbórea. Solo arenoso.","IPA0066773",NA,NA,NA,NA,NA,"-35.095","-8.714444",NA,NA,NA,NA,NA,NA
"117","2019-02-15 11:35:45-02","IPA","IPA","66774","S","Plantae","Plantae",NA,"Burseraceae","Protium","bahianum","Protium bahianum","D.C. Daly","Daly, O.","Cantarelli, J.; Medeiros, D.; Almeida, E.B.; Lira, S.S.; Zickel, C.; Medeiros, D.; Almeida, E.B.; Lira, S.S.; Zickel, C.","601","2001","09","26","Southern America","Brasil","Pernambuco","Tamandaré","Restinga de Ariquindá","-35.093889","-8.7175",NA,NA,NA,"Árvore ca. 6m de altura; resina perfumada abundante. Frutos imaturos avermelhados.; Floresta aberta não inundável. Vegetação arbustiva-arbórea. Solo arenoso.","IPA0066774",NA,NA,NA,NA,NA,"-35.093889","-8.7175",NA,NA,NA,NA,NA,NA
"118","2019-02-15 11:35:45-02","IPA","IPA","66778","S","Plantae","Plantae",NA,"Burseraceae","Protium","bahianum","Protium bahianum","D.C. Daly","Daly, O.","Lira, S.S.; Vicente, A.; Almeida, E.; Vicente, A.; Almeida, E.","409","2002","10","30","Southern America","Brasil","Pernambuco","Tamandaré","Restinga de Ariquindá","-35.095","-8.714444",NA,NA,NA,"Árvore ca. 7m de altura; frutos imaturos verdes com manchas vináceas.; Floresta aberta não inundável da restinga. Vegetação arbustiva-arbórea. Solo arenoso.","IPA0066778",NA,NA,NA,NA,NA,"-35.095","-8.714444",NA,NA,NA,NA,NA,NA
"119","2019-02-15 11:35:45-02","IPA","IPA","66779","S","Plantae","Plantae",NA,"Burseraceae","Protium","bahianum","Protium bahianum","D.C. Daly","Lira, S.S.","Lira, S.S.; Vicente, A.; Almeida, E.; Vicente, A.; Almeida, E.","402","2002","10","30","Southern America","Brasil","Pernambuco","Tamandaré","Restinga de Ariquindá","-35.095","-8.714444",NA,NA,NA,"Árvore ca. 6,5 m de altura; frutos imaturos verdes.; Floresta aberta não inundável da restinga. Vegetação arbustiva-arbórea. Solo arenoso.","IPA0066779",NA,NA,NA,NA,NA,"-35.095","-8.714444",NA,NA,NA,NA,NA,NA
"120","2019-02-15 11:35:45-02","IPA","IPA","66780","S","Plantae","Plantae",NA,"Burseraceae","Protium","bahianum","Protium bahianum","D.C. Daly","Daly, O.","Lira, S.S.; Cunha, V.V.; Santos, S.M.; Cunha, V.V.; Santos, S.M.","373","2002","07","15","Southern America","Brasil","Pernambuco","Tamandaré","Restinga de Ariquindá, no interior do fruticeto aberto não inundável da restinga.","-35.095","-8.714444",NA,NA,NA,"Arvoreta ca. 4 m de altura; frutos imaturos verde com manchas vináceas.; Vegetação arbustiva-arbórea. Solo arenoso.","IPA0066780",NA,NA,NA,NA,NA,"-35.095","-8.714444",NA,NA,NA,NA,NA,NA
"121","2019-02-15 11:35:45-02","IPA","IPA","66782","S","Plantae","Plantae",NA,"Burseraceae","Protium","bahianum","Protium bahianum","D.C. Daly","Daly, O.","Lira, S.S.; Zickel, C.; Almeida, E.B.; Vicente, A.; Medeiros, D.; Zickel, C.; Almeida, E.B.; Vicente, A.; Medeiros, D.","336","2002","04","30","Southern America","Brasil","Pernambuco","Tamandaré","Restinga de Ariquindá, na floresta aberta não inundável da restinga.","-35.095","-8.714444",NA,NA,NA,"Árvore ca. 8m de altura; frutos imaturos vermelho esverdeado.; Vegetação arbustiva com árvores esparsas. Solo arenoso.","IPA0066782",NA,NA,NA,NA,NA,"-35.095","-8.714444",NA,NA,NA,NA,NA,NA
"122","2019-02-15 11:35:45-02","IPA","IPA","66783","S","Plantae","Plantae",NA,"Burseraceae","Protium","bahianum","Protium bahianum","D.C. Daly","Daly, O.","Lira, S.S.; Vicente, A.; Almeida, E.; Vicente, A.; Almeida, E.","413","2002","11","07","Southern America","Brasil","Pernambuco","Tamandaré","Restinga de Ariquindá, no interior do fruticeto aberto não inundável da restinga.","-35.095","-8.714444",NA,NA,NA,"Árvore ca. 6m de altura; frutos imaturos verdes.; Vegetação arbustiva-arbórea. Solo arenoso.","IPA0066783",NA,NA,NA,NA,NA,"-35.095","-8.714444",NA,NA,NA,NA,NA,NA
"123","2019-02-15 11:35:45-02","IPA","IPA","66784","S","Plantae","Plantae",NA,"Burseraceae","Protium","bahianum","Protium bahianum","D.C. Daly","Lira, S.S.","Lira, S.S.; Silva, K.; Lucena, R.; Jane; Geane; Silva, K.; Lucena, R.; Jane; Geane","590","2003","04","09","Southern America","Brasil","Pernambuco","Tamandaré","Restinga de Ariquindá, na floresta aberta não inundável da restinga.","-35.095","-8.714444",NA,NA,NA,"Árvore ca. 8m de altura; frutos imaturos verdes.; Vegetação arbustiva-arbórea. Solo arenoso.","IPA0066784",NA,NA,NA,NA,NA,"-35.095","-8.714444",NA,NA,NA,NA,NA,NA
"124","2019-02-15 11:35:45-02","IPA","IPA","66896","S","Plantae","Plantae",NA,"Burseraceae","Protium","bahianum","Protium bahianum","D.C. Daly","Lira, S.S.","Lira, S.S.; Mantovani, W.; Mantovani, W.; Mantovani, W.; Mantovani, W.","397","2002","07","30","Southern America","Brasil","Pernambuco","Tamandaré","Restinga de Ariquindá, no interior do fruticeto aberto não inundável da restinga.","-35.095","-8.714444",NA,NA,NA,"Árvore ca. 4 - 4,5m de altura; frutos imaturos verdes com manchas vináceas.; Vegetação arbustiva-arbórea. Solo arenoso.","IPA0066896",NA,NA,NA,NA,NA,"-35.095","-8.714444",NA,NA,NA,NA,NA,NA
"125","2019-02-15 11:35:45-02","IPA","IPA","66897","S","Plantae","Plantae",NA,"Burseraceae","Protium","bahianum","Protium bahianum","D.C. Daly","Daly, O.","Lira, S.S.; Vicente, A.; Urbano, J.; Vicente, A.; Urbano, J.","638","2003","09","19","Southern America","Brasil","Pernambuco","Tamandaré","Restinga de Ariquindá, na floresta aberta não inudável.","-35.095","-8.714444",NA,NA,NA,"Árvore ca. 12m de altura; botões florais verde claro, cálice verde, corola creme esverdeada.; Vegetação arbustiva-arbórea. Solo arenoso.","IPA0066897",NA,NA,NA,NA,NA,"-35.095","-8.714444",NA,NA,NA,NA,NA,NA
"126","2019-02-15 11:35:45-02","IPA","IPA","63459","S","Plantae","Plantae",NA,"Burseraceae","Protium","bahianum","Protium bahianum","D.C. Daly","Oliveira, M.","Ferreira, M.C.; Jost, T.; Jost, T.","760","1995","08","24","Southern America","Brasil","Bahia","Conde","Fazenda do Bu, Mata do São Miguel.","-37.6105995178223","-11.8135995864868",NA,NA,NA,"Restinga arbórea, vegetação com influência marinha.","IPA0063459",NA,NA,"31737","auto",NA,NA,NA,"2017","07","20",NA,NA,NA
"127","2019-02-15 11:35:45-02","IPA","IPA","40482","S","Plantae","Plantae",NA,"Burseraceae","Protium","bahianum","Protium bahianum","D.C. Daly","Daly, D.","Gardner","1148",NA,NA,NA,"Southern America","Brasil","Pernambuco",NA,NA,NA,NA,NA,NA,NA,NA,"IPA0040482",NA,NA,NA,NA,NA,NA,NA,"2002","07",NA,NA,NA,NA
"128","2019-02-15 11:35:45-02","IPA","IPA","54474","S","Plantae","Plantae",NA,"Burseraceae","Protium","bahianum","Protium bahianum","D.C. Daly","Daly, D.","Bautista, H.P.; Pinto, G.C.P.; Pinto, G.C.P.","1172","1984","06","06","Southern America","Brasil","Bahia","Salvador","Dunas de Itapuã","-38.510799407959","-12.9710998535156",NA,NA,NA,"Arvoreta com resina aromática. Em dunas eólicas costeiras.","IPA0054474",NA,NA,"26018","auto",NA,NA,NA,"2002","07",NA,NA,NA,NA
"129","2019-02-15 11:35:45-02","IPA","IPA","50691","S","Plantae","Plantae",NA,"Burseraceae","Protium","bahianum","Protium bahianum","D.C. Daly","Daly, D.","Coelho, P.","s.n.","1986",NA,NA,"Southern America","Brasil","Pernambuco","Rio Formoso","Praia de Guadalupe","-35.1585998535156","-8.66361045837402",NA,NA,NA,NA,"IPA0050691",NA,NA,"21734","auto",NA,NA,NA,"2002","07",NA,NA,NA,NA
"130","2019-11-27 13:46:41-03","UFS","ASE","12949","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Burseraceae","Protium","bahianum","Protium bahianum","D. C.Daly","Silva, ACC","Araujo, T","7","2008","02","22","Southern America","Brasil","Sergipe","Itaporanga d'Ajuda","Fazenda do Caju (EMBRAPA)","-37.310278","-10.998333",NA,NA,NA,"Restinga.","ASE0020871","ASE0020871",NA,NA,NA,NA,"-37.310278","-10.998333","2014","01","13",NA,NA,NA
"131","2019-11-27 13:46:41-03","UFS","ASE","12999","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Burseraceae","Protium","bahianum","Protium bahianum","D. C.Daly","Silva, ACC","Araujo, T","51","2007","10","25","Southern America","Brasil","Sergipe","Itaporanga d'Ajuda","Fazenda do Caju (EMBRAPA)","-37.310278","-10.998333",NA,NA,NA,"Restinga.","ASE0020997","ASE0020997",NA,NA,NA,NA,"-37.310278","-10.998333","2014","01","13",NA,NA,NA
"132","2019-11-27 13:46:41-03","UFS","ASE","13235","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Burseraceae","Protium","bahianum","Protium bahianum","D. C.Daly","Daly, DC","Santos, CS","321","2008","10","09","Southern America","Brasil","Sergipe","Estância","Porto do Mato","-37.438056","-11.268611",NA,NA,NA,"Árvore. Flor amarela pequena; bastante látex.; Árvore. Flor amarela pequena; bastante látex.","ASE0021042","ASE0021042",NA,NA,NA,NA,"-37.438056","-11.268611","2010","10",NA,NA,NA,NA
"133","2019-11-27 13:46:41-03","UFS","ASE","21272","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Burseraceae","Protium","bahianum","Protium bahianum","D. C.Daly","Gomes, LA","Gomes, LA; Santos, E","126","2011","04","19","Southern America","Brasil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto, Borda da mata. Faixa de mangue. Solo arenoso","-37.426111","-11.398611",NA,NA,NA,"Árvore, ca. de 6m. Frutos imaturos verdes e maduros vináceos.; Árvore, ca. de 6m. Frutos imaturos verdes e maduros vináceos.; Mata Atlântica.","ASE0027732","ASE0027732 ASE0027732_1",NA,NA,NA,NA,"-37.426111","-11.398611","2013","11",NA,NA,NA,NA
"134","2019-11-27 13:46:41-03","UFS","ASE","22236","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Burseraceae","Protium","bahianum","Protium bahianum","D. C.Daly","Gomes, LA","Gomes, LA; Déda, RM; Santos, E","260","2011","11","11","Southern America","Brasil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto, Borda da mata","-37.438611","-11.409444",NA,NA,NA,"Árvore com ca. de 5m. Flores com brácteas verdes e estames alvos. Frutos imaturos.; Árvore com ca. de 5m. Flores com brácteas verdes e estames alvos. Frutos imaturos.; Mata Atlântica.","ASE0028362","ASE0028362",NA,NA,NA,NA,"-37.438611","-11.409444","2011","11",NA,NA,NA,NA
"135","2019-11-27 13:46:41-03","UFS","ASE","23187","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Burseraceae","Protium","bahianum","Protium bahianum","D. C.Daly","Déda, RM","Déda, RM; Amorim, BS; Chagas, MA; Costa-Lima, JL; Lourenço, AR; Santos, E","103","2012","04","16","Southern America","Brasil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto","-37.440556","-11.406667",NA,NA,NA,"Árvore com cerca de 5 m. Frutos maduros vermelhos.; Árvore com cerca de 5 m. Frutos maduros vermelhos.; Mata Atlântica","ASE0029393","ASE0029393",NA,NA,NA,NA,"-37.440556","-11.406667","2012","06",NA,NA,NA,NA
"136","2019-11-27 13:46:41-03","UFS","ASE","23998","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Burseraceae","Protium","bahianum","Protium bahianum","D. C.Daly","Silva, ACC","Farias, MCV; Pereira, OJ; Santos, E","90","2012","05","26","Southern America","Brasil","Sergipe","Indiaroba","Povoado Pontal","-37.511389","-11.519444",NA,NA,NA,"Ca. de 6 a 7m. Frutos róseos a avermelhados, com odor. Coordenadas UTM: 672657; 8729310.; Ca. de 6 a 7m. Frutos róseos a avermelhados, com odor. Coordenadas UTM: 672657; 8729310.; Restinga. Formação Florestal não inundada.","ASE0029287","ASE0029287 ASE0029287_1",NA,NA,NA,NA,"-37.511389","-11.519444","2014","01","10",NA,NA,NA
"137","2019-11-27 13:46:41-03","UFS","ASE","27359","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Burseraceae","Protium","bahianum","Protium bahianum","D. C.Daly",NA,"Matos, GMA; Campos, DA; Freire, GS; Rocha, LP","216","2012","11","29","Southern America","Brasil","Sergipe","Itaporanga d'Ajuda","Reserva do Caju","-37.196417","-11.186056",NA,NA,NA,"Arbusto, ca. 2m. frutos imaturos e verdes.; Mata Atlâtica.","ASE0031793","ASE0031793",NA,NA,NA,NA,"-37.196417","-11.186056",NA,NA,NA,NA,NA,NA
"138","2019-11-27 13:46:41-03","UFS","ASE","27365","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Burseraceae","Protium","bahianum","Protium bahianum","D. C.Daly",NA,"Matos, GMA; Campos, DA; Freire, GS; Rocha, LP","222","2012","11","29","Southern America","Brasil","Sergipe","Itaporanga d'Ajuda","Reserva do Caju","-37.196417","-11.186056",NA,NA,NA,"arbusto, ca. 3m. Frutos verdes.; Mata Atlâtica.","ASE0031798","ASE0031798",NA,NA,NA,NA,"-37.196417","-11.186056",NA,NA,NA,NA,NA,NA
"139","2019-11-27 13:46:41-03","UFS","ASE","32440","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Burseraceae","Protium","bahianum","Protium bahianum","D. C.Daly","Silva, ACC","Pereira, TC","83","2014","03","08","Southern America","Brasil","Sergipe","Pirambu","Solo arenoso","-36.855833","-10.737778",NA,NA,NA,"Árvore. Casca externa marrom acinzentada, grossa e rugosa. Presença de resina incolor, com textura pegajosa, e odor. Coordenadas UTM: E (749448m) N (8825120m). Nº de conglomerado: 92, Nº da subunidade: 04, Nº da subparcela: 02, colet","ASE0003731","ASE0003731",NA,NA,NA,NA,"-36.855833","-10.737778","2014","05","09",NA,NA,NA
"140","2019-11-27 13:46:41-03","UFS","ASE","7803","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Burseraceae","Protium","bahianum","Protium bahianum","D. C.Daly","Daly, DC","Landim, M","11237","1997","05","02","Southern America","Brasil","Sergipe","Estância","lado direito da estrada Caueira-Abais","-37.438056","-11.268611",NA,NA,NA,"arbusto. 4. m. presença de frutos maduros deiscentes (com arilo branco).; arbusto. 4. m. presença de frutos maduros deiscentes (com arilo branco).; restinga (beira de estrada)","ASE0017745","ASE0017745",NA,NA,NA,NA,"-37.438056","-11.268611","2010","09",NA,NA,NA,NA
"141","2019-11-19 14:05:26-03","UFRPE","PEUFR","43606","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","S.S.Lira","S.S.Lira; K.Silva; R.Lucena; Jane; Geane.","590","2003","04","09",NA,"Brasil","Pernambuco","Tamandaré","Restinga de Ariquindá","-35.095","-8.714444",NA,NA,NA,"Árvore com ca. De 8 m de alt.; frutos imaturos verdes.","PEUFR043606",NA,NA,NA,NA,NA,"35°05'42''W","8°42'52''S",NA,NA,NA,NA,NA,NA
"142","2019-11-19 14:05:26-03","UFRPE","PEUFR","48854","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","J.R.Pirani","G.Macedo; A.F.Souza","462","2004","02","04",NA,"Brasil","Bahia","Mandacaru","Jequié Fazenda Brejo Novo, a 10,5 Km da Av. Atávio Mangabeira pela Exupério","-40.11075","-3.947417","677","677",NA,"Árvore de folhas alternas dísticas; cartáceas; Ind. 515.","PEUFR048854",NA,NA,NA,NA,NA,"40°06'38,7''W","3°56'50,7''S","2005","10","25",NA,NA,NA
"143","2019-11-19 14:05:26-03","UFRPE","PEUFR","43598","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","D.Daly","S.S.Lira; C.S.Zickel; E.B.Almeida; A.Vicente; D.Medeiros","336","2002","04","30",NA,"Brasil","Pernambuco","Tamandaré","Restinga de Ariquindá","-35.095","-8.714444",NA,NA,NA,"Árvore com ca. De 8 m de alt.; frutos imaturos vermellho esverdeado.","PEUFR043598",NA,NA,NA,NA,NA,"35°05'42''W","8°42'52''S",NA,NA,NA,NA,NA,NA
"144","2019-11-19 14:05:26-03","UFRPE","PEUFR","43599","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","D.Daly","S.S.Lira; V.V.Cunha; S.M.Santos","373","2002","07","15",NA,"Brasil","Pernambuco","Tamandaré","Restinga de Ariquindá","-35.095","-8.714444",NA,NA,NA,"Arvoreta com ca. De 4 m de alt.; frutos imaturos verde com manchas vicácea.","PEUFR043599",NA,NA,NA,NA,NA,"35°05'42''W","8°42'52''S",NA,NA,NA,NA,NA,NA
