"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","coordinatePrecision","geoFlag","dayIdentified","fieldNumber","individualCount","relatedCatalogItem"
"49","2019-11-06 09:56:50-03","UFOP","OUPR","9687","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Epidendrum","martianum","Epidendrum martianum","Lindl.","Neto, L.M.","s.col.","s.n.",NA,NA,NA,NA,"Indisponível",NA,"Cascabulho",NA,"Sobre quartzito. Erva. Flores amarelas e purpúrea",NA,NA,NA,NA,NA,NA,NA,"2005","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2019-11-06 09:56:50-03","UFOP","OUPR","8560","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Epidendrum","martianum","Epidendrum martianum","Lindl.","Neto, L.M.","Silva, J.L.","s.n.","1999","02","15",NA,"Brasil","Minas Gerais",NA,NA,"Sobre canga. Flores brancas",NA,NA,"-43.5080986022949","-20.2875003814697",NA,NA,"Ouro Preto","2005","03",NA,NA,NA,"44599","auto",NA,NA,NA,NA
"51","2019-11-06 09:56:50-03","UFOP","OUPR","6640","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Epidendrum","martianum","Epidendrum martianum","Lindl.","Neto, L.M.","Roschel, M.B.; Craig, J.","497","1997","02","18",NA,"Brasil","Minas Gerais","Antônio Pereira, Alegria Sul. Samarco Mineração. Flores amarelas com estrias",NA,"Campo rerruginoso. Eva rupícula. flores amareladas",NA,NA,"-43.5080986022949","-20.2875003814697",NA,NA,"Ouro Preto","2005","03",NA,NA,NA,"44599","auto",NA,NA,NA,NA
"52","2019-11-06 09:56:50-03","UFOP","OUPR","9015","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Epidendrum","martianum","Epidendrum martianum","Lindl.","Neto, L.M.","Silveira, A.L.","77","2000","02","22",NA,"Brasil","Minas Gerais","Lavras Novas",NA,"Campo ferruginoso. Erva. Terrestre. Flores verdes com manchas vinho",NA,NA,"-43.5080986022949","-20.2875003814697",NA,NA,"Ouro Preto","2005","03",NA,NA,NA,"44599","auto",NA,NA,NA,NA
"53","2019-11-06 09:56:50-03","UFOP","OUPR","20465","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Epidendrum","martianum","Epidendrum martianum","Lindl.","Messias, M.C.T.B.","Messias, M.C.T.B.","1224","2007","02","22",NA,"Brasil","Minas Gerais","Parque Estadual do Itacolomi",NA,"Erva. Orquidea. Flores alongadas",NA,NA,"-43.5080986022949","-20.2875003814697",NA,NA,"Ouro Preto","2009","06",NA,NA,NA,"44599","auto","29",NA,NA,NA
"54","2019-11-06 09:56:50-03","UFOP","OUPR","6597","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Epidendrum","martianum","Epidendrum martianum","Lindl.","Neto, L.M.","Roschel, M.B.; Craig, J.","488","1997","02","11",NA,"Brasil","Minas Gerais","Parque Estadual do Itacolomi, Estrada da Torre - Samarco Mineração. Antonio Parreira",NA,NA,NA,NA,"-43.5080986022949","-20.2875003814697",NA,NA,"Ouro Preto","2005","03",NA,NA,NA,"44599","auto",NA,NA,NA,NA
"55","2019-11-06 09:56:50-03","UFOP","OUPR","20190","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Epidendrum","martianum","Epidendrum martianum","Lindl.","Messias, M.C.T.B.","Messias, M.C.T.B.","939","2006","01","30",NA,"Brasil","Minas Gerais","Parque Estadual do Itacolomi, Fazendo do Manso",NA,"Floresta estacional semidecidual. Erva epífita. Corola amarela. Calíce e pedúnculo verdes",NA,NA,"-43.5080986022949","-20.2875003814697",NA,NA,"Ouro Preto","2009","06",NA,NA,NA,"44599","auto","29",NA,NA,NA
"56","2019-11-06 09:56:50-03","UFOP","OUPR","20155","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Epidendrum","martianum","Epidendrum martianum","Lindl.","Messias, M.C.T.B.","Messias, M.C.T.B.","940","2006","01","30",NA,"Brasil","Minas Gerais","Parque Estadual do Itacolomi, Próximoa Trilha do Forno",NA,"Floresta estacional semidecidual. Erva. Flores verdes",NA,NA,"-43.5080986022949","-20.2875003814697",NA,NA,"Ouro Preto","2009","06",NA,NA,NA,"44599","auto","29",NA,NA,NA
"57","2019-11-06 09:56:50-03","UFOP","OUPR","25168","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Epidendrum","martianum","Epidendrum martianum","Lindl.","Mota, R.C.","Ferreira, M.T.M.","30","2010","08","27",NA,"Brasil","Minas Gerais","Parque Natural Municipal das Andorinhas, Serra da Brígida",NA,"Epifíta. Pétala esverdeada a amarela. Floresta Estacional Semidecidual Altimontana. Cercada por campo rupestre, acentuada declive. Arvores com altura maxima de 8m, episódios frequentes de neblina no periodo da manhã",NA,NA,"-43.5080986022949","-20.2875003814697",NA,NA,"Ouro Preto","2010","08",NA,NA,NA,"44599","auto",NA,NA,NA,NA
"58","2019-11-06 09:56:50-03","UFOP","OUPR","21918","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Epidendrum","martianum","Epidendrum martianum","Lindl.","Berg, C. van den","Messias, M.C.T.B.; Scalon, V.R.","2135","2008","08","08",NA,"Brasil","Minas Gerais","Serra de Antônio Pereira, Samarco, Alegria 7",NA,"Erva, frutos imaturos verdes",NA,NA,"-43.5080986022949","-20.2875003814697",NA,NA,"Ouro Preto","2008","08",NA,NA,NA,"44599","auto","08",NA,NA,NA
"59","2019-11-06 09:56:50-03","UFOP","OUPR","21868","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Epidendrum","martianum","Epidendrum martianum","Lindl.","Batista, J.A.N.","Messias, M.C.T.B.; Scalon, V.R.","2125","2008","08","01",NA,"Brasil","Minas Gerais","Serra de Antônio Pereira, Samarco, Alegria 7",NA,"Erva, 50cm, frutos imaturos verdes, entrenós vináceos. Campos rupestres (afloramentos de itabirito)",NA,NA,"-43.5080986022949","-20.2875003814697",NA,NA,"Ouro Preto","2008",NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA
"60","2019-11-06 09:56:50-03","UFOP","OUPR","20740","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Epidendrum","martianum","Epidendrum martianum","Lindl.","Guimarães, L.","Messias, M.C.T.B.; Silva, J.L.; Tonaco, A.C. & Ataíde, E.S.","1765","2008","02","08",NA,"Brasil","Minas Gerais","Serra de Antônio Pereira, Samarco, Alegria 7",NA,"Erva, 50cm, flores amarelo-clras. Campo rupestre",NA,NA,"-43.5080986022949","-20.2875003814697",NA,NA,"Ouro Preto","2008","12",NA,NA,NA,"44599","auto","12",NA,NA,NA
"61","2019-11-06 09:56:50-03","UFOP","OUPR","20650","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Epidendrum","martianum","Epidendrum martianum","Lindl.","Messias, M.C.T.B.","Messias, M.C.T.B.; Silva, J.L.; Tonaco, A.C. & Ataíde, E.S.","1807","2008","01","09",NA,"Brasil","Minas Gerais","Serra de Antônio Pereira, Samarco, Alegria 7",NA,"Erva, botões florais amarelo-claros. Campo rupestre",NA,NA,"-43.5080986022949","-20.2875003814697",NA,NA,"Ouro Preto","2008","02",NA,NA,NA,"44599","auto","22",NA,NA,NA
"62","2020-12-21 16:38:26-03","MBM","MBM","24804","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Epidendrum","martianum","Epidendrum martianum","Lindl.","Pabst, G.","Hatschbach, G.; Ahumada, L.Z.; Ahumada, L.Z.","31578","1973","02","14","Southern America","Brazil","Minas Gerais","Serra do Cipó, Fazenda Palácio",NA,NA,"MBM024804","MBM024804","-43.7449989318848","-19.513599395752",NA,NA,"Jaboticatubas",NA,NA,NA,NA,NA,"31264","auto",NA,NA,NA,NA
"63","2020-12-21 16:38:28-03","MBM","MBM","20201","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Epidendrum","setiferum","Epidendrum setiferum","Lindl.","Pabst, G.","Hatschbach, G.; Smith, L.B.; Ayensu, E.; Smith, L.B.; Ayensu, E.","28970","1972","01","19","Southern America","Brazil","Minas Gerais","Guinda",NA,NA,"MBM020201","MBM020201","-43.6002998352051","-18.2493991851807",NA,NA,"Diamantina",NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA
"64","2020-12-21 16:38:28-03","MBM","MBM","34536","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Epidendrum","setiferum","Epidendrum setiferum","Lindl.","Pabst, G.","G.; Anderson, W.; et al.; Anderson, W.; et al.","36556","1975","02","28","Southern America","Brazil","Minas Gerais","São Tomé das Letras, arredores",NA,NA,"MBM034536","MBM034536","-44.9852981567383","-21.7222003936768",NA,NA,"São Tomé das Letras",NA,NA,NA,NA,NA,"16076","auto",NA,NA,NA,NA
"65","2015-09-03 19:46:32-03","MNHN","RECOLNAT_MNHN_P","P00484517","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Epidendrum","martianum","Epidendrum martianum","Lindl.",NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil",NA,"Serra da Carassa. Prov. de Minas Geraes","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00484517' target='other'> <mi>dwc_moreinfo</mi></a>","P00484517","P00484517_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2017-04-04 11:18:27-03","MNHN","RECOLNAT_MNHN_P","P00484518","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Epidendrum","martianum","Epidendrum martianum","Lindl.",NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil",NA,"Serra da Carassa. Prov. de Minas Geraes","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00484518' target='other'> <mi>dwc_moreinfo</mi></a>","P00484518","P00484518_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2017-04-04 11:18:27-03","MNHN","RECOLNAT_MNHN_P","P00484519","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Epidendrum","martianum","Epidendrum martianum","Lindl.",NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil",NA,"Serra da Carassa. Prov. de Minas Geraes","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00484519' target='other'> <mi>dwc_moreinfo</mi></a>","P00484519","P00484519_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2015-09-03 19:46:32-03","MNHN","RECOLNAT_MNHN_P","P00484520","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Epidendrum","martianum","Epidendrum martianum","Lindl.",NA,"Glaziou, A.",NA,"1881","2","10",NA,"Brésil",NA,"sommet de la Pedra do Conego","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00484520' target='other'> <mi>dwc_moreinfo</mi></a>","P00484520","P00484520_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13232",NA,NA
"69","2017-04-04 11:24:50-03","MNHN","RECOLNAT_MNHN_P","P00484521","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Epidendrum","martianum","Epidendrum martianum","Lindl.",NA,"Glaziou, A.",NA,"1881","2","10",NA,"Brésil",NA,"sommet de la Pedra do Conego","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00484521' target='other'> <mi>dwc_moreinfo</mi></a>","P00484521","P00484521_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13232",NA,NA
"70","2020-10-01 14:26:00-03","JBB","HEPH","22940","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Epidendrum","martianum","Epidendrum martianum","Lindl.","Pessoa, E","Salles, AEH; et al.","4266","2006",NA,NA,"Southern America","Brasil","Minas Gerais",NA,NA,"Cultivada no banco de germoplasma do Jardim Botânico de Brasília ORQ-2879",NA,NA,"-42.0293998718262","-20.7331008911133",NA,NA,"Carangola","2014","10",NA,NA,NA,"21913","auto","24",NA,NA,NA
"71","2020-12-11 11:44:30-03","UFMG","BHCB","165963","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Epidendrum","martianum","Epidendrum martianum","Lindl.",NA,"Souza, FS; Tomich, S; Miranda, E; Machado, TM","1983","2013","02","19","Southern America","Brasil","Minas Gerais","Morro do Baú, Litotipo: Itabirito e itabirito dolomítico, com lentes de dolomito",NA,"Terrestre no Campo Rupestre Ferruginoso arbustivo com flores verdes. Projeto Lacunas do Conhecimento.",NA,NA,"-43.579722","-20.023889","1286","1286","Barão de Cocais","2013","02","-43.579722","-20.023889",NA,NA,NA,NA,NA,NA,NA
"72","2020-12-11 11:44:30-03","UFMG","BHCB","132562","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Epidendrum","martianum","Epidendrum martianum","Lindl.",NA,"Batista, JAN; Carvalho, BM de; Baptista, FL","2848","2009","03","07","Southern America","Brasil","Minas Gerais","PARNA Sempre Vivas, Campos de São Domingos",NA,"Erva saxícola","BHCB028323",NA,"-43.787083","-17.909833","468","468","Diamantina","2017","08","-43.787083","-17.909833",NA,NA,NA,"31",NA,NA,NA
"73","2020-12-11 11:44:30-03","UFMG","BHCB","116345","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Epidendrum","martianum","Epidendrum martianum","Lindl.",NA,"Carmo, FF","1582","2008","01","14","Southern America","Brasil","Minas Gerais","Marinho da Serra/C1",NA,"Coletado em fendas e depressões na rocha; afloramento de canga.",NA,NA,"-43.938083","-20.348444","1544","1544","Moeda",NA,NA,"-43.938083","-20.348444",NA,NA,NA,NA,NA,NA,NA
"74","2020-12-11 11:44:30-03","UFMG","BHCB","119587","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Epidendrum","martianum","Epidendrum martianum","Lindl.",NA,"Batista, JAN; Ranieri, BD; Munhoz, ACD","1909","2007","01","20","Southern America","Brasil","Minas Gerais","Morro do Chapéu, Cerca de 18 km S de Belo Horizonte. Acesso a partir da BR-040.",NA,"Erva terrestre; Em campo rupestre em encosta. Solo raso, areno-argiloso, com cascalho e blocos de rocha sobre a superfície. Área não queimada.","BHCB028339",NA,"-43.91225","-20.109889","1389","1389","Nova Lima","2017","08","-43.91225","-20.109889",NA,NA,NA,"31",NA,NA,NA
"75","2020-12-11 11:44:30-03","UFMG","BHCB","120282","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Epidendrum","martianum","Epidendrum martianum","Lindl.",NA,"Batista, JAN; Borba, EL; Oliveira, HO; Lau, BL","2601","2008","02","27","Southern America","Brasil","Minas Gerais","Serra da Moeda. Entrada para Moeda, cerca de 33 km",NA,"Erva terrestre, em campo rupestre seco, na margem da estrada.",NA,NA,"-43.956444","-20.277806","1331","1331","Moeda",NA,NA,"-43.956444","-20.277806",NA,NA,NA,NA,NA,NA,NA
"76","2020-12-11 11:44:30-03","UFMG","BHCB","122352","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Epidendrum","martianum","Epidendrum martianum","Lindl.",NA,"Carmo, FF","2218","2008","02","10","Southern America","Brasil","Minas Gerais","Serra de Gandarela/C2",NA,"Coletado em fendas e depressões na rocha; afloramento de canga.",NA,NA,"-43.691278","-20.056667","1637","1637","Santa Bárbara",NA,NA,"-43.691278","-20.056667",NA,NA,NA,NA,NA,NA,NA
"77","2020-12-11 11:44:30-03","UFMG","BHCB","122353","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Epidendrum","martianum","Epidendrum martianum","Lindl.",NA,"Carmo, FF","2324","2008","02","10","Southern America","Brasil","Minas Gerais","Serra de Gandarela/C1",NA,"Coletado em fendas e depressões na rocha; afloramento de canga.",NA,NA,"-43.683111","-20.093806","1624","1624","Rio Acima",NA,NA,"-43.683111","-20.093806",NA,NA,NA,NA,NA,NA,NA
"78","2020-12-11 11:44:30-03","UFMG","BHCB","132567","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Epidendrum","martianum","Epidendrum martianum","Lindl.",NA,"Batista, JAN; Carvalho, BM de; Baptista, FL","2853","2009","03","07","Southern America","Brasil","Minas Gerais","PARNA Sempre Vivas, Campos de São Domingos",NA,"Erva terrestre; Margem de pequeno grotão de escoamento de água, circundado por campo rupestre e cerrado ralo. Solo raso, arenoso, pedregoso.","BHCB028324",NA,"-43.784556","-17.907222","471","471","Diamantina","2017","08","-43.784556","-17.907222",NA,NA,NA,"31",NA,NA,NA
"79","2020-12-11 11:44:30-03","UFMG","BHCB","137862","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Epidendrum","martianum","Epidendrum martianum","Lindl.",NA,"Batista, JAN; Borba, EL; Massensini Júnior, A; Lau, BL","2977","2010","02","19","Southern America","Brasil","Minas Gerais","Serra do Lenheiro, alto da serra",NA,"Erva saxícola","BHCB028331",NA,"-44.306222","-21.156","1184","1184","São João Del Rei","2017","08","-44.306222","-21.156",NA,NA,NA,NA,NA,NA,NA
"80","2020-12-11 11:44:30-03","UFMG","BHCB","157211","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Epidendrum","martianum","Epidendrum martianum","Lindl.",NA,"Gontijo, FD","193","2012","03","08","Southern America","Brasil","Minas Gerais","Cava Leste, Mina de Fábrica Nova, Complexo Mariana. Campo Rupestre Ferruginoso.",NA,"Erva terrestre ou rupícola. flores verde-amarelada.",NA,NA,"-43.435556","-20.198889","1038","1038","Mariana",NA,NA,"-43.435556","-20.198889",NA,NA,NA,NA,NA,NA,NA
"81","2020-12-11 11:44:30-03","UFMG","BHCB","165460","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Epidendrum","martianum","Epidendrum martianum","Lindl.",NA,"Souza, FS; Tomich, S; Miranda, E; Machado, TM","2051","2013","02","22","Southern America","Brasil","Minas Gerais","Mina de Fazendão, Chapada do Canga. Litotipo: Canga: fragmentos de formação ferrífera cimentados por limonita.",NA,"Terrestre no Campo Rupestre Ferruginoso Arbustivo, flores esverdeadas. Projeto Lacunas do Conhecimento.",NA,NA,"-43.415556","-20.159167","872","872","Catas Altas","2014","04","-43.415556","-20.159167",NA,NA,NA,NA,NA,NA,NA
"82","2020-12-11 11:44:30-03","UFMG","BHCB","165515","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Epidendrum","martianum","Epidendrum martianum","Lindl.",NA,"Souza, FS; Tomich, S; Miranda, E; Machado, TM","2525","2013","02","07","Southern America","Brasil","Minas Gerais","Mina do Baú, Litotipo: Canga: fragmento de rocha cimentados por limonita.",NA,"Terrestre em Campo Rupestre Ferruginoso Aberto, flores verdes. Projeto Lacunas do Conhecimento.",NA,NA,"-43.5775","-20.018333","1134","1134","Barão de Cocais","2014","04","-43.5775","-20.018333",NA,NA,NA,NA,NA,NA,NA
"83","2020-12-11 11:44:30-03","UFMG","BHCB","166073","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Epidendrum","martianum","Epidendrum martianum","Lindl.",NA,"Souza, FS; Tomich, S; Miranda, E; Machado, TM","1900","2013","01","30","Southern America","Brasil","Minas Gerais","Mina de Fábrica, Cava João Pereira. Litotipo: Itabirito hematítico, magnetítico indiferenciados.",NA,"Terrestre em Campo Rupestre Ferruginoso Aberto, com e sem Vellozia, flores verdes. Projeto Lacunas do Conhecimento.",NA,NA,"-43.918889","-20.441111","1470","1470","Congonhas","2013","01","-43.918889","-20.441111",NA,NA,NA,NA,NA,NA,NA
"84","2020-12-11 11:44:30-03","UFMG","BHCB","166144","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Epidendrum","martianum","Epidendrum martianum","Lindl.",NA,"Souza, FS; Tomich, S; Miranda, E; Machado, TM","2099","2013","03","07","Southern America","Brasil","Minas Gerais","Mina de Alegria, Morro da Mina. Litotipo: Itabirito, itabirito filítico e dolomítico.",NA,"Terrestre no Campo Rupestre Ferruginoso Arbustivo, flores esverdeadas. Projeto Lacunas do Conhecimento.",NA,NA,"-43.453056","-20.161667","993","993","Mariana","2014","04","-43.453056","-20.161667",NA,NA,NA,NA,NA,NA,NA
"85","2020-12-11 11:44:30-03","UFMG","BHCB","177355","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Epidendrum","martianum","Epidendrum martianum","Lindl.",NA,"Pivari, MOD; Paiva, JAM; Tomich, S; Nascimento, L","2194","2015","05","06","Southern America","Brasil","Minas Gerais","RPPN Poço Fundo, RPPN proxima à Mina de Fabrica",NA,"Erva saxícola; frutos imaturos verdes.; Afloramento Rochoso Quartzítico interior de Floresta Estacional Semidecidual",NA,NA,"-43.905833","-20.445833",NA,NA,"Congonhas","2015","06","-43.905833","-20.445833",NA,NA,NA,"01",NA,NA,NA
"86","2020-12-11 11:44:30-03","UFMG","BHCB","177997","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Epidendrum","martianum","Epidendrum martianum","Lindl.",NA,"Gontijo, FD; Braga, IF","650","2015","03","03","Southern America","Brasil","Minas Gerais",NA,NA,"Flores esverdeadas.; Herbáceo. Vegetação arbustiva sobre canga","BHCB030474","BHCB030474 BHCB030474_v1","-20.039167","-43.679722","1506","1506","Santa Bárbara","2015","05","-20.039167","-43.679722",NA,NA,NA,"06",NA,NA,NA
"87","2020-12-11 11:44:30-03","UFMG","BHCB","177530","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Epidendrum","martianum","Epidendrum martianum","Lindl.",NA,"Pivari, MOD; Paiva, JAM; Tomich, S; Nascimento, L","2418","2015","06","24","Southern America","Brasil","Minas Gerais","RPPN Horto Alegria",NA,"Erva; ca. 1,2m alt; frutos imaturos verdes.; Campo Rupestre Quartzítico, local parcialmente sombreado",NA,NA,"-43.436667","-20.153611",NA,NA,"Mariana","2015","11","-43.436667","-20.153611",NA,NA,NA,NA,NA,NA,NA
"88","2020-12-11 11:44:30-03","UFMG","BHCB","178590","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Epidendrum","martianum","Epidendrum martianum","Lindl.",NA,"Paiva, JAM; Tomich, S; Nascimento, L","589","2015","08","18","Southern America","Brasil","Minas Gerais","RPPN Cata Branca",NA,"Erva; frutos imaturos verdes.; Campo Rupestre Quartzítico","BHCB045761",NA,"-43.848611","-20.228611",NA,NA,"Itabirito","2017",NA,"-43.848611","-20.228611",NA,NA,NA,NA,NA,NA,NA
"89","2020-12-11 11:44:30-03","UFMG","BHCB","179012","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Epidendrum","martianum","Epidendrum martianum","Lindl.",NA,"Pivari, MOD; Paiva, JAM; Tomich, S; Nascimento, L","2556","2015","09","17","Southern America","Brasil","Minas Gerais","RPPN Capanema",NA,"Erva; frutos verdes.; Campo Rupestre Quartzito",NA,NA,"-43.605","-20.197222",NA,NA,"Ouro Preto","2015","11","-43.605","-20.197222",NA,NA,NA,NA,NA,NA,NA
"90","2020-12-11 11:44:30-03","UFMG","BHCB","181398","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Epidendrum","martianum","Epidendrum martianum","Lindl.",NA,"Vidal, CV","s.n.","2014","03","14","Southern America","Brasil","Minas Gerais","Serra do Gandarela",NA,"Herbáceo; Campo rupestre sobre canga",NA,NA,"-43.679106","-20.0221",NA,NA,"Caeté",NA,NA,"-43.679106","-20.0221",NA,NA,NA,NA,NA,NA,NA
"91","2020-12-11 11:44:30-03","UFMG","BHCB","188597","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Epidendrum","martianum","Epidendrum martianum","Lindl.",NA,"Pereira, AFS; Souza, JAM; Silva, E","84","2017","03","23","Southern America","Brasil","Minas Gerais","Fazenda Córrego das Almas",NA,"Erva, 1,00m. Flores creme.; Campo Rupestre Ferruginoso, Canga Laterítica couraçada","BHCB188597",NA,"-43.524444","-20.229167","1355","1355","Ouro Preto",NA,NA,"-43.524444","-20.229167",NA,NA,NA,NA,NA,NA,NA
"92","2020-12-11 11:44:30-03","UFMG","BHCB","188723","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Epidendrum","martianum","Epidendrum martianum","Lindl.",NA,"Paiva, JAM; Souza, JAM; Silva, E","1452","2017","08","03","Southern America","Brasil","Minas Gerais","RPPN Horto Alegria",NA,"Erva. Terrestre. Frutos imaturos verdes.; Campo Rupestre Quartzítico","BHCB188723",NA,"-43.57","-20.228333","1831","1831","Ouro Preto","2017","11","-43.57","-20.228333",NA,NA,NA,"30",NA,NA,NA
"93","2020-12-11 11:44:30-03","UFMG","BHCB","191432","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Epidendrum","martianum","Epidendrum martianum","Lindl.",NA,"Vidal, CV","s.n.","2018","01","30","Southern America","Brasil","Minas Gerais",NA,NA,"Campo Rupestre sobre Canga","BHCB191432",NA,"-43.683889","-20.081944","1600","1600","Santa Bárbara",NA,NA,"-43.683889","-20.081944",NA,NA,NA,NA,NA,NA,NA
"94","2020-12-11 11:44:30-03","UFMG","BHCB","195054","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Epidendrum","martianum","Epidendrum martianum","Lindl.",NA,"Silva, APRO; Paucar, JOA; Siriani-Oliveira, S; Moura, IO","25","2019","03","25","Southern America","Brasil","Minas Gerais","Parque Estadual Mata do Limoeiro, Borda da trilha para a cachoeira do Derrubado e Gruta do Limoeiro",NA,"Prensado em álcool. Disciplina Taxonomia de campo_2019; Herbácea; Mata ripária","BHCB195054",NA,"-43.461667","-19.5875","692","692","Itabira","2019","03","-43.461667","-19.5875",NA,NA,NA,"25",NA,NA,NA
"95","2021-03-19 17:59:23-03","UFMG","BHCB","195346","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Epidendrum","martianum","Epidendrum martianum","Lindl.",NA,"Batista, JAN; Lustre, GMC; Leite Junior, JL","3573","2018","02","22","Southern America","Brasil","Minas Gerais","Parque Estadual do Itacolomi, Margem da estrada entre a sede e a saída do parque",NA,"Coordenadas aproximadas, inferidas a partrir do Google Earth.; Erva terrestre. Em plena floração. Flor toda verde claro; calo do labelo e ápice da coluna esbranquiçados; face externa das sépalas com matizes amarronzadas da base até o","BHCB195346",NA,"-43.505669","-20.412533","1332","1332","Ouro Preto","2018","02","-43.505669","-20.412533",NA,NA,NA,"22",NA,NA,NA
"96","2021-03-19 17:59:23-03","UFMG","BHCB","195359","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Epidendrum","martianum","Epidendrum martianum","Lindl.",NA,"Batista, JAN; Lustre, GMC; Leite Junior, JL","3586","2018","02","24","Southern America","Brasil","Minas Gerais","RPPN Santuário do Caraça, Barrancos ao lado da estrada, entre a ponte e o santuário",NA,"Coordenadas inferidas a partrir do Google Earth.; Erva terrestre. Pouco comum; observados alguns exemplares esparsos no local. Em plena floração. Flor verde claro com grau variado de matizes amarronzados.; Em encosta úmida, antropizad","BHCB195359",NA,"-43.489606","-20.098664","1268","1268","Catas Altas","2018","02","-43.489606","-20.098664",NA,NA,NA,"24",NA,NA,NA
