"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","individualCount","typeStatus","relatedCatalogItem"
"51","2020-12-21 16:27:22-03","MBM","MBM","393236","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.","Barboza, E.","Silva, J.M.; Cordeiro, J.; Cordeiro, J.","8676","2014","11","04","Southern America","Brazil","Paraná","Piraquara","Caminho Trentino","-49.039167","-25.5175","914","914",NA,"Planta apoiante; flor rosada.; Estepe Gramíneo-lenhosa (campo graminoso).","MBM393236","MBM393236","2014","11","19","-49.039167","-25.5175",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-12-21 16:27:22-03","MBM","MBM","394261","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.","Morales, M.","Lozano, E.D.; Wanderley, M.G.L.; Wanderley, M.G.L.","1862","2013","11","20","Southern America","Brazil","Paraná","Quatro Barras","Estrada da Graciosa, Rio Taquari","-48.933611","-25.311111",NA,NA,NA,"Arbusto, 50 cm, prostrada, flores róseas.; Campos de Curitiba. Campo sujo, úmido.","MBM394261","MBM394261","2014",NA,NA,"-48.933611","-25.311111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-12-21 16:27:22-03","MBM","MBM","406547","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.","Cordeiro, J.","Silva, J.M.","9275","2016","03","26","Southern America","Brazil","Paraná","Sengés","PCH Fazenda Entre Rios","-49.623889","-24.121389","625","625",NA,"Arbusto apoiante; fruto seco.; Cerrado, em margem de rio.","MBM406547","MBM406547","2016","11","22","-49.623889","-24.121389",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-12-21 16:27:22-03","MBM","MBM","407224","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.","Ribas, O.S.","Meyer, F.S.; Von Lisingen, L.; Von Lisingen, L.","349","2007","04","21","Southern America","Brazil","Paraná","Jaguariaíva","Parque Estadual do Cerrado","-49.705833","-24.251111",NA,NA,NA,"Arbusto na beira do Rio Jaguariaíva.; Em mata de galeria do Rio Jaguariaíva.","MBM407224","MBM407224","2014",NA,NA,"-49.705833","-24.251111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-12-21 16:27:22-03","MBM","MBM","262839","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.","Ribas, O.S.","Ribas, O.S.; Batista, A.N.; Silva, P.R.; Batista, A.N.; Silva, P.R.","3705","2001","10","27","Southern America","Brazil","Paraná","Palmeira","Rio dos Papagaios","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"MBM262839","MBM262839",NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA
"56","2020-12-21 16:27:22-03","MBM","MBM","220485","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.","Ribas, O.S.","Mattos, A.","s.n.",NA,NA,NA,"Southern America","Brazil","Paraná","Palmeira","Rio dos Papagaios","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"MBM220485","MBM220485",NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA
"57","2020-12-21 16:27:22-03","MBM","MBM","290749","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.","Ribas, O.S.","Ribas, O.S.; Silva, J.M.; Costa, E.F.; Silva, J.M.; Costa, E.F.","5768","2004","01","09","Southern America","Brazil","Paraná","Piraquara","Medianeira","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM290749",NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"58","2020-12-21 16:27:22-03","MBM","MBM","44226","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.","Ribas, O.S.","Hatschbach, G.","9016",NA,NA,NA,"Southern America","Brazil","Paraná","Ponta Grossa","Arroio Quebra Perna","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"MBM044226",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"59","2020-12-21 16:27:22-03","MBM","MBM","133308","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.","Barneby, R.","Hatschbach, G.; Anderson, W.R.; Anderson, W.R.","53721",NA,NA,NA,"Southern America","Brazil","Paraná","Ponta Grossa","Rod. BR-376, próximo ao Anfiteatro","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"MBM133308","MBM133308",NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"60","2020-12-21 16:27:22-03","MBM","MBM","279301","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.","Hatschbach, G.","Takeda, I.J.M.; et al.; et al.","s.n.","2001","03","21","Southern America","Brazil","Paraná","Ponta Grossa","Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"MBM279301",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"61","2020-12-21 16:27:22-03","MBM","MBM","42257","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.","Burkart, A.","Hatschbach, G.","3598",NA,NA,NA,"Southern America","Brazil","Paraná","São Jerônimo da Serra","Rio do Tigre","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,"MBM042257","MBM042257",NA,NA,NA,NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA,NA
"62","2020-12-21 16:27:22-03","MBM","MBM","986","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.","Barneby, R.","Hatschbach, G.","5508",NA,NA,NA,"Southern America","Brazil","Paraná","Tibagi","Fazenda Palmito, estrada Castro - Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"MBM000986",NA,NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA
"63","2020-12-21 16:27:22-03","MBM","MBM","220604","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.","Ribas, O.S.","Ribas, O.S.; Cordeiro, J.; Barboza, E.; Cordeiro, J.; Barboza, E.","2236",NA,NA,NA,"Southern America","Brazil","Santa Catarina","Campo Alegre","Serra do Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,"MBM220604","MBM220604",NA,NA,NA,NA,NA,"37493","auto",NA,NA,NA,NA,NA,NA,NA
"64","2020-12-21 16:27:22-03","MBM","MBM","12671","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.","Barneby, R.","Hatschbach, G.","22804",NA,NA,NA,"Southern America","Brazil","Paraná","Balsa Nova","Serra Santana","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,"MBM012671",NA,NA,NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA
"65","2020-12-21 16:27:22-03","MBM","MBM","220484","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.","Ribas, O.S.","Dombrowski, L.T.","6361",NA,NA,NA,"Southern America","Brazil","Paraná","Campo Largo","São Luís do Purunã","-49.5283012390137","-25.4585990905762",NA,NA,NA,NA,"MBM220484","MBM220484",NA,NA,NA,NA,NA,"53742","auto",NA,NA,NA,NA,NA,NA,NA
"66","2020-12-21 16:27:22-03","MBM","MBM","327592","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.","Ribas, O.S.","Barboza, E.; Silva, J.M.; Silva, J.M.","2108","2007","02","27","Southern America","Brazil","Paraná","Jaguariaíva","Rio das Mortes","-49.7057991027832","-24.2511005401611",NA,NA,NA,"Arbusto, 1,20m, flor rosada. Beira do rio encaichoeirado","MBM327592","MBM327592","2008","02","01",NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA
"67","2020-12-21 16:27:22-03","MBM","MBM","44203","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.","Ribas, O.S.","Hatschbach, G.","11591",NA,NA,NA,"Southern America","Brazil","Paraná","Palmeira","Colônia Witmarsum","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"MBM044203","MBM044203",NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA
"68","2020-12-21 16:27:22-03","MBM","MBM","123096","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.","Ribas, O.S.","Kruel; et al.; et al.","130",NA,NA,NA,"Southern America","Brazil","Paraná","Palmeira","Rio dos Papagaios","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"MBM123096","MBM123096",NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA
"69","2020-12-21 16:27:22-03","MBM","MBM","293892","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.","Ribas, O.S.","Ribas, O.S.; Poliquesi, C.B.; Bordin, J.; Poliquesi, C.B.; Bordin, J.","6019","2004","02","14","Southern America","Brazil","Paraná","Piraquara","Sítio Santa Bárbara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM293892","MBM293892",NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"70","2020-12-21 16:27:22-03","MBM","MBM","410842","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.","Ribas, O.S.","Silva, J.M.; Cordeiro, J.; Poliquesi, C.B.; Cordeiro, J.; Poliquesi, C.B.","6059","2007","10","04","Southern America","Brazil","Paraná","Ponta Grossa","Cachoeira da Mariquinha","-50.1618995666504","-25.0949993133545",NA,NA,NA,"Arbusto, 1 m, flor amarela.; Beira do rio encachoeirado.","MBM410842","MBM410842","2008","03",NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"71","2020-12-21 16:27:22-03","MBM","MBM","44241","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.","Barneby, R.","Hatschbach, G.","5508",NA,NA,NA,"Southern America","Brazil","Paraná","Tibagi","Fazenda Palmito, estrada Castro - Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"MBM044241","MBM044241",NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA
"72","2020-12-21 16:27:22-03","MBM","MBM","155808","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.","Barneby, R.","Cordeiro, J.; Barboza, E.; Barboza, E.","950",NA,NA,NA,"Southern America","Brazil","Santa Catarina","Campo Alegre","Serra do Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,"MBM155808","MBM155808",NA,NA,NA,NA,NA,"37493","auto",NA,NA,NA,NA,NA,NA,NA
"73","2020-12-21 16:27:22-03","MBM","MBM","235231","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.","Barneby, R.","Silva, J.M.; O.S. Ribas, O.S.; Barboza, E.; O.S. Ribas, O.S.; Barboza, E.","2754",NA,NA,NA,"Southern America","Brazil","Santa Catarina","Campo Alegre","Serra do Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,"MBM235231","MBM235231",NA,NA,NA,NA,NA,"37493","auto",NA,NA,NA,NA,NA,NA,NA
"74","2020-12-21 16:27:22-03","MBM","MBM","253635","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.","Cordeiro, J.; Ribas, O.S.","Ribas, O.S.; Cordeiro, J.; Barboza, E.; Cordeiro, J.; Barboza, E.","2236",NA,NA,NA,"Southern America","Brazil","Santa Catarina","Campo Alegre","Serra do Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,"MBM253635","MBM253635",NA,NA,NA,NA,NA,"37493","auto",NA,NA,NA,NA,NA,NA,NA
"75","2020-12-21 16:27:22-03","MBM","MBM","42265","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.","Ribas, O.S.","Reitz, R.","5351",NA,NA,NA,"Southern America","Brazil","Santa Catarina","Mafra","Mafra","-49.8053016662598","-26.111400604248",NA,NA,NA,NA,"MBM042265","MBM042265",NA,NA,NA,NA,NA,"66490","auto",NA,NA,NA,NA,NA,NA,NA
"76","2020-12-21 16:27:22-03","MBM","MBM","396049","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.","Ribas, O.S.","Engels, M.E.; Lozano, E.D.; Lozano, E.D.","2221","2013","12","13","Southern America","Brazil","Paraná","Palmas","Refúgio de Vida Silvestre de Campos de Palmas","-51.9906005859375","-26.4841995239258",NA,NA,NA,"Subarbusto, ca. 70cm. Caule verde acastanhado. Folhas verdes. Flores rosas.; Floresta Ombrófila Mista. Em campo sujo.","MBM396049","MBM396049","2015","02","12",NA,NA,"46666","auto",NA,NA,NA,NA,NA,NA,NA
"77","2020-12-21 16:27:22-03","MBM","MBM","265237","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.",NA,"Sobral, M.; et al.; et al.","9384","2001","10",NA,"Southern America","Brazil","Rio Grande do Sul","São Francisco de Paula","Pró-Mata","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"MBM265237","MBM265237",NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA
"78","2016-08-29 17:09:11-03","MNHN","RECOLNAT_MNHN_P","P00684452","PreservedSpecimen",NA,NA,NA,"Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.","Barneby","Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil",NA,NA,"Province de Saint-Paul",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00684452' target='other'> <mi>dwc_moreinfo</mi></a>","P00684452","P00684452_01",NA,NA,NA,NA,NA,NA,NA,NA,"C2 1473 bis",NA,NA,NA,NA,NA
"79","2015-09-04 03:10:09-03","MNHN","RECOLNAT_MNHN_P","P00684453","PreservedSpecimen",NA,NA,NA,"Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.",NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil",NA,NA,"Province de Saint-Paul",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00684453' target='other'> <mi>dwc_moreinfo</mi></a>","P00684453","P00684453_01",NA,NA,NA,NA,NA,NA,NA,NA,"C2 1473 bis",NA,NA,NA,NA,NA
"80","2015-10-03 15:13:17-03","MNHN","RECOLNAT_MNHN_P","P00756085","PreservedSpecimen",NA,NA,NA,"Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.",NA,"Sellow, F.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Brasilia",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00756085' target='other'> <mi>dwc_moreinfo</mi></a>","P00756085","P00756085_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA
"81","2020-10-01 14:20:20-03","JBB","HEPH","17047","S","Plantae","Dicotyledon","Fabales","Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.","Ribas, OS","Ribas, OS","2236","1998","01","14","Southern America","Brasil","Santa Catarina","Campo Alegre","Serra do Quiriri","-49.2655982971191","-26.1924991607666","130","130",NA,NA,NA,NA,NA,NA,NA,NA,NA,"37493","auto",NA,NA,NA,NA,NA,NA,NA
"82","2020-12-11 11:36:15-03","UFMG","BHCB","171482","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.",NA,"Silva, JM; Saridakis, DP; Nunes, MC; Costa, CTA","8512","2014","03","30","Southern America","Brasil","Paraná","Balsa Nova","Ponte dos Arcos","-49.808611","-25.551944","830","830",NA,"Apoiante, frutos maduros; Orla de capão","BHCB015952",NA,"2014",NA,NA,"-49.808611","-25.551944",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-12-11 11:36:15-03","UFMG","BHCB","59595","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.",NA,"Ribas, OS","2236",NA,NA,NA,"Southern America","Brasil","Santa Catarina","Campo Alegre",NA,"-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37493","auto",NA,NA,NA,NA,NA,NA,NA
"84","2020-12-11 11:36:15-03","UFMG","BHCB","94177","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.",NA,"Bortoluzzi, RLC","1053","2002","01","22","Southern America","Brasil","Santa Catarina","Joinville","Fazenda de preservação do Alto Quiriri - CISER","-48.8456001281738","-26.3043994903564",NA,NA,NA,"Arbusto ca. 0,6-0,8m de altura, formando grandes populações. Habitat banhado.",NA,NA,NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA
"85","2021-02-11 17:19:03-03","UFPR","UPCB","19832","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.","Barneby, R.C.","Cervi, A.C.","2319","1985","10","04",NA,"Brasil","Paraná",NA,"Rio dos Papagaios",NA,NA,NA,NA,NA,"Arbusto, inflorescência vermelha claro..",NA,NA,"1994","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-02-11 17:19:03-03","UFPR","UPCB","60683","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.","Patricio-Costa, P. & Weiss, G.","Weiss, G.","39","2008","08","29",NA,"Brasil","Paraná","Piraquara","Próximo à Represa Piraquara II, fragmento de FOM.","-48.983333","-25.483333","900","900",NA,"Arbusto ca. 1m, flores púpuras bastante vistosas. Crescendo na borda da mata. Floresta ombrófila mista (mata ripícola)..",NA,NA,"2008","01","01","-48.983333","-25.483333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-02-11 17:19:03-03","UFPR","UPCB","67687","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.","Snak, C.","Snak, C.","257","2009","09","26",NA,"Brasil","Paraná","Piraquara","Mananciais da Serra. Campos gerais.","-49","-25.5",NA,NA,NA,"Arbusto, ca. 60cm alt. Corola e estames rosados..",NA,NA,"2009","11",NA,"-49","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-02-11 17:19:03-03","UFPR","UPCB","87926","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.","Morales, M.","Lozano, E. D. | Wanderley, M. G. L.","1862","2013","11","20",NA,"Brasil","Paraná","Quatro Barras","Estrada da Graciosa, Rio Taquari.","-48.933611","-25.311111",NA,NA,NA,"Arbusto, 50 cm, prostrada, flores róseas. Campos Curitiba. Campo sujo..",NA,NA,"2014",NA,NA,"-48.933611","-25.311111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-02-11 17:19:03-03","UFPR","UPCB","43198","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.","Silva, S.M.","Souza, M.K.F.",NA,"1999","10","21",NA,"Brasil","Paraná","Jaguariaíva","Fazenda Chapada do Restingão","-49.7057991027832","-24.2511005401611",NA,NA,NA,"Arbusto com espinhos, inflorescência rosa-pink, em ambiente com organossolo. Floresta ombrófila mista aluvial..",NA,NA,"2000","01","01",NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA
"90","2021-02-11 17:19:03-03","UFPR","UPCB","60086","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.","Andrade, A.L.P.","Andrade, A.L.P.","6","2006","10","14",NA,"Brasil","Paraná","Tibagi","Parque Estadual do Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,"Arbusto 1,65 m alt., flores lilás. Coletado em campo com afloramento rochoso..",NA,NA,"2006","11",NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA
"91","2021-02-11 17:19:03-03","UFPR","UPCB","60986","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.","Kozera, C. & Hatschbach, G.","Kozera, C.","2110","2005","04","19",NA,"Brasil","Paraná","Balsa Nova","Ponte dos Arcos.","-49.6356010437012","-25.5839004516602",NA,NA,NA,"Arbusto, ca. 1,5m, frutos secos, várzea..",NA,NA,"2006","01","01",NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA
"92","2021-02-11 17:19:03-03","UFPR","UPCB","22601","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.","Barneby, R.C.","Cordeiro, J.","950","1992","11","19",NA,"Brasil","Santa Catarina","Campo Alegre","Serra de Iquererim","-49.2655982971191","-26.1924991607666","1000","1000",NA,"Subarbusto, 85cm, flor rosada. Campo de altitude..",NA,NA,"1993","01","01",NA,NA,"37493","auto",NA,NA,NA,NA,NA,NA,NA
"93","2021-02-11 17:19:03-03","UFPR","UPCB","84742","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.","Ribas, O.S.","Ribas, O.S.","6019","2004","02","14",NA,"Brasil","Paraná","Piraquara","Sítio Santa Bárbara","-49.0633010864258","-25.4416999816895",NA,NA,NA,"Sublenhosa, reptante ou apoiante, flor rosada. Depressão úmida; solo turfoso..",NA,NA,"2004",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"94","2009-07-17 17:34:00-03","MO","MOBOT","2916515","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.",NA,"Per Dusén","Dusén 16690","1915","2","14","South America","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2009-12-04 15:32:00-02","MO","MOBOT","2455129","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.","Burkart, A.","Albino Hatschbach","Hatschbach Sobrinho 11591","1964","9","27","South America","Brazil","Paraná",NA,"Palmeira. Col. Wietmarsum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-05-26 09:54:00-03","MO","MOBOT","2916232","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.",NA,"F. Sellow","Sellow s.n.","1814",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Holotype",NA
"97","2008-05-27 22:02:00-03","MO","MOBOT","2916346","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.","R. Barneby","J. Cordeiro","Cordeiro 950","1992","11","19","South America","Brazil","Santa Catarina",NA,"Serra do Iquererim (mun. Campo Alegre) Santa Catarina.",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2009-07-17 17:34:00-03","MO","MOBOT","2916436","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.",NA,"Per Dusén","Dusén 2794","1903","12","19","South America","Brazil","Paraná",NA,"Capao grande, ad risrum.",NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2008-05-27 22:02:00-03","MO","MOBOT","2916598","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.","R. Barneby","Gert G. Hatschbach","Hatschbach 22804","1969","11","1","South America","Brazil","Paraná",NA,"Serra S. Ana (mun. Balsa Nova).",NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2008-05-27 22:02:00-03","MO","MOBOT","2975724","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.","O.S. Ribas","O.S. Ribas","Ribas 6019","2004",NA,NA,"South America","Brazil","Paraná",NA,"Mun. Piraquara. Sitio Santa Bárbara. Depressão úmida; solo turfoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-08-31 09:15:00-03","INPA","INPA","203578","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Mim","Mimosa","lanata","Mimosa lanata","Benth.","Barneby, RC","Silva, JM da","2754","1998","12","29","Southern America","Brasil","Santa Catarina","Campo Alegre","Serra do Quiriri.","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,"INPA0203578","INPA0203578 INPA0203578_e","1999",NA,NA,NA,NA,"37493","auto",NA,NA,NA,NA,NA,NA,NA
"102","2020-08-31 09:15:00-03","INPA","INPA","147872","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Mim","Mimosa","lanata","Mimosa lanata","Benth.","Barneby, RC","Hatschbach, GG","22804","1969","11","01","Southern America","Brasil","Paraná","Balsa Nova","Serra S. Ana","-49.6356010437012","-25.5839004516602","1100","1100",NA,NA,"INPA0147872","INPA0147872_e","1986",NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA
"103","2021-01-09 21:48:30-03","UNICENTRO","HUCO","0014","S","Plantae",NA,NA,"Fabaceae","Mimosa","lanata","Mimosa lanata","Benth.","Souza, M.K.F.","Souza, M.K.F.","s.n.","1999","10","21",NA,"Brasil","Paraná","Jaguariaíva","Fazenda Restingão","-49.7057991027832","-24.2511005401611",NA,NA,NA,"Arbusto, Flor rosa, com espinho; Floresta Ombrófila Mista Aluvial, ambiente com solo orgânico, dispersas com as gramíneas; HABITAT: Floresta Ombrófila Mista Aluvial, ambiente com solo orgânico, dispersas com as gramíneas; DESC: Arbust","HUCO000014",NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA
