"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","yearIdentified","class","relatedCatalogItem","monthIdentified","dayIdentified","fieldNumber","individualCount","typeStatus","previousCatalogNumber"
"93","2010-09-27 13:21:00-03","MO","MOBOT","100306950","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","Triana","C. Pardo & J. Fernando B.","PARDO","2004","7","27","Brazil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos, Matas do Rio Paquequer próx. ao km 2,0 da Estrada para Barragem.","-42.9655990600586","-22.4122009277344",NA,NA,"1130.00000000",NA,NA,NA,NA,NA,"PARDO 1081","South America",NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,"1",NA,NA
"94","2013-08-23 04:12:00-03","MO","MOBOT","100352005","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","Triana","J. Wurdack","C. Angeli","1985","5","31","Brazil","Rio de Janeiro",NA,"Estr. Vista Chinesa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Angeli 510","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"95","2013-07-16 13:50:00-03","MO","MOBOT","100612617","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","Triana",NA,"F. Sellow",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sellow 743","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Lectotype",NA
"96","2013-02-04 12:37:00-02","MO","MOBOT","3247480","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","Triana","M.K. Caddah","Apparicio P. Duarte","1946","8","19","Brazil","Rio de Janeiro",NA,"Distrito Federal-Gavea.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Duarte 231","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"97","2008-05-27 22:02:00-03","MO","MOBOT","3247535","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","Triana","Brade","* HORTO","1940",NA,NA,"Brazil","Rio de Janeiro",NA,"Camino do Grotao,no Horto Flroestal do Rio De Janeiro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HORTO 1940","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2011-01-25 14:09:00-02","MO","MOBOT","3255355","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","Triana","M.K. Caddah","F.C. Hoehne","1932","6","6","Brazil","São Paulo",NA,"São Paulo, nativa no Parque do Estado e Jardim Botânico.","-46.6216667","-23.6388889",NA,NA,NA,NA,NA,NA,NA,NA,"Hoehne s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"99","2009-08-21 06:22:00-03","MO","MOBOT","1945331","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pauciflora","Miconia pauciflora","Triana",NA,"Carmen Ulloa|D. Minga","2003","8","28","Ecuador","Azuay","Cuenca","Parque Nacional Cajas, Cuenca-Molleturo km 28. Cajas, Laguna Toreadora, sendero oeste en bosque de Polylepis y páramo de pajonal km 32.1.","-79.22333","-2.78222",NA,NA,"3850.00000000",NA,NA,NA,NA,NA,"Ulloa Ulloa 1390A","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23","2",NA,NA
"100","2020-08-31 09:06:40-03","INPA","INPA","233237","S","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana","Pardo, C; Baumgratz, JFA","Pardo, CS","2004","07","23","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos, Matas do Rio Paquequer próx. ao km 2,0 da Estrada para Barragem ca. 1130 msm.","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"INPA0233237","INPA0233237 INPA0233237_e","Dicotyledon Com-Clade","Myrtales","1082","Southern America",NA,NA,"38539","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-07-10 09:47:26-03","MBML","MBML-HERBARIO","10157",NA,"Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana","R. Goldenberg/2005","L. Kollmann; E. Bausen & W. Pizziolo","1999","06","16","Brasil","Espírito Santo","Santa Teresa","Aparecidinha","-40.593889","-19.973056","40W35'38","19S58'23",NA,NA,"MBML010157","MBML010157",NA,NA,"2601",NA,NA,"Arbusto 4m. Frutos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-07-10 09:47:26-03","MBML","MBML-HERBARIO","33353",NA,"Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana","R. Goldenberg/2007","R. Goldenberg; et al","2007","07","12","Brasil","Espírito Santo","Santa Teresa","Alto de Santo Antônio, terreno do Boza","-40.591667","-19.909167","40W35'30","19S54'33",NA,NA,"MBML033353","MBML033353",NA,NA,"912",NA,NA,"Árvore 7m, frutos imaturos verdes. (material em sílica).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-07-10 09:47:26-03","MBML","MBML-HERBARIO","8435",NA,"Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana","R. Goldenberg/2005","L. Kollmann; E. Bausen & W. Pizziolo","1998","10","06","Brasil","Espírito Santo","Santa Teresa","Aparecidinha","-40.593889","-19.973056","40W35'38","19S58'23",NA,NA,"MBML008435","MBML008435",NA,NA,"690",NA,NA,"Beira de estrada. Arbusto 3m. Frutos pretos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-07-10 09:47:26-03","MBML","MBML-HERBARIO","38279",NA,"Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","Triana","C.Pardo & J.F.Baumgratz","C. S. Pardo","2004","07","22","Brasil","Rio de Janeiro","Teresópolis","Matas do Rio Paquequer","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"MBML038279","MBML038279",NA,NA,"1065",NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-07-10 09:47:26-03","MBML","MBML-HERBARIO","45220",NA,"Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana","L.A.F. Santos Filho/13-VI-2011","L.A.F. Santos Filho; J.F.A. Baumgratz, F. Barbarena, M.F. Freitas & F. Gonçalves","2011","06","13","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos. Margeando a estrada do Parque em direção ao estacionamento da Barragem, km 2,4","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"MBML045220","MBML045220",NA,NA,"189",NA,NA,"Arvoreta, ramos, raques e pecíolos pardacentos, folhas verdes discolores, com a face abaxial com nervuras pardacentas, inflorescência com botões e flores com cálice verde, pétalas alvas, estames com filetes e conectivos alvos, tecas am","38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2021-03-03 13:56:20-03","UFF","NIT","NIT10143","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana",NA,"T. Fernandes; A. Lobão, S. Padua, L. Cardoso","2014","03","28","Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"NIT00001377",NA,NA,NA,"11",NA,NA,"Arvoreta, 4,5 m. Inflorescência com botões brancos.","38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-11-18 11:40:51-03","UERJ","HRJ","12222","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana","J.F.A. Baumgratz","L. P. G. Rosa; C. Dias, W. Silva.","2011","06","18","Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,"550","550","HRJ00012904",NA,NA,NA,"s.n.",NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-11-18 11:40:51-03","UERJ","HRJ","11733","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana",NA,"?",NA,NA,NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,"HRJ00011683",NA,NA,NA,"s.n.",NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-11-18 11:40:51-03","UERJ","HRJ","12030","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana",NA,"?","2010","05","30","Brasil","Rio de Janeiro","Paraty","Estrada Paraty - Cunha.","-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,"HRJ00012906",NA,NA,NA,"s.n.",NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-11-18 11:40:51-03","UERJ","HRJ","12058","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana",NA,"?","2010","06","06","Brasil","Rio de Janeiro","Paraty","Estrada Paraty - Cunha.","-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,"HRJ00012905",NA,NA,NA,"s.n.",NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2021-02-25 10:13:00-03","CVRD","CVRD","13313","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana","D.Fernandes","Fernandes, D.","2001","11","21","BRASIL","RJ","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"CVRD013313",NA,"Magnoliophyta","Myrtales","649","América do Sul",NA,"<ll>dwc_commonname:</ll> Quaresma da tijuca","57442","auto","2001","Magnoliopsida",NA,"11","21",NA,NA,NA,NA
"112","2021-03-01 11:49:10-03","UFPE","UFP","58427","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","Triana.","Pardo, C","Pardo, CS","2004","07","15","Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"UFP058427",NA,NA,NA,"891",NA,NA,"Muito comum na mata, madeira usada como esteio para curral.; Árvore ca. 8.1 metros e CAP 18 cm, tronco sub cilindrico, um tanto sulcado.","38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2021-03-01 11:49:10-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","Triana.","Pardo, C","Pardo, CS","2004","07","15","Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,NA,NA,NA,"891",NA,NA,"Muito comum na mata, madeira usada como esteio para curral.; Árvore ca. 8.1 metros e CAP 18 cm, tronco sub cilindrico, um tanto sulcado.","38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2021-03-01 11:49:10-03","UFPE","UFP","58426","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","Triana.","Baumgratz, JF","Giordano, LC; Valente, MC; Marquete, N; Marquete, R","2002","08","26","Brasil","Rio de Janeiro","Teresópolis",NA,"-42.973889","-22.452778","-42.973889","-22.452778","923","923","UFP058426",NA,NA,NA,"2570",NA,NA,"Floresta Pluvial Atlântica, montana secundária. Árvore com ca. 8m de altura, heliófila. Folhas membranáneas, discolores.; Árvore com ca. de 8 m de altura, heliófila. Folhas membranáceas. Frutos imaturos verdes-claros.",NA,NA,"2007",NA,NA,"10",NA,NA,NA,NA,NA
"115","2021-03-01 11:49:10-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","Triana.","Baumgratz, JF","Giordano, LC; Valente, MC; Marquete, N; Marquete, R","2002","08","26","Brasil","Rio de Janeiro","Teresópolis",NA,"-42.973889","-22.452778","-42.973889","-22.452778","923","923",NA,NA,NA,NA,"2570",NA,NA,"Floresta Pluvial Atlântica, montana secundária. Árvore com ca. 8m de altura, heliófila. Folhas membranáneas, discolores.; Árvore com ca. de 8 m de altura, heliófila. Folhas membranáceas. Frutos imaturos verdes-claros.",NA,NA,"2007",NA,NA,"10",NA,NA,NA,NA,NA
"116","2021-03-01 11:49:10-03","UFPE","UFP","58425","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","Triana.","Pardo, C","Pardo, CS","2005","03","13","Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"UFP058425",NA,NA,NA,"1851",NA,NA,"Muito comum na mata, madeira usada como esteio para curral.; Árvore 125 e CAP 25.5cm tronco sub cilindrico, um tanto sulcado.","38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2021-03-01 11:49:10-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","Triana.","Pardo, C","Pardo, CS","2005","03","13","Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,NA,NA,NA,"1851",NA,NA,"Muito comum na mata, madeira usada como esteio para curral.; Árvore 125 e CAP 25.5cm tronco sub cilindrico, um tanto sulcado.","38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-09-12 05:00:02-03","US","US","USw36236","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis",NA,NA,"Collector unknown",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales","HBR 27749","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"119","2020-09-12 05:00:02-03","US","US","3013630","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis",NA,NA,"D. Pedrosa & M. Casari","1983","8","9","Brazil","Rio de Janeiro","Rio de Janeiro","Serra Carioca, Parque Nacional da Tijuca, caminho do encanamento","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"US01905330","US01905330_01 US01905330_02",NA,"Myrtales","958","South America - Neotropics",NA,NA,"57442","auto",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"120","2020-09-12 05:00:02-03","US","US","3496668","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis",NA,NA,"R. Goldenberg","1994","7",NA,"Brazil","Espírito Santo","Domingos Martins",NA,"-40.6591987609863","-20.3633003234863",NA,NA,NA,NA,"US01905332","US01905332_01 US01905332_02",NA,"Myrtales","62","South America - Neotropics",NA,NA,"48150","auto",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"121","2020-09-12 05:00:02-03","US","US","3710767","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis",NA,NA,"P. Rosa, C. Baez, T. Lima, D. Maurenza & et al.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Nova Friburgo. Área de Proteção Ambiental de Macaé de Cima. Serra de Macaé de Cima, localidade de Rio Bonito, mata atrás da pousada Estalagem de propriedade de Bruce Leitmann.","-42.4294","-22.4028",NA,NA,"984",NA,"US02936874","US02936874_01",NA,"Myrtales","869","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"122","2020-09-12 05:00:02-03","US","US","2323088","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis",NA,NA,"R. M. Klein","1949","8","19","Brazil","Santa Catarina","Brusque","Mata da Azambuja","-48.9174995422363","-27.0981006622314",NA,NA,"50",NA,"US01905323","US01905323_01 US01905323_02",NA,"Myrtales","107","South America - Neotropics",NA,NA,"19684","auto",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"123","2020-09-12 05:00:02-03","US","US","3248320","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis",NA,NA,"S. De Pessoa, H. C. Lima, J. Caruso, L. da Silva & J. C. Silva","1990","6","1","Brazil","Rio de Janeiro","Nova Friburgo","Distrito de Macaé de Cima, caminho para os Pirineus, próximo ao rio das Flores","-42.5311012268066","-22.2819004058838",NA,NA,"1100",NA,"US01905337","US01905337_01 US01905337_02",NA,"Myrtales","511","South America - Neotropics",NA,NA,"33190","auto",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"124","2020-09-12 05:00:02-03","US","US","3248324","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis",NA,NA,"L. Sylvestre, A. Vaz & C. M. Vieira","1990","8","31","Brazil","Rio de Janeiro","Nova Friburgo","Distrito de Macaé de Cima. Antiga posse do Banco do Brasil. Trilha para a parcela 2","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"US01905322","US01905322_01 US01905322_02",NA,"Myrtales","301","South America - Neotropics",NA,NA,"33190","auto",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"125","2020-09-12 05:00:02-03","US","US","2623532","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis",NA,NA,"O. C. Goes","1905","4","28","Brazil","Rio de Janeiro","Petrópolis","Valparaiso","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,"US01905326","US01905326_01 US01905326_02",NA,"Myrtales","10","South America - Neotropics",NA,NA,"36524","auto",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"126","2020-09-12 05:00:02-03","US","US","2623466","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis",NA,NA,"A. P. Duarte","1946","8","19","Brazil","Rio de Janeiro","Rio de Janeiro","Gávea","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"US01905333","US01905333_01 US01905333_02",NA,"Myrtales","231","South America - Neotropics",NA,NA,"57442","auto",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"127","2020-09-12 05:00:02-03","US","US","2027642","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis",NA,NA,"R. M. Klein","1949","8","19","Brazil","Santa Catarina","Brusque","Mata da Azambuja","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,"US01905324","US01905324_01 US01905324_02",NA,"Myrtales","s.n.","South America - Neotropics",NA,NA,"19684","auto",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"128","2020-09-12 05:00:02-03","US","US","2623465","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis",NA,NA,"A. P. Duarte & E. Pereira","1948","6","15","Brazil","Rio de Janeiro","Rio de Janeiro","Alto da Boa Vista","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"US01905328","US01905328_01 US01905328_02",NA,"Myrtales","1149","South America - Neotropics",NA,NA,"57442","auto",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"129","2020-09-12 05:00:02-03","US","US","2601188","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis",NA,NA,"J. Lanna Sobrinho","1964","6","2","Brazil","Rio de Janeiro","Rio de Janeiro","Estrada da Vista Chinesa, pr. curva","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"US01905336","US01905336_01 US01905336_02",NA,"Myrtales","1207","South America - Neotropics",NA,NA,"57442","auto",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"130","2020-09-12 05:00:02-03","US","US","2027643","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis",NA,NA,"R. M. Klein","1950","6","20","Brazil","Santa Catarina","Brusque","Mata da Azambuja","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,"US01905325","US01905325_01 US01905325_02",NA,"Myrtales","s.n.","South America - Neotropics",NA,NA,"19684","auto",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"131","2020-09-12 05:00:02-03","US","US","2623460","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis",NA,NA,"A. P. Duarte","1959","6","23","Brazil","Rio de Janeiro","Rio de Janeiro","Estado da Guanabara, Tijuca, Alto da Boa Vista","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"US01905334","US01905334_01 US01905334_02",NA,"Myrtales","4860","South America - Neotropics",NA,NA,"57442","auto",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"132","2020-09-12 05:00:02-03","US","US","2623425","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis",NA,NA,"Pessoal do Horto Florestal","1940","10","8","Brazil","Rio de Janeiro","Rio de Janeiro","Horto Florestal, caminho do grotão","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"US01905320","US01905320_01 US01905320_02",NA,"Myrtales","s.n.","South America - Neotropics",NA,NA,"57442","auto",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"133","2020-09-12 05:00:02-03","US","US","2615252","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis",NA,NA,"F. Hohne","1932","6","6","Brazil","São Paulo","São Paulo","Nativa no Parque do Estado e Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"US01905327","US01905327_01 US01905327_02",NA,"Myrtales","s.n.","South America - Neotropics",NA,NA,"53584","auto",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"134","2020-09-12 05:00:02-03","US","US","2323127","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis",NA,NA,"R. Reitz & D. Klein","1956","6","7","Brazil","Santa Catarina","Palhoça","Pilões","-48.6678009033203","-27.645299911499",NA,NA,"300",NA,"US01905335","US01905335_01 US01905335_02",NA,"Myrtales","3263","South America - Neotropics",NA,NA,"31105","auto",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"135","2020-09-12 05:00:02-03","US","US","3189187","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis",NA,NA,"R. Ribeiro & et al.","1986","5","22","Brazil","Rio de Janeiro","Nova Friburgo","Distrito Rio Bonito, Sertão do Rio Bonito","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"US01905331","US01905331_01 US01905331_02",NA,"Myrtales","865","South America - Neotropics",NA,NA,"33190","auto",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"136","2020-09-12 05:00:02-03","US","US","3248319","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis",NA,NA,"J. F. A. Baumgratz & et al.","1990","8","16","Brazil","Rio de Janeiro","Nova Friburgo","Macae de Cima, Sitio Fazenda Velha. Trilha para parcela II","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"US01905321","US01905321_01 US01905321_02",NA,"Myrtales","457","South America - Neotropics",NA,NA,"33190","auto",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"137","2020-09-12 05:00:02-03","US","US","2323089","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis",NA,NA,"R. M. Klein","1950","6","20","Brazil","Santa Catarina","Brusque","Mata da Azambuja","-48.9174995422363","-27.0981006622314",NA,NA,"50",NA,"US01905329","US01905329_01 US01905329_02",NA,"Myrtales","100","South America - Neotropics",NA,NA,"19684","auto",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"138","2020-09-02 16:33:04-03","Cenargen","CEN","71238","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana","C. Pardo & J. F. Baumgratz","C. S. Pardo - RB","2004","07","22","Brasil","RJ","TERESOPOLIS","Matas do Rio Paquequer próx. ao Km 2,0 da estrada para Barragem.","-42.9655990600586","-22.4122009277344",NA,NA,"1145","1145","CEN00071238","CEN00071238",NA,NA,"1065",NA,"Exsicatas","Muito comum na mata, madeirausada com esteio para curral. Árvore ca. 10metros e CAP 25 cm, tronco subcilíndrico, um tanto sulcado. Doação do Jardim Botânico do Rio de Janeiro, RB- 450288.","38539","auto",NA,NA,NA,NA,NA,NA,"1",NA,NA
"139","2019-11-13 11:25:31-03","USP","SPF","186608","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana",NA,"Silva, MFO","2006","10","02","Brasil","Rio de Janeiro","Rio de Janeiro","Parque Estadual da Pedra Branca","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"SPF00186608",NA,NA,NA,"s.n.",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2019-11-13 11:25:31-03","USP","SPF","186600","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana",NA,"Silva, MFO","2006","08","11","Brasil","Rio de Janeiro","Rio de Janeiro","Parque Estadual da Pedra Branca","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"SPF00186600",NA,NA,NA,"124",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2019-11-13 11:25:31-03","USP","SPF","191320","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana","Baumgratz, JFA; Pardo, C","Pardo, CS","2004","03","26","Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,"1145","1145","SPF00191320",NA,NA,NA,"802",NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2019-11-13 11:25:31-03","USP","SPF","191319","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana","Baumgratz, JFA; Pardo, C","Pardo, CS","2004","07","22","Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,"1145","1145","SPF00191319",NA,NA,NA,"1065",NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2019-11-13 11:25:31-03","USP","SPF","191318","PreservedSpecimen","Plantae","Melastomataceae","Miconia","brasiliensis","Miconia brasiliensis","(Spreng.) Triana","Baumgratz, JFA; Pardo, C","Pardo, CS","2004","08","20","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos","-42.9655990600586","-22.4122009277344",NA,NA,"1145","1145","SPF00191318",NA,NA,NA,"1201",NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
