"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","coordinatePrecision","individualCount","geoFlag","typeStatus","continentOcean","preparationType","previousCatalogNumber","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","sex"
"409","2020-12-11 11:40:12-03","UFMG","BHCB","201692","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.",NA,NA,NA,NA,"Valentin-Silva, A","109","2015","04","17","Brasil","Minas Gerais","Viçosa","EPTEA Mata do Paraíso","-42.858611","-20.801944","-42.858611","-20.801944",NA,NA,"Arvoreta, ca. 6m; Trilha. Floresta Estacional Semidecídua","BHCB201692","BHCB201692","Dicotyledon",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"410","2020-12-11 11:40:12-03","UFMG","BHCB","32121","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2020-12-11 11:40:12-03","UFMG","BHCB","49610","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2020-12-11 11:40:12-03","UFMG","BHCB","70402","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.",NA,NA,NA,NA,"Mello, RS","1541",NA,NA,NA,"Brasil","Espírito Santo","Alfredo Chaves",NA,"-40.749698638916","-20.6350002288818",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"32447",NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"413","2020-12-11 11:40:12-03","UFMG","BHCB","63590","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.",NA,NA,NA,NA,"Faria, PCL","s.n.","2000","04","15","Brasil","Minas Gerais","Descoberto",NA,"-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"11991",NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"414","2020-12-11 11:40:12-03","UFMG","BHCB","70353","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.",NA,NA,NA,NA,"Mello, RS","1163",NA,NA,NA,"Brasil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"101169",NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"415","2020-12-11 11:40:12-03","UFMG","BHCB","16411","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.",NA,NA,NA,NA,"Costa, LVC","s.n.","1989","09","08","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"49886",NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"416","2020-12-11 11:40:12-03","UFMG","BHCB","7743","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.",NA,NA,NA,NA,"Lopes, MA; et al.","287","1984","04","22","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Matão.","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"Mata Atlântica. Arbusto, 4,0 m.;",NA,NA,"Dicotyledon",NA,"49886",NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"417","2020-12-11 11:40:12-03","UFMG","BHCB","150542","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.",NA,NA,NA,NA,"Galetti, M","1093","1994","12","20","Brasil","São Paulo","Sete Barras","Fazenda Intervales, Base Saibadela, trilha.","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"Arbusto 3 m de altura, inflorescência.","BHCB012743",NA,"Dicotyledon",NA,"34059",NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"418","2020-12-11 11:40:12-03","UFMG","BHCB","164869","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.",NA,NA,NA,NA,"Almeida-Scabbia, RJ; et al.","96","1994","02","11","Brasil","São Paulo","Sete Barras","Fazenda Intervales, Base Saibadela, trilha do rio.","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"Arvoreta, 2,5 metros de altura, infrutescência escura. Indivíduo n. 242 na fit.; Arvoreta, 2,5 metros de altura, infrutescência escura. Indivíduo n. 242 na fit.","BHCB010105",NA,"Dicotyledon",NA,"34059",NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"419","2020-12-11 11:40:12-03","UFMG","BHCB","63847","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.",NA,NA,NA,NA,"Mota, RC da; Viana, L","565","2001","01","29","Brasil","Minas Gerais","Mariana","Mina da Samitri.","-43.4160995483398","-20.377799987793",NA,NA,NA,NA,"Planta coletada em mata de galeria; arbusto.",NA,NA,"Dicotyledon",NA,"33524",NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"420","2020-12-11 11:40:12-03","UFMG","BHCB","26533","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Marliéria","Parque do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"28215",NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"421","2020-12-11 11:40:12-03","UFMG","BHCB","16669","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.",NA,NA,NA,NA,"Andrade, PM de; et al.","1132","1987","03","23","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"30417",NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"422","2020-12-11 11:40:12-03","UFMG","BHCB","32808","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"28215",NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"423","2020-12-11 11:40:12-03","UFMG","BHCB","135611","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.",NA,"2006",NA,NA,"Foresto, EB; Inácio, JH; Foresto, JRB","215","2006","03","04","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto, Mata ciliar do córrego do Capão Azul","-43.3908004760742","-18.0041999816895",NA,NA,NA,NA,"Arbusto ca. 4m de altura. Inflorescência verde.","BHCB003336",NA,"Dicotyledon",NA,"26697",NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"424","2020-12-11 11:40:12-03","UFMG","BHCB","20215","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.",NA,NA,NA,NA,"Pereira, M; Lucca, M","s.n.","1991","12","08","Brasil","Minas Gerais","Santana do Riacho","Parque Nacional da Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"26557",NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"425","2020-12-11 11:40:12-03","UFMG","BHCB","93210","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.",NA,NA,NA,NA,"Mota, NFO; Viana, PL","174","2005","04","30","Brasil","Minas Gerais","Carandaí","Pedra do Sino Hotel Fazenda.","-43.8064002990723","-20.9535999298096",NA,NA,"1050","1050","Árvore em interior de mata, 4m de altura",NA,NA,"Dicotyledon",NA,"23079",NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"426","2020-12-11 11:40:12-03","UFMG","BHCB","72253","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.",NA,"2012",NA,NA,"Barreto, HLM","1971","1935","08","26","Brasil","Rio de Janeiro","Itaperuna","Porciuncula, Córrego de Ouro","-41.8877983093262","-21.2049999237061",NA,NA,NA,NA,"Arbusto; 2,00 metros; muito frequente; Sujo - margem de córrego","BHCB044414",NA,"Dicotyledon",NA,"32377",NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"427","2020-12-11 11:40:12-03","UFMG","BHCB","123320","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.",NA,NA,NA,NA,"Giacomin, LL; Almeida, TE; Salino, A; Dittrich, VAO; Heringer, G; Ribeiro, RC","137","2008","03","29","Brasil","Minas Gerais","Jequitinhonha","Reserva Biológica da Mata Escura, Em mata, adjacente as formações de areia, próximas a torre de transmissão.","-41.0032997131348","-16.4339008331299",NA,NA,NA,NA,"Árvore ca. 4m.",NA,NA,"Dicotyledon",NA,"48921",NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"428","2021-02-11 17:21:14-03","UFPR","UPCB","65266","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Machado-Silva, T.","2017","11","01","Weiss, G.","50","2008","09","12","Brasil","Paraná","Antonina","Reserva Natural Rio Cachoeira. Início da Trilha do Mirante.","-48.683333","-25.3","-48.683333","-25.3","60","60","Árvore ca. 5m, inflorescência ca. 20cm, tom amarelado. Interior da mata. Floresta ombrófila densa. Mata Atlântica..","UPCB0036123","UPCB0036123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2021-02-11 17:21:14-03","UFPR","UPCB","75647","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Guimarães, E. F.","2011","07",NA,"Lombardi, J.A.","8503","2011","04","25","Brasil","São Paulo","São Lourenço da Serra","Reserva Particular do Patrimônio Natural Paiol Maria, Trilha Ibirá-Mirim","-46.941667","-23.824167","-46.941667","-23.824167","762","809","Amostra em silica. Trilhas no itnerior de mata atlântica secundária. Arbusto ca. 3 m, folhas cartáceas, inflorescências creme, infrutescências creme-esverdeadas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2021-02-11 17:21:14-03","UFPR","UPCB","86829","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Monteiro, D.","2011","05",NA,"Forzza, R.C.","5261","2008","07","20","Brasil","Espírito Santo","Cariacica","Reserva Biológica Duas Bocas. Floresta na beira da estrada para a localidade de Alegre. Floresta Ombrófila Densa Montana. Elev.: 500m.","-40.482","-20.303","-40.482","-20.303","500","500","Arbusto, ca. 3m alt. Inflorescencia arqueada, verde..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2021-02-11 17:21:14-03","UFPR","UPCB","64141","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.",NA,NA,NA,NA,"Rodrigues, R.","102","2008","05","16","Brasil","Santa Catarina","Garuva","Monte Crista.","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,"Arbusto, 2,5m. Floresta Ombrófila Densa de Terras Baixas, Mata Atlântica..",NA,NA,NA,NA,"22441",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2021-02-11 17:21:14-03","UFPR","UPCB","41989","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Borgo, M.","1999","08",NA,"Kozera, C.","1123","1999","07","31","Brasil","Paraná","Morretes","Parque Estadual Pico do Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Arbusto ca. 2m. Sub-bosque, floresta ombrófila densa de encosta..",NA,NA,NA,NA,"30514",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2021-02-11 17:21:14-03","UFPR","UPCB","36517","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Hatschbach, G.","1998","01","01","Hatschbach, G.","68856","1998","11","20","Brasil","Paraná","Antonina","Reserva Biológica de Sapitanduva","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Arbusto 3m, inflorescência pendente. Floresta atlântica..",NA,NA,NA,NA,"38300",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2021-02-11 17:21:14-03","UFPR","UPCB","34853","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Gatti, G.","1998","06",NA,"Gatti, G.","216","1998","01","22","Brasil","Paraná","Guaraqueçaba","Reserva Natural Salto Morato, Trilha do Aquário","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Arbusto 2,5m, com flores. Floresta ombrófila densa submontana, capoeirão, local sombreado. Nome vulgar: pau-de-junta..",NA,NA,NA,NA,"37295",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2021-02-11 17:21:14-03","UFPR","UPCB","42112","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Cervi, A.C.","1998","12","02","Cervi, A.C.","6499","1998","12","02","Brasil","Paraná","Guaraqueçaba","Reserva Salto Morato","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Subarbusto ca. 2,5m, inflorescência creme..",NA,NA,NA,NA,"37295",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2021-02-11 17:21:14-03","UFPR","UPCB","39597","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Borgo, M.","1999","09","21","Borgo, M.","482","1999","09","21","Brasil","Paraná","Guaratuba","Sítio do Seu Ananias","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Herbácea de 2,5m, inflorescências castanhas, no interior da floresta ombrófila densa de terras baixas..",NA,NA,NA,NA,"41937",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2021-02-11 17:21:14-03","UFPR","UPCB","27365","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum var. cernuum","Vell.","Silva, S.M.","1996","07",NA,"Cervi, A.C.","3691","1992","05","11","Brasil","Paraná","Morretes","Recanto Mãe Catira","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Arbusto, ca. 3m, inflorescência pendente..",NA,NA,NA,NA,"30514",NA,"auto",NA,NA,NA,NA,"var. cernuum",NA,NA,NA,NA,NA
"438","2021-02-11 17:21:14-03","UFPR","UPCB","26024","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum var. cernuum","Vell.","Silva, S.M.","1996","03",NA,"Lima, R.X.","134","1993","11","16","Brasil","Paraná","Guaraqueçaba","Rio Verde","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Árvore, 3m, com fruto. Beira da estrada..",NA,NA,NA,NA,"37295",NA,"auto",NA,NA,NA,NA,"var. cernuum",NA,NA,NA,NA,NA
"439","2018-05-11 05:21:00-03","MO","MOBOT","100547333","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","A. Barnstein",NA,NA,NA,"Renato de Mello-Silva|E. M. Nic Lughadha|B.L. Stannard|M.C. Assis","Mello-Silva 1541","1999","2","7","Brazil","Espírito Santo","Alfredo Chaves","Sítio Monte Verde, ca. de 7 km de São Bento de Urânia na estrada de terra para Vitor Hugo.","-40.749698638916","-20.6350002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,"32447","1","auto",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"440","2016-09-14 05:18:00-03","MO","MOBOT","3063943","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","E.F. Guimaraes",NA,NA,NA,"Paul J. M. Maas|Klaus Kubitzki|William C. Steward|José F. Ramos|W.S. Pinheiro|José F. Lima","Maas 12843","1971","5","9","Brazil","Acre",NA,"Cruzeiro do sul, Rio Jurua & Rio Moa. Igarapé São Francisco, lower Rio Moa. Capoeira.","-72.6","-7.63333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"441","2016-02-09 14:23:00-02","MO","MOBOT","100893952","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","E.F. Guimarães & D.M. Ferreira",NA,NA,NA,"M. Alejandra Jaramillo|Masahiro Kato|L. Yamaguchi|Ludovic Kollmann","Jaramillo 922","2005","6","10","Brazil","Espírito Santo","Santa Teresa","São Lourenço, Mata Fria, terreno de Clerio Loss.","-40.6666667","-19.9166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"442","2016-03-28 13:54:00-03","MO","MOBOT","100902979","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","A. Fernández",NA,NA,NA,"Ángel Fernández|Reina Gonto|Bruce K. Holst","Fernández 24061","2008","1",NA,"Venezuela","Bolívar","Sifontes","Alto río Uey.","-61.4941666","6.1605556",NA,NA,"140.00000000","160.00000000",NA,NA,NA,NA,NA,NA,"1",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"443","2019-12-21 14:19:00-03","MO","MOBOT","101170235","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","H. Mendoza (COAH)",NA,NA,NA,"Dairon Cárdenas L.|Douglas C. Daly|Nórida Marín|Edwin Paki","Cárdenas López 43343","2013","3","26","Colombia","Caquetá",NA,"Municipio de Belén de los Andaquíes. Camino Alto Sarabando. Area de influencia micro cuenca la Resaca, mirador el Mango.","-75.8877777","1.4305556",NA,NA,"496.00000000",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"444","2019-12-21 15:22:00-03","MO","MOBOT","101170242","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","H. Mendoza (COAH)",NA,NA,NA,"Dairon Cárdenas L.|Douglas C. Daly|N. Marín|Edwin Paki","Cárdenas López 43461","2013","3","28","Colombia","Caquetá",NA,"Municipio de Belén de los Andaquies , carretera Belén-Aletones. La Abeja. Vegetación a orilla de carretera.","-75.8775","1.4444444",NA,NA,"349.00000000",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"445","2008-05-27 22:02:00-03","MO","MOBOT","1303687","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Steyermark",NA,NA,NA,"Ronald L. Liesner|Julian A. Steyermark","Liesner 12338","1982","3","4","Venezuela","Yaracuy",NA,"6.8 km north of Salom. Cloud forest.","-68.48333","10.25",NA,NA,"1100.00000000","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"57",NA
"446","2013-10-05 06:32:00-03","MO","MOBOT","1342234","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Steyerm.",NA,NA,NA,"Ronald L. Liesner|Ángel C. González","Liesner 9315","1980","3","10","Venezuela","Barinas",NA,"Along stream and steep slopes with patches of primary vegetation; 0.5 km SW of dam site on Río Caparo. 31 km WSW of Santa Barbara.","-71.46666","7.68333",NA,NA,"100.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"129",NA
"447","2008-05-27 22:02:00-03","MO","MOBOT","1436319","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","fide T. J. Killeen",NA,NA,NA,"Stephan G. Beck","Beck 4709",NA,NA,NA,"Bolivia","La Paz","Sud Yungas","Huancané 7 km hacia el S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"448","2011-06-09 18:03:00-03","MO","MOBOT","3053559","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.",NA,NA,NA,NA,"Gerardo Aymard","Aymard C. 4751","1986","10","23","Venezuela","Bolívar",NA,"Dtto. Sifontes. Bosques húmedos primarios, en la base de los tepuyes (Peraytepuy y Guytepuy), del sector La Hoyada (Parytepuy), 7 km. al N-W del Caserio El Pilón 58 km. al W. de Sta. Elena de Uairén.","-61.55","4.66666",NA,NA,"850.00000000","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"449","2014-03-01 19:51:00-03","MO","MOBOT","3053610","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","R. Callejas",NA,NA,NA,"Terry W. Henkel|R. Williams","Henkel 2347","1993","7","21","Guyana",NA,NA,"Region: Potaro-Siparuni. Potaro River, o to 2.5 km downstream from Menzies Landing., left and right bank. Riverine forest and bank vegetation, alluvial substrate.","-59.48333","5.15",NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"450","2011-02-23 14:47:00-03","MO","MOBOT","3053888","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.",NA,NA,NA,NA,"William J. Hahn|Lynn J. Gillespie|Harry Persaud","Hahn 5701","1989","3","14","Guyana",NA,NA,"Region: Potaro-Siparuni. Paramakatoi and vicinity. Forest edge and secondary forest near town. Soil red lateritic clay.","-59.8","4.7",NA,NA,"650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"451","2014-02-25 05:40:00-03","MO","MOBOT","3054026","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.",NA,NA,NA,NA,"Ángel Fernández","Fernández 5451","1989","4",NA,"Venezuela","Bolívar",NA,"Mun. Cedeno. Serrania de Maigualida. Montañas graniticas, 20 km al E de San Jose de Kayamá, 45 km al N de Cerro Impacto.","-65.2","6.3166667",NA,NA,"1250.00000000",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"452","2012-04-24 05:05:00-03","MO","MOBOT","3054521","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","R. Callejas",NA,NA,NA,"Christian P.G.-A. Feuillet","Feuillet 10211","1988","6","15","French Guiana",NA,NA,"Region: Regina. Eastern plateau of Mt. Tortue, 11 km WNW of the Approuague river; along the road. Low montane rain forest on lateritic soil.","-52.36666","4.3",NA,NA,"200.00000000","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"453","2010-02-05 20:43:00-02","MO","MOBOT","3055027","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","R. Callejas",NA,NA,NA,"John James Pipoly, III|Ganeshwar Gharbarran|Gary Samuels","Pipoly 10570","1987","2","23","Guyana",NA,NA,"Region: Cuyuni-Marzaruni. Unnamed peak S of Chinoweing village. Premontane and montane rainforest. Steep lateritic slopes.","-60.1166667","5.5333333",NA,NA,"680.00000000","720.00000000",NA,NA,NA,NA,NA,NA,"1",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"454","2013-10-05 06:35:00-03","MO","MOBOT","3055066","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","J. Steyermark",NA,NA,NA,"Ángel C. González|Francisco J. Ortega","González 1257","1977","9","2","Venezuela","Miranda",NA,"Dto. Páez: Fila La Tigra, Oda. San Juan; 18 km al SO de Cúpira; bosque humedo; altura.","-65.76305","10.06805",NA,NA,"810.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"455","2013-02-20 10:41:00-03","MO","MOBOT","3055103","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.",NA,NA,NA,NA,"Omar Zambrano|Noel Gutiérrez","Zambrano 1795","1988","2","9","Venezuela","Zulia",NA,"Bosque primario, al sur-este de la casa de José Bracho, San José de los Altos, Mcpio. Jesus E. Lossada, Dtto. Maracaibo.","-72.5","10.75",NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"456","2009-10-21 21:10:00-02","MO","MOBOT","3055165","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Steyermark",NA,NA,NA,"Julian A. Steyermark|Ronald L. Liesner|Victor Carreño E.","Steyermark 121454","1980","2","21","Venezuela","Sucre",NA,"Distrito Cagigal (Near border with Distrito Arismendi): Peninsula de Paria: Cloud forest of uppermost slopes tributary to headwater tributaries of Rio Cumaná, below trail between El Paujil and El Brasil.","-62.71666","10.66111",NA,NA,"850.00000000","890.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"457","2014-11-26 22:29:00-02","MO","MOBOT","3055238","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.",NA,NA,NA,NA,"Gert G. Hatschbach|Maria M. Hatschbach|J.T. Motta","Hatschbach 62879","1995","7","6","Brazil","Paraná",NA,"Rodovia Antonina-Guaraquecaba, km 92 (mun Guaraquecaba) Paraná.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"458","2009-10-21 21:10:00-02","MO","MOBOT","3055309","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Steyermark",NA,NA,NA,"Julian A. Steyermark|Ronald L. Liesner|Victor Carreño E.","Steyermark 121608","1980","2","23","Venezuela","Sucre",NA,"Distrito Arismendi: Peniunsula de Paria: between Tacarigua and headwater of Rio Tacarigua, east of Cerro Humo, north of Rio Grande Arriba.","-62.61027","10.695",NA,NA,"560.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
