"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","yearIdentified","monthIdentified","dayIdentified","individualCount","occurrenceRemarks","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","barcode","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","class","relatedCatalogItem","sex"
"53","2021-04-05 12:36:29-03","UNIVASF","HVASF","7193","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Catasetum","purum","Catasetum purum","J.A. Siqueira Filho","2012","03","12",NA,"Epífita sobre licurí. Flores verdes.","Nees & Sinnings","A.P. Fontana","6453","2010","01","30","América do Sul","Brasil","Bahia","Sento Sé","Minas do Mimoso, Rio Tapera, afloramento rochoso do cruzeiro, PNBO",NA,NA,NA,"HVASF007193",NA,NA,NA,"9999.000000","9999.000000","950","950",NA,NA,"U"
"54","2021-04-05 12:36:29-03","UNIVASF","HVASF","14937","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Catasetum","purum","Catasetum purum","E.V.R. Ferreira","2012","04","03",NA,"Flores masculinas verde-amareladas, inodora, epífita em Syagrus coronata.","Nees & Sinnings","E.V.R. Ferreira","607","2012","04","03","América do Sul","Brasil","Pernambuco","Buíque","Parque Nacional do Catimbau, trilha do Camelo","-37.248805","-8.533083",NA,"HVASF014937",NA,NA,NA,"-37.248805","-8.533083","917","917",NA,NA,"U"
"55","2021-04-05 12:36:29-03","UNIVASF","HVASF","3181","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Catasetum","purum","Catasetum purum","J.A. Siqueira Filho","2012","03","12",NA,"Flores verdes, aromáticas. Flores masculinas","Nees & Sinnings","J.R. Maciel","757","2009","01","29","América do Sul","Brasil","Bahia","Jaguarari","Epífitas de Licuri. Área de pasto.","-40.128888","-10.229444",NA,"HVASF003181",NA,NA,NA,"-40.128888","-10.229444","620","620",NA,NA,"U"
"56","2021-04-05 12:36:29-03","UNIVASF","HVASF","13714","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Catasetum","purum","Catasetum purum","J.A. Siqueira Filho","2012","03","19",NA,"Flores masculinas verde-amareladas, inodora, epífita em Syagrus coronata.","Nees & Sinnings","J.A. Siqueira Filho","2719","2012","01","12","América do Sul","Brasil","Pernambuco","Buíque","PARNA do Vale do Catimbau, Serra de Jerusalém","-37.248222","-8.532222",NA,"HVASF013714","HVASF013714_v01 HVASF013714_v02 HVASF013714_v03 HVASF013714_v04",NA,NA,"-37.248222","-8.532222","906","906",NA,NA,"U"
"57","2021-04-05 12:36:29-03","UNIVASF","HVASF","15011","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Catasetum","purum","Catasetum purum","J.A. Siqueira Filho","2012","06","29",NA,"Erva saxícola com pseudobulbo ca. de 30cm alt. Inflorescência com flores amarelas. Flores masculinas","Nees & Sinnings","C.R.S. Oliveira","248","2012","02","28","América do Sul","Brasil","Pernambuco","Buíque","Parque Nacional do Catimbau. Trilha do Canyon","-37.250055","-8.533055",NA,"HVASF015011",NA,NA,NA,"-37.250055","-8.533055","922","922",NA,NA,"U"
"58","2021-04-05 12:36:29-03","UNIVASF","HVASF","15078","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Catasetum","purum","Catasetum purum","E.V.R. Ferreira","2012","06","11",NA,"Epífita sobre o Syagrus sp. Em cultivo no VIVASF 331.","Nees & Sinnings","F.F.S. Silva","571","2011","11","14","América do Sul","Brasil","Pernambuco","Inajá","Serra do Mangue","-37.864869","-8.782886",NA,"HVASF015078",NA,NA,NA,"-37.864869","-8.782886","536","536",NA,NA,"U"
"59","2021-04-05 12:36:29-03","UNIVASF","HVASF","866","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Catasetum","purum","Catasetum purum","J.A. Siqueira Filho","2012","03","12",NA,"Epífita de Syagrus coronata (Arecaceae), dióica, Flores esverdeadas, odor forte e agradável.","Nees & Sinnings","J.A. Siqueira Filho","1962","2008","02","19","América do Sul","Brasil","Bahia","Jaguarari","Fazenda Pé da Laje","-40.129","-10.229666",NA,"HVASF000866","HVASF000866_v01 HVASF000866_v02 HVASF000866_v03",NA,NA,"-40.129000","-10.229666","689","689",NA,NA,"U"
"60","2021-04-05 12:36:29-03","UNIVASF","HVASF","15046","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Catasetum","purum","Catasetum purum","E.V.R. Ferreira","2012","03","24",NA,"Erva rupícola.Folhas paralilinérveas. Inflorescência ca. de 50cm alt. Flor amarela. Flores femininas","Nees & Sinnings","C.R.S. Oliveira","283","2012","02","29","América do Sul","Brasil","Pernambuco","Buíque","Parque Nacional do Catimbau. Trilha do Canyon","-37.252222","-8.532722",NA,"HVASF015046",NA,NA,NA,"-37.252222","-8.532722","955","955",NA,NA,"U"
"61","2019-11-21 10:12:59-03","IBt","SP","31176","S","Plantae",NA,NA,"Orchidaceae","Catasetum","purum","Catasetum purum",NA,NA,NA,NA,NA,NA,"Nees & Sinning","Hoehne, FC","s.n.","1933","11","25",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-11-21 10:12:59-03","IBt","SP","329674","S","Plantae",NA,NA,"Orchidaceae","Catasetum","purum","Catasetum purum","Pessoa, E","2013","08","12",NA,NA,"Nees & Sinning","Silva, MB","4215",NA,NA,NA,NA,"Brasil","Pernambuco","Lajedo",NA,"-36.3199996948242","-8.66361045837402",NA,NA,NA,"15726","auto",NA,NA,NA,NA,NA,NA,NA
"63","2019-11-21 10:12:59-03","IBt","SP","329678","S","Plantae",NA,NA,"Orchidaceae","Catasetum","purum","Catasetum purum","Pessoa, E","2013","08","12",NA,NA,"Nees & Sinning","Silva, MB","4209",NA,NA,NA,NA,"Brasil","Pernambuco","Lajedo","Lagoa da Pedra","-36.3199996948242","-8.66361045837402",NA,NA,NA,"15726","auto",NA,NA,NA,NA,NA,NA,NA
"64","2019-11-21 10:12:59-03","IBt","SP","329679","S","Plantae",NA,NA,"Orchidaceae","Catasetum","purum","Catasetum purum","Pessoa, E","2013","08","12",NA,NA,"Nees & Sinning","Silva, MB","4223",NA,NA,NA,NA,"Brasil","Pernambuco","Lajedo","Lagoa de Pedra","-36.3199996948242","-8.66361045837402",NA,NA,NA,"15726","auto",NA,NA,NA,NA,NA,NA,NA
"65","2019-11-21 10:12:59-03","IBt","SP","117710","S","Plantae",NA,NA,"Orchidaceae","Catasetum","purum","Catasetum purum","Bicalho, HD","1972","08","02",NA,NA,"Nees & Sinning","Silva, MB","s.n.","1964","08","04",NA,"Brasil","Pernambuco","Lajedo","Local denominado Lagoa da Pedra","-36.3199996948242","-8.66361045837402",NA,NA,NA,"15726","auto",NA,NA,NA,NA,NA,NA,NA
