"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","dayIdentified","relatedCatalogItem","coordinatePrecision","geoFlag","typeStatus","fieldNumber","individualCount"
"90","2020-02-10 17:52:39-03","UNICAMP","UEC","8215","S","Plantae","Magnoliopsida",NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) A.DC.","Lima, LCP","Andrade, JB","3351","1976","09","02",NA,"Brazil","Mato Grosso","Aripuanã",NA,"-59.459400177002","-10.1667003631592",NA,NA,"UEC030865","UEC030865",NA,NA,NA,NA,"2009","05",NA,NA,NA,"273871","auto",NA,NA,NA
"91","2020-02-10 17:52:39-03","UNICAMP","UEC","190945","S","Plantae","Magnoliopsida",NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) A.DC.","Lima, LCP","Andrade, JB","3351","1976","09","02",NA,"Brazil","Mato Grosso","Aripuanã",NA,"-59.459400177002","-10.1667003631592",NA,NA,"UEC136363","UEC136363",NA,NA,NA,NA,"2009","05",NA,NA,NA,"273871","auto",NA,NA,NA
"92","2021-03-01 16:30:29-03","UNICAMP","UEC","8210","S","Plantae","Magnoliopsida",NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) A.DC.","Lima, LCP","Gibbs, PE; Leitão Filho, HF; Andrade, JB","4608","1977","03","29",NA,"Brazil","Rio de Janeiro","Paraty","Rodovia Parati - Ubatuba.","-44.7131004333496","-23.2178001403809",NA,"Arbusto 2,5m; flores lilás esverdeadas.","UEC051549","UEC051549",NA,NA,NA,NA,"2009","05",NA,NA,NA,"34470","auto",NA,NA,NA
"93","2020-02-10 17:52:39-03","UNICAMP","UEC","8220","S","Plantae","Magnoliopsida",NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) A.DC.","Lima, LCP","Porto, PC","3244","1937","02","05",NA,"Brazil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,"flor, Árvore copada, 10m, flores rosadas. Mata de galeria.","UEC051564","UEC051564",NA,NA,NA,NA,"2009","05",NA,NA,NA,"21048","auto",NA,NA,NA
"94","2021-03-01 16:30:29-03","UNICAMP","UEC","193103","S","Plantae","Magnoliopsida",NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) A.DC.","Rapini, A","Rapini, A; Catharino, ELM; Ribeiro, W","s.n.","1996","05","18",NA,"Brazil","São Paulo","Piraju","Beira de estrada.","-49.3800010681152","-23.1900005340576",NA,"Arbusto. Flores róseas.","UEC126219","UEC126219",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20806","auto",NA,NA,NA
"95","2019-08-16 08:39:24-03","UTFPR","HCF","11085","S","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","L.C.P. Lima","M.R. Monteiro",NA,"2012","01","12",NA,"Brasil","AM","Lábrea","BR - 230, Km 18 - Agrolábrea LTDA","-64.71525","-7.470333",NA,"arbusto ereto, heliófito. Flores azuladas.",NA,NA,"86","86","64°42'54,9 W","07°28'13,2 S","2018","06",NA,"13",NA,NA,NA,NA,NA,NA
"96","2020-12-21 16:26:19-03","MBM","MBM","50573","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Macedo, A.","Macedo, A.","1694",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Ituiutaba","Fazenda Santa Terezinha","-49.4650001525879","-18.968900680542",NA,NA,"MBM050573","MBM050573",NA,NA,NA,NA,NA,NA,NA,NA,NA,"50022","auto",NA,NA,NA
"97","2020-12-21 16:26:19-03","MBM","MBM","401327","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Lima, L.C.P.","Lima, L.C.P.; Ceolin, G.B.; Teixeira, R.; Faria, S.A.; Ceolin, G.B.; Teixeira, R.; Faria, S.A.","521","2009","01","19","Southern America","Brazil","Mato Grosso do Sul",NA,"Rodovia BR 174, Km 30, cerca de 50Km S de Vila Bela da Santíssima Trindade","-59.538333","-15.165833",NA,"Arbusto, 1,5-2,5m altura; corola lilás; fruto castanho; DNA.","MBM401327","MBM401327",NA,NA,"-59.538333","-15.165833","2009","01",NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-12-21 16:26:19-03","MBM","MBM","46291","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Liesner, R.","Nee, M.","8895",NA,NA,NA,"Southern America","Panama",NA,NA,NA,NA,NA,NA,NA,"MBM046291","MBM046291",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-12-21 16:26:19-03","MBM","MBM","145094","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Liesner, R.","Solomon, J.C.","11077",NA,NA,NA,"Southern America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"MBM145094","MBM145094",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-12-21 16:26:19-03","MBM","MBM","42504","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"Hatschbach, G.","18657",NA,NA,NA,"Southern America","Brazil","Mato Grosso","Nioaque","Córrego Formiga",NA,NA,NA,NA,"MBM042504","MBM042504",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-12-21 16:26:19-03","MBM","MBM","428200","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Lozano, E.D.","Lozano, E.D.; Saridakis, D.P.; Saridakis, D.P.","2676","2014","03","11","Southern America","Brazil","Paraná","Ponta Grossa","Fazenda Pinheirinhos, Capão da Onça","-50.025417","-25.102389",NA,"Subarbusto, 60 cm, flores lilases, campo seco.; Campos Gerais.","MBM428200",NA,NA,NA,"-50.025417","-25.102389","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-12-21 16:26:19-03","MBM","MBM","156591","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Nobre, V.M.","Hatschbach, G.; Schinini, A.; Silva, J.M.; Schinini, A.; Silva, J.M.","58647",NA,NA,NA,"Southern America","Brazil","Mato Grosso do Sul","Iguatemi","Rod. MS-295, 10km O de Iguatemi","-54.5611000061035","-23.6802997589111",NA,NA,"MBM156591","MBM156591",NA,NA,NA,NA,NA,NA,NA,NA,NA,"71460","auto",NA,NA,NA
"103","2016-09-15 10:51:58-03","MNHN","RECOLNAT_MNHN_P","P00135209","PreservedSpecimen",NA,NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Lima","Bonpland, A.J.A.|von Humboldt, F.W.H.A.",NA,NA,NA,NA,NA,"Colombie",NA,NA,"Crescit ad ripam fluminis Magdalenae, prope Hondam, alt. 140 hex.; floret Junio",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00135209' target='other'> <mi>dwc_moreinfo</mi></a>","P00135209","P00135209_01 P00135209_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA,NA
"104","2017-01-10 12:02:27-02","MNHN","RECOLNAT_MNHN_P","P02932996","PreservedSpecimen",NA,NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Lima","Philcox, D.|Fereira, A.",NA,"1968","1","4",NA,"Brésil",NA,NA,"Central brazilian plateau , state of Mato Grosso","-51.76667","-12.81667","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02932996' target='other'> <mi>dwc_moreinfo</mi></a>","P02932996","P02932996_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3864",NA
"105","2015-09-04 02:27:37-03","MNHN","RECOLNAT_MNHN_P","P02932997","PreservedSpecimen",NA,NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Lima","Gaudichaud, C.",NA,"1833","1","1",NA,"Brésil",NA,NA,"Province de Mato Grosso",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02932997' target='other'> <mi>dwc_moreinfo</mi></a>","P02932997","P02932997_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"222",NA
"106","2017-01-10 12:02:27-02","MNHN","RECOLNAT_MNHN_P","P02932995","PreservedSpecimen",NA,NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Lima","Harley, R.M.|Souza, R.",NA,"1968","11","27",NA,"Brésil","Mato Grosso",NA,"State of Mato Grosso","-51.76667","-12.81667","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02932995' target='other'> <mi>dwc_moreinfo</mi></a>","P02932995","P02932995_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11232",NA
"107","2020-12-11 11:35:58-03","UFMG","BHCB","14989","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"Meyer, ST","s.n.","1987","03",NA,"Southern America","Brasil","Minas Gerais","Nova Ponte","Salto.","-47.6747016906738","-19.1525001525879",NA,"Carrapicho, flores brancas e roxas","BHCB004580",NA,NA,NA,NA,NA,"2008","08",NA,NA,NA,"47316","auto",NA,NA,NA
"108","2020-05-25 15:13:54-03","FSU","FSU","000067627","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"Manuel Rimachi","2999",NA,NA,NA,NA,"Peru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2011-12-13 08:09:00-02","MO","MOBOT","3182893","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Foster Catalogue Note File","Erich Werdermann","Werdermann 2352","1926","9",NA,"South America","Bolivia","Beni",NA,"Trinidad - Missiones Guarayos.","-63.19","-15.89",NA,NA,NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"110","2010-11-25 10:19:00-02","MO","MOBOT","3182584","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","R. Barneby","Marion J. Jansen-Jacobs|Ben J.H. ter Welle|H.J.M. Sipman|V. James","Jansen-Jacobs 2703","1992","9","30","South America","Guyana","Rupununi",NA,"District, Kusad Mountains. Savanna.","-59.83333","2.75",NA,NA,NA,NA,"150.00000000","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2008-05-27 22:02:00-03","MO","MOBOT","109513","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","R. Liesner","Percy Núñez V.|C. Muñoz","Núñez Vargas 5336","1986","6","27","South America","Peru","Puno","Sandia","Between Río Azata-Colorado, downstream.","-70","-13",NA,NA,NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-9","4"
"112","2013-08-23 04:12:00-03","MO","MOBOT","100140894","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","M. Nee","Michael H. Nee","Nee 55402","2007","5","10","South America","Bolivia","Santa Cruz","Ichilo","Road from Buena Vista to Huaytú, 5.2 km S of central square of Buena Vista.","-63.6652778","-17.4991666",NA,NA,NA,NA,"340.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"113","2010-03-11 12:03:00-03","MO","MOBOT","100260265","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Foster's Catalog Note File","Henry H. Rusby","Rusby 965",NA,NA,NA,"South America","Bolivia",NA,NA,"Yungas",NA,NA,NA,NA,NA,NA,"1828.80000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"114","2010-03-11 12:05:00-03","MO","MOBOT","100260266","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Foster's Catalog Note File","Henry H. Rusby","Rusby 966",NA,NA,NA,"South America","Bolivia",NA,NA,"Guanai",NA,NA,NA,NA,NA,NA,"609.60000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"115","2010-03-11 12:06:00-03","MO","MOBOT","100260267","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Foster's Catalog Note File","Henry H. Rusby","Rusby 967",NA,NA,NA,"South America","Bolivia",NA,NA,"Mapiri",NA,NA,NA,NA,NA,NA,"1524.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"116","2010-03-11 12:08:00-03","MO","MOBOT","100260268","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Foster's Catalog Note File","Henry H. Rusby","Rusby 968",NA,NA,NA,"South America","Bolivia",NA,NA,"Mapiri",NA,NA,NA,NA,NA,NA,"1524.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"117","2011-03-22 21:51:00-03","MO","MOBOT","100265","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","M. Blasco (AAU)","Margarita Blasco","Blasco 1864","1991","8","6","South America","Ecuador","Zamora-Chinchipe",NA,"Path at the outskirts of the city.","-78.96666","-4.06666",NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2011-03-22 21:51:00-03","MO","MOBOT","100273","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","M. Blasco (AAU)","Margarita Blasco","Blasco 1866","1991","8","6","South America","Ecuador","Zamora-Chinchipe",NA,"Path at the outskirts of the city.","-78.96666","-4.06666",NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2008-05-27 22:02:00-03","MO","MOBOT","100281","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","M. Blasco (AAU)","Margarita Blasco","Blasco 1867","1991","8","6","South America","Ecuador","Zamora-Chinchipe",NA,"Path at the outskirts of the city.","-78.96666","-4.06666",NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2008-05-27 22:02:00-03","MO","MOBOT","100288","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"L.B. Holm-Nielsen|S. Jeppesen","Holm-Nielsen 61","1968","5","18","South America","Ecuador","Guayas",NA,"Hacienda Piedad, Balzar.","-79.9","-1.33333",NA,NA,NA,NA,"0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2015-04-15 12:04:00-03","MO","MOBOT","100666397","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Carolina Romero (MO)","Rainer W. Bussmann|Narel Paniagua Zambrana|Carlos Vega Ocaña|Carolina Téllez","Bussmann 18515","2013","11","18","South America","Peru","La Libertad","Bolivar","Uchumarca, Sañambal.","-77.89775","-7.0004167",NA,NA,NA,NA,"1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"144","1"
"122","2008-05-27 22:02:00-03","MO","MOBOT","102057","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","B. Schubert (A)","Walter A. Palacios","Palacios Cuenca 6792","1991","1","14","South America","Ecuador","Imbabura","Cotacachi","Valle de Intag. Río Cristopamba, abajo de Apuela. Bosque secundario. Bosque seco a Bosque húmedo Premontano.","-78.53333","0.35",NA,NA,NA,NA,"1350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"91-1","3"
"123","2008-05-27 22:02:00-03","MO","MOBOT","102074","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Ronald Liesner","H. van der Werff|Raúl Rivero","van der Werff 8002","1984","11","16","South America","Venezuela","Lara",NA,"Distr. Moran. Carretera de Humocaro Bojo via Las Palmitas. Vegetation secundaria seca. Matorral.","-69.96722","9.68",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-43","4"
"124","2008-05-27 22:02:00-03","MO","MOBOT","107791","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"Richard Spruce","Spruce 4605","1855",NA,NA,"South America","Peru",NA,NA,"Prope Tarapoto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2008-05-27 22:02:00-03","MO","MOBOT","1085287","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"L.B. Holm-Nielsen|Jaime L. Jaramillo","Holm-Nielsen 28960","1980","12","6","South America","Ecuador","Imbabura",NA,"Between Guayupe and Peñas Negras. Deciduous montane forest.","-78.23333","0.73333",NA,NA,NA,NA,"1050.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-07-09 14:25:00-03","MO","MOBOT","1085400","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"Bente Eriksen","Eriksen 59248","1985","5","7","South America","Ecuador","Imbabura",NA,"Railroad between Ibarra and San Lorenzo, near La Carolina. Soil temp.: 22º C. ","-78.2833333","0.75",NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"127","2008-05-27 22:02:00-03","MO","MOBOT","1086070","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Blasco, M. (AAU)","Benjamin Øllgaard|Eduardo Asanza C.|John S. Brandbyge|Suzanne Roth|Calvin R. Sperling","Øllgaard 34988","1980","7","22","South America","Ecuador","Pastaza",NA,"Río Pastaza. River banks between the outlets of Río Bobonaza and Río Ishpingo.","-76.71666","-2.56666",NA,NA,NA,NA,"275.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2008-05-27 22:02:00-03","MO","MOBOT","1086090","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"Benjamin Øllgaard|Jens E. Madsen|Lars J. Christensen|Birgitte Bergmann","Øllgaard 74837","1984",NA,NA,"South America","Ecuador","Zamora-Chinchipe",NA,"Hills with pasture and disturbed forest immediately S and SE of Zamora","-78.95","-4.06666",NA,NA,NA,NA,"1000.00000000","1250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2014-12-11 12:13:00-02","MO","MOBOT","110977","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Ronald Liesner (MO)","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 1497","1981","3","27","South America","Peru","Ucayali","Coronel Portillo","Lago de Yarinacocha (camino de San Jose a Cashibo).","-74.6666667","-8.3",NA,NA,NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"384","4"
"130","2012-01-18 05:06:00-02","MO","MOBOT","1279913","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","C. Barbosa","Tatsuyuki Ohba|César E. Barbosa|et al.","Ohba 1111","1992","1","25","South America","Colombia","Meta","La Macarena","Río Duda. P.N.N. Tiniguas.","-73.89972","2.54611",NA,NA,NA,NA,"400.00000000","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-09-04 04:40:00-03","MO","MOBOT","1319157","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","B.G. Schubert","Herbert H. Smith","Smith 49","1898",NA,NA,"South America","Colombia","Magdalena","Santa Marta",NA,NA,NA,NA,NA,NA,NA,"609.60000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2008-05-27 22:02:00-03","MO","MOBOT","1387965","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","B. Schubert (GH)","Alwyn H. Gentry|et al.","Gentry 37750","1982","7","19","South America","Peru","San Martín",NA,"2-8 km NE of Tarapoto. Dry roadside savanna and forest remnants.",NA,NA,NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1612","3"
"133","2008-05-27 22:02:00-03","MO","MOBOT","1529540","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","M. Nee","Michael H. Nee","Nee 47043",NA,NA,NA,"South America","Bolivia","Santa Cruz",NA,"The Terevinto area, a small strip of cerrado-like vegetation between the city of Santa Cruz and the first Andean foothills to the west","-63.33333","-17.66666",NA,NA,NA,NA,"475.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2008-05-27 22:02:00-03","MO","MOBOT","1535308","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","R. Barneby & M. Nee","Michael H. Nee","Nee 40503",NA,NA,NA,"South America","Bolivia","Santa Cruz",NA,"The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","-63.2","-17.74166",NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2008-05-27 22:02:00-03","MO","MOBOT","1834558","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","R. Liesner (MO)","Gerrit Davidse","Davidse 4147","1973","11","18","South America","Venezuela","Miranda",NA,"31 km NWN of Altigracia de Orituco along road to Caucagua. Secondary forest along trail.","-66.47388","10.07361",NA,NA,NA,NA,"430.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"816",NA
"136","2019-10-01 06:18:00-03","MO","MOBOT","1846913","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","R. Liesner","Gerrit Davidse|Ángel C. González","Davidse 19748","1981","11","27","South America","Venezuela","Anzoátegui","Libertad","Road from El Vigia to Buenos Aires, 8-15 airline km ENE of Bergantán.","-64.2166667","10.0166667",NA,NA,NA,NA,"500.00000000","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1436","1"
"137","2012-09-12 05:06:00-03","MO","MOBOT","1865171","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","N. Paniagua","Narel Paniagua Zambrana","Paniagua Zambrana 1099","1997","4","22","South America","Bolivia","La Paz","Abel Iturralde","Parque Nacional y Area de Manejo Integrado Madidi.Río Eslabón, entrando 2hr a pie desde laguna Chalalán. Vegetación ribereña, de playa y borde de río.","-67.95","-14.4",NA,NA,NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2014-12-11 11:52:00-02","MO","MOBOT","1881104","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","R. Liesner","Gerrit Davidse|Fany Llanos","Davidse 5505","1974","1","3","South America","Colombia","Meta",NA,"20 km W of Puerto López along the road to Villavicencio.","-73.635","4.1533333",NA,NA,NA,NA,"190.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"921","1"
"139","2011-11-08 05:06:00-02","MO","MOBOT","1955210","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","J. Grimes","Ricardo Callejas|et al.","Callejas Posada 5618","1987","11","18","South America","Colombia","Antioquia","Giraldo","Corregimiento Manglares","-75.91666","6.66666",NA,NA,NA,NA,"1350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2008-05-27 22:02:00-03","MO","MOBOT","1955211","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","F.J. Roldan & J. Betancur","Uribe, *","Uribe 197","1988","11","16","South America","Colombia","Antioquia","San Luis","Tramo Cocorna-San Luis",NA,NA,NA,NA,NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2018-05-25 05:34:00-03","MO","MOBOT","1967902","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","G. Gutierrez","Rafael A. Toro","Toro 763","1927","11","1","South America","Colombia","Antioquia","Armenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2019-05-03 06:18:00-03","MO","MOBOT","2674268","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","A. Fuentes (LPB), 08/","Alfredo F. Fuentes|Ramiro Cuevas|Evert Cuevas|Rúben Huanca|Pamela Mollinedo|Honorio Pariamo","Fuentes Claros 7214","2005","4","22","South America","Bolivia","La Paz","Muñecas","Región Madidi. Marumpampa, subiendo cerro al SW.","-68.6577778","-15.2233334",NA,NA,NA,NA,"1367.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-15","4"
