"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","typeStatus","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"130","2020-12-20 21:17:34-03","UFV","VIC","40556","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott","Fernandes, J.M.","Simão, M.V.R.C.","185","2012","08","06",NA,"Brasil","Minas Gerais","Vila de Tabuleiro","-43.4249992370605","-19.0372009277344",NA,"Árvore 10 m, vargem verde lustrosa.","VIC040556","VIC040556","Conceição do Mato Dentro",NA,NA,NA,NA,NA,"60318","auto","2013","06","13",NA,NA,NA,NA
"131","2020-12-20 21:17:34-03","UFV","VIC","38472","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"Silva Nunes; et al.","35","2001","03","14",NA,"Brasil","Minas Gerais","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,"Arbóreo, flores amarelo ouro.","VIC038472","VIC038472","Marliéria",NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA
"132","2021-03-24 17:09:10-03","UFES","SAMES","6558","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"Menezes,L.F.T.; Yoama,E.;Ribeiro,F.;Oliveira,S.M.","2363","2010","05","27",NA,"Brasil","Espírito Santo",NA,"-40.7402992248535","-18.9831008911133",NA,"Flores amarelas vistosas. Habito: Árvore","SAMES06558",NA,"Águia Branca",NA,NA,NA,"-407397222.0","-189850000.0","19701","auto",NA,NA,NA,NA,NA,NA,NA
"133","2021-03-24 17:09:10-03","UFES","SAMES","9140","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott","Ribeiro, M.","Ribeiro, M.; Rozario, E.M.","1481","2019","07","26",NA,"Brasil","Espírito Santo","Trilha da Lagoa, área de ecótono entre as Floresta de Mussununga e a F. Alta, solo arenoso. Reserva Biológica de Córrego Grande","-39.7322006225586","-18.5932998657227",NA,"8 m alt. Casca profundamente fissurada, muito suberosa, casca externa castanho-escura maculada de pontos alvacentos, casca interna castanho-avermelhado claro, alburno amarelo-claro. Folhas maduras, verde-escuras. Frutos velho ainda na","SAMES09140",NA,"Conceição da Barra","65","65",NA,"-398175000.0","-182436111.0","41644","auto","2019","11","22",NA,NA,NA,NA
"134","2021-03-24 17:09:10-03","UFES","SAMES","2500","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"Ribeiro,R.D.; Farney,C.;Menezes,L.F.T.;Barbosa,M.","800","2007","03","14",NA,"Brasil","Espírito Santo","Bairro Liberdade. Estrada P-Norte/Petrobrás, São Mateus a Nativus, borda formação Barreiras.","-39.8588981628418","-18.716100692749",NA,"Árvore com 9 metros de altura, tronco fissurado verticalmente (pequenas guilhas). Inflorescência sobressaindo a copa, pedunculos e botões feruginosos, flores com pétalas amarelas.","SAMES02500",NA,"São Mateus",NA,NA,NA,NA,NA,"56510","auto",NA,NA,NA,NA,NA,NA,NA
"135","2019-11-21 14:36:52-03","UFJF","CESJ","44157","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"G.S. França","331","2003","05","09","América do Sul","Brasil","Minas Gerais","Lagoa das Piabas","-42.3964004516602","-19.8318996429443",NA,"Arbóreo - 3 m, rebrota, beira de estrada próximo a reflorestamento.","CESJ044157",NA,"Córrego Novo",NA,NA,NA,NA,NA,"16605","auto",NA,NA,NA,NA,NA,NA,NA
"136","2019-11-21 14:36:52-03","UFJF","CESJ","31720","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott","F.R.G. Salimena","R.M. Castro; F.R.G. Salimena; L.F.A. Fazza","93","2001","02","11","América do Sul","Brasil","Minas Gerais","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,"Árvore, cerca de 10 m de altura, frequente, borda de mata ciliar. Flores com cálice ferrugíneo, corola amarela. Botões","CESJ031720",NA,"Descoberto",NA,NA,NA,NA,NA,"11991","auto","2001","02","11",NA,NA,NA,NA
"137","2019-11-21 14:36:52-03","UFJF","CESJ","33546","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott","A.V. Lopes","R.M. Castro","448","2001","06",NA,"América do Sul","Brasil","Minas Gerais","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,"Árvore com ca 15m de altura na borda da mata. Frutos imaturos ferrugíneos com nuances de verde.","CESJ033546",NA,"Descoberto",NA,NA,NA,NA,NA,"11991","auto","2003","03","25",NA,NA,NA,NA
"138","2019-11-21 14:36:52-03","UFJF","CESJ","39834","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"E. Tameirão-Neto","3170","2001","03","26","América do Sul","Brasil","Minas Gerais","UHE - Tríra, Rio Suaçui Grande",NA,NA,NA,"Floresta Semidecidual, arbóreo.","CESJ039834",NA,"São Pedro o Suaçui",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2019-11-21 14:36:52-03","UFJF","CESJ","X-018","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"?","s.n.",NA,NA,NA,"América do Sul","Brasil","São Paulo","Museu Florestal",NA,NA,NA,"Nome vulgar: Brauna,barauna,grauna.Arvore frondosa,elegante,até 17m de altura.Madeira de lei,compacta e dura.","CESJ00X018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2019-11-21 14:36:52-03","UFJF","CESJ","64656","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott","L.D. Santana","L.D. Santana; C.R. Fonseca","11","2013","07",NA,"América do Sul","Brasil","Minas Gerais","Parque Mariano Procópio","-43.3502998352051","-21.7642002105713",NA,"Material de poda da vegetação do MAPRO. Perto da guarita.","CESJ064656",NA,"Juiz de Fora",NA,NA,NA,NA,NA,"36144","auto","2013","07",NA,NA,NA,NA,NA
"141","2019-11-21 14:36:52-03","UFJF","CESJ","14984","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"J.A. Silva","CESJ14984","1977","03","02","América do Sul","Brasil","Minas Gerais","Reserva Biológica Poço D'Anta","-43.3502998352051","-21.7642002105713",NA,NA,"CESJ014984",NA,"Juiz de Fora",NA,NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA
"142","2019-11-21 14:36:52-03","UFJF","CESJ","15021","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott","L. Krieger","J.A. Silva","CESJ15021","1977","03","01","América do Sul","Brasil","Minas Gerais","Reserva Biológica Poço D'Anta","-43.3502998352051","-21.7642002105713",NA,"Árvore de 12 a 14 m, flores amarelas, localizada em mata densa. N.V: Brauna Parda","CESJ015021",NA,"Juiz de Fora",NA,NA,NA,NA,NA,"36144","auto","1977","08","07",NA,NA,NA,NA
"143","2019-11-21 14:36:52-03","UFJF","CESJ","49380","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"F.R.G. Salimena","1279","2005","05","14","América do Sul","Brasil","Minas Gerais","Sítio Santalice","-43.3502998352051","-21.7642002105713",NA,"Árvore ca. 15 m flores amarelas frutos amarelos castanhos em encosta.","CESJ049380",NA,"Juiz de Fora",NA,NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA
"144","2019-11-21 14:36:52-03","UFJF","CESJ","63423","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott","L. S. Leoni","L.S. Leoni","s.n.","1992","10","01","América do Sul","Brasil","Minas Gerais","Distrito de Alvorada, Fazenda Santa Terezinha","-42.0293998718262","-20.7331008911133",NA,"Área perturbada. Árvore ereta com mais ou menos 6 metros de altura. Ramos um tanto patentes fissurados; folhas compostas, imparipinadas; sementes de coloração castanha. Material exclusivo da carpoteca.","CESJ063423",NA,"Carangola","600","600",NA,NA,NA,"21913","auto","2003",NA,NA,NA,NA,NA,NA
"145","2019-11-21 14:36:52-03","UFJF","CESJ","975","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott","Pickel","M.A. Cunha","CESJ975","1952","04","02","América do Sul","Brasil","São Paulo","Horto Florestal",NA,NA,NA,"N.V: Braúna.","CESJ000975",NA,"Vila Amália",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2019-11-21 14:36:52-03","UFJF","CESJ","7043","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott","L. Krieger","L. Krieger","CESJ7043","1969","05","01","América do Sul","Brasil","Minas Gerais","Fazenda do Malatesta","-43.3502998352051","-21.7642002105713",NA,"àrvore grande, na mata, madeira de lei escura. N.V: Braúna","CESJ007043",NA,"Juiz de Fora",NA,NA,NA,NA,NA,"36144","auto","1969","05","01",NA,NA,NA,NA
"147","2019-11-21 14:36:52-03","UFJF","CESJ","22858","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott","B.B.S. Coelho","B.B.S. Coelho; L. Krieger","s.n.","1987","03","20","América do Sul","Brasil","Minas Gerais","Museu Mariano Procópio","-43.3502998352051","-21.7642002105713",NA,"Árvore frondosa, até 17 m de altura, muito ramificada, tendo na base quatro raízes comprimidas. Casca lisa e fina. Fornece madeira de lei. Medicinal. Originária do Brasil. N.V: Braúna-preta.","CESJ022858",NA,"Juiz de Fora",NA,NA,NA,NA,NA,"36144","auto","1987",NA,NA,NA,NA,NA,NA
"148","2019-11-21 14:36:52-03","UFJF","CESJ","14895","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"J.A. Silva","CESJ14895","1977","04","07","América do Sul","Brasil","Minas Gerais","Reserva Biológica Poço D'Anta","-43.3502998352051","-21.7642002105713",NA,"Árvore com 15 a 20 m de altura, flores amarelas, localizada em matas diversas.","CESJ014895",NA,"Juiz de Fora",NA,NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA
"149","2019-11-21 14:36:52-03","UFJF","CESJ","40373","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott","R.M. Castro","R.M. Castro; A.S.M. Valente; D.S. Pifano","788","2003","02","11","América do Sul","Brasil","Minas Gerais","Serra dos Núcleos","-43.0106010437012","-21.5400009155273",NA,"Árvore de grande porte ca. 17 m alt., na mata, no topo do morro. Flores amarelas ouro.","CESJ040373",NA,"São João Nepomuceno",NA,NA,NA,NA,NA,"20981","auto","2003","03",NA,NA,NA,NA,NA
"150","2019-11-27 13:48:57-03","UFS","ASE","40537","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott.","Cordeiro, J; E. Barboza","Caxambu, MG; et al.","4054","2012","04","28","Southern America","Brasil","São Paulo","Propriedade do Sr. Flávio","-47.5054","-24.48015",NA,"Arvoreta ca. 3m, heliófita. Flores alvas com interior amarelo. Cultivada.; Floresta Ombrofila densa submontana.","ASE0042058",NA,"Pariquera-Açu","36","36",NA,"-47.5054","-24.48015",NA,NA,"2012",NA,NA,NA,NA,NA,NA
"151","2021-03-01 16:30:54-03","UNICAMP","UEC","158415","S","Plantae","Magnoliopsida",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"Lima, HC","6164","2004","03","26",NA,"Brazil","Rio de Janeiro","Estrada para São Vicente de Paula, RJ-136, cerca de 2 Km antes de S.V. de Paula.","-42.291389","-22.6175",NA,"Árvore com 16 metros de altura. Tronco ramificado na base, casca alvacenta, fissurada. DAP 30+20+10cm. Inflorescência erecta, muito exposta, sobresaindo na copa, flores com cálice ferrugíneo e corola amarela, estames amarelos. Frutos p","UEC015570","UEC015570","Araruama",NA,NA,NA,"-42.291389","-22.6175",NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2019-08-20 10:14:13-03","UNICAMP","UEC","665934","S","Plantae","Magnoliopsida",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"Souza, V","130","1991","08","10",NA,"Brazil","Espírito Santo","Reserva Florestal CVRD, Est. FLAMENGO, ant. X-1, Km1,875, lado esquerdo.","-40.0722007751465","-19.3910999298096",NA,"Árvore em Floresta Alta, + ou - 23 m de altura e fuste de + ou -13m, DAP 43 cm, da copa +ou - 5m. Com fruto imaturo cor verde. Fuste cilíndrico e casca escamosa.",NA,NA,"Linhares",NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA
"153","2019-08-20 10:14:13-03","UNICAMP","UEC","66092","S","Plantae","Magnoliopsida",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"Folli, DA","437","1983","03","11",NA,"Brazil","Espírito Santo","Reserva Florestal CVRD, Est. OITICICA, ant. 151, km 2.812, lado esquerdo.","-40.0722007751465","-19.3910999298096",NA,"Árvore em Floresta Alta , + ou -27m de altura e fuste de botão marron. Fuste cilíndrico e casca escamosa. Brauna-preta","UEC147612",NA,"Linhares",NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA
"154","2019-08-20 10:14:13-03","UNICAMP","UEC","62459","S","Plantae","Magnoliopsida",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"Folli, DA","1602","1992","03","23",NA,"Brazil","Espírito Santo","Reserva Florestal CVRD, Est. Orelha de Onça, ant. 143a6km 0,910, lado direito.","-40.0722007751465","-19.3910999298096",NA,"Árvore em Floresta Alta, + ou - 18 m. de altura e fuste de + ou - 12m, DAP 40,7 cm, diâm. de copa + ou - 12m. Com flor amarela e botão marrom. Fuste cilíndrico e casca escamosa.","UEC147611",NA,"Linhares",NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA
"155","2019-08-20 10:14:13-03","UNICAMP","UEC","79370","S","Plantae","Magnoliopsida",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"Árbocz, GF","382","1994","05","18",NA,"Brazil","Espírito Santo","Margem da rod. ES-137, Entre Nova Venécia e Pinheiros. Resquícios de vegetação alterada","-40.4006004333496","-18.710599899292",NA,"Árvore 7m, com floração intensa de cor amarelo-ouro, atraindo inúmeras abelhas.","UEC147610",NA,"Nova Venécia",NA,NA,NA,NA,NA,"42400","auto",NA,NA,NA,NA,NA,NA,NA
"156","2021-03-01 16:30:54-03","UNICAMP","UEC","92325","S","Plantae","Magnoliopsida",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott","Mello Barreto, HL","Mello Barreto, HL","709","1934","06","16",NA,"Brazil","Minas Gerais","Jardim Botânico de Belo Horizonte","-43.937801361084","-19.9207992553711",NA,"Frequencia regular.; Floresta. Restos de Mata.","UEC147613",NA,"Belo Horizonte",NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"157","2021-03-01 16:30:54-03","UNICAMP","UEC","124148","S","Plantae","Magnoliopsida",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott","Salimena, FRG","Castro, RM; Salimena, FRG; Fazza, LFA; Nobre, PH","93","2001","02","11",NA,"Brazil","Minas Gerais","Reserva biologica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,"Árvore ca. 10m, frequente, boda de mata ciliar. Flores com cálice ferrugíneo, corola amarela, botões ferrugíneos.","UEC055032","UEC055032","Descoberto",NA,NA,NA,NA,NA,"11991","auto","2001","02","11",NA,NA,NA,NA
"158","2019-08-20 10:14:13-03","UNICAMP","UEC","92314","S","Plantae","Magnoliopsida",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott","Hoehne, FC","Koscinski, M","293",NA,NA,NA,NA,"Brazil","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"159","2019-11-19 14:07:41-03","UFRPE","PEUFR","13210","PreservedSpecimen","Plantae",NA,NA,"Leguminosae-Caes.","Melanoxylon","brauna","Melanoxylon brauna","Schott","C.T. Rizzini","F.B. Ramalho","194","1973","05","11",NA,"Brasil","Bahia","Fazenda Palmeirinha","-41.1561012268066","-11.5500001907349",NA,"Árvore d e+/- 8 m de alt.; flores amarelas ornamentais; perfume agradável","PEUFR013210",NA,"Morro do Chapéu",NA,NA,NA,NA,NA,"98143","auto","1974","04","19",NA,NA,NA,NA
"160","2019-11-19 14:07:41-03","UFRPE","PEUFR","33344","PreservedSpecimen","Plantae",NA,NA,"Leguminosae-Caes.","Melanoxylon","brauna","Melanoxylon brauna","Schott","C.T. Rizzini","F.B. Ramalho","194","1973","05","11",NA,"Brasil","Bahia","Fazenda Palmeirinha","-41.1561012268066","-11.5500001907349",NA,"Árvore com aproximadamente 8 m de alt.; flores amarelas ornamentais e perfume agradável","PEUFR033344",NA,"Morro do Chapéu",NA,NA,NA,NA,NA,"98143","auto","1974","04","19",NA,NA,NA,NA
"161","2020-04-22 16:20:42-03","UFPB","JPB","46312","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Leguminosae","Melanoxylon","brauna","Melanoxylon brauna","Schott","Lima, HC","Lima, HC; Filardi, FLR; Ribeiro, RD; Silva, AG","6969","2008","07","29","Southern America","Brasil","Alagoas","Área da Usina Coruripe, Fazenda Poção","-36.298611","-10.032222",NA,"; HABITAT: Fragmento de mata em platô (chã); DESC: Árvore pequena com 6 metros de altura. Botões ferrugíneos, flores com cálice ferrugineo e corola amarela Frutos Jovens verde-ferrugineos, ocasional. Fotos H.C.L.",NA,NA,"Coruripe",NA,NA,NA,"-36.298611","-10.032222",NA,NA,"2008",NA,NA,NA,NA,NA,NA
"162","2020-04-22 16:20:42-03","UFPB","JPB","46314","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Leguminosae","Melanoxylon","brauna","Melanoxylon brauna","Schott","Lima, HC","Lima, HC; Filardi, FLR; Ribeiro, RD; Silva, AG","6948","2008","07","28","Southern America","Brasil","Alagoas","Área da usina Couripe. Fazenda Capiatã, Sítio Pau Brasil.","-36.273611","-10.049167",NA,"; HABITAT: Fragmento de mata em grota.; DESC: Árvore com 7 metros de altura, tronco com casca escamosa e acinzentada, DAP 12 cm. Frutos verde -amarelado. Ocasional.",NA,NA,"Coruripe",NA,NA,NA,"-36.273611","-10.049167",NA,NA,"2008",NA,NA,NA,NA,NA,NA
"163","2020-04-22 16:20:42-03","UFPB","JPB","29674","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Leguminosae","Melanoxylon","brauna","Melanoxylon brauna","Schott","Lima, MPM de; Fereira, MC","Ferreira, MC; Pinto, P","583","1994","04","20","Southern America","Brasil","Bahia","Fazenda Morro da Graça.","-37.6105995178223","-11.8135995864868",NA,"; DESC: Árvore frequente na mata, madeira de cerne incorruptivel.",NA,NA,"Conde",NA,NA,NA,NA,NA,"31737","auto","1994","05","10",NA,NA,NA,NA
"164","2020-10-27 11:59:43-03","UFPB","JPB","57100","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Leguminosae","Melanoxylon","brauna","Melanoxylon brauna","Schott","Mota, RC","Santos, E",NA,"2009","04","15","Southern America","Brasil","Minas Gerais","Bacia do córrego Bangueto, Projeto de córrego do Banguelo outro coletor: Andrea Marques 7529 A/7529","-44.0536003112793","-19.9316997528076",NA,"; HABITAT: Cerrado; DESC: Flor de cor amarela","JPB0057100",NA,"Contagem",NA,NA,NA,NA,NA,"16743","auto",NA,NA,NA,NA,NA,NA,NA
"165","2019-11-06 09:55:35-03","UFOP","OUPR","19572","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott","Araujo, A.","s.col.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1893",NA,NA,NA,NA,NA,NA
"166","2019-11-06 09:55:35-03","UFOP","OUPR","19573","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott","Sena, J.C.C.","s.col.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Rio Claro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2019-11-06 09:55:35-03","UFOP","OUPR","18647","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott","Badini, J.","Badini, J.","s.n.","1971","03",NA,NA,"Brasil","Minas Gerais",NA,"-43.1446990966797","-20.3624992370605",NA,"Mata. Árvore. Flores amarelas",NA,NA,"Acaiaca",NA,NA,NA,NA,NA,"14401","auto","1971",NA,NA,NA,NA,NA,NA
"168","2019-11-06 09:55:35-03","UFOP","OUPR","18649","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott","Badini, J.","Badini, J.","s.n.","1971","03",NA,NA,"Brasil","Minas Gerais","Pampulha","-43.937801361084","-19.9207992553711",NA,"Mata. Árvore. Flores amarelas",NA,NA,"Belo Horizonte",NA,NA,NA,NA,NA,"17082","auto","1971",NA,NA,NA,NA,NA,NA
"169","2019-11-06 09:55:35-03","UFOP","OUPR","18645","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott","Badini, J.","Zurlo, M.A.","s.n.","1978","03","05",NA,"Brasil","Minas Gerais","Pampulha","-43.937801361084","-19.9207992553711",NA,"Cultivada. Arvore. Flores amarelas",NA,NA,"Belo Horizonte",NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"170","2019-11-06 09:55:35-03","UFOP","OUPR","7405","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott","Roschel, M.B.","Roschel, M.B.; Dias, S.","s.n.","1994","01","30",NA,"Brasil","Minas Gerais","Parque Estadual do Itacolomi","-43.4160995483398","-20.377799987793",NA,"Mata. Árvore com 18m de altura. Material estétil",NA,NA,"Mariana",NA,NA,NA,NA,NA,"33524","auto","1994","04","30",NA,NA,NA,NA
"171","2019-11-06 09:55:35-03","UFOP","OUPR","21821","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott","Lima, L.C.P.","Lima, L.C.P.; Silva, E.D. & Araujo, M.E.F.","321","2005","03","30",NA,"Brasil","Minas Gerais","Parque Estadual do Itacolomi","-43.4160995483398","-20.377799987793",NA,"Árvore de 20m de altura. Corola amarela. Coletado em mata",NA,NA,"Mariana",NA,NA,NA,NA,NA,"33524","auto","2005","05","30",NA,NA,NA,NA
"172","2019-11-06 09:55:35-03","UFOP","OUPR","21819","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott","Lima, L.C.P.","Lima, L.C.P.; Garcia, F.C.P. & Araujo, M.E.F.","364","2005","06","16",NA,"Brasil","Minas Gerais","Parque Estadual do Itacolomi","-43.4160995483398","-20.377799987793",NA,"Árvore de 20m de altura. Fruto esverdeado. Coletado em mata",NA,NA,"Mariana",NA,NA,NA,NA,NA,"33524","auto","2005","06","16",NA,NA,NA,NA
"173","2019-11-06 09:55:35-03","UFOP","OUPR","18642","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott","Badini, J.","Badini, J.","s.n.","1971","03","28",NA,"Brasil","Minas Gerais",NA,"-43.5080986022949","-20.2875003814697",NA,"Mato. Árvore. Flores amarelas",NA,NA,"Ouro Preto",NA,NA,NA,NA,NA,"44599","auto","1971","03","28",NA,NA,NA,NA
"174","2019-11-06 09:55:35-03","UFOP","OUPR","18644","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott","Lisboa, M.A.","Lisboa, M.A.","s.n.","1971","04",NA,NA,"Brasil","Minas Gerais","Entre Passagem e Saramenha","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Ouro Preto",NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA
"175","2019-11-06 09:55:35-03","UFOP","OUPR","18645","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott","Badini, J.","Badini, J.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Salto","-43.5080986022949","-20.2875003814697",NA,"Mato. Árvore. Flores amarelas",NA,NA,"Ouro Preto",NA,NA,NA,NA,NA,"44599","auto","1972","15","07",NA,NA,NA,NA
"176","2019-11-06 09:55:35-03","UFOP","OUPR","18646","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott","Badini, J.","Badini, J.","s.n.","1971","04",NA,NA,"Brasil","Minas Gerais",NA,"-42.9085998535156","-20.4164009094238",NA,"Mata. Árvore. Flores amarelas",NA,NA,"Ponte Nova",NA,NA,NA,NA,NA,"16921","auto","1971",NA,NA,NA,NA,NA,NA
"177","2019-11-06 09:55:35-03","UFOP","OUPR","19571","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott","Badini, J.","Badini, J.","s.n.","1971","03",NA,NA,"Brasil","Minas Gerais",NA,"-42.6507987976074","-20.2261009216309",NA,"Mata. Árvore. Flores amarelas",NA,NA,"Rio Casca",NA,NA,NA,NA,NA,"26598","auto","1971",NA,NA,NA,NA,NA,NA
"178","2019-11-06 09:55:35-03","UFOP","OUPR","18648","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott","Araujo, A.","s.col.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"-43.125301361084","-21.4575004577637",NA,"Terreno úmido. Arbusto. Flores amarelas",NA,NA,"Rio Novo",NA,NA,NA,NA,NA,"14119","auto",NA,NA,NA,NA,NA,NA,NA
