"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","typeStatus","eventTime","fieldNumber","individualCount","relatedCatalogItem"
"46","2020-04-22 16:19:42-03","UFPB","JPB","44839","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Lamiaceae","Aegiphila","fluminensis","Aegiphila fluminensis","Vell.","França, F","García-González, JD; Oliveira, MIU; Carvalho, ML","1471","2010","03","19","Southern America","Brasil","Pernambuco","Usina São José, Mata de Piedade.","-35.000278","-7.841111",NA,"; DESC: Liana crescendo dentro do fragmento perto de um riacho permanente. Inflorescencias secas. Casca interna clara oxidando rapidamente.",NA,NA,"Igarassu","75","75",NA,"-35.000278","-7.841111","2010","08",NA,NA,NA,NA,NA,NA,NA,NA
"47","2020-04-22 16:19:42-03","UFPB","JPB","61492","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Lamiaceae","Aegiphila","fluminensis","Aegiphila fluminensis","Vell.",NA,"Nusbaumer, L","4797","2015","11","15","Southern America","Brasil","Pernambuco","Reserva Biológica da Pedra Talhada, Localité de Lagoa do Ouro.","-36.423905","-9.191466",NA,"; HABITAT: Forêt ombrophile submontagnarde de plateau; DESC: liane, 6 m; fl. en tube à 5 divisions beige-cuivré, 4 étamines à filet concolores, anthères brunes, bractées vert pâle, 5 sépales velu cuivré; récolte photogr. in situ; rele","JPB0061492",NA,"Lagoa do Ouro","830","830",NA,"-36.423905","-9.191466",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2014-10-14 15:56:40-03","BS","M","M-0111552","S","Plantae","Magnoliophyta","Lamiales","Lamiaceae","Aegiphila","fluminensis","Aegiphila fluminensis","Vell.",NA,"Martius, C.F.P. von",NA,"1817","07","24",NA,"Brasil",NA,"Habitat in M. Corcovado prope Sebastianopolis. Provinciae Rio de Jo.",NA,NA,NA,NA,"M0111552",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,"NOTATYPE","21:00",NA,NA,NA
"49","2014-10-14 15:56:40-03","BS","M","M-0111556","S","Plantae","Magnoliophyta","Lamiales","Lamiaceae","Aegiphila","fluminensis","Aegiphila fluminensis","Vell.",NA,"Martius, C.F.P. von",NA,"1817","07","24",NA,"Brasil",NA,"in silva ad plantationem ad Chamberlain in M. Corcovado",NA,NA,NA,NA,"M0111556",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,"NOTATYPE","21:00",NA,NA,NA
"50","2021-02-12 18:12:10-03","UFES","VIES","48612","S","Plantae",NA,NA,"Lamiaceae","Aegiphila","fluminensis","Aegiphila fluminensis","Vell.","Valadares, R.T.","Firmino, A.D.; Valadares, R.T.","1807","2020","12","19",NA,"Brasil","Espírito Santo","Pontal do Ipiranga, ponto de amostragem 5.","-39.708889","-19.187778",NA,NA,"VIES048612","VIES048612","Linhares","8","8",NA,"39º42'32''W","19º11'16''S","2021","01",NA,NA,"25",NA,NA,NA,NA,NA
"51","2021-02-23 17:06:12-03","UFES","VIES","48789","S","Plantae",NA,NA,"Lamiaceae","Aegiphila","fluminensis","Aegiphila fluminensis","Vell.","Valadares, R.T.","Firmino, A.D.; Valadares, R.T.","1848","2021","01","19",NA,"Brasil","Espírito Santo","Pontal do Ipiranga, ponto de amostragem 5.","-39.708889","-19.188056",NA,NA,"VIES048789","VIES048789","Linhares",NA,NA,NA,"39º42'32''W","19º11'17''S","2021","01",NA,NA,"19",NA,NA,NA,NA,NA
"52","2019-06-27 10:25:21-03","UFES","VIES","1344","S","Plantae",NA,NA,"Lamiaceae","Aegiphila","fluminensis","Aegiphila fluminensis","Vell.","Pereira, O.J.; Gomes, J.M.L.","Pereira, O.J.; Fabris, L.C.","804","1987","03","20",NA,"Brasil","Espírito Santo","Reserva Biológica de Comboios.","-40.0722007751465","-19.3910999298096",NA,NA,"VIES001344","VIES001344 VIES001344_1","Linhares",NA,NA,NA,NA,NA,"1990",NA,"48094","auto",NA,NA,NA,NA,NA,NA
"53","2020-12-21 16:46:55-03","MBM","MBM","60045","PreservedSpecimen","Plantae",NA,NA,"Verbenaceae","Aegiphila","fluminensis","Aegiphila fluminensis","Vell.","Moldenke, H.N.","Hatschbach, G.","41829","1979","01","04","Southern America","Brazil","Paraná","Manduíra","-48.7118988037109","-25.4286003112793",NA,NA,"MBM060045","MBM060045","Antonina",NA,NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"54","2020-12-21 16:46:55-03","MBM","MBM","73822","PreservedSpecimen","Plantae",NA,NA,"Verbenaceae","Aegiphila","fluminensis","Aegiphila fluminensis","Vell.","Hatschbach, G.","Hatschbach, G.","44486","1981","12","30","Southern America","Brazil","Paraná","Morro do Registro","-48.7118988037109","-25.4286003112793",NA,NA,"MBM073822","MBM073822","Antonina",NA,NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"55","2020-12-21 16:46:55-03","MBM","MBM","162814","PreservedSpecimen","Plantae",NA,NA,"Verbenaceae","Aegiphila","fluminensis","Aegiphila fluminensis","Vell.","Hatschbach, G.","Hatschbach, G.; Barboza, E.; Barboza, E.","59767","1993","11","20","Southern America","Brazil","Paraná","Morro do Registro","-48.7118988037109","-25.4286003112793",NA,NA,"MBM162814","MBM162814","Antonina",NA,NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"56","2020-12-21 16:46:55-03","MBM","MBM","43156","PreservedSpecimen","Plantae",NA,NA,"Verbenaceae","Aegiphila","fluminensis","Aegiphila fluminensis","Vell.","Moldenke, H.N.","Hatschbach, G.","6616","1959","12","21","Southern America","Brazil","Paraná","Ponta da Pita","-48.7118988037109","-25.4286003112793",NA,NA,"MBM043156","MBM043156","Antonina",NA,NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"57","2020-12-21 16:46:55-03","MBM","MBM","68985","PreservedSpecimen","Plantae",NA,NA,"Verbenaceae","Aegiphila","fluminensis","Aegiphila fluminensis","Vell.","Hatschbach, G.","Hatschbach, G.","43537","1981","01","27","Southern America","Brazil","Paraná","Pontal do Poço","-48.5092010498047","-25.5200004577637",NA,NA,"MBM068985","MBM068985","Paranaguá",NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"58","2020-12-21 16:46:55-03","MBM","MBM","64328","PreservedSpecimen","Plantae",NA,NA,"Verbenaceae","Aegiphila","fluminensis","Aegiphila fluminensis","Vell.","Hatschbach, G.","Hatschbach, G.","42677","1980","01","03","Southern America","Brazil","Paraná","Rio Almeida","-48.5092010498047","-25.5200004577637",NA,NA,"MBM064328","MBM064328","Paranaguá",NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"59","2020-12-21 16:46:55-03","MBM","MBM","245122","PreservedSpecimen","Plantae",NA,NA,"Verbenaceae","Aegiphila","fluminensis","Aegiphila fluminensis","Vell.","Hatschbach, G.","Cordeiro, J.","1775",NA,NA,NA,"Southern America","Brazil","Paraná","Praia de Leste","-48.511100769043","-25.6735992431641",NA,NA,"MBM245122","MBM245122","Pontal do Paraná",NA,NA,NA,NA,NA,NA,NA,"19508","auto",NA,NA,NA,NA,NA,NA
"60","2020-12-21 16:46:55-03","MBM","MBM","228491","PreservedSpecimen","Plantae",NA,NA,"Verbenaceae","Aegiphila","fluminensis","Aegiphila fluminensis","Vell.","Pires, F.R.S.","Duarte, A.P.","6266",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Palacio Laranjeiras","-43.2075004577637","-22.9027996063232",NA,NA,"MBM228491","MBM228491","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"61","2019-08-15 09:03:41-03","UESC","UESC","13810","S","Plantae","Angiospermae","Florideophycidae","Lamiaceae","Aegiphila","fluminensis","Aegiphila fluminensis","Vell",NA,"Jesus, N.G.","534","1998","05","30",NA,"Brasil","Bahia",NA,"-40.215556","-12.915278",NA,"Floretsa subpereniolia; Cipó volúvel.","UESC0013810",NA,"Entre Rios","120","150","Dicotyledoneae","40w12'56''","12s54'55''",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-08-15 09:03:41-03","UESC","UESC","260","S","Plantae","Angiospermae","Florideophycidae","Lamiaceae","Aegiphila","fluminensis","Aegiphila fluminensis","Vell",NA,"L.A.Mattos Silva","2704","1989","04","19",NA,"Brasil","Bahia",NA,"-38.9967002868652","-14.2775001525879",NA,"Solo sílico-argiloso.; Cipó","UESC0000260",NA,"Itacaré","80","80","Dicotyledoneae",NA,NA,NA,NA,"41230","auto",NA,NA,NA,NA,NA,NA
"63","2015-09-04 11:26:45-03","MNHN","RECOLNAT_MNHN_P","P03598501","PreservedSpecimen",NA,NA,NA,"Lamiaceae","Aegiphila","fluminensis","Aegiphila fluminensis","Vell.",NA,"Saint-Hilaire",NA,"1936","5","1",NA,"Brasil","Rio de Janeiro","Brésil.-Province de Rio de Janeiro.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03598501' target='other'> <mi>dwc_moreinfo</mi></a>","P03598501","P03598501_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A1 361",NA,NA
"64","2015-09-04 11:26:45-03","MNHN","RECOLNAT_MNHN_P","P03598502","PreservedSpecimen",NA,NA,NA,"Lamiaceae","Aegiphila","fluminensis","Aegiphila fluminensis","Vell.",NA,"Blanchet",NA,NA,NA,NA,NA,"Brasil","Bahia",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03598502' target='other'> <mi>dwc_moreinfo</mi></a>","P03598502","P03598502_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1603",NA,NA
"65","2017-05-12 11:15:50-03","MNHN","RECOLNAT_MNHN_P","P00888572","PreservedSpecimen",NA,NA,NA,"Lamiaceae","Aegiphila","fluminensis","Aegiphila fluminensis","Vell.",NA,"Scabbia, R.J.A.",NA,"2007","10","10",NA,"Brasil","São Paulo","Subprefeitura de Paranapiacaba e Parque Andreense; Rua José Henrique Lima.","-46.45","-23.75","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00888572' target='other'> <mi>dwc_moreinfo</mi></a>","P00888572","P00888572_01","Santo André",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4978",NA,NA
"66","2015-09-04 11:26:45-03","MNHN","RECOLNAT_MNHN_P","P03598489","PreservedSpecimen",NA,NA,NA,"Lamiaceae","Aegiphila","fluminensis","Aegiphila fluminensis","Vell.",NA,"Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Rio de Janeiro","Brésil.- Province de Rio de Janeiro.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03598489' target='other'> <mi>dwc_moreinfo</mi></a>","P03598489","P03598489_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A1 663",NA,NA
"67","2015-09-04 11:26:45-03","MNHN","RECOLNAT_MNHN_P","P03598490","PreservedSpecimen",NA,NA,NA,"Lamiaceae","Aegiphila","fluminensis","Aegiphila fluminensis","Vell.",NA,"Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Rio de Janeiro","Brésil. - Province de Rio de Janeiro.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03598490' target='other'> <mi>dwc_moreinfo</mi></a>","P03598490","P03598490_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A1 663",NA,NA
"68","2015-09-04 11:26:45-03","MNHN","RECOLNAT_MNHN_P","P03598493","PreservedSpecimen",NA,NA,NA,"Lamiaceae","Aegiphila","fluminensis","Aegiphila fluminensis","Vell.",NA,"Blanchet",NA,NA,NA,NA,NA,"Brasil","Bahia",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03598493' target='other'> <mi>dwc_moreinfo</mi></a>","P03598493","P03598493_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1740",NA,NA
"69","2015-09-04 11:26:45-03","MNHN","RECOLNAT_MNHN_P","P03598495","PreservedSpecimen",NA,NA,NA,"Lamiaceae","Aegiphila","fluminensis","Aegiphila fluminensis","Vell.",NA,"Weddell, H.A.",NA,"1843","1","1",NA,"Brasil",NA,"Environs de Rio Janeiro.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03598495' target='other'> <mi>dwc_moreinfo</mi></a>","P03598495","P03598495_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40",NA,NA
"70","2015-09-04 11:26:45-03","MNHN","RECOLNAT_MNHN_P","P03598496","PreservedSpecimen",NA,NA,NA,"Lamiaceae","Aegiphila","fluminensis","Aegiphila fluminensis","Vell.",NA,"Burchell",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03598496' target='other'> <mi>dwc_moreinfo</mi></a>","P03598496","P03598496_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1225",NA,NA
"71","2015-09-04 11:26:45-03","MNHN","RECOLNAT_MNHN_P","P03598497","PreservedSpecimen",NA,NA,NA,"Lamiaceae","Aegiphila","fluminensis","Aegiphila fluminensis","Vell.",NA,"Guillemin",NA,"1839","1","1",NA,"Brasil","Rio de Janeiro",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03598497' target='other'> <mi>dwc_moreinfo</mi></a>","P03598497","P03598497_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"248",NA,NA
"72","2015-09-04 11:26:45-03","MNHN","RECOLNAT_MNHN_P","P03598498","PreservedSpecimen",NA,NA,NA,"Lamiaceae","Aegiphila","fluminensis","Aegiphila fluminensis","Vell.",NA,NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03598498' target='other'> <mi>dwc_moreinfo</mi></a>","P03598498","P03598498_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"485",NA,NA
"73","2016-03-17 11:55:38-03","MNHN","RECOLNAT_MNHN_P","P06773373","PreservedSpecimen",NA,NA,NA,"Lamiaceae","Aegiphila","fluminensis","Aegiphila fluminensis","Vell.",NA,"Pelissari, G.|Almeida-Scabia, R.J.|da Silva, A.H.|Zanuto, A.R.A.",NA,"2008","6","19",NA,"Brasil","São Paulo","Subprefeitura de Parabapiacaba e Parque Andreense, Rua Araçaúva.","-46.34417","-23.75806","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06773373' target='other'> <mi>dwc_moreinfo</mi></a>","P06773373","P06773373_01","Santo André",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120",NA,NA
"74","2015-09-04 11:26:45-03","MNHN","RECOLNAT_MNHN_P","P03598500","PreservedSpecimen",NA,NA,NA,"Lamiaceae","Aegiphila","fluminensis","Aegiphila fluminensis","Vell.",NA,"Glaziou, A.",NA,"1868","11","13",NA,"Brasil","Rio de Janeiro","Brésil (Rio Jan.) Gávea.","-43.2075004577637","-22.9027996063232","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03598500' target='other'> <mi>dwc_moreinfo</mi></a>","P03598500","P03598500_01","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,"3067",NA,NA
"75","2015-09-04 11:26:45-03","MNHN","RECOLNAT_MNHN_P","P03598492","PreservedSpecimen",NA,NA,NA,"Lamiaceae","Aegiphila","fluminensis","Aegiphila fluminensis","Vell.",NA,"Glaziou, A.",NA,"1868","11","13",NA,"Brasil","Rio de Janeiro","Brésil (Rio Jan.). Gávea.","-43.2075004577637","-22.9027996063232","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03598492' target='other'> <mi>dwc_moreinfo</mi></a>","P03598492","P03598492_01","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,"3067",NA,NA
"76","2015-09-04 11:26:45-03","MNHN","RECOLNAT_MNHN_P","P03598499","PreservedSpecimen",NA,NA,NA,"Lamiaceae","Aegiphila","fluminensis","Aegiphila fluminensis","Vell.",NA,"Glaziou, A.",NA,"1862","3","4",NA,"Brasil","Rio de Janeiro","Brésil (Rio Jan.). Sta. Theresa (Corcovado).","-43.2075004577637","-22.9027996063232","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03598499' target='other'> <mi>dwc_moreinfo</mi></a>","P03598499","P03598499_01","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,"806",NA,NA
"77","2015-09-04 11:26:45-03","MNHN","RECOLNAT_MNHN_P","P03598503","PreservedSpecimen",NA,NA,NA,"Lamiaceae","Aegiphila","fluminensis","Aegiphila fluminensis","Vell.",NA,"Miers",NA,"1836","11",NA,NA,"Brasil","Rio de Janeiro","Laranjeiras.","-43.2075004577637","-22.9027996063232","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03598503' target='other'> <mi>dwc_moreinfo</mi></a>","P03598503","P03598503_01","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,"3191",NA,NA
"78","2015-09-04 11:26:45-03","MNHN","RECOLNAT_MNHN_P","P03598491","PreservedSpecimen",NA,NA,NA,"Lamiaceae","Aegiphila","fluminensis","Aegiphila fluminensis","Vell.",NA,"Guillemin",NA,"1859","1","1",NA,"Brasil","Rio de Janeiro","Montagne du Corcovado.","-43.2075004577637","-22.9027996063232","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03598491' target='other'> <mi>dwc_moreinfo</mi></a>","P03598491","P03598491_01","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,"248",NA,NA
"79","2015-09-05 12:30:08-03","MNHN","RECOLNAT_MNHN_P","P06773374","PreservedSpecimen",NA,NA,NA,"Lamiaceae","Aegiphila","fluminensis","Aegiphila fluminensis","Vell.",NA,"Pelissari, G.|Almeida-Scabbia, R.J.|F Silva, A.|Zanuto, A.R.A.",NA,"2008","6","19",NA,"Brasil","São Paulo","Subprefeitura de parabapiacaba e Parque Andreense, rua Araçaúva.","-46.5299987792969","-23.6599998474121","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06773374' target='other'> <mi>dwc_moreinfo</mi></a>","P06773374","P06773374_01","Santo André",NA,NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,"120",NA,NA
"80","2020-10-01 14:21:41-03","JBB","HEPH","34461","S","Plantae","Dicotyledon","Lamiales","Lamiaceae","Aegiphila","fluminensis","Aegiphila fluminensis","Vell.","Mota, MCS","Mota, MCS; Chagas, ECO","11799","2012","11","20","Southern America","Brasil","Alagoas","Estação Ecológica de Murici, Fazenda Bananeiras","-35.9375","-9.3125",NA,NA,NA,NA,"Murici",NA,NA,NA,"-35.9375","-9.3125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-12-11 11:36:47-03","UFMG","BHCB","17743","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lamiaceae","Aegiphila","fluminensis","Aegiphila fluminensis","Vell.",NA,"Costa, LVC; et al.","401",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"Caratinga",NA,NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA
"82","2020-12-11 11:36:47-03","UFMG","BHCB","18360","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lamiaceae","Aegiphila","fluminensis","Aegiphila fluminensis","Vell.",NA,"Costa, LVC","s.n.","1992","07","14","Southern America","Brasil","Minas Gerais","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"Caratinga",NA,NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA
"83","2021-02-11 17:21:59-03","UFPR","UPCB","60095","PreservedSpecimen","Plantae",NA,NA,"Verbenaceae","Aegiphila","fluminensis","Aegiphila fluminensis","Vell.","Hatschbach, G.","Labiak, P.H.","4258","2007","10","27",NA,"Brasil","Santa Catarina","Mata ao lado da estrada para as torres de transmissão","-48.539722","-27.172778",NA,"Árvore ca. 3m, frutos imaturos verdes. Floresta Atlântica..",NA,NA,"Bombinhas","100","100",NA,"-48.539722","-27.172778","2008","04",NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-02-11 17:21:59-03","UFPR","UPCB","23234","PreservedSpecimen","Plantae",NA,NA,"Verbenaceae","Aegiphila","fluminensis","Aegiphila fluminensis","Vell.","Coimbra, C.M.S.","Hatschbach, G.","59767","1993","11","20",NA,"Brasil","Paraná","Morro do Registro","-48.7118988037109","-25.4286003112793",NA,"Trepadeira lenhosa, flor creme. Orla da mata pluvial da encosta de morro..",NA,NA,"Antonina","10","20",NA,NA,NA,"1999","01","38300","auto","27",NA,NA,NA,NA,NA
"85","2010-09-01 16:19:00-03","MO","MOBOT","100301241","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Aegiphila","fluminensis","Aegiphila fluminensis","Vell.","O. Kosovsky","W. Wayt Thomas","Thomas 10792","1995","1","15","South America","Brazil","Bahia","2 km NNE of Banco da Vitoria (5.7 km west of bridge over the Rio Fundão on road to Itabuna) on road leading to west edge of the Mata da Esperança.","-39.0911111","-14.7772223",NA,NA,NA,NA,"Ilhéus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"86","2018-08-15 04:31:00-03","MO","MOBOT","100367018","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Aegiphila","fluminensis","Aegiphila fluminensis","Vell.","R.Liesner (MO)","R.A.X. Borges|André M. Amorim|W. Wayt Thomas|L.C. da J. Gomes|Sérgio C. de Sant'Ana|O. Cruz","Borges 801",NA,"2","13","South America","Brazil","Bahia","Assentamento Pedra Bonita, aprox. 20 km da rodovia vicinal de Itamaraju sentido Jucuruçu.","-39.6313889","-16.8386111",NA,NA,NA,NA,"Itamaraju","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"87","2009-07-09 17:05:00-03","MO","MOBOT","2483616","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Aegiphila","fluminensis","Aegiphila fluminensis","Vell.",NA,"Gert G. Hatschbach","Hatschbach 43537","1981","1","27","South America","Brazil","Paraná","Paranaguá. Pontal do Poço",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2009-12-06 08:16:00-02","MO","MOBOT","2875825","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Aegiphila","fluminensis","Aegiphila fluminensis","Vell.","G. Hatschbach","Gert G. Hatschbach|E.L. Barbosa","Hatschbach 59767","1993",NA,NA,"South America","Brazil","Paraná","Morro do Registro (mun. Antonina)",NA,NA,NA,NA,NA,NA,NA,"10.00000000","20.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2008-05-27 22:02:00-03","MO","MOBOT","2875973","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Aegiphila","fluminensis","Aegiphila fluminensis","Vell.","G. Hatschbach","J. Cordeiro","Cordeiro 1755","2000",NA,NA,"South America","Brazil","Paraná","Praia de Leste (Mun Pontal do Paraná)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2008-05-27 22:02:00-03","MO","MOBOT","2879393","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Aegiphila","fluminensis","Aegiphila fluminensis","Vell.","Ronald Liesner","J. Cominote","Cominote 114","1985","11","29","South America","Brazil","Rio de Janeiro","Sumaré, Mitra Arguidiocesana. No reflorestamento.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2013-07-12 07:28:00-03","MO","MOBOT","2879421","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Aegiphila","fluminensis","Aegiphila fluminensis","Vell.","H.N. Moldenke June","B. Luschnath","Luschnath s.n.","1831",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"92","2008-05-27 22:02:00-03","MO","MOBOT","2888248","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Aegiphila","fluminensis","Aegiphila fluminensis","Vell.","Stephen F. Smith","POLONI","POLONI 3513","1987","11","8","South America","Brazil","Rio Grande do Sul","RS, Garibaldi-Marcona-Villa Santana.",NA,NA,NA,NA,NA,NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2011-06-08 11:29:00-03","MO","MOBOT","100361506","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Aegiphila","fluminensis","Aegiphila fluminensis","Vell.","R.Liesner (MO)","P. Paulo J.","Paulo Jouvin 501","1979","4","17","South America","Brazil","São Paulo","BR 101, km 30. Mata ciliar, afluente do rio Pró-Mirim.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Ubatuba","10.00000000","40.00000000",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,"1",NA
"94","2020-08-31 08:59:25-03","INPA","INPA","88265","S","Plantae","Dicotyledon Asterids","Lamiales","Verbenaceae","Aegiphila","fluminensis","Aegiphila fluminensis","Vell.","Moldenke, HN","Hatschbach, GG","41829","1979","01","04","Southern America","Brasil","Paraná","Manduira. Mata pluvial.","-48.7118988037109","-25.4286003112793",NA,NA,"INPA0088265","INPA0088265 INPA0088265_e","Antonina",NA,NA,NA,NA,NA,"1979",NA,"38300","auto",NA,NA,NA,NA,NA,NA
"95","2020-07-10 09:49:39-03","MBML","MBML-HERBARIO","29227",NA,"Plantae",NA,NA,"Verbenaceae","Aegiphila","fluminensis","Aegiphila fluminensis","Vell.","J.S. Santos/16-XI-2011","L. Kollmann","9506","2007","03","15",NA,"Brasil","Espírito Santo","Rio das Farinhas","-40.616111","-20.101944",NA,"Liana na sombra, brácteas e sépalas verdes.","MBML029227","MBML029227","Santa Leopoldina",NA,NA,NA,"40W36'58","20S6'7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-07-10 09:49:39-03","MBML","MBML-HERBARIO","12919",NA,"Plantae",NA,NA,"Verbenaceae","Aegiphila","fluminensis","Aegiphila fluminensis","Vell.","F. França/Nov.-2002","V. Demuner; et al","1139","2000","06","14",NA,"Brasil","Espírito Santo","Valsugana Velha, Propriedade do Leomir","-40.6002998352051","-19.9356002807617",NA,"Arbusto 4m, frutos imaturos de cor verde. Borda de mata, ensolarado.","MBML012919","MBML012919","Santa Teresa",NA,NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA
