"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","monthIdentified","dayIdentified","fieldNumber","infraspecificEpithet","individualCount","typeStatus"
"46","2020-03-12 10:28:54-03","UFOP","OUPR","34370","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","Morschbacker, A.L.","Pedrosa, L.G.","1846","2019","08","23",NA,"Brasil","Minas Gerais","Ouro Preto","Alto Campanha","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Arbusto. Em frutos. Campo de afloramento/ cerrado.",NA,NA,"44599","auto","2019",NA,NA,NA,NA,"08","26",NA,NA,NA,NA
"47","2020-10-14 09:58:12-03","FURB","FURB","65565","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","Fonseca, M.L.","Mendonça, R.C.; Fonseca, M.L.; Oliveira, F.C.A.; Cardoso,E.","5421","2003","03","19",NA,"Brasil","Goiás","Formosa","Estrada para Flores, ca. 44km de Formosa.","-47.4686111","-15.1369444","575","575",NA,"Heliófito, caule com casca lisa com líquens, folha cartácea discolor, superfície abaxial verde ferrugínea e a adaxial verde escuro, fruto imaturo marrom ferrugíneo Habitat: Cerrado graminoso, solo com textura areno-argiloso, relevo pla","FURB65565","FURB65565",NA,NA,"2003",NA,"-47.4686111","-15.1369444",NA,"03",NA,NA,NA,NA,NA
"48","2010-05-05 14:55:53-03","MNHN","RECOLNAT_MNHN_P","P00734954","PreservedSpecimen",NA,NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","Maas","Claussen",NA,"1838",NA,NA,NA,"Brésil",NA,NA,"Province de Minas-Geraes",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00734954' target='other'> <mi>dwc_moreinfo</mi></a>","P00734954","P00734954_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"139",NA,NA,NA
"49","2020-10-01 14:25:30-03","JBB","HEPH","17239","S","Plantae","Magnoliid","Magnoliales","Annonaceae","Annona","monticola","Annona monticola","Mart.","Pontes, AF","Ramos, AE; et al.","1502","2000","11","18","Southern America","Brasil","Distrito Federal","Riacho Fundo","Próximo ao Córrego Cana do Reino-DF","-49.152778","-15.789722",NA,NA,NA,NA,NA,NA,NA,NA,"2002",NA,"-49.152778","-15.789722",NA,"12",NA,NA,NA,NA,NA
"50","2020-10-01 14:25:30-03","JBB","HEPH","15326","S","Plantae","Magnoliid","Magnoliales","Annonaceae","Annona","monticola","Annona monticola","Mart.","Pontes, AF","Nóbrega, MGG; Ramos, AE","1040","1999","10","20","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Trilha de entrada, próximo a área de piquinique","-47.85","-15.866667","1025","1025",NA,NA,NA,NA,NA,NA,"2003",NA,"-47.85","-15.866667",NA,"10",NA,NA,NA,NA,NA
"51","2020-10-01 14:25:30-03","JBB","HEPH","15554","S","Plantae","Magnoliid","Magnoliales","Annonaceae","Annona","monticola","Annona monticola","Mart.","Nóbrega, MGG; Régis, T","Paiva, VF","45","2000","06","12","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Trilha de saída entre Centro e Alameda","-47.85","-15.833333","1025","1025",NA,NA,NA,NA,NA,NA,"2000",NA,"-47.85","-15.833333",NA,"09","04",NA,NA,NA,NA
"52","2019-07-19 15:38:29-03","JBB","HEPH","17660","S","Plantae","Magnoliid","Magnoliales","Annonaceae","Annona","monticola","Annona monticola","Mart.","Oliveira, MS","Monteiro, RCB; Nóbrega, MGG; Melo, APPG","40","2002","04","11","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Próximo do modelo filogenético","-47.85","-15.866667","1025","1150",NA,"Carpoteca 171",NA,NA,NA,NA,"2003",NA,"-47.85","-15.866667",NA,"10","16",NA,NA,NA,NA
"53","2020-10-01 14:25:30-03","JBB","HEPH","17723","S","Plantae","Magnoliid","Magnoliales","Annonaceae","Annona","monticola","Annona monticola","Mart.","Ramos, AE","Monteiro, RCB; Melo, APPG; Jesus, FPR de; Oliveira, MS","53","2002","05","07","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, JBB","-47.85","-15.866667","1025","1025",NA,NA,NA,NA,NA,NA,"2002",NA,"-47.85","-15.866667",NA,"06",NA,NA,NA,NA,NA
"54","2020-10-01 14:25:30-03","JBB","HEPH","17737","S","Plantae","Magnoliid","Magnoliales","Annonaceae","Annona","monticola","Annona monticola","Mart.","Ramos, AE","Monteiro, RCB; Melo, APPG; Jesus, FPR de; Oliveira, MS","67","2002","05","08","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.85","-15.866667","1025","1025",NA,"Área do antigo projeto do IBDF atrás do modelo filogenético",NA,NA,NA,NA,"2012",NA,"-47.85","-15.866667",NA,"02",NA,NA,NA,NA,NA
"55","2020-10-01 14:25:30-03","JBB","HEPH","17809","S","Plantae","Magnoliid","Magnoliales","Annonaceae","Annona","monticola","Annona monticola","Mart.","Monteiro, CH","Monteiro, RCB; Melo, APPG","113","2002","05","14","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.85","-15.866667","1025","1025",NA,"Área do antigo Projeito do IBDF, próximo do modelo filogenético",NA,NA,NA,NA,"2002",NA,"-47.85","-15.866667",NA,"01",NA,NA,NA,NA,NA
"56","2020-10-01 14:25:30-03","JBB","HEPH","21922","S","Plantae","Magnoliid","Magnoliales","Annonaceae","Annona","monticola","Annona monticola","Mart.","Oliveira, MS; Chacon, RG","Aguiar, SNF; Veloso, L; Oliveira, MS; Estrela, R","102","2005","06","14","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Entre QI 17 e Aeronáutica","-47.85","-15.866667","1025","1025",NA,"Área queimada em 2004",NA,NA,NA,NA,"2006",NA,"-47.85","-15.866667",NA,"08","30",NA,NA,NA,NA
"57","2020-10-01 14:25:30-03","JBB","HEPH","23174","S","Plantae","Magnoliid","Magnoliales","Annonaceae","Annona","monticola","Annona monticola","Mart.","Proença, CEB","Martins, RC; et al.","643","2006","02","01","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.85","-15.866667","1025","1025",NA,NA,NA,NA,NA,NA,"2006",NA,"-47.85","-15.866667",NA,"02",NA,NA,NA,NA,NA
"58","2020-10-01 14:25:30-03","JBB","HEPH","30245","S","Plantae","Magnoliid","Magnoliales","Annonaceae","Annona","monticola","Annona monticola","Mart.","Martins, RC","Martins, RC; Chacon, RG","1196","2013","10","20","Southern America","Brasil","Distrito Federal","Guará","Rebio do Guará","-47.980556","-15.810278","1090","1090",NA,NA,NA,NA,NA,NA,"2013",NA,"-47.980556","-15.810278",NA,"10","20",NA,NA,NA,NA
"59","2020-10-01 14:25:30-03","JBB","HEPH","28447","S","Plantae","Magnoliid","Magnoliales","Annonaceae","Annona","monticola","Annona monticola","Mart.","Barbosa-Silva, D","Barbosa-Silva, D","49","2011","10","23","Southern America","Brasil","Bahia","Formosa do Rio Preto","Estação Ecológica Serra Geral do Tocantins, Rio Sapão, região conhecida como Águas Emendadas","-45.1875","-11.0625","616","616",NA,NA,NA,NA,NA,NA,"2011",NA,"-45.1875","-11.0625",NA,"10",NA,NA,NA,NA,NA
"60","2020-10-01 14:25:30-03","JBB","HEPH","31639","S","Plantae","Magnoliid","Magnoliales","Annonaceae","Annona","monticola","Annona monticola","Mart.","Chacon, RG","Gouvêa, APML; Chacon, RG; Oliveira, RC; Sosin, J; Correia, LG","12","2016","01","13","Southern America","Brasil","Distrito Federal","Brasília","Parque Ecológico Bernardo Sayão, Altura do conjunto 4-5 da QI 27, Lago Sul, à esquerda da DF-027 (EPJK - pista que dá acesso a ponte JK)","-47.816944","-15.8425","1087","1087",NA,NA,NA,NA,NA,NA,"2016",NA,"-47.816944","-15.8425",NA,"01","13",NA,NA,NA,NA
"61","2020-10-01 14:25:30-03","JBB","HEPH","3317","S","Plantae","Magnoliid","Magnoliales","Annonaceae","Annona","monticola","Annona monticola","Mart.","Pontes, AF","Reis, GC","51","1983","03","16","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.85","-15.866667","1025","1025",NA,NA,NA,NA,NA,NA,"2003",NA,"-47.85","-15.866667",NA,"10",NA,NA,NA,NA,NA
"62","2020-10-01 14:25:30-03","JBB","HEPH","33927","S","Plantae","Magnoliid","Magnoliales","Annonaceae","Annona","monticola","Annona monticola","Mart.","Rosa, PO","Rosa, PO; Rivaroli, GV; Cardoso, PPM; Pereira, MG; Silva, DS","2221","2018","05","10","Southern America","Brasil","Goiás","Pirenópolis","Mosteiro Zen Horyu-Zan Eisho-Ji","-48.951111","-15.714167","1082","1082",NA,NA,NA,NA,NA,NA,"2018",NA,"-48.951111","-15.714167",NA,"06",NA,NA,NA,NA,NA
"63","2020-10-01 14:25:30-03","JBB","HEPH","3697","S","Plantae","Magnoliid","Magnoliales","Annonaceae","Annona","monticola","Annona monticola","Mart.","Alves, MA","Alves, MA","235","1983","11","11","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.85","-15.866667","1025","1025",NA,NA,NA,NA,NA,NA,"1993",NA,"-47.85","-15.866667",NA,"08",NA,NA,NA,NA,NA
"64","2020-10-01 14:25:30-03","JBB","HEPH","6106","S","Plantae","Magnoliid","Magnoliales","Annonaceae","Annona","monticola","Annona monticola","Mart.","Pontes, AF","Salles, AEH","386","1995","11","07","Southern America","Brasil","Distrito Federal","Lago Norte","QI 11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,"10",NA,NA,NA,NA,NA
"65","2020-10-01 14:25:30-03","JBB","HEPH","8035","S","Plantae","Magnoliid","Magnoliales","Annonaceae","Annona","monticola","Annona monticola","Mart.","Bucci, FFB","Ramos, AE","524","1993","05","14","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Borda da estrada de área de visitação","-47.85","-15.866667","1025","1025",NA,NA,NA,NA,NA,NA,"1994",NA,"-47.85","-15.866667",NA,"04",NA,NA,NA,NA,NA
"66","2020-10-01 14:25:30-03","JBB","HEPH","8632","S","Plantae","Magnoliid","Magnoliales","Annonaceae","Annona","monticola","Annona monticola","Mart.","Nóbrega, MGG","Zerbini, G","2","1993","11","30","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Próximo a Cantina","-47.85","-15.866667","1025","1025",NA,NA,NA,NA,NA,NA,"1996",NA,"-47.85","-15.866667",NA,"12","12",NA,NA,NA,NA
"67","2020-10-01 14:25:30-03","JBB","HEPH","8857","S","Plantae","Magnoliid","Magnoliales","Annonaceae","Annona","monticola","Annona monticola","Mart.","Pontes, AF","Boaventura, M","80","1994","01","25","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Próximo ao centro de visitante","-47.85","-15.866667","1025","1025",NA,NA,NA,NA,NA,NA,"2002",NA,"-47.85","-15.866667",NA,"12","06",NA,NA,NA,NA
"68","2020-10-01 14:25:30-03","JBB","HEPH","20472","S","Plantae","Magnoliid","Magnoliales","Annonaceae","Annona","monticola","Annona monticola amazonica","Mart.","Oliveira, MS","Azevedo, INC de; Oliveira, MS; Estrela, R; Paiva, VF","8","2004","03","25","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Área do Cristo Redentor, coordenadas em UTM 0191464 8238271","-47.9296989440918","-15.7797002792358","1114","1114",NA,NA,NA,NA,"70570","auto","2004",NA,NA,NA,NA,"03",NA,NA,"amazonica",NA,NA
"69","2020-10-01 14:25:30-03","JBB","HEPH","27596","S","Plantae","Magnoliid","Magnoliales","Annonaceae","Annona","monticola","Annona monticola","Mart.","Vidal, JRB","Carvalho, FJ de; Moreira, HJC","326","2010","11","28","Southern America","Brasil","Distrito Federal","Brasília","Estrada indo para o Poço Azul","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"70570","auto","2011",NA,NA,NA,NA,"04","05",NA,NA,NA,NA
"70","2020-10-01 14:25:30-03","JBB","HEPH","11792","S","Plantae","Magnoliid","Magnoliales","Annonaceae","Annona","monticola","Annona monticola","Mart.","Pontes, AF","Proença, CEB; Walter, BMT; Bridgewater, S","1139","1994","05","20","Southern America","Brasil","Goiás","Alto Paraíso de Goiás","Estrada para Nova Roma, 12 km de Alto Paraíso","-47.5099983215332","-14.1324996948242","1050","1050",NA,NA,NA,NA,"44724","auto","2002",NA,NA,NA,NA,"12","06",NA,NA,NA,NA
"71","2020-10-01 14:25:30-03","JBB","HEPH","27966","S","Plantae","Magnoliid","Magnoliales","Annonaceae","Annona","monticola","Annona monticola","Mart.","Oliveira, MS","Vidal, JRB; Barradas, FC; Oliveira, MS; Soares, ACA","144","2011","07","01","Southern America","Brasil","Goiás","Alto Paraíso de Goiás","Fazenda Oréades, trilha indo para sítio arqueológico Pedra Escrita","-47.5099983215332","-14.1324996948242",NA,NA,NA,"Levantamento florístico",NA,NA,"44724","auto","2011",NA,NA,NA,NA,"07",NA,NA,NA,NA,NA
"72","2020-10-01 14:25:30-03","JBB","HEPH","5983","S","Plantae","Magnoliid","Magnoliales","Annonaceae","Annona","monticola","Annona monticola","Mart.","Pontes, AF","Equipe do Jardim Botânico de Brasília","1049","1987","12","02","Southern America","Brasil","Goiás","Corumbá de Goiás","BR 414 a 10km de Corumbá sentido Brasília","-48.8086013793945","-15.9236001968384",NA,NA,NA,NA,NA,NA,"41388","auto","2002",NA,NA,NA,NA,"12",NA,NA,NA,NA,NA
"73","2020-12-11 11:31:30-03","UFMG","BHCB","145727","PreservedSpecimen","Plantae","Dicotyledon",NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.",NA,"Mansur, T; Tameirão Neto, E","46","2010","05","07","Southern America","Brasil","Minas Gerais","Raposos",NA,"-44.307481","-20.665267","1100","1300",NA,"Cerrado ralo",NA,NA,NA,NA,"2010",NA,"-44.307481","-20.665267",NA,"09",NA,NA,NA,NA,NA
"74","2020-12-11 11:31:30-03","UFMG","BHCB","165901","PreservedSpecimen","Plantae","Dicotyledon",NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.",NA,"Souza, FS; Tomich, S; Miranda, E; Machado, TM","2586","2013","04","18","Southern America","Brasil","Minas Gerais","Ouro Preto","Miguel Burnier, Litotipo: Itabirito e itabirito dolomítico.","-43.696667","-20.453333","1235","1235",NA,"Arbusto em Área Antropizada, frutos castanhos. Projeto Lacunas do Conhecimento.",NA,NA,NA,NA,"2014",NA,"-43.696667","-20.453333",NA,"04",NA,NA,NA,NA,NA
"75","2020-12-11 11:31:30-03","UFMG","BHCB","168364","PreservedSpecimen","Plantae","Dicotyledon",NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.",NA,"Miranda, E; Tomich, S; Machado, TM; Souza, FS","233","2013","04","18","Southern America","Brasil","Minas Gerais","Ouro Preto","Miguel Burnier, Litotipo: Itabirito e itabirito dolomítico.","-43.696667","-20.453333","1235","1235",NA,"Arvore em Campo Rupestre Ferruginoso Arbustivo. Projeto Lacunas do Conhecimento.",NA,NA,NA,NA,"2014",NA,"-43.696667","-20.453333",NA,"04",NA,NA,NA,NA,NA
"76","2020-12-11 11:31:30-03","UFMG","BHCB","177227","PreservedSpecimen","Plantae","Dicotyledon",NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.",NA,"Pivari, MOD; Paiva, JAM; Tomich, S; Nascimento, L","2062","2015","04","15","Southern America","Brasil","Minas Gerais","Nova Lima","RPPN Capitão do Mato","-43.924722","-20.147222",NA,NA,NA,"Arvoreta; ca. 2,0m alt; frutos castanhos.; Campo Rupestre Quartzítico",NA,NA,NA,NA,"2015",NA,"-43.924722","-20.147222",NA,"05","01",NA,NA,NA,NA
"77","2020-12-11 11:31:30-03","UFMG","BHCB","177317","PreservedSpecimen","Plantae","Dicotyledon",NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.",NA,"Pivari, MOD; Paiva, JAM; Tomich, S; Nascimento, L","2156","2015","04","17","Southern America","Brasil","Minas Gerais","Rio Acima","RPPN Andaime","-43.824167","-20.175",NA,NA,NA,"Prensado em álcool; Arvoreta; ca. 2,5m alt; face abaxial das folhas coberta por indumento ferrugíneo; frutos castanhos.; Campo Rupestre Quartzítico",NA,NA,NA,NA,"2015",NA,"-43.824167","-20.175",NA,"11","05",NA,NA,NA,NA
"78","2020-12-11 11:31:30-03","UFMG","BHCB","179308","PreservedSpecimen","Plantae","Dicotyledon",NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.",NA,"Carmo, FF","5429","2011","01","30","Southern America","Brasil","Minas Gerais","Moeda","Marinho da Serra","-43.958611","-20.33","1135","1135",NA,"Coletada em afloramento de gnaisse.","BHCB035847",NA,NA,NA,"2015",NA,"-43.958611","-20.33",NA,"10","21",NA,NA,NA,NA
"79","2020-12-11 11:31:30-03","UFMG","BHCB","179309","PreservedSpecimen","Plantae","Dicotyledon",NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.",NA,"Carmo, FF","5416","2011","01","30","Southern America","Brasil","Minas Gerais","Moeda","Serra da Moeda","-43.957778","-20.283333","1260","1260",NA,"Coletada em afloramento de gnaisse.","BHCB035846",NA,NA,NA,"2015",NA,"-43.957778","-20.283333",NA,"10","21",NA,NA,NA,NA
"80","2020-12-11 11:31:30-03","UFMG","BHCB","181477","PreservedSpecimen","Plantae","Dicotyledon",NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.",NA,"Tameirão Neto, E; Mansur, T","5277","2013","07","03","Southern America","Brasil","Minas Gerais","Rio Acima",NA,"-43.707208","-20.090142",NA,NA,NA,"Subarbustivo; Campo cerrado",NA,NA,NA,NA,NA,NA,"-43.707208","-20.090142",NA,NA,NA,NA,NA,NA,NA
"81","2020-12-11 11:31:30-03","UFMG","BHCB","26577","PreservedSpecimen","Plantae","Dicotyledon",NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-12-11 11:31:30-03","UFMG","BHCB","26577","PreservedSpecimen","Plantae","Dicotyledon",NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-12-11 11:31:30-03","UFMG","BHCB","42571","PreservedSpecimen","Plantae","Dicotyledon",NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-12-11 11:31:30-03","UFMG","BHCB","47778","PreservedSpecimen","Plantae","Dicotyledon",NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-12-11 11:31:30-03","UFMG","BHCB","53176","PreservedSpecimen","Plantae","Dicotyledon",NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.",NA,"Lombardi, JA","3984","2000","06","13","Southern America","Brasil","Minas Gerais","Brasilândia de Minas","Fazenda Brejão.","-45.787222","-16.978611",NA,NA,NA,"Cerrado, próximo a vereda. Arbusto, ca. 1.7 m, folhas coriáceas, amarronzadas na face abaxial, frutos imaturos castanhos",NA,NA,NA,NA,NA,NA,"-45.787222","-16.978611",NA,NA,NA,NA,NA,NA,NA
"86","2020-12-11 11:31:30-03","UFMG","BHCB","21134","PreservedSpecimen","Plantae","Dicotyledon",NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.",NA,"Stehmann, JR","s.n.","1992","11","29","Southern America","Brasil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-12-11 11:31:30-03","UFMG","BHCB","21134","PreservedSpecimen","Plantae","Dicotyledon",NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.",NA,"Stehmann, JR","s.n.","1992","11","29","Southern America","Brasil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-12-11 11:31:30-03","UFMG","BHCB","23042","PreservedSpecimen","Plantae","Dicotyledon",NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.",NA,"Lombardi, JA; Toledo, FRN","484","1993","12","06","Southern America","Brasil","Minas Gerais","Nova Lima",NA,"-43.8466987609863","-19.9855995178223",NA,NA,NA,NA,NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-12-11 11:31:30-03","UFMG","BHCB","23042","PreservedSpecimen","Plantae","Dicotyledon",NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.",NA,"Lombardi, JA; Toledo, FRN","484","1993","12","06","Southern America","Brasil","Minas Gerais","Nova Lima",NA,"-43.8466987609863","-19.9855995178223",NA,NA,NA,NA,NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-12-11 11:31:30-03","UFMG","BHCB","22597","PreservedSpecimen","Plantae","Dicotyledon",NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.",NA,"Borba, EL","s.n.","1993","10","12","Southern America","Brasil","Minas Gerais","Belo Horizonte","Campus da UFMG","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-12-11 11:31:30-03","UFMG","BHCB","22597","PreservedSpecimen","Plantae","Dicotyledon",NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.",NA,"Borba, EL","s.n.","1993","10","12","Southern America","Brasil","Minas Gerais","Belo Horizonte","Campus da UFMG","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-12-11 11:31:30-03","UFMG","BHCB","97560","PreservedSpecimen","Plantae","Dicotyledon",NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.",NA,"Vidal, CV","26","2005","05","09","Southern America","Brasil","Minas Gerais","São Gonçalo do Abaeté","Fazenda São Gonçalo do Abaeté - Metal Sider.","-45.8333015441895","-18.3383007049561",NA,NA,NA,"Cerrado, subarbustivo",NA,NA,"75342","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-12-11 11:31:30-03","UFMG","BHCB","99048","PreservedSpecimen","Plantae","Dicotyledon",NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.",NA,"Tameirão Neto, E","4254","2004","10","04","Southern America","Brasil","Minas Gerais","Itacambira","Fazenda Tamanduá - Plantar MG 15.","-43.3088989257812","-17.0646991729736",NA,NA,NA,"Cerrado, arbustivo - Fruto na carpoteca",NA,NA,"48089","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-12-11 11:31:30-03","UFMG","BHCB","5766","PreservedSpecimen","Plantae","Dicotyledon",NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.",NA,"Grandi, TSM; et al.","959","1982","03","31","Southern America","Brasil","Minas Gerais","Nova Lima","Morro do Chapéu","-43.8466987609863","-19.9855995178223",NA,NA,NA,"Campo;herbáceo;",NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-12-11 11:31:30-03","UFMG","BHCB","26160","PreservedSpecimen","Plantae","Dicotyledon",NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Itabirito","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,"20553","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-12-11 11:31:30-03","UFMG","BHCB","26160","PreservedSpecimen","Plantae","Dicotyledon",NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Itabirito","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,"20553","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-12-11 11:31:30-03","UFMG","BHCB","79715","PreservedSpecimen","Plantae","Dicotyledon",NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.",NA,"Viana, PL","563","2002","02","25","Southern America","Brasil","Minas Gerais","Brumadinho","Retiro das Pedras. Serra da Calçada.","-44.1996994018555","-20.1432991027832",NA,NA,NA,"Arbusto em capmpo quartzítico",NA,NA,"26639","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2018-06-06 09:01:00-03","MO","MOBOT","101049377","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","J.A. Ratter","Howard S. Irwin|Eunice Onishi|S.F. da Fonsêca|R. Souza|R. Reis dos Santos|J. Ramos","Irwin 25985","1970","2","4","South America","Brazil","Minas Gerais",NA,"Ca. 5 km NW of Paracatú.",NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"99","2008-05-27 22:02:00-03","MO","MOBOT","1151340","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","G.E. Schatz (MO)","Lupita Sánchez A.|E. Gutiérrez|Juan Surubí","Sánchez Acebo 262","1997","3","14","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Campamento Los Fierros. Bosque de Cerradao con estrato graminoide bajo y con árboles de cobertura casi abierta de hasta 10 m.","-60.84027","-14.58694","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"100","2013-10-08 10:16:00-03","MO","MOBOT","1153892","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","H. Rainer (W)","Fabiana Mamani M.|Antony Jardim","Mamani M. 1206","1997","11","12","South America","Bolivia","Santa Cruz","Chiquitos","Santiago de Chiquitos. A 1.5 km del mismo pueblo, pampa sajuanoma. Suelo arenoso.","-59.25","-18.6666667","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA
