"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","infraspecificEpithet","fieldNumber","individualCount","relatedCatalogItem","sex"
"291","2018-04-25 10:58:00-03","MO","MOBOT","101041378","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","A. de O.P. Coelho","André M. Amorim|Rafaela C. Forzza|Cristina B. Costa|Sérgio C. de Sant'Ana","Amorim 2857","1999","4","15","South America","Brazil","Bahia","Estrada Oliveira dos Brejinhos/Águas Quente, ca. de 6 km a partir de Oliveira dos Brejinhos.","-42.8960990905762","-12.3169002532959",NA,NA,NA,NA,NA,NA,"Oliveira dos Brejinhos","62270","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"292","2008-05-27 22:02:00-03","MO","MOBOT","1125172","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","rubricaulis","Portulaca rubricaulis","Kunth","S. León","Erik Asplund","Asplund 15656",NA,NA,NA,"South America","Ecuador",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2015-01-12 14:14:00-02","MO","MOBOT","1307545","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","rubricaulis","Portulaca rubricaulis","Kunth","G.Ocampo (CAS)","Ronald L. Liesner|Ángel C. González","Liesner 12093","1981","5","19","South America","Venezuela","Sucre","Peninsula de Araya, 4 km east and west to Caimancito. 5 to 14 km west of start of new road.","-63.9","10.6333333","0E8","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","1",NA,NA
"294","2015-01-12 14:11:00-02","MO","MOBOT","1307550","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","rubricaulis","Portulaca rubricaulis","Kunth","G.Ocampo (CAS)","Ronald L. Liesner|Ángel C. González","Liesner 12099","1981","5","19","South America","Venezuela","Sucre","Peninsula de Araya, 4 km east and west to Caimancito. 5 to 14 km west of start of new road.","-63.9","10.6333333","0E8","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","1",NA,NA
"295","2015-01-12 14:09:00-02","MO","MOBOT","1307577","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","rubricaulis","Portulaca rubricaulis","Kunth","G.Ocampo (CAS)","Ronald L. Liesner|Ángel C. González","Liesner 12126","1981","5","20","South America","Venezuela","Sucre","Peninsula de Araya, ca. 4 km west of Caimancito.","-63.95","10.6166667","10.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","1",NA,NA
"296","2013-03-08 17:52:00-03","MO","MOBOT","1762052","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","rubricaulis","Portulaca rubricaulis","Kunth","fide Madsen","Jens E. Madsen","Madsen 63175","1987","4","21","South America","Ecuador","Guayas","Puná Island.","-79.93333","-2.73333",NA,NA,NA,NA,NA,NA,"Guayaquil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2008-05-27 22:02:00-03","MO","MOBOT","1815717","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","rubricaulis","Portulaca rubricaulis","Kunth","R. Liesner (MO)","Alwyn H. Gentry|L. Puig R.","Gentry 14342","1975","6","24","South America","Venezuela","Barinas","27 km Sw of Santa Bárbara on Barinas-San Cristobal Highway.",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3931",NA,NA,NA
"298","2013-03-08 17:52:00-03","MO","MOBOT","2691566","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","rubricaulis","Portulaca rubricaulis","Kunth","Eliasson, U. (GB)","Jens E. Madsen|Bjarke Eriksen","Madsen 85869","1989","3","2","South America","Ecuador","Guayas","Isla Puná. Vicinity of Puná Nueva. Disturbed salt marsh and adjacent savanna.","-79.91666","-2.73333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2008-05-27 22:02:00-03","MO","MOBOT","3287002","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","rubricaulis","Portulaca rubricaulis","Kunth",NA,"Anonymous","Anonymous s.n.",NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2015-01-12 12:03:00-02","MO","MOBOT","3287004","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","rubricaulis","Portulaca rubricaulis","Kunth","G.Ocampo (CAS)","Julian A. Steyermark|Victor Carreño E.","Steyermark 112741","1976","10","10","South America","Venezuela","Distrito Federal","Depto. Libertador: playa y lomas secas por el mar Caribe con árboles enanos y vegetación xerófila, inmediatamente al oeste de Chichiriviche y al oeste del río Chichiriviche.","-67.25","10.5541667","10.00000000","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"301","2015-01-12 14:10:00-02","MO","MOBOT","742557","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","rubricaulis","Portulaca rubricaulis","Kunth","G.Ocampo (CAS)","James Aronson|Richard S. Felger","Aronson 4930","1982","8","30","South America","Venezuela","Anzoátegui","5 kms E of Boca de Uchire, along Route 9.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82-1","1",NA,NA
"302","2008-05-27 22:02:00-03","MO","MOBOT","3287003","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","teretifolia","Portulaca teretifolia","Kunth",NA,"Anonymous","Anonymous s.n.",NA,NA,NA,"South America","Venezuela",NA,"Orinoco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2020-02-24 09:07:00-03","MO","MOBOT","742985","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","teretifolia","Portulaca teretifolia","Kunth","!G. Ocampo (CAS)","Gerrit Davidse|James S. Miller","Davidse 26358","1984","6","22","South America","Colombia","Guainía","Immediately S of Casuarito, lajas along the Río Orinoco.","-68.7772223","2.9516667","90.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-42","4",NA,NA
"304","2015-05-20 10:36:59-03","UFERSA","MOSS","1940","S","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Oliveira, O.F. de","Alves, A.de S.","38","1981","08","08","América do Sul","Brasil","Rio Grande do Norte","Campus da ESAM.","-37.344444","-5.191944","10","10",NA,"herbácea; coletada em horta; solo areno-argiloso; frequente; fruto pardo.",NA,NA,"Mossoró",NA,NA,NA,"2003","03","02",NA,"37W20'40","5S11'31",NA,NA,NA,NA,NA
"305","2015-05-20 10:36:59-03","UFERSA","MOSS","3674","S","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Oliveira, O.F. de","Alves, A.de S.","38","1981","08","08","América do Sul","Brasil","Rio Grande do Norte","Campus da ESAM.","-37.344444","-5.191944","10","10",NA,"herbácea; coletada em horta; solo areno-argiloso; frequente; fruto pardo.",NA,NA,"Mossoró",NA,NA,NA,"2003","09","02",NA,"37W20'40","5S11'31",NA,NA,NA,NA,NA
"306","2021-01-10 20:51:01-03","INPA","INPA","12886","S","Plantae","Dicotyledon Superasterids","Caryophyllales","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Coêlho, AOP","Fittkau, EJ","INPA12886","1962","03","28","Southern America","Brasil","Pará","Tiriós, rio Parú do Oeste, Região dos Tiriós, rio Paru do Oeste. Igarapé Muneni.","-55.9","2.13",NA,NA,NA,NA,"INPA0012886","INPA0012886 INPA0012886_e INPA0012886_e1",NA,NA,NA,NA,"2006",NA,NA,NA,"-55.9","2.13",NA,NA,NA,NA,NA
"307","2020-08-31 09:18:06-03","INPA","INPA","175988","S","Plantae","Dicotyledon Superasterids","Caryophyllales","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Coêlho, AOP","Miranda, IS","115","1993","09","15","Southern America","Brasil","Roraima","Pedra Pintada, Pedra Pintada. Sobre escavação circulares, situadas na rocha de granito.","-61.1","4.4",NA,NA,NA,NA,"INPA0175988","INPA0175988 INPA0175988_e INPA0175988_e1",NA,NA,NA,NA,"2008",NA,NA,NA,"-61.1","4.4",NA,NA,NA,NA,NA
"308","2020-08-31 09:18:06-03","INPA","INPA","196355","S","Plantae","Dicotyledon Superasterids","Caryophyllales","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Coêlho, AOP","Pessoni, LA","227","1998","01","11","Southern America","Brasil","Roraima","Vila Tamandaré, Lago do Manuel, Vila Tamandaré. Margem do lago do Manuel.","-61.2","3.1",NA,NA,NA,NA,"INPA0196355","INPA0196355 INPA0196355_e INPA0196355_e1","Mucajaí",NA,NA,NA,"2008",NA,NA,NA,"-61.2","3.1",NA,NA,NA,NA,NA
"309","2020-08-31 09:18:06-03","INPA","INPA","136590","S","Plantae","Dicotyledon Superasterids","Caryophyllales","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Coêlho, AOP","Lisbôa, PLB","1219","1980","01","28","Southern America","Brasil","Pará","Rio Tocantins, Breu Branco, margem esquerda do rio Tocantins, 40 km da vila. Solo arenoso.","-49.959586","-4.523025",NA,NA,NA,NA,"INPA0136590","INPA0136590 INPA0136590_e INPA0136590_e1","Tucuruí",NA,NA,NA,"2008",NA,NA,NA,"-49.959586","-4.523025",NA,NA,NA,NA,NA
"310","2021-03-04 11:06:13-03","UFRB","HURB","21579","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Delgado Junior","Silva, A.F.","48","2014","05","08",NA,"Brasil","Rio Grande do Norte","Conglomerado RN 133 04-10-H10;","-35.64","-6.299722",NA,NA,NA,"UFRN 18282.","HURB000021579","HURB000021579","Equador",NA,NA,NA,"2014","09","02",NA,"35º38'24W","6º17'59S",NA,NA,NA,NA,NA
"311","2021-03-04 11:06:13-03","UFRB","HURB","21503","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Delgado Junior","Almeida, T.F.","7","2014","09","09",NA,"Brasil","Rio Grande do Norte","RN 79 3-2-02BF9;","-35.82","-5.94",NA,NA,NA,"UFRN 21783.","HURB000021503","HURB000021503",NA,NA,NA,NA,"2014","11","19",NA,"35º49'12W","5º56'24S",NA,NA,NA,NA,NA
"312","2021-03-04 11:04:11-03","UFRB","HURB","25734","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.",NA,"Campos, A.C.M.; Rocha, M. & Montenegro, K.O.R.","116","2020","02","13",NA,"Brasil","Bahia","Serra do Jatobá;","-39.8588981628418","-12.8699998855591",NA,NA,NA,NA,"HURB000025734",NA,"Milagres","24432","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2020-07-15 14:43:34-03","UNESP-RC","HRCB","29086","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","eitenii","Portulaca eitenii","D.Legrand","Maria Ivanilde de A. Rodrigues","Eiten, G.",NA,NA,NA,NA,NA,"Brasil","Maranhão","Aeroporta da cidade de Carolina","-47.4693984985352","-7.33277988433838",NA,NA,NA,NA,NA,NA,"Carolina","99438","auto","Isótipo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2019-12-19 11:20:12-03","UFG","UFG","23607","S","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.",NA,"Coradin, L.; Porzecanski, I. & Ataíde, M.","2478","1980","05","21",NA,"Brasil","Pernambuco","Serra Talhada, Caatinga. Solo arenoso.","-37.0539016723633","-8.41888999938965",NA,NA,NA,"Ererta, folhas alternas. Comum.",NA,NA,"Arcoverde","23066","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2021-01-26 13:57:46-03","IMA","MAC","44152","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","E.C.O.Chagas","Chagas-Mota","5656","2009","09","26",NA,"Brasil","Alagoas","Serra da Nascéia.","-37.589556","-9.663",NA,NA,NA,"Erva ca. 15 cm de altura. Flores cremes.; Mata Atlântica.","MAC0044152","MAC0044152","Boca da Mata",NA,NA,NA,"2009","09","26",NA,"-37.589556","-9.663",NA,NA,NA,NA,NA
"316","2021-01-26 13:57:46-03","IMA","MAC","7023","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","M.N.Rodrigues","O.Viégas; et al.","s.n.","1980","10","29",NA,"Brasil","Alagoas","Serra da Nacéia, lajeado, vegetação rupestre.","-37.356806","-9.661592",NA,NA,NA,"Erva ereta.; Mata Atlântica.","MAC0007023","MAC0007023","Boca da Mata",NA,NA,NA,"2003","08",NA,NA,"-37.356806","-9.661592",NA,NA,NA,NA,NA
"317","2021-01-26 13:57:46-03","IMA","MAC","46521","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","A.M.Miranda; H. Gomes","F.V.Silva","24","1999","06","17",NA,"Brasil","Pernambuco","Carro Quebrado.","-39.068825","-7.870458",NA,NA,NA,"Subarbusrto ramoso. Flores roseas.; Caatinga arbustiva aberta.","MAC0046521","MAC0046521","Triunfo",NA,NA,NA,"2009","09","03",NA,"-39.068825","-7.870458",NA,NA,NA,NA,NA
"318","2021-01-26 13:57:46-03","IMA","MAC","15688","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","A.Oliveira","E.Melo; et al.","1487","1996","02","24",NA,"Brasil","Bahia","Morro das Tocas, encosta do Inselberg sobre solo arenoso. Alt: de 280-410.","-39.705258","-12.728708",NA,NA,NA,"Erva planta crassa com pelos brancos longoas e densos. Pétalas branco-amareladas.; Campos Gerais.","MAC0015688","MAC0015688","Itatim",NA,NA,NA,"2000","01",NA,NA,"-39.705258","-12.728708",NA,NA,NA,NA,NA
"319","2021-01-26 13:57:46-03","IMA","MAC","15899","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","M.F.Agra","R.P.Lyra-Lemos; et al.","6239","2002","02","24",NA,"Brasil","Alagoas","Área de lajeiro, 1 km depois da entrada para Ilha do Ferro.","-37.451719","-9.749378",NA,NA,NA,"Erva ereta. Flores brancas com estames amarelos.; Caatinga.","MAC0015899","MAC0015899","Pão de Açúcar",NA,NA,NA,"2002",NA,NA,NA,"-37.451719","-9.749378",NA,NA,NA,NA,NA
"320","2021-01-26 13:57:46-03","IMA","MAC","15934","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.",NA,"R.P.Lyra-Lemos; C.Santana","6130","2002","02","22",NA,"Brasil","Alagoas","Estrada para Ilha do Ferro.","-37.451719","-9.749378",NA,NA,NA,"Erva ereta. Flores brancas.; Caatinga arbustiva.","MAC0015934","MAC0015934","Pão de Açúcar",NA,NA,NA,NA,NA,NA,NA,"-37.451719","-9.749378",NA,NA,NA,NA,NA
"321","2021-01-26 13:57:46-03","IMA","MAC","16064","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.",NA,"R.P.Lyra-Lemos; J.S.Souza; et al.","6480","2002","03","24",NA,"Brasil","Alagoas","Margem do riacho Pau Ferro.","-37.451719","-9.749378",NA,NA,NA,"Erva prostada. Flores rosas.; Caatinga degradada.","MAC0016064","MAC0016064","Pão de Açúcar",NA,NA,NA,NA,NA,NA,NA,"-37.451719","-9.749378",NA,NA,NA,NA,NA
"322","2021-01-26 13:57:46-03","IMA","MAC","29474","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","R.T.Queiroz","R.T.Queiroz","279","2005","05","01",NA,"Brasil","Rio Grande do Norte","Estação Ecológica do Seridó (ESEC).","-37.339975","-6.587911",NA,NA,NA,"Erva decumbente. Estéril.; Caatinga.","MAC0029474","MAC0029474","Serra Negra do Norte",NA,NA,NA,NA,NA,NA,NA,"-37.339975","-6.587911",NA,NA,NA,NA,NA
"323","2021-01-26 13:57:46-03","IMA","MAC","29821","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","R.T.Queiroz","R.T.Queiroz","279","2005","05","01",NA,"Brasil","Rio Grande do Norte","Estação Ecológica do Seridó, próximo à estrada.","-37.339975","-6.587911",NA,NA,NA,"Erva decumbente. Flores ausentes. Frutos ausentes.; Ruderal.","MAC0029821","MAC0029821","Serra Negra do Norte",NA,NA,NA,NA,NA,NA,NA,"-37.339975","-6.587911",NA,NA,NA,NA,NA
"324","2021-01-26 13:57:46-03","IMA","MAC","30196","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","E.C.O.Chagas","R.P.Lyra-Lemos; G.B.Araujo; L.Palmeira","10375","2007","05","26",NA,"Brasil","Alagoas",NA,"-37.451719","-9.749325",NA,NA,NA,"Caatinga.","MAC0030196","MAC0030196","Pão de Açúcar",NA,NA,NA,NA,NA,NA,NA,"-37.451719","-9.749325",NA,NA,NA,NA,NA
"325","2021-01-26 13:57:46-03","IMA","MAC","36129","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","E.C.O.Chagas","R.P.Lyra-Lemos; E.C.O.Chagas; M.C.S.Mota","11685","2009","02","01",NA,"Brasil","Alagoas","Morro do Craunã.","-37.936208","-9.262511",NA,NA,NA,"Erva ca. 10 cm de altura. Flores brancas.; Caatinga.","MAC0036129","MAC0036129","Água Branca",NA,NA,NA,NA,NA,NA,NA,"-37.936208","-9.262511",NA,NA,NA,NA,NA
"326","2021-01-26 13:57:46-03","IMA","MAC","38449","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","E.C.O.Chagas","Chagas-Mota; L.M.Leão","3161","2009","04","24",NA,"Brasil","Alagoas","Morro do Craunã.","-37.936208","-9.262511",NA,NA,NA,"Erva rupícola ca. 5 m de altura. Frutos verdes e diminutos.; Caatinga.","MAC0038449","MAC0038449","Água Branca",NA,NA,NA,"2009","04","24",NA,"-37.936208","-9.262511",NA,NA,NA,NA,NA
"327","2021-01-26 13:57:46-03","IMA","MAC","38568","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","M.C.S.Mota","J.W.A.Silva; Chagas-Mota; R.S.Novaes; D.S.Correia","250","2009","05","23",NA,"Brasil","Alagoas","Usina Camaragibe, Brejinho.","-35.549344","-10.247942",NA,NA,NA,"Erva ca. 5cm de altura próxima a rochas.; Mata Atlântica.","MAC0038568","MAC0038568","Matriz do Camaragibe",NA,NA,NA,NA,NA,NA,NA,"-35.549344","-10.247942",NA,NA,NA,NA,NA
"328","2021-01-26 13:57:46-03","IMA","MAC","40990","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","E.C.O.Chagas","Chagas-Mota","3249","2009","04","29",NA,"Brasil","Alagoas","Serra Lisa.","-36.274814","-9.255583",NA,NA,NA,"Erva rasteira. Flores amarelas.; Mata Pluvial Atlântica.","MAC0040990","MAC0040990","Chã Preta",NA,NA,NA,"2009","04","29",NA,"-36.274814","-9.255583",NA,NA,NA,NA,NA
"329","2021-01-26 13:57:46-03","IMA","MAC","43436","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","E.C.O.Chagas","Chagas-Mota","4940","2009","08","15",NA,"Brasil","Alagoas","Morro do Cruzeiro.","-36.422006","-9.566469",NA,NA,NA,"Erva ca. 15 cm de altura. Flores cremes. Frutos verdes.; Mata Pluvial Atlântica.","MAC0043436","MAC0043436","Tanque D'Arca",NA,NA,NA,"2009","08","15",NA,"-36.422006","-9.566469",NA,NA,NA,NA,NA
"330","2021-01-26 13:57:46-03","IMA","MAC","5442","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","M.N.Rodrigues","O.Viégas; et al.","s.n.","1987","04","08",NA,"Brasil","Alagoas","Mata do Sítio Gabiru, mata subcaducifólia, solo bem drenado.","-36.473844","-9.320267",NA,NA,NA,"Erva.; Mata Atlântica.","MAC0005442","MAC0005442","Quebrangulo",NA,NA,NA,"2003","08",NA,NA,"-36.473844","-9.320267",NA,NA,NA,NA,NA
"331","2021-01-26 13:57:46-03","IMA","MAC","55143","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","M.Carnaúba","A.Costa; R.Lúcio","575","2012","06","21",NA,"Brasil","Alagoas","Morro do Craunã.","-37.887547","-9.264861",NA,NA,NA,"Erva ca. 0,15 cm. Flores brancas.; Caatinga.","MAC0055143","MAC0055143","Água Branca",NA,NA,NA,"2015","08","07",NA,"-37.887547","-9.264861",NA,NA,NA,NA,NA
"332","2021-01-26 13:57:46-03","IMA","MAC","63314","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","A.A.S.Mascarenhas","A.A.S.Mascarenhas","s.n.","2016","05","26",NA,"Brasil","Alagoas","AL-01","-37.8","-9.000006",NA,NA,NA,"Herbácea, ca. de 10 cm de alt. Espécime coletado no conglomerado AL1, subunidade 2, subparcela 1, código H. Caatinga","MAC0063314",NA,"Mata Grande",NA,NA,NA,"2016","06","13",NA,"-37.8","-9.000006",NA,NA,NA,NA,NA
"333","2021-01-26 13:57:46-03","IMA","MAC","63329","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","A.A.S.Mascarenhas","A.A.S.Mascarenhas","s.n.","2016","05","18",NA,"Brasil","Alagoas","AL-22","-37.259996","-9.359998",NA,NA,NA,"Herbácea, ca. de 10 cm de alt., flores brancas, fruto maduro, castanho. Espécime coletado no conglomerado AL22, subunidade 3, subparcela 1, código H. Caatinga","MAC0063329",NA,"Santana do Ipanema",NA,NA,NA,"2016","06","13",NA,"-37.259996","-9.359998",NA,NA,NA,NA,NA
"334","2021-01-26 13:57:46-03","IMA","MAC","9357","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","A.L.du Bocage","R.P.Lyra-Lemos; I.S.Moreira","2935","1987","09","24",NA,"Brasil","Alagoas","Parque Estadual da Pedra Talhada, mata estacional semidecidual.","-36.473844","-9.320267",NA,NA,NA,"Erva rastejante. Flores brancas.; Mata Atlântica.","MAC0009357","MAC0009357","Quebrangulo",NA,NA,NA,"1998","06","30",NA,"-36.473844","-9.320267",NA,NA,NA,NA,NA
"335","2021-02-04 10:29:56-03","UFRPE","HST","11787","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","A.Oliveira","A.M.Miranda","4114","2003","06","18",NA,"Brasil","Pernambuco",NA,NA,NA,NA,NA,NA,"Erva crassa; caule rosado; folhas basais rosadas, apicais verde-rosada; flores brancas com margem rosadas, anteras amarelas.","HST011787",NA,"Ilha de Fernando de Noronha",NA,NA,NA,"2003","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2021-02-04 10:29:56-03","UFRPE","HST","19443","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","A.M.Miranda","M.Sobral Leite; B.Maciel & P.Gomes","1036","2009","09","11",NA,"Brasil","Pernambuco","Serra da Quitéria, Sítio Flecheira, afloramento rochoso ''Pedra do Urubu''.","-35.9925","-8.395278","540","540",NA,"Erva pilosa em solo acumulado no afloramento. Numerosos indivíduos. Flores amarelas, sem odor perceptível.","HST019443",NA,"Caruaru/Agrestina",NA,NA,NA,"2019","11","11",NA,"35W59'33''","8S23'43''",NA,NA,NA,NA,NA
"337","2021-02-04 10:29:56-03","UFRPE","HST","20605","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","M.L.Guedes","M.L.Guedes; F.S.Gomes, Alunos de Botânica Econômica","20937","2013","03","05",NA,"Brasil","Bahia","Baixo Médio de São Francisco","-40.5","-9.4",NA,NA,NA,"Herbácea com ramos prostrados; folhas lineares com indumento lanoso; fruto cápsula.","HST020605",NA,"Juazeiro",NA,NA,NA,"2013","11",NA,NA,"40W30'","9S24'",NA,NA,NA,NA,NA
"338","2021-02-04 10:29:56-03","UFRPE","HST","5459","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","A.M.Miranda","A.M.Miranda; et L.P.Félix","1897","1994","07","10",NA,"Brasil","Paraíba",NA,"-36.7131004333496","-6.99666976928711",NA,NA,NA,"Erva crassa; caule arroxeado; flores amarelo-alaranjadas.","HST005459",NA,"Junco do Seridó","19304","auto",NA,"2013","01","09",NA,NA,NA,NA,NA,NA,NA,NA
"339","2021-02-04 10:29:56-03","UFRPE","HST","12261","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","A.M.Miranda","A.M.Miranda; M.Grillo, F.Araujo et A.V.Bezerra","4490","2004","09","24",NA,"Brasil","Pernambuco","Parque Nacional de Catimbau","-37.1557998657227","-8.62306022644043",NA,NA,NA,"Erva prostrada, crassa, muito ramificada; caule arroxeado; flores alaranjadas.","HST012261",NA,"Buíque","38964","auto",NA,"2019","11","11",NA,NA,NA,NA,NA,NA,NA,NA
"340","2021-02-04 10:29:56-03","UFRPE","HST","6274","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","A.M.Miranda","L.P.Félix; A.M.Miranda et J.Semir","7462","1995","10","20",NA,"Brasil","Pernambuco",NA,"-35.7619018554688","-8.35861015319824",NA,NA,NA,"Erva; folhas crassas; flores cremes.","HST006274",NA,"Camocim de São Félix","7991","auto",NA,"2013","01","09",NA,NA,NA,NA,NA,NA,NA,NA
"341","2021-02-04 10:29:56-03","UFRPE","HST","5654","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","A.M.Miranda","A.S.Luz","s.n.","1993","12","23",NA,"Brasil","Pernambuco",NA,"-36.3199996948242","-8.66361045837402",NA,NA,NA,"Erva.","HST005654",NA,"Lajedo","15726","auto",NA,"2013","01","09",NA,NA,NA,NA,NA,NA,NA,NA
