familia,especie,cat_ameaca_br,fonte
Bromeliaceae,Vriesea cacuminis L.B.Sm.,EN,Portaria 443/2014
Bromeliaceae,Vriesea calimaniana Leme & W.Till,CR,Portaria 443/2014
Bromeliaceae,Vriesea cearensis L.B.Sm.,EN,Portaria 443/2014
Bromeliaceae,Vriesea costae B.R. Silva & Leme,CR,Portaria 443/2014
Bromeliaceae,Vriesea delicatula L.B.Sm.,VU,Portaria 443/2014
Bromeliaceae,Vriesea diamantinensis Leme,EN,Portaria 443/2014
Bromeliaceae,Vriesea eltoniana E.Pereira,EN,Portaria 443/2014
Bromeliaceae,Vriesea funebris L.B.Sm.,EN,Portaria 443/2014
Bromeliaceae,Vriesea gracilior (L.B.Sm.) Leme,VU,Portaria 443/2014
Bromeliaceae,Vriesea harrylutheri Leme & G.K.Brown,CR,Portaria 443/2014
Bromeliaceae,Vriesea kautskyana E.Pereira & I.A.Penna,VU,Portaria 443/2014
Bromeliaceae,Vriesea leptantha Harms,CR,Portaria 443/2014
Bromeliaceae,Vriesea longistaminea C.C.Paula & Leme,CR,Portaria 443/2014
Bromeliaceae,Vriesea menescalii E.Pereira & Leme,EN,Portaria 443/2014
Bromeliaceae,Vriesea minarum L.B.Sm.,EN,Portaria 443/2014
Bromeliaceae,Vriesea monacorum L.B. Smith,CR,Portaria 443/2014
Bromeliaceae,Vriesea pastuchoffiana Glaz.,EN,Portaria 443/2014
Bromeliaceae,Vriesea penduliflora L.B.Sm.,EN,Portaria 443/2014
Bromeliaceae,Vriesea pinottii Reitz,EN,Portaria 443/2014
Bromeliaceae,Vriesea racinae L.B.Sm.,EN,Portaria 443/2014
Bromeliaceae,Vriesea rubyae E.Pereira,CR,Portaria 443/2014
Bromeliaceae,Vriesea saxicola L.B.Sm.,EN,Portaria 443/2014
Bromeliaceae,Vriesea sazimae Leme,VU,Portaria 443/2014
Bromeliaceae,Vriesea sucrei L.B.Sm. & R.W.Read,EN,Portaria 443/2014
Bromeliaceae,Vriesea wawranea Antoine,EN,Portaria 443/2014
Bromeliaceae,Vriesea weberi E.Pereira & I.A.Penna,CR,Portaria 443/2014
Bromeliaceae,Wittrockia superba Lindm.,EN,Portaria 443/2014
Bruchiaceae,Pringleella subulata (Müll.Hal.) Broth.,EN,Portaria 443/2014
Burseraceae,Bursera simaruba (L.) Sarg.,VU,Portaria 443/2014
Burseraceae,Dacryodes edilsonii Daly,EN,Portaria 443/2014
Burseraceae,Protium bahianum Daly,EN,Portaria 443/2014
Burseraceae,Protium giganteum var. crassifolium (Engl.) Daly,VU,Portaria 443/2014
Burseraceae,Protium icicariba var. talmonii Daly,EN,Portaria 443/2014
Burseraceae,Protium inodorum Daly,EN,Portaria 443/2014
Burseraceae,Tetragastris occhionii (Rizzini) Daly,EN,Portaria 443/2014
Burseraceae,Trattinnickia ferruginea Kuhlm.,EN,Portaria 443/2014
Burseraceae,Trattinnickia mensalis Daly,EN,Portaria 443/2014
Cactaceae,Arrojadoa bahiensis (P.J.Braun & Esteves) N.P.Taylor & Eggli,EN,Portaria 443/2014
Cactaceae,Arrojadoa eriocaulis Buining & Brederoo,EN,Portaria 443/2014
Cactaceae,Arthrocereus glaziovii (K.Schum.) N.P.Taylor & Zappi,EN,Portaria 443/2014
Cactaceae,Arthrocereus melanurus subsp. magnus N.P.Taylor & Zappi,EN,Portaria 443/2014
Cactaceae,Arthrocereus melanurus subsp. melanurus (K.Schum.) Diers et al.,EN,Portaria 443/2014
Cactaceae,Arthrocereus melanurus subsp. odorus (Ritter) N.P.Taylor & Zappi,EN,Portaria 443/2014
Cactaceae,Arthrocereus rondonianus Backeb. & Voll,EN,Portaria 443/2014
Cactaceae,Brasilicereus markgrafii Backeb. & Voll,EN,Portaria 443/2014
Cactaceae,Cereus mirabella N.P.Taylor,VU,Portaria 443/2014
Cactaceae,Cipocereus bradei (Backeb. & Voll) Zappi & N.P.Taylor,VU,Portaria 443/2014
Cactaceae,Cipocereus crassisepalus (Buining & Brederoo) Zappi & N.P.Taylor,EN,Portaria 443/2014
Cactaceae,Cipocereus laniflorus N.P.Taylor & Zappi,EN,Portaria 443/2014
Cactaceae,Cipocereus minensis (Werderm.) Ritter,VU,Portaria 443/2014
Cactaceae,Cipocereus pusilliflorus (Ritter) Zappi & N.P.Taylor,CR,Portaria 443/2014
Cactaceae,Coleocephalocereus buxbaumianus subsp. flavisetus (Ritter) N.P.Taylor & Zappi,VU,Portaria 443/2014
Cactaceae,Coleocephalocereus purpureus (Buining & Brederoo) Ritter,EN,Portaria 443/2014
Cactaceae,Discocactus bahiensis Britton & Rose,VU,Portaria 443/2014
Cactaceae,Discocactus catingicola Buining & Brederoo,VU,Portaria 443/2014
Cactaceae,Discocactus horstii Buining & Brederoo,CR,Portaria 443/2014
Cactaceae,Discocactus pseudoinsignis N.P.Taylor & Zappi,CR,Portaria 443/2014
Cactaceae,Discocactus zehntneri Britton & Rose,VU,Portaria 443/2014
Cactaceae,Echinopsis calochlora K.Schum.,CR,Portaria 443/2014
Cactaceae,Echinopsis oxygona (Link & Otto) Pfeiff. & Otto,EN,Portaria 443/2014
Cactaceae,Espostoopsis dybowskii (Rol.-Goss.) Buxb.,EN,Portaria 443/2014
Cactaceae,Facheiroa cephaliomelana Buining & Brederoo,EN,Portaria 443/2014
Cactaceae,Facheiroa cephaliomelana subsp. estevesii (P.J.Braun) N.P.Taylor & Zappi,EN,Portaria 443/2014
Cactaceae,Facheiroa ulei (Gürke) Werderm.,EN,Portaria 443/2014
Cactaceae,Frailea buenekeri W.R.Abraham,EN,Portaria 443/2014
Cactaceae,Frailea castanea Backeb.,EN,Portaria 443/2014
Cactaceae,Frailea mammifera Buining & Brederoo,CR,Portaria 443/2014
Cactaceae,Frailea phaeodisca (Speg.) Speg.,EN,Portaria 443/2014
Cactaceae,Frailea pumila (Lem.) Britton & Rose,VU,Portaria 443/2014
Cactaceae,Frailea pygmaea (Speg.) Britton & Rose,VU,Portaria 443/2014
Cactaceae,Gymnocalycium denudatum (Link & Otto) Pfeiff. ex Mittler,EN,Portaria 443/2014
Cactaceae,Hatiora herminiae (Porto & Castell.) Backeb. ex Barthlott,VU,Portaria 443/2014
Cactaceae,Melocactus azureus Buining & Brederoo,EN,Portaria 443/2014
Cactaceae,Melocactus conoideus Buining & Brederoo,CR,Portaria 443/2014
Cactaceae,Melocactus deinacanthus Buining & Brederoo,CR,Portaria 443/2014
Cactaceae,Melocactus ferreophilus Buining & Brederoo,EN,Portaria 443/2014
Cactaceae,Melocactus glaucescens Buining & Brederoo,EN,Portaria 443/2014
Cactaceae,Melocactus lanssensianus P.J.Braun,EN,Portaria 443/2014
Cactaceae,Melocactus pachyacanthus Buining & Brederoo,EN,Portaria 443/2014
Cactaceae,Melocactus paucispinus Heimen & R.J.Paul,VU,Portaria 443/2014
Cactaceae,Melocactus violaceus Pfeiff.,VU,Portaria 443/2014
Cactaceae,Melocactus violaceus subsp. ritteri N.P.Taylor,EN,Portaria 443/2014
Cactaceae,Micranthocereus albicephalus (Buining & Brederoo) F.Ritter,EN,Portaria 443/2014
Cactaceae,Micranthocereus auriazureus Buining & Brederoo,EN,Portaria 443/2014
Cactaceae,Micranthocereus dolichospermaticus (Buining & Brederoo) F.Ritter,EN,Portaria 443/2014
Cactaceae,Micranthocereus polyanthus (Werderm.) Backeb.,EN,Portaria 443/2014
Cactaceae,Micranthocereus streckeri Van Heek & Van Criek.,CR,Portaria 443/2014
Cactaceae,Micranthocereus violaciflorus Buining,EN,Portaria 443/2014
Cactaceae,Parodia concinna (Monv.) N.P.Taylor,EN,Portaria 443/2014
Cactaceae,Parodia crassigibba (Ritter) N.P.Taylor,EN,Portaria 443/2014
Cactaceae,Parodia erinacea (Haw.) N.P.Taylor,EN,Portaria 443/2014
Cactaceae,Parodia mammulosa (Lem.) N.P.Taylor,EN,Portaria 443/2014
Cactaceae,Parodia oxycostata (Buining & Brederoo) Hofacker,VU,Portaria 443/2014
Cactaceae,Parodia rechensis (Buining) Brandt,CR,Portaria 443/2014
Cactaceae,Parodia scopa (Spreng.) N.P.Taylor,EN,Portaria 443/2014
Cactaceae,Pereskia aureiflora Ritter,VU,Portaria 443/2014
Cactaceae,Pilosocereus aurisetus subsp. aurilanatus (Ritter) Zappi,EN,Portaria 443/2014
Cactaceae,Pilosocereus azulensis N.P.Taylor & Zappi,CR,Portaria 443/2014
Cactaceae,Pilosocereus floccosus subsp. quadricostatus (Ritter) Zappi,EN,Portaria 443/2014
Cactaceae,Pilosocereus fulvilanatus (Buining & Brederoo) Ritter,EN,Portaria 443/2014
Cactaceae,Pilosocereus glaucochrous (Werderm.) Byles & G.D.Rowley,VU,Portaria 443/2014
Cactaceae,Pilosocereus magnificus (Buining & Brederoo) Ritter,EN,Portaria 443/2014
Cactaceae,Pilosocereus multicostatus Ritter,EN,Portaria 443/2014
Cactaceae,Rhipsalis cereoides (Backeb. & Voll) Backeb.,CR,Portaria 443/2014
Cactaceae,Rhipsalis pacheco-leonis Loefgr.,EN,Portaria 443/2014
Cactaceae,Rhipsalis paradoxa subsp. septentrionalis N.P.Taylor & Barthlott,EN,Portaria 443/2014
Cactaceae,Schlumbergera kautskyi (Horobin & McMillan) N.P.Taylor,EN,Portaria 443/2014
Cactaceae,Schlumbergera microsphaerica (K.Schum.) Hoevel,VU,Portaria 443/2014
Cactaceae,Schlumbergera opuntioides (Loefgr. & Dusén) D.R.Hunt,VU,Portaria 443/2014
Cactaceae,Tacinga braunii Esteves,VU,Portaria 443/2014
Cactaceae,Uebelmannia buiningii Donald,CR,Portaria 443/2014
Cactaceae,Uebelmannia gummifera (Backeb. & Voll) Buining,VU,Portaria 443/2014
Cactaceae,Uebelmannia pectinifera Buining,EN,Portaria 443/2014
Calophyllaceae,Kielmeyera occhioniana Saddi,EN,Portaria 443/2014
Calophyllaceae,Kielmeyera rufotomentosa Saddi,CR,Portaria 443/2014
Calophyllaceae,Kielmeyera rupestris Duarte,CR,Portaria 443/2014
Calophyllaceae,Kielmeyera sigillata Saddi,CR,Portaria 443/2014
Calyceraceae,Boopis bupleuroides (Less.) C.A. Muell,EN,Portaria 443/2014
Calyceraceae,Boopis itatiaiae Dusén,EN,Portaria 443/2014
Campanulaceae,Lobelia hilaireana (Kanitz) E.Wimm.,EN,Portaria 443/2014
Campanulaceae,Lobelia langeana Dusén,EN,Portaria 443/2014
Campanulaceae,Lobelia santos-limae Brade,CR,Portaria 443/2014
Caprifoliaceae,Valeriana glaziovii Taub.,EN,Portaria 443/2014
Caprifoliaceae,Valeriana glechomifolia F.G.Mey.,EN,Portaria 443/2014
Caprifoliaceae,Valeriana organensis Gardner,CR,Portaria 443/2014
Caprifoliaceae,Valeriana reitziana Borsini,VU,Portaria 443/2014
Caprifoliaceae,Valeriana tajuvensis Sobral,VU,Portaria 443/2014
Celastraceae,Maytenus acanthophylla Reissek,VU,Portaria 443/2014
Celastraceae,Maytenus basidentata Reissek,CR,Portaria 443/2014
Celastraceae,Maytenus quadrangulata (Schrad.) Loes.,EN,Portaria 443/2014
Celastraceae,Maytenus rupestris Pirani & Carv.-Okano,VU,Portaria 443/2014
Celastraceae,Peritassa longifolia Lombardi,VU,Portaria 443/2014
Celastraceae,Peritassa sadleri Lombardi,CR,Portaria 443/2014
Celastraceae,Salacia mosenii A.C.Sm.,CR,Portaria 443/2014
Celastraceae,Tontelea lanceolata (Miers) A.C.Sm.,EN,Portaria 443/2014
Celastraceae,Tontelea martiana (Miers) A.C.Sm.,EN,Portaria 443/2014
Chrysobalanaceae,Couepia belemii Prance,VU,Portaria 443/2014
Chrysobalanaceae,Couepia carautae Prance,EN,Portaria 443/2014
Chrysobalanaceae,Couepia joaquinae Prance,CR,Portaria 443/2014
Chrysobalanaceae,Couepia leitaofilhoi Prance,VU,Portaria 443/2014
Chrysobalanaceae,Couepia meridionalis Prance,CR,Portaria 443/2014
Chrysobalanaceae,Couepia schottii Fritsch,EN,Portaria 443/2014
Chrysobalanaceae,Exellodendron gracile (Kuhlm.) Prance,EN,Portaria 443/2014
Chrysobalanaceae,Hirtella insignis Briq. ex Prance,EN,Portaria 443/2014
Chrysobalanaceae,Hirtella parviunguis Prance,CR,Portaria 443/2014
Chrysobalanaceae,Hirtella santosii Prance,EN,Portaria 443/2014
Chrysobalanaceae,Licania arianeae Prance,EN,Portaria 443/2014
Chrysobalanaceae,Licania belemii Prance,EN,Portaria 443/2014
Chrysobalanaceae,Licania conferruminata Prance,CR,Portaria 443/2014
Chrysobalanaceae,Licania indurata Pilg.,EN,Portaria 443/2014
Chrysobalanaceae,Parinari brasiliensis (Schott) Hook.f.,EN,Portaria 443/2014
Cistaceae,Helianthemum brasiliense (Lam.) Pers.,EN,Portaria 443/2014
Clusiaceae,Clusia aemygdioi Gomes da Silva & B.Weinberg,EN,Portaria 443/2014
Combretaceae,Buchenavia parvifolia subsp. Rabelloana (Mattos) Alwan et Stace,VU,Portaria 443/2014
Combretaceae,Combretum rupicola Ridl.,CR,Portaria 443/2014
Combretaceae,Terminalia acuminata (Allemão) Eichler,EN,Portaria 443/2014
Commelinaceae,Dichorisandra acaulis Cogn.,EN,Portaria 443/2014
Commelinaceae,Dichorisandra glaziovii Taub.,VU,Portaria 443/2014
Commelinaceae,Dichorisandra leucophthalmos Hook.,VU,Portaria 443/2014
Commelinaceae,Dichorisandra neglecta Brade,CR,Portaria 443/2014
Commelinaceae,Siderasis fuscata (Lodd.) H.E.Moore,EN,Portaria 443/2014
Connaraceae,Rourea cnestidifolia G.Schellenb.,EN,Portaria 443/2014
Connaraceae,Rourea pseudospadicea G.Schellenb.,EN,Portaria 443/2014
Convolvulaceae,Evolvulus chrysotrichos Meisn.,EN,Portaria 443/2014
Convolvulaceae,Evolvulus glaziovii Dammer,VU,Portaria 443/2014
Convolvulaceae,Evolvulus kramerioides Mart.,VU,Portaria 443/2014
Convolvulaceae,Evolvulus rariflorus (Meisn.) Ooststr.,VU,Portaria 443/2014
Convolvulaceae,Evolvulus riedelii Meisn.,EN,Portaria 443/2014
Convolvulaceae,Evolvulus stellariifolius Ooststr.,EN,Portaria 443/2014
Convolvulaceae,Ipomoea carajasensis D.F.Austin,VU,Portaria 443/2014
Convolvulaceae,Ipomoea cavalcantei D.F.Austin,EN,Portaria 443/2014
Convolvulaceae,Ipomoea daturiflora Meisn.,VU,Portaria 443/2014
Convolvulaceae,Ipomoea macedoi Hoehne,CR,Portaria 443/2014
Convolvulaceae,Ipomoea subrevoluta Choisy,VU,Portaria 443/2014
Convolvulaceae,Jacquemontia cephalantha Hallier f.,VU,Portaria 443/2014
Convolvulaceae,Jacquemontia revoluta Sim.-Bianch.,EN,Portaria 443/2014
Convolvulaceae,Merremia repens D.F.Austin,EN,Portaria 443/2014
Crassulaceae,Crassula peduncularis (Sm.) Meigen,CR,Portaria 443/2014
Cyclanthaceae,Asplundia polymera subsp. reitzii Harling,VU,Portaria 443/2014
Cyperaceae,Bulbostylis distichoides Lye,VU,Portaria 443/2014
Cyperaceae,Bulbostylis nesiotis (Hemsl.) C.B.Clarke,VU,Portaria 443/2014
Cyperaceae,Bulbostylis smithii Barros,EN,Portaria 443/2014
Cyperaceae,Cyperus atlanticus Hemsl.,VU,Portaria 443/2014
Cyperaceae,Hypolytrum amorimii M.Alves & W.W.Thomas,CR,Portaria 443/2014
Cyperaceae,Hypolytrum bahiense M.Alves & W.W.Thomas,EN,Portaria 443/2014
Cyperaceae,Hypolytrum lucennoi M.Alves & W.W.Thomas,VU,Portaria 443/2014
Cyperaceae,Hypolytrum paraense M.Alves & W.W.Thomas,EN,Portaria 443/2014
Cyperaceae,Lagenocarpus bracteosus C.B.Clarke,EN,Portaria 443/2014
Cyperaceae,"Pleurostachys pilulifera Longhi-Wagner, Baldini & A.C. Araújo",CR,Portaria 443/2014
Cyperaceae,Scleria balansae Maury ex Micheli,VU,Portaria 443/2014
Cyperaceae,Trilepis tenuis Vitta,CR,Portaria 443/2014
Dichapetalaceae,Stephanopodium engleri Baill.,EN,Portaria 443/2014
Dichapetalaceae,Stephanopodium magnifolium Prance,CR,Portaria 443/2014
Dicksoniaceae,Dicksonia sellowiana Hook.,EN,Portaria 443/2014
Dicranaceae,Atractylocarpus brasiliensis (Müll.Hal.) R.S.Williams,EN,Portaria 443/2014
Dicranaceae,Atractylocarpus longisetus (Hook.) E.B.Bartram,EN,Portaria 443/2014
Dicranaceae,Campylopus densicoma (Müll.Hal.) Paris,EN,Portaria 443/2014
Dilleniaceae,Davilla glaziovii Eichler,CR,Portaria 443/2014
Dilleniaceae,Davilla macrocarpa Aymard,VU,Portaria 443/2014
Dilleniaceae,Doliocarpus lancifolius Kubitzki,EN,Portaria 443/2014
Dioscoreaceae,Dioscorea asperula Pedralli,VU,Portaria 443/2014
Dioscoreaceae,Dioscorea loefgrenii R.Knuth,VU,Portaria 443/2014
Dioscoreaceae,Dioscorea mantiqueirensis R.Knuth,CR,Portaria 443/2014
Dioscoreaceae,Dioscorea pseudomacrocapsa G.M.Barroso et al.,EN,Portaria 443/2014
Dioscoreaceae,Dioscorea sanpaulensis R.Knuth,EN,Portaria 443/2014
Dioscoreaceae,Dioscorea trilinguis Griseb.,EN,Portaria 443/2014
Ditrichaceae,Chrysoblastella chilensis (Mont.) Reimers,EN,Portaria 443/2014
Droseraceae,Drosera graomogolensis T.Silva,EN,Portaria 443/2014
Dryopteridaceae,Elaphoglossum acrocarpum (Mart.) T.Moore,VU,Portaria 443/2014
Dryopteridaceae,Elaphoglossum amplissimum (Fée) Christ,EN,Portaria 443/2014
Dryopteridaceae,Elaphoglossum beckeri Brade,CR,Portaria 443/2014
Dryopteridaceae,Megalastrum wacketii (Rosenst. ex C.Chr.) A.R.Sm. & R.C.Moran,EN,Portaria 443/2014
Dryopteridaceae,Polystichum bradei Rosenst.,EN,Portaria 443/2014
Elaeocarpaceae,Sloanea obtusifolia (Moric.) Schum.,EN,Portaria 443/2014
Ephedraceae,Ephedra tweediana Fisch. & C. A. Mey.,VU,Portaria 443/2014
Ericaceae,Gaultheria sleumeriana Kin.-Gouv.,CR,Portaria 443/2014
Ericaceae,Gaylussacia angulata Gardner,EN,Portaria 443/2014
Ericaceae,Gaylussacia caparoensis Sleumer,EN,Portaria 443/2014
Ericaceae,Gaylussacia centunculifolia Sleumer,EN,Portaria 443/2014
Ericaceae,Gaylussacia harleyi Kin.-Gouv.,VU,Portaria 443/2014
Ericaceae,Gaylussacia oleifolia Dunal,EN,Portaria 443/2014
Ericaceae,Gaylussacia pruinosa Loes.,CR,Portaria 443/2014
Ericaceae,Gaylussacia retivenia Sleumer,CR,Portaria 443/2014
Ericaceae,Gaylussacia setosa Kin.-Gouv.,CR,Portaria 443/2014
Eriocaulaceae,Actinocephalus cipoensis (Silveira) Sano,CR,Portaria 443/2014
Eriocaulaceae,Actinocephalus claussenianus (Körn.) Sano,VU,Portaria 443/2014
Eriocaulaceae,Comanthera bahiensis (Moldenke) L.R.Parra & Giul.,EN,Portaria 443/2014
Eriocaulaceae,Comanthera brasiliana (Giul.) L.R.Parra & Giul.,CR,Portaria 443/2014
Eriocaulaceae,Comanthera elegans (Bong.) L.R.Parra & Giul.,EN,Portaria 443/2014
Eriocaulaceae,Comanthera harleyi (Moldenke) L.R.Parra & Giul.,VU,Portaria 443/2014
Eriocaulaceae,Comanthera mucugensis (Giul.) L.R.Parra & Giul.,EN,Portaria 443/2014
Eriocaulaceae,Leiothrix echinocephala Ruhland,VU,Portaria 443/2014
Eriocaulaceae,Paepalanthus ater Silveira,CR,Portaria 443/2014
Eriocaulaceae,Paepalanthus hydra Ruhland,EN,Portaria 443/2014
Eriocaulaceae,Syngonanthus itambeensis Silveira,EN,Portaria 443/2014
Eriocaulaceae,Syngonanthus laricifolius (Gardner) Ruhland,VU,Portaria 443/2014
Erythroxylaceae,Erythroxylum bezerrae Plowman,EN,Portaria 443/2014
Erythroxylaceae,Erythroxylum catharinense Amaral,EN,Portaria 443/2014
Erythroxylaceae,Erythroxylum compressum Peyr.,EN,Portaria 443/2014
Erythroxylaceae,Erythroxylum leal-costae Plowman,CR,Portaria 443/2014
Erythroxylaceae,Erythroxylum mattos-silvae Plowman,EN,Portaria 443/2014
Erythroxylaceae,Erythroxylum membranaceum Plowman,EN,Portaria 443/2014
Erythroxylaceae,Erythroxylum nelson-rosae Plowman,EN,Portaria 443/2014
Erythroxylaceae,Erythroxylum pauferrense Plowman,EN,Portaria 443/2014
Erythroxylaceae,Erythroxylum petrae-caballi Plowman,VU,Portaria 443/2014
Erythroxylaceae,Erythroxylum substriatum O. E. Schulz,VU,Portaria 443/2014
Erythroxylaceae,Erythroxylum tianguanum Plowman,CR,Portaria 443/2014
Escalloniaceae,Escallonia obtusissima A.St.-Hil.,VU,Portaria 443/2014
Escalloniaceae,Escallonia petrophila Rambo & Sleumer,EN,Portaria 443/2014
Euphorbiaceae,Adenophaedra cearensis Secco,CR,Portaria 443/2014
Euphorbiaceae,Algernonia dimitrii (Emmerich) G.L.Webster,CR,Portaria 443/2014
Euphorbiaceae,Algernonia kuhlmannii (Emmerich) G.L.Webster,CR,Portaria 443/2014
Euphorbiaceae,Astraea cincta (Müll.Arg.) Caruzo & Cordeiro,EN,Portaria 443/2014
Euphorbiaceae,Bernardia confertifolia Müll.Arg.,EN,Portaria 443/2014
Euphorbiaceae,Bernardia crassifolia Müll.Arg.,EN,Portaria 443/2014
Euphorbiaceae,Caperonia buettneriacea Müll.Arg.,VU,Portaria 443/2014
Euphorbiaceae,Chiropetalum foliosum (Müll.Arg.) Pax & K.Hoffm.,EN,Portaria 443/2014
Euphorbiaceae,Chiropetalum gymnadenium (Müll.Arg.) Pax & K.Hoffm.,VU,Portaria 443/2014
Euphorbiaceae,Croton leptobotryus Müll.Arg.,VU,Portaria 443/2014
Euphorbiaceae,Dalechampia purpurata Cordeiro,EN,Portaria 443/2014
Euphorbiaceae,Dalechampia riparia L.B.Sm. & Downs,CR,Portaria 443/2014
Euphorbiaceae,Euphorbia appariciana Rizzini,EN,Portaria 443/2014
Euphorbiaceae,Euphorbia attastoma Rizzini,EN,Portaria 443/2014
Euphorbiaceae,Euphorbia crossadenia Pax & K.Hoffm.,EN,Portaria 443/2014
Euphorbiaceae,Euphorbia gymnoclada Boiss.,VU,Portaria 443/2014
Euphorbiaceae,Euphorbia holochlorina Rizzini,CR,Portaria 443/2014
Euphorbiaceae,Manihot procumbens Müll.Arg.,VU,Portaria 443/2014
Fabaceae,Aeschynomene fructipendula Abruzzi de Oliveira,EN,Portaria 443/2014
Fabaceae,Aeschynomene laca-buendiana Brandão,EN,Portaria 443/2014
Fabaceae,Albizia burkartiana Barneby & J.W.Grimes,VU,Portaria 443/2014
Fabaceae,Albizia glabripetala (H.S.Irwin) G.P.Lewis,EN,Portaria 443/2014
Fabaceae,Amburana acreana (Ducke) A.C.Sm.,VU,Portaria 443/2014
Fabaceae,Apuleia leiocarpa (Vogel) J.F.Macbr.,VU,Portaria 443/2014
Fabaceae,Arachis villosa Benth.,EN,Portaria 443/2014
Fabaceae,Bauhinia integerrima Mart. ex Benth.,EN,Portaria 443/2014
Fabaceae,Caesalpinia echinata Lam.,EN,Portaria 443/2014
Fabaceae,Calliandra carrascana Barneby,EN,Portaria 443/2014
Fabaceae,Centrolobium paraense Tul.,EN,Portaria 443/2014
Fabaceae,Centrosema carajasense Cavalcante,VU,Portaria 443/2014
Fabaceae,Chamaecrista anamariae Conc. et al.,EN,Portaria 443/2014
Fabaceae,Chamaecrista atroglandulosa (Taub. ex Harms) H.S.Irwin & Barneby,EN,Portaria 443/2014
Fabaceae,Chamaecrista catolesensis Conc. et al.,VU,Portaria 443/2014
Fabaceae,Chamaecrista cipoana (H.S.Irwin & Barneby) H.S.Irwin & Barneby,VU,Portaria 443/2014
Fabaceae,Chamaecrista fodinarum H.S.Irwin & Barneby,VU,Portaria 443/2014
Fabaceae,Chamaecrista lagotois H.S.Irwin & Barneby,CR,Portaria 443/2014
Fabaceae,Chamaecrista stillifera (H.S.Irwin & Barneby) H.S.Irwin & Barneby,VU,Portaria 443/2014
Fabaceae,Chamaecrista tephrosiifolia (Benth.) H.S.Irwin & Barneby,VU,Portaria 443/2014
Fabaceae,Chamaecrista ulmea H.S.Irwin & Barneby,CR,Portaria 443/2014
Fabaceae,Dalbergia elegans A.M.Carvalho,VU,Portaria 443/2014
Fabaceae,Dalbergia nigra (Vell.) Allemão ex Benth.,VU,Portaria 443/2014
Fabaceae,Desmodium craspediferum A.M.G.Azevedo & Abruzzi de Oliveira,EN,Portaria 443/2014
Fabaceae,Dimorphandra wilsonii Rizzini,CR,Portaria 443/2014
Fabaceae,Gleditsia amorphoides (Griseb.) Taub.,VU,Portaria 443/2014
Fabaceae,Harpalyce lanata L.P.Queiroz,EN,Portaria 443/2014
Fabaceae,Harpalyce parvifolia H.S.Irwin & Arroyo,EN,Portaria 443/2014
Fabaceae,Hymenaea parvifolia Huber,VU,Portaria 443/2014
Fabaceae,Hymenolobium excelsum Ducke,VU,Portaria 443/2014
Fabaceae,Inga aptera (Vinha) T.D.Penn.,VU,Portaria 443/2014
Fabaceae,Inga arenicola T.D.Penn.,EN,Portaria 443/2014
Fabaceae,Inga enterolobioides T.D.Penn.,CR,Portaria 443/2014
Fabaceae,Inga grazielae (Vinha) T.D.Penn.,VU,Portaria 443/2014
Fabaceae,Inga maritima Benth.,VU,Portaria 443/2014
Fabaceae,Inga mendoncaei Harms,VU,Portaria 443/2014
Fabaceae,Inga pedunculata (Vinha) T.D.Penn.,CR,Portaria 443/2014
Fabaceae,Inga platyptera Benth.,VU,Portaria 443/2014
Fabaceae,Inga pleiogyna T.D.Penn.,VU,Portaria 443/2014
Fabaceae,Inga praegnans T.D.Penn.,VU,Portaria 443/2014
Fabaceae,Inga suborbicularis T.D.Penn.,VU,Portaria 443/2014
Fabaceae,Inga unica Barneby & J.W.Grimes,VU,Portaria 443/2014
Fabaceae,Lathyrus acutifolius Vogel,CR,Portaria 443/2014
Fabaceae,Lathyrus paraguariensis Hassl.,VU,Portaria 443/2014
Fabaceae,Leucochloron foederale (Barneby & J.W.Grimes) Barneby & J.W.Grimes,EN,Portaria 443/2014
Fabaceae,Leucochloron minarum (Glaz. ex Harms) Barneby & J.W.Grimes,EN,Portaria 443/2014
Fabaceae,Lupinus coriaceus Benth.,VU,Portaria 443/2014
Fabaceae,Lupinus decurrens Gardner,EN,Portaria 443/2014
Fabaceae,Lupinus laevigatus Benth.,EN,Portaria 443/2014
Fabaceae,Machaerium obovatum Kuhlm. & Hoehne,VU,Portaria 443/2014
Fabaceae,Macrosamanea prancei (Barneby) Barneby & J.W.Grimes,VU,Portaria 443/2014
Fabaceae,Melanoxylon brauna Schott,VU,Portaria 443/2014
Fabaceae,Mimosa acroconica Barneby,EN,Portaria 443/2014
Fabaceae,Mimosa adamantina Barneby,EN,Portaria 443/2014
Fabaceae,Mimosa balduinii Burkart,EN,Portaria 443/2014
Fabaceae,Mimosa barretoi Hoehne,EN,Portaria 443/2014
Fabaceae,Mimosa bathyrrhena Barneby,EN,Portaria 443/2014
Fabaceae,Mimosa bombycina Barneby,EN,Portaria 443/2014
Fabaceae,Mimosa bracteolaris Benth.,VU,Portaria 443/2014
Fabaceae,Mimosa catharinensis Burkart,EN,Portaria 443/2014
Fabaceae,Mimosa chrysastra Mart. ex Benth.,CR,Portaria 443/2014
Fabaceae,Mimosa hatschbachii Barneby,EN,Portaria 443/2014
Fabaceae,Mimosa heringeri Barneby,EN,Portaria 443/2014
Fabaceae,Mimosa involucrata Benth.,EN,Portaria 443/2014
Fabaceae,Mimosa leprosa (Benth.) J.F.Macbr.,EN,Portaria 443/2014
Fabaceae,Mimosa lithoreas Barneby,EN,Portaria 443/2014
