taxonid,especie,subespecie,rank,subpopulation,cat_ameaca_iucn
22698796,Mionectes oleagineus,s.i.,s.i.,s.i.,LC
22698803,Mionectes rufiventris,s.i.,s.i.,s.i.,LC
13583,Mirounga leonina,s.i.,s.i.,s.i.,LC
22722320,Mitrospingus oleagineus,s.i.,s.i.,s.i.,LC
44565,Mitsukurina owstoni,s.i.,s.i.,s.i.,LC
22678486,Mitu mitu,s.i.,s.i.,s.i.,EW
22678464,Mitu tomentosum,s.i.,s.i.,s.i.,NT
22678478,Mitu tuberosum,s.i.,s.i.,s.i.,LC
119636310,Mnesarete fuscibasis,s.i.,s.i.,s.i.,LC
159027,Mnesarete guttifera,s.i.,s.i.,s.i.,LC
119636559,Mnesarete hyalina,s.i.,s.i.,s.i.,DD
158927,Mnesarete mariana,s.i.,s.i.,s.i.,DD
159043,Mnesarete smaragdina,s.i.,s.i.,s.i.,DD
198921,Mobula birostris,s.i.,s.i.,s.i.,EN
126710128,Mobula hypostoma,s.i.,s.i.,s.i.,EN
110847130,Mobula mobular,s.i.,s.i.,s.i.,EN
60199,Mobula tarapacana,s.i.,s.i.,s.i.,EN
60200,Mobula thurstoni,s.i.,s.i.,s.i.,EN
167671,Moenkhausia georgiae,s.i.,s.i.,s.i.,LC
190422,Mola mola,s.i.,s.i.,s.i.,VU
177821420,Mollia burchellii,s.i.,s.i.,s.i.,LC
62755,Mollia lepidota,s.i.,s.i.,s.i.,LC
163477763,Mollia nitida,s.i.,s.i.,s.i.,VU
180252488,Mollia paraensis,s.i.,s.i.,s.i.,DD
59034605,Mollia speciosa,s.i.,s.i.,s.i.,LC
37983,Mollinedia argyrogyna,s.i.,s.i.,s.i.,LR/nt
148754003,Mollinedia clavigera,s.i.,s.i.,s.i.,LC
148754059,Mollinedia elegans,s.i.,s.i.,s.i.,LC
37984,Mollinedia engleriana,s.i.,s.i.,s.i.,VU
33976,Mollinedia gilgiana,s.i.,s.i.,s.i.,CR
33977,Mollinedia glabra,s.i.,s.i.,s.i.,VU
163475599,Mollinedia heteranthera,s.i.,s.i.,s.i.,EN
33978,Mollinedia lamprophylla,s.i.,s.i.,s.i.,CR
33979,Mollinedia longicuspidata,s.i.,s.i.,s.i.,EN
177822711,Mollinedia longifolia,s.i.,s.i.,s.i.,LC
176125718,Mollinedia luizae,s.i.,s.i.,s.i.,DD
37985,Mollinedia marquetiana,s.i.,s.i.,s.i.,VU
148761314,Mollinedia oligantha,s.i.,s.i.,s.i.,LC
144301372,Mollinedia ovata,s.i.,s.i.,s.i.,LC
145675467,Mollinedia repanda,s.i.,s.i.,s.i.,LC
148760182,Mollinedia schottiana,s.i.,s.i.,s.i.,LC
33980,Mollinedia stenophylla,s.i.,s.i.,s.i.,EN
148758042,Mollinedia triflora,s.i.,s.i.,s.i.,LC
148761677,Mollinedia uleana,s.i.,s.i.,s.i.,LC
148760998,Mollinedia widgrenii,s.i.,s.i.,s.i.,LC
13640,Molossops mattogrossensis,s.i.,s.i.,s.i.,LC
13641,Molossops neglectus,s.i.,s.i.,s.i.,DD
13643,Molossops temminckii,s.i.,s.i.,s.i.,LC
13645,Molossus aztecus,s.i.,s.i.,s.i.,LC
102208365,Molossus coibensis,s.i.,s.i.,s.i.,LC
88087340,Molossus currentium,s.i.,s.i.,s.i.,LC
13648,Molossus molossus,s.i.,s.i.,s.i.,LC
13649,Molossus pretiosus,s.i.,s.i.,s.i.,LC
13644,Molossus rufus,s.i.,s.i.,s.i.,LC
22724345,Molothrus bonariensis,s.i.,s.i.,s.i.,LC
22724358,Molothrus oryzivorus,s.i.,s.i.,s.i.,LC
22724342,Molothrus rufoaxillaris,s.i.,s.i.,s.i.,LC
61634607,Momotus momota,s.i.,s.i.,s.i.,LC
16781145,Monacanthus ciliatus,s.i.,s.i.,s.i.,LC
22682325,Monasa atra,s.i.,s.i.,s.i.,LC
22682334,Monasa flavirostris,s.i.,s.i.,s.i.,LC
22682331,Monasa morphoeus,s.i.,s.i.,s.i.,LC
22682328,Monasa nigrifrons,s.i.,s.i.,s.i.,LC
96866849,Monodelphis americana,s.i.,s.i.,s.i.,LC
40513,Monodelphis brevicaudata,s.i.,s.i.,s.i.,LC
13693,Monodelphis dimidiata,s.i.,s.i.,s.i.,LC
40514,Monodelphis domestica,s.i.,s.i.,s.i.,LC
13694,Monodelphis emiliae,s.i.,s.i.,s.i.,LC
97249272,Monodelphis glirina,s.i.,s.i.,s.i.,LC
13695,Monodelphis iheringi,s.i.,s.i.,s.i.,DD
13696,Monodelphis kunsi,s.i.,s.i.,s.i.,LC
97249078,Monodelphis scalops,s.i.,s.i.,s.i.,LC
13703,Monodelphis unistriata,s.i.,s.i.,s.i.,CR
16765697,Monolene atrimana,s.i.,s.i.,s.i.,LC
16765806,Monolene sessilicauda,s.i.,s.i.,s.i.,LC
154865,Monomitopus agassizii,s.i.,s.i.,s.i.,LC
135396041,Monomitopus americanus,s.i.,s.i.,s.i.,LC
19892850,Monopteryx angustifolia,s.i.,s.i.,s.i.,LC
145665079,Monopteryx uaucu,s.i.,s.i.,s.i.,LC
133237,Montastraea cavernosa,s.i.,s.i.,s.i.,LC
177806851,Monteverdia ardisiifolia,s.i.,s.i.,s.i.,LC
148758350,Monteverdia catingarum,s.i.,s.i.,s.i.,LC
177806782,Monteverdia cestrifolia,s.i.,s.i.,s.i.,LC
177806705,Monteverdia glaucescens,s.i.,s.i.,s.i.,LC
148761487,Monteverdia gonoclada,s.i.,s.i.,s.i.,LC
177806624,Monteverdia littoralis,s.i.,s.i.,s.i.,LC
177822137,Monteverdia macrophylla,s.i.,s.i.,s.i.,LC
145679179,Monteverdia oblongata,s.i.,s.i.,s.i.,LC
163184988,Monteverdia psammophila,s.i.,s.i.,s.i.,EN
177822214,Monteverdia rigida,s.i.,s.i.,s.i.,LC
160417459,Moquiniastrum polymorphum,s.i.,s.i.,s.i.,LC
177799318,Mora paraensis,s.i.,s.i.,s.i.,NT
134891,Moreirocarcinus chacei,s.i.,s.i.,s.i.,LC
134173,Moreirocarcinus emarginatus,s.i.,s.i.,s.i.,LC
135043,Moreirocarcinus laevifrons,s.i.,s.i.,s.i.,LC
151210350,Morisonia oblongifolia,s.i.,s.i.,s.i.,LC
44393393,Mormodes auriculata,s.i.,s.i.,s.i.,DD
44393599,Mormolyca acutifolia,s.i.,s.i.,s.i.,LC
145701941,Moronobea coccinea,s.i.,s.i.,s.i.,LC
145674976,Moronobea riparia,s.i.,s.i.,s.i.,LC
22695991,Morphnus guianensis,s.i.,s.i.,s.i.,NT
22696668,Morus capensis,s.i.,s.i.,s.i.,EN
22696675,Morus serrator,s.i.,s.i.,s.i.,LC
147142691,Mosannona raimondii,s.i.,s.i.,s.i.,LC
179303782,Mouriri acutiflora,s.i.,s.i.,s.i.,LC
177796110,Mouriri arborea,s.i.,s.i.,s.i.,LC
177823366,Mouriri cearensis,s.i.,s.i.,s.i.,LC
177823296,Mouriri chamissoana,s.i.,s.i.,s.i.,LC
180076830,Mouriri collocarpa,s.i.,s.i.,s.i.,LC
163469883,Mouriri doriana,s.i.,s.i.,s.i.,EN
180077261,Mouriri duckeana,s.i.,s.i.,s.i.,LC
148761978,Mouriri elliptica,s.i.,s.i.,s.i.,LC
145679267,Mouriri grandiflora,s.i.,s.i.,s.i.,LC
146076528,Mouriri guianensis,s.i.,s.i.,s.i.,LC
61788342,Mouriri huberi,s.i.,s.i.,s.i.,LC
145660857,Mouriri myrtifolia,s.i.,s.i.,s.i.,LC
135836390,Mouriri myrtilloides,s.i.,s.i.,s.i.,LC
179303889,Mouriri nervosa,s.i.,s.i.,s.i.,LC
145681417,Mouriri nigra,s.i.,s.i.,s.i.,LC
180070852,Mouriri oligantha,s.i.,s.i.,s.i.,LC
180259419,Mouriri pusa,s.i.,s.i.,s.i.,LC
163488805,Mouriri regeliana,s.i.,s.i.,s.i.,EN
148752106,Mouriri sagotiana,s.i.,s.i.,s.i.,LC
145664979,Mouriri sideroxylon,s.i.,s.i.,s.i.,LC
36205,Mouriri subumbellata,s.i.,s.i.,s.i.,LC
145655488,Mouriri vernicosa,s.i.,s.i.,s.i.,LC
179279382,Moutabea aculeata,s.i.,s.i.,s.i.,LC
179279414,Moutabea guianensis,s.i.,s.i.,s.i.,LC
177799178,Muellera laticifera,s.i.,s.i.,s.i.,EN
177799050,Muellera nitens,s.i.,s.i.,s.i.,EN
163473604,Muellera tozziana,s.i.,s.i.,s.i.,EN
190168,Mugil curema,s.i.,s.i.,s.i.,LC
155291,Mugil incilis,s.i.,s.i.,s.i.,LC
190409,Mugil liza,s.i.,s.i.,s.i.,DD
197060,Mugil rubrioculus,s.i.,s.i.,s.i.,LC
190429,Mulloidichthys martinicus,s.i.,s.i.,s.i.,LC
190128,Muraena melanotis,s.i.,s.i.,s.i.,LC
195811,Muraena pavonina,s.i.,s.i.,s.i.,LC
195812,Muraena retifera,s.i.,s.i.,s.i.,LC
13951,Murunducaris juneae,s.i.,s.i.,s.i.,LR/cd
22700329,Muscipipra vetula,s.i.,s.i.,s.i.,LC
22700137,Muscisaxicola fluviatilis,s.i.,s.i.,s.i.,LC
14001,Muscocyclops bidenatus,s.i.,s.i.,s.i.,LR/cd
14002,Muscocyclops therasiae,s.i.,s.i.,s.i.,LR/cd
188991,Musculium argentinum,s.i.,s.i.,s.i.,LC
13972,Mus musculus,s.i.,s.i.,s.i.,LC
133586,Mussismilia braziliensis,s.i.,s.i.,s.i.,DD
133527,Mussismilia harttii,s.i.,s.i.,s.i.,DD
133184,Mussismilia hispida,s.i.,s.i.,s.i.,DD
176775,Mussurana bicolor,s.i.,s.i.,s.i.,LC
190548,Mussurana montana,s.i.,s.i.,s.i.,LC
190549,Mussurana quimi,s.i.,s.i.,s.i.,LC
14025,Mustela africana,s.i.,s.i.,s.i.,LC
41654,Mustela frenata,s.i.,s.i.,s.i.,LC
39359,Mustelus canis,s.i.,s.i.,s.i.,NT
44581,Mustelus fasciatus,s.i.,s.i.,s.i.,CR
60204,Mustelus higmani,s.i.,s.i.,s.i.,EN
161518,Mustelus norrisi,s.i.,s.i.,s.i.,DD
60203,Mustelus schmitti,s.i.,s.i.,s.i.,CR
172741609,Mycena lacrimans,s.i.,s.i.,s.i.,DD
22697648,Mycteria americana,s.i.,s.i.,s.i.,LC
132830,Mycteroperca acutirostris,s.i.,s.i.,s.i.,LC
132724,Mycteroperca bonaci,s.i.,s.i.,s.i.,NT
64410,Mycteroperca interstitialis,s.i.,s.i.,s.i.,VU
14050,Mycteroperca microlepis,s.i.,s.i.,s.i.,VU
44682,Mycteroperca tigris,s.i.,s.i.,s.i.,DD
44683,Mycteroperca venenosa,s.i.,s.i.,s.i.,NT
15599150,Myctophum affine,s.i.,s.i.,s.i.,LC
15600453,Myctophum nitidulum,s.i.,s.i.,s.i.,LC
15600713,Myctophum obtusirostre,s.i.,s.i.,s.i.,LC
15600720,Myctophum phengodes,s.i.,s.i.,s.i.,LC
15600727,Myctophum selenops,s.i.,s.i.,s.i.,LC
154869,Myctophum spinosum,s.i.,s.i.,s.i.,LC
57898,Myersiella microps,s.i.,s.i.,s.i.,LC
87735921,Myersiohyla neblinaria,s.i.,s.i.,s.i.,LC
22700415,Myiarchus ferox,s.i.,s.i.,s.i.,LC
22700405,Myiarchus swainsoni,s.i.,s.i.,s.i.,LC
22700399,Myiarchus tuberculifer,s.i.,s.i.,s.i.,LC
22700436,Myiarchus tyrannulus,s.i.,s.i.,s.i.,LC
22699726,Myiobius atricaudus,s.i.,s.i.,s.i.,LC
22731980,Myiobius barbatus,s.i.,s.i.,s.i.,LC
22721902,Myioborus castaneocapilla,s.i.,s.i.,s.i.,LC
22721898,Myioborus miniatus,s.i.,s.i.,s.i.,LC
22700580,Myiodynastes luteiventris,s.i.,s.i.,s.i.,LC
103682222,Myiodynastes maculatus,s.i.,s.i.,s.i.,LC
22731714,Myiodynastes solitarius,s.i.,s.i.,s.i.,LC
103681536,Myiopagis caniceps,s.i.,s.i.,s.i.,LC
103681580,Myiopagis cinerea,s.i.,s.i.,s.i.,LC
22699242,Myiopagis flavivertex,s.i.,s.i.,s.i.,LC
22699230,Myiopagis gaimardii,s.i.,s.i.,s.i.,LC
22699248,Myiopagis viridicata,s.i.,s.i.,s.i.,LC
103682408,Myiophobus fasciatus,s.i.,s.i.,s.i.,LC
22699677,Myiophobus roraimae,s.i.,s.i.,s.i.,LC
45427277,Myiopsitta monachus,s.i.,s.i.,s.i.,LC
22699539,Myiornis auricularis,s.i.,s.i.,s.i.,LC
22699549,Myiornis ecaudatus,s.i.,s.i.,s.i.,LC
22722038,Myiothlypis flaveola,s.i.,s.i.,s.i.,LC
22722041,Myiothlypis fulvicauda,s.i.,s.i.,s.i.,LC
22722031,Myiothlypis leucoblephara,s.i.,s.i.,s.i.,LC
22722035,Myiothlypis leucophrys,s.i.,s.i.,s.i.,LC
103799622,Myiothlypis mesoleuca,s.i.,s.i.,s.i.,LC
103799599,Myiothlypis rivularis,s.i.,s.i.,s.i.,LC
103799761,Myiothlypis roraimae,s.i.,s.i.,s.i.,LC
22700583,Myiozetetes cayanensis,s.i.,s.i.,s.i.,LC
22700589,Myiozetetes granadensis,s.i.,s.i.,s.i.,LC
22700593,Myiozetetes luteiventris,s.i.,s.i.,s.i.,LC
22700586,Myiozetetes similis,s.i.,s.i.,s.i.,LC
161568,Myliobatis freminvillii,s.i.,s.i.,s.i.,VU
161436,Myliobatis goodei,s.i.,s.i.,s.i.,VU
104025473,Myliobatis ridens,s.i.,s.i.,s.i.,CR
14085,Myocastor coypus,s.i.,s.i.,s.i.,LC
14100,Myoprocta acouchy,s.i.,s.i.,s.i.,LC
136663,Myoprocta pratti,s.i.,s.i.,s.i.,LC
14140,Myotis albescens,s.i.,s.i.,s.i.,LC
136204,Myotis dinellii,s.i.,s.i.,s.i.,LC
88151563,Myotis izecksohni,s.i.,s.i.,s.i.,DD
88151601,Myotis lavali,s.i.,s.i.,s.i.,LC
14174,Myotis levis,s.i.,s.i.,s.i.,LC
14195,Myotis riparius,s.i.,s.i.,s.i.,LC
14197,Myotis ruber,s.i.,s.i.,s.i.,NT
14204,Myotis simus,s.i.,s.i.,s.i.,DD
177815258,Myrceugenia acutata,s.i.,s.i.,s.i.,LC
177815182,Myrceugenia acutiflora,s.i.,s.i.,s.i.,LC
35656,Myrceugenia bracteosa,s.i.,s.i.,s.i.,VU
35657,Myrceugenia brevipedicellata,s.i.,s.i.,s.i.,VU
37960,Myrceugenia campestris,s.i.,s.i.,s.i.,VU
177815112,Myrceugenia cucullata,s.i.,s.i.,s.i.,LC
35658,Myrceugenia franciscensis,s.i.,s.i.,s.i.,VU
176133861,Myrceugenia gertii,s.i.,s.i.,s.i.,EN
35659,Myrceugenia kleinii,s.i.,s.i.,s.i.,VU
177836711,Myrceugenia mesomischa,s.i.,s.i.,s.i.,LC
37961,Myrceugenia miersiana,s.i.,s.i.,s.i.,LR/nt
37962,Myrceugenia myrcioides,s.i.,s.i.,s.i.,LR/nt
148761065,Myrceugenia ovalifolia,s.i.,s.i.,s.i.,LC
131399417,Myrceugenia ovata,s.i.,s.i.,s.i.,LC
35660,Myrceugenia pilotantha,s.i.,s.i.,s.i.,VU
35661,Myrceugenia rufescens,s.i.,s.i.,s.i.,VU
35662,Myrceugenia scutellata,s.i.,s.i.,s.i.,VU
148765132,Myrcia aethusa,s.i.,s.i.,s.i.,VU
113035811,Myrcia albidotomentosa,s.i.,s.i.,s.i.,LC
148765191,Myrcia albotomentosa,s.i.,s.i.,s.i.,LC
120059168,Myrcia aliena,s.i.,s.i.,s.i.,LC
36537,Myrcia almasensis,s.i.,s.i.,s.i.,VU
117196770,Myrcia amapensis,s.i.,s.i.,s.i.,LC
113036346,Myrcia amazonica,s.i.,s.i.,s.i.,LC
36668,Myrcia areolata,s.i.,s.i.,s.i.,LC
117197336,Myrcia argentigemma,s.i.,s.i.,s.i.,LC
117906713,Myrcia ascendens,s.i.,s.i.,s.i.,CR
117906839,Myrcia attenuata,s.i.,s.i.,s.i.,LC
113036451,Myrcia aulomyrcioides,s.i.,s.i.,s.i.,LC
113036478,Myrcia badia,s.i.,s.i.,s.i.,DD
152235798,Myrcia bella,s.i.,s.i.,s.i.,LC
117907000,Myrcia bicarinata,s.i.,s.i.,s.i.,LC
117907299,Myrcia bicolor,s.i.,s.i.,s.i.,VU
113036481,Myrcia bipennis,s.i.,s.i.,s.i.,LC
113036590,Myrcia blanchetiana,s.i.,s.i.,s.i.,LC
176056831,Myrcia boanova,s.i.,s.i.,s.i.,CR
129105049,Myrcia bracteata,s.i.,s.i.,s.i.,LC
113036660,Myrcia caesariata,s.i.,s.i.,s.i.,DD
122656929,Myrcia camapuanensis,s.i.,s.i.,s.i.,LC
152236053,Myrcia cardiaca,s.i.,s.i.,s.i.,NT
117907339,Myrcia cataphyllata,s.i.,s.i.,s.i.,EN
113036682,Myrcia caudata,s.i.,s.i.,s.i.,LC
122656978,Myrcia clavata,s.i.,s.i.,s.i.,EN
113036714,Myrcia clavija,s.i.,s.i.,s.i.,CR
152236130,Myrcia clusiifolia,s.i.,s.i.,s.i.,LC
113036736,Myrcia coelosepala,s.i.,s.i.,s.i.,LC
113036759,Myrcia colpodes,s.i.,s.i.,s.i.,CR
122657001,Myrcia cordiformis,s.i.,s.i.,s.i.,EN
117906997,Myrcia costeira,s.i.,s.i.,s.i.,LC
151968893,Myrcia coumete,s.i.,s.i.,s.i.,LC
122657050,Myrcia cuprea,s.i.,s.i.,s.i.,LC
113036805,Myrcia decorticans,s.i.,s.i.,s.i.,LC
117909588,Myrcia densa,s.i.,s.i.,s.i.,LC
113036854,Myrcia diaphana,s.i.,s.i.,s.i.,VU
113036862,Myrcia dichrophylla,s.i.,s.i.,s.i.,VU
176057690,Myrcia dryadica,s.i.,s.i.,s.i.,VU
113037070,Myrcia egensis,s.i.,s.i.,s.i.,LC
117197348,Myrcia ehrenbergiana,s.i.,s.i.,s.i.,NT
113037135,Myrcia ensiformis,s.i.,s.i.,s.i.,DD
113037187,Myrcia eumecephylla,s.i.,s.i.,s.i.,VU
117197414,Myrcia excoriata,s.i.,s.i.,s.i.,LC
148765250,Myrcia eximia,s.i.,s.i.,s.i.,LC
113037251,Myrcia ferruginea,s.i.,s.i.,s.i.,LC
148752573,Myrcia ferruginosa,s.i.,s.i.,s.i.,EN
156401835,Myrcia fria,s.i.,s.i.,s.i.,EN
113037397,Myrcia gigantea,s.i.,s.i.,s.i.,EN
122657128,Myrcia gigas,s.i.,s.i.,s.i.,LC
117197608,Myrcia gilsoniana,s.i.,s.i.,s.i.,CR
122657142,Myrcia glabra,s.i.,s.i.,s.i.,NT
117197655,Myrcia graciliflora,s.i.,s.i.,s.i.,LC
149214806,Myrcia grammica,s.i.,s.i.,s.i.,LC
37963,Myrcia grandiflora,s.i.,s.i.,s.i.,VU
113037420,Myrcia grandis,s.i.,s.i.,s.i.,LC
122657171,Myrcia guianensis,s.i.,s.i.,s.i.,LC
113042170,Myrcia hexasticha,s.i.,s.i.,s.i.,VU
122657193,Myrcia hypericoides,s.i.,s.i.,s.i.,CR
113042235,Myrcia inaequiloba,s.i.,s.i.,s.i.,LC
119976504,Myrcia insigniflora,s.i.,s.i.,s.i.,VU
113042306,Myrcia insularis,s.i.,s.i.,s.i.,VU
152236988,Myrcia lanuginosa,s.i.,s.i.,s.i.,NT
122657202,Myrcia laricina,s.i.,s.i.,s.i.,LC
152947210,Myrcia laruotteana,s.i.,s.i.,s.i.,LC
122657248,Myrcia laxiflora,s.i.,s.i.,s.i.,EN
117909851,Myrcia lenheirensis,s.i.,s.i.,s.i.,LC
148757983,Myrcia linearifolia,s.i.,s.i.,s.i.,LC
37964,Myrcia lineata,s.i.,s.i.,s.i.,VU
113042522,Myrcia littoralis,s.i.,s.i.,s.i.,LC
113042542,Myrcia lituatinervia,s.i.,s.i.,s.i.,LC
149205751,Myrcia lonchophylla,s.i.,s.i.,s.i.,LC
125655242,Myrcia macaca,s.i.,s.i.,s.i.,EN
117197699,Myrcia macrocarpa,s.i.,s.i.,s.i.,DD
113042589,Myrcia magna,s.i.,s.i.,s.i.,LC
113042673,Myrcia mathewsiana,s.i.,s.i.,s.i.,DD
113042734,Myrcia mcvaughii,s.i.,s.i.,s.i.,LC
113042794,Myrcia micropetala,s.i.,s.i.,s.i.,VU
113042891,Myrcia minutiflora,s.i.,s.i.,s.i.,LC
125655244,Myrcia monoclada,s.i.,s.i.,s.i.,CR
113042946,Myrcia morroqueimadensis,s.i.,s.i.,s.i.,CR
117909873,Myrcia mucugensis,s.i.,s.i.,s.i.,CR
113042991,Myrcia multiflora,s.i.,s.i.,s.i.,LC
117909922,Myrcia mutabilis,s.i.,s.i.,s.i.,LC
113043041,Myrcia myrtillifolia,s.i.,s.i.,s.i.,LC
149201763,Myrcia neobrasiliensis,s.i.,s.i.,s.i.,LC
149210128,Myrcia neoclusiifolia,s.i.,s.i.,s.i.,LC
113043103,Myrcia neodimorpha,s.i.,s.i.,s.i.,VU
113043125,Myrcia neoestrellensis,s.i.,s.i.,s.i.,CR
145662924,Myrcia neoforsteri,s.i.,s.i.,s.i.,LC
113043166,Myrcia neoglabra,s.i.,s.i.,s.i.,VU
113043177,Myrcia neoobscura,s.i.,s.i.,s.i.,LC
113043186,Myrcia neoregeliana,s.i.,s.i.,s.i.,LC
113043210,Myrcia neoriedeliana,s.i.,s.i.,s.i.,LC
115029745,Myrcia neorostrata,s.i.,s.i.,s.i.,DD
113043298,Myrcia neosuaveolens,s.i.,s.i.,s.i.,LC
117196870,Myrcia neovelutina,s.i.,s.i.,s.i.,LC
117196883,Myrcia neoverticillaris,s.i.,s.i.,s.i.,EN
113043585,Myrcia neuwiedeana,s.i.,s.i.,s.i.,LC
117909866,Myrcia nitida,s.i.,s.i.,s.i.,LC
122657280,Myrcia nivea,s.i.,s.i.,s.i.,LC
38739,Myrcianthes pungens,s.i.,s.i.,s.i.,EN
122657308,Myrcia obovata,s.i.,s.i.,s.i.,LC
36727,Myrcia obumbrans,s.i.,s.i.,s.i.,LC
113043631,Myrcia obversa,s.i.,s.i.,s.i.,VU
152237308,Myrcia occulta,s.i.,s.i.,s.i.,CR
152237322,Myrcia ochroides,s.i.,s.i.,s.i.,VU
122657325,Myrcia ovina,s.i.,s.i.,s.i.,CR
129105063,Myrcia paivae,s.i.,s.i.,s.i.,LC
125655205,Myrcia palustris,s.i.,s.i.,s.i.,LC
36728,Myrcia pentagona,s.i.,s.i.,s.i.,LC
152237330,Myrcia perforata,s.i.,s.i.,s.i.,VU
152237360,Myrcia piauhiensis,s.i.,s.i.,s.i.,LC
122657336,Myrcia pistrinalis,s.i.,s.i.,s.i.,LC
113043646,Myrcia platyclada,s.i.,s.i.,s.i.,LC
117909856,Myrcia plusiantha,s.i.,s.i.,s.i.,LC
113043684,Myrcia polyantha,s.i.,s.i.,s.i.,LC
174490965,Myrcia pseudopauciflora,s.i.,s.i.,s.i.,EN
152237408,Myrcia pseudosplendens,s.i.,s.i.,s.i.,CR
113043727,Myrcia pubiflora,s.i.,s.i.,s.i.,LC
145703236,Myrcia pulchella,s.i.,s.i.,s.i.,LC
113043808,Myrcia pyrifolia,s.i.,s.i.,s.i.,LC
113043882,Myrcia racemosa,s.i.,s.i.,s.i.,LC
113043936,Myrcia racemulosa,s.i.,s.i.,s.i.,LC
113043959,Myrcia ramuliflora,s.i.,s.i.,s.i.,NT
152237433,Myrcia retorta,s.i.,s.i.,s.i.,LC
122657352,Myrcia retusa,s.i.,s.i.,s.i.,EN
115029783,Myrcia revolutifolia,s.i.,s.i.,s.i.,LC
180243401,Myrciaria alagoana,s.i.,s.i.,s.i.,EN
35664,Myrciaria cuspidata,s.i.,s.i.,s.i.,VU
152941455,Myrciaria delicatula,s.i.,s.i.,s.i.,LC
177834290,Myrciaria disticha,s.i.,s.i.,s.i.,LC
152941355,Myrciaria dubia,s.i.,s.i.,s.i.,LC
177790440,Myrciaria ferruginea,s.i.,s.i.,s.i.,LC
136783953,Myrciaria floribunda,s.i.,s.i.,s.i.,LC
148759363,Myrciaria glanduliflora,s.i.,s.i.,s.i.,LC
148759305,Myrciaria glazioviana,s.i.,s.i.,s.i.,LC
177805228,Myrciaria glomerata,s.i.,s.i.,s.i.,LC
177834372,Myrciaria guaquiea,s.i.,s.i.,s.i.,LC
163479325,Myrciaria leucadendron,s.i.,s.i.,s.i.,CR
177834481,Myrciaria pilosa,s.i.,s.i.,s.i.,LC
37965,Myrciaria pliniodes,s.i.,s.i.,s.i.,VU
176132149,Myrciaria plinioides,s.i.,s.i.,s.i.,EN
37966,Myrciaria silveirana,s.i.,s.i.,s.i.,VU
177829190,Myrciaria strigipes,s.i.,s.i.,s.i.,LC
180068482,Myrciaria vismiifolia,s.i.,s.i.,s.i.,LC
113043997,Myrcia riodocensis,s.i.,s.i.,s.i.,EN
113044164,Myrcia rubiginosa,s.i.,s.i.,s.i.,DD
122657421,Myrcia rufipes,s.i.,s.i.,s.i.,LC
113044174,Myrcia rufipila,s.i.,s.i.,s.i.,LC
145694340,Myrcia ruiziana,s.i.,s.i.,s.i.,LC
117906911,Myrcia rupestris,s.i.,s.i.,s.i.,EN
113044314,Myrcia rupta,s.i.,s.i.,s.i.,LC
122657436,Myrcia salicifolia,s.i.,s.i.,s.i.,LC
148763566,Myrcia salzmannii,s.i.,s.i.,s.i.,VU
113044428,Myrcia santateresana,s.i.,s.i.,s.i.,CR
113044477,Myrcia saxatilis,s.i.,s.i.,s.i.,LC
113044492,Myrcia scytophylla,s.i.,s.i.,s.i.,LC
156413286,Myrcia servata,s.i.,s.i.,s.i.,LC
117196895,Myrcia skortzoviana,s.i.,s.i.,s.i.,EN
115030899,Myrcia spathulifolia,s.i.,s.i.,s.i.,VU
113044538,Myrcia speciosa,s.i.,s.i.,s.i.,CR
62780,Myrcia splendens,s.i.,s.i.,s.i.,LC
117197005,Myrcia stictophylla,s.i.,s.i.,s.i.,EN
122657483,Myrcia stricta,s.i.,s.i.,s.i.,VU
113043367,Myrcia strigipes,s.i.,s.i.,s.i.,LC
122657507,Myrcia subalpestris,s.i.,s.i.,s.i.,LC
117909996,Myrcia subavenia,s.i.,s.i.,s.i.,VU
117909863,Myrcia subcordata,s.i.,s.i.,s.i.,LC
113044617,Myrcia subobliqua,s.i.,s.i.,s.i.,LC
113044694,Myrcia suborbicularis,s.i.,s.i.,s.i.,LC
129105126,Myrcia subsessilis,s.i.,s.i.,s.i.,LC
117906944,Myrcia subterminalis,s.i.,s.i.,s.i.,VU
115030827,Myrcia subulata,s.i.,s.i.,s.i.,LC
113044735,Myrcia sucrei,s.i.,s.i.,s.i.,VU
117909820,Myrcia summa,s.i.,s.i.,s.i.,LC
151949701,Myrcia sylvatica,s.i.,s.i.,s.i.,LC
152237561,Myrcia teimosa,s.i.,s.i.,s.i.,CR
117910130,Myrcia tenuifolia,s.i.,s.i.,s.i.,VU
113044746,Myrcia tetraphylla,s.i.,s.i.,s.i.,VU
152237552,Myrcia thyrsoidea,s.i.,s.i.,s.i.,VU
151978280,Myrcia tomentosa,s.i.,s.i.,s.i.,LC
122657936,Myrcia tortuosa,s.i.,s.i.,s.i.,LC
115030925,Myrcia trimera,s.i.,s.i.,s.i.,VU
117910188,Myrcia truncata,s.i.,s.i.,s.i.,EN
122658163,Myrcia tumida,s.i.,s.i.,s.i.,EN
152237579,Myrcia uberavensis,s.i.,s.i.,s.i.,LC
113044773,Myrcia umbraticola,s.i.,s.i.,s.i.,LC
174491009,Myrcia uncinata,s.i.,s.i.,s.i.,VU
152237586,Myrcia undulata,s.i.,s.i.,s.i.,VU
115030095,Myrcia uniflora,s.i.,s.i.,s.i.,LC
122658230,Myrcia variabilis,s.i.,s.i.,s.i.,LC
