"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","occurrenceRemarks","geoFlag","phylum","order","recordNumber","continentOcean","preparationType","infraspecificEpithet","class","relatedCatalogItem","minimumElevationInMeters","maximumElevationInMeters","individualCount","fieldNumber","typeStatus","previousCatalogNumber"
"99","2021-03-16 17:54:48-03","UCS","HUCS","5425","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook. ex Hook.","Hatschbach, G.","Cordeiro, J.","1988","08","31","Brasil","Paraná","Palmeira","Rio dos Papagaios","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"1988",NA,NA,"35166","xilopodífera, ramosa até 50 cm , flores alvas odoríferas - Herbário MBM; campo limpo seco","auto","Angiospermae","Rosales","566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2021-03-16 17:54:48-03","UCS","HUCS","4693","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook. ex Hook.","Bastos, N.R.","Torres, E.","1988","10","09","Brasil","Rio Grande do Sul","Rosário do Sul","Sanga Preta - Vacaquá","-54.9141998291016","-30.25830078125",NA,NA,NA,NA,"1988",NA,NA,"71660","arbusto com 80 cm de alt. - Herbarium PACA 69624; in campestribus humidis","auto","Angiospermae","Rosales","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2021-03-16 17:54:48-03","UCS","HUCS","48355","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook. ex Hook.","Gonzatti, F.","Gonzatti, F.","2016","12","10","Brasil","Rio Grande do Sul","São José dos Ausentes","Várzea, Rio das Contas, Divisa entre o RS e SC","-50.0657997131348","-28.7483005523682",NA,NA,NA,NA,"2018","07",NA,"42598","Arbusto ramoso e espinecente ca. 1,7 m de altura em solo pedregoso da mata ciliar do rio","auto","Angiospermae","Rosales","3146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2021-03-16 17:54:48-03","UCS","HUCS","2912","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","febrifuga","Discaria febrifuga","Mart.","Rambo, B.","Sehnem, A.","1948","12","19","Brasil","Rio Grande do Sul","Cerro Largo","Caaró","-54.7380981445312","-28.1485996246338",NA,NA,NA,NA,NA,NA,NA,"13082","ASSL 0- 4045; arbustiva in campo","auto","Angiospermae","Rosales","s.n.",NA,NA,NA,NA,NA,"300","300",NA,NA,NA,NA
"103","2021-03-16 17:54:48-03","UCS","HUCS","2917","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","longispina","Discaria longispina","Miers","Rambo, B.","Sehnem, A.","1951","02","24","Brasil","Rio Grande do Sul","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,NA,"76715","Herbário PACA 51046; in silvatico","auto","Angiospermae","Rosales","s.n.",NA,NA,NA,NA,NA,"900","900",NA,NA,NA,NA
"104","2021-03-16 17:54:48-03","UCS","HUCS","2429","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","longispina","Discaria longispina","Miers","Sehnem, A.","Sehnem, A.","1978","09","08","Brasil","Rio Grande do Sul","Rosário do Sul","Timbaúva","-54.9141998291016","-30.25830078125",NA,NA,NA,NA,"1978",NA,NA,"71660","ASSL - 16230; in campo","auto","Angiospermae","Rosales","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2019-08-16 08:40:49-03","UTFPR","HCF","1589","S","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gill. & Hook.","M.G. Caxambu","M.G. Caxambu","2004","11","07","Brasil","PR","Palmeira","Rio dos Papagaios","-49.768333","-25.47","49°46'06 W","25°28'12 S",NA,NA,"2004","12","11",NA,"herbácea, xilopodífera, com vários ramos delgados, decussados e terminando em espinhos. Fruto do tipo drupa.",NA,NA,NA,"653",NA,NA,NA,NA,NA,"982","982",NA,NA,NA,NA
"106","2019-08-16 08:40:49-03","UTFPR","HCF","4660","S","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gill. & Hook.","M.G. Caxambu","M.G. Caxambu","2006","11","19","Brasil","PR","Palmeira","Rio dos Papagaios","-49.768333","-25.47","49°46'06 W","25°28'12 S",NA,NA,"2006","12","15",NA,"erva ereta, heliófita, ramificada, com diminutas flores brancas. Campo queimado em recuperação.",NA,NA,NA,"1316",NA,NA,NA,NA,NA,"982","982",NA,NA,NA,NA
"107","2019-08-16 08:40:49-03","UTFPR","HCF","28286","S","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gill. & Hook.","E. Barboza & J. Cordeiro","J.M. Silva","2009","08","02","Brasil","PR","Palmeira","Recanto dos Papagaios","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"2010",NA,NA,"35166","subarbusto, 80 cm, flores alvas. Campo graminoso.","auto",NA,NA,"7302",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2021-03-21 19:38:12-03","UFC","EAC","13459","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.","Sobral, M.","Sobral, M.","1984","10","05","Brasil","Rio Grande do Sul","Lavras do Sul","Mina volta grande, Campo pedregoso.","-53.8950004577637","-30.8131008148193",NA,NA,"EAC0013459",NA,"1984","10",NA,"76406","Subarbusto a arbusto 1m de altura, flor branca.","auto","Dicotyledon",NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2021-02-11 16:53:23-03","UFSM","SMDB","12286","S","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.","Bastos-Záchia, N.R","Záchia, R.A","1995","11","11","Brasil","Rio Grande do Sul","Bagé","estrada para Caçapava.","-54.1068992614746","-31.3313999176025",NA,NA,"SMDB012286",NA,NA,NA,NA,"74087","Subarbusto.; Em campo sujo, vegetação savanóide.","auto",NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2019-11-25 12:12:36-03","UFSM","SMDB","4802","S","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.","Canto-Dorow, T,S","Vogel, D.","1993",NA,NA,"Brasil","Rio Grande do Sul","Espumoso","Vila São Jorge","-52.8497009277344","-28.7247009277344",NA,NA,"SMDB004802","SMDB004802","2005","10",NA,"39479","Planta medicinal","auto",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2019-11-25 12:12:36-03","UFSM","SMDB","10138","S","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.","Santos, SR","Deble, LP; Oliveira, AS; Marchiori, JNC","2003","12","05","Brasil","Rio Grande do Sul","São Joaquim","próximo do rio Pericó",NA,NA,NA,NA,"SMDB010138",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2019-11-25 12:12:36-03","UFSM","SMDB","2829","S","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.","Alvarez, A.F.","Alvarez, A.F.; Cauduro, R","1989","12","09","Brasil","Rio Grande do Sul","Caçapava do Sul","Passo do Camaquã","-53.4914016723633","-30.5121994018555",NA,NA,"SMDB002829","SMDB002829","1992","07","11","50525",NA,"auto",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2019-11-25 12:12:36-03","UFSM","SMDB","4802","S","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.","Canto-Dorow, T,S","Vogel, D.","1993",NA,NA,"Brasil","Rio Grande do Sul","Espumoso","Vila São Jorge","-52.8497009277344","-28.7247009277344",NA,NA,"SMDB004802","SMDB004802","2005","10",NA,"39479","Planta medicinal","auto",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2019-11-25 12:12:36-03","UFSM","SMDB","10296","S","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.","Marchiori, JNC","Marchiori, JNC","2007","03","10","Brasil","Rio Grande do Sul","Quaraí","Palmar do Coatepe","-56.4514007568359","-30.3875007629395",NA,NA,"SMDB010296",NA,NA,NA,NA,"74636","arbusto lenhoso, 1,3 m, paucifolhado madeira coletada","auto",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2019-11-25 12:12:36-03","UFSM","SMDB","2180","S","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.","Bastos, N R","Vargas, O","1985","10",NA,"Brasil","Rio Grande do Sul","Santa Maria","Barragem de Val de Serra","-53.8069000244141","-29.6842002868652",NA,NA,"SMDB002180","SMDB002180",NA,NA,NA,"37819",NA,"auto",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-02-11 16:53:23-03","UFSM","SMDB","810","S","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.","Bastos-Záchia, N.R","Beltrão, R","1955","09","15","Brasil","Rio Grande do Sul","Santa Maria","Passo do Arenal","-53.8069000244141","-29.6842002868652",NA,NA,"SMDB000810","SMDB000810","1991","05","17","37819",NA,"auto",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2019-11-25 12:12:36-03","UFSM","SMDB","2688","S","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.","Bastos, N R","Alvarez, A.F.","1987","08","26","Brasil","Rio Grande do Sul","Santa Maria","Val de Serra","-53.8069000244141","-29.6842002868652",NA,NA,"SMDB002688","SMDB002688","1991","05","17","37819",NA,"auto",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2019-11-25 12:12:36-03","UFSM","SMDB","9513","S","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.","Canto-Dorow, T,S","Conterato, IF; Giacomelli, S","1999","08","15","Brasil","Rio Grande do Sul","Santiago","Rincão dos cardosos, Distrito santiago","-54.8671989440918","-29.1916999816895",NA,NA,"SMDB009513","SMDB009513","2004","09",NA,"56006","Solo rochoso, nas elevações dos Campos Cocorutos. Divide espaço no local com mio-mio, caraguatá, e algumas espécies de capim. Flores brancas com cheiro adocicado. Sandro Giacomelli- Pesquisa na área de fitoquímica- Mestrado UFSM. Ionara Conterato-P","auto",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2019-11-25 12:12:36-03","UFSM","SMDB","7466","S","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.","Conterato, I","Conterato, I","1999","08","18","Brasil","Rio Grande do Sul","São Sepé",NA,"-53.565299987793","-30.1606006622314",NA,NA,"SMDB007466",NA,NA,NA,NA,"46510",NA,"auto",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-12-21 16:42:34-03","MBM","MBM","125467","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gill. & Hook.","Smith, L.B.","Rossato, M.",NA,NA,NA,"Brazil","Rio Grande do Sul","Caçapava do Sul","Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,"MBM125467","MBM125467",NA,NA,NA,"50525",NA,"auto",NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-12-21 16:42:34-03","MBM","MBM","422240","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gill. & Hook.","Gonzatti, F.","Gonzatti, F.","2016","12","10","Brazil","Rio Grande do Sul","São José dos Ausentes","Várzea, Rio das Contas. Divisa entre o RS e SC","-50.0657997131348","-28.7483005523682",NA,NA,"MBM422240",NA,"2018","07",NA,"42598","Arbusto ramoso e espinecente ca. 1,7m de altura.; Solo pedregoso da mata ciliar do rio.","auto",NA,NA,"3146","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-12-21 16:42:34-03","MBM","MBM","320759","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gill. & Hook.","Hatschbach, G.","Hatschbach, G.; Barboza, E.; Barboza, E.","2006","08","18","Brazil","Santa Catarina","São Joaquim","Rio Lava Tudo, Pericó, Rodovia Urubici - São Joaquim","-49.9317016601562","-28.2938995361328",NA,NA,"MBM320759","MBM320759","2006",NA,NA,"48290","Arbusto, 1,50m, flor alva.","auto",NA,NA,"79592","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-12-21 16:42:34-03","MBM","MBM","26383","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gill. & Hook.","Smith, L.B.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Palmeira","Rio dos Papagaios","-50.0064010620117","-25.4293994903564",NA,NA,"MBM026383","MBM026383",NA,NA,NA,"35166",NA,"auto",NA,NA,"7134","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-12-21 16:42:34-03","MBM","MBM","124589","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gill. & Hook.","Hatschbach, G.","Cordeiro, J.; Hatschbach, G.; Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Palmeira","Rio dos Papagaios","-50.0064010620117","-25.4293994903564",NA,NA,"MBM124589","MBM124589",NA,NA,NA,"35166",NA,"auto",NA,NA,"566","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-12-21 16:42:34-03","MBM","MBM","203141","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gill. & Hook.","Falkenberg, D.B.","Falkenberg, D.B.; et al.; et al.",NA,NA,NA,"Brazil","Rio Grande do Sul","Caçapava do Sul","Rod. BR-153, km 488-489","-53.4914016723633","-30.5121994018555",NA,NA,"MBM203141","MBM203141",NA,NA,NA,"50525",NA,"auto",NA,NA,"4691","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-12-21 16:42:34-03","MBM","MBM","124588","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gill. & Hook.","Lima, R.","Hatschbach, G.; Hatschbach, M.; Kummrow, R.; Hatschbach, M.; Kummrow, R.",NA,NA,NA,"Brazil","Rio Grande do Sul","Bom Jardim da Serra","Bom Jardim da Serra, arredores",NA,NA,NA,NA,"MBM124588","MBM124588",NA,NA,NA,NA,NA,NA,NA,NA,"52375","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-12-21 16:42:34-03","MBM","MBM","246086","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gill. & Hook.","Bastos, N.R.","Krapovickas, A.; et al.; et al.",NA,NA,NA,"Uruguay",NA,NA,NA,NA,NA,NA,NA,"MBM246086","MBM246086",NA,NA,NA,NA,NA,NA,NA,NA,"16135","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-12-21 16:42:34-03","MBM","MBM","387020","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gill. & Hook.","Barboza, E.","Cervi, A.C.; Barboza, E.; Cordeiro, J.; Barboza, E.; Cordeiro, J.","2013","11","07","Brazil","Santa Catarina","Bom Jardim da Serra","Rio Cachoeirinha","-49.648483","-28.337283","-49.648483","-28.337283","MBM387020","MBM387020","2013","12","03",NA,"Arbusto de 2,20m com flores alvas.",NA,NA,NA,"10192","Southern America",NA,NA,NA,NA,"1220","1220",NA,NA,NA,NA
"129","2020-12-21 16:42:34-03","MBM","MBM","387020","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gill. & Hook.","Barboza, E.","Cervi, A.C.; Barboza, E.; Cordeiro, J.; Barboza, E.; Cordeiro, J.","2013","11","07","Brazil","Santa Catarina","Bom Jardim da Serra","Rio Cachoeirinha","-49.648483","-28.337283","-49.648483","-28.337283","MBM387020","MBM387020","2013","12","03",NA,"Arbusto de 2,20m com flores alvas.",NA,NA,NA,"10192","Southern America",NA,NA,NA,NA,"1220","1220",NA,NA,NA,NA
"130","2020-12-21 16:42:34-03","MBM","MBM","246084","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gill. & Hook.","Ribas, O.S.","Dombrowski, L.T.",NA,NA,NA,"Brazil","Paraná","Palmeira","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,"MBM246084","MBM246084",NA,NA,NA,"35166",NA,"auto",NA,NA,"23792","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-12-21 16:42:34-03","MBM","MBM","246085","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gill. & Hook.","Bastos, N.R.","Dombrowski, L.T.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Palmeira","Próximo ao Rio dos Papagaios","-50.0064010620117","-25.4293994903564",NA,NA,"MBM246085","MBM246085",NA,NA,NA,"35166",NA,"auto",NA,NA,"9192","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-12-21 16:42:34-03","MBM","MBM","266753","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gill. & Hook.","Hatschbach, G.","Silva, J.M.; Ribas, O.S.; Ribas, O.S.",NA,NA,NA,"Brazil","Paraná","Porto Amazonas","Rod. BR-277, Recanto dos Papagaios","-49.8903007507324","-25.5447006225586",NA,NA,"MBM266753","MBM266753",NA,NA,NA,"14684",NA,"auto",NA,NA,"3490","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-12-21 16:42:34-03","MBM","MBM","218162","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gill. & Hook.","Jarenkow, J.A.","Jarenkow, J.A.",NA,NA,NA,"Brazil","Rio Grande do Sul","Bagé","Rod. BR-253","-54.1068992614746","-31.3313999176025",NA,NA,"MBM218162","MBM218162",NA,NA,NA,"74087",NA,"auto",NA,NA,"3264","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-12-21 16:42:34-03","MBM","MBM","100003","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gill. & Hook.","Sobral, M.","Sobral, M.",NA,NA,NA,"Brazil","Rio Grande do Sul","Lavras do Sul","Mina Volta Grande","-53.8950004577637","-30.8131008148193",NA,NA,"MBM100003","MBM100003",NA,NA,NA,"76406",NA,"auto",NA,NA,"3090","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-12-21 16:42:34-03","MBM","MBM","227051","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gill. & Hook.","Jarenkow, J.A.","Jarenkow, J.A.",NA,NA,NA,"Brazil","Rio Grande do Sul","Piratini","Rod. BR-293","-53.1041984558105","-31.4480991363525",NA,NA,"MBM227051","MBM227051",NA,NA,NA,"62286",NA,"auto",NA,NA,"3594","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-12-21 16:42:34-03","MBM","MBM","186567","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gill. & Hook.","Sobral, M.","Sobral, M.; et al.; et al.",NA,NA,NA,"Brazil","Rio Grande do Sul","Santana da Boa Vista","Santana da Boa Vista","-53.1152992248535","-30.8719005584717",NA,NA,"MBM186567","MBM186567",NA,NA,NA,"47489",NA,"auto",NA,NA,"7990","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-12-21 16:42:34-03","MBM","MBM","300615","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gill. & Hook.","Hatschbach, G.","Hatschbach, G.; Cervi, A.C.; Barboza, E.; Cervi, A.C.; Barboza, E.","2004","10","17","Brazil","Santa Catarina","São Joaquim","Pericó, Arredores","-49.9317016601562","-28.2938995361328",NA,NA,"MBM300615","MBM300615","2005",NA,NA,"48290","Arbusto, 1 m, flor alva.; Campo rochoso, próximo do córrego.","auto",NA,NA,"78145","Southern America",NA,NA,NA,NA,"1150","1150",NA,NA,NA,NA
"138","2020-12-21 16:42:34-03","MBM","MBM","266752","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gill. & Hook.","Hatschbach, G.","Hatschbach, G.; Cervi, A.C.; Barboza, E.; Cervi, A.C.; Barboza, E.",NA,NA,NA,"Brazil","Santa Catarina","São Joaquim","Rio Pericó, Distrito de Pericó","-49.9317016601562","-28.2938995361328",NA,NA,"MBM266752","MBM266752",NA,NA,NA,"48290",NA,"auto",NA,NA,"72557","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2016-09-30 10:53:56-03","MNHN","RECOLNAT_MNHN_P","P06789048","PreservedSpecimen",NA,"Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"P06789048","P06789048_01",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06789048' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2015-11-06 23:01:24-02","MNHN","RECOLNAT_MNHN_P","P01818949","PreservedSpecimen",NA,"Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.","Tortosa","Lorentz, P.","1877","9",NA,NA,NA,NA,"Concepcion del Uruguay",NA,NA,NA,NA,"P01818949","P01818949_01",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01818949' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"1091",NA,NA
"141","2015-11-06 21:50:10-02","MNHN","RECOLNAT_MNHN_P","P01818915","PreservedSpecimen",NA,"Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.","Tortosa","Commerson, P.","1767","8",NA,"Argentine",NA,NA,"Circa Buenos Ayres",NA,NA,NA,NA,"P01818915","P01818915_01",NA,NA,NA,NA,"avec P01818914 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01818915' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2011-03-22 17:14:59-03","MNHN","RECOLNAT_MNHN_P","P01818947","PreservedSpecimen",NA,"Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.",NA,"Sellow, F.",NA,NA,NA,"Brésil",NA,NA,"Rio Grande do Sur",NA,NA,NA,NA,"P01818947","P01818947_01",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01818947' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"2877",NA,NA
"143","2011-03-22 17:14:59-03","MNHN","RECOLNAT_MNHN_P","P01818948","PreservedSpecimen",NA,"Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.",NA,"Sellow, F.",NA,NA,NA,"Brésil",NA,NA,"Rio Grande do Sur",NA,NA,NA,NA,"P01818948","P01818948_01",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01818948' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"2877",NA,NA
"144","2015-09-05 12:06:49-03","MNHN","RECOLNAT_MNHN_P","P06789021","PreservedSpecimen",NA,"Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.",NA,"Vauthier",NA,NA,NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,"P06789021","P06789021_01",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06789021' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2015-09-05 12:06:49-03","MNHN","RECOLNAT_MNHN_P","P06789022","PreservedSpecimen",NA,"Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.",NA,"Ule, E.","1891","1","1","Brasil","Santa Catarina",NA,"Brésil. Estado de Sta. Catharina: Na margem do Capivare azima da Serra Geral",NA,NA,NA,NA,"P06789022","P06789022_01",NA,NA,NA,NA,"Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06789022' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"1721",NA,NA
"146","2015-09-05 12:06:49-03","MNHN","RECOLNAT_MNHN_P","P06789023","PreservedSpecimen",NA,"Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.",NA,"Schwacke","1876","12","1","Brasil","Santa Catarina",NA,"Prov. de Sª Catharina. Campos dos Curitibanos",NA,NA,NA,NA,"P06789023","P06789023_01",NA,NA,NA,NA,"Nome vulgar: Guina do campo. Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06789023' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"201",NA,NA
"147","2015-09-05 12:06:49-03","MNHN","RECOLNAT_MNHN_P","P06789025","PreservedSpecimen",NA,"Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.",NA,"Vauthier","1849","9","3","Brasil","Rio Grande do Sul",NA,"Province de Rio-Grande du Sud.",NA,NA,NA,NA,"P06789025","P06789025_01",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06789025' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2015-09-05 12:06:50-03","MNHN","RECOLNAT_MNHN_P","P06789046","PreservedSpecimen",NA,"Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.",NA,"Gaudichaud, C.","1833","1","1","Brasil","Rio Grande do Sul",NA,"Brésil. Province de Rio-Grande",NA,NA,NA,NA,"P06789046","P06789046_01",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06789046' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"1638",NA,NA
"149","2015-09-05 12:06:50-03","MNHN","RECOLNAT_MNHN_P","P06789047","PreservedSpecimen",NA,"Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.",NA,"Gaudichaud, C.","1833","1","1","Brasil","Rio Grande do Sul",NA,"Brésil. Province de Rio-Grande",NA,NA,NA,NA,"P06789047","P06789047_01",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06789047' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"1637",NA,NA
