"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","country","individualCount","occurrenceRemarks","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","geoFlag","continentOcean","preparationType","barcode","imagecode","typeStatus","class","relatedCatalogItem","fieldNumber"
"47","2020-09-10 15:32:59-03","UFES","VIES","22166","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","oblonga","Rhipsalis oblonga","Loefgr.","Brasil",NA,NA,"W.C. Cardoso","2020","07","31","Cardoso, W.C.; Thomaz, L.D.","152","2012","06","14","Espírito Santo","Vila Velha","Morro do Moreno.","-40.2924995422363","-20.3297004699707",NA,NA,"27156",NA,NA,"auto",NA,NA,"VIES022166","VIES022166",NA,NA,NA,NA
"48","2020-09-10 15:32:59-03","UFES","VIES","37118","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","oblonga","Rhipsalis oblonga","Loefgr.","Brasil",NA,NA,"W.C. Cardoso","2020","07","31","Cardoso, W.C.; Borges, W.S.","273","2013","06","25","Espírito Santo","Vila Velha","Morro do Moreno.","-40.2924995422363","-20.3297004699707",NA,NA,"27156",NA,NA,"auto",NA,NA,"VIES037118","VIES037118",NA,NA,NA,NA
"49","2020-06-18 10:56:23-03","UFRRJ","RBR","42707","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","oblonga","Rhipsalis oblonga","Loefgr.","Brasil",NA,NA,"D.R. Gonzaga","2019","11","06","A.C.R. Cruz; R.G. Diniz","33","2016","10","15","Rio de Janeiro","Angra dos Reis","Ilha Grande. Parcelas do Módulo Oeste do RAPELD Ilha Grande em Mata de restinga. Reserva Biológica Estadual da Praia do Sul","-44.298056","-23.176667","44º17'53''W","23º10'36''S",NA,NA,NA,NA,NA,NA,"RBR00042707","RBR00042707 RBR00042707_1",NA,NA,NA,NA
"50","2019-11-26 14:13:45-03","UESC","UESC","24906","S","Plantae","Angiospermae","Florideophycidae","Cactaceae","Rhipsalis","oblonga","Rhipsalis oblonga","Loefgr.","Brasil",NA,"Floresta montana; Planta epifíta.","E.A.Rocha","2019","10",NA,"Ronison R. dos Santos,","502","2019","10","24","Bahia","Camacã",NA,"-39.564444","-15.391389","39W33'52''","15S23'29''",NA,"801","801",NA,NA,NA,"UESC0024906",NA,NA,"Dicotyledoneae",NA,NA
"51","2019-08-15 09:03:25-03","UESC","UESC","24560","S","Plantae","Angiospermae","Florideophycidae","Cactaceae","Rhipsalis","oblonga","Rhipsalis oblonga",NA,"Brasil",NA,"Floresta Ombrófila Densa Montana.; Epífita.",NA,NA,NA,NA,"Ronison R. dos Santos,","235","2017","04","15","Bahia","Camacã",NA,"-39.564722","-15.393056","39W33'53''","15S23'35''",NA,NA,NA,NA,NA,NA,"UESC0024560",NA,NA,"Dicotyledoneae",NA,NA
"52","2019-08-22 08:00:49-03","UESC","UESC","24687","S","Plantae","Angiospermae","Florideophycidae","Cactaceae","Rhipsalis","oblonga","Rhipsalis oblonga","Löfgren","Brasil",NA,"Epífita, cerca de 1-1,5 m de compr.; Planta ornamental. Rara no local.",NA,NA,NA,NA,"Ronison R. dos Santos,","426","2017","07","08","Bahia","Camacã",NA,"-39.564722","-15.393056","39W33'53''","15S23'35''",NA,NA,NA,NA,NA,NA,"UESC0024687",NA,NA,"Dicotyledoneae",NA,NA
"53","2019-08-22 08:00:49-03","UESC","UESC","24549","S","Plantae","Angiospermae","Florideophycidae","Cactaceae","Rhipsalis","oblonga","Rhipsalis oblonga",NA,"Brasil",NA,"Floresta Ombrófila Densa Montana.; Epífita cerca de 1-1,5 de comp.; Planta rara no local.",NA,NA,NA,NA,"Ronison R. dos Santos,","224","2017","04","15","Bahia","Camacã",NA,"-39.564722","-15.393056","39W33'53''","15S23'35''",NA,NA,NA,NA,NA,NA,"UESC0024549",NA,NA,"Dicotyledoneae",NA,NA
"54","2019-08-15 09:03:25-03","UESC","UESC","15507","S","Plantae","Angiospermae","Florideophycidae","Cactaceae","Rhipsalis","oblonga","Rhipsalis oblonga","Löfgren","Brasil",NA,"Epífita, cerca de 1-1,5 m de comp. Material vegetativo.; Planta ornamental. Rara no local.",NA,NA,NA,NA,"E.A. Rocha","1643","2008","07","15","Bahia","Ilhéus",NA,"-39.166667","-14.783333","39W10'0''","14S47'0''",NA,"2","2",NA,NA,NA,"UESC0015507",NA,NA,"Dicotyledoneae",NA,NA
"55","2019-09-17 13:52:59-03","UESC","UESC","24759","S","Plantae","Angiospermae","Florideophycidae","Cactaceae","Rhipsalis","oblonga","Rhipsalis oblonga",NA,"Brasil",NA,"Epifíta ca. 3,5 m de comprimento.","E.A.Rocha",NA,NA,NA,"Ronison R. dos Santos,","432","2017","08","09","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,NA,"61245",NA,NA,"auto",NA,NA,"UESC0024759",NA,NA,"Dicotyledoneae",NA,NA
"56","2015-09-04 17:36:12-03","MNHN","RECOLNAT_MNHN_P","P05326212","PreservedSpecimen",NA,NA,NA,"Cactaceae","Rhipsalis","oblonga","Rhipsalis oblonga","Loefgr.","Brasil",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05326212' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"P. Lewis, G.|de Carvalho, A.M.",NA,"1981","12","2","Bahia","Una","Estrada Ilhéus-UIna, + - 35-40 jm ao sul de Olivença. Una, Bahia, Nordeste, Brasil, América do Sul","-39.06667","-15.26667",NA,NA,NA,"35","40",NA,NA,"hb","P05326212","P05326212_01",NA,NA,NA,"729"
"57","2015-09-04 17:36:12-03","MNHN","RECOLNAT_MNHN_P","P05326214","PreservedSpecimen",NA,NA,NA,"Cactaceae","Rhipsalis","oblonga","Rhipsalis oblonga","Loefgr.","Brasil",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05326214' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"Gaudichaud",NA,"1831","1","1","Rio de Janeiro",NA,". Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb","P05326214","P05326214_01",NA,NA,NA,"914"
"58","2015-09-04 17:36:12-03","MNHN","RECOLNAT_MNHN_P","P05326211","PreservedSpecimen",NA,NA,NA,"Cactaceae","Rhipsalis","oblonga","Rhipsalis oblonga","Loefgr.","Brasil",NA,". . Prévement Appareil Végétatif pour Pr. Kluge (Allemagne) M. Malplanche 1993. Herbier de A. Glaziou donné par Mme SiMART sa fille en 1937 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05326211' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"Glaziou, A.",NA,"1883","8","24","Rio de Janeiro",NA,"Brésil Serra da Estrela. Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb","P05326211","P05326211_01",NA,NA,NA,"14860"
"59","2020-12-11 11:34:16-03","UFMG","BHCB","43525","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Rhipsalis","crispimarginata","Rhipsalis crispimarginata","Loefgr.","Brasil",NA,"Epífita.",NA,"2010","06",NA,"Oliveira, PP de","s.n.",NA,NA,NA,"Rio de Janeiro","Rio das Ostras","Reserva biológica união","-41.9449996948242","-22.5268993377686",NA,NA,"17620",NA,NA,"auto","Southern America",NA,"BHCB041711",NA,NA,NA,NA,NA
"60","2021-02-11 17:18:26-03","UFPR","UPCB","81186","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","oblonga","Rhipsalis oblonga","Loefgr.","Brasil",NA,"PRENSADO EM ÁLCOOL. Amostra em sílica. Mata Atlântica. Epífita. Erva suculenta. Botões amarelos. Cálice e corola amarelos. Estames e carpelos brancos..","Cardoso, W.C.","2019","08","20","Dinato, D.O.","33","2012","10","23","Rio de Janeiro","Guapimirim","Parque Nacional da Serra dos Órgãos. Trilha do Poço da Preguiça.","-43.001","-22.296","-43.001","-22.296",NA,"399","399",NA,NA,NA,"UPCB0030040","UPCB0030040",NA,NA,NA,NA
"61","2008-05-27 22:02:00-03","MO","MOBOT","3166450","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","oblonga","Rhipsalis oblonga","Loefgr.","Brazil",NA,NA,"NP Taylor (K) 23 September",NA,NA,NA,"Rose","Rose s.n.","1940","10","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"62","2018-09-12 14:48:06-03","UNIOESTE","UNOP","8239","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","oblonga","Rhipsalis oblonga","Loefgr.","Brasil",NA,"Mata atlântica. Epífita com ramos pêndulos, frutos maduros brancos.","Almeida, O.J.G.","2011","04",NA,"Lombardi, J.A.; Taxonomia de campo 2011; Taxonomia de campo 2011","8481","2011","04","15","Rio de Janeiro","Guapimirim","Parque Nacional da Serra dos Órgãos, junto ao rio.","-43.001361","-22.493944","-43.001361","-22.493944",NA,"390","390",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2018-09-12 14:48:06-03","UNIOESTE","UNOP","8240","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","oblonga","Rhipsalis oblonga","Loefgr.","Brasil",NA,"Mata atlântica. Epífita com ramos pêndulos, frutos maduros vermelhos.","Almeida, O.J.G.","2011","04",NA,"Lombardi, J.A.; Taxonomia de campo 2011; Taxonomia de campo 2011","8480","2011","04","15","Rio de Janeiro","Guapimirim","Parque Nacional da Serra dos Órgãos, trilha da capela, junto ao rio.","-43.001361","-22.493944","-43.001361","-22.493944",NA,"390","390",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-04 11:04:47-03","UFRB","HURB","20541","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","oblonga","Rhipsalis oblonga","Loefgr.","Brasil",NA,NA,"D.Moreira","2017","07",NA,"Moreira, D.M.; Brandão, C.S.S. & Vitorio, C.D.P.","108","2017","04","23","Bahia","São Felipe","Serra da Copioba;","-39.101639","-12.658889","39º06'5,9W","12º39'32S",NA,NA,NA,NA,NA,NA,"HURB000020541","HURB000020541",NA,NA,NA,NA
"65","2021-03-04 11:04:47-03","UFRB","HURB","24731","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","oblonga","Rhipsalis oblonga","Loefgr.","Brasil",NA,"PM 51",NA,NA,NA,NA,"Aona, L.Y.S.; Costa, G.; E.H. Souza; Vitório, C.D.P.; Fonseca, W.O.","4962","2019","02","01","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,NA,"61245",NA,NA,"auto",NA,NA,"HURB000024731",NA,NA,NA,NA,NA
"66","2020-06-15 15:29:46-03","UNESP-RC","HRCB","14060","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","oblonga","Rhipsalis oblonga","Loefgr.","Brasil",NA,"ramos verde escuros, delgados, oblongos, 12-20 cm compr., 2-3,5 cm larg., 0,5-0,6 mm espess., pouco crenados e crispados nas margens, 4-5 aréolas de cada lado, ramos de extensão finos e longos",NA,NA,NA,NA,"Taylor, N. P.","1645A","1991","06","13","São Paulo","Ilha Bela","Ilha de São Sebastião",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-06-15 15:29:46-03","UNESP-RC","HRCB","14230","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","oblonga","Rhipsalis oblonga","Loefgr.","Brasil",NA,"ramos verde escuros, delgados, elípticos a rômbeos, 8-13 cm compr., 2-4 cm larg., crenados e crispados nas margens, 2-4 aréolas de cada lado, ramos de extensão mais finos e longos, frutos globosos a a",NA,NA,NA,NA,"Taylor, N. P.","1645","1991","06","13","São Paulo","Ilha Bela","Ilha de São Sebastião",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-06-15 15:29:46-03","UNESP-RC","HRCB","55505","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","oblonga","Rhipsalis oblonga","Loefgr.","Brasil",NA,"Epífita pendente, flor alva.","Lombardi, J.A.","2011","09",NA,"Lombardi","8547","2011","06","10","São Paulo","São Lourenço da Serra","Reserva Particular do Patrimônio Natural Paiol Maria","-46.941722","-23.824667","46º56'30.2W","23º49'28,8S",NA,"757","757",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-06-15 15:29:46-03","UNESP-RC","HRCB","58825","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","oblonga","Rhipsalis oblonga","Loefgren","Brasil",NA,"Epífita. Erva suculenta. Botões amarelos. Cálice e corola amarelos. Estames e carpelos brancos.","Lombardi, J.A.","2012","12",NA,"Verde (Dinato, D.O.; Oliveira, C.C.; Rissi, M.N. & Lombardi, J.A.)","33","2012","10","23","Rio de Janeiro","Guapimirim","Trilha do Poço da Preguiça.","-43.001111","-22.295556","43º 00' 04 W","22º 17' 44 S",NA,"399","399",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-06-15 15:29:46-03","UNESP-RC","HRCB","55464","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","oblonga","Rhipsalis oblonga","Loefgr.","Brasil",NA,"Erva epífita pendente, frutos imaturos","Lombardi, J.A.","2011","09",NA,"Lombardi","8510","2011","04","25","São Paulo","São Lourenço da Serra","Reserva Particular do Patrimônio Natural Paiol Maria",NA,"-23.824167","46º56'30.2W","23º49'27S",NA,"762","762",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-06-17 15:24:58-03","UNESP-RC","HRCB","17604","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","oblonga","Rhipsalis oblonga","Loefgr.","Brasil",NA,NA,"L.Y.S Sona",NA,NA,NA,"Assis, M. A. de",NA,NA,NA,NA,"São Paulo","Ubatuba","Picinguaba","-45.083333","-23.4","45°05'W","23°24'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-06-17 15:24:58-03","UNESP-RC","HRCB","34802","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","oblonga","Rhipsalis oblonga","Loefgr.","Brasil",NA,NA,"L.Y.S Sona",NA,NA,NA,"Udulutsch, R. G.",NA,NA,NA,NA,"São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,"34265",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-06-17 15:24:58-03","UNESP-RC","HRCB","9820","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","oblonga","Rhipsalis oblonga","Loefgr.","Brasil",NA,NA,"D. C. Zappi",NA,NA,NA,"Garcia, F. C. P.",NA,NA,NA,NA,"São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,"34265",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-09-12 05:00:02-03","US","US","2987474","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Rhipsalis","crispimarginata","Rhipsalis crispimarginata","Loefgr.","Brazil","1",NA,NA,NA,NA,NA,"J. N. Rose","20348",NA,NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,"US00182393","US00182393_01",NA,"Dicotyledonae",NA,NA
"75","2020-09-12 05:00:02-03","US","US","2987473","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Rhipsalis","crispimarginata","Rhipsalis crispimarginata","Loefgr.","Brazil","1",NA,NA,NA,NA,NA,"J. A. Shafer","s.n.",NA,NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,"US00182391","US00182391_01",NA,"Dicotyledonae",NA,NA
"76","2020-09-12 05:00:02-03","US","US","762563","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Rhipsalis","crispimarginata","Rhipsalis crispimarginata","Loefgr.","Brazil","1",NA,NA,NA,NA,NA,"J. N. Rose & P. G. Russell","20401","1915","7","22","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,"US00117108","US00117108_01","Isotype","Dicotyledonae",NA,NA
"77","2020-09-12 05:00:02-03","US","US","2830687","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Rhipsalis","crispimarginata","Rhipsalis crispimarginata","Loefgr.","Brazil","1",NA,NA,NA,NA,NA,"Collector unknown","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,"US00182392","US00182392_01",NA,"Dicotyledonae",NA,NA
"78","2020-09-12 05:00:02-03","US","US","762945","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Rhipsalis","oblonga","Rhipsalis oblonga","Loefgr.","Brazil","1",NA,"Taylor, N. P.; Zappi, D. C.",NA,NA,NA,"P. G. Lorentz & G. H. Hieronymus","Rose 21168","1915","8","12","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,"US00182412","US00182412_01",NA,"Dicotyledonae",NA,NA
"79","2020-09-12 05:00:02-03","US","US","2830850","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Rhipsalis","oblonga","Rhipsalis oblonga","Loefgr.","Brazil","1",NA,"Taylor, N. P.; Zappi, D. C.",NA,NA,NA,"Collector unknown","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,"US00180708","US00180708_01",NA,"Dicotyledonae",NA,NA
"80","2020-09-12 05:00:02-03","US","US","3070943","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Rhipsalis","oblonga","Rhipsalis oblonga","Loefgr.","Brazil","1",NA,"Taylor, N. P.; Zappi, D. C.",NA,NA,NA,"T. S. Santos & E. J. Judziewicz","4143","1986","3","4","Bahia","Una",NA,"-39.0752983093262","-15.2932996749878",NA,NA,"36070","250","250","auto","South America - Neotropics",NA,"US00180768","US00180768_01",NA,"Dicotyledonae",NA,NA
"81","2020-09-12 05:00:02-03","US","US","762707","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Rhipsalis","oblonga","Rhipsalis oblonga","Loefgr.","Brazil","1",NA,"Taylor, N. P.; Zappi, D. C.",NA,NA,NA,"J. N. Rose & G. Rose","20671","1915","8","1","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,"US00200656","US00200656_01",NA,"Dicotyledonae",NA,NA
"82","2020-09-12 05:00:02-03","US","US","763144","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Rhipsalis","oblonga","Rhipsalis oblonga","Loefgr.","Brazil","1",NA,"Taylor, N. P.; Zappi, D. C.",NA,NA,NA,"Collector unknown","Rose 21415","1915",NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,"US00182410","US00182410_01",NA,"Dicotyledonae",NA,NA
"83","2020-09-12 05:00:02-03","US","US","762561","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Rhipsalis","oblonga","Rhipsalis oblonga","Loefgr.","Brazil","1",NA,"Taylor, N. P.; Zappi, D. C.",NA,NA,NA,"J. N. Rose & G. Rose","20398","1915","7","22","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,"US00182414","US00182414_01",NA,"Dicotyledonae",NA,NA
"84","2020-09-02 16:22:36-03","Cenargen","CEN","85731","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","oblonga","Rhipsalis oblonga","Loefgr.","Brasil","3","Com ramos pêndulos. Doação HERBARIUM RIOCLARENSE HRCB (55435)","O. J. G. Almeida","2011","04",NA,"Júlio Antônio Lombardi","8480","2011","04","15","RJ","GUAPIMIRIM","Parque Nacional da serra dos Órgãos, trilha da capela, junto ao rio","-42.9818992614746","-22.5372009277344",NA,NA,"21463","390","390","auto",NA,"Exsicatas","CEN00085731","CEN00085731",NA,NA,NA,NA
"85","2020-09-02 16:22:36-03","Cenargen","CEN","85732","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","oblonga","Rhipsalis oblonga","Loefgr.","Brasil","4","Com ramos pêndulos. Doação HERBARIUM RIOCLARENSE HRCB (55436)","O. J. G. Almeida","2011","04",NA,"Júlio Antônio Lombardi","8481","2011","04","15","RJ","GUAPIMIRIM","Parque Nacional da serra dos Órgãos, trilha da capela, junto ao rio","-42.9818992614746","-22.5372009277344",NA,NA,"21463","390","390","auto",NA,"Exsicatas","CEN00085732","CEN00085732",NA,NA,NA,NA
"86","2019-11-13 11:17:22-03","USP","SPF","111989","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","crispimarginata","Rhipsalis crispimarginata","Loefgr.","Brasil",NA,NA,"Calvente, AM","2009","12",NA,"Zappi, DC","274","1992","04","16","Rio de Janeiro",NA,"Ilha Grande.",NA,NA,NA,NA,NA,"50","100",NA,NA,NA,"SPF00111989",NA,NA,NA,NA,NA
"87","2019-11-13 11:17:22-03","USP","SPF","190060","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","crispimarginata","Rhipsalis crispimarginata","Loefgr.","Brasil",NA,NA,"Calvente, AM","2009","12",NA,"Calvente, AM","202","2006","04","14","Rio de Janeiro","Mangaratiba","Reserva Rio das Pedras.","-44.111639","-22.997528","-44.111639","-22.997528",NA,"30","650",NA,NA,NA,"SPF00190060",NA,NA,NA,NA,NA
"88","2019-11-13 11:17:22-03","USP","SPF","190062","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","crispimarginata","Rhipsalis crispimarginata","Loefgr.","Brasil",NA,NA,"Calvente, AM","2009","12",NA,"Calvente, AM","196","2006","04","14","Rio de Janeiro","Mangaratiba","Reserva Rio das Pedras.","-44.111639","-22.997528","-44.111639","-22.997528",NA,"30","650",NA,NA,NA,"SPF00190062",NA,NA,NA,NA,NA
"89","2019-11-13 11:17:24-03","USP","SPF","97970","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","oblonga","Rhipsalis oblonga","Loefgr.","Brasil",NA,NA,"Zappi, DC","2000",NA,NA,"Barros, F","29471","1993","11","09","São Paulo","Ubatuba",NA,"-44.816667","-23.333333","-44.816667","-23.333333",NA,NA,NA,NA,NA,NA,"SPF00097970",NA,NA,NA,NA,NA
"90","2019-11-13 11:17:24-03","USP","SPF","212134","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","oblonga","Rhipsalis oblonga","Loefgr.","Brasil",NA,NA,"Freitas, MF","2011","02",NA,"Farney, C","4808","2007","09","04","Rio de Janeiro","Arraial do Cabo","Pontal do Atalaia","-42.0278015136719","-22.966100692749",NA,NA,"25964",NA,NA,"auto",NA,NA,"SPF00212134",NA,NA,NA,NA,NA
"91","2019-10-07 09:18:46-03","UEFS","HUEFS","126939","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Cactaceae","Rhipsalis","oblonga","Rhipsalis oblonga","Loefgr.","Brasil",NA,"Floresta Ombrófila Densa Montana.","D.Zappi","2008",NA,NA,"Borges, R.A.X.","682","2007","01","23","Bahia","Camacan","RPPN Serra Bonita. 9,7 KM W de Camacã na estrada para Jacarecí, daí 6 KM SW na estrada para a RPPN E Torre da Embratel.","-39.565278","-15.391667","39W33'55''","15S23'30''",NA,"835","835",NA,NA,NA,"HUEFS0126939","HUEFS0126939",NA,"Caryophyllanae",NA,NA
"92","2019-10-07 09:18:46-03","UEFS","HUEFS","244268","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Cactaceae","Rhipsalis","oblonga","Rhipsalis oblonga","Loefgr.","Brasil",NA,"Mata pluvial Atlântica remanescente em beira de estrada.","A.M.Calvente","2006",NA,NA,"Calvente, A.M.","219","2006","07","19","Rio de Janeiro","Guapimirim","Estrada Rio-Teresópolis, próximo ao portal de Entrada de Guapimirim.","-42.997222","-22.537222","42W59'50''","22S32'14''",NA,"300","300",NA,NA,NA,"HUEFS0244268","HUEFS0244268",NA,"Caryophyllanae",NA,NA
"93","2019-10-07 09:18:46-03","UEFS","HUEFS","121271","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Cactaceae","Rhipsalis","oblonga","Rhipsalis oblonga","Loefgr.","Brasil",NA,"Mata.",NA,NA,NA,NA,"Neves, M.L.C.","87","2004","07","21","Bahia","Santa Terezinha","Serra da Jibóia.","-39.476944","-12.869722","39W28'37''","12S52'11''",NA,NA,NA,NA,NA,NA,"HUEFS0121271","HUEFS0121271",NA,"Caryophyllanae",NA,NA
"94","2019-01-25 15:39:08-02","IAC","IAC","55556","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","oblonga","Rhipsalis oblonga","Loefgr.","Brasil",NA,"coordenadas do material: 22°17#?#44S, 43°00#?#04W","Lombardi, Júlio Antônio","2012","12","23","Dinato, D.O; C.C. Oliveira; J.A. Lombardi & M.N. Rissi","33","2012","10","23","Rio de Janeiro","Guapimirim","Parque nacional da Serra dos Órgãos, trilha do Poço da Preguiça","-42.9819","-22.5372","-42.9819","-22.5372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-07-23 12:01:23-03","CEPLAC","CEPEC","110504","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","oblonga","Rhipsalis oblonga",NA,"Brasil",NA,NA,"A. M. Amorim",NA,NA,NA,"Amorim, A. M.","5461","2005","10","30","Bahia","CAMACAN","RPPN Serra Bonita. 9,7 km W de Camacã na estrada para Jacarecí, daí 6 km SW na estrada para a RPPN. Trilha nova que vai da base da torre ao alojamento.","-39.565278","-15.391667","39W33'55","15S23'30",NA,"835","835",NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-07-23 12:01:23-03","CEPLAC","CEPEC","112721","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","oblonga","Rhipsalis oblonga",NA,"Brasil",NA,"Foto.","Sem Informação",NA,NA,NA,"Lopes, M. M. M.","1019","2006","08","06","Bahia","arataca","RPPN Caminho das Pedras, em trilha de acesso ao Peito-de-Moça. Coletas efetuadas na trilha após a residência do Sr. Mormaço, na parte alta da encosta.","-39.341667","-15.173611","39W20'30","15S10'25",NA,"1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-07-23 12:01:23-03","CEPLAC","CEPEC","113445","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","oblonga","Rhipsalis oblonga",NA,"Brasil",NA,"UNICATA <ll>dwc_commonname:</ll>","A. M. Amorim",NA,NA,NA,"A. M. Amorim","5138","2005","06","04","Bahia","CAMACAN","RPPN Serra Bonita. 9,7Km a W de Camacan na estrada para Jacarecí, daí, 6Km SW na estrada para a RPPN e Torre.","-39.565278","-15.391667","39W33'55","15S23'30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
