"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","typeStatus","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount"
"101","2015-09-04 02:35:37-03","MNHN","RECOLNAT_MNHN_P","P03109970","PreservedSpecimen",NA,NA,NA,"Fabaceae","Inga","sellowiana","Inga sellowiana","Benth.",NA,"Glaziou, A.",NA,"1888","2","19",NA,"Brésil",NA,NA,"Rio Janeiro, Alto Macahé",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03109970' target='other'> <mi>dwc_moreinfo</mi></a>","P03109970","P03109970_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16758",NA
"102","2015-09-04 02:35:37-03","MNHN","RECOLNAT_MNHN_P","P03109971","PreservedSpecimen",NA,NA,NA,"Fabaceae","Inga","sellowiana","Inga sellowiana","Benth.",NA,"Glaziou, A.",NA,"1888","2","19",NA,"Brésil",NA,NA,"Rio Janeiro, Alto Macahé",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03109971' target='other'> <mi>dwc_moreinfo</mi></a>","P03109971","P03109971_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16758",NA
"103","2015-09-04 02:35:37-03","MNHN","RECOLNAT_MNHN_P","P03109972","PreservedSpecimen",NA,NA,NA,"Fabaceae","Inga","sellowiana","Inga sellowiana","Benth.",NA,"Glaziou, A.",NA,"1870","3","12",NA,"Brésil",NA,NA,"Rio Janeiro, Alto Macahé",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03109972' target='other'> <mi>dwc_moreinfo</mi></a>","P03109972","P03109972_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3933",NA
"104","2015-09-04 02:35:37-03","MNHN","RECOLNAT_MNHN_P","P03109973","PreservedSpecimen",NA,NA,NA,"Fabaceae","Inga","sellowiana","Inga sellowiana","Benth.",NA,"Glaziou, A.",NA,"1870","3","12",NA,"Brésil",NA,NA,"Rio Janeiro, Alto Macahé",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03109973' target='other'> <mi>dwc_moreinfo</mi></a>","P03109973","P03109973_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3933",NA
"105","2020-10-01 14:20:19-03","JBB","HEPH","17282","S","Plantae","Dicotyledon","Fabales","Fabaceae","Inga","sellowiana","Inga sellowiana","Benth.","Hatschbach, G","Silva, JM; Poliquesi, CB; Abe, LM","2294","1998","03","17","Southern America","Brasil","Paraná","Bocaiúva do Sul","Serra de Santana","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,NA,NA,"61623","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-12-11 11:36:05-03","UFMG","BHCB","141300","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","sellowiana","Inga sellowiana","Benth.",NA,"Lima, HC de; Meireles, JE; Ribeiro, RD","6866","2008","02","17","Southern America","Brasil","Rio de Janeiro","Nova Friburgo","Macaé de Cima., Estrada para o Pico das Flores, ca. 500m após o Hotel Fazenda São João. Mata de encosta próxima ao córrego.","-42.5311012268066","-22.2819004058838",NA,NA,NA,"Árvore com 12 metros de altura. Tronco com casca lisa e pardo-acinzentada. DAP com aproximadamente 30cm. Ramos terminais suberosos. Flores esverdeadas. Ocasional. Duplicatas: SPF, K, MBM, NY, BHCB, VIC, ESALQ.",NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2021-02-11 17:19:01-03","UFPR","UPCB","7567","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","sellowiana","Inga sellowiana","Benth.","Garcia, F.C.P.","Hatschbach, G.","18615","1968","02","16",NA,"Brasil","Paraná","Paranaguá","Alexandra","-48.5092010498047","-25.5200004577637",NA,NA,NA,"Árvore de 8-10m, tronco de 30cm de diâmetro. Estames alvos. Mata pluvial, encosta de morro..",NA,NA,"24916","auto","1999","02",NA,NA,NA,NA,NA,NA,NA,NA
"108","2021-02-11 17:19:01-03","UFPR","UPCB","66043","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","sellowiana","Inga sellowiana","Benth.","Garcia, F.C.P.","Hatschbach, G.","3049","1953","03","16",NA,"Brasil","Paraná","Bocaiúva do Sul","Carijó","-49.1150016784668","-25.2061004638672",NA,NA,NA,"Árvore 8m. Flores alvas, em mata secundária de Araucaria..","UPCB0038087",NA,"61623","auto","1997","07","31",NA,NA,NA,NA,NA,NA,NA
"109","2021-02-11 17:19:01-03","UFPR","UPCB","66030","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","sellowiana","Inga sellowiana","Benth.","Garcia, F.C.P.","Hatschbach, G.","3049","1953","03","16",NA,"Brasil","Paraná","Bocaiúva do Sul","Carijó","-49.1150016784668","-25.2061004638672",NA,NA,NA,"Árvore 8m. Flor alva, em mata secundária de Araucaria..","UPCB0038232","UPCB0038232","61623","auto","1997","07","31",NA,NA,NA,NA,NA,NA,NA
"110","2021-02-11 17:20:28-03","UFPR","UPCB","2300","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Inga","sellowiana","Inga sellowiana","Benth.","Garcia, F.C.P.","Hatschbach, G.","3049","1953","03","16",NA,"Brasil","Paraná","Bocaiúva do Sul","Carijó","-49.1150016784668","-25.2061004638672",NA,NA,NA,"Árvore 8m. Flor alva, em mata secundária de Araucaria..",NA,NA,"61623","auto","1997","07","31",NA,NA,NA,NA,NA,NA,NA
"111","2021-02-11 17:20:28-03","UFPR","UPCB","2303","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Inga","sellowiana","Inga sellowiana","Benth.","Garcia, F.C.P.","Hatschbach, G.","3049","1953","03","16",NA,"Brasil","Paraná","Bocaiúva do Sul","Carijó","-49.1150016784668","-25.2061004638672",NA,NA,NA,"Árvore 8m. Flores alvas, em mata secundária de Araucaria..",NA,NA,"61623","auto","1997","07","31",NA,NA,NA,NA,NA,NA,NA
"112","2021-02-11 17:19:01-03","UFPR","UPCB","21721","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","sellowiana","Inga sellowiana","Benth.","Garcia, F.C.P.","Klein, R.M.","153","1950","03","10",NA,"Brasil","Santa Catarina","Brusque","Mato do Hoffmann","-48.9174995422363","-27.0981006622314",NA,NA,NA,"Árvore de 20m de altura. Na mata, alt. 50msm. Nome vulgar: ingá-mirim..",NA,NA,"19684","auto","1997","07","31",NA,NA,NA,NA,NA,NA,NA
"113","2021-02-11 17:19:01-03","UFPR","UPCB","7714","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","sellowiana","Inga sellowiana","Benth.","Garcia, F.C.P.","Hatschbach, G.","17964","1967","02","24",NA,"Brasil","Paraná","Paranaguá","Morro Ai Jesus","-48.5092010498047","-25.5200004577637",NA,NA,NA,"Arvoreta 5m, tronco 10cm de diâmetro. Flor alva. Mata pluvial, encosta de morro semi-devastado..",NA,NA,"24916","auto","1997","07","31",NA,NA,NA,NA,NA,NA,NA
"114","2021-02-11 17:19:01-03","UFPR","UPCB","18540","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","sellowiana","Inga sellowiana","Benth.","Garcia, F.C.P.","Silva, J.M.","835","1990","03","03",NA,"Brasil","Paraná","Campina Grande do Sul","Rod. Parque das Lauraceas - Rio Capivari","-49.0553016662598","-25.3055992126465",NA,NA,NA,"Árvore 4m, flor alvescente. Mata secundária..",NA,NA,"55154","auto","1997","07","31",NA,NA,NA,NA,NA,NA,NA
"115","2021-02-11 17:19:01-03","UFPR","UPCB","34731","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","sellowiana","Inga sellowiana","Benth.","Hatschbach, G.","Silva, J.M.","2294","1998","03","17",NA,"Brasil","Paraná","Bocaiúva do Sul","Serra de Santana","-49.1150016784668","-25.2061004638672",NA,NA,NA,"Árvore 5m, flor alva. Mata da encosta da serra..",NA,NA,"61623","auto","1998","01","01",NA,NA,NA,NA,NA,NA,NA
"116","2020-06-08 08:34:00-03","MO","MOBOT","101196758","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","sellowiana","Inga sellowiana","Benth.",NA,"F. Sellow","Sellow 913",NA,NA,NA,"South America","Brazil",NA,NA,"Brasilia, Santão.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lectotype",NA,NA,NA,NA,NA,"1"
"117","2016-11-15 05:15:00-02","MO","MOBOT","2453224","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","sellowiana","Inga sellowiana","Benth.","Vanni, R. O., //","Antonio C. Krapovickas|Carmen L. Cristóbal","Krapovickas 43974","1992","1","22","South America","Brazil","Santa Catarina",NA,"Fraiburgo, (Reserva Renar)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2011-06-27 08:43:00-03","MO","MOBOT","2908927","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","sellowiana","Inga sellowiana","Benth.",NA,"F. Sellow","Sellow 5901","1814",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2009-08-21 06:56:00-03","MO","MOBOT","2908977","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","sellowiana","Inga sellowiana","Benth.","T.D. Pennington","Keiichi Mizoguchi","Mizoguchi 422","1978","2","7","South America","Brazil","São Paulo",NA,"Gaibõta, Municipio Itanhaen, on sandy soil by road side, near sea level.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-08-31 09:14:50-03","INPA","INPA","195563","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Mim","Inga","sellowiana","Inga sellowiana","Benth.","Hatschbach, GG","Silva, JM da","2260","1998","02","07","Southern America","Brasil","Paraná","São João dos Pinhais","Castelhanos",NA,NA,NA,NA,NA,NA,"INPA0195563","INPA0195563 INPA0195563_e",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-07-10 09:47:00-03","MBML","MBML-HERBARIO","23224",NA,"Plantae",NA,NA,"Leguminosae Mimosoideae","Inga","sellowiana","Inga sellowiana","Benth.",NA,"A. P. Fontana; et al","837","2004","04","10",NA,"Brasil","Espírito Santo","Itaguaçu","Pedra do Caparaó","-40.981111","-19.741389",NA,NA,NA,"Arbusto 2m. Botões verdes.","MBML023224","MBML023224",NA,NA,NA,NA,NA,NA,NA,NA,"40W58'52","19S44'29",NA,NA
"122","2021-03-01 11:53:59-03","UFPE","UFP","27065","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Mimo.","Inga","sellowiana","Inga sellowiana","Benth.","Hatschbach, G","Silva, JM; Poliquesi, CB; Abe","2294","1998","03","17",NA,"Brasil","Paraná","Bocaiúva do Sul",NA,"-49.1150016784668","-25.2061004638672",NA,NA,NA,"Árvore, 5m, flor alva. Mata da encosta da serra.; Árvore, 5m, flor alva. Mata da encosta da serra.","UFP027065",NA,"61623","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-09-12 05:00:02-03","US","US","2282038","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","sellowiana","Inga sellowiana",NA,NA,"Reitz & Klein, --","7393","1958","10","18","South America","Brazil","Santa Catarina",NA,"Rio do Sul, Mata.",NA,NA,"400",NA,NA,NA,"US02189579","US02189579_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"124","2020-09-12 05:00:02-03","US","US","3232904","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","sellowiana","Inga sellowiana",NA,NA,"J. M. Silva & C. Poliquesi","892","1991","1","8","South America","Brazil","Paraná",NA,"Borda do Campo (mun. Quatro Barras).",NA,NA,NA,NA,NA,NA,"US02189576","US02189576_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"125","2020-09-12 05:00:02-03","US","US","2921634","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","sellowiana","Inga sellowiana",NA,NA,"F. R. Fosberg","45988","1964","12","20","South America - Neotropics","Brazil","São Paulo",NA,"Praia Grande, about 10 km s.w. of Sao Vicente (s.w. of Santos).",NA,NA,"1","2",NA,NA,"US02189578","US02189578_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"126","2020-09-12 05:00:02-03","US","US","USw25465","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","sellowiana","Inga sellowiana",NA,NA,"Collector unknown","s.n.",NA,NA,NA,"South America","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"127","2020-09-12 05:00:02-03","US","US","3673419","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","sellowiana","Inga sellowiana",NA,NA,"J. Silva","010","1972","2","21","South America - Neotropics","Brazil","São Paulo",NA,"Sao Paulo, nativa no Parque do Estado e Jardim Botanico.",NA,NA,NA,NA,NA,NA,"US02189575","US02189575_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"128","2020-09-12 05:00:02-03","US","US","3210099","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","sellowiana","Inga sellowiana",NA,NA,"R. M. Klein","9905","1971","11","16","South America","Brazil","Santa Catarina",NA,"Jordao, Governador Celso Ramos, Capoeira.",NA,NA,"50",NA,NA,NA,"US02189577","US02189577_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"129","2019-11-13 11:22:27-03","USP","SPF","174428","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","sellowiana","Inga sellowiana","Benth.","Hatschbach, G","Silva, JM","4003","2004","02","12",NA,"Brasil","Paraná","Bocaiúva do Sul",NA,"-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"SPF00174428",NA,"61623","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2019-11-13 11:22:27-03","USP","SPF","132476","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","sellowiana","Inga sellowiana","Benth.","Hatschbach, G","Silva, JM","2294","1998","03","17",NA,"Brasil","Paraná","Bocaiúva do Sul","Serra do Santana","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"SPF00132476",NA,"61623","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2019-11-13 11:22:27-03","USP","SPF","132475","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","sellowiana","Inga sellowiana","Benth.","Hatschbach, G","Silva, JM","2260","1998","02","07",NA,"Brasil","Paraná","São José dos Pinhais",NA,"-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"SPF00132475",NA,"45291","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-11-13 11:22:27-03","USP","SPF","185655","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","sellowiana","Inga sellowiana","Benth.","Lima, HC","Lima, HC","6866","2008","02","17",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Macaé de Cima","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"SPF00185655",NA,"33190","auto","2008","06",NA,NA,NA,NA,NA,NA,NA,NA
"133","2019-11-13 11:22:27-03","USP","SPF","15541","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","sellowiana","Inga sellowiana","Benth.","Hoehne, W","Hoehne, W","s.n.","1955","05","08",NA,"Brasil","Rio Grande do Norte","São Vicente",NA,"-36.684398651123","-6.21721982955933",NA,NA,NA,NA,"SPF00015541",NA,"14392","auto","1955","05",NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-11-13 11:22:27-03","USP","SPF","171829","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","sellowiana","Inga sellowiana","Benth.","Hatschbach, G","Cervi, AC","8737","2004","11","04",NA,"Brasil","Santa Catarina","Garuva",NA,"-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,"SPF00171829",NA,"22441","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2019-11-13 11:22:27-03","USP","SPF","179898","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","sellowiana","Inga sellowiana","Benth.","Borges, LM","Vieira, FCS","938","2005","03","24",NA,"Brasil","Santa Catarina","Joinville",NA,"-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"SPF00179898",NA,"37150","auto","2007","07",NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-11-13 11:22:27-03","USP","SPF","97879","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","sellowiana","Inga sellowiana","Benth.","Franco, GADC","Baitello, JB","460","1994","03","29",NA,"Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"SPF00097879",NA,"38855","auto","1994","04",NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-11-13 11:22:27-03","USP","SPF","146195","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","sellowiana","Inga sellowiana","Benth.","Garcia, FCP","Kuhlmann, M","s.n.","1958","09","03",NA,"Brasil","São Paulo","Itanhaém",NA,"-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,"SPF00146195",NA,"26998","auto","1999","08",NA,NA,NA,NA,NA,NA,NA,NA
"138","2019-11-13 11:22:27-03","USP","SPF","15160","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","sellowiana","Inga sellowiana","Benth.","Hoehne, W","Bartolomeu, JG","s.n.","1953","12","23",NA,"Brasil","São Paulo","Mongaguá",NA,"-46.6199989318848","-24.0799999237061",NA,NA,NA,NA,"SPF00015160",NA,"12311","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2019-11-13 11:22:27-03","USP","SPF","12910","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","sellowiana","Inga sellowiana","Benth.","Hoehne, W","Hoehne, W","s.n.","1951","01","21",NA,"Brasil","São Paulo","Mongaguá",NA,"-46.6199989318848","-24.0799999237061",NA,NA,NA,NA,"SPF00012910",NA,"12311","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2019-11-13 11:22:27-03","USP","SPF","10770","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","sellowiana","Inga sellowiana","Benth.","Garcia, FCP","Hoehne, W","s.n.","1941","06",NA,NA,"Brasil","São Paulo","Praia Grande",NA,"-46.4000015258789","-24",NA,NA,NA,NA,"SPF00010770",NA,"22363","auto","1999","02",NA,NA,NA,NA,NA,NA,NA,NA
"141","2019-11-13 11:22:27-03","USP","SPF","138606","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","sellowiana","Inga sellowiana","Benth.","Garcia, FCP","Kuhlmann, M","3242","1946","01","31",NA,"Brasil","São Paulo","São Paulo","Jardim Botânico de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00138606",NA,"53584","auto","1999","02",NA,NA,NA,NA,NA,NA,NA,NA
"142","2019-11-13 11:22:27-03","USP","SPF","146194","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","sellowiana","Inga sellowiana","Benth.","Garcia, FCP","Kuhlmann, M","3242A","1947","06","06",NA,"Brasil","São Paulo","São Paulo","Jardim Botânico de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00146194",NA,"53584","auto","1999","08",NA,NA,NA,NA,NA,NA,NA,NA
"143","2019-11-13 11:22:27-03","USP","SPF","105407","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","sellowiana","Inga sellowiana","Benth.","Custódio-Filho, A","Souza-Silva, J","10","1972","02","21",NA,"Brasil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00105407",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2019-11-13 11:22:27-03","USP","SPF","115406","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","sellowiana","Inga sellowiana","Benth.","Possette, RFS","Rossi, L","s.n.","1984","11","13",NA,"Brasil","São Paulo","São Paulo","Parque do Morumbi","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00115406",NA,"53584","auto","2007","07",NA,NA,NA,NA,NA,NA,NA,NA
"145","2019-11-13 11:22:27-03","USP","SPF","134884","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","sellowiana","Inga sellowiana","Benth.","Possette, RFS","Garcia, RJF","1583","1998","09","19",NA,"Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00134884",NA,"53584","auto","2007","07",NA,NA,NA,NA,NA,NA,NA,NA
"146","2021-03-25 13:52:13-03","UNIVILLE","JOI","1074","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","sellowiana","Inga sellowiana","Benth.",NA,"Jotham Ziffer Berger","84","2005","10","06",NA,"Brasil","Santa Catarina","São Francisco do Sul","Vila da Glória.","-48.6380996704102","-26.2432994842529",NA,NA,NA,"; HABITO: Árvore","JOI001074",NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-05-08 11:10:29-03","UEFS","HUEFS","197393","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","sellowiana","Inga sellowiana","Benth.",NA,"Klein, R.","9766","1971","10","18",NA,"Brasil","Santa Catarina","Governador Celso Ramos","Jordão.","-48.5592002868652","-27.3146991729736","250","250",NA,NA,"HUEFS0197393","HUEFS0197393","13751","auto",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"148","2020-05-08 11:10:29-03","UEFS","HUEFS","7361","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","sellowiana","Inga sellowiana","Benth.",NA,"Sohn, S.","2","1981","12","10",NA,"Brasil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0007361","HUEFS0007361",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"149","2020-05-08 11:10:29-03","UEFS","HUEFS","9735","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","sellowiana","Inga sellowiana","Benth.","F.C.P.Garcia","Silva, J.M.","892","1991","01","08",NA,"Brasil","Paraná","Quatro Barras",NA,"-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"HUEFS0009735","HUEFS0009735","17116","auto","1999","02",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"150","2019-09-04 18:45:09-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Inga","sellowiana","Inga sellowiana",NA,NA,"F. Sellow","5901",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]","Dicotyledoneae",NA,NA,NA,NA,NA
"151","2015-03-07 01:37:11-03","F","FMNH-SEEDPLANTS","V0161979F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Inga","sellowiana","Inga sellowiana",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0161979F","V0161979F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"152","2018-05-14 16:07:04-03","F","FMNH-SEEDPLANTS","V0161980F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Inga","sellowiana","Inga sellowiana",NA,"RRC ID Flag","M. R. Castellani","12",NA,NA,NA,"South America","Brazil","São Paulo",NA,NA,"-49","-22",NA,NA,NA,NA,"V0161980F","V0161980F_01 V0161980F_02",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"12",NA
"153","2019-01-25 15:35:00-02","IAC","IAC","31675","S","Plantae",NA,NA,"Fabaceae","Inga","sellowiana","Inga sellowiana","Benth.","J.Y. Tamashiro","G.F. Árbocz","340","1994","04","20",NA,"Brasil","São Paulo","Joanópolis","Fazenda Santa Cruz","-46.2756","-22.9303",NA,NA,NA,NA,NA,NA,NA,NA,"1994","09","20",NA,NA,NA,"-46.2756","-22.9303",NA,NA
"154","2019-01-25 15:35:00-02","IAC","IAC","43221","S","Plantae",NA,NA,"Fabaceae","Inga","sellowiana","Inga sellowiana","Benth.","L.C. Bernacci et al.","L.C. Bernacci; G.A.D.C. Franco; G. Durigan; M. Siqueira & E. Furlan","3514","2000","06","13",NA,"Brasil","São Paulo","Cotia","Morro Grande, Reserva, área B, indivíduo B 49.2","-46.956771","-23.695816",NA,NA,NA,NA,NA,NA,NA,NA,"2000","06","13",NA,NA,NA,"-46.956771","-23.695816",NA,NA
"155","2020-07-23 12:14:23-03","CEPLAC","CEPEC","34215","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Inga","sellowiana","Inga sellowiana",NA,"H. C. Lima","F. S. Santos","275","1984","02","22",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","Área da Estação Ecológica do Pau-brasil (ESPAB). CEPLAC.","-39.133333","-16.383333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/06/2009","39W8'0","16S23'0",NA,NA
"156","2020-07-23 12:14:23-03","CEPLAC","CEPEC","79871","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Inga","sellowiana","Inga sellowiana",NA,"H. C. Lima","D. A. Folli","2689","1996","02","22",NA,"Brasil","Espírito Santo","LINHARES","Reserva Florestal de Linhares. Próximo ao aceiro com Nivaldo - Campo G Km 0.","-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Ingá-lumbriga",NA,NA,"48094","auto",NA,NA,NA,NA,NA,"30/06/2009",NA,NA,NA,NA
"157","2020-07-23 12:14:23-03","CEPLAC","CEPEC","54333","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Inga","sellowiana","Inga sellowiana",NA,"G. Hatschbach","J. M. Silva","892","1991","01","08",NA,"Brasil","Paraná","QUATRO BARRAS","Borda do campo.","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,"30/12/1991","0*0'0","0*0'0",NA,NA
