"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","fieldNumber","individualCount"
"99","2021-02-04 10:27:24-03","UFRPE","HST","21049","PreservedSpecimen","Plantae",NA,NA,"Ericaceae","Gaylussacia","oleifolia","Gaylussacia oleifolia","Dunal","G.O.Romão","M.A.Farinnaccio; A.Furlan, V.L.Scatena, V.A.Cardoso, M.M.Rosa","53","1997","06","07",NA,"Brasil","Minas Gerais","Santana do Riacho-Cardeal Serra do Cipó","próximo à estátua do Juquinha, Km 120",NA,NA,NA,"Subarbusto; flores brancas a rosadas, anteras rosas; frutos imaturos.","HST021049",NA,NA,NA,NA,NA,NA,NA,NA,"2005",NA,NA,"12","17",NA,NA
"100","2020-09-12 05:00:02-03","US","US","2709159","PreservedSpecimen","Plantae",NA,"Ericales","Ericaceae","Gaylussacia","oleifolia","Gaylussacia oleifolia","Dunal",NA,"H. S. Irwin, H. Maxwell & D. C. Wasshausen","20079","1968","2","14","South America - Neotropics","Brazil","Minas Gerais",NA,"Planalto do Brasil, Serra do Espinhaço, Serra do Cipó, ca. km. 120 (ca. 145 km. N. of Belo Horizonte).",NA,NA,NA,NA,"US02986791","US02986791_01","1200",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"101","2020-09-12 05:00:02-03","US","US","2839309","PreservedSpecimen","Plantae",NA,"Ericales","Ericaceae","Gaylussacia","oleifolia","Gaylussacia oleifolia","Dunal",NA,"G. Hatschbach","29980",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,"Serra do Cipó (mun. Jaboticatuba).",NA,NA,NA,NA,"US02986790","US02986790_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"102","2020-09-12 05:00:02-03","US","US","2709195","PreservedSpecimen","Plantae",NA,"Ericales","Ericaceae","Gaylussacia","oleifolia","Gaylussacia oleifolia","Dunal",NA,"H. S. Irwin, H. Maxwell & D. C. Wasshausen","20144","1968","2","15","South America - Neotropics","Brazil","Minas Gerais",NA,"Planalto do Brasil, Serra do Espinhaço, Serra do Cipó, ca. km. 120 (ca. 145 km. N. of Belo Horizonte).",NA,NA,NA,NA,"US02986792","US02986792_01","1300",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"103","2019-11-13 11:19:22-03","USP","SPF","129598","PreservedSpecimen","Plantae",NA,NA,"Ericaceae","Gaylussacia","oleifolia","Gaylussacia oleifolia","Dunal","Romão, GO","Pirani, JR","4185","1998","03","03",NA,"Brasil","Minas Gerais","Congonhas do Norte","Serra da Carapina","-43.683333","-18.933333",NA,NA,"SPF00129598",NA,"1200","1200",NA,NA,NA,NA,NA,"2003","-43.683333","-18.933333","05",NA,NA,NA
"104","2019-11-13 11:19:22-03","USP","SPF","151790","PreservedSpecimen","Plantae",NA,NA,"Ericaceae","Gaylussacia","oleifolia","Gaylussacia oleifolia","Dunal","Cabral, A","Pirani, JR","5019","2002","03","05",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.552861","-19.260556",NA,NA,"SPF00151790",NA,"1254","1254",NA,NA,NA,NA,NA,"2017","-43.552861","-19.260556","07",NA,NA,NA
"105","2019-11-13 11:19:22-03","USP","SPF","152415","PreservedSpecimen","Plantae",NA,NA,"Ericaceae","Gaylussacia","oleifolia","Gaylussacia oleifolia","Dunal","Romão, GO","Groppo, M","1073","2002","06","09",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7","-19.133333",NA,NA,"SPF00152415",NA,"1100","1100",NA,NA,NA,NA,NA,"2013","-43.7","-19.133333",NA,NA,NA,NA
"106","2019-11-13 11:19:22-03","USP","SPF","164878","PreservedSpecimen","Plantae",NA,NA,"Ericaceae","Gaylussacia","oleifolia","Gaylussacia oleifolia","Dunal","Romão, GO","Costa, FN","773","2004","04","24",NA,"Brasil","Minas Gerais","Congonhas do Norte",NA,"-43.692222","-18.928028",NA,NA,"SPF00164878",NA,"1289","1289",NA,NA,NA,NA,NA,"2006","-43.692222","-18.928028","06",NA,NA,NA
"107","2019-11-13 11:19:22-03","USP","SPF","173462","PreservedSpecimen","Plantae",NA,NA,"Ericaceae","Gaylussacia","oleifolia","Gaylussacia oleifolia","Dunal","Romão, GO","Romão, GO","735","2001","07","05",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.567778","-19.258333",NA,NA,"SPF00173462",NA,"1500","1500",NA,NA,NA,NA,NA,"2003","-43.567778","-19.258333","05",NA,NA,NA
"108","2019-11-13 11:19:22-03","USP","SPF","173463","PreservedSpecimen","Plantae",NA,NA,"Ericaceae","Gaylussacia","oleifolia","Gaylussacia oleifolia","Dunal","Romão, GO","Romão, GO","877","2002","02","28",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.547778","-19.271111",NA,NA,"SPF00173463",NA,"1150","1150",NA,NA,NA,NA,NA,"2002","-43.547778","-19.271111","04",NA,NA,NA
"109","2019-11-13 11:19:22-03","USP","SPF","173464","PreservedSpecimen","Plantae",NA,NA,"Ericaceae","Gaylussacia","oleifolia","Gaylussacia oleifolia","Dunal","Romão, GO","Romão, GO","911","2003","01","10",NA,"Brasil","Minas Gerais","Santana do Riacho",NA,"-43.551139","-19.267028",NA,NA,"SPF00173464",NA,"1129","1129",NA,NA,NA,NA,NA,"2003","-43.551139","-19.267028","01",NA,NA,NA
"110","2019-11-13 11:19:22-03","USP","SPF","173465","PreservedSpecimen","Plantae",NA,NA,"Ericaceae","Gaylussacia","oleifolia","Gaylussacia oleifolia","Dunal","Romão, GO","Souza, VC","25203","2001","07","05",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.551111","-19.258333",NA,NA,"SPF00173465",NA,"1500","1500",NA,NA,NA,NA,NA,"2003","-43.551111","-19.258333","06",NA,NA,NA
"111","2019-11-13 11:19:22-03","USP","SPF","173466","PreservedSpecimen","Plantae",NA,NA,"Ericaceae","Gaylussacia","oleifolia","Gaylussacia oleifolia","Dunal","Romão, GO","Souza, VC","25145","2001","07","05",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.499167","-19.220278",NA,NA,"SPF00173466",NA,"1500","1500",NA,NA,NA,NA,NA,"2003","-43.499167","-19.220278",NA,NA,NA,NA
"112","2019-11-13 11:19:22-03","USP","SPF","180509","PreservedSpecimen","Plantae",NA,NA,"Ericaceae","Gaylussacia","oleifolia","Gaylussacia oleifolia","Dunal","Cabral, A","Calió, MF","191","2007","01","20",NA,"Brasil","Minas Gerais","Congonhas do Norte","Serra Talhada","-43.685028","-18.937444",NA,NA,"SPF00180509",NA,"1250","1250",NA,NA,NA,NA,NA,"2017","-43.685028","-18.937444","07",NA,NA,NA
"113","2021-03-15 18:26:42-03","USP","SPF","209237","PreservedSpecimen","Plantae",NA,NA,"Ericaceae","Gaylussacia","oleifolia","Gaylussacia oleifolia","Dunal","Cabral, A","Antar, GM; Sano, PT; Kubo, MT; Gonella, PM","203","2013","06","23",NA,"Brasil","Minas Gerais","Congonhas do Norte","Serra Talhada, Acesso para fazenda dos Pinhões da Serra na estrada Diamantina-Congonhas do Norte, ca. de 8 km.","-43.767694","-18.808508",NA,"Arvoreta próxima a curso d'água, ca. 1,5 m alt. Hipanto esverdeado. Corola alva.; Solo organo arenoso. Vegetação ciliar.","SPF00209237",NA,"1300","1300",NA,NA,NA,NA,NA,"2017","-43.767694","-18.808508","07",NA,NA,NA
"114","2021-03-15 18:26:42-03","USP","SPF","210085","PreservedSpecimen","Plantae",NA,NA,"Ericaceae","Gaylussacia","oleifolia","Gaylussacia oleifolia","Dunal","Zappi, DC","Zappi, DC","1968","2009","03","09",NA,"Brasil","Minas Gerais","Santana de Pirapama","Serra do Cipó, Trilha da Senhorinha, primeiro platô.","-43.744723","-18.928443",NA,"Arbusto esgalhado, 2 m alt., corolas creme-rosadas.; Beira de riacho com solo arenoso e Geonoma.","SPF00210085",NA,NA,NA,NA,NA,NA,NA,NA,"2010","-43.744723","-18.928443","02",NA,NA,NA
"115","2021-03-15 18:26:42-03","USP","SPF","210092","PreservedSpecimen","Plantae",NA,NA,"Ericaceae","Gaylussacia","oleifolia","Gaylussacia oleifolia","Dunal","Zappi, DC","Zappi, DC","2522","2009","11","24",NA,"Brasil","Minas Gerais","Santana de Pirapama","Serra do Cipó, Capela de São José. Trilha da Senhorinha, caminho a Congonhas do Norte","-43.744683","-18.912043",NA,"Arbusto pouco ramificado, 60 cm alt., frutos verdes.; Beira de riacho com afloramento rochoso.","SPF00210092",NA,NA,NA,NA,NA,NA,NA,NA,"2010","-43.744683","-18.912043","02",NA,NA,NA
"116","2019-11-13 11:19:22-03","USP","SPF","23477","PreservedSpecimen","Plantae",NA,NA,"Ericaceae","Gaylussacia","oleifolia","Gaylussacia oleifolia","Dunal","Romão, GO","Furlan, A","CFCR3270","1982","04","09",NA,"Brasil","Minas Gerais","Gouveia",NA,"-43.916667","-18.516667",NA,NA,"SPF00023477",NA,NA,NA,NA,NA,NA,NA,NA,"2003","-43.916667","-18.516667","02",NA,NA,NA
"117","2019-11-13 11:19:22-03","USP","SPF","32424","PreservedSpecimen","Plantae",NA,NA,"Ericaceae","Gaylussacia","oleifolia","Gaylussacia oleifolia","Dunal","Romão, GO","Pirani, JR","CFSC8013","1982","03","21",NA,"Brasil","Minas Gerais","Santana de Pirapama","Serra do Cipó","-43.9","-18.916667",NA,NA,"SPF00032424",NA,NA,NA,NA,NA,NA,NA,NA,"2013","-43.9","-18.916667",NA,NA,NA,NA
"118","2019-11-13 11:19:22-03","USP","SPF","32426","PreservedSpecimen","Plantae",NA,NA,"Ericaceae","Gaylussacia","oleifolia","Gaylussacia oleifolia","Dunal","Romão, GO","Pirani, JR","CFSC8064","1982","03","22",NA,"Brasil","Minas Gerais","Santana de Pirapama","Serra do Cipó","-43.9","-18.916667",NA,NA,"SPF00032426",NA,NA,NA,NA,NA,NA,NA,NA,"2013","-43.9","-18.916667",NA,NA,NA,NA
"119","2019-11-13 11:19:22-03","USP","SPF","32430","PreservedSpecimen","Plantae",NA,NA,"Ericaceae","Gaylussacia","oleifolia","Gaylussacia oleifolia","Dunal","Romão, GO","Amaral, MCE","CFSC8385","1982","04","22",NA,"Brasil","Minas Gerais","Congonhas do Norte","Serra do Cipó","-43.766667","-18.866667",NA,NA,"SPF00032430",NA,NA,NA,NA,NA,NA,NA,NA,"2013","-43.766667","-18.866667",NA,NA,NA,NA
"120","2019-11-13 11:19:22-03","USP","SPF","32431","PreservedSpecimen","Plantae",NA,NA,"Ericaceae","Gaylussacia","oleifolia","Gaylussacia oleifolia","Dunal","Pirani, JR","Amaral, MCE","CFSC8421","1982","04","22",NA,"Brasil","Minas Gerais","Congonhas do Norte","Serra do Cipó","-43.766667","-18.866667",NA,NA,"SPF00032431",NA,NA,NA,NA,NA,NA,NA,NA,"1989","-43.766667","-18.866667",NA,NA,NA,NA
"121","2019-11-13 11:19:22-03","USP","SPF","65641","PreservedSpecimen","Plantae",NA,NA,"Ericaceae","Gaylussacia","oleifolia","Gaylussacia oleifolia","Dunal","Pirani, JR","Hensold, N","812","1982","05","11",NA,"Brasil","Minas Gerais","Itambé do Mato Dentro","Serra do Cipó","-43.494444","-19.344444",NA,NA,"SPF00065641",NA,"1300","1500",NA,NA,NA,NA,NA,"1990","-43.494444","-19.344444",NA,NA,NA,NA
"122","2019-11-13 11:19:22-03","USP","SPF","65643","PreservedSpecimen","Plantae",NA,NA,"Ericaceae","Gaylussacia","oleifolia","Gaylussacia oleifolia","Dunal","Romão, GO","Kameyama, C","CFSC10401","1987","07","12",NA,"Brasil","Minas Gerais",NA,"Serra do Cipó, Rodovia Belo Horizonte - Conceição do Mato Dentro, Km 132",NA,NA,NA,NA,"SPF00065643",NA,NA,NA,NA,NA,NA,NA,NA,"2013",NA,NA,NA,NA,NA,NA
"123","2019-11-13 11:19:22-03","USP","SPF","66601","PreservedSpecimen","Plantae",NA,NA,"Ericaceae","Gaylussacia","oleifolia","Gaylussacia oleifolia","Dunal","Romão, GO","Salimena-Pires, FRG","CFSC11504","1989","05","20",NA,"Brasil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,"SPF00066601",NA,NA,NA,NA,NA,NA,NA,NA,"2013",NA,NA,NA,NA,NA,NA
"124","2019-11-13 11:19:22-03","USP","SPF","81781","PreservedSpecimen","Plantae",NA,NA,"Ericaceae","Gaylussacia","oleifolia","Gaylussacia oleifolia","Dunal","Romão, GO","Andrade, IR","77","1987","07","12",NA,"Brasil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,"SPF00081781",NA,NA,NA,NA,NA,NA,NA,NA,"2013",NA,NA,NA,NA,NA,NA
"125","2019-11-13 11:19:22-03","USP","SPF",NA,"PreservedSpecimen","Plantae",NA,NA,"Ericaceae","Gaylussacia","oleifolia","Gaylussacia oleifolia","Dunal","Romão, GO","Kameyama, C","CFSC10401","1987","07","12",NA,"Brasil","Minas Gerais",NA,"Serra do Cipó, Rodovia Belo Horizonte - Conceição do Mato Dentro, Km 132",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013",NA,NA,NA,NA,NA,NA
"126","2019-11-13 11:19:22-03","USP","SPF","179376","PreservedSpecimen","Plantae",NA,NA,"Ericaceae","Gaylussacia","oleifolia","Gaylussacia oleifolia","Dunal","Romão, GO","Costa, FN","1091","2006","09","16",NA,"Brasil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,"SPF00179376",NA,NA,NA,NA,"101169","auto",NA,NA,"2010",NA,NA,NA,NA,NA,NA
"127","2019-11-13 11:19:22-03","USP","SPF","145745","PreservedSpecimen","Plantae",NA,NA,"Ericaceae","Gaylussacia","oleifolia","Gaylussacia oleifolia","Dunal","Romão, GO","Evangelista de Oliveira, J","144","1940","08","18",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó","-43.7449989318848","-19.513599395752",NA,NA,"SPF00145745",NA,NA,NA,NA,"31264","auto",NA,NA,"2006",NA,NA,"06",NA,NA,NA
"128","2019-11-13 11:19:22-03","USP","SPF","152815","PreservedSpecimen","Plantae",NA,NA,"Ericaceae","Gaylussacia","oleifolia","Gaylussacia oleifolia","Dunal","Romão, GO","Pirani, JR","5068","2002","06","08",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00152815",NA,"1300","1300",NA,"26557","auto",NA,NA,"2013",NA,NA,"04",NA,NA,NA
"129","2019-11-13 11:19:22-03","USP","SPF","20327","PreservedSpecimen","Plantae",NA,NA,"Ericaceae","Gaylussacia","oleifolia","Gaylussacia oleifolia","Dunal","Romão, GO","Cordeiro, I","CFSC7525","1981","10","06",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00020327",NA,NA,NA,NA,"26557","auto",NA,NA,"2013",NA,NA,NA,NA,NA,NA
"130","2019-11-13 11:19:22-03","USP","SPF","21313","PreservedSpecimen","Plantae",NA,NA,"Ericaceae","Gaylussacia","oleifolia","Gaylussacia oleifolia","Dunal","Romão, GO","Cordeiro, I","CFSC6057","1980","03","30",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00021313",NA,NA,NA,NA,"26557","auto",NA,NA,"2003",NA,NA,"05",NA,NA,NA
"131","2019-11-13 11:19:22-03","USP","SPF","31748","PreservedSpecimen","Plantae",NA,NA,"Ericaceae","Gaylussacia","oleifolia","Gaylussacia oleifolia","Dunal","Romão, GO","Pinheiro, JD","CFSC8573","1982","07","31",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00031748",NA,NA,NA,NA,"26557","auto",NA,NA,"2013",NA,NA,NA,NA,NA,NA
"132","2019-11-13 11:19:22-03","USP","SPF","44442","PreservedSpecimen","Plantae",NA,NA,"Ericaceae","Gaylussacia","oleifolia","Gaylussacia oleifolia","Dunal","Romão, GO","Cavalcanti, TB","CFSC9888","1986","09","12",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00044442",NA,NA,NA,NA,"26557","auto",NA,NA,"2013",NA,NA,NA,NA,NA,NA
"133","2019-11-13 11:19:22-03","USP","SPF","62621","PreservedSpecimen","Plantae",NA,NA,"Ericaceae","Gaylussacia","oleifolia","Gaylussacia oleifolia","Dunal","Romão, GO","Bidá, A","CFSC11532","1989","05","21",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,"Bidá, A. 1003.","SPF00062621",NA,NA,NA,NA,"26557","auto",NA,NA,"2003",NA,NA,"05",NA,NA,NA
"134","2019-11-13 11:19:22-03","USP","SPF","73599","PreservedSpecimen","Plantae",NA,NA,"Ericaceae","Gaylussacia","oleifolia","Gaylussacia oleifolia","Dunal","Romão, GO","Pirani, JR","CFSC12264","1991","04","27",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00073599",NA,NA,NA,NA,"26557","auto",NA,NA,"2013",NA,NA,NA,NA,NA,NA
"135","2019-10-07 09:12:43-03","UEFS","HUEFS","209642","PreservedSpecimen","Plantae","Angiospermae","Ericales","Ericaceae","Gaylussacia","oleifolia","Gaylussacia oleifolia","Dunal",NA,"Farinnaccio, M.A.","53","1997","06","07",NA,"Brasil","Minas Gerais","Santana do Riacho","Cardeal Serra do Cipó. Campo rupestre, próximo à estatua do Juquinha, Km 120.","-43.7144012451172","-19.1688995361328",NA,NA,"HUEFS0209642","HUEFS0209642",NA,NA,NA,"26557","auto","Asteranae",NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-09-04 18:27:00-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Ericaceae","Gaylussacia","oleaefolia","Gaylussacia oleaefolia",NA,NA,"A.-C. Vauthier","2","1833",NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-01-23 12:40:10-02","F","FMNH-SEEDPLANTS","V0055398F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Ericaceae","Gaylussacia","oleaefolia","Gaylussacia oleaefolia",NA,NA,"A.-C. Vauthier","2","1833",NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0055398F","V0055398F_01",NA,NA,"Isotype",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"138","2018-10-25 11:34:08-03","F","FMNH-SEEDPLANTS","V0141791F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Ericaceae","Gaylussacia","oleaefolia","Gaylussacia oleaefolia",NA,NA,"C. Kameyama et al.","10401","1987","7","12","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0141791F","V0141791F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"139","2018-10-25 11:34:08-03","F","FMNH-SEEDPLANTS","V0141792F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Ericaceae","Gaylussacia","oleaefolia","Gaylussacia oleaefolia",NA,NA,"J. R. Pirani et al.","SPF32424/CFSC8013","1982","3","21","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0141792F","V0141792F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"140","2018-10-25 11:34:09-03","F","FMNH-SEEDPLANTS","V0141793F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Ericaceae","Gaylussacia","oleaefolia","Gaylussacia oleaefolia",NA,NA,"A. P. Duarte & G. M. Barroso","9146","1965","4","16","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0141793F","V0141793F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-03-15 15:18:48-03","F","FMNH-SEEDPLANTS","V0141794F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Ericaceae","Gaylussacia","oleaefolia","Gaylussacia oleaefolia",NA,NA,"Mello Barreto","5072","1936","10","30","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0141794F","V0141794F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-03-15 15:18:48-03","F","FMNH-SEEDPLANTS","V0141795F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Ericaceae","Gaylussacia","oleaefolia","Gaylussacia oleaefolia",NA,NA,"Mello Barreto","4410","1936","8","12","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0141795F","V0141795F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"143","2018-10-25 11:34:09-03","F","FMNH-SEEDPLANTS","V0141796F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Ericaceae","Gaylussacia","oleaefolia","Gaylussacia oleaefolia",NA,NA,"H. S. Irwin et al.","20079","1968","2","14","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0141796F","V0141796F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"144","2018-10-25 11:34:09-03","F","FMNH-SEEDPLANTS","V0141797F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Ericaceae","Gaylussacia","oleaefolia","Gaylussacia oleaefolia",NA,NA,"A. P. Duarte","9146","1965","4","16","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0141797F","V0141797F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-07-23 12:05:16-03","CEPLAC","CEPEC","44741","PreservedSpecimen","Plantae",NA,NA,"Ericaceae","Gaylussacia","oleifolia","Gaylussacia oleifolia",NA,"L. S. K. Gouvea","J. R. Pirani",NA,"1982","03","22",NA,"Brasil","Minas Gerais","santana do riacho","Rod. BH/Conceicao do Mato Dentro. Sanrtana do Pirapam/Faz. Inhame. Serra do Cipo.","-43.9","-18.916667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1983",NA,"43W54'","18S55'",NA,NA,NA,NA
"146","2016-12-19 13:51:20-02","PERD","PERD","796","S","Plantae",NA,NA,"Ericaceae","Gaylussacia","oleifolia","Gaylussacia oleifolia","Dunal","Pivari, MO","Pivari, MO; Mota, N; Giorni, V; Marino, F","537","2007","08","31",NA,"Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto","-43.311389","-18.212222",NA,"Arbusto, ca. 1m alt., em margem de córrego. Cálice e corola vermelhos, frutos imaturos verdes.",NA,NA,"1640","1640",NA,NA,NA,NA,NA,"2007","-43.311389","-18.212222","11","09",NA,NA
"147","2019-11-01 14:57:12-03","UnB","UB","149814","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Ericaceae","Gaylussacia","oleifolia","Gaylussacia oleifolia","Dunal","Floyd, JW","Irwin, HS","20079","1968","02","14","Southern America","Brasil","Minas Gerais",NA,"Gallery margin. Sandy campo with outcrops, Serra do Cipó. Ca. 145 Km N. of Belo Horizonte. Elev. 1200m",NA,NA,NA,"shrub ca. 1m tall. Corolla white.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA
"148","2019-11-01 14:57:12-03","UnB","UB","149815","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Ericaceae","Gaylussacia","oleifolia","Gaylussacia oleifolia","Dunal","Floyd, JW","Irwin, HS","20144","1968","02","15","Southern America","Brasil","Minas Gerais",NA,"Gallery margin. Sandy campo with outcrops, Serra do Cipó. Ca. 145 Km N. of Belo Horizonte. Elev. 1200m",NA,NA,NA,"shrub ca. 1,5m tall. Corolla white. Fruit green.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA
"149","2019-11-01 14:57:12-03","UnB","UB","149816","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Ericaceae","Gaylussacia","oleifolia","Gaylussacia oleifolia","Dunal","Floyd, JW","Anderson, WR","36196","1972","02","18","Southern America","Brasil","Minas Gerais",NA,"Serra do Cipó, elev. ca. 1225m. Rocky campo and cerrado, sloping down to wet-sand meadow, adjacent to gallery forest along stream.",NA,NA,NA,"Sandy soil, with sandstone outerops; shrub 2m tall. Corolla white, fruit green, edge of forst",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA
"150","2019-11-01 14:57:12-03","UnB","UB","149817","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Ericaceae","Gaylussacia","oleifolia","Gaylussacia oleifolia","Dunal","Floyd, JW","Anderson, WR","36107","1972","02","17","Southern America","Brasil","Minas Gerais",NA,"Serra do Cipó, elev. 1200-1300m. Forest along stream, adjacent rocky and grassy hillsides, and grassy campo on top of hills. Sandy soil with sandstone",NA,NA,NA,"Slender shrub 0,5m tall, corolla white, near stream.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA
"151","2021-02-08 12:40:55-03","UFRGS","ICN","015988","S","Plantae","Dicotyledon",NA,"Ericaceae","Gaylussacia","oleifolia","Gaylussacia oleifolia","Dunal","Romão, GO","Magalhães, M","2459","1942","11","26","América do Sul","Brasil","MG","Caeté","Serra Cabeça de Boi","-43.6697006225586","-19.8799991607666",NA,"Arbusto 1-1,5m altura, frutos.",NA,NA,NA,NA,NA,"22051","auto",NA,NA,"2011",NA,NA,"10","30",NA,NA
"152","2014-09-23 11:01:26-03","G","G-DC","G00204388","S","Plantae",NA,NA,"Ericaceae","Gaylussacia","oleifolia","Gaylussacia oleifolia","Dunal","Romão, G. O.","Vauthier, A.-C.","2","1833",NA,"00","AMERIQUE DU SUD","Brazil","Minas Gerais",NA,NA,"-45.44222222","-18.78777778",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=165721&base=img&lang=en","G00204388","G00204388",NA,NA,"HOLOTYPUS of Gaylussacia oleifolia Dunal",NA,NA,NA,NA,"2009","-45.44222222","-18.78777778","01","01",NA,NA
"153","2020-11-26 10:00:09-03","IBt","SP","384580","S","Plantae",NA,NA,"Ericaceae","Gaylussacia","oleifolia","Gaylussacia oleifolia","Dunal",NA,"Souza, VC","28562","2002","02","28",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
