"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","individualCount","class","fieldNumber"
"89","2020-10-01 14:19:58-03","JBB","HEPH","32263","S","Plantae","Dicotyledon","Fabales","Fabaceae","Chamaecrista","multipennis","Chamaecrista multipennis","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Souza, AO; Antunes, LLC","1411","2014","10","08","Southern America","Brasil","Minas Gerais","Serra do Cipó, Vila Lapinha, Trilha para o pico da Lapinha","1138","1138",NA,NA,NA,NA,"Souza, AO","Santana do Riacho","-43.66975","-20.106389",NA,NA,"2014","-43.66975","-20.106389","10","25",NA,NA,NA
"90","2020-12-11 11:35:47-03","UFMG","BHCB","15150","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chamaecrista","cipoana","Chamaecrista cipoana","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Stehmann, JR","1130","1988","06","28","Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,"Flores com pétalas amarelas. Arbóreo.; Afloramento rochoso.","BHCB012909",NA,NA,"Conceição do Mato Dentro","-43.702503","-19.123889",NA,NA,"2017","-43.702503","-19.123889","11",NA,NA,NA,NA
"91","2020-12-11 11:35:47-03","UFMG","BHCB","139220","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chamaecrista","cipoana","Chamaecrista cipoana","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Mota, NFO; Queiroz, LP de","1531","2010","04","27","Southern America","Brasil","Minas Gerais","Parque Nacional da Serra do Cipó","1200","1200",NA,"Arbusto, flores amarelas.","BHCB011435",NA,NA,"Santana do Riacho","-43.548333","-19.272222",NA,NA,"2010","-43.548333","-19.272222","04","29",NA,NA,NA
"92","2020-12-11 11:35:47-03","UFMG","BHCB","18371","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chamaecrista","cipoana","Chamaecrista cipoana","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,NA,"s.n.","1990","05","19","Southern America","Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,"Arbusto. Flor amarela.; Campo rupestre.","BHCB011434",NA,NA,"Santana do Riacho","-43.499167","-19.220278",NA,NA,"1995","-43.499167","-19.220278",NA,NA,NA,NA,NA
"93","2020-12-11 11:35:47-03","UFMG","BHCB","21383","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chamaecrista","cipoana","Chamaecrista cipoana","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Stehmann, JR","s.n.","1991","05","04","Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,"Arbustivo. Pétalas amarelo-laranja.; Cerrado. Sob solo litólico.","BHCB011436",NA,NA,"Santana do Riacho","-43.7","-19.066667",NA,NA,"1995","-43.7","-19.066667",NA,NA,NA,NA,NA
"94","2020-12-11 11:35:47-03","UFMG","BHCB","21900","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chamaecrista","cipoana","Chamaecrista cipoana","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Lombardi, JA; Toledo, FRN","261","1993","05","24","Southern America","Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,"Arbustivo. Flores amarelo-ouro, caule viscoso, cálice violáceo.; Cerrado.","BHCB011437",NA,NA,"Santana do Riacho","-43.499167","-19.220278",NA,NA,"1995","-43.499167","-19.220278",NA,NA,NA,NA,NA
"95","2020-12-11 11:35:47-03","UFMG","BHCB","10096","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chamaecrista","cipoana","Chamaecrista cipoana","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Andrade, IR; Horta, MB","56","1987","07","11","Southern America","Brasil","Minas Gerais","Fazenda Cachoeira das Capivaras.",NA,NA,NA,"Subarbustivo. Com glândulas no fruto e no cálice.; Campo rupestre.","BHCB011443",NA,NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328","26557","auto","1995",NA,NA,NA,NA,NA,NA,NA
"96","2020-12-11 11:35:47-03","UFMG","BHCB","22080","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chamaecrista","cipoana","Chamaecrista cipoana","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Lucca, M","84","1992","09","13","Southern America","Brasil","Minas Gerais","Parque Nacional da Serra do Cipó, Região do Congonhas, abaixo da Casa de Pedra e próximo ao córrego Gavião.","1100","1100",NA,"Flores amarelas. Arbustivo.; Campo rupestre- afloramento rochoso.","BHCB013052",NA,NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328","26557","auto","2017",NA,NA,"11",NA,NA,NA,NA
"97","2020-12-11 11:35:47-03","UFMG","BHCB","20633","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chamaecrista","cipoana","Chamaecrista cipoana","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Pereira, M; Lucca, M","1021","1992","07","05","Southern America","Brasil","Minas Gerais","Serra do Cipó. UCAT., Coletadas na região de Congonhas, abaixo da casa de Pedra e próximo ao córrego Gavião (AQ59).","1100","1100",NA,"Arbustivo. Flores amarelo-alaranjadas.; Campo rupestre (afloramento rochoso).","BHCB011438",NA,NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328","26557","auto","1997",NA,NA,NA,NA,NA,NA,NA
"98","2020-12-11 11:35:49-03","UFMG","BHCB","134787","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chamaecrista","multipennis","Chamaecrista multipennis","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Souza, VC de; Sampaio, D; Araújo, AO; Romão, GO; Elias, SI","28537","2002","02","27","Southern America","Brasil","Minas Gerais","Serra do Cipó, Estrada Belo Horizonte - Conceição do Mato Dentro, ca. 2 km após a bifurcação para Morro do Pilar. Área perturbada.","1250","1250",NA,"Arbusto, ca. 1,5m alt.; pétalas amarelas.","BHCB011456",NA,NA,"Santana do Riacho","-43.5005","-19.20425",NA,NA,"2007","-43.5005","-19.20425","12",NA,NA,NA,NA
"99","2020-12-11 11:35:49-03","UFMG","BHCB","181454","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chamaecrista","multipennis","Chamaecrista multipennis","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Tameirão Neto, E; Mansur, T","5254","2013","07","03","Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,"Subarbustivo; flor amarela; Campo cerrado",NA,NA,NA,"Rio Acima","-43.7074","-20.086628",NA,NA,NA,"-43.7074","-20.086628",NA,NA,NA,NA,NA
"100","2020-12-11 11:35:49-03","UFMG","BHCB","181528","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chamaecrista","multipennis","Chamaecrista multipennis","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Tameirão Neto, E; Mansur, T","5328","2013","07","16","Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,"Herbáceo; 0,3m; flores amarelas e avermelhadas; Campo limpo",NA,NA,NA,"Rio Acima","-43.702903","-20.090481",NA,NA,NA,"-43.702903","-20.090481",NA,NA,NA,NA,NA
"101","2020-12-11 11:35:49-03","UFMG","BHCB","192634","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chamaecrista","multipennis","Chamaecrista multipennis","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Paiva, JAM; Souza, JAM; Silva, SHA","1800","2018","05","23","Southern America","Brasil","Minas Gerais","Parque Nacional Serra do Cipó, Serra dos Alves","1486","1486",NA,"Arbusto, 0,70m, terrestre; flor amarela, frutos maduros castanhos.; Campo Rupestre Quartzítico","BHCB192634",NA,NA,"Itabira","-43.503889","-19.489167",NA,NA,"2018","-43.503889","-19.489167","11","08",NA,NA,NA
"102","2020-12-11 11:35:49-03","UFMG","BHCB","192653","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chamaecrista","multipennis","Chamaecrista multipennis","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Paiva, JAM; Souza, JAM; Silva, SHA","1835","2018","08","08","Southern America","Brasil","Minas Gerais","Parque Nacional Serra do Cipó, Cardeal Mota","1321","1321",NA,"Arbusto, 0,60m, saxícola; flor amarela, frutos castanhos.; Campo Rupestre Quartzítico","BHCB192653",NA,NA,"Santana do Riacho","-43.526667","-19.2775",NA,NA,"2018","-43.526667","-19.2775","11","08",NA,NA,NA
"103","2020-12-11 11:35:49-03","UFMG","BHCB","199431","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chamaecrista","multipennis","Chamaecrista multipennis","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Akemi-Borges, I; Seto, IS; Farhat, C; Antar, GM","7","2014","12","18","Southern America","Brasil","Minas Gerais","Serra do Cipó., Km 117 da rodovia Santana do Riacho - Conceição do Mato Dentro (MG010)","1290","1290",NA,"Subarbusto ca. 40 cm altura. Folhas compostas verde-claras. Cálice verde-claro. Corola amarela; Campo rupestre, entre rochas","BHCB199431",NA,NA,"Santana do Riacho","-43.554111","-19.259889",NA,NA,"2015","-43.554111","-19.259889",NA,NA,NA,NA,NA
"104","2020-12-11 11:35:50-03","UFMG","BHCB","52364","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chamaecrista","multipennis","Chamaecrista multipennis","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Hervêncio, P; Roque, N","132","1998","10","01","Southern America","Brasil","Minas Gerais","Rodovia Belo Horizonte- Conceição do mato Dentro, km 118, próximo à estátua Juquinha.",NA,NA,NA,"Arbusto, ca. 80 cm de altura, folíolos concolores com margem sutilmente vinácea, fruto cartáceo-coriáceo, frutos imaturos verdes com tricomas glandulares vináceos; flores com cálice verde, pétalas estames e gineceu amarelos, gineceu c","BHCB011455",NA,NA,"Santana do Riacho","-43.7","-19.066667",NA,NA,NA,"-43.7","-19.066667",NA,NA,NA,NA,NA
"105","2020-12-11 11:35:50-03","UFMG","BHCB","84382","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chamaecrista","multipennis","Chamaecrista multipennis","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Souza, VC de; Capellari Jr, L; Souza, JP; Scalon, VR","11559","1996","07","03","Southern America","Brasil","Minas Gerais","Serra do Cipó, Cerca de 1-2 Km acima do corrego chapéu do sol.",NA,NA,NA,"Arbusto, ca. 1,5m alt.; pétalas passando de amarelas para alaranjadas.; Campo rupestre.","BHCB011452",NA,NA,"Santana do Riacho","-43.499167","-19.220278",NA,NA,"2001","-43.499167","-19.220278","01","03",NA,NA,NA
"106","2020-12-11 11:35:50-03","UFMG","BHCB","85777","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chamaecrista","multipennis","Chamaecrista multipennis","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Mota, RC da; Viana, PL","2116","2003","03","19","Southern America","Brasil","Minas Gerais","Parque Natural Municipal do Ribeirao do Campo",NA,NA,NA,"Arbusto, corola amarela, folhas viscosas.; Campo rupestre.","BHCB011453",NA,NA,"Conceição do Mato Dentro","-43.574444","-19.103333",NA,NA,NA,"-43.574444","-19.103333",NA,NA,NA,NA,NA
"107","2020-12-11 11:35:50-03","UFMG","BHCB","899","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chamaecrista","multipennis","Chamaecrista multipennis","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"JMPS","s.n.","1957",NA,NA,"Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,"Arbóreo.; Mata.","BHCB038919",NA,NA,"Ouro Preto","-43.544722","-23.394722",NA,NA,"2016","-43.544722","-23.394722","09","21",NA,NA,NA
"108","2020-12-11 11:35:49-03","UFMG","BHCB","201733","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chamaecrista","multipennis","Chamaecrista multipennis","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Souza, VC de; Sakuragui, CM","3428","1993","05","02","Southern America","Brasil","Minas Gerais","Serra do Cipó, Alto do Palácio. Próximo a estátua do Juquinha",NA,NA,NA,"Erva ascendente, flores alaranjadas; Campo rupestre","BHCB201733","BHCB201733",NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328","26557","auto","2001",NA,NA,NA,NA,NA,NA,NA
"109","2020-12-11 11:35:50-03","UFMG","BHCB","66010","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chamaecrista","multipennis","Chamaecrista multipennis","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Magalhães, GM","1382","1942","01","28","Southern America","Brasil","Minas Gerais","Serra do Itatiaia",NA,NA,NA,"Muito frequente.; Arbusto 0,6m; flor amarela.; Entre pedras no campo.","BHCB038920","BHCB038920",NA,"Ouro Preto","-43.5080986022949","-20.2875003814697","44599","auto","2016",NA,NA,"09","21",NA,NA,NA
"110","2020-05-25 15:13:54-03","FSU","FSU","000068080","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Cassia","multipennis","Cassia multipennis","H.S.Irwin & Barneby",NA,"G Hatschbach, Z. Ahumada","31559",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2011-03-08 09:38:00-03","MO","MOBOT","2720303","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","multipennis","Chamaecrista multipennis","(H.S. Irwin & Barneby) H.S. Irwin & Barneby","Isotype","Apparicio P. Duarte","Duarte 2597","1950","4","21","South America","Brazil","Minas Gerais","Serra do Cipó, k. 135.","1250.00000000",NA,NA,NA,NA,NA,"R. Barneby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"112","2009-10-21 07:13:00-02","MO","MOBOT","3235815","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","multipennis","Chamaecrista multipennis","(H.S. Irwin & Barneby) H.S. Irwin & Barneby",NA,"William R. Anderson|M.T. Stieber|Joseph H. Kirkbride, Jr.","Anderson 36181","1972","2","18","South America","Brazil","Minas Gerais","Serra do Cipo, rocky campo and cerrado, sloping down to wet-sand meadow adjacent to gallery forest along stream; sandy soil, with sandstone outcrops.","1225.00000000",NA,NA,NA,NA,NA,"Ronald Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2009-12-05 06:02:00-02","MO","MOBOT","3236150","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","multipennis","Chamaecrista multipennis","(H.S. Irwin & Barneby) H.S. Irwin & Barneby",NA,"Gert G. Hatschbach|Luisa Z. Ahumada","Hatschbach 31559","1973","2","14","South America","Brazil","Minas Gerais","Serra do Cipó, Fda. Palacio (mun. Jaboticatu ba).","1400.00000000",NA,NA,NA,NA,NA,"R. Barneby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-08-31 08:51:24-03","INPA","INPA","88295","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Chamaecrista","multipennis","Chamaecrista multipennis","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Hatschbach, GG","35384","1974","10",NA,"Southern America","Brasil","Minas Gerais","Serra do Cipó.",NA,NA,NA,NA,"INPA0088295","INPA0088295 INPA0088295_e","Barneby, RC","Santa Ana do Riacho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-06-15 15:30:37-03","UNESP-RC","HRCB","16142","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","cipoana","Chamaecrista cipoana","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Faria, G.M.","s.n.","1990","05",NA,NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,"Flor amarela, floresce de maio a outubro, especialmente em junho e julho",NA,NA,NA,NA,"-43.6","-19.283333",NA,NA,NA,"43º36'W","19º17'S",NA,NA,NA,NA,NA
"116","2019-06-10 10:10:43-03","FZB-BH","BHZB","2212","S","Plantae",NA,NA,"Fabaceae - Caesalpinioideae","Chamaecrista","cipoana","Chamaecrista cipoana",NA,NA,"Fernandes, M.G.C.",NA,"1999","05","27",NA,"Brasil","MG","Serra do Cipó",NA,NA,NA,NA,NA,NA,"J.G. Rando","Santana do Riacho","-43.7144012451172","-19.1688995361328","26557","auto","2009",NA,NA,"12","02",NA,NA,NA
"117","2019-06-10 10:10:43-03","FZB-BH","BHZB","8840","S","Plantae",NA,NA,"Fabaceae - Caesalpinioideae","Chamaecrista","multipennis","Chamaecrista multipennis",NA,NA,"Ordones, J. et al.","1958","2012","04","19",NA,"Brasil","MG","RPPN Brumas do Espinhaço e Ermo dos Gerais,","1418","1418",NA,"Hábito prostrado. . Ponto 96, 635297 7894786 1418m Doação de duplicata para Herbário UFG em Janeiro 2014",NA,NA,"Juliana Rando","Santana do Riacho","-43.714444","-19.035278",NA,NA,"2013","43W 42' 52","19S 02' 07",NA,NA,NA,NA,NA
"118","2019-06-10 10:10:43-03","FZB-BH","BHZB","9406","S","Plantae",NA,NA,"Fabaceae - Caesalpinioideae","Chamaecrista","multipennis","Chamaecrista multipennis",NA,NA,"Nogueira, A.C.O.",NA,"2012","09","11",NA,"Brasil","MG","RPPN Brumas do Espinhaço e Ermo do Gerais",NA,NA,NA,"Brumas 45 /Etno.",NA,NA,NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"119","2019-06-10 10:10:43-03","FZB-BH","BHZB","9842","S","Plantae",NA,NA,"Fabaceae - Caesalpinioideae","Chamaecrista","multipennis","Chamaecrista multipennis",NA,NA,"Ferreira Junior, C.A. et al.","731","2012","11","28",NA,"Brasil","MG","RPPN Brumas do Espinhaço e Ermo do Gerais",NA,NA,NA,"Doação de duplicata para Herbário JPB em abril de 2014",NA,NA,NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"120","2019-06-10 10:10:43-03","FZB-BH","BHZB","9377","S","Plantae",NA,NA,"Fabaceae - Caesalpinioideae","Chamaecrista","multipennis","Chamaecrista multipennis",NA,NA,"Ferreira Junior, C.A. et al.","632","2012","09","12",NA,"Brasil","MG","RPPN Brumas do Espinhaço e Ermo do Gerais","1362","1362",NA,"Ponto 112, 636215 7893354 1362m .Doação de duplicata para Herbário UFG em Janeiro 2014",NA,NA,NA,"Santana do Riacho","-43.705556","-19.048056",NA,NA,NA,"43W 42' 20","19S 02' 53",NA,NA,NA,NA,NA
"121","2019-06-10 10:10:44-03","FZB-BH","BHZB","9110","S","Plantae",NA,NA,"Fabaceae - Caesalpinoideae","Chamaecrista","multipennis","Chamaecrista multipennis",NA,NA,"Fernandes, M.G.C. et al.","1411","2012","07","09",NA,"Brasil","MG","RPPN Brumas do Espinhaço e Ermo do GeraIs","1285","1285",NA,"Ponto 98 (635943, 7893554 1285 m) Mirante do Vale do rio das Pedras perto do Pico do Sol, com duplicata, Doação de duplicata para Herbário UFG em Janeiro 2014",NA,NA,"Juliana Rando","Santana do Riacho","-43.708056","-19.046389",NA,NA,"2013","43W 42' 29","19S 02' 47","01",NA,NA,NA,NA
"122","2020-09-12 05:00:02-03","US","US","2124571","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Chamaecrista","cipoana","Chamaecrista cipoana",NA,NA,"L. B. Smith","7082","1952","4","29","South America - Neotropics","Brazil","Minas Gerais","Serra do cipo, chapeu de sol","1000","1000",NA,NA,"US00372669","US00372669_01",NA,"Jaboticatubas","-43.7449989318848","-19.513599395752","31264","auto",NA,NA,NA,NA,NA,"1","Dicotyledonae",NA
"123","2020-09-12 05:00:02-03","US","US","2281534","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Chamaecrista","cipoana","Chamaecrista cipoana",NA,NA,"H. S. Irwin","2427","1959","1","12","South America - Neotropics","Brazil","Minas Gerais","Serra do cipo, 15 km e of s. jose do almeida, on road to morro do pilar","1128","1128",NA,NA,"US00372668","US00372668_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA
"124","2020-09-12 05:00:02-03","US","US","2281545","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Chamaecrista","multipennis","Chamaecrista multipennis",NA,NA,"H. S. Irwin","2450","1959","1","13","South America - Neotropics","Brazil","Minas Gerais","Serra do cipo, 65 km w of morro do pilar, on road to s. jose do almeido",NA,NA,NA,NA,"US00396809","US00396809_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA
"125","2020-09-12 05:00:02-03","US","US","2838945","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Chamaecrista","multipennis","Chamaecrista multipennis",NA,NA,"W. R. Anderson, M. T. Stieber & J. H. Kirkbride","36181","1972","2","18","South America - Neotropics","Brazil","Minas Gerais","Planalto do Brasil, Serra do Espinhaco; Serra do Cipo","1225","1225",NA,NA,"US00396807","US00396807_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA
"126","2020-09-12 05:00:02-03","US","US","2281541","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Chamaecrista","multipennis","Chamaecrista multipennis",NA,NA,"H. S. Irwin","2442","1959","1","13","South America - Neotropics","Brazil","Minas Gerais","Serra do cipo, 50 km w of morro do pilar, on road to s. jose do almeido",NA,NA,NA,NA,"US00396810","US00396810_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA
"127","2020-09-12 05:00:02-03","US","US","2281570","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Chamaecrista","multipennis","Chamaecrista multipennis",NA,NA,"H. S. Irwin","2501","1959","1","21","South America - Neotropics","Brazil","Minas Gerais","20 km s of ouro preto on road to ouro branco",NA,NA,NA,NA,"US00396808","US00396808_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA
"128","2020-09-02 16:26:04-03","Cenargen","CEN","105449","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Caesalp.","Chamaecrista","cipoana","Chamaecrista cipoana","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"José Rubens Pirani","6003","2009","07","11",NA,"Brasil","MG","Serra do Cipó, APA do Morro da Pereira, Estrada da Usina Dr. Pacifico Mascarenhas(ramal da rodovia MG 010) além do Rio Capivara rumo vau da lagoa, terras de Propriedade da companhia Cedro &Cachoeira, próximo a casa da turbina","1200","1200","Exsicatas","Campo sujo e campo rupestre, cerado e mata ciliar, Pouco ramificado, heliofilo entre rochas, brácteas e eixo da inflorescência viscosos, pétalas e estames amarelos, Doação da Universidade de São Paulo Herbário SPF","CEN00105449","CEN00105449","J. G. Rando","SANTANA DO RIACHO","-43.588055","-19.217777",NA,NA,"2014","-43.588055","-19.217777","01",NA,"1",NA,NA
"129","2020-09-02 16:26:09-03","Cenargen","CEN","105450","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Caesalp.","Chamaecrista","multipennis","Chamaecrista multipennis","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"José Rubens Pirani","6011","2009","07","12",NA,"Brasil","MG","Serra do Cipó, APA do Morro da Pereira, rodovia Belo Horizonte-Conceição do Mato Dentro (MG010), Alto do Palácio, elevação próximo à Estátua do Velho Juca, campo rupestre, brejo e mata montana","1230","1230","Exsicatas","Formando almofada entre rochas, ao sol , sépalas e estames amarelos. Doação da Universidade de São Paulo Herbário SPF","CEN00105450","CEN00105450","J. G. Rando","SANTANA DO RIACHO","-43.533333","-19.25",NA,NA,"2014","-43.533333","-19.25","01",NA,"1",NA,NA
"130","2020-09-02 16:26:09-03","Cenargen","CEN","105470","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Caesalp.","Chamaecrista","multipennis","Chamaecrista multipennis","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"P. Hervencio","76","1997","05","07",NA,"Brasil","MG","Serra do Cipó, km 119 da rodovia MG - 010. Belo Horizonte - Conceição do Mato Dentro, estrada da Usina. No ponto mais alto em frente a Cachoeira do Capivara.",NA,NA,"Exsicatas","Folíolos com suas faces voltadas umas às outras, concolores. Flores com sépalas verde-amareladas ou verde-vináceas, pétalas amarelas, margem das unhas avermelhadas, pétala assimétrica reduzida e não envolvendo completamente os estames, estames e estilete amarelos. Tricomas vináceos e brilhantes, frutos maduros castanhos. Doação Herbário SPF.","CEN00105470","CEN00105470",NA,"SANTANA DO RIACHO","-43.7144012451172","-19.1688995361328","26557","auto",NA,NA,NA,NA,NA,"1",NA,NA
"131","2019-11-13 11:21:51-03","USP","SPF","204615","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","cipoana","Chamaecrista cipoana","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Pirani, JR","6003","2009","07","11",NA,"Brasil","Minas Gerais","APA Morro da Pedreira","1200","1200",NA,NA,"SPF00204615",NA,"Rando, JG","Santana do Riacho","-43.588222","-19.217861",NA,NA,"2014","-43.588222","-19.217861","01",NA,NA,NA,NA
"132","2021-03-15 18:27:42-03","USP","SPF","218070","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","cipoana","Chamaecrista cipoana","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Pena, MA","312","2007","05","31",NA,"Brasil","Minas Gerais","Serra do Cipó, Km 108 da rodovia MG 010, lado direito, sentido Morro do Pilar.","1260","1260",NA,"Arbusto. Folhas dimórficas, botão avermelhado. Flores amarelas e cálice avermelhado.","SPF00218070",NA,"Pena, MA","Santana do Riacho","-43.588333","-19.284444",NA,NA,"2009","-43.588333","-19.284444",NA,NA,NA,NA,NA
"133","2021-03-15 18:27:42-03","USP","SPF","221942","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","cipoana","Chamaecrista cipoana","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Cota, MMT","765","2014","09","03",NA,"Brasil","Minas Gerais","Parque Nacional das Sempre-Vivas, Entrada do distrito de Macacos; trilha próximo ao rio Jequitaí; na divisa com a cidade de Bocaiúva.","1303","1303",NA,"Arbusto rupícula até 0;8 m. Odor das folhas parecido com eucalipto. Corola amarela. Cálice verde-avermelhado. Frutos imaturos e maduros.; Campo rupestre.","SPF00221942",NA,"Cota, MMT","Buenópolis","-43.844483","-17.930075",NA,NA,"2016","-43.844483","-17.930075","01",NA,NA,NA,NA
"134","2019-11-13 11:21:51-03","USP","SPF","225148","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","cipoana","Chamaecrista cipoana","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Coutinho, IAC","64","2012","08","07",NA,"Brasil","Minas Gerais",NA,"1045","1045",NA,NA,"SPF00225148",NA,"Cota, MMT","Santana do Riacho","-43.694139","-19.14275",NA,NA,"2016","-43.694139","-19.14275","01",NA,NA,NA,NA
