"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","dayIdentified","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"94","2020-09-12 05:00:02-03","US","US","2368101","PreservedSpecimen","Plantae","Melastomataceae","Leandra","parvifolia","Leandra parvifolia","E. Vainio","33360","1885","4","5","South America - Neotropics","Brazil",NA,NA,NA,"US01902156",NA,"Myrtales","Cogn.",NA,"Minas Gerais","Carassa",NA,NA,NA,NA,"US01902156_01 US01902156_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"95","2020-09-12 05:00:02-03","US","US","2539321","PreservedSpecimen","Plantae","Melastomataceae","Leandra","parvifolia","Leandra parvifolia","H. S. Irwin, H. Maxwell & D. C. Wasshausen","20015","1968","2","14","South America - Neotropics","Brazil",NA,NA,NA,"US01902153",NA,"Myrtales","Cogn.",NA,"Minas Gerais","Serra do Cipó, ca. km 120 (ca. 145 km N of Belo Horizonte)",NA,NA,"1200",NA,"US01902153_01 US01902153_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"96","2020-09-12 05:00:02-03","US","US","2405279","PreservedSpecimen","Plantae","Melastomataceae","Leandra","parvifolia","Leandra parvifolia","G. Hatschbach","8682","1961","12","21","South America - Neotropics","Brazil",NA,NA,NA,"US01902155",NA,"Myrtales","Cogn.",NA,"Paraná","Mtr. para Sertão Alto","-49.7057991027832","-24.2511005401611",NA,NA,"US01902155_01 US01902155_02","Jaguariaíva","44368","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"97","2020-09-12 05:00:02-03","US","US","2504337","PreservedSpecimen","Plantae","Melastomataceae","Leandra","salicina","Leandra salicina","H. S. Irwin, J. W. Grear, R. Souza & R. R. Santos","12768","1966","2","13","South America - Neotropics","Brazil",NA,NA,NA,"US01904592",NA,"Myrtales","Cogn.",NA,"Goiás","Chapada dos Veadeiros. Ca. 15 km W of Veadeiros","-47","-14","1000",NA,"US01904592_01 US01904592_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"98","2020-09-12 05:00:02-03","US","US","2628625","PreservedSpecimen","Plantae","Melastomataceae","Leandra","salicina","Leandra salicina","H. S. Irwin, R. M. Harley & E. Onishi","29018","1971","1","24","South America - Neotropics","Brazil",NA,NA,NA,"US01904582",NA,"Myrtales","Cogn.",NA,"Minas Gerais","10 km W of Barão de Cocais.",NA,NA,"1500",NA,"US01904582_01 US01904582_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"99","2020-09-12 05:00:02-03","US","US","2648862","PreservedSpecimen","Plantae","Melastomataceae","Leandra","salicina","Leandra salicina","G. Hatschbach, L. Smith & E. S. Ayensu","29042","1972","1","20","South America - Neotropics","Brazil",NA,NA,NA,"US01904589",NA,"Myrtales","Cogn.",NA,"Minas Gerais","Biri-biri.","-43.6002998352051","-18.2493991851807",NA,NA,"US01904589_01 US01904589_02","Diamantina","101169","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"100","2020-09-12 05:00:02-03","US","US","2616585","PreservedSpecimen","Plantae","Melastomataceae","Leandra","salicina","Leandra salicina","G. Hatschbach","27505","1971","9","9","South America - Neotropics","Brazil",NA,NA,NA,"US01904583",NA,"Myrtales","Cogn.",NA,"Minas Gerais","Caminho ao Pico Itambé.","-43.3067016601562","-18.465799331665",NA,NA,"US01904583_01 US01904583_02","Santo Antônio do Itambé","19014","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"101","2020-09-12 05:00:02-03","US","US","3180453","PreservedSpecimen","Plantae","Melastomataceae","Leandra","salicina","Leandra salicina","R. C. Mendonça & D. Alvarenga","786","1987","2","18","South America - Neotropics","Brazil",NA,NA,NA,"US01904584",NA,"Myrtales","Cogn.",NA,"Distrito Federal","Fazenda Água Limpa, (FAL), Universidade de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"US01904584_01 US01904584_02","Brasília","70570","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"102","2020-09-12 05:00:02-03","US","US","2591404A","PreservedSpecimen","Plantae","Melastomataceae","Leandra","salicina","Leandra salicina","H. S. Irwin, S. F. Fonseca, R. Souza, R. R. Santos & J. Ramos","27257","1970","3","9","South America - Neotropics","Brazil",NA,NA,NA,"US01904587",NA,"Myrtales","Cogn.",NA,"Minas Gerais","2.5 km W of Cantoni.",NA,NA,"850",NA,"US01904587_01 US01904587_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"103","2020-09-12 05:00:02-03","US","US","2646490","PreservedSpecimen","Plantae","Melastomataceae","Leandra","salicina","Leandra salicina","W. R. Anderson, M. Stieber & J. H. Kirkbride","35665","1972","2","9","South America - Neotropics","Brazil",NA,NA,NA,"US01904590",NA,"Myrtales","Cogn.",NA,"Minas Gerais","Serra do Espinhaço. South-eastern drainage of Pico de Itambé, about 5 km directly west and north of Santo Antonio do Itambé",NA,NA,"950",NA,"US01904590_01 US01904590_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"104","2020-09-12 05:00:02-03","US","US","2249225","PreservedSpecimen","Plantae","Melastomataceae","Leandra","salicina","Leandra salicina","A. Macedo","4337","1956","2","17","South America - Neotropics","Brazil",NA,NA,NA,"US01904594",NA,"Myrtales","Cogn.",NA,"Mato Grosso do Sul","Pirineus.","-57.6533012390137","-19.0091991424561",NA,NA,"US01904594_01 US01904594_02","Corumbá","295160","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"105","2020-09-12 05:00:02-03","US","US","2591405A","PreservedSpecimen","Plantae","Melastomataceae","Leandra","salicina","Leandra salicina","H. S. Irwin, S. F. Fonseca, R. Souza, R. R. Santos & J. Ramos","28006","1970","3","21","South America - Neotropics","Brazil",NA,NA,NA,"US01904588",NA,"Myrtales","Cogn.",NA,"Minas Gerais","Rio Jequití, 25 km E of Diamantina.",NA,NA,"790",NA,"US01904588_01 US01904588_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"106","2020-09-12 05:00:02-03","US","US","2746109","PreservedSpecimen","Plantae","Melastomataceae","Leandra","salicina","Leandra salicina","W. Anderson, M. T. K. Arroyo, S. R. Hill, R. R. Santos & R. Souza","6633","1973","3","8","South America - Neotropics","Brazil",NA,NA,NA,"US01904586",NA,"Myrtales","Cogn.",NA,"Goiás","16-17km by road N of Alto Paraíso",NA,NA,"1600",NA,"US01904586_01 US01904586_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"107","2020-09-12 05:00:02-03","US","US","2539320","PreservedSpecimen","Plantae","Melastomataceae","Leandra","salicina","Leandra salicina","H. S. Irwin, H. Maxwell & D. C. Wasshausen","20175","1968","2","15","South America - Neotropics","Brazil",NA,NA,NA,"US01904591",NA,"Myrtales","Cogn.",NA,"Minas Gerais","Serra do Cipó, km 120 (ca. 45 km N. of Belo Horizonte).",NA,NA,"1300",NA,"US01904591_01 US01904591_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"108","2020-09-12 05:00:02-03","US","US","2426288","PreservedSpecimen","Plantae","Melastomataceae","Leandra","salicina","Leandra salicina","J. M. Pires, N. T. Silva & R. Souza","9632","1963","5","6","South America - Neotropics","Brazil",NA,NA,NA,"US01904593",NA,"Myrtales","Cogn.",NA,"Distrito Federal","Parque do Gama sobre pedras, beira dágua.","-47.9296989440918","-15.7797002792358",NA,NA,"US01904593_01 US01904593_02","Brasília","70570","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"109","2020-09-12 05:00:02-03","US","US","2938900","PreservedSpecimen","Plantae","Melastomataceae","Leandra","salicina","Leandra salicina","S. S. Renner","679","1982","2","19","South America - Neotropics","Brazil",NA,NA,NA,"US01904585",NA,"Myrtales","Cogn.",NA,"Minas Gerais","Serra do Cipó.",NA,NA,"1300",NA,"US01904585_01 US01904585_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"110","2019-12-09 17:30:15-03","UFPR","EFC","17633","PreservedSpecimen","Plantae","Melastomataceae","Leandra","salicina","Leandra salicina","Völtz, R.R.; Nunes, M.G.","1983","2017","12","19",NA,"Brasil",NA,NA,"Subarbusto 0,4 m alt.; botão floral alvo, flores com pétalas e estames alvos; beira de rio em fisionomia herbácea. Savana","EFC017633",NA,NA,"(Ser. ex DC.) Cogn.","Völtz, R.R.","Paraná","Parque Municipal Lago Azul","-49.6938","-24.2694","840","840",NA,"Jaguariaíva",NA,NA,"2018","11","-49.6938","-24.2694",NA,"27",NA,NA,NA,NA
"111","2019-11-13 11:25:24-03","USP","SPF","122109","PreservedSpecimen","Plantae","Melastomataceae","Leandra","linearifolia","Leandra linearifolia","Souza, JP","837","1996","12","13",NA,"Brasil",NA,NA,NA,"SPF00122109",NA,NA,"Cogn.","Chiea, SAC","São Paulo",NA,"-45.004722","-23.233889",NA,NA,NA,"Cunha",NA,NA,"1997","11","-45.004722","-23.233889",NA,NA,NA,NA,NA,NA
"112","2019-11-13 11:25:24-03","USP","SPF","91612","PreservedSpecimen","Plantae","Melastomataceae","Leandra","salicina","Leandra salicina","Laessoe, T","H52533","1992","03","12",NA,"Brasil",NA,NA,NA,"SPF00091612",NA,NA,"(DC.) Cogn.","Woodgyer, EM","Bahia",NA,"-41.9","-14.266667","1800","1800",NA,"Abaíra",NA,NA,"1999",NA,"-41.9","-14.266667",NA,NA,NA,NA,NA,NA
"113","2019-11-13 11:25:24-03","USP","SPF","127476","PreservedSpecimen","Plantae","Melastomataceae","Leandra","salicina","Leandra salicina","Forzza, RC","646","1998","01","14",NA,"Brasil",NA,NA,NA,"SPF00127476",NA,NA,"(DC.) Cogn.","Reginato, M","Minas Gerais","Mendanha","-43.503889","-18.160278","930","930",NA,"Diamantina",NA,NA,"2011",NA,"-43.503889","-18.160278",NA,NA,NA,NA,NA,NA
"114","2021-03-15 18:28:43-03","USP","SPF","209609","PreservedSpecimen","Plantae","Melastomataceae","Leandra","salicina","Leandra salicina","Zappi, DC","2068","2009","03","12",NA,"Brasil",NA,NA,"Arbusto esgalhado, pétalas alvas, fruto atropurpúreos.; Mata de galeria. no primeiro patamar da serra.","SPF00209609",NA,NA,"(DC.) Cogn.","Woodgyer, EM","Minas Gerais","Serra do Cipó, Trilha da Serra Morena, a Norte da Faz. Inhame.","-43.785327","-18.900886",NA,NA,NA,"Santana de Pirapama",NA,NA,"2009","09","-43.785327","-18.900886",NA,"14",NA,NA,NA,NA
"115","2019-11-13 11:25:24-03","USP","SPF","46738","PreservedSpecimen","Plantae","Melastomataceae","Leandra","salicina","Leandra salicina","Zappi, DC","CFSC10006","1987","02","02",NA,"Brasil",NA,NA,NA,"SPF00046738",NA,NA,"(DC.) Cogn.","Munhoz, C","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Santana do Riacho","26557","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2019-11-13 11:25:24-03","USP","SPF","66617","PreservedSpecimen","Plantae","Melastomataceae","Leandra","salicina","Leandra salicina","Pirani, JR","CFSC11468","1989","05","21",NA,"Brasil",NA,NA,NA,"SPF00066617",NA,NA,"(DC.) Cogn.","Anônimo","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Santana do Riacho","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2019-10-07 09:34:17-03","UEFS","HUEFS","46336","PreservedSpecimen","Plantae","Melastomataceae","Leandra","salicina","Leandra salicina","Laessoe, T.","H52533","1992","03","12",NA,"Brasil",NA,NA,NA,"HUEFS0046336","Angiospermae","Myrtales","(DC.) Cogn.",NA,"Bahia","Tijuquinho.","-41.9","-14.266667","1700","1800","HUEFS0046336","Abaíra",NA,NA,NA,NA,"41W54'","14S16'","Rosanae",NA,NA,NA,NA,NA
"118","2019-10-07 09:34:17-03","UEFS","HUEFS","106778","PreservedSpecimen","Plantae","Melastomataceae","Leandra","salicina","Leandra salicina","Santos, A.K.A.","814","2006","02","18",NA,"Brasil",NA,NA,NA,"HUEFS0106778","Angiospermae","Myrtales","(DC.) Cogn.","R.Goldenberg","Bahia","Trilha para o Pico das Almas.","-41.956667","-13.524444","1556","1556","HUEFS0106778","Rio de Contas",NA,NA,"2006","07","41W57'24''","13S31'28''","Rosanae",NA,NA,NA,NA,NA
"119","2019-10-07 09:34:17-03","UEFS","HUEFS","74668","PreservedSpecimen","Plantae","Melastomataceae","Leandra","salicina","Leandra salicina","Giulietti, A.M.","2231","2003","04","16",NA,"Brasil",NA,NA,"Campo graminoso.","HUEFS0074668","Angiospermae","Myrtales","(DC.) Cogn.","R.Goldenberg & A.K.A.Santos","Bahia","Arapiranga. Próximo ao Rio da Galinha. Serra do Porco Gordo.","-41.752222","-13.433333","1197","1197","HUEFS0074668","Rio de Contas",NA,NA,"2004","08","41W45'8''","13S26'0''","Rosanae",NA,NA,NA,NA,NA
"120","2019-09-04 19:26:55-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Melastomataceae","Leandra","parvifolia","Leandra parvifolia","A. Saint-Hilaire",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Type [status unknown]",NA,NA,NA
"121","2018-04-04 16:45:26-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Melastomataceae","Leandra","parvifolia","Leandra parvifolia","H. S. Irwin","20015",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"20015",NA,NA
"122","2015-03-07 08:51:46-03","F","FMNH-SEEDPLANTS","V0133338F","PreservedSpecimen","Plantae","Melastomataceae","Leandra","parvifolia","Leandra parvifolia",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0133338F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0133338F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"123","2018-05-14 16:02:44-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Melastomataceae","Leandra","salicina","Leandra salicina","R. Romero","3556","1996","9","20","South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag","Minas Gerais",NA,"-44","-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"3556",NA,NA
"124","2019-09-04 18:35:27-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Melastomataceae","Leandra","salicina","Leandra salicina","J. E. B. Warming",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Type [status unknown]",NA,NA,NA
"125","2018-04-04 16:45:27-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Melastomataceae","Leandra","salicina","Leandra salicina","H. S. Irwin","20175",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"20175",NA,NA
"126","2015-03-07 08:51:49-03","F","FMNH-SEEDPLANTS","V0133421F","PreservedSpecimen","Plantae","Melastomataceae","Leandra","salicina","Leandra salicina",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0133421F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0133421F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"127","2015-03-07 08:51:49-03","F","FMNH-SEEDPLANTS","V0133423F","PreservedSpecimen","Plantae","Melastomataceae","Leandra","salicina","Leandra salicina",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0133423F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0133423F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"128","2015-03-07 08:51:49-03","F","FMNH-SEEDPLANTS","V0133424F","PreservedSpecimen","Plantae","Melastomataceae","Leandra","salicina","Leandra salicina",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0133424F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0133424F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"129","2015-03-07 08:51:49-03","F","FMNH-SEEDPLANTS","V0133426F","PreservedSpecimen","Plantae","Melastomataceae","Leandra","salicina","Leandra salicina",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0133426F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0133426F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"130","2015-03-07 08:51:49-03","F","FMNH-SEEDPLANTS","V0133427F","PreservedSpecimen","Plantae","Melastomataceae","Leandra","salicina","Leandra salicina",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0133427F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0133427F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"131","2015-03-07 08:51:49-03","F","FMNH-SEEDPLANTS","V0133428F","PreservedSpecimen","Plantae","Melastomataceae","Leandra","salicina","Leandra salicina",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0133428F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0133428F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"132","2015-03-07 08:51:49-03","F","FMNH-SEEDPLANTS","V0133429F","PreservedSpecimen","Plantae","Melastomataceae","Leandra","salicina","Leandra salicina",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0133429F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0133429F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"133","2015-03-07 09:06:16-03","F","FMNH-SEEDPLANTS","V0181791F","PreservedSpecimen","Plantae","Melastomataceae","Leandra","salicina","Leandra salicina",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0181791F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0181791F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"134","2019-11-06 16:08:37-03","IAC","IAC","6121","S","Plantae","Melastomataceae-2.Melastomoideae","Leandra","salicina","Leandra salicina","A.S. Lima","s/nº","1941","01","16",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Cogn.","A.C. Brade","São Paulo","Estação Experimental de Boracéia/Estação Experimental de Quina (atual Estação Biológica de Boracéia, Museu de Zoologia/USP)","-45.889778","-23.653806",NA,NA,NA,"Salesópolis",NA,NA,"1941","04","-45.889778","-23.653806",NA,"17",NA,NA,NA,NA
"135","2020-07-23 12:12:59-03","CEPLAC","CEPEC","120245","PreservedSpecimen","Plantae","Melastomataceae","Leandra","salicina","Leandra salicina","R. C. Forzza","3970","2005","01","21",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"B. Chiavegatto","Minas Gerais","Parque Estadual da Serra do Ibitipoca, margem do Rio do Salto. Ponte de Pedra.","-43.883333","-21.7",NA,NA,NA,"LIMA DUARTE",NA,NA,NA,NA,"43W53'","21S42'",NA,NA,NA,NA,NA,"30/12/2006"
"136","2019-11-13 16:04:50-03","UNISANTA","HUSC","12159","PreservedSpecimen","Plantae","Melastomataceae","Leandra","salicina","Leandra salicina","P.S.P. Sampaio","1758","2018","01","23",NA,"Brasil",NA,NA,"Erva com 10 cm de altura,m flores brancas.; Beira de curso de água em mata ciliar.",NA,"Magnoliophyta",NA,"(DC.) Cogn.","M. Reginato","Minas Gerais","APA São Thomé, bairro Canta Galo, sítio das Panelas, próximo a cachoeira das Panelas","-44.9852981567383","-21.7222003936768",NA,NA,NA,"São Thomé das Letras","16076","auto","2018","01",NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-11-12 17:01:37-03","UEL","FUEL","22078","PreservedSpecimen","Plantae","Melastomataceae","Leandra","salicina","Leandra salicina","Albino, UB; Saridakis, DP","s.n.","1995","07","08",NA,"Brasil",NA,NA,NA,"FUEL010056","Tracheophyta","Myrtales","(DC.) Cogn.","Camargo; Goldenberg, R","Paraná","Margem direita do Rio Santa Bárbara","-49.4636001586914","-24.1128005981445",NA,NA,NA,"Sengés","55682","auto","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2019-11-01 15:04:02-03","UnB","UB","100740","PreservedSpecimen","Plantae","Melastomataceae","Leandra","salicina","Leandra salicina","Pires, JM","9632","1963","05","06","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Cogn.","Wurdack, JJ","Distrito Federal","Parque do Gama",NA,NA,NA,NA,NA,"Gama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2019-11-01 15:04:02-03","UnB","UB","121195","PreservedSpecimen","Plantae","Melastomataceae","Leandra","salicina","Leandra salicina","Kuhlmann, MP","94","2009","05","14","Southern America","Brasil",NA,NA,"Foto em www.frutosatrativosdocerrado.bio.br; erva 25cm. Flor branca. Fruto roxo. Zoocórico; Mata Ciliar.",NA,"Dicotyledoneae",NA,"Cogn.","Proença, CEB","Distrito Federal","Jardim Botânico de Brasília","-47.846883","-15.874889",NA,NA,NA,"Brasília",NA,NA,"2009",NA,"-47.846883","-15.874889",NA,NA,NA,NA,NA,NA
"140","2019-11-01 15:04:02-03","UnB","UB","139745","PreservedSpecimen","Plantae","Melastomataceae","Leandra","salicina","Leandra salicina","Anderson, WR","35665","1972","02","09","Southern America","Brasil",NA,NA,"Petals and stamens white, fruit green or redish.; Shrub 0,5m tall.",NA,"Dicotyledoneae",NA,"Cogn.","Wurdack, JJ","Minas Gerais","Pico de Itambé, about 5km directly west and north of Santo Antônio de Itambé.",NA,NA,NA,NA,NA,NA,NA,NA,"1973",NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2019-11-01 15:04:02-03","UnB","UB","139746","PreservedSpecimen","Plantae","Melastomataceae","Leandra","salicina","Leandra salicina","Irwin, HS","20175","1968","02","15","Southern America","Brasil",NA,NA,"Corolla and stamens white.; Shrub 75cm tall.; Campo.",NA,"Dicotyledoneae",NA,"Cogn.","Wurdack, JJ","Minas Gerais","Serra do Cipó, km 120. 145km N. of Belo Horizonte.",NA,NA,NA,NA,NA,NA,NA,NA,"1968",NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2019-11-01 15:04:02-03","UnB","UB","139747","PreservedSpecimen","Plantae","Melastomataceae","Leandra","salicina","Leandra salicina","Irwin, HS","20015","1968","02","11","Southern America","Brasil",NA,NA,"Corolla and anthers white.; Shrub 1m tall.",NA,"Dicotyledoneae",NA,"Cogn.","Cardoso, CFR","Minas Gerais","Serra do Cipó, km 120. 145km N. of Belo Horizonte.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2019-11-01 15:04:02-03","UnB","UB","139748","PreservedSpecimen","Plantae","Melastomataceae","Leandra","salicina","Leandra salicina","Irwin, HS","28550","1970","03","28","Southern America","Brasil",NA,NA,"Fruit green.; Shrub 1m tall.; Gallery forest.",NA,"Dicotyledoneae",NA,"Cogn.","Cardoso, CFR","Minas Gerais","7 km N. of São João da Chapada, road to Inhaí.",NA,NA,NA,NA,NA,NA,NA,NA,"1987",NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2019-11-01 15:04:02-03","UnB","UB","139749","PreservedSpecimen","Plantae","Melastomataceae","Leandra","salicina","Leandra salicina","Irwin, HS","27257","1970","03","09","Southern America","Brasil",NA,NA,"Fruit green, maturing purple-black.; Herb or subshrub to 35cm tall.; Cerrado.",NA,"Dicotyledoneae",NA,"Cogn.","Cardoso, CFR","Minas Gerais","2,5km W. of Cantoni.",NA,NA,NA,NA,NA,NA,NA,NA,"1987",NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2019-11-01 15:04:02-03","UnB","UB","139750","PreservedSpecimen","Plantae","Melastomataceae","Leandra","salicina","Leandra salicina","Irwin, HS","19018","1968","01","24","Southern America","Brasil",NA,NA,"Corolla and stamens white. Fruit green, maturing black-violet.; Subshrub 1m tall.; Cerrado and gallery forest.",NA,"Dicotyledoneae",NA,"Cogn.","Wurdack, JJ","Minas Gerais","10km W. of Barão de Cocais.",NA,NA,NA,NA,NA,NA,NA,NA,"1972",NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2019-11-01 15:04:02-03","UnB","UB","17571","PreservedSpecimen","Plantae","Melastomataceae","Leandra","salicina","Leandra salicina","Proença, CEB; Soares-Silva, LH; Carvalho, AM","2584","2002","03","17","Southern America","Brasil",NA,NA,"Arbusto. Flor branca. Fruto lilás.; Sub-bosque de mata.",NA,"Dicotyledoneae",NA,"Cogn.","Proença, CEB","Goiás","Chapada dos Veadeiros. Fazenda Portal da Chapada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2019-11-01 15:04:02-03","UnB","UB","18821","PreservedSpecimen","Plantae","Melastomataceae","Leandra","salicina","Leandra salicina","Chaves, E; Proença, CEB","241","2005","03","24","Southern America","Brasil",NA,NA,"Erva ripária. Frutos imaturos. Face abaxial pilosa. Interior da mata, sobre uma pedra no meio de um córrego.; Erva 0,45m. Fruto verde e vináceo.; Mata de galeria e fitofisionomias associadas.",NA,"Dicotyledoneae",NA,"Cogn.","Munhoz, CBR","Goiás",NA,"-47.593056","-14.163333","1155","1155",NA,"Alto Paraíso de Goiás",NA,NA,NA,NA,"-47.593056","-14.163333",NA,NA,NA,NA,NA,NA
"148","2019-11-01 15:04:02-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Melastomataceae","Leandra","salicina","Leandra salicina","Mendonça, RC","786","1987","02","18","Southern America","Brasil",NA,NA,"Subarbusto ca. 1,5 m de altura, flores alvas; Ocorrendo no barranco do córrego",NA,"Dicotyledoneae",NA,"Cogn.","Munhoz, CBR","Distrito Federal","Fazenda Água Limpa, (FAL), Univeraidade de Brasília",NA,NA,NA,NA,NA,NA,NA,NA,"1993","02",NA,NA,NA,NA,NA,NA,NA,NA
