"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","typeStatus","relatedCatalogItem"
"46","2020-04-22 16:23:56-03","UFPB","JPB","38121","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","Kollmann, L; Bausen, E; Pizziolo, W","612","1998","09","29","Southern America","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.6002998352051","-19.9356002807617","600","600",NA,"; HABITAT: Mata de Encosta.; DESC: Arbusto 3m. Botões brancos.",NA,NA,"Pereira, MS","23813","auto","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2020-04-22 16:23:56-03","UFPB","JPB","38122","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","Kollmann, L; Bausen, E","1532","1999","01","13","Southern America","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia, (Primeiro riacho a direita).","-40.6002998352051","-19.9356002807617","650","650",NA,"; DESC: Arbusto 3m. Frutos verdes.",NA,NA,"Pereira, MS","23813","auto","2007","05",NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-04-22 16:23:56-03","UFPB","JPB","38115","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","Boone, W","912","1985","11","21","Southern America","Brasil","Espírito Santo","Santa Teresa","Mata Fria.","-40.6002998352051","-19.9356002807617",NA,NA,NA,"; DESC: Arbusto de 1,5m. Com flores de cálice verde e corola branca, semi-sombra, mata.",NA,NA,"Pereira, MS","23813","auto","2007","06",NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-04-22 16:23:56-03","UFPB","JPB","38125","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","Kollmann, L; Bausen, E; Pizziolo, W","796","1998","10","27","Southern America","Brasil","Espírito Santo","Santa Teresa","São Lourenço, Estrada Caravage. Reserva da Prefeitura.","-40.6002998352051","-19.9356002807617","750","750",NA,"; DESC: Fundo do vale, Arvoreta 6m. Dap 6cm. Fuste 4m, Botões brancos.",NA,NA,"Pereira, MS","23813","auto","2000","05",NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-04-22 16:23:56-03","UFPB","JPB","38112","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","Kollmann, L; Bausen, E; Pizziolo, W","2263","1999","03","24","Southern America","Brasil","Espírito Santo","Santa Teresa","Valsugana Velha, Estação Biológica de Santa Lúcia. Trilha bonita.","-40.6002998352051","-19.9356002807617","750","750",NA,"; DESC: Mata de Encosta.",NA,NA,"Pereira, MS","23813","auto","2007","06",NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-12-10 15:21:40-03","UFPB","JPB","65969","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","Occhioni, P","3853","1970","04",NA,"Southern America","Brasil","Rio de Janeiro","Duas Barras","Próx. Ao Rio Bonito","-42.5217018127441","-22.0510997772217",NA,NA,NA,"; HABITAT: Mata secundária; DESC: Arbusto, flores alvas","JPB0065969",NA,"J.H.; Kirkbride jr.","18303","auto","1978","02","10",NA,NA,NA,NA,NA,NA,NA
"52","2020-04-22 16:23:56-03","UFPB","JPB","34944","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","Pereira, MS; Gomes, M","686","2006","02","01","Southern America","Brasil","Rio de Janeiro","Rio de Janeiro","Floresta da Tijuca","-43.2075004577637","-22.9027996063232",NA,NA,NA,"; DESC: Arbusto ca. 1,5m de alt.; no sub-bosque da mata.",NA,NA,"Pereira, MS","57442","auto","2006","02","07",NA,NA,NA,NA,NA,NA,NA
"53","2020-04-22 16:23:56-03","UFPB","JPB","38191","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","Ronaldo Marquete; Erila Medeiros; Fátima Lacanna; Nilda Marquete; Osnir Marquete","782","1993","04","07","Southern America","Brasil","Rio de Janeiro","Rio de Janeiro","Horto Florestal, Ao nível do Rio dos Macacos. Projeto Vegetação das Áreas do Entorno do Jardim Botânico do Rio de Janeiro, Parque Laje e Horto Florestal. Floresta Ombrófila Densa Degradada.","-43.2075004577637","-22.9027996063232",NA,NA,NA,"; HABITAT: Floresta Ombrófila Densa Degradada.; DESC: Semi-ciófila, ambiente úmido, solo areno-argiloso, relevo íngeme. Arbusto com cerca de 5 metros de altura, tronco com casca lisa de cor amarronzada, folhas cartáceas discolores verdes fruto carnoso, i",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-04-22 16:23:56-03","UFPB","JPB","38180","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","Gomes, M; Giordano, LC; Ronaldo Marquete","410","1989","10","04","Southern America","Brasil","Rio de Janeiro","Rio de Janeiro","Morro do Corcovado, Próximo à estrada de ferro para o Cisto Redentor. Mata de encosta íngreme mais ou menos ou menos 700 m.s.m.","-43.2075004577637","-22.9027996063232",NA,NA,NA,"; DESC: Arbusto com 2metros de altura, ramos verdes folhas discolor, flores amareladas. Umbrófila.",NA,NA,"Gomes, M","57442","auto","1989","10","04",NA,NA,NA,NA,NA,NA,NA
"55","2020-04-22 16:23:56-03","UFPB","JPB","38146","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","Zipparro, VB","1927","2000","03","15","Southern America","Brasil","São Paulo","Sete Barras","Fazenda Intervales, Base Saibadela. Trilha do Quilombo, após Ponto 7, ambiente sombreado.","-47.9199981689453","-24.3799991607666",NA,NA,NA,"; DESC: Árvore com cerca de 9m de altura, presença de frutos imaturos de coloração verde. Individuo nº 89Q na Fenologia.",NA,NA,"Pereira, MS","34059","auto","2007","05",NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-04-22 16:23:56-03","UFPB","JPB","24172","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","Spina, AP; et al.","JPB24172","1993","11","16","Southern America","Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,"; DESC: Arvoreta, ca. 2,5m alt.; flores brancas, botões angilosos.",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-04-22 16:23:56-03","UFPB","JPB","54366","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","Silva, AF","9165","1978","12","05","Southern America","Brasil","São Paulo","Ubatuba","Estação Experimental do Instituto Agronômico de Campinas.","-45.0699996948242","-23.4300003051758",NA,NA,NA,"; DESC: Árvore de 10 m de altura, flores brancas muito perfumadas, como jasmin vulgar, sub-bosque.","JPB0054366",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-02-12 18:12:30-03","UFES","VIES","11752","S","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","Thomaz, L.D.","s.n.","1994","05","05",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"VIES011752","VIES011752","F. Torres-Leite","23813","auto","2019","05","14",NA,NA,NA,NA,NA,NA,NA
"59","2019-09-27 18:06:10-03","UFES","VIES","15558","S","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","Dan, M.L.","88","2004","08","26",NA,"Brasil","Espírito Santo","Vitória","Parque Municipal da Fonte Grande.","-40.3377990722656","-20.3194007873535",NA,NA,NA,NA,"VIES015558","VIES015558","Gomes, J.M.L.","15291","auto","2005","10","26",NA,NA,NA,NA,NA,NA,NA
"60","2020-06-29 09:31:57-03","UFRRJ","RBR","12462","S","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","A. Peixoto; A. Gentry, O. Peixoto","4005","1987","01","19",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Represa de Camorin, Jacarepaguá, Transect 1","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"RBR00012462",NA,"M. Gomes","57442","auto","2006","02","06",NA,NA,NA,NA,NA,NA,NA
"61","2020-06-29 09:31:57-03","UFRRJ","RBR","42844","S","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","L.H. Soares",NA,"2015","06","12",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Inventário Carbono - Rio de Janeiro. Inventário complementar F42/67.","-43.538056","-22.9575",NA,NA,NA,NA,"RBR00042844",NA,"L.H. Soares",NA,NA,NA,NA,NA,"43º32'17''W","22º57'27''S",NA,NA,NA,NA,NA
"62","2020-06-29 09:31:57-03","UFRRJ","RBR","42845","S","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","T.P.P. Alverga",NA,"2015","05","28",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Inventário Carbono - Rio de Janeiro. Inventário complementar F101/35.","-43.443889","-22.959722",NA,NA,NA,NA,"RBR00042845",NA,"T.P.P. Alverga",NA,NA,NA,NA,NA,"43º26'38''W","22º57'35''S",NA,NA,NA,NA,NA
"63","2020-06-29 09:31:57-03","UFRRJ","RBR","42846","S","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","T.P.P. Alverga",NA,"2015","05","28",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Inventário Carbono - Rio de Janeiro. Inventário complementar F08/05.","-43.235556","-22.936389",NA,NA,NA,NA,"RBR00042846",NA,"T.P.P. Alverga",NA,NA,NA,NA,NA,"43º14'8''W","22º56'11''S",NA,NA,NA,NA,NA
"64","2020-06-29 09:31:57-03","UFRRJ","RBR","42849","S","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","L.H. Soares",NA,"2015","06","12",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Inventário Carbono - Rio de Janeiro. Inventário complementar F34/109.","-43.215556","-22.934167",NA,NA,NA,NA,"RBR00042849",NA,"L.H. Soares",NA,NA,NA,NA,NA,"43º12'56''W","22º56'3''S",NA,NA,NA,NA,NA
"65","2020-06-29 09:31:57-03","UFRRJ","RBR","42858","S","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","T.P.P. Alverga",NA,"2015","05","28",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Inventário Carbono - Rio de Janeiro. Inventário complementar F12/06.","-43.255278","-22.973056",NA,NA,NA,NA,"RBR00042858",NA,"T.P.P. Alverga",NA,NA,NA,NA,NA,"43º15'19''W","22º58'23''S",NA,NA,NA,NA,NA
"66","2020-06-29 09:31:57-03","UFRRJ","RBR","12034","S","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","F.C. Nettesheim","47","2004","06","12",NA,"Brasil","Rio de Janeiro","Mangaratiba","'Ilha da Marambaia, Bravo 6, em mata de encosta.'","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,"RBR00012034",NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-06-29 09:31:57-03","UFRRJ","RBR","20910","S","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","D. Hottz","37","2006","03","04",NA,"Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Ponta do Varejo, mata de encosta.","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,"RBR00020910",NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-06-29 09:31:57-03","UFRRJ","RBR","38280","S","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","R.F. Svorc; R.R. Oliveira","113",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande, Parque Estadual da Ilha Grande","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,"RBR00038280",NA,"M. Gomes","32988","auto","2006","10","09",NA,NA,NA,NA,NA,NA,NA
"69","2020-06-29 09:31:57-03","UFRRJ","RBR","39214","S","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","R.R. Moraes","s.n.","2017","02","10",NA,"Brasil","Rio de Janeiro","Paracambi","'Parque Natural Municipal do Curió de Paracambi, Trilha dos Bugios. Coordenadas:22°35#?#2.75''S43°42#?#7.56''O. Floresta Ombrófila Densa Submontana'","-43.7092018127441","-22.6107997894287",NA,NA,NA,NA,"RBR00039214",NA,"R.R. Moraes","13366","auto","2017","02","10",NA,NA,NA,NA,NA,NA,NA
"70","2020-06-29 09:31:57-03","UFRRJ","RBR","12463","S","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","A. Peixoto; A. Gentry, O. Peixoto","4050","1987","01","19",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Represa de Camorin, Jacarepaguá, Transect 3","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"RBR00012463",NA,"M.S. Pereira","57442","auto","2006","01","31",NA,NA,NA,NA,NA,NA,NA
"71","2020-06-29 09:31:57-03","UFRRJ","RBR","25897","S","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","P. Germano-Filho","122","1995","08","23",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","Reserva Biológica do Tinguá, Vertente oeste da Serra. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,"RBR00025897",NA,"M. Gomes","25743","auto","2006","10","09",NA,NA,NA,NA,NA,NA,NA
"72","2020-12-21 16:43:10-03","MBM","MBM","347427","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","Pessoa, S.V.A.; et al.; et al.","1156","2006","10","13","Southern America","Brazil","Rio de Janeiro","Silva Jardim","Fazenda Santa Helena. Fragmento mais, próximo a sede da fazenda.","-42.3917007446289","-22.6508007049561",NA,NA,NA,"Indivíduo 2130. Arvoreta ca. 7m de altura, folhas discolores verdes, flores alvas.","MBM347427","MBM347427","Silva Neto, S.J.","29995","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-11-01 15:33:10-03","PUC-RIO","FCAB","8134","PreservedSpecimen","Plantae",NA,"Angiospermae","Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","J.M. Freire; R.R. Oliveira; B.L. Rosendo","266","2008","11","06",NA,"Brasil","Rio de Janeiro","Camorim","Maciço da Pedra Branca 2.8","-74.967667","-66.199167","110","110",NA,"Árvore com 7 m de altura. 17 cm de CAP.","FCAB008134",NA,"T. Amorim",NA,NA,NA,NA,NA,"-74.967667","-66.199167",NA,NA,NA,NA,NA
"74","2019-11-01 15:33:10-03","PUC-RIO","FCAB","7544","PreservedSpecimen","Plantae",NA,"Angiospermae","Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","Haroldo C. de Lima; J.M.A. Braga; L.J.T. Cardoso; C. de Carvalho; W. da Silva","8358","2016","11","01",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","Reserva Biológica do Tinguá. Tinguá, Represa de Macuco.","-43.444444","-22.579444","171","171",NA,"Arbusto ou arvoreta com 2-4 m de altura. Flores com cálice alvo-esverdeado e corola alva. Frenquente no sub-bosque. Foto HCL e CC.; Mata de encosta.","FCAB007544",NA,"Mario Gomes",NA,NA,"2016","12","05","-43.444444","-22.579444",NA,NA,NA,NA,NA
"75","2019-11-01 15:28:38-03","PUC-RIO","FCAB","6313","PreservedSpecimen","Plantae",NA,"Angiospermae","Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","A. Solórzano; R.R. Oliveira","2509","2002","03","09",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Maciço a Pedra Branca, Floresta do Camorim.","-43.2075004577637","-22.9027996063232",NA,NA,NA,"Obs: Morro da Mesa, bacia do Camorim, vertente sudoeste.&nf;&nf;árvore de apróximadamente 06m de altura, com diâmetro a altura do peito de 0,99m.&nf;&nf;Tem Como Sinônimo&nf;heterotípico Coussarea longifolia Müll.Arg.&nf;heterotípico Faramea nodosa B","006313",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-08-15 09:04:12-03","UESC","UESC","21743","S","Plantae","Angiospermae","Florideophycidae","Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","E.R. Andrade","126","2012","09","21",NA,"Brasil","Bahia","Mascote",NA,"-39.5025","-15.792222",NA,NA,NA,"Arbusto, aprox. 1,7m de altura.; (Ms13)","UESC0021743",NA,"J.G. Jardim",NA,NA,"2012",NA,NA,"39W30'9''","15S47'32''","Dicotyledoneae",NA,NA,NA,NA
"77","2019-08-15 09:04:12-03","UESC","UESC","21681","S","Plantae","Angiospermae","Florideophycidae","Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","E.R. Andrade","25","2012","06","11",NA,"Brasil","Bahia","Una",NA,"-39.185278","-15.340278",NA,NA,NA,"Arbusto, aprox. 2m de altura.; (M10)","UESC0021681",NA,"J.G. Jardim",NA,NA,"2012",NA,NA,"39W11'7''","15S20'25''","Dicotyledoneae",NA,NA,NA,NA
"78","2019-08-15 09:04:12-03","UESC","UESC","21682","S","Plantae","Angiospermae","Florideophycidae","Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","E.R. Andrade","26","2012","06","11",NA,"Brasil","Bahia","Una",NA,"-39.185278","-15.340278",NA,NA,NA,"Arbusto, aprox. 2m de altura.; (M13)","UESC0021682",NA,"J.G. Jardim",NA,NA,"2012",NA,NA,"39W11'7''","15S20'25''","Dicotyledoneae",NA,NA,NA,NA
"79","2015-09-04 14:57:46-03","MNHN","RECOLNAT_MNHN_P","P03815177","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Coussarea","longifolia",NA,"Coussarea longifolia","Müll.Arg.","Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03815177' target='other'> <mi>dwc_moreinfo</mi></a>","P03815177","P03815177_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"A1 202",NA,NA,NA
"80","2015-09-04 14:59:10-03","MNHN","RECOLNAT_MNHN_P","P03815126","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","Nadeaud",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03815126' target='other'> <mi>dwc_moreinfo</mi></a>","P03815126","P03815126_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2015-09-04 15:00:53-03","MNHN","RECOLNAT_MNHN_P","P03815165","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","Riedel",NA,"1823","10","1",NA,"Brasil",NA,NA,"in sylv. .",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03815165' target='other'> <mi>dwc_moreinfo</mi></a>","P03815165","P03815165_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"89",NA,NA,NA
"82","2015-09-04 14:57:46-03","MNHN","RECOLNAT_MNHN_P","P03815167","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","Riedel",NA,"1832","10","1",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03815167' target='other'> <mi>dwc_moreinfo</mi></a>","P03815167","P03815167_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2015-09-04 16:07:38-03","MNHN","RECOLNAT_MNHN_P","P04534539","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,"Corcovado, a Paineiras (Prov. Rio Jan.).",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04534539' target='other'> <mi>dwc_moreinfo</mi></a>","P04534539","P04534539_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1518",NA,NA,NA
"84","2015-09-04 15:00:53-03","MNHN","RECOLNAT_MNHN_P","P03815164","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","Glaziou",NA,"1870","10","29",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Corcovado.","-43.2075004577637","-22.9027996063232",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03815164' target='other'> <mi>dwc_moreinfo</mi></a>","P03815164","P03815164_01",NA,"57442","auto",NA,NA,NA,NA,NA,NA,"4827",NA,NA,NA
"85","2015-09-04 14:59:10-03","MNHN","RECOLNAT_MNHN_P","P03815128","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","Weddell, H.A.",NA,"1843","1","1",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Corcovado.","-43.2075004577637","-22.9027996063232",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03815128' target='other'> <mi>dwc_moreinfo</mi></a>","P03815128","P03815128_01",NA,"57442","auto",NA,NA,NA,NA,NA,NA,"441",NA,NA,NA
"86","2015-09-04 14:59:10-03","MNHN","RECOLNAT_MNHN_P","P03815127","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","Glaziou, A.",NA,"1865","6","10",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Corcovado.","-43.2075004577637","-22.9027996063232",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03815127' target='other'> <mi>dwc_moreinfo</mi></a>","P03815127","P03815127_01",NA,"57442","auto",NA,NA,NA,NA,NA,NA,"1263",NA,NA,NA
"87","2015-09-04 14:59:10-03","MNHN","RECOLNAT_MNHN_P","P03815125","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","Glaziou, A.",NA,"1865","6","10",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Corcovado.","-43.2075004577637","-22.9027996063232",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03815125' target='other'> <mi>dwc_moreinfo</mi></a>","P03815125","P03815125_01",NA,"57442","auto",NA,NA,NA,NA,NA,NA,"1263",NA,NA,NA
"88","2015-09-04 15:00:53-03","MNHN","RECOLNAT_MNHN_P","P03815166","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","Glaziou",NA,"1867","9","16",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Larangeiras.","-43.2075004577637","-22.9027996063232",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03815166' target='other'> <mi>dwc_moreinfo</mi></a>","P03815166","P03815166_01",NA,"57442","auto",NA,NA,NA,NA,NA,NA,"1818",NA,NA,NA
"89","2020-12-11 11:40:46-03","UFMG","BHCB","60595","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.",NA,"s.n.",NA,NA,NA,"Southern America","Brasil","São Paulo","São Sebastião",NA,"-45.4099998474121","-23.7600002288818",NA,NA,NA,NA,NA,NA,NA,"41977","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-12-11 11:40:46-03","UFMG","BHCB","14393","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","Paula, JA","s.n.","1987","05","24","Southern America","Brasil","Minas Gerais","Santa Bárbara","Serra do Caraça","-43.4152984619141","-19.959400177002",NA,NA,NA,"Arbustivo; Mata","BHCB009478",NA,NA,"33136","auto","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2021-02-11 17:21:32-03","UFPR","UPCB","70658","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll. Arg.","Forzza, R.C.","5348","2008","10","16",NA,"Brasil","Espírito Santo","Castelo","BLOQUEADO",NA,NA,"1250","1600",NA,"Arbusto, ca. 1,5m alt. Frutos alvos..","UPCB0038516","UPCB0038516","Oliveira, J.A.",NA,NA,"2019","02",NA,"9999","9999",NA,NA,NA,NA,NA
"92","2021-02-11 17:21:32-03","UFPR","UPCB","76533","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa",NA,"Amorim, A.M.A.","7641","2008","07","22",NA,"Brasil","Espírito Santo","Cariacica","Reserva Biológica de Duas Bocas. Localidade de Alegre. Trilha do Pau-Oco. Floresta Estacional Semidecidual.","-40.519","-20.291","600","600",NA,"Arbusto ca. 2,5m alt. Raque verde pálido, frutos maduros alvos..","UPCB0035240","UPCB0035240",NA,NA,NA,NA,NA,NA,"-40.519","-20.291",NA,NA,NA,NA,NA
