"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","continentOcean","preparationType","occurrenceRemarks","infraspecificEpithet","coordinatePrecision","geoFlag","class","typeStatus","eventTime","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber"
"237","2017-06-09 15:03:00-03","MNHN","RECOLNAT_MNHN_P","P05315427","PreservedSpecimen",NA,"Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.",NA,NA,NA,NA,"Hassler, E.",NA,"1900","9","1","Paraguai",NA,NA,"In regione collium: Cerros de Tobaty.",NA,NA,NA,NA,NA,NA,"P05315427","P05315427_01",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05315427' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"6238",NA,NA,NA
"238","2017-06-09 15:03:00-03","MNHN","RECOLNAT_MNHN_P","P05315428","PreservedSpecimen",NA,"Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.",NA,NA,NA,NA,"Hassler",NA,NA,NA,NA,"Paraguai",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P05315428","P05315428_01",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05315428' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"6238",NA,NA,NA
"239","2017-06-09 15:03:00-03","MNHN","RECOLNAT_MNHN_P","P05315430","PreservedSpecimen",NA,"Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.",NA,NA,NA,NA,"Gaudichaud, C.",NA,"1831","1","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"P05315430","P05315430_01",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05315430' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"741",NA,NA,NA
"240","2017-06-09 15:03:00-03","MNHN","RECOLNAT_MNHN_P","P05315431","PreservedSpecimen",NA,"Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"P05315431","P05315431_01",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05315431' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"741",NA,NA,NA
"241","2017-06-09 15:03:00-03","MNHN","RECOLNAT_MNHN_P","P05315432","PreservedSpecimen",NA,"Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.",NA,NA,NA,NA,"Glaziou, A.",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"P05315432","P05315432_01",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05315432' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"333",NA,NA,NA
"242","2017-06-09 15:03:00-03","MNHN","RECOLNAT_MNHN_P","P05315434","PreservedSpecimen",NA,"Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.",NA,NA,NA,NA,"Glaziou, A.",NA,"1882","11","21","Brasil","Rio de Janeiro",NA,"Villa Nora.",NA,NA,NA,NA,NA,NA,"P05315434","P05315434_01",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05315434' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"13848",NA,NA,NA
"243","2017-06-09 15:03:00-03","MNHN","RECOLNAT_MNHN_P","P05315435","PreservedSpecimen",NA,"Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.",NA,NA,NA,NA,"Glaziou, A.",NA,"1882","11","21","Brasil","Rio de Janeiro",NA,"Villa Nova. avec M.N. Saldanha et Scwacke.",NA,NA,NA,NA,NA,NA,"P05315435","P05315435_01",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05315435' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"13848",NA,NA,NA
"244","2017-06-09 15:03:00-03","MNHN","RECOLNAT_MNHN_P","P05315436","PreservedSpecimen",NA,"Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.",NA,NA,NA,NA,"Glaziou, A.",NA,"1886","2","28","Brasil","São Paulo",NA,"Ponte Grande.",NA,NA,NA,NA,NA,NA,"P05315436","P05315436_01",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05315436' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"16015",NA,NA,NA
"245","2017-06-09 15:03:00-03","MNHN","RECOLNAT_MNHN_P","P05315437","PreservedSpecimen",NA,"Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.",NA,NA,NA,NA,"Guillemin",NA,"1838","1","1","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P05315437","P05315437_01",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05315437' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"Cat 80",NA,NA,NA
"246","2017-06-09 15:03:00-03","MNHN","RECOLNAT_MNHN_P","P05315438","PreservedSpecimen",NA,"Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.",NA,NA,NA,NA,"Gaudichaud",NA,"1831","1","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"P05315438","P05315438_01",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05315438' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2017-06-09 15:03:00-03","MNHN","RECOLNAT_MNHN_P","P05315439","PreservedSpecimen",NA,"Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.",NA,NA,NA,NA,"Gaudichaud, C.",NA,"1833","1","1","Brasil","Mato Grosso",NA,"Brésil. Province de Mato-Grosso;.",NA,NA,NA,NA,NA,NA,"P05315439","P05315439_01",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05315439' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"141",NA,NA,NA
"248","2017-06-09 15:03:00-03","MNHN","RECOLNAT_MNHN_P","P05315440","PreservedSpecimen",NA,"Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.",NA,NA,NA,NA,"Gaudichaud",NA,"1832","1","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"P05315440","P05315440_01",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05315440' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2017-06-09 15:03:00-03","MNHN","RECOLNAT_MNHN_P","P05315441","PreservedSpecimen",NA,"Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.",NA,NA,NA,NA,"Burchell",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P05315441","P05315441_01",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05315441' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"1577",NA,NA,NA
"250","2017-04-19 15:26:15-03","MNHN","RECOLNAT_MNHN_P","P01167939","PreservedSpecimen",NA,"Melastomataceae","Miconia","staminea","Miconia staminea parvifolia","Cogn.",NA,NA,NA,NA,"Balansa, B.",NA,"1876","3","1","Paraguay",NA,NA,"s.l.",NA,NA,NA,NA,NA,NA,"P01167939","P01167939_01",NA,NA,NA,"hb","Reçu le 7 mai 1878 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01167939' target='other'> <mi>dwc_moreinfo</mi></a>","parvifolia",NA,NA,NA,"isotype",NA,"1927",NA,NA,NA
"251","2017-06-09 15:03:00-03","MNHN","RECOLNAT_MNHN_P","P05315433","PreservedSpecimen",NA,"Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.",NA,NA,NA,NA,"Glaziou, A.",NA,"1867","1","26","Brasil","Rio de Janeiro","Rio de Janeiro","Gavea.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"P05315433","P05315433_01",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05315433' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"57442","auto",NA,NA,NA,"570",NA,NA,NA
"252","2017-06-09 15:03:00-03","MNHN","RECOLNAT_MNHN_P","P04888592","PreservedSpecimen",NA,"Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.",NA,NA,NA,NA,"Glaziou, A.",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Gávea, Praia Grande, Villa Nova.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"P04888592","P04888592_01",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04888592' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"57442","auto",NA,NA,NA,"570",NA,NA,NA
"253","2017-06-09 15:03:00-03","MNHN","RECOLNAT_MNHN_P","P05315413","PreservedSpecimen",NA,"Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.",NA,NA,NA,NA,"Glaziou, A.",NA,"1862","9","28","Brasil","Rio de Janeiro","Mangaratiba","Près de Santa Cruz.","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,"P05315413","P05315413_01",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05315413' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"17272","auto",NA,NA,NA,"150",NA,NA,NA
"254","2017-04-19 15:26:15-03","MNHN","RECOLNAT_MNHN_P","P01167939","PreservedSpecimen",NA,"Melastomataceae","Miconia","staminea","Miconia staminea parvifolia","Cogn.",NA,NA,NA,NA,"Balansa, B.",NA,"1876","3","1","Paraguay",NA,NA,"s.l.",NA,NA,NA,NA,NA,NA,"P01167939","P01167939_01",NA,NA,NA,"hb","Reçu le 7 mai 1878 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01167939' target='other'> <mi>dwc_moreinfo</mi></a>","parvifolia",NA,NA,NA,"isotype",NA,"1927",NA,NA,NA
"255","2021-02-11 17:20:01-03","UFPR","UPCB","38881","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","Goldenberg, R.","1999","01","01","Gorenstein, M.R.","3","1999","01","05","Brasil","São Paulo","Pariquera-Açu","Parque Estadual do Pariquera-Abaixo, 22°43'S 40°37'W","-40.616667","-22.716667","-40.616667","-22.716667",NA,NA,"UPCB0015851","UPCB0015851",NA,NA,NA,NA,"Arbusto 3,5m, infrutescência vermelha e flores com pétalas amarelas. Floresta ombrófila densa, Dique do Rio Pariquera-Açú..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2021-02-11 17:20:01-03","UFPR","UPCB","50876","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","Goldenberg, R.","2004","01","01","Nicolau, S.A.","2374","1999","04","24","Brasil","São Paulo","Luiz Antonio","Várzea do Jenipapo, Votorantin",NA,NA,NA,NA,NA,NA,"UPCB0015841","UPCB0015841",NA,NA,NA,NA,"Arbusto ca. 3m, eixo floral vináceo, pétalas brancas, anteras amarelas..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2021-02-11 17:20:01-03","UFPR","UPCB","82896","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","Goldenberg, R.","2015",NA,NA,"Souza, Ma.C.","3243","2004","08","13","Brasil","Mato Grosso do Sul","Taquarassu","Canal Corutuba",NA,NA,NA,NA,NA,NA,"UPCB0015833","UPCB0015833",NA,NA,NA,NA,"Arbusto; flores coloração branca, anteras coloração amarela. Nº campo: 107.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2021-02-11 17:20:01-03","UFPR","UPCB","82897","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","Goldenberg, R.","2015",NA,NA,"Souza-Stevaux, Ma.C.","1147","1993","12","10","Brasil","Mato Grosso do Sul","Taquarassu","Canal Ipuitã",NA,NA,NA,NA,NA,NA,"UPCB0015849","UPCB0015849",NA,NA,NA,NA,"Arbusto; flor branca. Rara; solo seco sujeito a alagamento..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2021-02-11 17:20:01-03","UFPR","UPCB","82898","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","Goldenberg, R.","2015",NA,NA,"Previdelo, M.","121","1993","12","09","Brasil","Mato Grosso do Sul","Taquarassu","Rio Baía",NA,NA,NA,NA,NA,NA,"UPCB0015850","UPCB0015850",NA,NA,NA,NA,"Arbustiva; flores branca com estames amarelo, perfumadas; fruto imaturo de coloração verde-avermelhada. Frequente; solo sujeito a alagamento..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2021-02-11 17:20:01-03","UFPR","UPCB","59562","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","Goldenberg, R.","2007","01","01","Miranda, C.B.","26","2006","01","02","Brasil","Mato Grosso do Sul","Itaquiraí",NA,"-54.185001373291","-23.4743995666504",NA,NA,NA,NA,"UPCB0015842","UPCB0015842",NA,NA,NA,NA,"Flor branca, fruto lilás..",NA,"44527","auto",NA,NA,NA,NA,NA,NA,NA
"261","2021-02-11 17:20:01-03","UFPR","UPCB","59562","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","Goldenberg, R.","2007","01","01","Miranda, C.B.","26","2006","01","02","Brasil","Mato Grosso do Sul","Itaquiraí",NA,"-54.185001373291","-23.4743995666504",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Flor branca, fruto lilás..",NA,"44527","auto",NA,NA,NA,NA,NA,NA,NA
"262","2021-02-11 17:20:01-03","UFPR","UPCB","32460","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","Hatschbach, G.","1997","12",NA,"Cervi, A.C.","6476","1997","12","12","Brasil","Paraná","Guaraqueçaba",NA,"-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"UPCB0015843","UPCB0015843",NA,NA,NA,NA,"Arbusto, ca. 2,5m, flor alva, estames amaelos. Beira estrada..",NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"263","2021-02-11 17:20:01-03","UFPR","UPCB","83734","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Naudin","Goldenberg, R.","2009",NA,NA,"Tozzi, A.M.G.A.","232","1994","11","11","Brasil","São Paulo","Itobi",NA,"-46.9700012207031","-21.7299995422363",NA,NA,NA,NA,"UPCB0015844","UPCB0015844",NA,NA,NA,NA,"Mata ciliar, arbusto, 1,5m., flores brancas, anteras amarelas.",NA,"12987","auto",NA,NA,NA,NA,NA,NA,NA
"264","2021-02-11 17:20:01-03","UFPR","UPCB","53652","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","Goldenberg, R.","2003","01","01","Pott, V.J.","6466","2003","08","18","Brasil","Mato Grosso do Sul","Aquidauana","Aldeia Indígena Córrego Seco, 20°21'21S 55°41'21W","-55.7872009277344","-20.4710998535156",NA,NA,NA,NA,"UPCB0015832","UPCB0015832",NA,NA,NA,NA,"Árvore, frequente, flor rosa..",NA,"212961","auto",NA,NA,NA,NA,NA,NA,NA
"265","2021-02-11 17:20:01-03","UFPR","UPCB","45120","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","Goldenberg, R.","2002","01","01","Barreto, R.W.",NA,"2001","01","17","Brasil","Rio de Janeiro","Rio de Janeiro","Bosque da Barra, Barra da Tijuca","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"UPCB0015839","UPCB0015839",NA,NA,NA,NA,"Arbusto até 4m, flores brancas e folhas por vezes arroxeadas abaxialmente..",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"266","2021-02-11 17:20:01-03","UFPR","UPCB","50593","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","Goldenberg, R.","2004","01","01","Goldenberg, R.","678","2004","12","08","Brasil","Paraná","Antonina","Cachoeira, pastagem abandonada","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"UPCB0015837","UPCB0015837",NA,NA,NA,NA,"Arbusto, 1m, flor com pétalas brancas e estames amarelos. Local encharcado..",NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"267","2021-02-11 17:20:01-03","UFPR","UPCB","82893","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","Goldenberg, R.","2015",NA,NA,"Silva, P.M.","sn","1995","01","16","Brasil","Mato Grosso do Sul","Taquarussu","Canal Ipuitã","-53.3513984680176","-22.4878005981445",NA,NA,NA,NA,"UPCB0015831","UPCB0015831",NA,NA,NA,NA,"Arbusto; flor alva, estames amarelos, perfumada; fruto imaturo rubro e maturo vináceo. Frequente, Solo alagado.",NA,"63482","auto",NA,NA,NA,NA,NA,NA,NA
"268","2021-02-11 17:20:01-03","UFPR","UPCB","36178","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","Goldenberg, R.","1999","01",NA,"Goldenberg, R.","467","1999","01","11","Brasil","São Paulo","Iguape","Estação Ecológica de Chauás","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"UPCB0015852","UPCB0015852",NA,NA,NA,NA,"Arbusto 2m. Flores com hipanto verde ou vinoso, pétalas brancas e estames amarelos. Em vegetação secundária, em terreno encharcado..",NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA
"269","2021-02-11 17:20:01-03","UFPR","UPCB","52152","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","Goldenberg, R.","2005","01","01","Goldenberg, R.","784","2005","10","21","Brasil","São Paulo","Pariquera-Açu","Estação Experimental do IAC","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"UPCB0015825","UPCB0015825",NA,NA,NA,NA,"Arvoreta 3,5m, frutos imaturos avermelhados. Vegetação ripária..",NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA
"270","2021-02-11 17:20:01-03","UFPR","UPCB","44802","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","Goldenberg, R.","2001","01","01","Romagnolo, M.B.",NA,"2001","02","07","Brasil","Paraná","Antonina","Lagoa Xambrê","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"UPCB0015823","UPCB0015823",NA,NA,NA,NA,"Flores róseas, planta arbórea ca. 4m alt..",NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"271","2021-02-11 17:20:01-03","UFPR","UPCB","86467","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","Goldenberg, R.","2014","08","04","Nicolau, S.A. et al.","1096","1996","06","19","Brasil","São Paulo","Mogi das Cruzes","Margens do Rio Tietê em direção à Biritiba Mirim, mata ciliar","-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,"UPCB0015848","UPCB0015848",NA,NA,NA,NA,"Arvoreta ca. 2m alt., flores róseo-esbranquiçadas, frutos vermelhos..",NA,"28666","auto",NA,NA,NA,NA,NA,NA,NA
"272","2021-02-11 17:20:01-03","UFPR","UPCB","3611","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","Wurdack, J.J.","1962","01","01","Hatschbach, G.","5603","1959","04","08","Brasil","Paraná","Loanda","Porto São José","-53.1371994018555","-22.9230995178223",NA,NA,NA,NA,"UPCB0015846","UPCB0015846",NA,NA,NA,NA,"Arvoreta, sépalas róseo-claro, anteras amarelas. Margem Rio Paraná, base de paredão de arenito de caiuá..",NA,"25556","auto",NA,NA,NA,NA,NA,NA,NA
"273","2021-02-11 17:20:01-03","UFPR","UPCB","38662","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","Goldenberg, R.","1999","01",NA,"Isernhagen, I.","207","1998","11","22","Brasil","Paraná","Guaraqueçaba","PR 405, Cacatu-Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"UPCB0015824","UPCB0015824",NA,NA,NA,NA,"Arbusto 2,5m, flores brancas, freqüente em locais brejosos..",NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"274","2021-02-11 17:20:01-03","UFPR","UPCB","71567","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","Fendrich, T.G.","2010","12","18","Fendrich, T.G.","174","2010","12","18","Brasil","Paraná","Antonina","Reserva Natural do Rio Cachoeira, estrada do Rio Pequeno.","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"UPCB0015829","UPCB0015829",NA,NA,NA,NA,"Arvoreta. Pétalas brancas e estames amarelos..",NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"275","2021-02-11 17:20:01-03","UFPR","UPCB","75256","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","Maia, F.R.","2011","12","17","Maia, F.R.","50","2011","12","17","Brasil","Paraná","Antonina","Reserva Natural Rio Cachoeira, SPVS. Encontrada na borda da trilha do Rio Pequeno.","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"UPCB0015835","UPCB0015835",NA,NA,NA,NA,"Arbusto, flores com estames amarelos/conectivos roseados/inflorescência terminal..",NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"276","2021-02-11 17:20:01-03","UFPR","UPCB","82895","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","Goldenberg, R.","2015",NA,NA,"Souza, Ma.C.","2918","2001","12","13","Brasil","Paraná","São Pedro do Paraná","Ribeirão São Pedro. Nº campo: 67","-53.2200012207031","-22.8239002227783",NA,NA,NA,NA,"UPCB0015826","UPCB0015826",NA,NA,NA,NA,"Arbustiva; sépala branca. Levantamento florístico (margem esquerda)..",NA,"25063","auto",NA,NA,NA,NA,NA,NA,NA
"277","2021-02-11 17:20:01-03","UFPR","UPCB","88800","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","Goldenberg, R.","2011","08","22","Garcia, R.J.F. et al.","2740","2006","03","12","Brasil","São Paulo","Itanhaém","Rio Branco, mata degradada até 8m alt. Mata Ciliar","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,"UPCB0032093","UPCB0032093",NA,NA,NA,NA,"Arvoreta, 3m alt.; flores brancas, estames amarelos; frutos rosados a vináceos..",NA,"26998","auto",NA,NA,NA,NA,NA,NA,NA
"278","2021-02-11 17:20:01-03","UFPR","UPCB","7160","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","Wurdack, J.J.","1968","06",NA,"Hatschbach, G.","18150","1967","12","14","Brasil","Paraná","Antonina","Rio Copiuva","-48.7118988037109","-25.4286003112793",NA,NA,"5","10","UPCB0015827","UPCB0015827",NA,NA,NA,NA,"Arbusto, 2m, flor alva, planície litorânea capoeira dos vargeados..",NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"279","2021-02-11 17:20:01-03","UFPR","UPCB","40650","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","Goldenberg, R.","2000","01","01","Torres, R.B.","1000","1999","12","02","Brasil","São Paulo","Cotia","Rio Cotia, beira do Lago","-46.9099998474121","-23.6000003814697",NA,NA,NA,NA,"UPCB0015830","UPCB0015830",NA,NA,NA,NA,"Arbusto ca. 1,2m de altura, flores com cálice verde, corola branca, estames e filetes amarelos. Mata ciliar..",NA,"23869","auto",NA,NA,NA,NA,NA,NA,NA
"280","2021-02-11 17:20:01-03","UFPR","UPCB","40655","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","Goldenberg, R.","2000","02",NA,"Borgo, M.","268","1998","12","16","Brasil","Paraná","Guaratuba","Rio Cubatãozinho","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"UPCB0015845","UPCB0015845",NA,NA,NA,NA,"Arbusto de 4,5m, flores brancas, em margem de rio..",NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"281","2021-02-11 17:20:01-03","UFPR","UPCB","46710","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","Goldenberg, R.","2003","02",NA,"Kozera, C.","1673","2002","11","06","Brasil","Mato Grosso do Sul","Itaquiraí","Rio Maracaí","-54.185001373291","-23.4743995666504",NA,NA,NA,NA,"UPCB0015840","UPCB0015840",NA,NA,NA,NA,"Arbusto ca. 3m, flores brancas, floresta estacional alterada..",NA,"44527","auto",NA,NA,NA,NA,NA,NA,NA
"282","2021-02-11 17:20:01-03","UFPR","UPCB","82894","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","Kita, K. K.","2009","03",NA,"Kita, K.K.","765","2008","07","01","Brasil","Paraná","São Pedro do Paraná","Rio Paraná, margem esquerda, jusante do Porto de Areia Cristo Rei","-53.2200012207031","-22.8239002227783",NA,NA,NA,NA,"UPCB0015847","UPCB0015847",NA,NA,NA,NA,"arvoreta, cerca 2m de altura; botões florais e flores coloração rosa e branca, anteras coloração amarela e frutos coloração marrom..",NA,"25063","auto",NA,NA,NA,NA,NA,NA,NA
"283","2021-02-11 17:20:01-03","UFPR","UPCB","88799","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","Goldenberg, R.","2011","08","22","Garcia, R.J.F. et al.","2726","2006","03","11","Brasil","São Paulo","Itanhaém","Rio Preto, mata ca. 12m alt. Mata Ciliar","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,"UPCB0032096","UPCB0032096",NA,NA,NA,NA,"Árvore, 4m alt.; botões brancos; frutos rosados a vináceos..",NA,"26998","auto",NA,NA,NA,NA,NA,NA,NA
"284","2021-02-11 17:19:52-03","UFPR","UPCB","90912","PreservedSpecimen","Plantae","Melastomataceae","Miconia","aff. staminea","Miconia aff. staminea","(Desr.) DC.","Goldenberg, R.","2016",NA,NA,"Faria, I.","1482","2006","07","21","Brasil","Mato Grosso","Barra do Garças","Parque Estadual da Serra Azul","-52.266667","-15.85","-52.266667","-15.850000",NA,NA,"UPCB0030092","UPCB0030092",NA,NA,NA,NA,"Mata de Galeria, arbusto 2,5m de altura, flores rosadas..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
