"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","barcode","imagecode","preparationType","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"91","2020-12-11 11:40:46-03","UFMG","BHCB","136812","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis porophylla","(Vell.) M.Gomes",NA,"Sylvestre, L","596","1991","11","01","Southern America","Brasil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual de Paraíso., Área 10C.","-42.05","-22","Arvoreta. Indivíduo n°1490. Inflorescencia alvas.",NA,NA,NA,NA,NA,"porophylla","-42.05","-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-12-11 11:40:46-03","UFMG","BHCB","162309","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis","(Vell.) Müll.Arg.",NA,"Quinet, A; et al.","388","2000","07","24","Southern America","Brasil","Rio de Janeiro","Saracuruna","Reserva da Petrobrás, Trilha ao redor do lado da barragem.","-43.233333","-22.516667","No Interior de Floresta Pluvial Atlântica de encosta degradada. Arvoreta de 3 m de altura. Folhas cartáceas discolores verdes. Frutos carnosos, imaturos verdes, maduros alvos, cálice persistente. Ciófila.; Arvoreta de 3 m de altura. Fol","BHCB5512",NA,NA,"50","50",NA,"-43.233333","-22.516667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-12-11 11:40:46-03","UFMG","BHCB","162311","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis","(Vell.) Müll.Arg.",NA,"Braga, JMA; et al.","4309","1997","08","05","Southern America","Brasil","Rio de Janeiro","Saracuruna","Reserva da Petrobrás, Trilha ao redor do lago da barragem.","-43.233333","-22.516667","Mata densa. Arvoreta, ca 5,0m. alt., ciófilo. Folhas discolores e cartaceas. Infl.com raque verde e corola alva. Margem do côrrego.; Mata densa. Arvoreta, ca 5,0m. alt., ciófilo. Folhas discolores e cartaceas. Infl.com raque verde e cor","BHCB5510",NA,NA,"50","50",NA,"-43.233333","-22.516667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-12-11 11:40:46-03","UFMG","BHCB","59173","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis porophylla","(Vell.) M.Gomes",NA,"Lombardi, JA","4338","2001","05","02","Southern America","Brasil","São Paulo","Ubatuba","Núcleo Picinguaba, trilha Casa da Farinha-Paraty","-44.836956","-23.3403","Árvore, ca. 3 m, folhas cartáceas, frutos imaturos verdes e creme; Mata atlântica de encosta","BHCB009469",NA,NA,NA,NA,"porophylla","-44.836956","-23.3403","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-12-11 11:40:46-03","UFMG","BHCB","61853","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis meridionalis",NA,NA,"Oliveira, PP de","10295","2001","04","26","Southern America","Brasil","Rio de Janeiro","Rio das Ostras","Reserva Biológica União","-41.9449996948242","-22.5268993377686","Frutos brancos e com coroa; Mata atlântica, brejo","BHCB009489",NA,NA,NA,NA,"meridionalis",NA,NA,"2002","02",NA,"17620","auto",NA,NA,NA,NA,NA
"96","2021-02-11 17:21:32-03","UFPR","UPCB","89926","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis","(Vell.) Müll. Arg.","Uhlmann, A.","Uhlmann, A. et al.","468","2012","05","05",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Antena SBT","-42.563889","-22.359167","Árvore de 6 m de altura; frutos imaturos verdes. Floresta Ombrófila Densa Montana. Antena SBT.","UPCB0028998","UPCB0028998",NA,"1600","1600",NA,"-42.563889","-22.359167","2013","10","08",NA,NA,NA,NA,NA,NA,NA
"97","2021-02-11 17:21:32-03","UFPR","UPCB","89927","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis","(Vell.) Müll. Arg.","Uhlmann, A.","Uhlmann, A. et al.","403","2011","08","29",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Antena SBT","-42.563889","-22.359167","Árvore de 5m em subosque de floresta. Floresta Ombrófila Densa Montana.","UPCB0029002","UPCB0029002",NA,"1600","1600",NA,"-42.563889","-22.359167","2013","10","08",NA,NA,NA,NA,NA,NA,NA
"98","2021-02-11 17:21:32-03","UFPR","UPCB","90344","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis","(Vell.) Müll.Arg.","Silva Neto, S.J.","Silva Neto, S.J. et al.","969","1997","08","27",NA,"Brasil","Rio de Janeiro","Saracuruna","Reserva da Petrobrás. Trilha para a estrada Rio-Petrópolis",NA,NA,"Arbusto ciófilo, ca. 3,5 m altura; folha breve discolores, sub-coriáceas; botões brancos; flores com cálice verde e corola branca..","UPCB0028698","UPCB0028698",NA,"60","60",NA,NA,NA,"2000","11",NA,NA,NA,NA,NA,NA,NA,NA
"99","2010-11-02 10:06:00-02","MO","MOBOT","100318632","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis","(Vell.) Müll. Arg.","M. Gomes","C.M.B. Correia","Correia 301","1992","3","16","South America","Brazil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual do Paraíso. Parcela 14 - Morro das Mariquitas.","-42.8333333","-22.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"100","2013-06-10 08:24:00-03","MO","MOBOT","100602328","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis","(Vell.) Müll. Arg.",NA,"A. Quinet|et al.","Quinet 388","2000","7","24","South America","Brazil","Rio de Janeiro",NA,"Saracuruna. Reserva da Petrobras. Trilha ao redor do lago da barragem.","-43.2333333","-22.5166667",NA,NA,NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"101","2016-11-07 11:30:00-02","MO","MOBOT","100602330","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis","(Vell.) Müll. Arg.","C. M. Taylor","S.J. da Silva Neto|et al.","Silva Neto 1272","1999","2","11","South America","Brazil","Rio de Janeiro",NA,"Reserva da Petrobras. Trilha paralela a cerca em direção ao marco A.","-43.2333333","-22.5166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"102","2008-05-27 22:02:00-03","MO","MOBOT","1417025","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis","(Vell.) Müll. Arg.",NA,"A. Arade","Arade 12788","1933","8","1","South America","Brazil","Rio de Janeiro",NA,"Mata Atlantica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-11-10 04:40:00-03","MO","MOBOT","100318826","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis porophylla","(Vell.) M. Gomes","M. Gomes","H. C. de Lima","Lima 4277","1991","11","19","South America","Brazil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual de Paraíso. Área da Parcela I.","-42.8333333","-22.4333333",NA,NA,NA,NA,"0E8",NA,"porophylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"104","2018-02-21 09:34:02-03","UNIOESTE","UNOP","8017","S","Plantae",NA,NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis porophylla","(Vell.) M.Gomes",NA,"Silva, A.F. da","79","1978","07","12",NA,"Brasil","São Paulo","Ubatuba","Extação Experiemental do Instituto Agronômico de Campinas.","-45.0699996948242","-23.4300003051758","Árvore de até 6 m de altura, com frutos. (UNICAMP: 8176).",NA,NA,NA,NA,NA,"porophylla",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"105","2021-01-10 20:43:50-03","INPA","INPA","12365","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis","(Vell.) Müll.Arg.",NA,"Goeldi, A","MG8234","1907","07",NA,"Southern America","Brasil","Pará",NA,"E.F. de Bragança Peixe-Boi, E.F.B. Peixe-Boi. Mata.","-47","-1",NA,"INPA0012365","INPA0012365 INPA0012365_e",NA,NA,NA,NA,"-47","-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-07-10 09:49:05-03","MBML","MBML-HERBARIO","39894",NA,"Plantae",NA,NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis","(Vell.) Müll. Arg.","M. Gomes/21-12-1998","C. M. Vieira; et al","208","1992","03","16",NA,"Brasil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual de Paraíso. Parcela 14 - Morro das Mariquitas. Área 14A","-42.85","-22.433333","Árvore. Folhas discolores verdes, frutos imaturos esverdeados com máculas alvacentas. Ind. 18. Altura 5m.","MBML039894",NA,NA,NA,NA,NA,"42W50'60","22S26'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-07-10 09:49:05-03","MBML","MBML-HERBARIO","46364",NA,"Plantae",NA,NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis","(Vell.) Müll. Arg.","S.J. Silva Neto/Out.2000","J. M. A. Braga; et al","4309","1997","08","05",NA,"Brasil","Rio de Janeiro","Saracuruna","Reserva da Petróbras. Trilha ao redor do lago da barragem","-43.25","-22.525833","Mata densa. Arvoreta, ca 5m alt., ciófilo. Folhas discolores e cartáceas. Infl. com raque verde e corola alva. Margem de córrego","MBML046364",NA,NA,"50","50",NA,"43W14'60","22S31'33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-07-10 09:49:05-03","MBML","MBML-HERBARIO","54080",NA,"Plantae",NA,NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis var. meridionalis",NA,"M. Gomes/29-06-1988","A.P. Duarte","6218","1962","01","11",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Antigo Estado da Guanabara, entre Mesa do Imperador e Alto da Boa Vista","-43.244167","-22.966667",NA,"MBML054080",NA,NA,NA,NA,"var. meridionalis","43W14'39","22S58'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-07-15 14:43:39-03","UNESP-RC","HRCB","51316","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis var.porophylla","(Vell.) M. Gomes","Grupo Florística Biota-Gradiente Funcional","Prata, E. M. B.","s/n",NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"var.porophylla",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"110","2020-07-15 14:43:39-03","UNESP-RC","HRCB","20741","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis var.porophylla","(Vell.) M. Gomes","Mario Gomes","Assis, M. A. de",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"var.porophylla",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"111","2020-07-15 14:43:39-03","UNESP-RC","HRCB","51317","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis var.porophylla","(Vell.) M. Gomes","Grupo Florística Biota-Gradiente Funcional","Prata, E. M. B.","s/n",NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"var.porophylla",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"112","2021-01-26 14:12:54-03","CPACT","ECT","2314","PreservedSpecimen","Plantae","Embryophyta",NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis porophylla","(Vell.) M. Gomes","R.S.C.Magalhães","R.Wasum","2688","2005","04","18",NA,"Brasil","Paraná","São Mateus do Sul","Vargem Grande - interior da mata. Coordenadas geográficas obtidas a partir dos dados de localidade, Vargem Grande.","-50.303889","-25.891944",NA,"ECT0002314","ECT0002314",NA,"775","775","porophylla","50º18'14''W","25º53'31''S","2017","01","18",NA,NA,NA,NA,NA,NA,NA
"113","2020-11-18 11:50:09-03","UERJ","HRJ","11561","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis","(Vell.) Müll.Arg.",NA,"?","s.n.",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,"HRJ00011511",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA
"114","2020-11-18 11:50:09-03","UERJ","HRJ","12049","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis","(Vell.) Müll.Arg.",NA,"?","s.n.","2010","05","30",NA,"Brasil","Rio de Janeiro","Paraty","Estrada Paraty - Cunha.","-44.7131004333496","-23.2178001403809",NA,"HRJ00012873",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA
"115","2020-09-12 05:00:02-03","US","US","3212116","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis","(Vell.) Müll. Arg.",NA,"J. P. P. Carauta & D. Lima","5901","1989","5",NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"Rio de Janeiro, Estrada D. Castorina, km 3",NA,NA,NA,"US02689314","US02689314_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"116","2020-09-12 05:00:02-03","US","US","67195","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis","(Vell.) Müll. Arg.",NA,"Wilkes Explor. Exped.","s.n.","1838",NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"Organ Mts.",NA,NA,NA,"US00829446","US00829446_01 US00829446_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"117","2020-09-12 05:00:02-03","US","US","3217097","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis","(Vell.) Müll. Arg.",NA,"G. Hatschbach & J. M. Silva","50706","1986","11","6","South America - Neotropics","Brazil","Espírito Santo",NA,"Alto Bananal (mun, Conceicao do Castelo)",NA,NA,NA,"US02689316","US02689316_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"118","2020-09-12 05:00:02-03","US","US","3212123","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis","(Vell.) Müll. Arg.",NA,"D. Araujo","7378",NA,NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"Mun. de Angra dos Reis, Ilha Grande, Reserva Biologica Estadual da Praia do Sul, Rio Capivari, na margem","-44.28","-23.17",NA,"US02689317","US02689317_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"119","2020-09-12 05:00:02-03","US","US","3212117","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis","(Vell.) Müll. Arg.",NA,"A. Mainiere, D. Flores, M. Casari, A. Zau & et al.","953",NA,NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"RJ, Rio de Janeiro, Alto da Boa Vista, Morro Queimado","-43.27","-22.97",NA,"US02689315","US02689315_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"120","2020-09-12 05:00:02-03","US","US","3238695","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis","(Vell.) Müll. Arg.",NA,"A. M. Carvalho & J. Gatti","800","1981","7","26","South America - Neotropics","Brazil","Bahia",NA,"Municipio de Cairu. Estrada Cairu - Itubera 8 km S de Cairu. Restinga Arborea",NA,NA,NA,"US02689319","US02689319_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"121","2020-09-12 05:00:02-03","US","US","3067246","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis","(Vell.) Müll. Arg.",NA,"G. Martinelli & S. Pessoa","10551",NA,NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"RJ, Mun. de Mage, III° Distrito, Paraiso Centro de Primatologia do RJ, mata secundaria entre o Centro de Primat. e represa",NA,NA,NA,"US02689318","US02689318_01",NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"122","2020-09-02 16:38:47-03","Cenargen","CEN","82713","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis","(Vell.) Müll. Arg.","S. J. Silva Neto","J. M. A. Braga- RB","5407","1999","08","30",NA,"Brasil","RJ","RIO DE JANEIRO","Saracurana, Reserva da Petrobrás, Garrão, Sitio Riacho dos Beija-flores, próx. Barragem de Saracurana. 22º31'00'' S, 43º14'00'' W / 22º33'00'' S, 43º00'00'' W","-43.233333","-22.516666","Mata alterada e densa de morrote, arbusto ca. 1,2 m de altura, ciófilo, folhas discolores e cartáceas, inflorescência com raque verde, flores com cálice verde claro e corola alva. Doação do Herbário JARDIM BOTÂNICO DO RIO DE JANEIRO - RB 348313.","CEN00082713","CEN00082713","Exsicatas","130","130",NA,"-43.233333","-22.516666","2000","10",NA,NA,NA,NA,NA,NA,"1",NA
"123","2019-11-13 11:29:57-03","USP","SPF","196198","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis porophylla","(Vell.) M.Gomes","Gomes, M","Vieira, CM","208","1992","03","16",NA,"Brasil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual do Paraíso","-42.833333","-22.433333",NA,"SPF00196198",NA,NA,NA,NA,"porophylla","-42.833333","-22.433333","1998","12",NA,NA,NA,NA,NA,NA,NA,NA
"124","2019-11-13 11:29:57-03","USP","SPF","229029","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis","(Vell.) Müll.Arg.","Silva Neto, SJ","Braga, JMA","4309","1997","08","05",NA,"Brasil","Rio de Janeiro",NA,NA,"-43.233333","-22.516667",NA,"SPF00229029",NA,NA,"50","50",NA,"-43.233333","-22.516667","2000","10",NA,NA,NA,NA,NA,NA,NA,NA
"125","2019-11-13 11:29:57-03","USP","SPF","150146","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis","(Vell.) Müll.Arg.","Pereira, MS","Souza, FO","23","2000","07","17",NA,"Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar","-45.4099998474121","-23.6200008392334",NA,"SPF00150146",NA,NA,NA,NA,NA,NA,NA,"2006","01",NA,"30093","auto",NA,NA,NA,NA,NA
"126","2019-11-13 11:29:57-03","USP","SPF","67692","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis porophylla","(Vell.) M.Gomes","Gomes, M","Edna","s.n.","1987",NA,NA,NA,"Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,"SPF00067692",NA,NA,NA,NA,"porophylla",NA,NA,"1997","09",NA,"34265","auto",NA,NA,NA,NA,NA
"127","2019-11-13 11:29:57-03","USP","SPF","99663","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis","(Vell.) Müll.Arg.","Pereira, MS","Furlan, A","1549","1994","04","17",NA,"Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,"SPF00099663",NA,NA,NA,NA,NA,NA,NA,"2006","01",NA,"34265","auto",NA,NA,NA,NA,NA
"128","2019-11-13 11:29:57-03","USP","SPF","98463","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis","(Vell.) Müll.Arg.","Morais, MD","Morais, MD","29314","1993","11","09",NA,"Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,"SPF00098463",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"129","2019-10-07 09:14:15-03","UEFS","HUEFS","160903","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis var. porophylla","(Vell.) M.Gomes",NA,"Correia, C.M.B.","301","2009","07","16",NA,"Brasil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual do Paraíso. Parcela14-Morro das Mariquitas.","-42.833333","-22.45",NA,"HUEFS0160903","HUEFS0160903 HUEFS0160903_01",NA,NA,NA,"var. porophylla","42W50'0''","22S27'0''",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"130","2019-10-07 09:14:15-03","UEFS","HUEFS","192688","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis","(Vell.) Müll.Arg.",NA,"Braga, J.M.A.","4309","1997","08","05",NA,"Brasil","Rio de Janeiro","Saracuruna","Reserva da Petrobras.Trilha ao redor do lago da barragem.","-43.233333","22.516667",NA,"HUEFS0192688","HUEFS0192688",NA,"50","50",NA,"43W14'0''","22N31'0''",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"131","2019-11-22 16:07:27-03","UEFS","HUEFS","178667","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis var. porophylla","(Vell.) M.Gomes",NA,"Prata, E.M.B.","HRCB51316","2008","03","19",NA,"Brasil","São Paulo","Ubatuba","Picinguaba. Margem do Rio da Fazenda. Parcela D - Projeto Biota Gradiente Funcional. Ind. 304.","-45.0699996948242","-23.4300003051758","Floresta Ombrófila Densa de Terras Baixas.","HUEFS0178667","HUEFS0178667",NA,NA,NA,"var. porophylla",NA,NA,NA,NA,NA,"34265","auto","Asteranae",NA,NA,NA,NA
"132","2019-10-07 09:14:15-03","UEFS","HUEFS","105801","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis","(Vell.) Müll.Arg.","D.Zappi","Jardim, J.G.","4958","2006","01","15",NA,"Brasil","São Paulo","Caraguatatuba","Rodovia para Ubatuba, entrada à direita na Estrada Imperial, ca. 3 km da entrada.","-45.348611","-23.585556","Floresta de Encosta próximo da estrada.","HUEFS0105801","HUEFS0105801",NA,"32","32",NA,"45W20'55''","23S35'8''","2008","07",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"133","2019-10-07 09:14:15-03","UEFS","HUEFS","171706","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis var. porophylla","(Vell.) M.Gomes",NA,"Vieira, C.M.","208","1992","03","16",NA,"Brasil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual de Paraíso. Parcela 14 - Morro das Mariquitas. Área 14A.","-42.833333","-22.433333",NA,"HUEFS0171706","HUEFS0171706 HUEFS0171706_01",NA,NA,NA,"var. porophylla","42W50'0''","22S26'0''",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"134","2015-03-07 08:16:42-03","F","FMNH-SEEDPLANTS","V0207057F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,"V0207057F","V0207057F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"135","2015-03-13 19:29:11-03","F","FMNH-SEEDPLANTS","V0207058F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,"V0207058F","V0207058F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"136","2015-03-13 19:29:11-03","F","FMNH-SEEDPLANTS","V0207059F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,"V0207059F","V0207059F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"137","2015-03-13 19:29:11-03","F","FMNH-SEEDPLANTS","V0207060F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,"V0207060F","V0207060F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"138","2019-06-11 13:08:40-03","F","FMNH-SEEDPLANTS","V0355122F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis",NA,"RRC ID Flag","A. C. Brade","12788","1933","8",NA,"South America","Brazil","Rio de Janeiro",NA,NA,"-42.5","-22",NA,"V0355122F","V0355122F_01 V0355122F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"12788",NA,NA
"139","2019-12-16 13:37:35-03","F","FMNH-SEEDPLANTS","V0373079F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,"V0373079F","V0373079F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"140","2015-03-13 19:29:11-03","F","FMNH-SEEDPLANTS","V0207061F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Coussarea","meridionalis","Coussarea meridionalis porophylla",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,"V0207061F","V0207061F_01",NA,NA,NA,"porophylla",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
