"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount","typeStatus","eventTime"
"193","2020-12-21 16:38:57-03","MBM","MBM","138861","PreservedSpecimen","Plantae","Orobanchaceae","Orobanche","crenata","Orobanche crenata","Forskal",NA,"Jury, S.L.; et al.; et al.",NA,NA,NA,"Spain",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM138861",NA,NA,"10202","Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-12-21 16:38:57-03","MBM","MBM","138862","PreservedSpecimen","Plantae","Orobanchaceae","Orobanche","crenata","Orobanche crenata","Forskal",NA,"Jury, S.L.; et al.; et al.",NA,NA,NA,"Spain",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM138862",NA,NA,"10202","Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2015-09-04 12:13:01-03","MNHN","RECOLNAT_MNHN_P","P03511600","PreservedSpecimen",NA,"Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.",NA,"Gaudichaud",NA,NA,NA,"Brasil","Santa Catarina",NA,"Ile de Ste Catherine.",NA,NA,NA,NA,NA,NA,"P03511600","P03511600_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03511600' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"184",NA,NA,NA
"196","2015-09-04 12:13:01-03","MNHN","RECOLNAT_MNHN_P","P03511601","PreservedSpecimen",NA,"Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.",NA,"Gaudichaud","1831","1","1","Brasil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"P03511601","P03511601_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03511601' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"184",NA,NA,NA
"197","2015-09-04 12:13:02-03","MNHN","RECOLNAT_MNHN_P","P03511602","PreservedSpecimen",NA,"Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.",NA,"Gaudichaud","1834","1","1","Brasil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"P03511602","P03511602_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03511602' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"184",NA,NA,NA
"198","2015-09-04 15:57:52-03","MNHN","RECOLNAT_MNHN_P","P04545576","PreservedSpecimen",NA,"Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.",NA,"Schnell, R.","1958","8","1","Brasil","São Paulo",NA,"Serra do Mar. Prés de Santos.",NA,NA,NA,NA,NA,NA,"P04545576","P04545576_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04545576' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8541",NA,NA,NA
"199","2015-09-04 15:56:28-03","MNHN","RECOLNAT_MNHN_P","P04546887","PreservedSpecimen",NA,"Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.",NA,"Schnell, R.","1958","8","1","Brasil","São Paulo",NA,"Serra do Mar , entre São Paulo e Santos.",NA,NA,NA,NA,NA,NA,"P04546887","P04546887_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04546887' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8541",NA,NA,NA
"200","2020-12-11 11:36:40-03","UFMG","BHCB","9163","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.",NA,"Carneiro, AMD","1993","01",NA,"Brasil","Paraná","Petrópolis",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Floresta tropical úmida;epífita;flores brancas com guias de néctar amarelos e vermelhos;01/1993;","s.n.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2021-02-11 17:19:08-03","UFPR","UPCB","15038","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","Hanst.","Chautems, A.","Britez, R.M.","1986","11","07","Brasil","Paraná","Paranaguá","Ilha do Mel, Reserva Ecológica, próx. ao M. da Baleia.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"Epífita, flor branca com o interior de tudo da corola com pintas bordô..","1053",NA,NA,NA,NA,NA,"1989","03",NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"202","2021-02-11 17:19:08-03","UFPR","UPCB","34865","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","Hanst.","Silva, S.M.","Gatti, A.L.S.","1998","07","19","Brasil","Paraná","Guaraqueçaba","Reserva Natural Salto Morato, próximo ao Centro de Visitantes","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,"Epífita sobre tronco a 1,5m, mesófila. Flores com pétalas brancas, corola gamo com tubo com pontuações vinho, folhas suculentas. Floresta ombrófila densa submontana, floresta secundária..","75",NA,NA,NA,NA,NA,"1998","07",NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"203","2021-02-11 17:19:08-03","UFPR","UPCB","37927","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","Hanst.","Gatti, G.","Gatti, A.L.S.","1999","01","23","Brasil","Paraná","Guaraqueçaba","Reserva Natural Salto Morato, Trilha da Figueira","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,"Epífita mesófila sobre fuste a 2,5m de altura, com frutos, flores com pétalas brancas e fruto alaranjado. Floresta ombrófila densa submontana - Capoeirão. Coletada em beira de curso d'água..","140",NA,NA,NA,NA,NA,"1999","01",NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"204","2021-02-11 17:19:08-03","UFPR","UPCB","23074","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","Hanst.","Guimarães, O.A.","Prado, J.","1993","01","19","Brasil","Paraná","Guaraqueçaba","Restinga atrás da Vila de Superagüi.","-48.166667","-25.416667","-48.166667","-25.416667",NA,NA,NA,NA,"Erva epífita, flor alva com guias de néctar castanhos, cálice verde..","412",NA,NA,NA,NA,NA,"1994","06","23",NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2021-02-11 17:19:08-03","UFPR","UPCB","79996","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Hinoshita, L.K.R.","Alves, C.R.","2011","11","19","Brasil","Paraná","Ilha do Mel","Na beira da trilha em direção ao mangue.","-48.313","-25.511","-48.313","-25.511",NA,NA,NA,NA,"Trepadeira, com pétalas brancas, ligomorfas cálice verde..","4",NA,NA,NA,NA,NA,"2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2021-02-11 17:19:08-03","UFPR","UPCB","43102","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","Hanst.","Kersten, R.","Kersten, R.","1999","10",NA,"Brasil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"Epífita a 6m de altura, em floresta da planície litorânea..","344",NA,NA,NA,NA,NA,"2001","01","01","24916","auto",NA,NA,NA,NA,NA,NA,NA
"207","2021-02-11 17:19:08-03","UFPR","UPCB","50249","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Hinoshita, L. K. R.","Maia, D.C.da","2004","09","25","Brasil","Paraná","Paranaguá","Ilha do Mel, Brasília","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015","03","30","24916","auto",NA,NA,NA,NA,NA,NA,NA
"208","2021-02-11 17:19:08-03","UFPR","UPCB","13883","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","Hanst.","Chautems, A.","Silva, S.M.","1985","12","07","Brasil","Paraná","Paranaguá","Ilha do Mel, Fortaleza","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"Epífita, flor branca, com manchas avermelhadas..","169",NA,NA,NA,NA,NA,"1989","03",NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"209","2021-02-11 17:19:08-03","UFPR","UPCB","24482","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","Hanst.","Silva, S.M.","Silva, S.M.","1992","12","05","Brasil","Paraná","Paranaguá","Ilha do Mel, Reserva Ecológica","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"Epífita, flor branca com manchas vinosas. Floresta baixa de restinga..",NA,NA,NA,NA,NA,NA,"1995","06",NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"210","2021-02-11 17:19:08-03","UFPR","UPCB","36379","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","Hanst.","Silva, S.M.","Borgo, M.","1998","12","16","Brasil","Paraná","Guaratuba","Lagoa do Parado","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,"Epífita a 2,5m do solo, flores brancas com o interior do tubo com máculas vinosas, sobre árvore na beira do rio..","263",NA,NA,NA,NA,NA,"1998","12",NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"211","2021-02-11 17:19:08-03","UFPR","UPCB","51373","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","Hanst.","Reginato, M.","Reginato, M.","2005","05",NA,"Brasil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,"Epífita sobre árvore caída, frutos..","414",NA,NA,NA,NA,NA,"2005","01","01","12577","auto",NA,NA,NA,NA,NA,NA,NA
"212","2021-02-11 17:19:08-03","UFPR","UPCB","51375","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","Hanst.","Reginato, M.","Reginato, M.","2005","04",NA,"Brasil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,"Epífita à 2m, flor alva com máculas vinosas..","388",NA,NA,NA,NA,NA,"2005","01","01","12577","auto",NA,NA,NA,NA,NA,NA,NA
"213","2021-02-11 17:19:08-03","UFPR","UPCB","89438","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Hinoshita, L.K.R.","Hinoshita, L.K.R. | de Lannoy, L.C. | Matos, F.B. | Royer, C.A.,","2016","02","01","Brasil","Paraná","Morretes","Morro da Mãe Catira, próximo ao cume.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"UPCB0030003","UPCB0030003","Planta epífita, frequente, cerca de 40cm. flores branco-creme com máculas vináceas no interior da corola..","60",NA,NA,NA,NA,NA,"2016","03","28","30514","auto",NA,NA,NA,NA,NA,NA,NA
"214","2021-02-11 17:19:08-03","UFPR","UPCB","6121","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","Hanst.","Chautems, A.","Hatschbach, G.","1966","01","05","Brasil","Paraná","Morretes","Usina Elétrica Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"Rupícola, corola alva, tubo int. máculas punctiformes 5 YR4/6. Fruto 7.5 YR7/10..","13466",NA,NA,NA,NA,NA,"1989","03",NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"215","2009-07-17 17:34:00-03","MO","MOBOT","3053571","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","A.Chauteurs","Per Dusén","1908",NA,NA,"Brazil","Paraná",NA,"Serra de Nar, ypiranga in truncis arborum",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dusén 6506","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2011-02-18 15:11:00-02","MO","MOBOT","3053674","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Laurence E.Skog","Apparicio P. Duarte","1961","8",NA,"Brazil","Rio de Janeiro",NA,"Estado da Kuanabara, Recreio dos Bandeirantes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Duarte 6239","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2008-05-27 22:02:00-03","MO","MOBOT","3053821","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Laurence E.Skog","Gert G. Hatschbach","1977",NA,NA,"Brazil","Paraná",NA,"Rio Turvo (mun. Cerro Azul)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 40344","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2020-06-22 14:18:26-03","UNESP-IBILCE","SJRP","18348","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","A. Chautems","J.M. Silva",NA,NA,NA,"Brasil","Paraná","Guaratuba","rio arraial, fazenda bamerindus","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,"Epífita, pendente, flor alva, tubo intrior com máculas vinosas. floresta atlântica.;",NA,"América do Sul",NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,"41937","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"219","2018-09-12 14:48:13-03","UNIOESTE","UNOP","8943","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Machado-Silva, T.","Machado-Silva, T.","2017","10","29","Brasil","Paraná","Piraquara","Trilha para o Descampado, floresta ombrófila","-49.612864","-25.767561","-49.612864","-25.767561",NA,NA,NA,NA,"Epífita, folhas opostas, flor avermelhada","234",NA,NA,NA,NA,NA,"2018","02","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2020-08-31 08:59:03-03","INPA","INPA","281863","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.",NA,"Ferreira, GE","2014","10","05","Brasil","Rio de Janeiro","Guapimirim","Parque Nacional Serra dos Órgãos, Trilha para o Poço da Preguiça.","-43.013333","-22.821944","-43.013333","-22.821944",NA,NA,"INPA0281863",NA,NA,"287","Southern America",NA,NA,"Dicotyledon Asterids","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2020-08-31 08:59:03-03","INPA","INPA","10003","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Silva, MF da","Rodrigues, WA","1961","10","17","Brasil","Amazonas","Manaus","Igarapé do Leão., Igarapé do Leão. Terra firme, solo arenoso.","-60.095556","-2.906389","-60.095556","-2.906389",NA,NA,"INPA0010003","INPA0010003 INPA0010003_e",NA,"2653a","Southern America",NA,NA,"Dicotyledon Asterids","Lamiales","1961","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2021-01-10 20:44:36-03","INPA","INPA","148351","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.",NA,"Cabral, A","1984","11","20","Brasil","Amazonas","Manaus","Campus do INPA, INPA; subosque.","-59.985833","-3.096111","-59.985833","-3.096111",NA,NA,"INPA0148351","INPA0148351 INPA0148351_e",NA,"INPA148351","Southern America",NA,NA,"Dicotyledon Asterids","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-08-31 08:59:03-03","INPA","INPA","191817","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Ramos, JF","Nitta, A","1996","12","10","Brasil","Amazonas","Manaus","BR 174, km 45, Reserva Campina, Reserva Biológica da Campina, BR- 174, 45 Km de Manaus","-60.016667","-2.730372","-60.016667","-2.730372",NA,NA,"INPA0191817","INPA0191817 INPA0191817_e",NA,"17577","Southern America",NA,NA,"Dicotyledon Asterids","Lamiales","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2020-08-31 08:59:03-03","INPA","INPA","281858","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.",NA,"Ferreira, GE","2014","10","02","Brasil","Rio de Janeiro","Angra dos Reis","Jussaral, Trilha para a antiga estação ferroviária.","-44.475278","-23.589722","-44.475278","-23.589722",NA,NA,"INPA0281858",NA,NA,"278","Southern America",NA,NA,"Dicotyledon Asterids","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-08-31 08:59:03-03","INPA","INPA","62746","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Ramos, JF","Carreira, LMM","1976","11","30","Brasil","Amazonas",NA,"BR 174, km 62, Estrada Manaus-Caracaraí, Km 62.","-60.05","-2.933333","-60.05","-2.933333",NA,NA,"INPA0062746","INPA0062746 INPA0062746_e INPA0062746_e1",NA,"159","Southern America",NA,NA,"Dicotyledon Asterids","Lamiales","1989","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2020-08-31 08:59:03-03","INPA","INPA","725","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.",NA,"Rodrigues, WA","1955","01","31","Brasil","Amazonas","Manaus","BR174, Km 10, Km 10 da BR 17.","-60.035109","-2.89252","-60.035109","-2.89252",NA,NA,"INPA0000725","INPA0000725 INPA0000725_e",NA,"INPA725","Southern America",NA,NA,"Dicotyledon Asterids","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2020-08-31 08:59:03-03","INPA","INPA","84240","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.",NA,"Coêlho, LF","1979","02","20","Brasil","Amazonas",NA,"BR 174, km 125, Levantamento Florístico na Campina da Estrada Manaus-Caracaraí, Km 125.","-60.065174","-1.899085","-60.065174","-1.899085",NA,NA,"INPA0084240","INPA0084240 INPA0084240_e",NA,"936","Southern America",NA,NA,"Dicotyledon Asterids","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-08-31 08:59:03-03","INPA","INPA","86472","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Coêlho, LF; Maia, LA","Maia, LA","1979","06","29","Brasil","Amazonas","Barcelos","Praia Tenendauí, Rio Negro, acima de Barcelos, abaixo de Tapuruquara, acima do Castelinho, praia Temendauí. Mata de igapó; em árvore.","-63.62","-0.58","-63.62","-0.58",NA,NA,"INPA0086472","INPA0086472 INPA0086472_e INPA0086472_e1",NA,"241","Southern America",NA,NA,"Dicotyledon Asterids","Lamiales","1980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2020-08-31 08:59:03-03","INPA","INPA","136180","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Rosa, NA","Rosa, NA","1980","11","26","Brasil","São Paulo","Santo André","Reserva Biológica do alto da Serra Paranapiacaba. Extensão 361 ha. temp. média anual 25º C, pluv. anual 3.000 a 4.000 mm.","-45.3","-23.75","-45.3","-23.75","750","890","INPA0136180","INPA0136180 INPA0136180_e INPA0136180_e1",NA,"3892","Southern America",NA,NA,"Dicotyledon Asterids","Lamiales","1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2020-08-31 08:59:03-03","INPA","INPA","2145","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.",NA,"Rodrigues, WA","1955","10","14","Brasil","Amazonas","Manaus","Cachoeira Alta do Tarumã., Cachoeira Alta do Tarumã.","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,"INPA0002145","INPA0002145 INPA0002145_e",NA,"INPA2145","Southern America",NA,NA,"Dicotyledon Asterids","Lamiales",NA,NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA
"231","2020-07-10 09:46:07-03","MBML","MBML-HERBARIO","48145",NA,"Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","J. Rossini/20-05-2007","J. Rossini; L. C. Rossini & F. de O. Rossini","2007","05","20","Brasil","Espírito Santo","Domingos Martins","Residência do Sr. Roberto Kautskyi, em cultivo.","-40.6591987609863","-20.3633003234863",NA,NA,NA,NA,"MBML048145","MBML048145","Epífita, folhas com face adaxial verde escura, abaxial vinácea, estéril.","634",NA,NA,NA,NA,NA,NA,NA,NA,"48150","auto",NA,NA,NA,NA,NA,NA,NA
"232","2020-07-10 09:46:07-03","MBML","MBML-HERBARIO","10917",NA,"Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","I. Gajardo/2000; Chautems/2002","V. Demuner; E. Bausen & W. Pizziolo","1999","09","28","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"MBML010917","MBML010917","trepadeira sobre arvore e pedras com botoes florais e flores de cor branca com interior pontilhado rosado.","38",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2020-07-10 09:46:07-03","MBML","MBML-HERBARIO","25547",NA,"Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","J. Rossini/VI-2006","J. Rossini; et al","2005","12","17","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"MBML025547","MBML025547","Epífita 2m. Folha discolor, cálice verde com margem vinácea, corola branca com máculas marrons internas. Frutos jovens verdes.","567",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2020-07-22 12:15:09-03","MBML","MBML-HERBARIO","28241",NA,"Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","J. Rossini/Março-2007","L. Kollmann","2006","10","04","Brasil","Espírito Santo","Santa Teresa","Tabajara","-40.556389","-19.951389","40W33'23","19S57'5",NA,NA,"MBML028241","MBML028241","Epífita na sombra. Flores brancas com pintas vináceas vermelhas.","9362",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2020-07-10 09:46:07-03","MBML","MBML-HERBARIO","29278",NA,"Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst","J. Rossini/I-2007","I. K. Flausino","2005","07","12","Brasil","Espírito Santo","Santa Teresa","Parque Natural Municipal do São Lourenço","-40.620278","-19.923889","40W37'13","19S55'26",NA,NA,"MBML029278","MBML029278","Epífita sobre Sapotaceae caida na trilha com aproximadamente 20m, planta estéril.","163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2020-07-10 09:46:07-03","MBML","MBML-HERBARIO","4533",NA,"Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","A. Chautems/Março-1990","H. Q. Boudet Fernandes; et al","1988","04","11","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"MBML004533","MBML004533","Epífita sobre arbusto a 1,5m do solo, estéril, folhas suculentas de bordo avermelhado, semi-sombra, floresta leito de cheia do rio timbuí, culta, casa de epífitas herborizada em 11/10/1988, ramos pêndulos, folha carnosa, corola alva co","2458",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2020-07-10 09:46:07-03","MBML","MBML-HERBARIO","5247",NA,"Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","A. Chautems/Março-1990","H. Q. Boudet Fernandes","1988","10","06","Brasil","Espírito Santo","Santa Teresa","Valsugana","-40.632778","-19.915","40W37'58","19S54'54",NA,NA,"MBML005247","MBML005247","Epífita, ramos pêndulos, folha carnosa com bordo rosado, discolor, verde clara inferiormente, corola alva com face e interior do tubo púrpureas punctados. Cálice verde claro com bordos rosados, mata, leito sobre sumidouro do rio timbuí","2606",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2020-06-15 15:30:46-03","UNESP-RC","HRCB","18525","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","Mart.","Chautems, A.","Shirasuna, T.R.","1994","09","04","Brasil","São Paulo","Salesópolis.","Estação Bilógica de Boracéia","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,"Epífita, folhas discolores carnosas, cálice verde claro, corola alva com muitas pintas vináceas no interior do tudo e face interna e externa do limbo.","19",NA,NA,NA,NA,NA,"1997","01",NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA
"239","2020-06-15 15:30:46-03","UNESP-RC","HRCB","25185","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","Mart.","Zipparo, V.B.; Comp, P.","Izar, P.","1996","11","04","Brasil","São Paulo","Sete Barras","Base Saibadela","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,"Trepadeira, flohas muito túrgidas e flores brancas.","1604",NA,NA,NA,NA,NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA
"240","2020-06-17 15:25:12-03","UNESP-RC","HRCB","9638","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","A. Chautems","Furlan, A.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA
"241","2020-06-17 15:25:12-03","UNESP-RC","HRCB","34813","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","R. G. Udulutsch","Udulutsch, R. G.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA
