"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","fieldNumber","typeStatus","individualCount","relatedCatalogItem","previousCatalogNumber"
"412","2020-12-21 16:44:24-03","MBM","MBM","87623","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Ferrucci, M.S.",NA,NA,NA,"Oliveira, P.I.","761",NA,NA,NA,"Brazil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"MBM087623","MBM087623",NA,NA,"Southern America",NA,"12577","auto",NA,NA,NA,NA,NA,NA
"413","2020-12-21 16:44:24-03","MBM","MBM","64020","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Ferrucci, M.S.",NA,NA,NA,"Hatschbach, G.","42726",NA,NA,NA,"Brazil","Paraná","Rio Branco do Sul","Serra do Caetê","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,NA,"MBM064020","MBM064020",NA,NA,"Southern America",NA,"37352","auto",NA,NA,NA,NA,NA,NA
"414","2020-12-21 16:44:24-03","MBM","MBM","64021","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Ferrucci, M.S.",NA,NA,NA,"Oliveira, P.I.","155",NA,NA,NA,"Brazil","Paraná","São José dos Pinhais","Barro Preto","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"MBM064021","MBM064021",NA,NA,"Southern America",NA,"45291","auto",NA,NA,NA,NA,NA,NA
"415","2020-12-21 16:44:24-03","MBM","MBM","406983","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Cordeiro, J.","2016","11","16","Ariati, V.; Nardin, E.; Nardin, E.","s.n.","2012","07","12","Brazil","Paraná","Turvo","Monitoramento da área de restauração (PBT)","-51.5297012329102","-25.0428009033203",NA,NA,NA,NA,"Arbusto de 1,5 m de altuta.; Floresta Ombrófila Mista. Mata ciliar de rio afluente do Rio Ivaí.","MBM406983","MBM406983",NA,NA,"Southern America",NA,"36663","auto",NA,NA,NA,NA,NA,NA
"416","2020-12-21 16:44:24-03","MBM","MBM","347417","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Faria, M.S.","2007","09","02","Faria, M.S.; et al.; et al.","28","2007","09","02","Brazil","Rio de Janeiro","Rio de Janeiro","restinga da Marambaia. Na beira da estrada, próximo a guarita, do lado direito de quem vem da ilha IV","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Arbusto ca. 2m da alt.; flores pistiladas branco esverdeadas; frutos verdes e maduros de coloração amarela a laranja. Arbustiva fechada de cordão arenoso. Altura 2m. Restinga, arbusto","MBM347417","MBM347417",NA,NA,"Southern America",NA,"57442","auto",NA,NA,NA,NA,NA,NA
"417","2020-12-21 16:44:24-03","MBM","MBM","347416","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Faria, M.S.","2007","09","02","Faria, M.S.; et al.; et al.","23","2007","09","02","Brazil","Rio de Janeiro","Rio de Janeiro","Restinga da Marambaia. Na beira da estrada, próximo a guarita, do lado esquerdo de quem vem da linha IV","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Arbusto ca. 1,30m alt. flores estaminadas branco esverdeadas. Arbustiva fechada de cordão arenoso. Restinga. Arbusto","MBM347416","MBM347416",NA,NA,"Southern America",NA,"57442","auto",NA,NA,NA,NA,NA,NA
"418","2016-11-09 10:54:16-02","MNHN","RECOLNAT_MNHN_P","P01167769","PreservedSpecimen",NA,"Sapindaceae","Allophylus","laevigatus","Allophylus laevigatus","Radlk.","Agra",NA,NA,NA,"Agra, M.F.|Silva, P.C.",NA,"1998","1","28","Brésil","Paraiba","Maturéia","Paraiba, Municipio de Maturéia, Pico do Jabre","-37.43139","-7.18611",NA,NA,"800","1010","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01167769' target='other'> <mi>dwc_moreinfo</mi></a>","P01167769","P01167769_01",NA,NA,NA,"hb",NA,NA,NA,"4893",NA,NA,NA,NA
"419","2015-10-10 15:26:17-03","MNHN","RECOLNAT_MNHN_P","P02297122","PreservedSpecimen",NA,"Sapindaceae","Allophylus","laevigatus","Allophylus laevigatus","Radlk.",NA,NA,NA,NA,"Blanchet, J.S.",NA,"1845",NA,NA,"Brésil",NA,NA,"Moritiba",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02297122' target='other'> <mi>dwc_moreinfo</mi></a>","P02297122","P02297122_01",NA,NA,NA,"hb",NA,NA,NA,"3536","isotype",NA,NA,NA
"420","2017-11-17 13:13:41-02","MNHN","RECOLNAT_MNHN_P","P02297123","PreservedSpecimen",NA,"Sapindaceae","Allophylus","laevigatus","Allophylus laevigatus","Radlk.",NA,NA,NA,NA,"Blanchet, J.S.",NA,"1845",NA,NA,"Brésil",NA,NA,"Moritiba",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02297123' target='other'> <mi>dwc_moreinfo</mi></a>","P02297123","P02297123_01",NA,NA,NA,"hb",NA,NA,NA,"3536","type",NA,NA,NA
"421","2015-09-04 19:48:44-03","MNHN","RECOLNAT_MNHN_P","P05302544","PreservedSpecimen",NA,"Sapindaceae","Allophylus","laevigatus","Allophylus laevigatus","Radlk.",NA,NA,NA,NA,"Prance, G.T.|Pena, B.S.|Ramos, J.F.",NA,"1966","12","3","Brasil","Amazonas","Humaitá","East bank of Rio Madeira, 3km north of Humaitá.","-63.0208015441895","-7.50611019134521",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05302544' target='other'> <mi>dwc_moreinfo</mi></a>","P05302544","P05302544_01",NA,NA,NA,"hb","202650","auto",NA,"3581",NA,NA,NA,NA
"422","2015-10-10 15:29:36-03","MNHN","RECOLNAT_MNHN_P","P02297132","PreservedSpecimen",NA,"Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambress.) Radlk.",NA,NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,NA,"Province de Rio-Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02297132' target='other'> <mi>dwc_moreinfo</mi></a>","P02297132","P02297132_01",NA,NA,NA,"hb",NA,NA,NA,NA,"isotype",NA,NA,NA
"423","2017-11-17 13:24:40-02","MNHN","RECOLNAT_MNHN_P","P02297137","PreservedSpecimen",NA,"Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambress.) Radlk.",NA,NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,NA,"Province de Rio de Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02297137' target='other'> <mi>dwc_moreinfo</mi></a>","P02297137","P02297137_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"424","2015-09-04 19:39:34-03","MNHN","RECOLNAT_MNHN_P","P05186889","PreservedSpecimen",NA,"Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambress.) Radlk.",NA,NA,NA,NA,"Claussen",NA,"1842","1","1","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05186889' target='other'> <mi>dwc_moreinfo</mi></a>","P05186889","P05186889_01",NA,NA,NA,"hb",NA,NA,NA,"1909",NA,NA,NA,NA
"425","2015-09-04 19:39:34-03","MNHN","RECOLNAT_MNHN_P","P05186890","PreservedSpecimen",NA,"Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambress.) Radlk.",NA,NA,NA,NA,"Gardner",NA,"1836","1","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05186890' target='other'> <mi>dwc_moreinfo</mi></a>","P05186890","P05186890_01",NA,NA,NA,"hb",NA,NA,NA,"157",NA,NA,NA,NA
"426","2015-09-04 19:39:34-03","MNHN","RECOLNAT_MNHN_P","P05186891","PreservedSpecimen",NA,"Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambress.) Radlk.",NA,NA,NA,NA,"Blanchet|Candolle",NA,"1866","1","1","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05186891' target='other'> <mi>dwc_moreinfo</mi></a>","P05186891","P05186891_01",NA,NA,NA,"hb",NA,NA,NA,"3536",NA,NA,NA,NA
"427","2015-09-04 19:39:34-03","MNHN","RECOLNAT_MNHN_P","P05186894","PreservedSpecimen",NA,"Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambress.) Radlk.",NA,NA,NA,NA,"Claussen",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05186894' target='other'> <mi>dwc_moreinfo</mi></a>","P05186894","P05186894_01",NA,NA,NA,"hb",NA,NA,NA,"37",NA,NA,NA,NA
"428","2015-09-04 19:39:35-03","MNHN","RECOLNAT_MNHN_P","P05186908","PreservedSpecimen",NA,"Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambress.) Radlk.",NA,NA,NA,NA,"Spruce, R.",NA,"1855","1","1","Peru",NA,NA,"Prope Tarapoto.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05186908' target='other'> <mi>dwc_moreinfo</mi></a>","P05186908","P05186908_01",NA,NA,NA,"hb",NA,NA,NA,"4482",NA,NA,NA,NA
"429","2015-10-10 15:29:50-03","MNHN","RECOLNAT_MNHN_P","P02297133","PreservedSpecimen",NA,"Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambress.) Radlk.",NA,NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,NA,"Province de Rio-Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02297133' target='other'> <mi>dwc_moreinfo</mi></a>","P02297133","P02297133_01",NA,NA,NA,"hb",NA,NA,NA,NA,"isotype",NA,NA,NA
"430","2015-10-10 15:30:24-03","MNHN","RECOLNAT_MNHN_P","P02297134","PreservedSpecimen",NA,"Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambress.) Radlk.",NA,NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,NA,"Province de Rio-Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02297134' target='other'> <mi>dwc_moreinfo</mi></a>","P02297134","P02297134_01",NA,NA,NA,"hb",NA,NA,NA,NA,"isotype",NA,NA,NA
"431","2015-10-10 15:30:39-03","MNHN","RECOLNAT_MNHN_P","P02297135","PreservedSpecimen",NA,"Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambress.) Radlk.",NA,NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,NA,"Province de Rio de Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02297135' target='other'> <mi>dwc_moreinfo</mi></a>","P02297135","P02297135_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"432","2015-10-10 15:31:09-03","MNHN","RECOLNAT_MNHN_P","P02297136","PreservedSpecimen",NA,"Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambress.) Radlk.",NA,NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,NA,"Province de Rio de Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02297136' target='other'> <mi>dwc_moreinfo</mi></a>","P02297136","P02297136_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"433","2015-09-04 19:39:34-03","MNHN","RECOLNAT_MNHN_P","P05186895","PreservedSpecimen",NA,"Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambress.) Radlk.",NA,NA,NA,NA,"Gaudichaud",NA,"1833","1","1","Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05186895' target='other'> <mi>dwc_moreinfo</mi></a>","P05186895","P05186895_01",NA,NA,NA,"hb",NA,NA,NA,"1177",NA,NA,NA,NA
"434","2015-09-04 19:39:34-03","MNHN","RECOLNAT_MNHN_P","P05186898","PreservedSpecimen",NA,"Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambress.) Radlk.",NA,NA,NA,NA,"Glaziou",NA,"1872","6","8","Brasil","Rio de Janeiro",NA,"Gávea.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05186898' target='other'> <mi>dwc_moreinfo</mi></a>","P05186898","P05186898_01",NA,NA,NA,"hb",NA,NA,NA,"6678",NA,NA,NA,NA
"435","2015-09-04 19:39:35-03","MNHN","RECOLNAT_MNHN_P","P05186901","PreservedSpecimen",NA,"Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambress.) Radlk.",NA,NA,NA,NA,"Gaudichaud",NA,"1831","1","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05186901' target='other'> <mi>dwc_moreinfo</mi></a>","P05186901","P05186901_01",NA,NA,NA,"hb",NA,NA,NA,"809",NA,NA,NA,NA
"436","2015-09-04 19:39:35-03","MNHN","RECOLNAT_MNHN_P","P05186902","PreservedSpecimen",NA,"Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambress.) Radlk.",NA,NA,NA,NA,"Gaudichaud",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05186902' target='other'> <mi>dwc_moreinfo</mi></a>","P05186902","P05186902_01",NA,NA,NA,"hb",NA,NA,NA,"810",NA,NA,NA,NA
"437","2015-09-04 19:39:35-03","MNHN","RECOLNAT_MNHN_P","P05186903","PreservedSpecimen",NA,"Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambress.) Radlk.",NA,NA,NA,NA,"Gaudichaud",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05186903' target='other'> <mi>dwc_moreinfo</mi></a>","P05186903","P05186903_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"438","2015-09-04 19:39:35-03","MNHN","RECOLNAT_MNHN_P","P05186904","PreservedSpecimen",NA,"Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambress.) Radlk.",NA,NA,NA,NA,"Gaudichaud",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05186904' target='other'> <mi>dwc_moreinfo</mi></a>","P05186904","P05186904_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"439","2015-09-04 19:39:35-03","MNHN","RECOLNAT_MNHN_P","P05186905","PreservedSpecimen",NA,"Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambress.) Radlk.",NA,NA,NA,NA,"Gaudichaud",NA,"1831","1","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05186905' target='other'> <mi>dwc_moreinfo</mi></a>","P05186905","P05186905_01",NA,NA,NA,"hb",NA,NA,NA,"808",NA,NA,NA,NA
"440","2015-09-04 19:39:35-03","MNHN","RECOLNAT_MNHN_P","P05186906","PreservedSpecimen",NA,"Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambress.) Radlk.",NA,NA,NA,NA,"Gaudichaud",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05186906' target='other'> <mi>dwc_moreinfo</mi></a>","P05186906","P05186906_01",NA,NA,NA,"hb",NA,NA,NA,"809",NA,NA,NA,NA
"441","2015-09-04 19:39:35-03","MNHN","RECOLNAT_MNHN_P","P05186907","PreservedSpecimen",NA,"Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambress.) Radlk.",NA,NA,NA,NA,"Salzmann",NA,NA,NA,NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05186907' target='other'> <mi>dwc_moreinfo</mi></a>","P05186907","P05186907_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"442","2015-09-04 19:39:35-03","MNHN","RECOLNAT_MNHN_P","P05186909","PreservedSpecimen",NA,"Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambress.) Radlk.",NA,NA,NA,NA,"Vauthier",NA,"1833","1","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05186909' target='other'> <mi>dwc_moreinfo</mi></a>","P05186909","P05186909_01",NA,NA,NA,"hb",NA,NA,NA,"509",NA,NA,NA,NA
"443","2015-09-04 19:39:35-03","MNHN","RECOLNAT_MNHN_P","P05186911","PreservedSpecimen",NA,"Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambress.) Radlk.",NA,NA,NA,NA,"Rusby, H.H.",NA,"1886","6","1","Bolívia",NA,NA,"Reis.",NA,NA,NA,NA,"457",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05186911' target='other'> <mi>dwc_moreinfo</mi></a>","P05186911","P05186911_01",NA,NA,NA,"hb",NA,NA,NA,"2086",NA,NA,NA,NA
"444","2015-09-04 19:39:35-03","MNHN","RECOLNAT_MNHN_P","P05186912","PreservedSpecimen",NA,"Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambress.) Radlk.",NA,NA,NA,NA,"Salzmann",NA,NA,NA,NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05186912' target='other'> <mi>dwc_moreinfo</mi></a>","P05186912","P05186912_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"445","2015-09-04 19:39:35-03","MNHN","RECOLNAT_MNHN_P","P05186917","PreservedSpecimen",NA,"Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambress.) Radlk.",NA,NA,NA,NA,"Nadeaud",NA,"1862","11","1","Brasil",NA,NA,"[Bois du Corcovado].",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05186917' target='other'> <mi>dwc_moreinfo</mi></a>","P05186917","P05186917_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"446","2015-09-04 19:39:35-03","MNHN","RECOLNAT_MNHN_P","P05186918","PreservedSpecimen",NA,"Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambress.) Radlk.",NA,NA,NA,NA,"Richard",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05186918' target='other'> <mi>dwc_moreinfo</mi></a>","P05186918","P05186918_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"447","2015-09-04 19:39:35-03","MNHN","RECOLNAT_MNHN_P","P05186919","PreservedSpecimen",NA,"Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambress.) Radlk.",NA,NA,NA,NA,"Nadeaud",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,"[Copacabana].",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05186919' target='other'> <mi>dwc_moreinfo</mi></a>","P05186919","P05186919_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"448","2015-09-04 19:39:35-03","MNHN","RECOLNAT_MNHN_P","P05186920","PreservedSpecimen",NA,"Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambress.) Radlk.",NA,NA,NA,NA,"Nadeaud",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,"[copacabana].",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05186920' target='other'> <mi>dwc_moreinfo</mi></a>","P05186920","P05186920_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"449","2015-09-04 19:39:35-03","MNHN","RECOLNAT_MNHN_P","P05186921","PreservedSpecimen",NA,"Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambress.) Radlk.",NA,NA,NA,NA,"Loefgren",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05186921' target='other'> <mi>dwc_moreinfo</mi></a>","P05186921","P05186921_01",NA,NA,NA,"hb",NA,NA,NA,"1357",NA,NA,NA,NA
"450","2015-09-04 19:39:35-03","MNHN","RECOLNAT_MNHN_P","P05186922","PreservedSpecimen",NA,"Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambress.) Radlk.",NA,NA,NA,NA,"Gomes",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05186922' target='other'> <mi>dwc_moreinfo</mi></a>","P05186922","P05186922_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"451","2015-09-04 19:39:49-03","MNHN","RECOLNAT_MNHN_P","P05186923","PreservedSpecimen",NA,"Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambress.) Radlk.",NA,NA,NA,NA,"Nadeaud",NA,NA,NA,NA,"Brasil",NA,NA,"Corcovado.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05186923' target='other'> <mi>dwc_moreinfo</mi></a>","P05186923","P05186923_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"452","2015-09-04 19:39:34-03","MNHN","RECOLNAT_MNHN_P","P05186897","PreservedSpecimen",NA,"Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambress.) Radlk.",NA,NA,NA,NA,"Glaziou, A.|[Goes]",NA,"1872","6","8","Brasil","Rio de Janeiro","Rio de Janeiro","Gávea au bord du la mer.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05186897' target='other'> <mi>dwc_moreinfo</mi></a>","P05186897","P05186897_01",NA,NA,NA,"hb","57442","auto",NA,"6678",NA,NA,NA,NA
"453","2015-09-04 19:39:34-03","MNHN","RECOLNAT_MNHN_P","P05186888","PreservedSpecimen",NA,"Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambress.) Radlk.",NA,NA,NA,NA,"Blanchet",NA,"1845","1","1","Brasil","Bahia","Jacobina","Pouço d´areia.","-40.5182991027832","-11.1806001663208",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05186888' target='other'> <mi>dwc_moreinfo</mi></a>","P05186888","P05186888_01",NA,NA,NA,"hb","62396","auto",NA,"3869",NA,NA,NA,NA
"454","2015-09-04 19:39:34-03","MNHN","RECOLNAT_MNHN_P","P05186896","PreservedSpecimen",NA,"Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambress.) Radlk.",NA,NA,NA,NA,"Glaziou, A.",NA,"1863","7","4","Brasil","Rio de Janeiro","Rio de Janeiro","Restinga de Copacabana.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05186896' target='other'> <mi>dwc_moreinfo</mi></a>","P05186896","P05186896_01",NA,NA,NA,"hb","57442","auto",NA,"204",NA,NA,NA,NA
"455","2015-09-04 19:39:34-03","MNHN","RECOLNAT_MNHN_P","P05186899","PreservedSpecimen",NA,"Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambress.) Radlk.",NA,NA,NA,NA,"Glaziou",NA,"1884","3","29","Brasil","Rio de Janeiro","Petrópolis","Serra da Estrela.","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05186899' target='other'> <mi>dwc_moreinfo</mi></a>","P05186899","P05186899_01",NA,NA,NA,"hb","36524","auto",NA,"14578",NA,NA,NA,NA
"456","2015-09-04 19:39:34-03","MNHN","RECOLNAT_MNHN_P","P05186900","PreservedSpecimen",NA,"Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambress.) Radlk.",NA,NA,NA,NA,"Glaziou",NA,"1884","3","29","Brasil","Rio de Janeiro","Petrópolis","Serra da Estrela.","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05186900' target='other'> <mi>dwc_moreinfo</mi></a>","P05186900","P05186900_01",NA,NA,NA,"hb","36524","auto",NA,"14578",NA,NA,NA,NA
"457","2020-12-11 11:41:19-03","UFMG","BHCB","102800","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","laevigatus","Allophylus laevigatus","(Turcz.) Radlk.",NA,NA,NA,NA,"Stapf, MNS de; Araújo, BRN","225","2004","01","23","Brasil","Bahia","Entre Rios","Estrada do Conde para Esplanada., 13,5 km do entroncamento em direção à Esplanada. Areia da restinga arbórea.","-37.747222","-11.771389","-37.747222","-11.771389",NA,"42","Planta com 3m alt. Folhas discolores com face abaxial verde-escuro. Frutos verde-escuros quando jovens e laranja passando para vermelho quando senescentes.",NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2020-12-11 11:41:19-03","UFMG","BHCB","134729","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.",NA,NA,NA,NA,"Stival-Santos, A; Gasper, AL de; Silveira, S","188","2008","11","22","Brasil","Santa Catarina","Luzerna","Barra do Estreito, Local aberto.","-51.435","-27.09","-51.435","-27.09",NA,NA,"Arbórea. Fruto maduro vermelho. Floresta Estacional Decidual (Klein). Florística IFFSC 2215 (Arbórea), ponto descartado.","BHCB002409",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
