"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","fieldNumber","individualCount","sex"
"183","2021-01-26 13:55:34-03","IMA","MAC","43105","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Chagas-Mota; D.S.Correia","4609","2009","08","04",NA,"Brasil",NA,NA,"Erva ca. 10 cm de altura. Flores amarelas. Frutos verdes.; Mata Pluvial Atlântica.","MAC0043105",NA,NA,"Vahl","F.M.Guedes","Alagoas","Maceió","Serra da Saudinha.","-35.708936","-9.649847","MAC0043105",NA,NA,"2017","11","08","-35.708936","-9.649847",NA,NA,NA,NA,NA,NA,NA,NA
"184","2021-01-26 13:55:34-03","IMA","MAC","43483","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Chagas-Mota","4987","2009","08","15",NA,"Brasil",NA,NA,"Erva ca. 15 cm de altura. Flores amarelas. Frutos verdes.; Mata Pluvial Atlântica.","MAC0043483",NA,NA,"Vahl","F.M.Guedes","Alagoas","Tanque D'Arca","Morro do Cruzeiro.","-36.414789","-9.560222","MAC0043483",NA,NA,"2017","11","08","-36.414789","-9.560222",NA,NA,NA,NA,NA,NA,NA,NA
"185","2021-01-26 13:55:34-03","IMA","MAC","44047","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Chagas-Mota","5551","2009","09","18",NA,"Brasil",NA,NA,"Erva ca. 10 cm de altura. Flores amarelas. Frutos verdes.; Mata Atlântica.","MAC0044047",NA,NA,"Vahl","F.M.Guedes","Alagoas","Maceió","Serra da Saudinha.","-35.708947","-9.649847","MAC0044047",NA,NA,"2017","11","08","-35.708947","-9.649847",NA,NA,NA,NA,NA,NA,NA,NA
"186","2021-01-26 13:55:34-03","IMA","MAC","49687","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Chagas-Mota","8726","2010","10","04",NA,"Brasil",NA,NA,"Erva ca. 5 cm de altura. Flores amarelas.; Mata Atlântica.","MAC0049687",NA,NA,"Vahl","F.M.Guedes","Alagoas","Quebrangulo","Reserva Biológica Pedra Talhada.","-36.427672","-9.228003","MAC0049687",NA,NA,"2017","11","08","-36.427672","-9.228003",NA,NA,NA,NA,NA,NA,NA,NA
"187","2021-01-26 13:55:34-03","IMA","MAC","53543","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Chagas-Mota; E.S.França; W.T.C.C.Santos","11305","2011","10","22",NA,"Brasil",NA,NA,"Erva ca. 5 cm de altura. Flores amarelas.; Mata Atlântica.","MAC0053543",NA,NA,"Vahl","F.M.Guedes","Alagoas","Quebrangulo","Reserva Biológica Pedra Talhada.","-36.427672","-9.228003","MAC0053543",NA,NA,"2017","11","08","-36.427672","-9.228003",NA,NA,NA,NA,NA,NA,NA,NA
"188","2021-01-26 13:55:34-03","IMA","MAC","56527","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","R.P.Lyra-Lemos; J.S.Correia; D.Cabral; M.W.T.Silva","13651","2013","08","10",NA,"Brasil",NA,NA,"Erva ca. 10 cm. Flor amarela.; Mata Atlântica.","MAC0056527",NA,NA,"Vahl","J.S.Correia","Alagoas","Quebrangulo","Reserva Biológica de Pedra Talhada, Afloramento Pedra Talhada.","-36.427672","-9.228003","MAC0056527",NA,NA,"2015","08","26","-36.427672","-9.228003",NA,NA,NA,NA,NA,NA,NA,NA
"189","2021-01-26 13:55:34-03","IMA","MAC","56528","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","R.P.Lyra-Lemos; J.S.Correia; D.Cabral; M.W.T.Silva","13652","2013","08","10",NA,"Brasil",NA,NA,"Erva ca. 6 cm. Flor branca.; Mata Atlântica.","MAC0056528",NA,NA,"Vahl","J.S.Correia","Alagoas","Quebrangulo","Reserva Biológica de Pedra Talhada, Afloramento Pedra Talhada.","-36.427672","-9.228003","MAC0056528",NA,NA,"2016","08","26","-36.427672","-9.228003",NA,NA,NA,NA,NA,NA,NA,NA
"190","2021-01-26 13:55:34-03","IMA","MAC","57859","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","L.Nusbaumer","4233","2014","10","24",NA,"Brasil",NA,NA,"Herbácea ca. 5 cm. Flores amarelas.; Mata Atlântica.","MAC0057859",NA,NA,"Vahl",NA,"Alagoas","Quebrangulo","Reserva Biológica de Pedra Talhada, Floresta ombrófila submontana de planície.","-36.427672","-9.228003","MAC0057859",NA,NA,NA,NA,NA,"-36.427672","-9.228003",NA,NA,NA,NA,NA,NA,NA,NA
"191","2021-01-26 13:55:34-03","IMA","MAC","21049","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","R.P.Lyra-Lemos; et al.","8527","2004","08","22",NA,"Brasil",NA,NA,"Erva ereta. coletada em local úmido. Frutos amarelos.; Floresta Ombrófila.","MAC0021049",NA,NA,"Vahl","F.M.Guedes","Alagoas","São Luiz do Quitunde","Mata Garabu.","-35.561042","-9.337664","MAC0021049",NA,NA,"2017","11","08","-35.561042","-9.337664",NA,NA,NA,NA,NA,NA,NA,NA
"192","2021-01-26 13:55:34-03","IMA","MAC","20905","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","R.P.Lyra-Lemos; et al.","8428","2004","08","21",NA,"Brasil",NA,NA,"Erva coletado na borda da mata, em local úmido. Flores amarelas.; Floresta Ombrófila.","MAC0020905",NA,NA,"Vahl","F.M.Guedes","Alagoas","São Luiz do Quitunde","RPPN Garabu.","-35.561042","-9.337664","MAC0020905",NA,NA,"2017","11","08","-35.561042","-9.337664",NA,NA,NA,NA,NA,NA,NA,NA
"193","2021-02-04 10:29:01-03","UFRPE","HST","11896","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","A.M.Miranda; et al.","4378","2003","12","06",NA,"Brasil",NA,NA,"Erva delgadíssima; flores amarelas.","HST011896",NA,NA,"Vahl","F.M.Guedes","Bahia","Pindobaçu","próximo ao rio Itapicuru","-40.3608016967773","-10.7417001724243",NA,NA,NA,"2017","04","26",NA,NA,"20730","auto",NA,NA,NA,NA,NA,NA
"194","2021-03-01 11:48:23-03","UFPE","UFP","85478","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Melo, A; Coutinho, T; Perreira, CA","1773","2018","06","27",NA,"Brasil",NA,NA,"Erva terricola com flores amarelas.; Mata dos Macacos, borda da mata.","UFP085478",NA,NA,"Vahl.","Guedes, FM","Pernambuco","Igarassu",NA,"-35.005556","-8.305833",NA,"52","52","2018","07","09","-35.005556","-8.305833",NA,NA,NA,NA,NA,NA,NA,NA
"195","2021-03-01 11:48:23-03","UFPE","UFP","79938","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Nusbaumer, L","LN4233","2014","10","24",NA,"Brasil",NA,NA,"COORD.: (WGS 84): 9.230181ºS 36º445917ºW.; Forêt ombrophile submontagnarde, boue en bordure de ruisseau marécageux; herbacée, 5cm; tige, sépales et écailles grenat, fl. jaune en guele de loup à 2 lèvres, 1 lobe sup. et 3. inf. long é","UFP079938",NA,NA,"Vahl.",NA,"Alagoas","Quebrangulo",NA,"-36.4710998535156","-9.31888961791992",NA,"670","670",NA,NA,NA,NA,NA,"16583","auto",NA,NA,NA,NA,NA,NA
"196","2021-03-01 11:48:23-03","UFPE","UFP","77969","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Costa-Lima, JL; Alves, M; Thomas, WW; Chagas, M; Louzada, RB; Brandão, G; et al.","1024","2013","09","17",NA,"Brasil",NA,NA,"Herbáceo ereto, em área abeta alagável. Haste vinácea. Flores amarelas.; Floresta Estacional Semidecídua.","UFP077969",NA,NA,"Vahl.",NA,"Sergipe","Capela",NA,"-37.521944","-10.536667",NA,"118","118",NA,NA,NA,"-37.521944","-10.536667",NA,NA,NA,NA,NA,NA,NA,NA
"197","2021-03-01 11:48:23-03","UFPE","UFP","58445","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Oliveira, JB; Wanderley, AM","69","2008","08","31",NA,"Brasil",NA,NA,"Erva paludosa. Flores diminutas, amarelas e zigomorfas. Odor não perceptível.; Restinga arbórea.","UFP058445",NA,NA,"Vahl.","Guedes, FM","Pernambuco","Ipojuca",NA,"-35.02","-8.519722",NA,"14","14","2018","10","22","-35.02","-8.519722",NA,NA,NA,NA,NA,NA,NA,NA
"198","2021-03-01 11:48:23-03","UFPE","UFP","46430","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Sobral-Leite, M; Maciel, B; Gomes, P","372","2007","07","21",NA,"Brasil",NA,NA,"Erva aquática do wet-flush e vegetação efêmera. Indivíduos em plena floraçao. Flores amarelas sem odor.; Caatinga hipoxófila.","UFP046430",NA,NA,"Vahl.","Sobral-Leite, M","Pernambuco","Agrestina",NA,"36.010444","-8.391583",NA,"82","82","2007","07","21","36.010444","-8.391583",NA,NA,NA,NA,NA,NA,NA,NA
"199","2021-03-01 11:48:23-03","UFPE","UFP","47003","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Sobral-Leite, M; Wanderley, AM","411","2007","07","12",NA,"Brasil",NA,NA,"Erva aquática em solo encharcado, vegetando junto a U. gibba, U.hyrdrocarpa e U. foliosa (Utriculariaceae). Imdivíduos em plena floração. Flores amarelas.; Floresta ombrófila densa.","UFP047003",NA,NA,"Vahl.","Sobral-Leite, M","Pernambuco","Recife",NA,"34.948667","-8",NA,"18","18","2007","08","12","34.948667","-8",NA,NA,NA,NA,NA,NA,NA,NA
"200","2021-03-01 11:48:23-03","UFPE","UFP","85518","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Guedes, FM; Cavalcanti, D; Garcia, GS","67","2017","10","04",NA,"Brasil",NA,NA,"Brácteas estéreis no eixo do racemo; cálcar maior que o lábio inferior da corola, ápice agudo; sépala inferior maior no fruto.; Mata Atlântica.","UFP085518",NA,NA,"Vahl.","Guedes, FM","Rio Grande do Norte","Espírito Santo",NA,"-35.435833","-6.645833",NA,NA,NA,"2017","10","04","-35.435833","-6.645833",NA,NA,NA,NA,NA,NA,NA,NA
"201","2021-03-01 11:48:23-03","UFPE","UFP","68839","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Cavalcanti, D; Amorim, BS; Araújo, D; Chagas, M; Setúbal, R","580","2011","09","09",NA,"Brasil",NA,NA,"Erva, flores amarelas e frutos marrons.; Borda do fragmento, solo arenoso, área sujeita a alagamento. Mata Atlântica.","UFP068839",NA,NA,"Vahl.","Cavalcanti, D","Pernambuco","Goiana",NA,"-34.820556","-7.606111",NA,NA,NA,"2011","09","09","-34.820556","-7.606111",NA,NA,NA,NA,NA,NA,NA,NA
"202","2021-03-01 11:48:23-03","UFPE","UFP","85545","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Guedes, FM; Luna, NK; Pessoa, E; Melo, A","88","2017","11","02",NA,"Brasil",NA,NA,"Brácteas estéreis no eixo do racemo; cálcar maior que o lábio inferior da corola, ápice agudo; sépala inferior maior no fruto.; Restingas alagadas. Mata Atlântica.","UFP085545",NA,NA,"Vahl.","Guedes, FM","Bahia","Santa Luzia",NA,"-39.048333","-15.567222",NA,"69","69","2017","11","02","-39.048333","-15.567222",NA,NA,NA,NA,NA,NA,NA,NA
"203","2021-03-01 11:48:23-03","UFPE","UFP","85476","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Guedes, FM; Pessoa, E; Melo, A; Coutinho, T; Vilaça, MD","113","2018","06","13",NA,"Brasil",NA,NA,"Brácteas estéreis no eixo do racemo; cálcar maior que o lábio inferior da corola, ápice agudo; sépala inferior maior no fruto.; Mata Atlântica.","UFP085476",NA,NA,"Vahl.","Guedes, FM","Pernambuco","Bonito",NA,"-36.207778","-8.866667",NA,"797","797","2018","06","13","-36.207778","-8.866667",NA,NA,NA,NA,NA,NA,NA,NA
"204","2021-03-01 11:48:23-03","UFPE","UFP","85466","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Guedes, FM; Cavalcanti, D; Alves, M; Bazante, ML; Vilaça, MD","30","2017","08","14",NA,"Brasil",NA,NA,"Brácteas estéreis no eixo do racemo; cálcar maior que o lábio inferior da corola, ápice agudo; sépala inferior maior no fruto.; Afloramento rochoso.","UFP085466",NA,NA,"Vahl.","Guedes, FM","Pernambuco","Gravatá",NA,"-36.825556","-8.571667",NA,NA,NA,"2017","08","14","-36.825556","-8.571667",NA,NA,NA,NA,NA,NA,NA,NA
"205","2021-03-01 11:48:23-03","UFPE","UFP","85465","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Guedes, FM; Damasceno, R; Lucena, DS","18","2017","07","11",NA,"Brasil",NA,NA,"Brácteas estéreis no eixo do racemo; cálcar maior que o lábio inferior da corola, ápice agudo; sépala inferior maior no fruto.; Mata de Piedade, borda de canavial, em meio à Xyridaceae, Cyperaceae e Poaceae. Mata Atlântica.","UFP085465",NA,NA,"Vahl.","Guedes, FM","Pernambuco","Igarassu",NA,"-34.999167","-7.826667",NA,"36","36","2017","07","11","-34.999167","-7.826667",NA,NA,NA,NA,NA,NA,NA,NA
"206","2021-03-01 11:48:23-03","UFPE","UFP","85473","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Guedes, FM; Silva, SA","82","2017","09","28",NA,"Brasil",NA,NA,"Brácteas estéreis no eixo do racemo; cálcar maior que o lábio inferior da corola, ápice agudo; sépala inferior maior no fruto.; Campo rupestre.","UFP085473",NA,NA,"Vahl.","Guedes, FM","Pernambuco","Buíque",NA,"-37.229722","-8.631111",NA,NA,NA,"2017","09","28","-37.229722","-8.631111",NA,NA,NA,NA,NA,NA,NA,NA
"207","2021-03-01 11:48:23-03","UFPE","UFP","85474","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Guedes, FM; Alcântara, CA; Lima, SA; Coutinho, T; Alves, M","111","2018","03","25",NA,"Brasil",NA,NA,"Brácteas estéreis no eixo do racemo; cálcar maior que o lábio inferior da corola, ápice agudo; sépala inferior maior no fruto.","UFP085474",NA,NA,"Vahl.","Guedes, FM","Pernambuco","Buíque",NA,"-37.229722","-8.631111",NA,"960","960","2018","04","09","-37.229722","-8.631111",NA,NA,NA,NA,NA,NA,NA,NA
"208","2021-03-01 11:48:23-03","UFPE","UFP","85501","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Guedes, FM; Cavalcanti, D","80","2017","10","07",NA,"Brasil",NA,NA,"Brácteas estéreis no eixo do racemo; cálcar maior que o lábio inferior da corola, ápice agudo; sépala inferior maior no fruto.; Mata Atlântica.","UFP085501",NA,NA,"Vahl.","Guedes, FM","Paraíba","Mamanguape",NA,"-35.1525","-6.603333",NA,NA,NA,"2017","10","07","-35.1525","-6.603333",NA,NA,NA,NA,NA,NA,NA,NA
"209","2021-03-01 11:48:23-03","UFPE","UFP","85562","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Guedes, FM","119","2018","11","08",NA,"Brasil",NA,NA,"Brácteas estéreis no eixo do racemo; cálcar maior que o lábio inferior da corola, ápice agudo; sépala inferior maior no fruto.; Beita do riacho em área de tensão ecológica. Mata Atlântica.","UFP085562",NA,NA,"Vahl.","Guedes, FM","Sergipe","Areia Branca",NA,"-37.343611","-10.785556",NA,NA,NA,"2018","11","08","-37.343611","-10.785556",NA,NA,NA,NA,NA,NA,NA,NA
"210","2021-03-01 11:48:23-03","UFPE","UFP","85547","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Guedes, FM; Luna, NK; Pessoa, E; Melo, A","90","2017","11","02",NA,"Brasil",NA,NA,"Brácteas estéreis no eixo do racemo; cálcar maior que o lábio inferior da corola, ápice agudo; sépala inferior maior no fruto.; Restingas alagadas. Mata Atlântica.","UFP085547",NA,NA,"Vahl.","Guedes, FM","Bahia","Santa Luzia",NA,"-39.136944","-15.502778",NA,"69","69","2017","11","02","-39.136944","-15.502778",NA,NA,NA,NA,NA,NA,NA,NA
"211","2021-03-01 11:48:23-03","UFPE","UFP","85568","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Melo, A; Bazante, ML; Nepomuceno, FA; Luna, N; Gomes-Silva, F; et al.","1679","2017","09","19",NA,"Brasil",NA,NA,"Formato da coordenada: WGS 84.; Erva terrícola com flores amarelas. Material tratato com álcool 93%.","UFP085568",NA,NA,"Vahl.","Guedes, FM","Pernambuco","Jaqueira",NA,"-36.416111","-9.214722",NA,"677","677",NA,NA,NA,"-36.416111","-9.214722",NA,NA,NA,NA,NA,NA,NA,NA
"212","2021-03-01 11:48:23-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Nusbaumer, L","LN4233","2014","10","24",NA,"Brasil",NA,NA,"COORD.: (WGS 84): 9.230181ºS 36º445917ºW.; Forêt ombrophile submontagnarde, boue en bordure de ruisseau marécageux; herbacée, 5cm; tige, sépales et écailles grenat, fl. jaune en guele de loup à 2 lèvres, 1 lobe sup. et 3. inf. long éperon; recolt p",NA,NA,NA,"Vahl.",NA,"Alagoas","Quebrangulo",NA,"-36.4710998535156","-9.31888961791992",NA,"670","670",NA,NA,NA,NA,NA,"16583","auto",NA,NA,NA,NA,NA,NA
"213","2021-03-01 11:48:23-03","UFPE","UFP","36470","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Oliveira, M; Grillo, A","1013","2002","08","08",NA,"Brasil",NA,NA,"Erva aquática. Flores amarelas. Frequente.; Vegetação herbácea. Interior da mata. Solo argiloso.","UFP036470",NA,NA,"Vahl.",NA,"Alagoas","Ibateguara",NA,"-35.9393997192383","-8.97249984741211",NA,NA,NA,NA,NA,NA,NA,NA,"16798","auto",NA,NA,NA,NA,NA,NA
"214","2021-03-01 11:48:23-03","UFPE","UFP","55365","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Gomes, P; Sobral-Leite, M; Maciel, B","448","2007","07","17",NA,"Brasil",NA,NA,"COORD.: 08º23'29,7S - 36º00'37,6W.; Erva em trecho úmido da rocha; flores amarelas.","UFP055365",NA,NA,"Vahl.","Gomes, P","Pernambuco","Agrestina",NA,"-35.9446983337402","-8.4580602645874",NA,"832","832","2008","04","16",NA,NA,"13588","auto",NA,NA,NA,NA,NA,NA
"215","2021-03-01 11:48:23-03","UFPE","UFP","10058","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Félix, LP; Pires, F; Castro, N","6510","1994","06","08",NA,"Brasil",NA,NA,"Erva quase áfila, escapo floral verde-arroxeado; flores amarelas. Terrenos úmidos na margem do caminho.","UFP010058",NA,NA,"Vahl","Campos, GL","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,NA,NA,"2010","03","28",NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA
"216","2021-03-01 11:48:23-03","UFPE","UFP","36245","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Oliveira, M","1297","2003","08","15",NA,"Brasil",NA,NA,"Erva aquática áfila; flores amarelas.","UFP036245",NA,NA,"Vahl","Oliveira, M","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,NA,NA,"2003","08","15",NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA
"217","2021-03-01 11:48:23-03","UFPE","UFP","66165","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Sobral- Leite, M; Almeida, A; Gomes, P","1245","2011","09","03",NA,"Brasil",NA,NA,"COORD.: 08º41'13,2S - 35º43'13,0W.; Terófito carnívoro da vegetação efêmera, vegetando junto com Paepalanthus sp. (Eriocaulaceae). Indivíduos em plena floração. Flores diminutas, flavas, sem odor perceptível.","UFP066165",NA,NA,"Vahl.","Sobral-Leite, M","Pernambuco","Catende",NA,"-35.7167015075684","-8.66666984558105",NA,"307","307","2011","09","03",NA,NA,"14526","auto",NA,NA,NA,NA,NA,NA
"218","2021-03-01 11:48:23-03","UFPE","UFP","68840","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Cavalcanti, D; Gomes-Costa, GA; Chaves, MA; Viana, JL","247","2010","08","22",NA,"Brasil",NA,NA,"COORD.: 7º36'22.00S - 34º49'14.00W.; Erva, flores amarelas e frutos marrons.; Mata Atlântica. Local alagado.","UFP068840",NA,NA,"Vahl.","Melo, A","Pernambuco","Goiana",NA,"-35.002498626709","-7.56056022644043",NA,NA,NA,"2010","09",NA,NA,NA,"22853","auto",NA,NA,NA,NA,NA,NA
"219","2021-03-01 11:48:23-03","UFPE","UFP","04201","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Santos, MS","s.n.","1983","10","27",NA,"Brasil",NA,NA,NA,"UFP004201",NA,NA,"Vahl.",NA,"Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA
"220","2021-03-01 11:48:23-03","UFPE","UFP","54951","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Francisco, LV","37","2008","08","20",NA,"Brasil",NA,NA,"Macrófita aquática emergente presente em dolo bastante úmido. Inflorescência com flores amarelas.","UFP054951",NA,NA,"Vahl.","Francisco, LV","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA
"221","2021-03-01 11:48:23-03","UFPE","UFP","78142","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Melo, A; Perdiz, RO; Alves, M; Pessoa, E","1145","2013","05","12",NA,"Brasil",NA,NA,"Erva palustre de flores amarelas.","UFP078142",NA,NA,"Vahl.","Barbosa-Silva, RG","Roraima","Amajari",NA,"-61.3706016540527","3.65222001075745",NA,NA,NA,"2017","11","22",NA,NA,"411632","auto",NA,NA,NA,NA,NA,NA
"222","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","M. J. Jansen-Jacobs, C. Feuillet, P. H. Hiepko, L. E. Skog & B. Welle","548","1985","3","3","South America - Neotropics","Guyana",NA,NA,NA,NA,NA,"Scrophulariales","Vahl","Taylor, P.","U. Takutu-U. Essequibo",NA,"Rupununi Savanna, Mt. Shiriri","-59.71","2.9",NA,"200","400",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"223","2020-09-12 05:00:02-03","US","US","2857564","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","W. Junk","205","1974","12","27","South America - Neotropics","Brazil",NA,NA,NA,"US03216612",NA,"Scrophulariales","Vahl",NA,"Amazonas",NA,"Igarapé embaixo do Lago Grande de Manacapurú.",NA,NA,"US03216612_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"224","2020-09-12 05:00:02-03","US","US","1856849","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","E. P. Killip & J. Cuatrecasas","38939","1944","6","5","South America - Neotropics","Colombia",NA,NA,NA,"US03216621",NA,"Scrophulariales","Vahl",NA,"Valle del Cauca",NA,"El Valle: El Forge, near Buenaventura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"225","2020-09-12 05:00:02-03","US","US","1770193","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","E. P. Killip & H. Garcia","33233","1939","2","14","South America - Neotropics","Colombia",NA,NA,NA,"US03216623",NA,"Scrophulariales","Vahl",NA,"Valle del Cauca",NA,"Dept. El Valle: About 18 kilometers east of Buenaventura.",NA,NA,NA,"50",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"226","2020-09-12 05:00:02-03","US","US","2576356","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","J. A. Steyermark","88748","1961","1","23","South America - Neotropics","Venezuela",NA,NA,NA,"US00796198",NA,"Scrophulariales","Vahl","Taylor, P.","Bolívar",NA,"Altiplanicie de Nuria, E of Miamo, between Hato de Nuria and Cerro de Rancho Carata, south of camp","-61.5","7.66",NA,"400",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"227","2020-09-12 05:00:02-03","US","US","2570199","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","G. Eiten & L. T. Eiten","4614","1962","5","17","South America - Neotropics","Brazil",NA,NA,NA,"US03216615",NA,"Scrophulariales","Vahl",NA,"Maranhão",NA,"Município de Lorêto: Ilha de Balsas region, between the Rios Balsas and Parnaíba. Ca. 2 km. S of main house of Fazenda Morros, about 35 km. south of Lorêto.","-45.07","-7.4","US03216615_01","300",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"228","2020-09-12 05:00:02-03","US","US","1142017","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","F. W. Pennell & E. P. Killip","6052","1922","5","27","South America - Neotropics","Colombia",NA,NA,NA,"US03216630",NA,"Scrophulariales","Vahl",NA,"Valle del Cauca",NA,"Department of El Valle, Potredillo to Miraflores. Palmira, Cordillera Central.",NA,NA,NA,"1200","1800",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"229","2020-09-12 05:00:02-03","US","US","3208102","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","W. Hahn, L. J. Gillespie & H. Persaud","5771 a","1989","3","17","South America - Neotropics","Guyana",NA,NA,NA,"US00628561",NA,"Scrophulariales","Vahl","Taylor, P.","Potaro-Siparuni",NA,"Kato and vicinity","-59.9167","4.66667",NA,"750",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
