"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","individualCount","occurrenceRemarks","geoFlag","locality","recordNumber","continentOcean","preparationType","barcode","imagecode","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","typeStatus","sex"
"255","2020-12-21 16:19:44-03","MBM","MBM","54171","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epiphylum","phyllanthus","Epiphylum phyllanthus","(L.) Haw.","Scheinvar, L.",NA,NA,NA,"Hatschbach, G.","1977","01","12","Brazil","Bahia","Barreiras","-44.9900016784668","-12.1527996063232",NA,NA,"152720",NA,NA,NA,NA,"auto","Roda Velha","39458","Southern America",NA,"MBM054171","MBM054171",NA,NA,NA,NA,NA,NA
"256","2020-12-21 16:19:44-03","MBM","MBM","398755","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.","Engels, M.E.","2014","09","18","Engels, M.E.","2015","01","18","Brazil","Mato Grosso","Colíder","-55.588056","-10.962222","-55.588056","-10.962222",NA,"261","261",NA,"Epífita. Caule achatado, carnoso, verde. Flores com ovário verde-rosado com brácteas róseas mais escuras, tubo floral róseo-vívido, sépalas róseas na face abaxial e alvas na adaxial, pétalas alvas, estames alvos e anteras e estigma a",NA,"Lote B de supressão","2900","Southern America",NA,"MBM398755","MBM398755",NA,NA,NA,NA,NA,NA
"257","2020-12-21 16:19:44-03","MBM","MBM","389673","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.","Bochorny, T.","2012","09","23","Bochorny, T.","2012","09","23","Brazil","Paraná","Telêmaco Borba","-50.706944","-24.100556","-50.706944","-24.100556",NA,"520","750",NA,"Epífita, flores alvas.",NA,"UHE Mauá","115","Southern America",NA,"MBM389673","MBM389673",NA,NA,NA,NA,NA,NA
"258","2020-12-21 16:19:44-03","MBM","MBM","398401","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.","Engels, M.E.",NA,NA,NA,"Engels, M.E.","2014","10","20","Brazil","Mato Grosso","Nova Canaã do Norte","-55.755278","-10.965833","-55.755278","-10.965833",NA,"263","263",NA,"Epífita, sobre formigueiro. Caule verde, achatado, carnoso. Flores verde-claras com pétalas alvas.; Floresta do Planalto dos Parecís, região de ecótono entre a Floresta Amazônica e Cerrado. Mosaico das fitofisionomias Densa, Estaci",NA,"Lote A de supressão","2629","Southern America",NA,"MBM398401","MBM398401",NA,NA,NA,NA,NA,NA
"259","2020-12-21 16:19:44-03","MBM","MBM","398409","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.","Engels, M.E.",NA,NA,NA,"Engels, M.E.","2014","10","08","Brazil","Mato Grosso","Colíder","-55.494722","-11.003333","-55.494722","-11.003333",NA,"270","270",NA,"Epífita em formigueiro. Caule carnoso, achatado, verde. Flores com região do ovário verde, tubo floral amarelado a rosado, pétalas externas róseo-acastanhadas, pétalas internas alvas.",NA,"Lote B de supressão","2683","Southern America",NA,"MBM398409","MBM398409",NA,NA,NA,NA,NA,NA
"260","2020-12-21 16:19:44-03","MBM","MBM","398747","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.","Engels, M.E.","2015","03","11","Engels, M.E.","2014","10","16","Brazil","Mato Grosso","Colíder","-55.618889","-10.96","-55.618889","-10.96",NA,"263","263",NA,"Epífita. Caule achatado, carnoso, verde. Flores alvas. Frutos imaturos verdes, maduros róseo-avermelhados.; Floresta do Planalto dos Parecís, região de ecótono entre a Floresta Amazônica e Cerrado. Em formigueiro.",NA,"Lote B de supressão","2950","Southern America",NA,"MBM398747","MBM398747 MBM398747_1",NA,NA,NA,NA,NA,NA
"261","2020-12-21 16:19:44-03","MBM","MBM","404133","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.","Cardoso, W.C.","2019","08","21","Lautert, M.; Rodrigues, N.R.; Ferreira, C.; Tomé, E.C.; Rodrigues, N.R.; Ferreira, C.; Tomé, E.C.","2014","10","08","Brazil","Mato Grosso","Itaúba","-55.729722","-10.972778","-55.729722","-10.972778",NA,"287","287",NA,"Floresta do Planalto dos Parecís, região de ecótono entre a Floresta Amazônica e Cerrado.",NA,"Resgate da Flora da UHE Colíder, Lote C de supressão","Eq. 740","Southern America",NA,"MBM404133","MBM404133",NA,NA,NA,NA,NA,NA
"262","2020-12-21 16:19:44-03","MBM","MBM","404142","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.","Ferneda-Rocha, L.C.","2015","05",NA,"Sardelli, L.F.; Thomé, R.S.; Rodrigues, R.N.; Silva, J.A.; Thomé, R.S.; Rodrigues, R.N.; Silva, J.A.","2014","10","23","Brazil","Mato Grosso","Colíder","-55.525278","-10.999167","-55.525278","-10.999167",NA,"255","255",NA,"Epífita. Flores, pétalals e ovários roxos.; Floresta do Planalto dos Parecís, região de ecótono entre a Floresta Amazônica e Cerrado. Encontrada em mata.",NA,"Resgate da Flora da UHE Colíder, Lote B de supressão","s.n.","Southern America",NA,"MBM404142","MBM404142",NA,NA,NA,NA,NA,NA
"263","2020-12-21 16:19:44-03","MBM","MBM","404143","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.","Ferneda-Rocha, L.C.","2015","05",NA,"Sardelli, L.F.; Oliveira, V.F.; Thomé, R.S.; Silva, J.A.; Anderção, C.; Oliveira, V.F.; Thomé, R.S.; Silva, J.A.; Anderção, C.","2014","10","02","Brazil","Mato Grosso","Colíder","-55.511389","-11.012778","-55.511389","-11.012778",NA,"262","262",NA,"Epífita. Folhas simples, cartáceas. Frutos carnosos, imaturos verdes e vermelhos, ovais e alongados.; Floresta do Planalto dos Parecís, região de ecótono entre a Floresta Amazônica e Cerrado. Encontrada em floresta amazônica, solo",NA,"Resgate da Flora da UHE Colíder, Lote B de supressão","s.n.","Southern America",NA,"MBM404143","MBM404143",NA,NA,NA,NA,NA,NA
"264","2020-12-21 16:19:44-03","MBM","MBM","412601","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.","Engels, M.E.","2016","02","04","Zanin, H.R.W.","2015","02","03","Brazil","Mato Grosso","Nova Canaã do Norte","-55.757222","-10.985556","-55.757222","-10.985556",NA,"261","261",NA,"Apífita. Folhas simples, concolores, cor verde, carnosa. Frutos imaturos verdes e ovais.; Floresta do Planalto dos Parecís, região de ecótono entre Floresta Amazônica e Cerrado. Coletada em floresta Amazônica, mata primária, solo sec",NA,"Resgate de Flora da UHE Colíder, Lote C de supressão.","s.n.","Southern America",NA,"MBM412601","MBM412601",NA,NA,NA,NA,NA,NA
"265","2020-12-21 16:19:44-03","MBM","MBM","412600","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.","Engels, M.E.","2016","02","04","Zanin, H.R.W.","2015","01","29","Brazil","Mato Grosso","Nova Canaã do Norte","-55.752222","-10.980278","-55.752222","-10.980278",NA,"264","264",NA,"Epífita. Folhas simples, verdes, maduros cor róseo, ovais, imaturos verdes, ovais.; Floresta do Planalto dos Parecís, região de ecótono entre Floresta Amazônica e Cerrado. Coletada em floresta Amazônica, mata primária, solo seco, are",NA,"Resgate de Flora da UHE Colíder, Lote C de supressão.","s.n.","Southern America",NA,"MBM412600","MBM412600",NA,NA,NA,NA,NA,NA
"266","2020-12-21 16:19:44-03","MBM","MBM","421059","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.","Campos-Rocha, A.","2019","03","20","Campos-Rocha, A.; Comin, M.; Comin, M.","2018","12","17","Brazil","Minas Gerais","Mariana","-43.411389","-20.225833","-43.411389","-20.225833",NA,"859","859",NA,"Herbácea 40 cm altura, botoes vinaceos (atraindo muitas formigas).; Campo rupestre",NA,"Bento Rodrigues","2179","Southern America",NA,"MBM421059",NA,NA,NA,NA,NA,NA,NA
"267","2020-12-21 16:19:44-03","MBM","MBM","412602","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.","Engels, M.E.","2016","10","12","Engels, M.E.","2016","10","12","Brazil","Mato Grosso","Itaúba","-55.2764015197754","-11.0616998672485",NA,NA,"111180",NA,NA,NA,"Erva epífita sobre formigueiro. Caule achatado, verde. Flores com ovário verde, tubo floras alongado rosado, perianto alvo. Frutos imaturos verdes com brácteas rosadas.; Floresta do Planalto dos Parecís, região de ecótono entre Flore","auto","Resgate de Flora da UHE Colíder","4842","Southern America",NA,"MBM412602","MBM412602",NA,NA,NA,NA,NA,NA
"268","2020-12-21 16:19:44-03","MBM","MBM","298932","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epíphyllum","phyllanthus","Epíphyllum phyllanthus","(L.) Haw.",NA,NA,NA,NA,"Forzza, R.C.; et al.; et al.","2004","03","06","Brazil","Minas Gerais","Descoberto","-42.9674987792969","-21.4596996307373",NA,NA,"11991",NA,NA,NA,NA,"auto","Reserva Biológica do Grama","2957","Southern America",NA,"MBM298932","MBM298932",NA,NA,NA,NA,NA,NA
"269","2020-12-21 16:19:44-03","MBM","MBM","301381","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epíphyllum","phyllanthus","Epíphyllum phyllanthus","(L.) Haw.","Cordeiro, J.; Barboza, E.",NA,NA,NA,"Paulino, E.G.","2004","11","19","Brazil","Paraná","Campo Mourão","-52.3830986022949","-24.0456008911133",NA,NA,"28572",NA,NA,NA,NA,"auto","Parque Municipal","57","Southern America",NA,"MBM301381","MBM301381",NA,NA,NA,NA,NA,NA
"270","2020-12-21 16:19:44-03","MBM","MBM","333383","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epíphyllum","phyllanthus","Epíphyllum phyllanthus","(L.) Haw.","Cordeiro, J.; Barboza, E.","2008",NA,NA,"Silva, A.R.; et al.; et al.","2007","10","11","Brazil","Minas Gerais","Boa Esperança","-45.5657997131348","-21.0900001525879",NA,NA,"37175","800","800",NA,"Erva suculenta, epífita, com frutos rosas.","auto","Fazenda Caxambu, estrada Boa esperança-Coqueiral, km 15","454","Southern America",NA,"MBM333383","MBM333383",NA,NA,NA,NA,NA,NA
"271","2020-12-21 16:19:44-03","MBM","MBM","263620","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epíphyllum","phyllanthus","Epíphyllum phyllanthus","(L.) Haw.","Rizzini, C.T.",NA,NA,NA,"Krieger, L.","1971","02","06","Brazil","Minas Gerais","Laranjal","-42.4768981933594","-21.3743991851807",NA,NA,"14056",NA,NA,NA,NA,"auto","Laranjal","9960","Southern America",NA,"MBM263620","MBM263620",NA,NA,NA,NA,NA,NA
"272","2020-12-21 16:19:44-03","MBM","MBM","245808","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epíphyllum","phyllanthus","Epíphyllum phyllanthus guatemalense","(Britton & Rose) Kimmnach","Reyes, J.",NA,NA,NA,"Martínez, E.M.; et al.; et al.","1997","05",NA,"Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Campeche","27339","Northern America",NA,"MBM245808","MBM245808","guatemalense",NA,NA,NA,NA,NA
"273","2020-12-21 16:19:44-03","MBM","MBM","175922","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epiphylum","phyllanthus","Epiphylum phyllanthus","(L.) Haw.","Lombardi, J.A.",NA,NA,NA,"Trameirão Neto, E.","1990","10","05","Brazil","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"17082",NA,NA,NA,NA,"auto","Estação Ecológica UFMG","209","Southern America",NA,"MBM175922","MBM175922",NA,NA,NA,NA,NA,NA
"274","2020-12-21 16:19:44-03","MBM","MBM","72472","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epiphylum","phyllanthus","Epiphylum phyllanthus","(L.) Haw.","Hunt, D.R.",NA,NA,NA,"Irwin, H.S.; et al.; et al.","1970","03","10","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3km E of Cantoni","27302","Southern America",NA,"MBM072472","MBM072472",NA,NA,NA,NA,NA,NA
"275","2020-12-21 16:19:44-03","MBM","MBM","151588","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epiphylum","phyllanthus","Epiphylum phyllanthus","(L.) Haw.","Zappi, D.C.",NA,NA,NA,"Cordeiro, I.; et al.; et al.","1987","09","07","Brazil","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,"26557",NA,NA,NA,NA,"auto","Lagoa Comprida","10602","Southern America",NA,"MBM151588","MBM151588",NA,NA,NA,NA,NA,NA
"276","2020-12-21 16:19:44-03","MBM","MBM","151587","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epiphylum","phyllanthus","Epiphylum phyllanthus","(L.) Haw.","Zappi, D.C.",NA,NA,NA,"Salimena-Pires, F.R.; et al.; et al.","1987","10","09","Brazil","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,"26557",NA,NA,NA,NA,"auto","Serra do Cipó","10795","Southern America",NA,"MBM151587","MBM151587",NA,NA,NA,NA,NA,NA
"277","2020-12-21 16:19:44-03","MBM","MBM","83637","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epiphylum","phyllanthus","Epiphylum phyllanthus","(L.) Haw.","Taylor, N.P.",NA,NA,NA,"Hatschbach, G.","1982","12","10","Brazil","Paraná","Guaíra","-54.2557983398438","-24.0799999237061",NA,NA,"33984",NA,NA,NA,NA,"auto","Guaíra, arredores","45966","Southern America",NA,"MBM083637","MBM083637",NA,NA,NA,NA,NA,NA
"278","2020-12-21 16:19:44-03","MBM","MBM","140042","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epiphylum","phyllanthus","Epiphylum phyllanthus","(L.) Haw.","Lombardi, J.A.",NA,NA,NA,"Perri, C.G.; et al.; et al.","1986","10","13","Brazil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,"63728",NA,NA,NA,NA,"auto","Bosque I","s.n.","Southern America",NA,"MBM140042","MBM140042",NA,NA,NA,NA,NA,NA
"279","2020-12-21 16:19:44-03","MBM","MBM","162234","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epiphylum","phyllanthus","Epiphylum phyllanthus","(L.) Haw.","Capellari, L.",NA,NA,NA,"Barretto, K.D.; et al.; et al.","1993","05","26","Brazil","São Paulo","Charqueada","-47.7700004577637","-22.5100002288818",NA,NA,"12465",NA,NA,NA,NA,"auto","Charqueada","567","Southern America",NA,"MBM162234","MBM162234",NA,NA,NA,NA,NA,NA
"280","2020-12-21 16:19:44-03","MBM","MBM","95409","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Epiphylum","phyllanthus","Epiphylum phyllanthus phyllanthus","(L.) Haw.","Leuenberger",NA,NA,NA,"Vinha, S.G. da",NA,NA,NA,"Brazil","Bahia","Ilhéus","-39.0494003295898","-14.7889003753662",NA,NA,"61245",NA,NA,NA,NA,"auto","Área do CEPEC, km 22, rodovia Ilhéus - Itabuna","134","Southern America",NA,"MBM095409","MBM095409","phyllanthus",NA,NA,NA,NA,NA
"281","2019-08-22 08:00:49-03","UESC","UESC","24655","S","Plantae","Angiospermae","Florideophycidae","Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus",NA,NA,NA,NA,NA,"Ronison R. dos Santos,","2017","07","03","Brasil","Bahia","Camacã","-39.536389","-15.408333","39W32'11''","15S24'30''",NA,"214","214",NA,"Herbácea.",NA,NA,"394",NA,NA,"UESC0024655",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"282","2019-08-22 08:00:49-03","UESC","UESC","24682","S","Plantae","Angiospermae","Florideophycidae","Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.",NA,NA,NA,NA,"Ronison R. dos Santos,","2017","07","08","Brasil","Bahia","Camacã","-39.564722","-15.393056","39W33'53''","15S23'35''",NA,NA,NA,NA,"Epifíta cerca de 1,5 m de comprimento.",NA,NA,"421",NA,NA,"UESC0024682",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"283","2019-08-15 09:03:23-03","UESC","UESC","1982","S","Plantae","Angiospermae","Florideophycidae","Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.",NA,NA,NA,NA,"L.A.Mattos Silva","1998","04","15","Brasil","Bahia","Arataca","-39.4143981933594","-15.2632999420166",NA,NA,"19859","200","200",NA,"Vegetação de Mata Higrófila Sul-Bahiana. Área de cacaual sob remanescentes de mata primária. Solo Argiloso. Mata Atlântica.; Epífita.","auto",NA,"3712",NA,NA,"UESC0001982",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"284","2019-09-17 13:52:59-03","UESC","UESC","24760","S","Plantae","Angiospermae","Florideophycidae","Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus",NA,"E.A.Rocha",NA,NA,NA,"Ronison R. dos Santos,","2017","08","09","Brasil","Bahia","Ilhéus","-39.0494003295898","-14.7889003753662",NA,NA,"61245",NA,NA,NA,"Epifíta ca. 1,5 m.","auto",NA,"433",NA,NA,"UESC0024760",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"285","2019-08-22 08:00:49-03","UESC","UESC","24688","S","Plantae","Angiospermae","Florideophycidae","Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus",NA,NA,NA,NA,NA,"Ronison R. dos Santos,","2017","07","09","Brasil","Bahia","Ilhéus","-39.0494003295898","-14.7889003753662",NA,NA,"61245",NA,NA,NA,"Epifíta 1,5 m de comprimento.","auto",NA,"427",NA,NA,"UESC0024688",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"286","2019-08-15 09:03:23-03","UESC","UESC","1441","S","Plantae","Angiospermae","Florideophycidae","Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.",NA,NA,NA,NA,"L.A.Mattos Silva","1997","10","16","Brasil","Bahia","Una","-39.0752983093262","-15.2932996749878",NA,NA,"36070",NA,NA,NA,"Vegetação de Mata Higrófila Sul Bahiana. Solo argiloso. Mata Atlântica.; Epífita.","auto",NA,"3590",NA,NA,"UESC0001441",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"287","2019-08-15 09:03:23-03","UESC","UESC","1889","S","Plantae","Angiospermae","Florideophycidae","Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.",NA,NA,NA,NA,"Bacelar, T.G.","1998","02","18","Brasil","Bahia","Una","-39.0752983093262","-15.2932996749878",NA,NA,"36070",NA,NA,NA,"Mata Higrófila Sul Bahiana. Solo Argiloso. Mata Atlântica.; Caule verde.","auto",NA,"24",NA,NA,"UESC0001889",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"288","2019-08-15 09:03:23-03","UESC","UESC","11440","S","Plantae","Angiospermae","Florideophycidae","Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.",NA,NA,NA,NA,"Carneiro, E.","1981","12","04","Brasil","Sergipe","Riachão do Dantas","-37.7249984741211","-11.0689001083374",NA,NA,"33622",NA,NA,NA,"caatinga hipoxerófila, solo arenoso.; Epífita, áfila de caule achatado.; Estéril.","auto",NA,"238",NA,NA,"UESC0011440",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"289","2019-08-22 08:00:49-03","UESC","UESC","24685","S","Plantae","Angiospermae","Florideophycidae","Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.",NA,NA,NA,NA,"Ronison R. dos Santos,","2017","07","08","Brasil","Bahia","Santana do Riacho","-39.564722","-15.393056","39W33'53''","15S23'35''",NA,NA,NA,NA,"Epifíta 1,5 m de comprimento.",NA,NA,"424",NA,NA,"UESC0024685",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"290","2019-08-15 09:03:23-03","UESC","UESC","11439","S","Plantae","Angiospermae","Florideophycidae","Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.",NA,NA,NA,NA,"Santana, M.C.","1983","04","28","Brasil","Sergipe",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Epífita de caule alado e articulado.",NA,NA,"187",NA,NA,"UESC0011439",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"291","2019-08-15 09:03:23-03","UESC","UESC","457","S","Plantae","Angiospermae","Florideophycidae","Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.","Burkart","1995",NA,NA,"L.A.Mattos Silva","1995","08","16","Brasil","Bahia","Ilhéus","-39.166667","-14.8","39W10'0''","14S48'0''",NA,"40","40",NA,"Mata Higrófila Sul Bahiana. Mata Atlântica. Solo Argiloso.; Epífita. Estéril.",NA,NA,"3217",NA,NA,"UESC0000457",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"292","2019-08-15 09:03:23-03","UESC","UESC","15514","S","Plantae","Angiospermae","Florideophycidae","Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.",NA,NA,NA,NA,"E.A. Rocha","2008","06","15","Brasil","Bahia","Ilhéus","-39.1575","-14.804722","39W9'27''","14S48'17''",NA,"3","3",NA,"Epífita, cerca de 1,5-2 m de compr., material vegetativo.; Planta medicinal e ornamental. Frequente no local",NA,NA,"1646",NA,NA,"UESC0015514",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"293","2019-08-15 09:03:23-03","UESC","UESC","492","S","Plantae","Angiospermae","Florideophycidae","Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.",NA,NA,NA,NA,"Amorim, A.M.A.","1995","08","20","Brasil","Bahia","Ilhéus","-39.166667","-14.8","39W10'0''","14S48'0''",NA,"40","40",NA,"Mata Higrófila Sul Bahiana. Mata Atlântica.; Epífita a ca de 8 m altura.",NA,NA,"1713",NA,NA,"UESC0000492",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"294","2019-11-26 14:13:45-03","UESC","UESC","24893","S","Plantae","Angiospermae","Florideophycidae","Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.","R.R dos Santos","2019","10",NA,"Ronison R. dos Santos,","2019","10","14","Brasil","Bahia","Ilhéus","-39.171667","-14.795","39W10'18''","14S47'42''",NA,"35","35",NA,"Epifíta.",NA,NA,"489",NA,NA,"UESC0024893",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"295","2019-12-04 18:59:42-03","UESC","UESC","24932","S","Plantae","Angiospermae","Florideophycidae","Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.","E.A.Rocha","2017","09",NA,"E.A. Rocha","2017","09","15","Brasil","Bahia","Camacã","-39.559444","-15.198889","39W33'34''","15S11'56''",NA,"514","514",NA,"Epífita, cerca de 1,0-1,5 m de compr., material vegetativo.; Planta medicinal e ornamental. Freqüente no local, crescendo sobre uma jaqueira.",NA,NA,"1757",NA,NA,"UESC0024932",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"296","2019-09-17 13:52:59-03","UESC","UESC","24761","S","Plantae","Angiospermae","Florideophycidae","Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus",NA,"E.A.Rocha",NA,NA,NA,"Ronison R. dos Santos,","2017","08","09","Brasil","Bahia","Ilhéus","-39.0494003295898","-14.7889003753662",NA,NA,"61245",NA,NA,NA,"Epifíta ca 1,5 m.","auto",NA,"434",NA,NA,"UESC0024761",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"297","2019-08-15 09:03:23-03","UESC","UESC","4045","S","Plantae","Angiospermae","Florideophycidae","Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.",NA,NA,NA,NA,"Amorim, A.M.","1998","09","13","Brasil","Bahia","Porto Seguro","-39.0647010803223","-16.4496994018555",NA,NA,"68835",NA,NA,NA,"Mata Higrófila Sul Bahiana. Mata Atlântica.; Epífita em associação com Epidendrum e Codonanthe.","auto",NA,"2502",NA,NA,"UESC0004045",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"298","2013-10-30 18:44:55-02","MNHN","RECOLNAT_MNHN_P","P00429240","PreservedSpecimen",NA,NA,NA,"Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.","Poncy O. & Barrabé L.",NA,NA,NA,"Poncy, O.|Barrabé, L.|Petronelli, P.|Serein, J.-Y.|Jourget, J.-G.","2004","3","12","Guyane française",NA,"régina","-52.7","4.05",NA,NA,NA,"110",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00429240' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"al","P00429240",NA,NA,NA,NA,"1862",NA,NA
"299","2015-09-04 16:59:51-03","MNHN","RECOLNAT_MNHN_P","P05003231","PreservedSpecimen",NA,NA,NA,"Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.",NA,NA,NA,NA,"Sagot, P.","1858","1","1","Guyane française",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,". . Donné par sa veuve en 1888 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05003231' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Guyane Française. Acarouany. Guiana Francesa",NA,NA,"hb","P05003231","P05003231_01",NA,NA,NA,NA,NA,NA
"300","2004-12-31 14:12:35-02","MNHN","RECOLNAT_MNHN_P","P00429239","PreservedSpecimen",NA,NA,NA,"Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.","Poncy O. & Barrabé L.",NA,NA,NA,"Poncy, O.|Barrabé, L.|Petronelli, P.|Serein, J.-Y.|Jourget, J.-G.","2004","3","12","Guyane française",NA,"régina","-52.7","4.05",NA,NA,NA,"110",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00429239' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb","P00429239","P00429239_01",NA,NA,NA,"1862",NA,NA
"301","2015-09-04 16:59:51-03","MNHN","RECOLNAT_MNHN_P","P05003232","PreservedSpecimen",NA,NA,NA,"Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.",NA,NA,NA,NA,"Sagot","1858","1","1","Guyane française",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,". . Herbier du D´ Sagot donné par sa vence en 1888 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05003232' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Guyane Française. Guiana Francesa",NA,NA,"hb","P05003232","P05003232_01",NA,NA,NA,NA,NA,NA
