"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","typeStatus","fieldNumber","individualCount"
"95","2017-11-24 14:11:32-02","UFLA","ESAL","26206","S","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana",NA,"Melo, PHA","4028",NA,NA,NA,NA,"Brasil","Minas Gerais","Arcos","CSN - Companhia Siderurgica Nacional, Proximidades da Mina da Bocaina","-45.5393981933594","-20.2819004058838",NA,"árvore; ; alvas;",NA,NA,NA,NA,NA,"25000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-09-12 05:00:02-03","US","US","2623731","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","racemifera","Miconia racemifera","(Schrank & Mart. ex DC.) Triana",NA,"A. C. Brade",NA,"1941","3","20",NA,"Brazil","São Paulo","São Paulo","Villa Emma","-46.6300010681152","-23.5400009155273",NA,NA,"US01918284","US01918284_01 US01918284_02",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"97","2020-09-12 05:00:02-03","US","US","98343","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","racemifera","Miconia racemifera","(Schrank & Mart. ex DC.) Triana",NA,"Riedel, --",NA,NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,"US01918285","US01918285_01 US01918285_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"98","2020-09-12 05:00:02-03","US","US","2615246","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","racemifera","Miconia racemifera","(Schrank & Mart. ex DC.) Triana",NA,"F. C. Hoehne",NA,"1931","12","21","South America - Neotropics","Brazil","São Paulo","São Paulo","Nativa no Parque do Estado e Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,"US01918283","US01918283_01 US01918283_02",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"99","2020-09-12 05:00:02-03","US","US","291608","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","racemifera","Miconia racemifera","(Schrank & Mart. ex DC.) Triana",NA,"-. Sellow",NA,NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,"US01918286","US01918286_01 US01918286_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"100","2019-11-13 11:25:40-03","USP","SPF","110199","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(Schrank & Mart. ex DC.) Triana","Goldenberg, R","Dias, AC","114","1987","12","16",NA,"Brasil","São Paulo",NA,"Parque Estadual Carlos Botelho",NA,NA,NA,NA,"SPF00110199",NA,NA,NA,NA,NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA
"101","2019-11-13 11:25:40-03","USP","SPF","122124","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(Schrank & Mart. ex DC.) Triana","Caddah, MK","Ferretti, AR","34","1996","12","12",NA,"Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar","-44.9599990844727","-23.0699996948242",NA,NA,"SPF00122124",NA,NA,NA,NA,"38855","auto",NA,NA,"2012","09",NA,NA,NA,NA,NA
"102","2019-11-13 11:25:40-03","USP","SPF","107433","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(Schrank & Mart. ex DC.) Triana","Goldenberg, R","Pastore, JA","615","1995","07","21",NA,"Brasil","São Paulo","Ibiúna","Parque Estadual do Jurupará","-47.2200012207031","-23.6499996185303",NA,NA,"SPF00107433",NA,NA,NA,NA,"43112","auto",NA,NA,"1999",NA,NA,NA,NA,NA,NA
"103","2019-11-13 11:25:40-03","USP","SPF","124074","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(Schrank & Mart. ex DC.) Triana","Caddah, MK","Souza, VC","5909","1994","04","22",NA,"Brasil","São Paulo","Iporanga",NA,"-48.5900001525879","-24.5799999237061",NA,NA,"SPF00124074",NA,NA,NA,NA,"38740","auto",NA,NA,"2012","09",NA,NA,NA,NA,NA
"104","2019-11-13 11:25:40-03","USP","SPF","96130","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(Schrank & Mart. ex DC.) Triana","Goldenberg, R","Shirasuna, RT","48","1994","09","07",NA,"Brasil","São Paulo","Salesópolis","Estação Biológica de Boracéia","-45.8400001525879","-23.5300006866455",NA,NA,"SPF00096130",NA,NA,NA,NA,"18032","auto",NA,NA,"2011",NA,NA,NA,NA,NA,NA
"105","2019-11-13 11:25:40-03","USP","SPF","110161","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(Schrank & Mart. ex DC.) Triana","Goldenberg, R","Rodrigues, A","s.n.","1938","12",NA,NA,"Brasil","São Paulo","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00110161",NA,NA,NA,NA,"53584","auto",NA,NA,"1999",NA,NA,NA,NA,NA,NA
"106","2021-03-25 13:52:41-03","UNIVILLE","JOI","13562","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana","Meyer, F.S.","F.C.S. Vieira","1383","2005","11","15",NA,"Brasil","Santa Catarina","Garuva","Monte Crista, rio do Cristo.","-48.8549995422363","-26.0266990661621",NA,"; HABITAT: mata ciliar; HABITO: arbusto, terrestre; TIPO VEGETACIONAL: FODTB","JOI013562",NA,NA,"30","30","22441","auto",NA,NA,"2011","02","15",NA,NA,NA,NA
"107","2021-03-25 13:52:41-03","UNIVILLE","JOI","4777","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana","Meyer, F.S.","F.C.S. Vieira","1815","2006","07","20",NA,"Brasil","Santa Catarina","Garuva","Monte Crista, rio do Cristo.","-48.8549995422363","-26.0266990661621",NA,"; HABITAT: terrestre; HABITO: Árvore; TIPO VEGETACIONAL: FODTB","JOI004777",NA,NA,"20","20","22441","auto",NA,NA,"2011","02","20",NA,NA,NA,NA
"108","2021-03-25 13:52:41-03","UNIVILLE","JOI","4782","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana","Meyer, F.S.","F.C.S. Vieira","1362","2005","10","20",NA,"Brasil","Santa Catarina","Garuva","Monte Crista, rio do Cristo.","-48.8549995422363","-26.0266990661621",NA,"; HABITAT: mata ciliar; HABITO: arbusto, terrestre; TIPO VEGETACIONAL: FODTB","JOI004782",NA,NA,"30","30","22441","auto",NA,NA,"2011","02","20",NA,NA,NA,NA
"109","2021-03-25 13:52:41-03","UNIVILLE","JOI","10024","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana","M.K. Caddah","Meyer, F.S.","362","2007","05","05",NA,"Brasil","Santa Catarina","São Bento do Sul","Arredores do CEPA Rugendas - Rio Natal.","-49.3786010742188","-26.2502994537354",NA,"; HABITAT: sub bosque da floresta; HABITO: arbusto; TIPO VEGETACIONAL: Floresta Ombrófila Densa Montana","JOI010024",NA,NA,NA,NA,"23090","auto",NA,NA,"2010","05","05",NA,NA,NA,NA
"110","2021-03-25 13:52:41-03","UNIVILLE","JOI","10454","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana","Meyer, F.S.","Meyer, F.S.","920","2009","05","15",NA,"Brasil","Santa Catarina","São Bento do Sul","Arredores do CEPA Rugendas, Univille, Rio Natal.","-49.3786010742188","-26.2502994537354",NA,"; HABITAT: sub bosque da floresta; HABITO: arbusto; TIPO VEGETACIONAL: Floresta Ombrófila Densa Montana","JOI010454",NA,NA,NA,NA,"23090","auto",NA,NA,"2011","02","15",NA,NA,NA,NA
"111","2019-10-07 09:34:32-03","UEFS","HUEFS","196907","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana",NA,"Marçon, S.L.","42","2008","01","10",NA,"Brasil","São Paulo","São Paulo","Parque Natural Municipal da Cratera de Colônia Mata de Turfeira.","-46.6300010681152","-23.5400009155273",NA,NA,"HUEFS0196907","HUEFS0196907",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"112","2018-05-14 17:31:24-03","F","FMNH-SEEDPLANTS","V0181269F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera",NA,"RRC ID Flag","F. C. Hoehne","28608",NA,NA,NA,"South America","Brazil","São Paulo",NA,NA,"-49","-22",NA,NA,"V0181269F","V0181269F_01 V0181269F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"28608",NA
"113","2019-09-04 19:22:12-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera diffusa","Cogn.",NA,"J. B. E. Pohl","3972",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"diffusa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Type [status unknown]",NA,NA
"114","2019-09-04 19:27:00-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera diffusa",NA,NA,"A. Glaziou","7612",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"diffusa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Type [status unknown]",NA,NA
"115","2019-01-23 10:08:03-02","F","FMNH-SEEDPLANTS","V0093073F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera diffusa",NA,NA,"J. B. E. Pohl","3972",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0093073F","V0093073F_01","diffusa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Isosyntype",NA,NA
"116","2019-01-25 15:35:25-02","IAC","IAC","40252","S","Plantae",NA,NA,"Melastomataceae-2.Melastomoideae","Miconia","racemifera","Miconia racemifera","Triana","R. Goldenberg","L.C. Bernacci; G.A.D.C. Franco; G. Durigan & E. Furlan","3031","2001","02","06",NA,"Brasil","São Paulo","Ibiúna","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Beto Borracheiro","-47.072921","-23.715509",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.072921","-23.715509","2001","06","06",NA,NA,NA,NA
"117","2019-01-25 15:35:25-02","IAC","IAC","40260","S","Plantae",NA,NA,"Melastomataceae-2.Melastomoideae","Miconia","racemifera","Miconia racemifera","Triana","R. Goldenberg","L.C. Bernacci; G.A.D.C. Franco; G. Durigan & E. Furlan","3039","2001","02","08",NA,"Brasil","São Paulo","Ibiúna","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Lila","-47.114699","-23.728088",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.114699","-23.728088","2001","06","08",NA,NA,NA,NA
"118","2019-01-25 15:35:25-02","IAC","IAC","40925","S","Plantae",NA,NA,"Melastomataceae-2.Melastomoideae","Miconia","racemifera","Miconia racemifera","Triana","R. Goldenberg","L.C. Bernacci; G.A.D.C. Franco; E.L.M. Catharino; E. Furlan & G. Durigan","2906","2000","07","11",NA,"Brasil","São Paulo","Cotia","Morro Grande, Reserva, área C","-46.945445","-23.714883",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-46.945445","-23.714883","2001","06","11",NA,NA,NA,NA
"119","2020-11-04 17:29:46-03","UEM","HUEM","6126","S","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana","Goldenberg, R. in dup.ESA","Souza, VC; L.Capellari Jr.; Miyagi, PH; Miyagi, PH; Ivanauskas, NM; Pereira, VF; Moncaio,","5909","1994","04","22",NA,"Brasil","São Paulo","Iporanga","Ca. de 23km da cidade em direção a Apiaí, Arredores do Rio Bethary e da caverna Ouro Grosso.","-48.681944","-24.551389",NA,"Arbusto, ca. 1,5m alt.; frutos imaturos verdes.","HUEM000007197","HUEM000007197",NA,"250","250",NA,NA,"-48.681944","-24.551389","2014","10","15",NA,NA,NA,NA
"120","2020-11-04 17:29:46-03","UEM","HUEM","6730","S","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana","Goldenberg, R. in dup.ESA","K.D. Barreto; G.D. Fernandes; F.X.Vitti","1888","1994","01","26",NA,"Brasil","São Paulo","Iporanga","Núcleo Caboclo, Mata Atlântica, subosque.","-48.585","-24.4345",NA,"Arvoreta; 3m alt; frutos imaturos verdes.","HUEM000007242","HUEM000007242",NA,NA,NA,NA,NA,"-48.585","-24.4345","1998","01","01",NA,NA,NA,NA
"121","2019-05-06 11:59:49-03","UFU","HUFU","4897","S","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana","Romero, R.","Moraes, P.L.R.","166","1990","06","20",NA,"Brasil","São Paulo","São Miguel Arcanjo","P.E.C. Botelho","-47.9900016784668","-23.8700008392334",NA,"Mata submontanha - interface Planalto - Mata Atlântica.","HUFU00063801","HUFU00063801",NA,NA,NA,"27904","auto",NA,NA,"2001","02",NA,NA,NA,NA,NA
"122","2019-05-06 11:59:49-03","UFU","HUFU","4884","S","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana","Romero, R.","Moraes, P.L.R.","590","1991","12","19",NA,"Brasil","São Paulo","São Miguel Arcanjo","P.E.C. Botelho","-47.9900016784668","-23.8700008392334",NA,"Árvore, ca. 3,0 m. Flores brancas, com odor forte.; Mata atlântica.","HUFU00063857","HUFU00063857",NA,NA,NA,"27904","auto",NA,NA,"2001","10",NA,NA,NA,NA,NA
"123","2019-05-06 11:59:49-03","UFU","HUFU","60033","S","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana","Polisel, R.T.","Polisel, R.T.","992","2008","05","05",NA,"Brasil","São Paulo","Juquitiba","Estrada da Senhorinha (BR 116, Km 329), Próximo à Escola Municipal","-47.695278","-23.936667",NA,"Arvoreta, ca. 4 m alt. Botões e flores castanhas.","HUFU00063800","HUFU00063800",NA,"700","700",NA,NA,"-47.695278","-23.936667","2009","02","02",NA,NA,NA,NA
"124","2021-03-03 15:27:58-03","MN","R-TIPOS","9637","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","Cogn.",NA,"Glaziou, A.F.M.","7612","1875","01","06",NA,"Brasil","Minas Gerais","Juiz de Fora",NA,"-43.3502998352051","-21.7642002105713",NA,NA,"R000009637","R000009637_001 R000009637_002",NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA,"Isosyntypus",NA,NA
"125","2021-03-03 15:27:58-03","MN","R-TIPOS","9637a","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","Cogn.",NA,"Glaziou, A.F.M.","7612","1875","01","06",NA,"Brasil","Minas Gerais","Juiz de Fora",NA,"-43.3502998352051","-21.7642002105713",NA,NA,"R000009637a","R000009637a_001",NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA,"Isosyntypus",NA,NA
"126","2021-03-04 15:45:04-03","IF","SPSF","17462","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","racemifera","Miconia racemifera",NA,NA,"P.E.G.Coutinho",NA,"1992","10","19","América do Sul","Brasil","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"127","2021-03-04 15:45:04-03","IF","SPSF","17443","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","racemifera","Miconia racemifera",NA,NA,"P.E.G.Coutinho",NA,"1992","11","21","América do Sul","Brasil","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"128","2021-03-04 15:45:04-03","IF","SPSF","45420","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","racemifera","Miconia racemifera","((DC.) Triana)","R.Goldemberg","N.M.Ivanauskas & R.B.Martins & R.A.I.Rosa","6420",NA,NA,NA,"América do Sul","Brasil","SP","Piracaia","Fazenda Cachoeira","-46.3499984741211","-23.0499992370605",NA,"COLETA: Árvore 8m; flores;",NA,NA,NA,NA,NA,"26647","auto",NA,NA,"2014","02","13","Magnoliopsida",NA,NA,NA
"129","2021-03-04 15:45:04-03","IF","SPSF","39736","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana","R.Goldenberg","F. A. R. D. P. Arzolla & V.Gregorato & F.E.S.P.Vilela","1279","2008","03","19","América do Sul","Brasil","SP","São Paulo","P.E.Cantareira, núcleo Águas Claras","-46.6300010681152","-23.5400009155273",NA,"COLETA: Arbusto 4m, frutos.;",NA,NA,NA,NA,NA,"53584","auto",NA,NA,"2008","03","31","Magnoliopsida",NA,NA,NA
"130","2021-03-04 15:45:04-03","IF","SPSF","35809","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana","M.K.Caddah","N.M.Ivanauskas & F.M de Souza & R.T. Polisel & V. de S.Santos","6137","2005","12","16","América do Sul","Brasil","SP","Embú",NA,"-46.883611","-23.641111",NA,"COLETA: Arvoreta de 2 m. Flores creme.; GEOGRAFIA: (Datum Córrego Alegre);",NA,NA,NA,"814","814",NA,NA,NA,NA,"2014","02","12","Magnoliopsida",NA,NA,NA
"131","2021-03-04 15:45:04-03","IF","SPSF","39108","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","racemifera","Miconia racemifera","Triana","R.Goldenberg","R.T. Polisel","427","2007","02","20","América do Sul","Brasil","SP","Juquitiba","Recanto da Paz","-47.1","-23.966667",NA,"COLETA: Arvoreta 5m; botões castanhos.;",NA,NA,NA,"700","700",NA,NA,NA,NA,"2008","11","30","Magnoliopsida",NA,NA,NA
"132","2021-03-04 15:45:04-03","IF","SPSF","42137","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","racemifera","Miconia racemifera","((DC.) Triana)","R.T. Polisel","R.T.Polisel","992","2008","05","05","América do Sul","Brasil","SP","Juquitiba","Estrada da Senhorinha","-47.695278","-23.936667",NA,"COLETA: Arvoreta 4m; botões e flores castanhas.; GEOGRAFIA: BR-116, km.329, próximo à escola municipal.;",NA,NA,NA,"700","700",NA,NA,NA,NA,"2008","05","05","Magnoliopsida",NA,NA,NA
"133","2021-03-04 15:45:04-03","IF","SPSF","48469","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana",NA,"T.B.Flores & F.N.A. Mello & D.P.P. Braga & M.L. Bettinardi & V.C.Souza & R.R.Rodrigues & J.Y.Tamashiro & N.M.Ivanauskas","1797","2013","03","26","América do Sul","Brasil","SP","Tapiraí","Reserva Particular da Votorantim (CBA)","-47.533333","-24.033889",NA,"GEOGRAFIA: UHE da Barra da Trilha, Trilha da Caixa D'água, para vila dos moradores.&nf;Floresta Ombrófila Densa com perturbações antrópica (presença de plantas exóticas como Nêspera, Citrus e Araucária).;",NA,NA,NA,"480","480",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"134","2021-03-04 15:45:04-03","IF","SPSF","53675","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","racemifera","Miconia racemifera","((Schrank & Mart. ex DC.)) Triana","N.M.Ivanauskas","N.M.Ivanauskas & F.M.Souza & D.Souza","6859","2011","08","30","América do Sul","Brasil","SP","Bananal","Estação Ecológica de Bananal","-44.363056","-22.808611",NA,"COLETA: Árvore. Coleta vegetativa 11 do Plano de Manejo.; GEOGRAFIA: Floresta Ombrófila Densa. XC.I - Trilha Morro do Carneiro.;",NA,NA,NA,"1314","1314",NA,NA,NA,NA,"2012","01","24","Magnoliopsida",NA,NA,NA
"135","2021-03-04 15:45:04-03","IF","SPSF","06339","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","racemifera","Miconia racemifera",NA,NA,"A. Rodrigues",NA,"1938","12","01","América do Sul","Brasil","SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"136","2021-03-04 15:45:04-03","IF","SPSF","11768","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","racemifera","Miconia racemifera",NA,NA,"A.C.Dias","114","1987","12","16","América do Sul","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"137","2014-03-11 11:46:50-03","CAS","CAS-BOT","335385","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana",NA,"Hoehne, F. C.","28608","1931","12",NA,"South America","Brazil","São Paulo",NA,"Jardim Botanico",NA,NA,NA,"Planta viva n° 181",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"138","2019-11-21 10:10:15-03","IBt","SP","286353","S","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana","Goldenberg, R","Ávila, NS; Brero, JMG; Silva, LL; Garcia, RJF","372","1994","09","13",NA,"Brasil","São Paulo","São Paulo","Sítio caminho para Engº. Marsilac, região sul do município de São Paulo","-46.727778","-23.896111",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-46.727778","-23.896111","1998",NA,NA,NA,NA,NA,NA
"139","2020-12-03 09:40:45-03","IBt","SP","302165","S","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana","Goldenberg, R","Souza, VC; Capellari Jr, L; Miyagi, PH; Ivanauskas, NM; Pereira, VF; Moncaio, E; Berg, CC","5909","1994","04","22",NA,"Brasil","São Paulo","Iporanga","Ca. 23km da cidade em direção a Apiaí. Arredores do Rio Bethary e da Caverna Ouro Grosso","-48.681944","-24.551389",NA,NA,NA,NA,NA,"250","250",NA,NA,"-48.681944","-24.551389","2009",NA,NA,NA,NA,NA,NA
"140","2019-11-21 10:10:15-03","IBt","SP","346593","S","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana","Caddah, MK","Aragaki, S","441","1994","11","18",NA,"Brasil","São Paulo","São Paulo","Parque Municipal Alfredo Volpi","-46.7","-23.583333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-46.7","-23.583333","2012","08","02",NA,NA,NA,NA
"141","2019-11-21 10:10:15-03","IBt","SP","426721","S","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana","Indriunas, I","Almeida Scabbia, RJ; Indriunas, A; Evangelista, E; Dias, R","5233","2007","12","13",NA,"Brasil","São Paulo","Santo André","Subprefeitura de Paranapiacab e Parque Andreense, Rua Pombo Correio","-46.439811","-23.779214",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-46.439811","-23.779214","2008","07","01",NA,NA,NA,NA
"142","2019-11-21 10:10:15-03","IBt","SP","426722","S","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana","Indriunas, I","Santos Neta, AC; Pelissari, G; Almeida Scabbia, RJ","45","2008","02","14",NA,"Brasil","São Paulo","Santo André","Subprefeitura de Paranapiacaba e Parque Andreense, Jardim Joaquim Eugênio de Lima","-46.353106","-23.745161",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-46.353106","-23.745161","2008","07","01",NA,NA,NA,NA
"143","2019-11-21 10:10:15-03","IBt","SP","350152","S","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana","Goldenberg, R","Bernacci, LC; et al.","2906","2000","07","11",NA,"Brasil","São Paulo","Cotia","Reserva Florestal de Morro Grande","-46.9099998474121","-23.6000003814697",NA,NA,NA,NA,NA,NA,NA,"23869","auto",NA,NA,"2001",NA,NA,NA,NA,NA,NA
"144","2019-11-21 10:10:15-03","IBt","SP","302587","S","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana","Goldenberg, R","Kawasaki, ML; Franco, GADC","600","1994","08","18",NA,"Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Estrada do Rio Paraibuna","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,NA,"38855","auto",NA,NA,"1998",NA,NA,NA,NA,NA,NA
"145","2019-11-21 10:10:15-03","IBt","SP","246215","S","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana","Goldenberg, R","Romaniuc Neto, S; et al.","720","1987","11","01",NA,"Brasil","São Paulo","Ibiúna","Morro Água do Tamanduazinho, próx. a Represa da Fumaça","-47.2200012207031","-23.6499996185303",NA,NA,NA,NA,NA,NA,NA,"43112","auto",NA,NA,"2009",NA,NA,NA,NA,NA,NA
"146","2019-11-21 10:10:15-03","IBt","SP","302439","S","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana","Goldenberg, R","Pastore, JA; Baitello, JB","615","1995","07","21",NA,"Brasil","São Paulo","Ibiúna","Parque Estadual de Jurupará, Caminho da Fazenda Tucano","-47.2200012207031","-23.6499996185303",NA,NA,NA,NA,NA,NA,NA,"43112","auto",NA,NA,"2009",NA,NA,NA,NA,NA,NA
"147","2019-11-21 10:10:15-03","IBt","SP","276029","S","Plantae",NA,NA,"Melastomataceae","Miconia","racemifera","Miconia racemifera","(DC.) Triana","Goldenberg, R","Kirizawa, M; Sugiyama, M; Kawasaki, ML","3041","1995","04","24",NA,"Brasil","São Paulo","Iporanga","Fazenda Intervales. Base do Carmo, estrada de Alecrim","-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,NA,NA,NA,"38740","auto",NA,NA,"2009",NA,NA,NA,NA,NA,NA
