"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","locality","phylum","order","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","imagecode","decimalLongitude","decimalLatitude","county","verbatimLongitude","verbatimLatitude","identifiedBy","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","fieldNumber","class","individualCount","sex"
"97","2021-03-15 18:25:34-03","USP","SPF","218108","PreservedSpecimen","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Pena, MA","220",NA,"Brasil","Minas Gerais",NA,NA,"Aparência esbranquiçada, todo corpo floral aveludado.","SPF00218108","2007","05","29","Serra do Cipó, Km 118 da rodovia MG 010. Próximo à estátua do Juquinha.",NA,NA,"(Baker) Roque","1326","1326",NA,"-43.550556","-19.261389","Santana do Riacho","-43.550556","-19.261389","Loeuille, B","2007","07",NA,NA,NA,NA,NA,NA,NA
"98","2021-03-15 18:25:34-03","USP","SPF","218116","PreservedSpecimen","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Pena, MA","114",NA,"Brasil","Minas Gerais",NA,NA,"Erva ca. 30 cm alt. Flores alvas, no centro amarelas, brácteas verdes.","SPF00218116","2007","05","29","Serra do Cipó, Km 118 da rodovia MG 010, lado direito, sentido Morro do Pilar. Próximo à estátua do Juquinha.",NA,NA,"(Baker) Roque","1370","1370",NA,"-43.551944","-19.261111","Santana do Riacho","-43.551944","-19.261111","Pena, MA","2009",NA,NA,NA,NA,NA,NA,NA,NA
"99","2021-03-15 18:25:34-03","USP","SPF","220187","PreservedSpecimen","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Escaramai, M","20",NA,"Brasil","Minas Gerais",NA,NA,"Erva. Folhas verdes com tricomas. Brácteas brancas.; Campo seco.","SPF00220187","2012","02","07","Serra do Cipó, Caminho para o vellozieto.",NA,NA,"(Baker) Roque","1289","1289",NA,"-43.558333","-19.264639","Santana do Riacho","-43.558333","-19.264639","Escaramai, M","2013",NA,NA,NA,NA,NA,NA,NA,NA
"100","2019-11-13 11:16:32-03","USP","SPF","221160","PreservedSpecimen","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Franco, IM","884",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00221160","2011","10","14","Campus JK da UFVJM.",NA,NA,"(Baker) Roque","1342","1342",NA,"-43.565858","-18.213056","Diamantina","-43.565858","-18.213056","Franco, IM","2011","10",NA,NA,"14",NA,NA,NA,NA
"101","2019-11-13 11:16:32-03","USP","SPF","221169","PreservedSpecimen","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Franco, IM","880",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00221169","2011","10","02","Estrada para MIlho Verde.",NA,NA,"(Baker) Roque","1065","1065",NA,"-43.550556","-18.31445","Diamantina","-43.550556","-18.31445","Franco, IM","2011","10",NA,NA,"02",NA,NA,NA,NA
"102","2021-03-15 18:25:34-03","USP","SPF","225174","PreservedSpecimen","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Pena, MA","274",NA,"Brasil","Minas Gerais",NA,NA,"Margarida com botão alvo, flores amarelas. Pedúnculo aveludado alvo.","SPF00225174","2007","05","31","Serra do Cipó, Km 108 da rodovia MG 010, lado direito, sentido Morro do Pilar.",NA,NA,"(Baker) Roque","1206","1206",NA,"-43.587778","-19.289444","Santana do Riacho","-43.587778","-19.289444","Antar, GM","2016","10",NA,NA,NA,NA,NA,NA,NA
"103","2021-03-15 18:25:34-03","USP","SPF","226560","PreservedSpecimen","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Oliveira, CT","538",NA,"Brasil","Minas Gerais",NA,NA,"Erva de 40 cm alt., capítulos com flores brancas e estames amarelos; Campo de solo pedregoso.","SPF00226560","2011","10","23","Estrada entre Itambé do Mato Dentro e Santana do Rio Preto (Cabeça de Boi).",NA,NA,"(Baker) Roque","760","760","SPF00226560","-43.373806","-19.405111","Itambé do Mato Dentro","-43.373806","-19.405111","Oliveira, CT","2011","10",NA,NA,NA,NA,NA,NA,NA
"104","2019-11-13 11:16:32-03","USP","SPF","227816","PreservedSpecimen","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Fardin, F","7",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00227816","2014","03","10","Serra do Cipó",NA,NA,"(Baker) Roque","1200","1200","SPF00227816","-43.566667","-19.533333","Nova União","-43.566667","-19.533333","Antar, GM","2016","10",NA,NA,NA,NA,NA,NA,NA
"105","2019-11-13 11:16:32-03","USP","SPF","23511","PreservedSpecimen","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Menezes, NL","CFCR3304",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00023511","1982","04","10","Estrada para Milho Verde a 2 km de MIlho Verde (norte).",NA,NA,"(Baker) Roque","1000","1000",NA,"-43.483333","-18.45","Diamantina","-43.483333","-18.45","Franco, IM","2014",NA,NA,NA,NA,NA,NA,NA,NA
"106","2019-11-13 11:16:32-03","USP","SPF","83131","PreservedSpecimen","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Coeli, R","1397",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00083131","1983","05","18","Serra do Cipó",NA,NA,"(Baker) Roque",NA,NA,NA,NA,NA,NA,NA,NA,"Roque, N","1999",NA,NA,NA,NA,NA,NA,NA,NA
"107","2019-11-13 11:16:32-03","USP","SPF","40336","PreservedSpecimen","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Thomas, WW","CFCR8699",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00040336","1985","11","24",NA,NA,NA,"(Baker) Roque",NA,NA,NA,"-43.6557998657227","-18.4456005096436","Datas",NA,NA,"Roque, N","1999",NA,"23532","auto",NA,NA,NA,NA,NA
"108","2019-11-13 11:16:32-03","USP","SPF","130556","PreservedSpecimen","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Sano, PT","852",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00130556","1998","02","12",NA,NA,NA,"(Baker) Roque",NA,NA,NA,"-43.6002998352051","-18.2493991851807","Diamantina",NA,NA,"Roque, N","2012","01","101169","auto",NA,NA,NA,NA,NA
"109","2019-11-13 11:16:32-03","USP","SPF","130557","PreservedSpecimen","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Sano, PT","892",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00130557","1998","02","13",NA,NA,NA,"(Baker) Roque",NA,NA,NA,"-43.6002998352051","-18.2493991851807","Diamantina",NA,NA,"Franco, IM","2014",NA,"101169","auto",NA,NA,NA,NA,NA
"110","2021-03-15 18:25:34-03","USP","SPF","125976","PreservedSpecimen","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Roque, N","404",NA,"Brasil","Minas Gerais",NA,NA,"Brácteas involucrais verdes com ápice vináceo. Flores alvas, papus estramíneo.; Solo arenoso úmido.","SPF00125976","1997","12","08","Biribiri, Campo em frente à Cachoeira da Sentinela.",NA,NA,"(Baker) Roque",NA,NA,NA,"-43.6002998352051","-18.2493991851807","Diamantina",NA,NA,"Roque, N","2012","01","101169","auto",NA,NA,NA,NA,NA
"111","2021-03-15 18:25:34-03","USP","SPF","125978","PreservedSpecimen","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Roque, N","407",NA,"Brasil","Minas Gerais",NA,NA,"Campo rupestre.","SPF00125978","1997","12","08","Estrada Diamantina - Biribiri.",NA,NA,"(Baker) Roque",NA,NA,NA,"-43.6002998352051","-18.2493991851807","Diamantina",NA,NA,"Franco, IM","2014",NA,"101169","auto",NA,NA,NA,NA,NA
"112","2021-03-15 18:25:34-03","USP","SPF","125977","PreservedSpecimen","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Roque, N","405",NA,"Brasil","Minas Gerais",NA,NA,"Campo rupestre.","SPF00125977","1997","12","08","Estrada Diamantina - Biribiri.",NA,NA,"(Baker) Roque",NA,NA,NA,"-43.6002998352051","-18.2493991851807","Diamantina",NA,NA,"Franco, IM","2014",NA,"101169","auto",NA,NA,NA,NA,NA
"113","2021-03-15 18:25:34-03","USP","SPF","125984","PreservedSpecimen","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Roque, N","441",NA,"Brasil","Minas Gerais",NA,NA,"Afloramento rochoso.","SPF00125984","1997","12","10","Estrada Diamantina-Conselheiro Mata, km 188 - lado direito.",NA,NA,"(Baker) Roque",NA,NA,NA,"-43.6002998352051","-18.2493991851807","Diamantina",NA,NA,"Franco, IM","2014",NA,"101169","auto",NA,NA,NA,NA,NA
"114","2021-03-15 18:25:34-03","USP","SPF","38904","PreservedSpecimen","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Pirani, JR","CFCR7938",NA,"Brasil","Minas Gerais",NA,NA,"Erva no solo arenoso. Flores liguladas alvas e flores do capítulo creme-claras.; Campo rupestre.","SPF00038904","1985","08","03","Estrada para mendanha, ca. de 12 km de Diamantina. Sítio do Sr. Sakurai.",NA,NA,"(Baker) Roque",NA,NA,NA,"-43.6002998352051","-18.2493991851807","Diamantina",NA,NA,"Roque, N","1999",NA,"101169","auto",NA,NA,NA,NA,NA
"115","2021-03-15 18:25:34-03","USP","SPF","187382","PreservedSpecimen","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Roque, N","1646",NA,"Brasil","Minas Gerais",NA,NA,"Campo rupestre.","SPF00187382","2007","09","23","Estrada para Milho Verde.",NA,NA,"(Baker) Roque",NA,NA,NA,"-43.6002998352051","-18.2493991851807","Diamantina",NA,NA,"Franco, IM","2014",NA,"101169","auto",NA,NA,NA,NA,NA
"116","2021-03-15 18:25:34-03","USP","SPF","125980","PreservedSpecimen","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Roque, N","411",NA,"Brasil","Minas Gerais",NA,NA,"Campo arenoso.","SPF00125980","1997","12","09","Estrada para Milho Verde.",NA,NA,"(Baker) Roque",NA,NA,NA,"-43.6002998352051","-18.2493991851807","Diamantina",NA,NA,"Franco, IM","2014",NA,"101169","auto",NA,NA,NA,NA,NA
"117","2019-11-13 11:16:32-03","USP","SPF","137723","PreservedSpecimen","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Mello-Silva, R","1517",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00137723","1997","10","02","Estrada para o Distrito de Mendanha (BR 367) ca. de 7 km de Diamantina, nascentes do córrego Soberbo.",NA,NA,"(Baker) Roque","1300","1300",NA,"-43.6002998352051","-18.2493991851807","Diamantina",NA,NA,"Franco, IM","2014",NA,"101169","auto",NA,NA,NA,NA,NA
"118","2019-11-13 11:16:32-03","USP","SPF","137715","PreservedSpecimen","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Hervencio, P","101",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00137715","1997","10","20",NA,NA,NA,"(Baker) Roque",NA,NA,NA,"-43.7449989318848","-19.513599395752","Jaboticatubas",NA,NA,"Roque, N","1999",NA,"31264","auto",NA,NA,NA,NA,NA
"119","2019-11-13 11:16:32-03","USP","SPF","137716","PreservedSpecimen","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Hervencio, P","106",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00137716","1997","10","21",NA,NA,NA,"(Baker) Roque",NA,NA,NA,"-43.7449989318848","-19.513599395752","Jaboticatubas",NA,NA,"Roque, N","1999",NA,"31264","auto",NA,NA,NA,NA,NA
"120","2019-11-13 11:16:32-03","USP","SPF","110076","PreservedSpecimen","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Roque, N","116",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00110076","1996","02","12","Serra do Cipó",NA,NA,"(Baker) Roque",NA,NA,NA,"-43.7449989318848","-19.513599395752","Jaboticatubas",NA,NA,"Roque, N","1999",NA,"31264","auto",NA,NA,NA,NA,NA
"121","2019-11-13 11:16:32-03","USP","SPF","63310","PreservedSpecimen","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Kameyama, C","CFSC10558",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00063310","1987","09","10","Parque Nacional da Serra do Cipó",NA,NA,"(Baker) Roque",NA,NA,NA,"-43.7144012451172","-19.1688995361328","Santana do Riacho",NA,NA,"Roque, N","1999",NA,"26557","auto",NA,NA,NA,NA,NA
"122","2019-11-13 11:16:32-03","USP","SPF","121955","PreservedSpecimen","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Roque, N","322",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00121955","1997","06","25","Serra do Cipó",NA,NA,"(Baker) Roque",NA,NA,NA,"-43.7144012451172","-19.1688995361328","Santana do Riacho",NA,NA,"Roque, N","1999",NA,"26557","auto",NA,NA,NA,NA,NA
"123","2019-11-13 11:16:32-03","USP","SPF","121956","PreservedSpecimen","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Roque, N","323",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00121956","1997","06","25","Serra do Cipó",NA,NA,"(Baker) Roque",NA,NA,NA,"-43.7144012451172","-19.1688995361328","Santana do Riacho",NA,NA,"Roque, N","1999",NA,"26557","auto",NA,NA,NA,NA,NA
"124","2019-11-13 11:16:32-03","USP","SPF","121959","PreservedSpecimen","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Roque, N","332",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00121959","1997","06","26","Serra do Cipó",NA,NA,"(Baker) Roque",NA,NA,NA,"-43.7144012451172","-19.1688995361328","Santana do Riacho",NA,NA,"Roque, N","1999",NA,"26557","auto",NA,NA,NA,NA,NA
"125","2019-11-13 11:16:32-03","USP","SPF","124103","PreservedSpecimen","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Roque, N","342",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00124103","1997","09","23","Serra do Cipó",NA,NA,"(Baker) Roque",NA,NA,NA,"-43.7144012451172","-19.1688995361328","Santana do Riacho",NA,NA,"Roque, N","1999",NA,"26557","auto",NA,NA,NA,NA,NA
"126","2019-11-13 11:16:32-03","USP","SPF","124106","PreservedSpecimen","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Roque, N","358",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00124106","1997","09","24","Serra do Cipó",NA,NA,"(Baker) Roque",NA,NA,NA,"-43.7144012451172","-19.1688995361328","Santana do Riacho",NA,NA,"Roque, N","1999",NA,"26557","auto",NA,NA,NA,NA,NA
"127","2019-11-13 11:16:32-03","USP","SPF","133233","PreservedSpecimen","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Roque, N","469",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00133233","1998","09","28","Serra do Cipó",NA,NA,"(Baker) Roque",NA,NA,NA,"-43.7144012451172","-19.1688995361328","Santana do Riacho",NA,NA,"Roque, N","1999",NA,"26557","auto",NA,NA,NA,NA,NA
"128","2019-11-13 11:16:32-03","USP","SPF","138178","PreservedSpecimen","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Costa, FN","89",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00138178","1999","09","25","Serra do Cipó",NA,NA,"(Baker) Roque",NA,NA,NA,"-43.7144012451172","-19.1688995361328","Santana do Riacho",NA,NA,"Roque, N","1999",NA,"26557","auto",NA,NA,NA,NA,NA
"129","2019-11-13 11:16:32-03","USP","SPF","66691","PreservedSpecimen","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Müller, C","CFSC11715",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00066691","1973","01","04","Serra do Cipó",NA,NA,"(Baker) Roque",NA,NA,NA,"-43.7144012451172","-19.1688995361328","Santana do Riacho",NA,NA,"Roque, N","1999",NA,"26557","auto",NA,NA,NA,NA,NA
"130","2019-11-13 11:16:32-03","USP","SPF","77992","PreservedSpecimen","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Sakuragui, CM","56",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00077992","1990","08","02","Serra do Cipó",NA,NA,"(Baker) Roque",NA,NA,NA,"-43.7144012451172","-19.1688995361328","Santana do Riacho",NA,NA,"Roque, N","1999",NA,"26557","auto",NA,NA,NA,NA,NA
"131","2019-11-13 11:16:32-03","USP","SPF","79809","PreservedSpecimen","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Roque, N","CFSC13143",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00079809","1993","05","02","Serra do Cipó",NA,NA,"(Baker) Roque",NA,NA,NA,"-43.7144012451172","-19.1688995361328","Santana do Riacho",NA,NA,"Roque, N","1999",NA,"26557","auto",NA,NA,NA,NA,NA
"132","2019-11-13 11:16:32-03","USP","SPF","83137","PreservedSpecimen","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Cordeiro, SV","s.n.",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00083137","1990","05","19","Serra do Cipó",NA,NA,"(Baker) Roque",NA,NA,NA,"-43.7144012451172","-19.1688995361328","Santana do Riacho",NA,NA,"Roque, N","1999",NA,"26557","auto",NA,NA,NA,NA,NA
"133","2019-11-13 11:16:32-03","USP","SPF","83139","PreservedSpecimen","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Fonseca, FG","s.n.",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00083139","1990","04","21","Serra do Cipó",NA,NA,"(Baker) Roque",NA,NA,NA,"-43.7144012451172","-19.1688995361328","Santana do Riacho",NA,NA,"Roque, N","1998","08","26557","auto",NA,NA,NA,NA,NA
"134","2021-03-15 18:25:34-03","USP","SPF","160113","PreservedSpecimen","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Motta, LB","4",NA,"Brasil","Minas Gerais",NA,NA,"Erva ca. 15 cm altura. Flores brancas.","SPF00160113","2003","07","08","Serra do Cipó, Km 108 na Estrada Santana do Riacho - Conceição do Mato Dentro. Campo aberto, margem esquerda da estrada.",NA,NA,"(Baker) Roque",NA,NA,NA,"-43.7144012451172","-19.1688995361328","Santana do Riacho",NA,NA,"Loeuille, B","2006","02","26557","auto",NA,NA,NA,NA,NA
"135","2019-11-13 11:16:32-03","USP","SPF","220852","PreservedSpecimen","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Roque, N","3751",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00220852","2012","09","27","Planalto Diamantina. Trilha das Campinas.",NA,NA,"(Baker) Roque",NA,NA,NA,"-43.3067016601562","-18.465799331665","Santo Antônio do Itambé",NA,NA,"Anônimo",NA,NA,"19014","auto",NA,NA,NA,NA,NA
"136","2019-10-07 09:11:58-03","UEFS","HUEFS","217296","PreservedSpecimen","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Antar, G.M.","36",NA,"Brasil","Minas Gerais",NA,NA,"Campo Rupestre. Solo Arenoso seco.","HUEFS0217296","2012","07","04","Parque Nacional da Serra do Cipó. Trilha Do Travessão.","Angiospermae","Asterales","(Baker) Roque","1100","1100",NA,"-43.524444","-19.331111","Santana do Riacho","43W31'28''","19S19'52''",NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA
"137","2019-10-07 09:11:58-03","UEFS","HUEFS","7920","PreservedSpecimen","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Almeida, E.de F.","221",NA,"Brasil","Minas Gerais",NA,NA,NA,"HUEFS0007920","1982","05","21","Serra do cipó, MG-010.","Angiospermae","Asterales","(Baker) Roque",NA,NA,NA,"-43.616667","-19.333333","Santana do Riacho","43W37'","19S20'","N.Roque","2003","07",NA,NA,NA,NA,"Asteranae",NA,NA
"138","2019-10-07 09:11:58-03","UEFS","HUEFS","192933","PreservedSpecimen","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Quaresma, A.S.","266",NA,"Brasil","Minas Gerais",NA,NA,"Campo rupestre.","HUEFS0192933","2011","12","14","Estrada para Chapada do Couto, logo após a bifurcação para o Covão.","Angiospermae","Asterales","(Baker) Roque","1370","1370",NA,"-43.6002998352051","-18.2493991851807","Diamantina",NA,NA,NA,NA,NA,"101169","auto",NA,NA,"Asteranae",NA,NA
"139","2019-10-07 09:11:58-03","UEFS","HUEFS","192934","PreservedSpecimen","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Quaresma, A.S.","267",NA,"Brasil","Minas Gerais",NA,NA,"Campo rupestre.","HUEFS0192934","2011","12","14","Estrada para Chapada do Couto, logo após a bifurcação para o Covão.","Angiospermae","Asterales","(Baker) Roque","1370","1370",NA,"-43.6002998352051","-18.2493991851807","Diamantina",NA,NA,NA,NA,NA,"101169","auto",NA,NA,"Asteranae",NA,NA
"140","2019-10-07 09:11:58-03","UEFS","HUEFS","46605","PreservedSpecimen","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Souza, V.C.","11553",NA,"Brasil","Minas Gerais",NA,NA,NA,"HUEFS0046605","1996","07","03","Serra do Cipó, ca. 1-2 Km acima do Córrego Chapéu de Sol.","Angiospermae","Asterales","(Baker) Roque",NA,NA,NA,"-43.7144012451172","-19.1688995361328","Santana do Riacho",NA,NA,NA,NA,NA,"26557","auto",NA,NA,"Asteranae",NA,NA
"141","2019-10-07 09:11:58-03","UEFS","HUEFS","44447","PreservedSpecimen","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Roque, N.","CFSC13143",NA,"Brasil","Minas Gerais",NA,NA,"Afloramento rochoso.","HUEFS0044447","1993","05","02","Serra do Cipó, rodovia Belo Horizonte - Conceição Mato Dentro, Km 115.","Angiospermae","Asterales","(Baker) Roque",NA,NA,NA,"-43.7144012451172","-19.1688995361328","Santana do Riacho",NA,NA,NA,NA,NA,"26557","auto",NA,NA,"Asteranae",NA,NA
"142","2020-04-29 16:29:37-03","UFVJM","HDJF","6900","PreservedSpecimen","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Faria, JEQ; Otoni, TJO; Oliveira, PA","7966","Southern America","Brasil","Minas Gerais",NA,NA,NA,"HDJF006900","2017","07","08","Fazenda Tempo Perdido, próximo ao Distrito de Capivarí","Dicotyledoneae",NA,"(Baker) Roque","1279","1279",NA,"-43.438611","-18.415556","Serro","-43.438611","-18.415556","Faria, JEQ","2017","07",NA,NA,NA,NA,NA,NA,NA
"143","2020-04-29 16:29:37-03","UFVJM","HDJF","5650","PreservedSpecimen","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Chaves, DA","168","Southern America","Brasil","Minas Gerais",NA,NA,NA,"HDJF005650","2013","01","08","Cadeia do Espinhaço: Chapada dos Coutos, atrás do Parque Estadual do Rio Preto indo pelo Acaba Mundo","Dicotyledoneae",NA,"(Baker) Roque","1335","1335","HDJF005650_01","-43.332933","-18.29335","São Gonçalo do Rio Preto","-43.332933","-18.29335",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-04-29 16:29:37-03","UFVJM","HDJF","6948","PreservedSpecimen","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Faria, JEQ; Chaves, DA","8015","Southern America","Brasil","Minas Gerais",NA,NA,NA,"HDJF006948","2017","07","12","Estrada após a entrada para Cachoeira do Tempo Perdido, próximo a Capivari","Dicotyledoneae",NA,"(Baker) Roque","1293","1293",NA,"-43.437222","-18.411389","Serro","-43.437222","-18.411389","Faria, JEQ","2017","07",NA,NA,NA,NA,NA,NA,NA
"145","2019-11-01 14:53:07-03","UnB","UB","123776","PreservedSpecimen","Plantae","Asteraceae","Actinoseris","arenaria","Actinoseris arenaria",NA,"King, RM","8387","Southern America","Brasil","Minas Gerais",NA,NA,"Florets white.; Scapose herb.",NA,"1980","01","31","Serra do Cipó. 1-4km N of Alto do Paraíso","Dicotyledoneae",NA,"(Baker) Roque",NA,NA,NA,NA,NA,NA,NA,NA,"Roque, N","1997","01",NA,NA,"20",NA,NA,NA,NA
"146","2019-11-01 14:53:07-03","UnB","UB","123777","PreservedSpecimen","Plantae","Asteraceae","Actinoseris","arenaria","Actinoseris arenaria",NA,"Heringer, EP","6178","Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,"1958","03","05","Serra do Cipó","Dicotyledoneae",NA,"(Baker) Roque",NA,NA,NA,NA,NA,NA,NA,NA,"Roque, N","1997","01",NA,NA,"20",NA,NA,NA,NA
"147","2019-11-01 14:54:28-03","UnB","UB","207114","PreservedSpecimen","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Chaves, DA","168","Southern America","Brasil","Minas Gerais",NA,NA,"Complexo Rupestre",NA,"2013","01","08","Cadeia do Espinhaço: Chapada dos Coutos, atrás do Parque Estadual do Rio Preto indo pelo Acaba Mundo","Dicotyledoneae",NA,"(Baker) Roque","1335","1335",NA,"-43.332933","-18.29335","São Gonçalo do Rio Preto","-43.332933","-18.29335",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2019-11-01 14:54:28-03","UnB","UB","123904","PreservedSpecimen","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Splett, S","942","Southern America","Brasil","Minas Gerais",NA,NA,"Planta com folhas em roseta basal, alguns indivíduos com inflorescências velhas sem flores ou frutos; Crescendo em solo arenoso, no local relativamente frequente",NA,"1995","03","15","Estrada de terra Diamantina-Conselheiro Mata Dentro, 8,6km depois do asfalto","Dicotyledoneae",NA,"(Baker) Roque","1000","1000",NA,"-43.883333","-18.333333",NA,"-43.883333","-18.333333","Roque, N","1999",NA,NA,NA,NA,NA,NA,NA,NA
"149","2019-11-01 14:54:28-03","UnB","UB","123906","PreservedSpecimen","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Heringer, EP","6075","Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,"1958","03","04","Serra do Cipó","Dicotyledoneae",NA,"(Baker) Roque",NA,NA,NA,NA,NA,NA,NA,NA,"Roque, N","1999",NA,NA,NA,NA,NA,NA,NA,NA
"150","2019-11-01 14:54:28-03","UnB","UB","206993","PreservedSpecimen","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Chaves, DA","47","Southern America","Brasil","Minas Gerais",NA,NA,"Complexo Rupestre",NA,"2013","12","16","Cadeia do Espinhaço: Córrego do Soberbo e entorno, Campus II UFVJM","Dicotyledoneae",NA,"(Baker) Roque","1330","1330",NA,"-43.56555","-18.199033",NA,"-43.56555","-18.199033","Chaves, DA","2014","07",NA,NA,"29",NA,NA,NA,NA
"151","2019-11-01 14:54:28-03","UnB","UB","207455","PreservedSpecimen","Plantae","Asteraceae","Richterago","arenaria","Richterago arenaria",NA,"Chaves, DA; Hiago, F; Pinheiro, M; Pacheco, MA","509","Southern America","Brasil","Minas Gerais",NA,NA,"Complexo Rupestre",NA,"2014","09","14","Cadeia do Espinhaço: Parque Estadual do Rio Preto, área do Módulo PERP 2","Dicotyledoneae",NA,"(Baker) Roque","1502","1502",NA,"-43.34295","-18.223283","São Gonçalo do Rio Preto","-43.34295","-18.223283","Chaves, DA","2014","10",NA,NA,"20",NA,NA,NA,NA
