"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","minimumElevationInMeters","maximumElevationInMeters","imagecode","recordNumber","locality","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","previousCatalogNumber"
"538","2020-07-23 12:00:17-03","CEPLAC","CEPEC","63042","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum majus",NA,"J. B. C.-Sobrinho",NA,NA,NA,"R. S. Pinheiro","1967","07","18","Brasil","Bahia","JUSSARÍ","-39.4953002929688","-15.1913995742798",NA,NA,NA,NA,NA,NA,NA,"117","Sem informação.",NA,NA,NA,NA,"majus",NA,"21386","auto",NA,"30/04/2004",NA,NA,NA
"539","2020-07-23 12:00:17-03","CEPLAC","CEPEC","7641","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum",NA,"J. A. Kallunki",NA,NA,NA,"T. S. dos Santos","1971","09","18","Brasil","Bahia","SANTA CRUZ CABRÁLIA","-39.0247001647949","-16.2780990600586",NA,NA,"<ll>dwc_commonname:</ll> Imbiruçu",NA,NA,NA,NA,"1962","Reserva Biológica do Pau-brasil. CEPLAC.",NA,NA,NA,NA,NA,NA,"49584","auto",NA,"30/04/1984",NA,NA,NA
"540","2020-07-23 12:00:17-03","CEPLAC","CEPEC","28877","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum",NA,"J. A. Kallunki",NA,NA,NA,"A. M. de Carvalho","1982","01","08","Brasil","Bahia","VALENÇA","-39.0731010437012","-13.3703002929688","0*0'0","0*0'0",NA,NA,NA,NA,NA,"1124","Estrada Valença/Guaibim., Km 10 ap.",NA,NA,NA,NA,NA,NA,"43634","auto",NA,"30/12/1984",NA,NA,NA
"541","2020-07-23 12:00:17-03","CEPLAC","CEPEC","44342","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum",NA,"L. S. Leoni",NA,NA,NA,"L. S. Leoni","1988","06","01","Brasil","Minas Gerais","CARANGOLA","-42.0293998718262","-20.7331008911133",NA,NA,"<ll>dwc_commonname:</ll> Paineira",NA,NA,NA,NA,"227","Rio Carangola.",NA,NA,NA,NA,NA,NA,"21913","auto",NA,"26/07/1988",NA,NA,NA
"542","2020-11-19 14:06:21-03","Unimontes","MCMG","6087","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Paixão, F. A.; Resck, D. V. S.",NA,NA,NA,"Paixão, F. A.; Resck, D. V. S.","2018","09","25","Brasil","Minas Gerais","Mariana","-43.4160995483398","-20.377799987793","W43° 24' 54.4","S20° 14' 00.7",NA,NA,NA,NA,NA,NA,"Bento Rodrigues",NA,NA,NA,NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA
"543","2020-11-19 14:06:21-03","Unimontes","MCMG","6377","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Paixão, F. A.; Resck, D. V. S.",NA,NA,NA,"Paixão, F. A.; Resck, D. V. S.","2018","11","12","Brasil","Minas Gerais","Marliéria","-42.7322006225586","-19.7122001647949","W42° 30' 01.4","S19° 42' 46.1",NA,NA,NA,NA,NA,NA,"Marliéria",NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA
"544","2020-11-19 14:06:21-03","Unimontes","MCMG","6553","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Paixão, F. A.; Resck, D. V. S.",NA,NA,NA,"Paixão, F. A.; Resck, D. V. S.","2019","01","16","Brasil","Minas Gerais","Sem Peixe",NA,NA,"W42° 48' 06.0","S20° 08' 11.0",NA,NA,NA,NA,NA,NA,"Sem Peixe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","2013-02-07 10:18:12-02","UMC","HUMC","4553","S","Plantae","Bombacaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum",NA,NA,NA,NA,NA,"Equipe FEPAF","2004","01","01","Brazil","São Paulo","Biritiba Mirim","-46.092222","-23.608056","46W05'32","23S36'29","Arbórea.",NA,"761","761",NA,"73","Entorno da Barragem de Biritiba. Mata do Ouriço. Mata Secundária.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","2019-12-20 18:46:35-03","UFSJ","HUFSJ","11016","S","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Costa, MTR","2018",NA,NA,"Boudet Fernandes, HQ; et al.","1990","08","16","Brasil","Espírito Santo","Afonso Cláudio","-41.033333","-20.066667","-41.033333","-20.066667","Arvoreta com 5m de alt.; DAB com aprox. 40 cm.","HUFSJ011016","1050","1050",NA,"3007","Alto 03, Portões (pico de antena de rádio amador).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","2019-02-27 14:02:25-03","UFSJ","HUFSJ","7381","S","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Costa, MTR","2015",NA,NA,"Costa, MTR; Oliveira, D","2014","08","31","Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,"Árvore de 4m de altura com flores brancas. Obs. Exsicata em duas partes. 2/2","HUFSJ007381",NA,NA,"HUFSJ007381_00 HUFSJ007381_01","188","Dombe.",NA,NA,NA,NA,NA,NA,"23079","auto",NA,NA,NA,NA,NA
"548","2020-09-22 13:48:54-03","USP","SPFW","7749","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","F.P. da Silva, 2018.",NA,NA,NA,"Alecio, P.C. Veiga, M.G.; Alecio, P.C.; Ribeiro, J.C.M.; Santos, L.P.; Itepan, L.Z.; de Camargo, E.P.; Redondo, L.F.; Sales, H.; Ferreira, C.A.; Reis, G.I","2018","09","24","Brasil","Minas Gerais","Itacarambí","-44.244556","-15.124139","44º14'40,4''W","15º07'26,9''S",NA,NA,"707","707",NA,"92","Parque Nacional Cavernas do Peruaçu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","2020-09-22 13:48:54-03","USP","SPFW","7517","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","G.C.T. Ceccantini 9.2018",NA,NA,NA,"Veiga, M.G. Ceccantini, G.C.T.; Alecio, P.C. ; Ribeiro, J.C.M.; Santos, L.P.; Itepan, L.Z.; de Camargo, E.P.; Redondo, L.F. .","2018","09","25","Brasil","Minas Gerais","Itacarambi","-44.246667","-15.1235","44°14'48W","15°07'24,6S",NA,NA,"699","699",NA,"51","Parque Nacional Cavernas do Peruaçu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","2020-09-22 13:48:54-03","USP","SPFW","7963","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","V.B. Dos Santos, 2019.",NA,NA,NA,"Alecio, P.C. Ceccantini, G.C.T.; dos Santos, L.; Camargo, E.P.; De Jesus, V.B.; Iegawa, E.M.","2019","01","18","Brasil","Minas Gerais","Itacarambi","-44.266694","-15.090083","44º16'00,1''W","15º05'24,3S",NA,NA,"701","701",NA,"267","Parque Nacional Cavernas do Peruaçu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","2020-09-22 13:48:54-03","USP","SPFW","8015","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Camargo, E.P - 2019.",NA,NA,NA,"Camargo, E.P. Ceccantini, G.C.T.; Alecio, P.C.; Lopes, E. E.; Iegawa, E.M.","2019","01","16","Brasil","Minas Gerais","Itacarambi",NA,"-15.0855","44'160,5W","15°05'7,8S",NA,NA,"705","705",NA,"97","Parque Nacional Cavernas do Peruaçu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","2020-09-22 13:48:54-03","USP","SPFW","8075","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns",NA,NA,NA,NA,"Lopes, E.E.M. Alecio, P.C.; Camargo, E. P.; Santos, L. P.; Santos, V. B.","2019","01","16","Brasil","Minas Gerais","Itacarambi",NA,"-15.087056","44º16'07,8W","15º05'13,4S","Vale do silu. Lado direito em direção ao começo da trilha, próximo ao paredão.",NA,"682","682",NA,"14","Parque Nacional Cavernas do Peruaçu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","2020-09-22 13:48:54-03","USP","SPFW","8038","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Camargo, E.P - 2019.",NA,NA,NA,"Camargo, E.P. Ceccantini, G.C.T.; Alecio, P.C.; Lopes, E. E.; Iegawa, E.M.","2019","01","18","Brasil","Minas Gerais","Itacarambi",NA,"-15.08925","44'1659,4W","15°05'21,3S",NA,NA,"701","701",NA,"120","Parque Nacional Cavernas do Peruaçu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","2020-09-22 13:48:54-03","USP","SPFW","7536","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","G.C.T. Ceccantini 9.2018",NA,NA,NA,"Veiga, M.G. Ceccantini, G.C.T.; Alecio, P.C. ; Ribeiro, J.C.M.; Santos, L.P.; Itepan, L.Z.; de Camargo, E.P.; Redondo, L.F. .","2018","09","27","Brasil","Minas Gerais","Itacarambi","-44.242194","-15.123194","44°14'31,9W","15°07'23,5S",NA,NA,"724","724",NA,"72","Parque Nacional Cavernas do Peruaçu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","2020-09-22 13:48:54-03","USP","SPFW","7951","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","V.B. Dos Santos, 2019.",NA,NA,NA,"Alecio, P.C. Ceccantini, G.C.T.; dos Santos, L.; Camargo, E.P.; De Jesus, V.B.; Iegawa, E.M.","2019","01","17","Brasil","Minas Gerais","Itacarambi","-44.266667","-15.083944","44º16'00,0''W","15º05'02,2''S",NA,NA,"666","666",NA,"254","Parque Nacional Cavernas do Peruaçu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","2020-09-22 13:48:54-03","USP","SPFW","7518","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","G.C.T. Ceccantini 9.2018",NA,NA,NA,"Veiga, M.G. Ceccantini, G.C.T.; Alecio, P.C. ; Ribeiro, J.C.M.; Santos, L.P.; Itepan, L.Z.; de Camargo, E.P.; Redondo, L.F. .","2018","09","25","Brasil","Minas Gerais","Itacarambi","-44.246667","-15.1235","44°14'48W","15°07'24,6S",NA,NA,"699","699",NA,"52","Parque Nacional Cavernas do Peruaçu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","2020-09-22 13:48:54-03","USP","SPFW","7516","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","G.C.T. Ceccantini 9.2018",NA,NA,NA,"Veiga, M.G. Ceccantini, G.C.T.; Alecio, P.C. ; Ribeiro, J.C.M.; Santos, L.P.; Itepan, L.Z.; de Camargo, E.P.; Redondo, L.F. .","2018","09","25","Brasil","Minas Gerais","Itacarambi","-44.246667","-15.1235","44°14'48W","15°07'24,6S",NA,NA,"699","699",NA,"50","Parque Nacional Cavernas do Peruaçu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","2020-09-22 13:48:54-03","USP","SPFW","7514","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","G.C.T. Ceccantini 9.2018",NA,NA,NA,"Veiga, M.G. Ceccantini, G.C.T.; Alecio, P.C. ; Ribeiro, J.C.M.; Santos, L.P.; Itepan, L.Z.; de Camargo, E.P.; Redondo, L.F. .","2018","09","25","Brasil","Minas Gerais","Itacarambi","-44.246667","-15.1235","44°14'48W","15°07'24,6S",NA,NA,"699","699",NA,"48","Parque Nacional Cavernas do Peruaçu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559","2020-09-22 13:48:54-03","USP","SPFW","7950","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","V.B. Dos Santos, 2019.",NA,NA,NA,"Alecio, P.C. Ceccantini, G.C.T.; dos Santos, L.; Camargo, E.P.; De Jesus, V.B.; Iegawa, E.M.","2019","01","17","Brasil","Minas Gerais","Itacarambi","-44.266667","-15.083944","44º16'00,0''W","15º05'02,2''S",NA,NA,"667","667",NA,"253","Parque Nacional Cavernas do Peruaçu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560","2020-09-22 13:48:54-03","USP","SPFW","7725","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","G.C.T. Ceccantini, 2018.",NA,NA,NA,"Ceccantini, G.C.T. Veiga, M.G.; Alecio, P.C.; Ribeiro, J.C.M.; Santos, L.P.; Itepan, L.Z.; de Camargo, E.P.; Redondo, L.F.; Sales, H.; Ferreira, C.A.; Reis, G.I","2018","09","24","Brasil","Minas Gerais","Itacarambi","-44.233333","-15.116667","44º14'W","15º07'S",NA,NA,NA,NA,NA,"4513","Parque Nacional Cavernas do Peruaçu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","2020-09-22 13:48:54-03","USP","SPFW","7524","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","G.C.T. Ceccantini 9.2018",NA,NA,NA,"Veiga, M.G. Ceccantini, G.C.T.; Alecio, P.C. ; Ribeiro, J.C.M.; Santos, L.P.; Itepan, L.Z.; de Camargo, E.P.; Redondo, L.F. .","2018","09","26","Brasil","Minas Gerais","Itacarambi","-44.266667","-15.115861","44°16'00W","15°06'57,1S",NA,NA,"710","710",NA,"60","Parque Nacional Cavernas do Peruaçu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","2020-09-22 13:48:54-03","USP","SPFW","2735","PreservedSpecimen","Plantae","Malvaceae Bombacoideae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","M.C. Duarte",NA,NA,NA,"Freire, G.Q. Nakamura, C.; Horta, L.A.D.; Cardim, R.H.H.","2007","04","11","Brasil","Minas Gerais","Matozinhos","-44.010778","-19.476861","44º00'38,8''W","19º28'36,7''S",NA,NA,"680","680",NA,"267",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563","2019-11-13 16:04:47-03","UNISANTA","HUSC","11686","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","P.S.P Sampaio; A. Santos",NA,NA,NA,"A. Santos; F. Santos, J Freitas,","2012","03","21","Brasil","São Paulo","Guarujá","-46.25","-23.9899997711182",NA,NA,"Árvore com nº de placa 1117, com 18 metros de altura.; Floresta ombrofila densa.",NA,NA,NA,NA,"19","Serra do Guararu, condomínio Iporanga, área C, parcela 19.","Magnoliophyta",NA,NA,NA,NA,NA,"18989","auto",NA,NA,NA,NA,NA
"564","2019-11-13 16:04:47-03","UNISANTA","HUSC","10713","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns",NA,NA,NA,NA,"Scolari, G.O.; Lima, C.F.","2006","04","23","Brasil","São Paulo","Santos","-46.3300018310547","-23.9599990844727",NA,NA,"Árvore com aproximadamente 5m de altura. Flores brancas.",NA,NA,NA,NA,"10","Jardim Botânico Municipal de Santos Chico Mendes.","Magnoliophyta",NA,NA,NA,NA,NA,"26836","auto",NA,NA,NA,NA,NA
"565","2020-11-04 17:29:42-03","UEM","HUEM","1759","S","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Silva; Soares-Silva, LH","1989","08",NA,"Soares-Silva, LH; F. Chagas-Silva","1989","07","07","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,"Árvore; 10 m de altura; botões florais negros; flores com estames brancos; pétala branca internamente, preta externamente;visitada por Melipona","HUEM000002509",NA,NA,"HUEM000002509","219","Parque Estadual Mata dos Godoy",NA,NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"566","2020-11-04 17:29:42-03","UEM","HUEM","12480","S","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Orfrini, AC",NA,NA,NA,"Orfrini, AC","2006","06","19","Brasil","Paraná","Maringá","-51.9385986328125","-23.4253005981445",NA,NA,"Árvore; até 3 m de altura; folhas digitadas; estames brancos numerosos; pétalas brancas","HUEM000002508",NA,NA,"HUEM000002508","4","Câmpus sede da Universidade Estadual de Maringá",NA,NA,NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA
"567","2016-08-23 10:58:59-03","NHMLondon","NHM-LONDON-BOT","BM000645666","S","Plantae","Bombacaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","A.Robyns","André Georges Marie Walter Albert Robyns; b.1935; d.2003; A.Robyns","1961","06","26","Ynes Enriquetta Julietta Mexia; b.1870; d.1938; Mexia","1930","05","17","Brasil","Minas Gerais",NA,"-44.096503","-19.690239","-44.096503","-19.690239","<a href=http://www.nhm.ac.uk/services/media-store/asset/aa388b2465d62aa2278961adae14e15e4857ad73/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"4711",NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4987568"
"568","2021-02-12 15:02:14-03","UFSCar","SPSC","7586","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns",NA,NA,NA,NA,"J.J. Soares","2004","11","25","Brasil",NA,"São Pedro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","2020-11-05 13:53:51-03","UNIRIO","HUNI","4385","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","S.Z. Cordeiro",NA,NA,NA,"R.C.C. Ribeiro","2010","05","13","Brasil","Rio de Janeiro","Rio de Janeiro","-43.585","-23.039722","43º35'6''W","23º2'23''S","Material doado pelo Colégio Militar do Rio de Janeiro (CMRJ). Árvore com folhas compostas, com sete folíolos. Inflorescência axilar, isolada, com nectários extraflorais. Presença de muitas formigas. Flores brancas. Habitat: Restinga","HUNI00004385",NA,NA,NA,NA,"Restinga da Marambaia. Faixa de vegetação arbórea.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570","2020-11-05 13:53:51-03","UNIRIO","HUNI","4383","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","B.S. Haiad",NA,NA,NA,"B.S. Haiad; C. Novaes; I. Soares","2009","05","20","Brasil","Rio de Janeiro","Rio de Janeiro","-43.593056","-23.049722","43º35'35''W","23º2'59''S","Material doado pelo Colégio Militar do Rio de Janeiro (CMRJ). Folha composta, flor branca, com frutos no início do desenvolvimento. Presença de formigas. Habitat: Restinga Habito: Árvore","HUNI00004383",NA,NA,NA,NA,"Restinga da Marambaia. Faixa de vegetação arbórea.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571","2020-11-05 13:53:51-03","UNIRIO","HUNI","4017","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","A.C.A. Defaveri",NA,NA,NA,"S.Z. Cordeiro; A.C.A. Defaveri; A. Sato","2016","06","16","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"Árvore com ca. 5 m, decídua. Inflorescência bifloral. Pedúnculo floral com nectários, com grande número de formigas. Flor vistosa devido aos numerosos estames brancos, sépalas douradas. Habitat: Restinga Habito: Árvore","HUNI00004017",NA,NA,NA,"63","Parque Natural Municipal de Grumari (PNM de Grumari)",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"572","2020-11-05 13:53:51-03","UNIRIO","HUNI","4384","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","S.Z. Cordeiro",NA,NA,NA,"R.C.C. Ribeiro","2008","05","19","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"Material doado pelo Colégio Militar do Rio de Janeiro (CMRJ). Habitat: Restinga Habito: Árvore","HUNI00004384",NA,NA,NA,NA,"Restinga da Marambaia. Faixa de vegetação arbórea.",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"573","2020-11-12 17:01:29-03","UEL","FUEL","15772","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Santos, K",NA,NA,NA,"Santos, K; Belinello, R","2000","07","01","Brasil","São Paulo","Itatiba","-46.883333","-22.916667","-46.883333","-22.916667",NA,"FUEL008851","808","808",NA,"2474","Mata da Fazenda Malabar, Mata da torre, (fragmento P4); área total: !2,5ha.,","Tracheophyta","Malvales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574","2020-11-12 17:01:29-03","UEL","FUEL","55394","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Hannes, CO","2017","10",NA,"Hannes, CO; et al.","2017","10","09","Brasil","Paraná","Londrina","-51.204564","-23.32605","-51.204564","-23.32605",NA,"FUEL055394",NA,NA,NA,"6","Campus Universitário Perobal","Tracheophyta","Malvales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575","2020-11-12 17:01:29-03","UEL","FUEL","23362","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum majus","A.Robyns","Carvalho-Sobrinho, JG","2015","12",NA,"Tomé, MVF","1996","07","01","Brasil","Paraná","Cornélio Procópio","-50.6467018127441","-23.1811008453369",NA,NA,NA,"FUEL008858",NA,NA,NA,"897",NA,"Tracheophyta","Malvales",NA,NA,"majus",NA,"23842","auto",NA,NA,NA,NA,NA
"576","2020-11-12 17:01:29-03","UEL","FUEL","29477","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum majus","A.Robyns","Carvalho-Sobrinho, JG","2015","12",NA,"Francisco, EM","1999","04","07","Brasil","Paraná","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,"FUEL008862",NA,NA,NA,"s.n.","Fazenda Doralice","Tracheophyta","Malvales",NA,NA,"majus",NA,"20625","auto",NA,NA,NA,NA,NA
"577","2020-11-12 17:01:29-03","UEL","FUEL","26562","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum majus","A.Robyns","Carvalho-Sobrinho, JG","2015","12",NA,"Cavalheiro, AL; et al.","1999","08","18","Brasil","Paraná","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,"FUEL008861",NA,NA,NA,"79","Fazenda Doralice","Tracheophyta","Malvales",NA,NA,"majus",NA,"20625","auto",NA,NA,NA,NA,NA
"578","2020-11-12 17:01:29-03","UEL","FUEL","47178","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns",NA,"2009",NA,NA,"Vieira, AOS","2009","03","09","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,"FUEL008853",NA,NA,NA,"519","Campus UEL","Tracheophyta","Malvales",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"579","2020-11-12 17:01:29-03","UEL","FUEL","9061","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum majus","A.Robyns","Carvalho-Sobrinho, JG","2015","12",NA,"Soares-Silva, LH","1989","06","17","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,"FUEL008864",NA,NA,NA,"211","Parque Estadual Mata dos Godoy","Tracheophyta","Malvales",NA,NA,"majus",NA,"63728","auto",NA,NA,NA,NA,NA
"580","2020-11-12 17:01:29-03","UEL","FUEL","41769","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum majus","A.Robyns","Carvalho-Sobrinho, JG","2015","12",NA,"Cotarelli, VM","2007","08","04","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,"FUEL008865",NA,NA,NA,"1","Parque Municipal Arthur Thomas","Tracheophyta","Malvales",NA,NA,"majus",NA,"63728","auto",NA,NA,NA,NA,NA
"581","2020-11-12 17:01:29-03","UEL","FUEL","12576","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum majus","A.Robyns","Carvalho-Sobrinho, JG","2015","12",NA,"Francisco das Chagas e Silva; et al.","1991","11","07","Brasil","Paraná","Sapopema","-50.5802993774414","-23.9108009338379",NA,NA,NA,"FUEL008863",NA,NA,NA,"s.n.","Fazenda Bom Sucesso","Tracheophyta","Malvales",NA,NA,"majus",NA,"21990","auto",NA,NA,NA,NA,NA
"582","2020-11-12 17:01:29-03","UEL","FUEL","23645","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum majus","A.Robyns","Carvalho-Sobrinho, JG","2015","12",NA,"Medri, C; Kinupp, VF; Francisco, EM","1998","11","14","Brasil","Paraná","Sapopema","-50.5802993774414","-23.9108009338379",NA,NA,NA,"FUEL008860",NA,NA,NA,"753","Salto das Orquídeas","Tracheophyta","Malvales",NA,NA,"majus",NA,"21990","auto",NA,NA,NA,NA,NA
