"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","typeStatus","locality","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","infraspecificEpithet","individualCount","fieldNumber","minimumDepthInMeters","maximumDepthInMeters"
"279","2019-08-27 13:30:39-03","IAP","PACA-AGP","59800","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lanceolata","Ocotea lanceolata","Nees","G. Pedralli","Camargo, O. R.","1957","03","25","Brasil","RS","Farroupilha","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"PACA059800",NA,"1311",NA,NA,NA,"VULNERÁVEL&nf;canela-preta Habitat: in araucarieto Fenofase: fruto","Magnoliophyta","Laurales",NA,NA,"19545","auto","1979","08","15","Magnoliatae",NA,NA,NA,NA,NA,NA
"280","2019-08-27 13:30:39-03","IAP","PACA-AGP","45253","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lanceolata","Ocotea lanceolata","Nees","Emrich-Rambo","Rambo, B.","1950","01","11","Brasil","RS","Gravataí","-50.9919013977051","-29.9444007873535",NA,NA,NA,NA,"PACA045253",NA,NA,NA,NA,NA,"VULNERÁVEL&nf;SEM MATERIAL - fr. novo Habitat: in rupestribus dumetosis Fenofase: fruto","Magnoliophyta","Laurales",NA,"in summo monte Itacolomi","25424","auto","1957","10","31","Magnoliatae",NA,NA,NA,NA,NA,NA
"281","2019-08-27 13:30:39-03","IAP","PACA-AGP","97158","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lanceolata","Ocotea lanceolata","Nees","A. Sehnem SJ","Sehnem, A.","1973","03","18","Brasil","RS","Portão","-51.2419013977051","-29.7017002105713",NA,NA,NA,NA,"PACA097158",NA,"13513",NA,NA,NA,"Habitat: Arbor parva in dumeto","Magnoliophyta","Laurales",NA,"Fazenda da Unisinos","13735","auto","1973",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"282","2019-08-27 13:30:39-03","IAP","PACA-AGP","95281","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","J. B. Baitello","C. Müller","1988","03","24","Brasil","PR","São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,"PACA095281",NA,NA,NA,NA,NA,"Árvore 4,5m, flor branca, espécie de cerrado, quando existem grotões de mata ciliar. Fenofase: flor","Magnoliophyta","Laurales",NA,"Fazenda Aliança. Próximo ao trevo de Congonhinhas.","30511","auto","1999",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"283","2019-08-27 13:30:39-03","IAP","PACA-AGP","106426","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","M. Grings","M. Grings","2009","04","04","Brasil","RS","Jóia","-54.122200012207","-28.6466999053955",NA,NA,NA,NA,"PACA106426",NA,"555",NA,NA,NA,"Árvore de 5 m com folhas discolores, brancas embaixo; flores amarelo creme Habitat: em beira de mata brejosa, junto de corticeira-do-banhado; em baixada úmida","Magnoliophyta","Laurales",NA,"Assentamento Simon bolivar","36931","auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"284","2019-08-27 13:30:39-03","IAP","PACA-AGP","106433","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","M. Grings","M. Grings","2008","04","02","Brasil","RS","Júlio de Castilhos","-53.6817016601562","-29.226900100708",NA,NA,NA,NA,"PACA106433",NA,"487",NA,NA,NA,"Árvore de 6 m. com flores branco creme Habitat: na floresta de galeria de arroio paralelo e próximo à BR 158","Magnoliophyta","Laurales",NA,"Projeto de Assentamento Alvorada","41205","auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"285","2019-08-27 13:30:43-03","IAP","PACA-AGP","105643","PreservedSpecimen","Plantae","Lauraceae","Ocotea","schottii","Ocotea schottii","(Meisn.) Mez","Gil, Ida de V.","de Lima, H.C.","1984","10","14","Brasil","RJ","Rio de Janeiro","-42.833333","-22.433333","42°50'00W","22°26'00S","190","190","PACA105643",NA,"2172",NA,NA,NA,"altura 12 m&nf;Jardim Botãnico do Rio de Janeiro RB 230874. Habitat: ocasional na margem d floresta Hábito: árvore","Magnoliophyta","Laurales",NA,"Guapimirim. Estação Ecológica Estadual de paraíso. Área do Centro de Primatologia ndo RJ.",NA,NA,"1985","06","05","Magnoliatae",NA,NA,NA,NA,NA,NA
"286","2020-12-20 21:18:05-03","UFV","VIC","07080A","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez",NA,"Shepherd, G.J.; et al.","1980","01","31","Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"VIC07080A",NA,"s.n.",NA,NA,NA,"Árvore de ca 15 m, casca aromática com botões creme esverdeados.",NA,NA,NA,"Estação Experimental","34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2020-12-20 21:18:05-03","UFV","VIC","17328","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez",NA,"Okano, R.M.C.","1989","02","20","Brasil","São Paulo","Jundiaí","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"VIC017328",NA,"s.n.",NA,NA,NA,"Arbusto 4 m, flores vináceas.",NA,NA,NA,"Serra do Japi, Mirante","17840","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2020-12-20 21:18:05-03","UFV","VIC","6991","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez",NA,"Shepherd, G.J.; et al.","1980","01","29","Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"VIC006991",NA,"s.n.",NA,NA,NA,"Arbusto de 2 m, inflorescência creme esverdeada,pouco aromatico na beira da estrada.",NA,NA,NA,"Estação Experimental","34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0021848","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","Mez","H. van der Werff","J. M. Silva; G. Hatschbach","1990","3","27","Brazil","Paraná",NA,"-49.1789","-25.9269",NA,NA,NA,NA,NA,NA,"838",NA,NA,NA,"PMC-DPP 004; Arvore, 8m, flor creme. Araucarieto (transição para a mata pluvial).","Magnoliophyta","Laurales",NA,"Rod. BR-376, 5km ao S de Contenda (Mun. Tijucas do Sul) Paraná, Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0021849","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","Mez","H. Werff","M. M. Arbo; R. Mello-Silva & Joao Vicente Nunes","1992","11","28","Brazil","Bahia",NA,"-41.2167","-11.5833",NA,NA,"1050",NA,NA,NA,"5420",NA,NA,NA,"En colaboracion con IBUSP, Univ. Sao Paulo (SPF), Brasil. Viaje subsidiado por National Geographic Society.; Arbusto 2m alt., copa muy amplia, hojas lustrosas, haz ver de oscura, enves verde claro, frutos esfericos, inmaduros, color verde claro","Magnoliophyta","Laurales",NA,"Brasil. Bahia, Mun. Morro do Chapéu Morrao al Sur de Morro do Chapéu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0021850","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","Mez","H. van der Werff","G. Hatschbach; J. M. Silva, L. A. Ferreira","1999","5","16","Brazil","Espírito Santo",NA,"-40.74931","-20.635712",NA,NA,"800",NA,NA,NA,"69094",NA,NA,NA,"PMC - DPP 004; Pequena árvore de flor creme.","Magnoliophyta","Laurales",NA,"Estrada São Bento de Urânia a Alfredo Chaves (Mun. Alfredo Chaves) Espírito Santo, Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2019-11-21 14:38:10-03","UFJF","CESJ","59481","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lanceolata","Ocotea lanceolata","Nees","J. Cordeiro; E. Barbosa","L.G.Temponi; J. Cordeiro; J.M. Silva","2009","10","12","Brasil","Paraná","Foz do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"CESJ059481",NA,"679","América do Sul",NA,NA,"Árvore, 7m alt., flor alvacenta, beira de rodovia. Floresta estacional semidecidual.","Angiosperma",NA,NA,"Parque Nacional do Iguaçu, BR 469, interior do Parque.","39570","auto","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2019-11-21 14:38:10-03","UFJF","CESJ","71309","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","P.L.R. de Moraes","F. Gonzatti","2012","09","08","Brasil","Rio Grande do Sul","São Francisco de Assis","-54.869556","-29.189917","-54.869556","-29.189917","207","207","CESJ071309",NA,"560","América do Sul",NA,NA,"Arbusto em bordo e paredão rochoso.","Angiosperma",NA,NA,"RS-377",NA,NA,"2014","08","30",NA,NA,NA,NA,NA,NA,NA
"294","2019-11-21 14:38:10-03","UFJF","CESJ","44598A","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","H.van der Werff","J.A. Lombardi; A. Salino; R.C. Mota; P.L. Viana","2002","06","14","Brasil","Minas Gerais","São Gonçalo do Rio Preto","-43.339444","-18.102222","-43.339444","-18.102222",NA,NA,"CESJ44598A",NA,"4854","América do Sul",NA,NA,"MArgem de rio. Árvore ca. 4m, folhas coriáceas, frutos imaturos verdes.","Angiosperma",NA,NA,"Parque Estadual do Rio Preto, do alojamento a Cachoeira dos Criolos e de volta ao alojamento, pelo camping.",NA,NA,"2003","10",NA,NA,NA,NA,NA,NA,NA,NA
"295","2019-11-21 14:38:10-03","UFJF","CESJ","62020","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","E. Barbosa","E. Barbosa; J. Cordeiro; L.Von Lessing; E.F. Costa","2010","08","19","Brasil","Paraná","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"CESJ062020",NA,"2655","América do Sul",NA,NA,"Arbusto, 2m, frutos imaturos verde. Orla de capão.","Angiosperma",NA,NA,"Fazenda Chapadão","44368","auto","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2021-04-07 11:45:19-03","UFMS","CGMS","24345","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","F. Macedo-Alves","A. Pott; V.J. Pott","2005","04","18","Brasil","Mato Grosso do Sul","Naviraí","-54.2716667","-23.0325","-54,2716667","-23,0325","330","330","CGMS1053765",NA,"12776",NA,NA,NA,"Flor esbranquiçada. Estames amarelados, folha algo discolor. Habitat: Mata ciliar de córrego em área de campo úmido em cerradão. Habito: Arvoreta. 3-5,00 m de altura. Esparsa.",NA,NA,NA,"Estrada vicinal entre Fazenda Morena e Fazenda São Lucas, a 2km E da rodovia BR-163 (km 148,2).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2021-04-07 11:45:19-03","UFMS","CGMS","35589","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez",NA,"C. Faxina","2009","08","05","Brasil","Mato Grosso do Sul","Naviraí","-54.2333333","-23.0597222","-54,2333333","-23,0597222",NA,NA,"CGMS1064992",NA,"119",NA,NA,NA,"Fruto verde quando imaturo. Habitat: Transição Mata Estacional/Cerrado. Mata ciliar. Solo alagado. Relevo plano. Habito: Árvore. 2,00m de altura.",NA,NA,NA,"Córrego do Touro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2021-04-07 11:45:19-03","UFMS","CGMS","24623","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","F. Macedo-Alves","H.C. Vinci-Carlos; V.A. Assunção; W.M. Ramos","2008","04","30","Brasil","Mato Grosso do Sul","Campo Grande","-54.3980555","-20.5844444","-54,3980555","-20,5844444","556","556","CGMS1054066",NA,"268",NA,NA,NA,"Flor verde. Vereda preservada. Habitat: Cerrado. Campo graminoso úmido (Vereda). Solo arenoso hidromórfico. Relevo plano-ondulado. Pouco comum. Habito: Árvore. 4,00 m de altura.",NA,NA,NA,"Área de Proteção Ambiental dos Mananciais do Córrego Guariroba (APA do Guariroba), Fazenda Estância D#?#Casa, margem do Córrego do Açude.",NA,NA,"2008","07","12",NA,NA,NA,NA,NA,NA,NA
"299","2021-04-07 11:45:19-03","UFMS","CGMS","61035","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","F. Macedo-Alves","A. Pott; V.J. Pott; S.N. Moreira","2015","10","02","Brasil","Mato Grosso do Sul","Sidrolândia","-54.9186111","-21.0127778","-54,9186111","-21,0127778","427","427","CGMS1094031",NA,"16970",NA,NA,NA,"Flor ausente. Fruto imaturo verde. Habitat: Mata ciliar. Solo argiloso. Relevo vale em suave ondulado. Habito: Árvore. 4,00 m de altura. Esparsa.",NA,NA,NA,"Córrego Ribeirãozinho, Fazenda Ribeirãozinho.",NA,NA,"2015","12","03",NA,NA,NA,NA,NA,NA,NA
"300","2021-04-07 11:45:19-03","UFMS","CGMS","29568","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","F. Macedo-Alves","C. Faxina","2010","05","21","Brasil","Mato Grosso do Sul","Naviraí","-54.1697223","-23.1166667","-54,1697223","-23,1166667",NA,NA,"CGMS1058952",NA,"340",NA,NA,NA,"Flor branca. Fruto verde. Habitat: Transição mata estacional/cerrado. Mata ciliar. Solo alagado. Relevo plano. Comum. Habito: Árvore. 5,00m de altura.",NA,NA,NA,"Córrego Tarumã.",NA,NA,"2010","11","03",NA,NA,NA,NA,NA,NA,NA
"301","2021-04-07 11:45:19-03","UFMS","CGMS","35560","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez",NA,"C. Faxina","2009","07","18","Brasil","Mato Grosso do Sul","Naviraí","-54.2166667","-23.1044444","-54,2166667","-23,1044444",NA,NA,"CGMS1064962",NA,"88",NA,NA,NA,"Flor branca. Fruto verde e roxo quando maduro. Habitat: Transição Mata Estacional/Cerrado. Mata ciliar. Solo úmido. Relevo plano. Habito: Árvore. 6,00m de altura.",NA,NA,NA,"Córrego Tarumã.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2021-04-07 11:45:19-03","UFMS","CGMS","46041","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","F. Macedo-Alves","A.K.D. Salomão; V.J. Pott; A. Pott","2007","03","29","Brasil","Mato Grosso do Sul","Campo Grande","-54.7183334","-20.4255556","-54,7183334","-20,4255556",NA,NA,"CGMS1076010",NA,"241",NA,NA,NA,NA,NA,NA,NA,"Reserva da Embrapa Gado de Corte.",NA,NA,"2014","08","19",NA,NA,NA,NA,NA,NA,NA
"303","2021-04-07 11:45:19-03","UFMS","CGMS","35515","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez",NA,"C. Faxina","2009","07","09","Brasil","Mato Grosso do Sul","Naviraí","-54.2333333","-23.0597222","-54,2333333","-23,0597222",NA,NA,"CGMS1064915",NA,"34",NA,NA,NA,"Flor branca. Fruto verde. Habitat: Transição Mata Estacional/Cerrado. Mata ciliar. Solo alagado. Relevo plano. Habito: Árvore. 5,00m de altura.",NA,NA,NA,"Córrego do Touro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2021-04-07 11:45:19-03","UFMS","CGMS","59486","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","F.M. Alves","G.P.Freitas; S. Torrecilha; J.L.C.S. Almeida; M.G.G. Carrijo","2015","11","12","Brasil","Mato Grosso do Sul","Jateí","-53.6630556","-22.8986111","-53,6630556","-22,8986111","236","236","CGMS1089399",NA,"64",NA,NA,NA,"Habitat: Floresta Estacional Semi decidual, em ambiente de várzea. Habito: Árvore.",NA,NA,NA,"Parque Estadual Várzeas do Ivinhema.",NA,NA,"2015","11","12",NA,NA,NA,NA,NA,NA,NA
"305","2021-04-07 11:45:19-03","UFMS","CGMS","37547","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","F. Alves","V.J. Pott","2012","04","20","Brasil","Mato Grosso do Sul","Campo Grande","-54.7833333","-20.5605556","-54,7833333","-20,5605556","510","510","CGMS1066961",NA,"11339",NA,NA,NA,"Flor creme. Habitat: Vegetação secundária de cerradão. Habito: Árvore. 5,00-7,00m de altura.",NA,NA,NA,"Fazenda Modelo, Embrapa, ao longo da ferrovia Campo Grande à Ponta Porã, próximo ao varjão.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2021-04-07 11:45:19-03","UFMS","CGMS","9329","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","F.M. Alves","A. Sciamarelli; M.I.B. de Oliveira; L.P. Clemente; R. Betoni","2001","09","27","Brasil","Mato Grosso do Sul","Mato Grosso do Sul",NA,NA,NA,NA,NA,NA,"CGMS1016530",NA,"1050",NA,NA,NA,NA,NA,NA,NA,"Estrada Dourados-Maracajú. MS 162. 21K 0716300 UTM 7580800.",NA,NA,"2006","03","30",NA,NA,NA,NA,NA,NA,NA
"307","2021-04-07 11:45:19-03","UFMS","CGMS","50049","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","F. Macedo-Alves","V.J. Pott; A. Pott","2007","04","26","Brasil","Mato Grosso do Sul","Campo Grande","-54.7147222","-20.4191667","-54,7147222","-20,4191667","550","550","CGMS1080034",NA,"9130",NA,NA,NA,"Flor creme-esverdeada. Fruto ausente. Habitat: Transição cerrado / floresta paludosa com Mauritia flexuosa. Solo argiloso vermelho-amarelo. Relevo topo de linha de drenagem em ondulado. Esparsa. Habito: Árvore. 4,00 m de altura.",NA,NA,NA,"Embrapa Gado de Corte, nascente do Córrego Piraputanga.",NA,NA,"2015","06","23",NA,NA,NA,NA,NA,NA,NA
"308","2021-04-07 11:45:19-03","UFMS","CGMS","46010","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","F. Macedo-Alves","A.K.D. Salomão; V.J. Pott; A. Pott","2006","08",NA,"Brasil","Mato Grosso do Sul","Campo Grande","-54.7147222","-20.4191667","-54,7147222","-20,4191667",NA,NA,"CGMS1075979",NA,"496",NA,NA,NA,NA,NA,NA,NA,"Reserva da Embrapa Gado de Corte, área próxima ao restaurante.",NA,NA,"2014","08","19",NA,NA,NA,NA,NA,NA,NA
"309","2021-04-07 11:45:19-03","UFMS","CGMS","35510","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez",NA,"C. Faxina","2009","07","09","Brasil","Mato Grosso do Sul","Naviraí","-54.2333333","-23.0597222","-54,2333333","-23,0597222",NA,NA,"CGMS1064910",NA,"24",NA,NA,NA,NA,NA,NA,NA,"Córrego do Touro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2021-04-07 11:45:19-03","UFMS","CGMS","37546","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","F. Alves","W. Garcez","2012","04","20","Brasil","Mato Grosso do Sul","Campo Grande","-54.7833333","-20.5605556","-54,7833333","-20,5605556","510","510","CGMS1066960",NA,"261",NA,NA,NA,"Flor creme. Habitat: Vegetação secundária de cerradão. Habito: Árvore. 5,00-7,00m de altura.",NA,NA,NA,"Fazenda Modelo, Embrapa, ao longo da ferrovia Campo Grande à Ponta Porã, próximo ao varjão.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2021-04-07 11:45:19-03","UFMS","CGMS","33493","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","F. Macedo Alves","V.J. Pott; S.N. Moreira; W. Garcez","2011","07","28","Brasil","Mato Grosso do Sul","Terenos","-54.7833333","-20.5605556","-54,7833333","-20,5605556","510","510","CGMS1062887",NA,"11339",NA,NA,NA,"Flor ausente. Fruto preto. Mancha ocasional. Habitat: Vegetação secundária de Cerradão. Solo argiloso. Relevo plano. Habito: Árvore. 5,00-6,00m de altura.",NA,NA,NA,"Fazenda Modelo da Embrapa. Varjão próximo à ferrovia Campo Grande - Ponta Porã.",NA,NA,"2016",NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2021-04-07 11:45:19-03","UFMS","CGMS","2887","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez",NA,"A. Oliveira","1984","04","28","Brasil","Mato Grosso do Sul","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"CGMS1016538",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jockey Clube.","161190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2021-04-07 11:45:19-03","UFMS","CGMS","770","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez",NA,"J. do L.G. Salvador; C. Machado; J.A. Silva; D.V. da Silva","1998","06","20","Brasil","Mato Grosso do Sul","Brasilândia","-52.0368995666504","-21.2558002471924",NA,NA,NA,NA,"CGMS1016539",NA,"97",NA,NA,NA,"Fruto verde. Caule liso. Habitat: Floresta de galeria. Na borda da mata. Habito: Árvore. 7,00m de altura.",NA,NA,NA,"Rio Taquarussú. Est. da Balsa.","124730","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2021-04-07 11:45:19-03","UFMS","CGMS","6814","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez",NA,"J. do L.G. Salvador; C. Machado; J.A. Silva; D.V. da Silva","1998","06","20","Brasil","Mato Grosso do Sul","Brasilândia","-52.0368995666504","-21.2558002471924",NA,NA,NA,NA,"CGMS1016531",NA,"97",NA,NA,NA,"Fruto verde. Caule liso. Habitat: Floresta de galeria. Na borda da mata. Habito: Árvore. 7,00m de altura.",NA,NA,NA,"Rio Taquarussu. Estrada da balsa.","124730","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2021-04-07 11:45:19-03","UFMS","CGMS","10512","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","F.M. Alves","U.M. Resende; F. Dias","1997","08","19","Brasil","Mato Grosso do Sul","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"CGMS1039806",NA,"1359",NA,NA,NA,"Frutos verdes. Habitat: Mata ripária. Habito: Árvore. Porte médio.",NA,NA,NA,"Chácara do Sr. Walter na região do Guariroba.","161190","auto","2006","03","30",NA,NA,NA,NA,NA,NA,NA
"316","2021-04-07 11:45:19-03","UFMS","CGMS","10510","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","F.M. Alves","U.M. Resende; F. Dias","1997","08","19","Brasil","Mato Grosso do Sul","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"CGMS1039804",NA,"1360",NA,NA,NA,"Frutos verdes. Habitat: Mata ripária. Habito: Árvore.",NA,NA,NA,"Chácara do Sr. Walter. Região do Guariroba.","161190","auto","2006","03","30",NA,NA,NA,NA,NA,NA,NA
"317","2021-04-07 11:45:19-03","UFMS","CGMS","5974","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","U.M. Resende","U.M. Resende","1997","10","02","Brasil","Mato Grosso do Sul","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"CGMS1016533",NA,"425",NA,NA,NA,NA,NA,NA,NA,"Estância São Luiz. Região do Guariroba.","161190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2021-04-07 11:45:19-03","UFMS","CGMS","3283","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez",NA,"U.M. Resende","1990","08","14","Brasil","Mato Grosso do Sul","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"CGMS1016537",NA,"130",NA,NA,NA,"Frutos verdes com cálice persistente. Bastante ramificação. Habitat: Área seca do Cerrado. Habito: Arbusto.",NA,NA,NA,"Fazenda Santa Inês.","161190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2021-04-07 11:45:19-03","UFMS","CGMS","3670","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","E.L.M.C.","Equipe Santa Inês","1991","04","05","Brasil","Mato Grosso do Sul","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"CGMS1016534",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fazenda Santa Inês.","161190","auto","1991","05","15",NA,NA,NA,NA,NA,NA,NA
"320","2021-04-07 11:45:19-03","UFMS","CGMS","3545","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","J.B. Baitello","U.M. Resende","1990","08","22","Brasil","Mato Grosso do Sul","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"CGMS1016535",NA,NA,NA,NA,NA,"Frutos verdes. Bastante ramificado. Habitat: Solo seco do Cerrado. Habito: Arbóreo. 2,50m de altura.",NA,NA,NA,"Fazenda Santa Inês.","161190","auto","1991","06","06",NA,NA,NA,NA,NA,NA,NA
"321","2021-04-07 11:45:19-03","UFMS","CGMS","6864","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez",NA,"U.M. Resende; et al.","1993","07","11","Brasil","Mato Grosso do Sul","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"CGMS1016532",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Parque do Prosa.","161190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2021-04-07 11:45:19-03","UFMS","CGMS","12366","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","F.M. Alves","U.M. Resende; J.A.M. Coelho","2001","08","20","Brasil","Mato Grosso do Sul","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"CGMS1041778",NA,"1338",NA,NA,NA,"Fruto verde. Tronco liso.",NA,NA,NA,"Reserva da Mata do Segredo.","161190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
