"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","occurrenceRemarks","imagecode","phylum","order","recordNumber","continentOcean","preparationType","coordinatePrecision","geoFlag","class","infraspecificEpithet","relatedCatalogItem","relationshipType","previousCatalogNumber","fieldNumber","individualCount","typeStatus","sex"
"648","2020-06-04 14:51:52-03","UFCG","CSTR","6189","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla.","Torres, C.; Lucena, D.S.",NA,NA,NA,"Torres, C.","2012","03","30","Brasil","Paraíba","Patos","Caatinga arbustiva aberta, com solo raso, arenoso-pedregoso a argiloso.","-37.2799987792969","-7.02443981170654",NA,NA,NA,NA,NA,"Erva ca de 20cm, com folhas opostas ásperas, inflorescência creme na base do pecíolo.; Espinho Branco",NA,NA,NA,"262",NA,NA,"26419","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"649","2020-06-04 14:51:52-03","UFCG","CSTR","6191","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla.","Queiroz, R.",NA,NA,NA,"Torres, C.","2012","06","01","Brasil","Paraíba","Patos","Caatinga arbustiva aberta, com solo raso, arenoso-pedregoso a argiloso.","-37.2799987792969","-7.02443981170654",NA,NA,NA,NA,NA,"Erva prostrada, com folhas e ramos pubescentes, inflorescência glomérulo na base do pecíolo.; Assentamento Campo Comprido.",NA,NA,NA,"339",NA,NA,"26419","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"650","2020-06-04 14:51:52-03","UFCG","CSTR","6192","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla.","Torres, C.",NA,NA,NA,"Torres, C.","2012","09","12","Brasil","Paraíba","Patos","Caatinga arbustiva aberta, com solo raso, arenoso-pedregoso a argiloso.","-37.2799987792969","-7.02443981170654",NA,NA,NA,NA,NA,"Subarbusto, ereto a prostrado, folhas opostas, inflorescência glomérulo cremes.; Açude Jatobá.",NA,NA,NA,"346",NA,NA,"26419","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"651","2020-06-04 14:51:52-03","UFCG","CSTR","4645","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla.","Lucena, D.S.","2013","06","27","Lucena, D.S.",NA,NA,NA,"Brasil","Paraíba","Patos","Espinho Branco","-37.2799987792969","-7.02443981170654",NA,NA,NA,NA,NA,"Erva decumbente de folhas membranáceas, flores amarelas e brácteas brancas.",NA,NA,NA,"397",NA,NA,"26419","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"652","2019-08-20 10:02:17-03","UNICAMP","UEC","15344","S","Plantae","Amaranthaceae","Alternanthera","ficoidea","Alternanthera ficoidea","(L.) Roem. & Schult.","Rodrigues, RS; Souza, VC","1993","05",NA,"Barreto, KD; Fernandes, GD; Vitti, FX","1993","05","27","Brazil","São Paulo","Piracicaba","Mata da Capoava - atrás da usina.","-47.605","-22.627778","-47.605","-22.627778",NA,NA,NA,"flor, Mata mesófila semidecídua. Erva 0,30 cm de altura. Borda de mata. Floração, sadia sem látex. Flor branca, fruto ausente.",NA,"Magnoliopsida",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","2021-03-01 16:21:15-03","UNICAMP","UEC","163665","S","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Senna, LR","2006","02",NA,"Souza-Silva, RF; Rapini, A","2005","06","24","Brazil","Bahia","Jaguarari","Estrada para Grotas. Beira de estrada.","-40.216667","-10.133333","-40.216667","-10.133333",NA,NA,"UEC092182","Arbusto ca. 0,5 m alt. Tépalas esbranquiçadas.","UEC092182","Magnoliopsida",NA,"24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654","2019-08-20 10:02:18-03","UNICAMP","UEC","173991","S","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Senna, LR","2003","04",NA,"Souza, VC; Souza, JP","1996","06","08","Brazil","São Paulo","Oswaldo Cruz","Sítio Santana.","-50.894444","-21.714444","-50.894444","-21.714444","400","400","UEC066579","flor, Mata mesófila semidecídua. Erva prostada, flores creme.","UEC066579","Magnoliopsida",NA,"11441",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","2019-08-20 10:02:18-03","UNICAMP","UEC","28874","S","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Senna, LR","2005","07",NA,"Grupo Flora 'Pedra do Cavalo'","1980","05","01","Brazil","Bahia","Cachoeira","Barragem das Bananeiras.","-39.833333","-12.533333","-39.833333","-12.533333",NA,NA,"UEC066569","flor, Planta rastejante, flores alvas.","UEC066569","Magnoliopsida",NA,"36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","2021-03-01 16:21:15-03","UNICAMP","UEC","199229","S","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla",NA,NA,NA,NA,"Zanetti, BC; et al.","2010","08","23","Brazil","São Paulo","Amparo","Jardim Botânico Araribá RPPN, Sítio Duas Cachoeiras, Jardim Botânico Araribá, RPPN.","-46.808333","-22.7575","-46.808333","-22.7575",NA,NA,"UEC154576","herbácea, com flores amarelas, bracteas rígidas semelhante à espinhos, de cor branca. erva daninha de pastagem. extrato de folha usado como analgésico, anti-inflamatório e cicatrizante; floresta estacional semidecidual","UEC154576","Magnoliopsida",NA,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","2019-08-20 10:02:18-03","UNICAMP","UEC","26712","S","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Senna, LR","2015","07",NA,"Leitão Filho, HF; Semir, J; Shepherd, GJ","1978","06","08","Brazil","São Paulo",NA,"Rodovia Presidente Prudente - Presidente",NA,NA,NA,NA,NA,NA,"UEC119253","flor, Herbáceo, rasteiro. Flores brancas com brácteas brancascentas.",NA,"Magnoliopsida",NA,"2048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","2019-08-20 10:02:18-03","UNICAMP","UEC","30916","S","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Senna, LR","2015","07",NA,"Leitão Filho, HF; Semir, J; Shepherd, GJ","1978","06","08","Brazil","São Paulo",NA,"Rodovia Presidente Prudente - Presidente",NA,NA,NA,NA,NA,NA,"UEC113391","flor, Herbáceo, rasteiro. Flores brancas com brácteas brancascentas.","UEC113391","Magnoliopsida",NA,"2048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","2019-08-20 10:02:18-03","UNICAMP","UEC","34905","S","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Senna, LR","2015","07",NA,"Campêlo, CR","1992","07","08","Brazil","Pernambuco","Gravatá","Fazenda Serra Grande.","-35.635833","-8.216667","-35.635833","-8.216667",NA,NA,"UEC119257","flor, Quebra panela.",NA,"Magnoliopsida",NA,"1901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","2019-08-20 10:02:18-03","UNICAMP","UEC","42577","S","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Senna, LR","2015","07",NA,"Harley, RM","1980","04","16","Brazil","Bahia","Bom Jesus da Lapa","Basin of Upper of São Francisco river. C","-43.216667","-13.383333","-43.216667","-13.383333","500","500","UEC119250","flor, Creeping herb with whitish heads of flowers. Caatinga with low deciduous woodland & marsh by roadside.",NA,"Magnoliopsida",NA,"21428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","2019-08-20 10:02:18-03","UNICAMP","UEC","42578","S","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Senna, LR","2015","07",NA,"Harley, RM","1980","04","23","Brazil","Bahia","Correntina","Chapadão Ocidental da Bahia. Islets and","-44.633333","-13.333333","-44.633333","-13.333333","580","580","UEC119251","flor, Spreading herb to 15 cm. Flower heads whitish. Disturbed ground, including cultivation, marsh and woodland.",NA,"Magnoliopsida",NA,"21665",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","2019-08-20 10:02:18-03","UNICAMP","UEC","46394","S","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Senna, LR","2015","07",NA,"Chagas, FN; Garcia, JP; Alves, NR","1976","08","04","Brazil","Amazonas","Humaitá","A 300 m do Campus em direção ao Rio Made","-63.166667","-7.516667","-63.166667","-7.516667","70","70","UEC119244","flor, Cipó, inflorescência de flores brancas. Ruderal.",NA,"Magnoliopsida",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","2021-03-01 16:21:15-03","UNICAMP","UEC","75344","S","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Senna, LR","2003","04",NA,"Barreto, KD; Vitti, FX; Fernandes, GCD","1993","05","27","Brazil","São Paulo","Piracicaba","Mata de Capoava, Entrada pela usina.","-47.605139","-22.627639","-47.605139","-22.627639",NA,NA,"UEC066575","Erva, 0,30m. alt., borda de mata, floração sadia, sem latex, flor branca, fruto ausente.; Mata mesófila semidecidua","UEC066575","Magnoliopsida",NA,"571",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","2019-08-20 10:02:18-03","UNICAMP","UEC","33166","S","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Senna, LR","2015","07",NA,"Rodrigues, WA","1968","04","24","Brazil","Amazonas","Manaus","Reserva Florestal Ducke - Manaus / Itaco","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,"UEC119249","flor, Erva rasteira, ocasional no gramado. Inflorescência branca e anteras amarelas.",NA,"Magnoliopsida",NA,"8481",NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","2019-08-20 10:02:18-03","UNICAMP","UEC","28874","S","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Senna, LR","2005","07",NA,"Scardino, L; Noblick, LR; Paranhos, AR","1980","05","01","Brazil","Bahia","Cachoeira","Barragem de Bananeiras, Vale dos Rios Paraguaçu e Jacuípe.","-38.9557991027832","-12.6183004379272",NA,NA,NA,NA,NA,"Plata rastejante. Flores alvas.",NA,"Magnoliopsida",NA,"036",NA,NA,"26884","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","2019-08-20 10:02:18-03","UNICAMP","UEC","20777","S","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Senna, LR","2015","07",NA,"Heringer, EP","1974","04","20","Brazil","Distrito Federal","Brasília","Parque do Guará.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"UEC119255","flor, Erva rasteira na margem do brejo.",NA,"Magnoliopsida",NA,"13241",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","2019-08-20 10:02:18-03","UNICAMP","UEC","26715","S","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Senna, LR","2015","07",NA,"Davis, PH","1976","07","12","Brazil","Distrito Federal","Brasília","Weed by television tower.","-47.9296989440918","-15.7797002792358",NA,NA,"1100","1100","UEC119275","flor, Prostate. Flowers white.",NA,"Magnoliopsida",NA,"60215",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","2019-08-20 10:02:18-03","UNICAMP","UEC","70781","S","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Senna, LR","2003","04",NA,"Ruszczyk, A","1992","03","02","Brazil","Minas Gerais","Uberlândia",NA,"-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"UEC066577","flor","UEC066577","Magnoliopsida",NA,"29091",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","2019-08-20 10:02:18-03","UNICAMP","UEC","43838","S","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Senna, LR","2015","07",NA,"Souza, MF","1985","05","18","Brazil","Paraná","Londrina","Fazenda Santa Ana.","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"UEC119273","flor, Herbáceo. Inflorescência branca. Campo.",NA,"Magnoliopsida",NA,"s.n.",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","2019-08-20 10:02:18-03","UNICAMP","UEC","26602","S","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Siqueira, JC","1982","05","06","Colli, S","1981","03","07","Brazil","Paraná","Sertanópolis","Água do Cágado. Sítio São José.","-51.0363998413086","-23.0585994720459",NA,NA,NA,NA,"UEC066573","flor, Porte herbáceo. Coletada em cultura de arroz. Apaga-fogo","UEC066573","Magnoliopsida",NA,"s.n.",NA,NA,"19992","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"671","2019-08-20 10:02:18-03","UNICAMP","UEC","26919","S","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Senna, LR","2015","07",NA,"Ruano, LP","1981","03","07","Brazil","Paraná","Sertanópolis","Água do Cágado. Sítio São José.","-51.0363998413086","-23.0585994720459",NA,NA,NA,NA,"UEC119270","flor, Porte herbáceo. Coletada em cultura de arroz. Apaga-fogo",NA,"Magnoliopsida",NA,"s.n.",NA,NA,"19992","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"672","2019-08-20 10:02:18-03","UNICAMP","UEC","26524","S","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Senna, LR","2015","07",NA,"Dias, MC","1981","03","07","Brazil","Paraná","Sertanópolis","Água do Cágado. Sítio São José.","-51.0363998413086","-23.0585994720459",NA,NA,NA,NA,"UEC119242","flor, Porte herbáceo. Coletada em cultura de arroz. Apaga-fogo",NA,"Magnoliopsida",NA,"s.n.",NA,NA,"19992","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","2019-08-20 10:02:18-03","UNICAMP","UEC","90409","S","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Senna, LR","2015","07",NA,"Miranda, AM; Pires, MFO","1995","03","10","Brazil","Pernambuco","Triunfo","Lagoa Nova.","-38.1016998291016","-7.83805990219116",NA,NA,"1110","1110","UEC066581","flor, Erva prostada. Caule verde ocasionalmente com manchas avermelhadas. Folhas membranáceas. Inflorescências alvas.","UEC066581","Magnoliopsida",NA,"2138",NA,NA,"14606","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"674","2019-08-20 10:02:18-03","UNICAMP","UEC","47078","S","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Senna, LR","2015","07",NA,"Arruda, VLV","1986","04","24","Brazil","São Paulo","Campinas","Fazenda Santa Genebra.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"UEC119185","flor, Erva. Flores esbranquiçadas.",NA,"Magnoliopsida",NA,"19810",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"675","2019-08-20 10:02:18-03","UNICAMP","UEC","33327","S","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Senna, LR","2015","07",NA,"Trigo, JR","1983","04","29","Brazil","São Paulo","Campinas","Mata de Costa e Silva - Instituto Agronô","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"UEC119254","flor, Erva anual, rasteira com inflorescências brancas e amarelas.",NA,"Magnoliopsida",NA,"14682",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"676","2019-08-20 10:02:18-03","UNICAMP","UEC","105875","S","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Senna, LR","2015","07",NA,"Ahn, YJ; Kinoshita, LS; Torres, RB; Spinelli, T; Constâncio, SS","1999","03","19","Brazil","São Paulo","Campinas","Sítio São Francisco.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"UEC119296","flor, Arbusto, 1,2 m. Local aberto, flores brancas.",NA,"Magnoliopsida",NA,"40",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"677","2019-08-20 10:02:18-03","UNICAMP","UEC","26713","S","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Senna, LR","2015","07",NA,"Sazima, I; Sazima, M","1974","06","02","Brazil","São Paulo","Campinas","Sousas.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"UEC119276","flor, Nativo do campo.",NA,"Magnoliopsida",NA,"2616",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"678","2019-08-20 10:02:18-03","UNICAMP","UEC","78456","S","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Senna, LR","2015","07",NA,"Bernacci, LC","1995","05","18","Brazil","São Paulo","Cardoso","Antigo Porto Militão.","-49.9099998474121","-20.0799999237061",NA,NA,NA,NA,"UEC119245","flor, Erva prostada ca. 0,3 m de altura. Inflorescências brancas. Mata mesófila.",NA,"Magnoliopsida",NA,"1806",NA,NA,"22486","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"679","2019-08-20 10:02:18-03","UNICAMP","UEC","26709","S","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Senna, LR","2015","07",NA,"Siqueira, JC","1977","06","11","Brazil","São Paulo","Indaiatuba","Itaici","-47.2099990844727","-23.0900001525879",NA,NA,NA,NA,"UEC119247","flor, Erva semi ereta. Campo gramíneo e úmido.",NA,"Magnoliopsida",NA,"s.n.",NA,NA,"17640","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"680","2019-08-20 10:02:18-03","UNICAMP","UEC","26714","S","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Senna, LR","2015","07",NA,"Siqueira, JC","1977","06","11","Brazil","São Paulo","Indaiatuba","Itaici","-47.2099990844727","-23.0900001525879",NA,NA,NA,NA,"UEC119272","flor, Erva semi ereta com caule suculento. Campo gramíneo e úmido.",NA,"Magnoliopsida",NA,"10854",NA,NA,"17640","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"681","2019-08-20 10:02:18-03","UNICAMP","UEC","26708","S","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Senna, LR","2015","07",NA,"Siqueira, JC","1977","06","11","Brazil","São Paulo","Indaiatuba","Itaici","-47.2099990844727","-23.0900001525879",NA,NA,NA,NA,"UEC119246","flor, Erva, porte ereto. Campo gramíneo e úmido.",NA,"Magnoliopsida",NA,"10855",NA,NA,"17640","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"682","2019-08-20 10:02:18-03","UNICAMP","UEC","49595","S","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Senna, LR","2015","07",NA,"Bernacci, LC; Torres, RB; Camargo, O; Maglio, CAFP","1994","04","12","Brazil","São Paulo","Jundiaí","Mata secundária em bom estado de conserv","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"UEC046404","flor, Coleta principalmente na borda, mamíferos comuns (saguis, bugios, jaguatirica). Flores brancas, borda. Erva de 0,4 m.","UEC046404","Magnoliopsida",NA,"65",NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"683","2019-08-20 10:02:18-03","UNICAMP","UEC","85344","S","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Senna, LR","2015","07",NA,"Bernacci, LC; Torres, RB; Camargo, O; Maglio, CAFP","1994","04","12","Brazil","São Paulo","Jundiaí","Mata secundária em bom estado de conserv","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"UEC119252","flor, Coleta principalmente na borda, mamíferos comuns (saguis, bugios, jaguatirica). Flores brancas, borda. Erva de 0,4 m.",NA,"Magnoliopsida",NA,"65",NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"684","2019-08-20 10:02:18-03","UNICAMP","UEC","26710","S","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Siqueira, JC","1981","01","19","Hoehne, FC","1951","07","31","Brazil","São Paulo","Limeira",NA,"-47.4000015258789","-22.5599994659424",NA,NA,NA,NA,"UEC066571","flor","UEC066571","Magnoliopsida",NA,"s.n.",NA,NA,"20999","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"685","2021-03-01 16:21:15-03","UNICAMP","UEC","188640","S","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla",NA,NA,NA,NA,"Orlandini, P; et al.","2015","06","07","Brazil","São Paulo","Mombuca","Mata do Pinheirinho, dentro de área agrícola, com cerca de 180 hectares, pertence á COSAN.","-47.560001373291","-22.9200000762939",NA,NA,NA,NA,"UEC118983","Planta rasteira, com flores brancas.","UEC118983","Magnoliopsida",NA,"180",NA,NA,"13659","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"686","2019-08-20 10:02:18-03","UNICAMP","UEC","61747","S","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Senna, LR","2015","07",NA,"Dias, DA; Ferreira, PS","1992","04",NA,"Brazil","São Paulo","São Paulo","Instituto Biológico.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"UEC119248","flor",NA,"Magnoliopsida",NA,"4",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"687","2019-08-20 10:02:18-03","UNICAMP","UEC","26728","S","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Senna, LR","2015","07",NA,"Makino, H","1977","04","04","Brazil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"UEC119240","flor, Herbácea, flores brancas. Beira da mata.",NA,"Magnoliopsida",NA,"12",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"688","2019-11-19 14:04:20-03","UFRPE","PEUFR","8009","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","ficoidea","Alternanthera ficoidea","(L.) P. Beauv.",NA,NA,NA,NA,"A. J. E. de Carvalho","1985","02","13","Brasil","Bahia","Esplanada","Projeto XVI Talhão 710","-37.9449996948242","-11.7960996627808",NA,NA,"152","152","PEUFR008009","Planta perene, prostrada; folhas opostas, pilosas; inflorescência formando glorerulos; flores brancas.",NA,NA,NA,"85",NA,NA,"51913","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"689","2019-11-19 14:04:20-03","UFRPE","PEUFR","13842","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","polygonoides","Alternanthera polygonoides","(L.) R. Br. ex Sweet","R. Dantas","1997","12","17","A.M. Miranda; L. P. Félix; M.L. Guedes; M. Grillo","1993","06","04","Brasil","Pernambuco","Ilha de Fernando de Noronha","Praia de Atalaia","-32.425","-3.836111","32º25'30W","03º50'10S",NA,NA,"PEUFR013842",NA,NA,NA,NA,"1034",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690","2019-11-19 14:04:20-03","UFRPE","PEUFR","76","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","polygonoides","Alternanthera polygonoides","(L.) R. Br. ex Sweet","P. Miranda","1960",NA,NA,"P. Miranda","1960","09","26","Brasil","Pernambuco","Tapera",NA,NA,NA,NA,NA,NA,NA,"PEUFR000076",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691","2019-11-19 14:04:20-03","UFRPE","PEUFR","3247","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","polygonoides","Alternanthera polygonoides","(L.) R. Br. ex Sweet","C. M. Costa Soares","1970",NA,NA,"C. M. Costa Soares","1970","09","21","Brasil","Bahia","Paulo Afonso",NA,"-38.2146987915039","-9.40610980987549",NA,NA,NA,NA,"PEUFR003247",NA,NA,NA,NA,"62",NA,NA,"44772","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"692","2019-11-19 14:04:20-03","UFRPE","PEUFR","1357","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","polygonoides","Alternanthera polygonoides","(L.) R. Br. ex Sweet","A. Lima","1963","03","04","A. Lima","1958","10","04","Brasil","Pernambuco","Aliança","Usina Olho D'Água","-35.2308006286621","-7.60333013534546",NA,NA,NA,NA,"PEUFR001357",NA,NA,NA,NA,NA,NA,NA,"16115","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"693","2019-11-19 14:04:20-03","UFRPE","PEUFR","1356","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","polygonoides","Alternanthera polygonoides","(L.) R. Br. ex Sweet","A. Lima","1963","03","04","A. Lima","1958","08","03","Brasil","Pernambuco","Recife","Curado","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"PEUFR001356","Erva frequente em toda a área; prostrada a ascendente; folhas 1-8; excepcionalmente 14cm de comprimento; forrageira; infloresncância alvo; talo vermelho.",NA,NA,NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"694","2019-11-19 14:04:20-03","UFRPE","PEUFR","8684","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","polygonoides","Alternanthera polygonoides","(L.) R. Br. ex Sweet","I. Pontual","1977",NA,NA,"I. Pontual","1977","02","12","Brasil","Pernambuco","São Lourenço da Mata","Estação Ecológica do Tapacurá","-35.0182991027832","-8.00222015380859",NA,NA,NA,NA,"PEUFR008684","Erva de pequeno porte; flores alvas.",NA,NA,NA,"1484",NA,NA,"21764","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"695","2019-11-19 14:04:20-03","UFRPE","PEUFR","18201","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","polygonoides","Alternanthera polygonoides","(L.) R. Br. ex Sweet","L. B. Smith","1966","07","27","G. Teixeira","1964","11","12","Brasil","Pernambuco","Vicência","Engenho Sambaquim","-35.3266983032227","-7.65693998336792",NA,NA,NA,NA,"PEUFR018201","Erva rastejante; flores alvas, sem perfume, na axila das folhas; raiz medicinal.",NA,NA,NA,"2515",NA,NA,"21084","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"696","2019-11-19 14:04:20-03","UFRPE","PEUFR","44840","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","L. M. Pessoa","2006","03","08","K. C. Costa","2002","04","28","Brasil","Pernambuco","Floresta/Betânia","Fazenda Rabeca","-34.950278","-8.012778","34º57'01W","08º00'46S","520","520","PEUFR044840","Erva; folhas novas, maduras; em plena floração; fruto imaturo; caule avermelhado; flores alvas.",NA,NA,NA,"378",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697","2019-11-19 14:04:20-03","UFRPE","PEUFR","32858","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla",NA,NA,NA,NA,"M. R. Sales","1986","09","04","Brasil","Pernambuco","Terra Nova-Almas",NA,NA,NA,NA,NA,NA,NA,"PEUFR032858",NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
