"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","locality","phylum","order","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","scientificNameAuthorship","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"2091","2008-05-27 22:02:00-03","MO","MOBOT","3394259","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Robert Kral","Kral 75766","1988","11","30","South America","Brazil",NA,NA,NA,NA,NA,"Sandy rocky cerrado, estrada para ca. 20 km. da sede do IBDF.",NA,NA,NA,NA,NA,NA,NA,"(Lam.) Mart.","Mello-Silva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2092","2012-04-11 13:23:00-03","MO","MOBOT","3394265","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Ricardo S. Secco","Secco 627","1985","10","26","South America","Brazil",NA,NA,NA,NA,NA,"N1, estrada p/ casa de hospedes, vegetação de canga, solo rupestre.",NA,NA,"Amazonas",NA,NA,NA,NA,"(Lam.) Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"2093","2009-06-25 13:32:00-03","MO","MOBOT","3393998","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","William R. Anderson","Anderson 10708","1974","2","9","South America","Brazil",NA,NA,NA,NA,NA,"Alto Tapajós, rio Cururú. Forest and shrubby campo S of Missão Cururú, at  Maloca Duas Casas",NA,NA,"Pará",NA,"-57.51666","-7.58333",NA,"(Lam.) Mart.","M. C. Dias",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2094","2011-08-12 15:45:00-03","MO","MOBOT","3394286","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Ghillean T. Prance|J.R. Steward|José F. Ramos|L.G. Farias","Prance 10392","1969","3","2","South America","Brazil",NA,NA,NA,NA,NA,"Forest on terra firme.",NA,NA,"Amazonas",NA,NA,NA,NA,"(Lam.) Mart.","J. van Rooden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2095","2015-12-14 21:23:00-02","MO","MOBOT","3394308","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Belén Jiménez","Jiménez 1729","1996","11","22","South America","Paraguay",NA,NA,NA,NA,NA,"Aguara, Nu, camino a la comunidad guarani Cerrado, pastizales con Butia paraguayensis/",NA,NA,"Canindeyú",NA,NA,NA,NA,"(Lam.) Mart.","Jimenez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2096","2010-10-07 15:27:00-03","MO","MOBOT","3394316","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","Irwin 4479","1966","4","7","South America","Brazil",NA,NA,NA,NA,NA,"Cerrado Rio da Prata, ca. 6km. S. of Posse, Goias.",NA,NA,"Goiás",NA,NA,NA,NA,"(Lam.) Mart.","Dias","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2097","2009-10-24 06:29:00-02","MO","MOBOT","3394339","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","George Eiten|Liene T. Eiten|Itiriki Mimura","Eiten 5830","1965","2","5","South America","Brazil",NA,NA,NA,NA,NA,"Municipio De Miracai: 19 km. S. from City of Paraguacu Paulista, along road.",NA,NA,NA,NA,"-50.51666","-22.56666",NA,"(Lam.) Mart.","Liesner","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2098","2008-05-27 22:02:00-03","MO","MOBOT","3394364","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","dos Santos","Santos 263","1978","3","26","South America","Brazil",NA,NA,NA,NA,NA,"Rio Pacáas Novos, proximo a 1 Cachoeira, ao redor do acampamento.",NA,NA,"Rondônia",NA,NA,NA,NA,"(Lam.) Mart.","J. van Rooden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2099","2010-10-07 15:27:00-03","MO","MOBOT","3394401","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","Irwin 13914","1966","3","12","South America","Brazil",NA,NA,NA,NA,NA,"Hilltop cerrado, near Planaltina.",NA,NA,"Distrito Federal",NA,NA,NA,NA,"(Lam.) Mart.","Aristeguieta","950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2100","2015-02-22 15:12:00-03","MO","MOBOT","3394412","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Howard S. Irwin|R. Souza|R. Reis dos Santos","Irwin 9747","1965","11","1","South America","Brazil",NA,NA,NA,NA,NA,"Frequent. Creekmargin, ca. 6km. S. of Cristalina.",NA,NA,"Goiás",NA,"-48","-17",NA,"(Lam.) Mart.","Dias","1175.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2101","2009-06-25 21:31:00-03","MO","MOBOT","3394413","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Anonymous","Anonymous 703","1922","8","11","South America","Suriname",NA,NA,NA,NA,NA,"Kaboerie.",NA,NA,NA,NA,NA,NA,NA,"(Lam.) Mart.","D. M. Johnson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2102","2010-11-28 08:16:00-02","MO","MOBOT","3394424","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Cornelis C. Berg|Andrew J. Henderson","Berg 578","1977","10","16","South America","Brazil",NA,NA,NA,NA,NA,"Serra dos Carajás, Serra do Norte, ca. 25km E of AMZA Exploration Camp in distrubed forest at foot of slope.",NA,NA,"Pará",NA,NA,NA,NA,"(Lam.) Mart.","J. van Rooden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2103","2012-12-20 10:13:00-02","MO","MOBOT","3394436","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Taxonomy Class of the Universidade de Brasilia","Taxonomy Class of the Universidade de Brasilia 179","1974","10","30","South America","Brazil",NA,NA,NA,NA,NA,"Parque mun. do Gama, on north side of city of GAMA. (30 km SW of center of Brasília.) Stony Cerrado.",NA,NA,"Distrito Federal",NA,NA,NA,NA,"(Lam.) Mart.","R. Spichiger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2104","2008-05-27 22:02:00-03","MO","MOBOT","3394438","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","William C. Steward","Steward 182","1977","12","2","South America","Brazil",NA,NA,NA,NA,NA,"BR 174, Manaus-Venezuela Highway Territory of Roraima. Estrada Boa Vista-Venezuela, 5km South of Rio Suruma. Savanna on rocky foothills of Serrra Pacaraima. In vicinity of small creek.",NA,NA,"Amazonas",NA,NA,NA,NA,"(Lam.) Mart.","J. van Rooden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2105","2012-05-24 05:04:00-03","MO","MOBOT","3394486","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Juan Revilla","Revilla Cardenas 4209","1979","3","20","South America","Brazil",NA,NA,NA,NA,NA,"Rio Negro, Praia Grande; solo arenoso.",NA,NA,"Amazonas",NA,NA,NA,NA,"(Lam.) Mart.","Maas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2106","2009-10-29 17:26:00-02","MO","MOBOT","3394507","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Grady L. Webster|W. Scott Armbruster","Webster 23679","1978","10","19","South America","Venezuela",NA,NA,NA,NA,NA,"Dto. Libertador, woodland remnants 4km N of Chururu.",NA,NA,"Táchira",NA,"-71.98333","7.61666",NA,"(Lam.) Mart.","GLW","304.80000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2107","2013-01-03 05:09:00-02","MO","MOBOT","3394514","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Ghillean T. Prance|Eduardo Lleras|Dionizio F. Coêlho","Prance 18871","1973","10","12","South America","Brazil",NA,NA,NA,NA,NA,"Chapada dos Guimarães, cerradão behind Colegio de Buriti.",NA,NA,"Mato Grosso",NA,NA,NA,NA,"(Lam.) Mart.","K. Karman","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2108","2008-05-27 22:02:00-03","MO","MOBOT","3394620","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Walker","Walker 257","1966","1","14","South America","Colombia",NA,NA,NA,NA,NA,"Cundin Amarca border; Melgar airport.",NA,NA,"Tolima",NA,NA,NA,NA,"(Lam.) Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2109","2009-10-24 06:29:00-02","MO","MOBOT","3394641","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","George Eiten|Liene T. Eiten|Itiriki Mimura","Eiten 5933","1965","2","8","South America","Brazil",NA,NA,NA,NA,NA,"Município de Paraguacu Paulista: along road 5 km. SW of center of city of Paraguacu Paulista. Closed shrubby cerrado vegetation. Soil pH is 3-3½. This cerrado said to have regenerated during the last 50 years a grass fire sweeps through it.",NA,NA,"São Paulo",NA,"-50.6","-22.43333",NA,"(Lam.) Mart.","Liesner","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2110","2016-11-15 05:15:00-02","MO","MOBOT","3394658","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Antonio C. Krapovickas|Aurelio Schinini","Krapovickas 32703","1977",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"37 km E de Bela Vista.",NA,NA,"Mato Grosso",NA,NA,NA,NA,"(Lam.) Mart.","M. C. Dias",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2111","2011-10-28 04:58:00-02","MO","MOBOT","3394672","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Cornelis C. Berg|Frank A. Bisby|O.P. Monteiro","Berg P19778","1973","8","27","South America","Brazil",NA,NA,NA,NA,NA,"Lago do Janauacá, south of Rio Solimões. Terra firme; capoeira.",NA,NA,"Amazonas",NA,NA,NA,NA,"(Lam.) Mart.","J. van Rooden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2112","2011-02-17 10:57:00-02","MO","MOBOT","3394724","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Howard S. Irwin|H. Maxwell|Dieter C. Wasshausen","Irwin 18873","1968","1","20","South America","Brazil",NA,NA,NA,NA,NA,"Serra dos Pirineus. 70km N. of Corumbá de Goias on road to Miquelândia, Goiás in valley of Rio Maranhão. Gallery forest and adjacent cerrdo.",NA,NA,NA,NA,NA,NA,NA,"(Lam.) Mart.","M. C. Dias","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2113","2008-05-27 22:02:00-03","MO","MOBOT","3394743","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","PEDERSEN","PEDERSEN 14775","1986","10","30","South America","Brazil",NA,NA,NA,NA,NA,"Mun Amambai: Coronel Sapucaia. Woodland.",NA,NA,"Mato Grosso do Sul",NA,NA,NA,NA,"(Lam.) Mart.","TMP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2114","2015-03-19 22:07:00-03","MO","MOBOT","3394748","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","E.A. Rodrigues","Rodrigues 279","1995","1","2","South America","Brazil",NA,NA,NA,NA,NA,"Jaboticabal, Fazenda Santa Izabel, margem esquerda do Río Mogi Guaçu",NA,NA,"São Paulo",NA,NA,NA,NA,"(Lam.) Mart.","E. A. Rodrigues",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2115","2012-11-01 05:08:00-02","MO","MOBOT","3394760","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Gerardo Aymard|Luz Delgado","Aymard C. 8245","1990","2","26","South America","Venezuela",NA,NA,NA,NA,NA,"Dpto. Atabapo. 3 Km al N-W de La Esmeralda. Sabanas Herbáceo-Arbustivas con Morichales.",NA,NA,"Amazonas",NA,"-65.55","3.16666",NA,"(Lam.) Mart.",NA,"160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2116","2010-11-24 05:29:00-02","MO","MOBOT","3394791","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","A.L. Stoffers|A.R.A. Görts-van Rijn|Ben J.H. ter Welle|K.J. Bonsen","Stoffers 351","1982","11","17","South America","Guyana",NA,NA,NA,NA,NA,"Makatui savanna, ca. 3.5 km SW of Aishalton. Low savanna forst on granitic rock.",NA,NA,NA,NA,"-59.25","2.5",NA,"(Lam.) Mart.","D. M. Johnson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2117","2011-08-12 11:45:00-03","MO","MOBOT","3394792","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","C.A. Cid Ferreira|J. Lima|José Guedes|José Henrique Rocha Coelho","Cid Ferreira 4321","1984","6","7","South America","Brazil",NA,NA,NA,NA,NA,"Municipio de Colorado do Oese, BR 364, Porto Velho-Cuiabá, estrada para Colorado do Oeste, km 25. Campina cerrada, solo arenoso.",NA,NA,"Rondônia",NA,"-61","-12.21666",NA,"(Lam.) Mart.","Maas & van Setten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2118","2017-04-07 05:25:00-03","MO","MOBOT","3394818","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Paul C. Vincelli","Vincelli 1127","1979","5","7","South America","Colombia",NA,NA,NA,NA,NA,"Terr: Faunístico del Tuparro. Forest around el Centro Administrativo.",NA,NA,"Vichada",NA,NA,NA,NA,"(Lam.) Mart.","maas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2119","2010-10-07 15:39:00-03","MO","MOBOT","3394835","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Howard S. Irwin|R. Souza|R. Reis dos Santos","Irwin 8695","1965","9","26","South America","Brazil",NA,NA,NA,NA,NA,"Creek valley, Córrego Gama, between Gama and Brasília, near road to Anápolis.",NA,NA,"Distrito Federal",NA,NA,NA,NA,"(Lam.) Mart.","M. C. Dias","1175.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2120","2008-05-27 22:02:00-03","MO","MOBOT","3394836","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Jorge Velazco","Velazco 585","1989","10",NA,"South America","Venezuela",NA,NA,NA,NA,NA,"Dpto. Aripao. Isla Raton, Rio Orinoco.",NA,NA,"Amazonas",NA,"-67.75","5.15",NA,"(Lam.) Mart.","Berry","80.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2121","2009-08-21 06:34:00-03","MO","MOBOT","3394884","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Shunsuke Tsugaru|Yotaro Sano","Tsugaru B-737","1987","8","6","South America","Brazil",NA,NA,NA,NA,NA,"SWW from Manaus. En route from Cacau Pirera to Manacapuru, along the Rt. AM 070. edge of tropical rain forest. Sunny place. 50-60m alt.",NA,NA,"Amazonas",NA,NA,NA,NA,"(Lam.) Mart.","G. E. Schatz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2122","2013-08-23 04:12:00-03","MO","MOBOT","3394895","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","W. Wayt Thomas","Thomas 3880","1985","9","19","South America","Brazil",NA,NA,NA,NA,NA,"Mato Grosso: Mun. Nobres: 1.5-2 km E of BR163, 18 km S of Rio Celeste (ca. 70 km S of Sinop). Low, dry forest and cerrado.",NA,NA,NA,NA,"-55.66666","-12.45",NA,"(Lam.) Mart.","Johnson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2123","2010-11-22 17:42:00-02","MO","MOBOT","3394914","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Tim McDowell|Doorjoohan Gopaul","McDowell 3137","1990","6","8","South America","Guyana",NA,NA,NA,NA,NA,"Cuyuni-Mazaruni. From 0.5 to 2 km W of Waramadan village. Savanna area and forest.",NA,NA,NA,NA,"-60.73333","5.8",NA,"(Lam.) Mart.","P. J. M. Maas, 1","490.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2124","2013-08-23 04:12:00-03","MO","MOBOT","3394947","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","W. Wayt Thomas","Thomas 4316","1985","10","8","South America","Brazil",NA,NA,NA,NA,NA,"Mato Grosso: Mun. Luciara: lake 2km NW of Luciara, Ceradao forest and marsh.",NA,NA,NA,NA,"-50.73333","-11.18333",NA,"(Lam.) Mart.","D. Johnson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2125","2016-09-14 05:18:00-03","MO","MOBOT","3394959","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Paul J. M. Maas|J. Koek-Noorman|Ben J.H. ter Welle|L. Y. T. Westra","Maas 7147","1988","8","26","South America","Guyana",NA,NA,NA,NA,NA,"Vincinity of Mabura Hill; trail from Mabura Hill-Linden Road to Demerara Landing. On white sand island, at edge of the forest.",NA,NA,NA,NA,"-58.5833333","5.4166667",NA,"(Lam.) Mart.","P. J. M. Maas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"2126","2015-02-22 14:33:00-03","MO","MOBOT","3394977","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Howard S. Irwin|Eunice Onishi|S.F. da Fonsêca|R. Souza|R. Reis dos Santos|J. Ramos","Irwin 25166","1970","1","22","South America","Brazil",NA,NA,NA,NA,NA,"Contraforte Central",NA,NA,"Goiás",NA,NA,NA,NA,"(Lam.) Mart.","M. C. Dias","875.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2127","2015-08-13 05:50:00-03","MO","MOBOT","3394991","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","R.M. Harley","Harley 21849","1980","4","27","South America","Brazil",NA,NA,NA,NA,NA,"Chapado Ocidental da Bahia. About 9km. SE of Correntina, on road to Jaborandi. Cerrado, with small stream bordered by galley forest. This plant growing in forest margin.",NA,NA,"Bahia",NA,"-44.58333","-13.4",NA,"(Lam.) Mart.","Silva","550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2128","2010-10-07 15:27:00-03","MO","MOBOT","3395102","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","Irwin 16650","1966","6","5","South America","Brazil",NA,NA,NA,NA,NA,"Serra do Roncador",NA,NA,"Mato Grosso",NA,NA,NA,NA,"(Lam.) Mart.","M. C. Dias","550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2129","2014-02-28 20:40:00-03","MO","MOBOT","3395167","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Ana Valera","Valera 00562","1994","5",NA,"South America","Venezuela",NA,NA,NA,NA,NA,"Mun. Piar. Bajo Caroni Bosque Tropofilo Macrotermico Sector III. 67º 04'",NA,NA,"Bolívar",NA,NA,NA,NA,"(Lam.) Mart.","G.Aymard (PORT)","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2130","2008-05-27 22:02:00-03","MO","MOBOT","3395247","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Émile Hassler","Hassler 7694",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Lam.) Mart.","R. L. Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2131","2010-01-31 18:10:00-02","MO","MOBOT","3395551","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Edwin L. Tyson|Merle Kuns","Tyson 1001","1964","3","19","South America","Bolivia",NA,NA,NA,NA,NA,"Frequent in grazed and burned forest. 1 mi. SW San Joaquin.",NA,NA,"Beni","Mamore",NA,NA,NA,"(Lam.) Mart.","Maas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2132","2008-05-27 22:02:00-03","MO","MOBOT","3395676","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","W. Anderson","Anderson 7244","1973","3","16","South America","Brazil",NA,NA,NA,NA,NA,"13km by road S of Terezina; cerrado on hillside, grassy campo with scattered trees, and shrubby woods along river.",NA,NA,"Goiás",NA,NA,NA,NA,"(Lam.) Mart.","Dias","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2133","2012-05-24 17:29:00-03","MO","MOBOT","3395753","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","J.G. Wessels Boer","Wessels Boer 1889","1967","7","25","South America","Venezuela",NA,NA,NA,NA,NA,"At the border of savanna.",NA,NA,NA,NA,NA,NA,NA,"(Lam.) Mart.","R. L. Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2134","2014-12-21 13:43:00-02","MO","MOBOT","3395754","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Ezechias P. Heringer|Tarciso S. Filgueiras|Roberta C. de Mendonça|B.A.S. Pereira|Anajúlia E. Heringer Salles|F. Silva","Heringer 1776","1979","7","9","South America","Brazil",NA,NA,NA,NA,NA,"Brasília DG, Bacia do Rio Sao Bartolomeu.",NA,NA,"Distrito Federal",NA,NA,NA,NA,"(Lam.) Mart.","Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2135","2016-11-15 05:15:00-02","MO","MOBOT","3395998","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Antonio C. Krapovickas|Carmen L. Cristóbal","Krapovickas 34553","1979","2","12","South America","Brazil",NA,NA,NA,NA,NA,"Mun. Rio Brilhante . Zuzu, BR 267, km. 233",NA,NA,"Mato Grosso do Sul",NA,NA,NA,NA,"(Lam.) Mart.","Johnson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2136","2008-05-27 22:02:00-03","MO","MOBOT","3395999","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Nélida Soria","Soria Rey 5178","1992","3",NA,"South America","Paraguay",NA,NA,NA,NA,NA,"Laguna Blanca.",NA,NA,"San Pedro",NA,NA,NA,NA,"(Lam.) Mart.","G. E. Schatz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2137","2011-06-22 10:40:00-03","MO","MOBOT","3396018","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Jacquelyn A. Kallunki|José R. Pirani","Kallunki 386","1993","1","27","South America","Brazil",NA,NA,NA,NA,NA,"Mun alagoinhas, 7 km N of limit of town of Alagoinhas on BR-101. Roadside patch of low cerrado.",NA,NA,"Bahia",NA,"-38.38333","-12.06666",NA,"(Lam.) Mart.","Johnson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2138","2020-12-24 04:12:00-03","MO","MOBOT","3395864","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Andrew J. Henderson","Henderson 208","1985","4","9","South America","Brazil",NA,NA,NA,NA,NA,"BR 319 Porto Velho-manaus, 20 km n of Humaitá. Campo and edge of gallery forest.",NA,NA,"Amazonas",NA,"-63.16666","-7.5",NA,"(Lam.) Mart.","P. Maas & A. van Setten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2139","2013-03-03 13:19:00-03","MO","MOBOT","3395121","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","James A. Ratter|R. Reis dos Santos|R. Souza|A. Ferreira","Ratter 1717","1968",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"4 km E of the Base Camp of the Expedition. Xavantina, clost to the Xavantina - São Felix road).",NA,NA,"Mato Grosso",NA,"-51.86666","-12.9",NA,"(Lam.) Mart.","M. C. Dias","270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2140","2009-08-25 17:37:00-03","MO","MOBOT","3396086","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Luciano Bernardi","Bernardi 18934","1978","12","6","South America","Brazil",NA,NA,NA,NA,NA,"Arbuscula 3-4 metralis ramis exilibus protesis ferrugineo-tomentellis. Folia coriacea ovato-oblonga acuta discoloria subtus rufo-tomentella. Quando aperti intus rubri, et Amambay.",NA,NA,"Mato Grosso",NA,NA,NA,NA,"(Lam.) Mart.","R. Spichiger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2141","2011-08-15 11:50:00-03","MO","MOBOT","3396096","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","G.G. Bossé","Bossé 8743","1926","4","29","South America","Colombia",NA,NA,NA,NA,NA,"Peñas Blancas.",NA,NA,"Antioquia",NA,"-75.8986111","7.2397222",NA,"(Lam.) Mart.","G. E. Schatz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"2142","2008-05-27 22:02:00-03","MO","MOBOT","3396097","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Murray","Murray 1502","1984","5","29","South America","Venezuela",NA,NA,NA,NA,NA,"1.2 km NE of Ospino and 421 km NE of Guanare. Dry forest along highway.",NA,NA,"Portuguesa",NA,NA,NA,NA,"(Lam.) Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
