"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","eventTime","infraspecificEpithet","fieldNumber","individualCount","sex"
"180","2020-11-04 11:03:30-03","ESALQ","ESA","33256","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana",NA,"Ranga, N.T.","Gandolfi, S.","1994","08","18","Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,"ESA033256",NA,"Magnoliophyta",NA,NA,NA,NA,"23900","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-11-04 11:03:30-03","ESALQ","ESA","18647","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Souza, V.C. & Rodrigues, R.R.","Barreto, K.D. et al.","1994","05","10","Brasil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,"ESA018647","ESA018647","Magnoliophyta",NA,"2443.0",NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-11-04 11:03:30-03","ESALQ","ESA","109362","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana",NA,NA,"Sampaio, D.",NA,NA,NA,"Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"ESA109362",NA,"Magnoliophyta",NA,"170.0",NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-11-04 11:03:30-03","ESALQ","ESA","17682","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana",NA,"Ranga, N.T.","Ivanauskas, N.M. ; Nave, A.G.","1994","01","01","Brasil","São Paulo","Itatinga",NA,"-48.6100006103516","-23.1000003814697",NA,NA,NA,NA,NA,"ESA017682",NA,"Magnoliophyta",NA,NA,NA,NA,"28219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-11-04 11:03:30-03","ESALQ","ESA","19949","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana",NA,"Ranga, N.T.","Fernandes, G.D. et al.","1995","02","14","Brasil","São Paulo","Jacupiranga",NA,"-48","-24.6900005340576",NA,NA,NA,NA,NA,"ESA019949",NA,"Magnoliophyta",NA,NA,NA,NA,"35797","auto","1999","02","23",NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-11-04 11:03:30-03","ESALQ","ESA","29188","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Ivanauskas, N.M.","Ivanauskas, N.M.","1996","03","29","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA029188","ESA029188","Magnoliophyta",NA,"744.0",NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-11-04 11:03:30-03","ESALQ","ESA","29180","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Ivanauskas, N.M.","Ivanauskas, N.M. et al.","1996","04","16","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA029180","ESA029180","Magnoliophyta",NA,"779.0",NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-11-04 11:03:30-03","ESALQ","ESA","28738","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Ivanauskas, N.M.","Ivanauskas, N.M.","1996","01","28","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA028738","ESA028738","Magnoliophyta",NA,"676.0",NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-11-04 11:03:30-03","ESALQ","ESA","28736","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Ranga, N.T.","Ivanauskas, N.M.","1995","04","19","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA028736","ESA028736","Magnoliophyta",NA,"148.0",NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-11-04 11:03:30-03","ESALQ","ESA","7053","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Rodrigues, R.R.","Rodrigues, R.R.","1988","10","01","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA007053","ESA007053","Magnoliophyta",NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-11-04 11:03:30-03","ESALQ","ESA","11167","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana",NA,"Ranga, N.T.","Assis, M.A. et al.","1989","11","27","Brasil","São Paulo","Santos",NA,"-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,NA,"ESA011167",NA,"Magnoliophyta",NA,"22424.0",NA,NA,"26836","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-11-04 11:03:30-03","ESALQ","ESA","11055","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana",NA,"Ranga, N.T.","Grupo B","1989","11","28","Brasil","São Paulo","Santos",NA,"-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,NA,"ESA011055",NA,"Magnoliophyta",NA,"22771.0",NA,NA,"26836","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-11-04 11:03:30-03","ESALQ","ESA","6687","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana",NA,"Ranga, N.T.","Moraes, P.L.R.","1990","06","20","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"ESA006687",NA,"Magnoliophyta",NA,"173.0",NA,NA,"27904","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-11-04 11:03:30-03","ESALQ","ESA","5751","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana",NA,"Ranga, N.T.","Moraes, P.L.R.","1990","06","20","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"ESA005751",NA,"Magnoliophyta",NA,"174.0",NA,NA,"27904","auto","1999","02","23",NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-11-04 11:03:30-03","ESALQ","ESA","5744","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana",NA,"Ranga, N.T.","Moraes, P.L.R.","1990","06","25","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"ESA005744",NA,"Magnoliophyta",NA,"177.0",NA,NA,"27904","auto","1999","02","23",NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-11-04 11:03:30-03","ESALQ","ESA","104313","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana",NA,"Aguiar, O.T.","Aguiar, O.T.","2002","03","12","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"ESA104313","ESA104313","Magnoliophyta",NA,"1101.0",NA,NA,"27904","auto","2002","03","17",NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-11-04 11:03:30-03","ESALQ","ESA","26807","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana",NA,"Ranga, N.T.","Cardoso-Leite, E. ; Oliveira, A.","1993","07","27","Brasil","São Paulo","São Roque",NA,"-47.1300010681152","-23.5200004577637",NA,NA,NA,NA,NA,"ESA026807",NA,"Magnoliophyta",NA,"153.0",NA,NA,"15567","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-11-04 11:03:30-03","ESALQ","ESA","17986","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana",NA,"Ranga, N.T.","Tamashiro, J.Y. et al.","1994","09","28","Brasil","São Paulo","TAguaí",NA,"-49.4000015258789","-23.4500007629395",NA,NA,NA,NA,NA,"ESA017986",NA,"Magnoliophyta",NA,"684.0",NA,NA,"12402","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-11-04 10:55:09-03","ESALQ","ESA","136461","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","J.M. Silva","G. Felitto","2013","09","26","Brasil","São Paulo","Valparaíso",NA,"-50.8600006103516","-21.2199993133545",NA,NA,NA,NA,NA,"ESA136461",NA,NA,NA,"718.0",NA,NA,"32798","auto","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-11-04 11:03:30-03","ESALQ","ESA","119333","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana",NA,"Colletta, G.D.","Colletta, G.D.","2012","07","03","Brasil","São Paulo","São Paulo","Estrada da Cumbica n° 500, mata ao lado do ct do São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Árvore, 7m, frutos imaturos verdes, placa 5921","ESA119333","ESA119333","Magnoliophyta",NA,"689.0",NA,NA,"53584","auto","2012","07","03",NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-11-04 11:03:30-03","ESALQ","ESA","119414","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana",NA,"Farah, F.T.","Farah, F.T. ; Vieira, D.M.","2005","04","16","Brasil","São Paulo","Cajuru","Fazenda Ytaoca","-47.2999992370605","-21.2700004577637",NA,NA,NA,NA,"Árvore","ESA119414","ESA119414","Magnoliophyta",NA,"2468.0",NA,NA,"21243","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-11-04 11:03:30-03","ESALQ","ESA","109580","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana",NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"ESA109580","ESA109580","Magnoliophyta",NA,"30014.0",NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2021-01-14 15:25:21-03","MN","R","204818","PreservedSpecimen","Plantae","Boraginaceae","Cordia","obscura","Cordia obscura","Cham.",NA,"Vieira, O.",NA,NA,NA,"Brasil","São Paulo","Boa Vista",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2021-03-31 13:36:30-03","MN","R","12247","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Stapf, M.","Glaziou, A.F.M.","1872","03","23","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000012247","R000012247_001 R000012247_002",NA,NA,"5950",NA,NA,NA,NA,"2012","11","08",NA,NA,NA,NA,NA,NA,NA,NA
"204","2021-03-31 13:36:30-03","MN","R","124431","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"Prance, G.T.; Forero, E. & Coelho, L.F.","1968","07","06","Bolivia","Pando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2021-03-31 13:36:30-03","MN","R","33490","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Barreto, M.","Mello Barreto, H.L.","1939","06","08","Brasil","Minas Gerais","Santo Antônio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8660",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2021-03-31 13:36:30-03","MN","R","67522","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Guimarães, E.","Trinta, E.F. 1304; Santos, E.A.A. & Trinta, Z.A.","1962","12","29","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1967","03","11",NA,NA,NA,NA,NA,NA,NA,NA
"207","2021-03-31 13:36:30-03","MN","R","67767","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Ichaso, C. L. F.","Trinta, E.F. 1202; Santos, E.A.A. & Trinta, Z.A.","1962","12","29","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1967","03","21",NA,NA,NA,NA,NA,NA,NA,NA
"208","2021-03-31 13:36:30-03","MN","R","67813","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Brade, A. C.","Brade, A.C.","1931","09","30","Brasil","Rio de Janeiro","Pilar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2021-03-31 13:36:30-03","MN","R","68123","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Guimarães, E.","Lutz, B.M.J.","1931","12","01","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1546",NA,NA,NA,NA,"1970","02","25",NA,NA,NA,NA,NA,NA,NA,NA
"210","2021-01-14 15:25:25-03","MN","R","189616","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Almeida, V.C.","Almeida, V.C.","1994","03","22","Brasil","Minas Gerais","Lima Duarte",NA,"-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30417","auto","1995","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2021-03-31 13:36:30-03","MN","R","22967","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Johnston, H.","Regnell, A.F.","1846","10",NA,"Brasil","Minas Gerais","Poços de Caldas",NA,"-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,NA,NA,NA,NA,NA,"III - 907",NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2021-04-07 17:00:39-03","MN","R","111077","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Hatschbach, G.","Hatschbach, G.G.","1960","09","06","Brasil","Paraná","Guaratuba",NA,"-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41937","auto","1960",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2021-03-31 13:36:30-03","MN","R","12252","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Johnston","Glaziou, A.F.M.","1884","08","23","Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"Plantas do Brasil Central","R000012252","R000012252_001",NA,NA,"15277",NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2021-03-31 13:36:30-03","MN","R","22117","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"Brade, A.C.","1915","04","04","Brasil","São Paulo","Jundiahy",NA,"-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7466",NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2021-03-31 13:36:30-03","MN","R","14828","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Brade, A. C.","Schwacke, C.A.W.","1886","04","19","Brasil","São Paulo","Mogy das Cruzes",NA,"-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28666","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2021-04-07 17:00:39-03","MN","R","70053","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Guimarães, E.","Armond, A.F.N.",NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Carmo","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2021-03-20 01:41:47-03","UFPI","TEPB","24730","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"R. P. Lyra-Lemos","2002","11","07","Brasil","Alagoas","Pilar","Unidade de produção de gá natural/campo Petrobrás - Fazenda Lamarão.","-35.9566993713379","-9.5972204208374",NA,NA,NA,NA,"Árvore ca. 8m de altura, encontrada na borda e no interior da mara, frutos verdes. Ambiente: Mata Atlântica",NA,NA,NA,NA,"7131",NA,NA,"24196","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2021-03-20 01:41:47-03","UFPI","TEPB","24430","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham",NA,"R.P. Lyra-Lemos","2002","11","07","Brasil","Alagoas","Pilar","Unidade de Produção de Gás natural/campo Petrobrás, Fazenda Lamarão","-35.9566993713379","-9.5972204208374",NA,NA,NA,NA,"Árvore com ca de 8m de altura, encontrada na borda e no interior da mata. Frutos verdes Ambiente: Mata Atlântica",NA,NA,NA,NA,"7131",NA,NA,"24196","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2021-04-04 13:43:09-03","UFPI","TEPB","19652","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","S. F. Smith","E. P. Heringer","1981","02","26","Brasil","Distrito Federal","Brasília","Bacia do Rio São Bartolomeu","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Árvore, ca. 6m, folhas pilosas, flores brancas Ambiente: Mata ciliar",NA,NA,NA,NA,"6358",NA,NA,"70570","auto","1982","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"220","2021-04-02 11:39:53-03","UFPI","TEPB","21228","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","A. M. Miranda","A. M. Miranda",NA,NA,NA,"Brasil","Piauí","Ribeiro Gonçalves","Margem do riacho da Volta","-45.2421989440918","-7.55833005905151",NA,NA,NA,NA,"Arvoretas ca. 4m alt; caule amarronzado, folhas membranáceas, ásperas, frutos imaturos verdes <ll>dwc_commonname:</ll> Jangada",NA,NA,NA,NA,"4802",NA,NA,"121004","auto","2005","02","17",NA,NA,NA,NA,NA,NA,NA,NA
"221","2020-11-19 10:23:01-03","CPAP","CPAP","17123","PreserverdSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","J. Nakajima","Pott, V. J.","1998","08","26","Brasil","MS","Rio Negro","Rio do Peixe","-54.966667","-19.390278","54°58' W","19°23'25'' S",NA,NA,"Árvore 9 m. FLOR: branca. FRUTO: ainda verde. INTERESSE: . FREQUÊNCIA: Ocasional. AMBIENTE: Mata ciliar. SUBSTRATO: solo argiloso. RELEVO: levemente inclinado.",NA,NA,NA,NA,"3490",NA,NA,NA,NA,"1998","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2020-11-19 10:23:01-03","CPAP","CPAP","22574","PreserverdSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","A. Pott","Pott, A.","2000","11","16","Brasil","MS","Campo Grande","Sede da Embrapa Gado de Corte","-54.723333","-20.44","54°43'24'' W","20°26'24'' S","520","520","Árvore 12m flores ausentes, planta Esparsa.. parque,. Solo: argiloso.,. Relevo: ondulado.",NA,NA,NA,NA,"8466",NA,NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-11-19 10:23:01-03","CPAP","CPAP","23212","PreserverdSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","A. Pott","Pott, A.","2002","04","25","Brasil","MS","Campo Grande","Reserva Ecológica do parque dos Poderes, nascente dos córregos Joaquim portugues e Desbarrancado, afluentes do Prosa","-54.561111","-20.451389","54°33'40'' W","20°27'05'' S",NA,NA,"Árvore 10-20m de altura. flores ausentes e frutos imaturo de cor verde. Fruto procurado por coati; restos de inflorescência 15-30cm de compr., ramificada; casca clara, subcasca amarela; Árvore emergente. Interesse Florestal., fruto para fauna, frequência",NA,NA,NA,NA,"9808",NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2020-11-19 10:23:01-03","CPAP","CPAP","24351","PreserverdSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","A. Pott; V. J. Pott","Pott, A.","2005","09","05","Brasil","MS","Bodoquena","Fazenda Remanso, entorno do parque Nacional da Serra da Bodoquena","-56.7150001525879","-20.5386009216309",NA,NA,NA,NA,"Árvore 12m de de altura.fruto para fauna.Esparsa..Vegetação secundária de floresta decidual. Solo: argiloso.. Relevo: encosta inferior de forte ondulado.",NA,NA,NA,NA,"13344",NA,NA,"47684","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2015-07-02 14:01:15-03","JBP","HPL","10825","S","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","G.A.D.C. Franco","N.M. Ivanauskas et al.","2006","09","04","Brasil","SP","Sete Barras","Coletado no Parque Estadual Carlos Botelho, trilha da Figueira 0 (SAD69, Zona 23J, 203280S, 7321183W (133m.s.m.)","-47.92","-24.38",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6216",NA,NA,"34059","auto","2006","10","10",NA,NA,NA,NA,NA,NA,NA,NA
"226","2015-07-02 14:01:15-03","JBP","HPL","10840","S","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","J.B. Baitello","J.B. Baitello, D. Souza & E.L. Silva","2005","11","05","Brasil","SP","São Miguel Arcanjo","Coletado no parque estadual de Carlos Botelho; em área de mata preservada. S 24° 03' 50,3; W 47° 58' 17,6+63","-47.99","-23.87",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1800",NA,NA,"27904","auto","2005","11","10",NA,NA,NA,NA,NA,NA,NA,NA
"227","2015-07-02 14:01:15-03","JBP","HPL","11041","S","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","G.A.D.C. Franco","R.T. Polisel","2006","04","01","Brasil","SP","Juquitiba","Coletado no Recanto Maria Tereza, estrada da Palestina (BR116, km 330), km 4, descida para o Duck, ao lado do 2° descanso (S 23° 58' 00; W 47° 6' 0, 700m).","-47.06","-23.93",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17",NA,NA,"24559","auto","2006","04","01",NA,NA,NA,NA,NA,NA,NA,NA
"228","2014-09-04 12:55:51-03","UNICAP","HUCPE","1063","S","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","L. V. Cunha","Cunha, L. .V.","2008","12","04","Brasil","Pernambuco","Igarassu","Mata de Jarapiá","-34.87481","-7.832298","-34.87481","-7.832298",NA,NA,NA,NA,NA,NA,NA,"D267",NA,NA,NA,NA,"2010","01","21",NA,NA,NA,NA,NA,NA,NA,NA
"229","2014-10-02 18:58:23-03","UNICAP","HUCPE","1403","S","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"Oliveira, M.; A. A. Grillo; A. A. Grillo","2001","11","12","Brasil","Alagoas","Ibateguara","Área descampada - capoeira.","-35.937693","-8.979501","-35.937693","-8.979501",NA,NA,"Árvore com cerca de 4,0m de altura. Frutos imaturos verdes. Frequente.",NA,NA,NA,NA,"704",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2014-09-25 12:30:55-03","FEMACT","MIRR","1926","S","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"Milliken, W.; Ramos, J.; Lima, J.; Watson, Fiona","1987","04","27","Brasil","Roraima","Alto Alegre","Ilha de Maracá, SEMA Estação., Seasonally flooded várzea forest near Casa de Maracá.","-61.516667","3.35","-61.516667","3.35",NA,NA,"Tree, 25cm dbh.&nf;Vegetative ecological voucher.",NA,NA,NA,NA,"101v",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2014-09-25 12:30:55-03","FEMACT","MIRR","2564","S","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"Ratter, J.A.","1988","01","28","Brasil","Roraima","Alto Alegre","Ilha de Maracá, SEMA Estação., Santa Rosa area, c. 4km NE of Station buildings.","-61.416667","3.366667","-61.416667","3.366667",NA,NA,"Tree JP 8334; &nf;In low campina forest. ; DE",NA,NA,NA,NA,"6134",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2019-02-15 11:35:19-02","IPA","IPA","49233","S","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"Lima, V.C.","1986","11","04","Brasil","Ceará","Crato","Serra do Araripe, próximo a barraca do piqui; Crato-Exu.","-39.4094009399414","-7.23416996002197",NA,NA,NA,NA,"Árvore 4,0m de altura. Flores pétalas alvas, perfumadas, anteras alvas, c","IPA0049233",NA,"Plantae",NA,"417","Southern America",NA,"30071","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2019-02-15 11:35:19-02","IPA","IPA","59918","S","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"Nascimento, L.M.; Rodal, M.J.N.; Almeida, E.R.; Rodal, M.J.N.; Almeida, E.R.","1998","11","26","Brasil","Pernambuco","Brejo da Madre de Deus","margem da estrada.","-36.3711013793945","-8.14583015441895",NA,NA,NA,NA,"Árvore ca. 7m de altura; folhas pilosas. Frutos verdes imaturos. Ocasional.","IPA0059918",NA,"Plantae",NA,"155","Southern America",NA,"34231","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
