"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","scientificNameAuthorship","identifiedBy","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","class","relatedCatalogItem","coordinatePrecision","geoFlag","dayIdentified","fieldNumber","individualCount","typeStatus"
"86","2017-06-12 15:16:44-03","MNHN","RECOLNAT_MNHN_P","P00737446","PreservedSpecimen",NA,"Lamiaceae","Hypenia","vitifolia","Hypenia vitifolia","Glaziou, A.",NA,"1892","4","6",NA,"Brésil","hb",NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00737446' target='other'> <mi>dwc_moreinfo</mi></a>","P00737446",NA,NA,NA,NA,"S. Paulo : Campos da Bocaina, près de S. José dos Barreiros",NA,NA,NA,NA,"P00737446_01","(Pohl. ex Benth.) Harley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13047",NA,NA
"87","2015-09-04 08:31:27-03","MNHN","RECOLNAT_MNHN_P","P02897695","PreservedSpecimen",NA,"Lamiaceae","Hyptis","vitifolia","Hyptis vitifolia","Harley, R.M.|Pinheiro, R.|Renvoize, S.A.|Brighton, C.A.|Erskine, C.N.",NA,"1974","1","17",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02897695' target='other'> <mi>dwc_moreinfo</mi></a>","P02897695",NA,NA,"Bahia",NA,"Serra do Rio de Contas; Road to Mato Grosso; .","-41.83333","-13.46667","1200",NA,"P02897695_01","Pohl ex Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15160",NA,NA
"88","2015-09-04 08:31:27-03","MNHN","RECOLNAT_MNHN_P","P02897696","PreservedSpecimen",NA,"Lamiaceae","Hyptis","vitifolia","Hyptis vitifolia","Irwin, H.S.|Smith, G.L.|Harley, R.M.",NA,"1971","2","17",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02897696' target='other'> <mi>dwc_moreinfo</mi></a>","P02897696",NA,NA,"Bahia",NA,NA,NA,NA,NA,NA,"P02897696_01","Pohl ex Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32425",NA,NA
"89","2015-09-04 08:31:27-03","MNHN","RECOLNAT_MNHN_P","P02897697","PreservedSpecimen",NA,"Lamiaceae","Hyptis","vitifolia","Hyptis vitifolia","Irwin, H.S.|Harley, R.M.",NA,"1971","2","23",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02897697' target='other'> <mi>dwc_moreinfo</mi></a>","P02897697",NA,NA,"Bahia",NA,"Serra da àgua de Rega; ca 26 km N of Seabra; near rio Riachão.",NA,NA,"1000",NA,"P02897697_01","Pohl ex Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30819",NA,NA
"90","2015-09-04 08:31:27-03","MNHN","RECOLNAT_MNHN_P","P02897698","PreservedSpecimen",NA,"Lamiaceae","Hyptis","vitifolia","Hyptis vitifolia","Irwin, H.S.|Smith, G.L.|Harkley, R.M.",NA,"1971","2","17",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02897698' target='other'> <mi>dwc_moreinfo</mi></a>","P02897698",NA,NA,"Bahia",NA,NA,NA,NA,NA,NA,"P02897698_01","Pohl ex Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32425",NA,NA
"91","2015-09-04 08:52:15-03","MNHN","RECOLNAT_MNHN_P","P03012258","PreservedSpecimen",NA,"Lamiaceae","Hyptis","vitifolia","Hyptis vitifolia","Gounelle",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03012258' target='other'> <mi>dwc_moreinfo</mi></a>","P03012258",NA,NA,"Minas Gerais",NA,"Caraca.",NA,NA,NA,NA,"P03012258_01","Pohl ex Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2015-09-04 08:52:15-03","MNHN","RECOLNAT_MNHN_P","P03012263","PreservedSpecimen",NA,"Lamiaceae","Hyptis","vitifolia","Hyptis vitifolia","Warming",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03012263' target='other'> <mi>dwc_moreinfo</mi></a>","P03012263",NA,NA,"Minas Gerais","Lagoa Santa",NA,"-43.8897018432617","-19.6271991729736",NA,NA,"P03012263_01","Pohl ex Benth.",NA,NA,NA,NA,NA,NA,NA,"12338","auto",NA,"989",NA,NA
"93","2015-09-04 08:31:27-03","MNHN","RECOLNAT_MNHN_P","P02897694","PreservedSpecimen",NA,"Lamiaceae","Hyptis","vitifolia","Hyptis vitifolia","Harley, R.M.|Pinheiro, R.|Renvoize, S.A.|Erskine, C.M.|Brighton, C.A.",NA,"1974","2","6",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02897694' target='other'> <mi>dwc_moreinfo</mi></a>","P02897694",NA,NA,"Bahia",NA,"8km. S.W. of Mucugê, on road from Cascavel near Fazenda Paraguacú. .","-41.41667","-13.03333","1000",NA,"P02897694_01","Pohl ex Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16084",NA,NA
"94","2020-12-11 11:36:51-03","UFMG","BHCB","47939","PreservedSpecimen","Plantae","Lamiaceae","Hypenia","vitifolia","Hypenia vitifolia",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Pohl ex Benth.) Harley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-12-11 11:36:56-03","UFMG","BHCB","32519","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","Hatschbach, G; Silva, JM","64413","1996","01","19","Southern America","Brasil",NA,NA,"Erva ereta, odorífera, inflorescência até 1,50m, flor lilás; Campo Cerrado, solo rochoso, próximo a rio encachoeirado.","BHCB041530","Dicotyledon",NA,"Minas Gerais","Joaquim Felício","Rio da Onça","-44.178889","-17.757917",NA,NA,NA,"(Pohl ex Benth.) Harley & J.F.B.Pastore",NA,"2017","-44.178889","-17.757917","06",NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-12-11 11:36:56-03","UFMG","BHCB","89141","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","Ganev, W","2610","1993","07","13","Southern America","Brasil",NA,NA,"Arbusto de ca. 1,5m, média ramificação na base. Folhas cartáceas verdes, discolores, com tom vináceo. Pedúnculo verde-vináceo e pedicelo vináceo. Flores com sépalas verde vináceas, pétalas lilases, estames alvos, anteras amarelas, pis","BHCB041539","Dicotyledon",NA,"Bahia","Abaíra","Caminho capão de Levi-Serrinha","-41.85","-13.328056","1260","1340",NA,"(Pohl ex Benth.) Harley & J.F.B.Pastore",NA,"2017","-41.85","-13.328056","06",NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-12-11 11:36:56-03","UFMG","BHCB","95918","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","Echternacht, LA; et al.","812","2005","01","23","Southern America","Brasil",NA,NA,"Erva decumbente prostrada (ca. 2m) em área aberta. Cálice acinzentado, corola lilás, esbranquiçada n; Erva decumbente prostrada (ca. 2m). Cálice acinzentado, corola lilás, esbranquiçada no interior; Em área aberta","BHCB022013","Dicotyledon",NA,"Minas Gerais","Carmópolis de Minas","Estação Ecológica Estadual da Mata do Cedro.","-44.6349983215332","-20.5414009094238",NA,NA,NA,"(Pohl ex Benth.) Harley & J.F.B.Pastore",NA,"2015",NA,NA,"02",NA,NA,"18828","auto","11",NA,NA,NA
"98","2011-12-08 05:05:00-02","MO","MOBOT","2904587","PreservedSpecimen","Plantae","Lamiaceae","Hypenia","vitifolia","Hypenia vitifolia","Robert R. Brooks","Brooks 142","1988","4","21","South America","Brazil",NA,NA,NA,NA,NA,NA,"Goiás",NA,"Macedo, about 15 km N of Niquelândia; S. facing hill slope, stable peridotite/dunite-based scree and flat area below, about 500-800 m east of nickel workings; campo-cerrado.","-48.38333","-14.3","1000.00000000",NA,NA,"(Pohl ex Benth.) Harley","Kew",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2015-08-13 05:50:00-03","MO","MOBOT","2904754","PreservedSpecimen","Plantae","Lamiaceae","Hypenia","vitifolia","Hypenia vitifolia","R.M. Harley|David J.N. Hind","Harley 27260","1988","12","16","South America","Brazil",NA,NA,NA,NA,NA,NA,"Bahia",NA,"Agua Quente. Pico das Almas. Vertente norte. Vale ao oeste da Serra do Pau Queimado. Ladeira. Fundo do vale. Afloram. de seixos quartzíticos.","-41.98333","-13.5","1500.00000000",NA,NA,"(Pohl ex Benth.) Harley","R.M. Harley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2016-12-08 10:31:00-02","MO","MOBOT","2909394","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","R.M. Harley","Harley 15160","1974","1","17","South America","Brazil",NA,NA,NA,NA,NA,NA,"Bahia",NA,"12-14km N. of town of Rio de Contas on the road to Mato Grosso. Dry quartizite hillside with disturbed woodland on lower slopes, and scrub above.","-41.8333333","-13.4666667","1200.00000000",NA,NA,"(Pohl ex Benth.) Harley & J.F.B. Pastore","R.Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"101","2020-07-06 15:33:00-03","MO","MOBOT","100510011","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","A. Saint-Hilaire","Saint-Hilaire B1-1155",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Minas Gerais",NA,"Morro do Indaia, Minas Novas.",NA,NA,NA,NA,NA,"(Pohl ex Benth.) Harley & J.F.B. Pastore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Holotype"
"102","2017-01-31 14:13:00-02","MO","MOBOT","2913681","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","Howard S. Irwin|R. Reis dos Santos|R. Souza|S.F. da Fonsêca","Irwin 22326","1969","1","20","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Cerrado. Gallery forest and adjacent cerrado, ca. 24 km S.W. of Diamantina, on road to Gouveia.",NA,NA,"1250.00000000",NA,NA,"(Pohl ex Benth.) Harley & J.F.B. Pastore","R.Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"103","2016-12-08 10:32:00-02","MO","MOBOT","2913901","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","Howard S. Irwin|R.M. Harley|Gary L. Smith","Irwin 32425","1971","2","17","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Cerrado at base of Morro do Chapéu, ca. 7 km S. of town of Morro do Chapeu.",NA,NA,"1100.00000000",NA,NA,"(Pohl ex Benth.) Harley & J.F.B. Pastore","R.Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"104","2016-12-08 10:31:00-02","MO","MOBOT","2914010","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","Howard S. Irwin|S.F. da Fonsêca|R. Souza|R. Reis dos Santos|J. Ramos","Irwin 27062","1970","3","6","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Cerrado, ca 3 km S. of Joaquim Felicio, at E. base.",NA,NA,"650.00000000",NA,NA,"(Pohl ex Benth.) Harley & J.F.B. Pastore","R.Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"105","2016-12-08 10:31:00-02","MO","MOBOT","2914234","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","R.M. Harley","Harley 20088","1977","3","28","South America","Brazil",NA,NA,NA,NA,NA,NA,"Bahia",NA,"Between 2.5 and 5 km. S. of the Vila do Rio de Contas on side road to W. of the road to Livramento, leading to the Rio Brumado. Rocky riverside with rapids, riverine vegetation, cerrado with sandstone outcrops and some grassland areas subject to flooding but dry at time of collection.","-41.8333333","-13.6","980.00000000",NA,NA,"(Pohl ex Benth.) Harley & J.F.B. Pastore","R.Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"106","2020-07-10 09:46:36-03","MBML","MBML-HERBARIO","6811",NA,"Plantae","Labiatae","Physominthe","vitifolia","Physominthe vitifolia","A. M. V. de Carvalho; et al","3743","1992","12","18",NA,"Brasil",NA,NA,"Arbusto com ca. 2,0m de altura, flores com cálice verde e corola azul-arroxeada.","MBML006811",NA,NA,"Bahia","Caetité",NA,"-42.4749984741211","-14.0693998336792",NA,NA,"MBML006811","(Pohl ex Benth.) Harley & J.F.B.Pastore","G.M. Antar/IV-2017",NA,NA,NA,NA,NA,NA,"53684","auto",NA,NA,NA,NA
"107","2019-12-19 11:19:07-03","UFG","UFG","12653","S","Plantae","Lamiaceae","Hypenia","vitifolia","Hypenia vitifolia","Brooks, R.R.","142","1988","04","21",NA,"Brasil",NA,NA,NA,"UFG012653",NA,NA,"Goiás","Niquelândia","15km, ao norte de Niquelândia; cerrado.","-48.4597015380859","-14.4738998413086",NA,NA,NA,"(Pohl ex Benth.) Harley","Harley, R.M.","1996",NA,NA,"08",NA,NA,"74171","auto","16",NA,NA,NA
"108","2019-06-10 10:10:55-03","FZB-BH","BHZB","6080","S","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","Echternacht, L.A. et al.","812","2005","01","23",NA,"Brasil",NA,NA,"Doação BHCB 95918. Erva decumbente prostada em área aberta.",NA,NA,NA,"MG","Carmópolis de Minas","Estação Ecológica da Mata do Cedro","-44.6349983215332","-20.5414009094238",NA,NA,NA,NA,"R.M., Harley","2015",NA,NA,"02",NA,NA,"18828","auto","10",NA,NA,NA
"109","2020-09-12 05:00:02-03","US","US","2249256","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","A. Macedo","4408",NA,NA,NA,"South America","Brazil",NA,NA,NA,"US02888829",NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA,"US02888829_01","(Pohl ex Benth.) Harley & J.F.B. Pastore",NA,NA,NA,NA,NA,"Docotyledonae",NA,NA,NA,NA,NA,"1",NA
"110","2020-09-12 05:00:02-03","US","US","2249255","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","A. Macedo","4408","1956","2","24","South America - Neotropics","Brazil",NA,NA,NA,"US02888830",NA,"Lamiales","Goiás",NA,"Jacuba, Mun. Niquelândia.",NA,NA,NA,NA,"US02888830_01","(Pohl ex Benth.) Harley & J.F.B. Pastore",NA,NA,NA,NA,NA,"Docotyledonae",NA,NA,NA,NA,NA,"1",NA
"111","2020-09-12 05:00:02-03","US","US","2675569","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","H. S. Irwin, R. M. Harley & Geo. L. Smith","32425","1971","2","17","South America - Neotropics","Brazil",NA,NA,NA,"US02888834",NA,"Lamiales","Bahia",NA,"Planalto do Brasil. Cerrado at base of Morro do Chapéu, ca. 7km S. of town of Morro do Chapéu.",NA,NA,"1100",NA,"US02888834_01","(Pohl ex Benth.) Harley & J.F.B. Pastore",NA,NA,NA,NA,NA,"Docotyledonae",NA,NA,NA,NA,NA,"1",NA
"112","2020-09-12 05:00:02-03","US","US","2504063","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","E. P. Heringer & Rizzini","9882",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US02888831",NA,"Lamiales","Minas Gerais",NA,"Januaria.",NA,NA,NA,NA,"US02888831_01","(Pohl ex Benth.) Harley & J.F.B. Pastore",NA,NA,NA,NA,NA,"Docotyledonae",NA,NA,NA,NA,NA,"1",NA
"113","2020-09-12 05:00:02-03","US","US","2860099","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","S. A. Mori, R. M. King, Santos, T. S. dos & J. Hage","12434","1979","7","21","South America - Neotropics","Brazil",NA,NA,NA,"US02888836",NA,"Lamiales","Bahia",NA,"Região Cacaueira da Bahia. Município de Rio de Contas. 6-10 km ao NW de Rio de Contas, na estrada para o Pico das Almas. Campo Rupestre.","-41.88","-13.53","1000",NA,"US02888836_01","(Pohl ex Benth.) Harley & J.F.B. Pastore",NA,NA,NA,NA,NA,"Docotyledonae",NA,NA,NA,NA,NA,"1",NA
"114","2020-09-12 05:00:02-03","US","US","2752798","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","H. S. Irwin, S. F. Fonsêca, R. Souza, R. Reis dos Santos & J. Ramos","27062","1970","3","6","South America - Neotropics","Brazil",NA,NA,NA,"US02888833",NA,"Lamiales","Minas Gerais",NA,"Planalto do Brasil. Serra do Cabral. Cerrado, ca. 3km S. of Joaquim Felício, at E. base.",NA,NA,"650",NA,"US02888833_01","(Pohl ex Benth.) Harley & J.F.B. Pastore",NA,NA,NA,NA,NA,"Docotyledonae",NA,NA,NA,NA,NA,"1",NA
"115","2020-09-12 05:00:02-03","US","US","2839937","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","R. M. Harley, S. A. Renvoize, C. Erskine, C. Brighton & R. Pinheiro","15160","1974","1","17","South America - Neotropics","Brazil",NA,NA,NA,"US02888835",NA,"Lamiales","Bahia",NA,"Serra do Rio de Contas. 12-14km. N. of town of Rio de Contas on the road to Mato Grosso.","-41.83","-13.47","1200",NA,"US02888835_01","(Pohl ex Benth.) Harley & J.F.B. Pastore",NA,NA,NA,NA,NA,"Docotyledonae",NA,NA,NA,NA,NA,"1",NA
"116","2020-09-12 05:00:02-03","US","US","2861615","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","H. S. Irwin, R. Reis dos Santos, R. Souza & S. F. Fonsêca","22326","1963","1","20","South America - Neotropics","Brazil",NA,NA,NA,"US02888832",NA,"Lamiales","Minas Gerais",NA,"Planalto do Brasil, Serra do Espinhaço, Gallery forest and adjacent cerrado, ca. 24km S.W. of Diamantina, on road to Gouveia.",NA,NA,"1250",NA,"US02888832_01","(Pohl ex Benth.) Harley & J.F.B. Pastore",NA,NA,NA,NA,NA,"Docotyledonae",NA,NA,NA,NA,NA,"1",NA
"117","2020-09-12 05:00:02-03","US","US","3596854","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","A. M. Carvalho, P. Gasson, S. Santana & A. M. Amorim","3743","1992","2","18","South America - Neotropics","Brazil",NA,NA,NA,"US02888837",NA,"Lamiales","Bahia",NA,"Município de Caetité. Distrito de Brejinho das Ametitas. Ca 3km a SW da sede do distrito. CAATINGA e formação rupestres.",NA,NA,NA,NA,"US02888837_01","(Pohl ex Benth.) Harley & J.F.B. Pastore",NA,NA,NA,NA,NA,"Docotyledonae",NA,NA,NA,NA,NA,"1",NA
"118","2020-09-02 16:30:03-03","Cenargen","CEN","68946","PreservedSpecimen","Plantae","Lamiaceae","Hypenia","vitifolia","Hypenia vitifolia","A. S. Conceição","552","2003","05","29",NA,"Brasil","Exsicatas",NA,"Folhas verdes cartáceas. Flores com sépalas, pépalas, estames e estiletes roxos. Doação do Herbário da Universidade Estadual de Feira de Santana - HUEFS (74364) - Bahia.","CEN00068946",NA,NA,"BA","ABAIRA","Guarda-Mor.","-41.6636009216309","-13.2496995925903","1310","1310","CEN00068946","(Pohl ex Benth.) Harley","R. M. Harley","2007","-41863055.0","-13308888.0","06",NA,NA,"26531","auto",NA,NA,"1",NA
"119","2020-09-02 16:30:08-03","Cenargen","CEN","9502","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","vitifolia","Hyptis vitifolia","Lídio Coradin","6458","1983","07","04",NA,"Brasil","Exsicatas",NA,NA,"CEN00009502",NA,NA,"BA","BARRA DA ESTIVA","Estrada Barra da Estiva - Mucugê, km 79.","-41.3269004821777","-13.6260995864868","1180","1180","CEN00009502","Pohl ex Benth.","R. M. Harley","1996","-4146667.0","-1363333.0","06",NA,NA,"61861","auto",NA,NA,"1",NA
"120","2020-09-02 16:30:17-03","Cenargen","CEN","102821","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","Anderson Cássio Sevilha","6159","2016","12","04",NA,"Brasil","Exsicatas",NA,"Projeto Bem Diverso.","CEN00102821",NA,NA,"MG","SALINAS","Sítio 6 - Ponto 4.","-41.924444","-16.039166","967","967","CEN00102821","(Pohl ex Benth.) Harley & J.F.B.Pastore","G. M. Antar","2017","-41.924444","-16.039166","07",NA,NA,NA,NA,NA,NA,"2",NA
"121","2019-11-13 11:20:54-03","USP","SPF","113759","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","Ganev, W","2610","1993","12","13",NA,"Brasil",NA,NA,NA,"SPF00113759",NA,NA,"Bahia","Abaíra","Caminho Capão de Levi-Serrinha. Carrasco de campo rupestre com solo arenoso.","-41.85","-13.316667","1260","1340","SPF00113759","(Pohl ex Benth.) Harley","Silva-Luz, CL","2015","-41.85","-13.316667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2019-11-13 11:20:54-03","USP","SPF","115810","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","Atkinson, R","PCD2376","1996","03","14",NA,"Brasil",NA,NA,NA,"SPF00115810",NA,NA,"Bahia","Morro do Chapéu","5 km ao sul do Chapéu. Campo rupestre. solo arenoso com afloramentos rochosos.","-41.208056","-11.591389","1400","1400","SPF00115810","(Pohl ex Benth.) Harley","Silva-Luz, CL","2015","-41.208056","-11.591389",NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2019-11-13 11:20:54-03","USP","SPF","119837","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","Ganev, W","2839","1994","01","20",NA,"Brasil",NA,NA,NA,"SPF00119837",NA,NA,"Bahia","Abaíra","Guarda-Mor. Carrasco com campo rupestre, solo arenoso com rochas.","-41.866667","-13.3","1200","1200","SPF00119837","(Pohl ex Benth.) Harley","Silva-Luz, CL","2015","-41.866667","-13.3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2019-11-13 11:20:54-03","USP","SPF","119840","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","Ganev, W","3390","1994","06","17",NA,"Brasil",NA,NA,NA,"SPF00119840",NA,NA,"Bahia","Abaíra","Jambeiro. Carrasco de encosta, solo arenoso.","-41.85","-13.3","1100","1100","SPF00119840","(Pohl ex Benth.) Harley","Silva-Luz, CL","2015","-41.85","-13.3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2019-11-21 10:12:16-03","USP","SPF","128992","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","Guedes, MLS","PCD5514","1997","02","13",NA,"Brasil",NA,NA,NA,"SPF00128992",NA,NA,"Bahia","Mucugê","Caminho para Abaíra. Campos gerais.","-41.374444","-13.006667","970","970","SPF00128992","(Pohl ex Benth.) Harley","Silva-Luz, CL","2015","-41.374444","-13.006667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2019-11-13 11:20:54-03","USP","SPF","131476","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","Forzza, RC","783","1998","05","11",NA,"Brasil",NA,NA,NA,"SPF00131476",NA,NA,"Minas Gerais","Mato Verde","Estrada para Rio Pardo. Cadeia do Espinhaço. Solo areno-pedregoso. Cerrado de encosta.","-42.75","-15.383333","985","985","SPF00131476","(Pohl ex Benth.) Harley","Silva-Luz, CL","2015","-42.75","-15.383333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2019-11-13 11:20:54-03","USP","SPF","203017","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","Pirani, JR","5819","2009","02","06",NA,"Brasil",NA,NA,NA,"SPF00203017",NA,NA,"Minas Gerais","Diamantina",NA,"-43.546667","-18.044444","700","700","SPF00203017","(Pohl ex Benth.) Harley","Silva-Luz, CL","2015","-43.546667","-18.044444",NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2021-03-15 18:27:32-03","USP","SPF","232076","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","Antar, GM","1386","2017","03","01",NA,"Brasil",NA,NA,"Arbusto ca. 60 cm alt. Planta aromática. Cálice verde, corola roxa.; Área de afloramento rochoso. Solo arenoso seco.","SPF00232076",NA,NA,"Bahia","Caetité","Brejinho das Ametistas, Estrada Brejinho das Ametistas para Licínio de Almeida.","-42.531583","-14.280139","851","851",NA,"(Pohl ex Benth.) Harley","Harley, RM","2017","-42.531583","-14.280139","02",NA,NA,NA,NA,NA,NA,NA,NA
"129","2019-11-13 11:20:54-03","USP","SPF","92179","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","Stannard, BL","H52115","1992","02","19",NA,"Brasil",NA,NA,NA,"SPF00092179",NA,NA,"Bahia","Abaíra","Campo de Pedra Grande. Entre rochas.","-41.9","-13.233333","1400","1400","SPF00092179","(Pohl ex Benth.) Harley","Silva-Luz, CL","2015","-41.9","-13.233333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2021-03-15 18:27:32-03","USP","SPF","39058","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","Harley, RM","20088","1977","03","28",NA,"Brasil",NA,NA,NA,"SPF00039058",NA,NA,"Bahia","Rio de Contas","Between 2,5 and 5 km S. of the Vila do Rio de Contas on side road to W. of the road to Livramento., leading to the Rio brumado. Rocky riverside with rapids, riverine vegetation, cerrado with sandstone outcrops and some grassland areas subject to floo","-41.833333","-13.6","980","980","SPF00039058","(Pohl ex Benth.) Harley","Silva-Luz, CL","2015","-41.833333","-13.6",NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2019-11-13 11:20:54-03","USP","SPF","39156","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","Harley, RM","20951","1980","03","25",NA,"Brasil",NA,NA,NA,"SPF00039156",NA,NA,"Bahia","Mucugê","Serra do Sincorá, 133 km N. of Cascavel on the road to Mucugê. Campo geral, grassland, rich in Dicotyledonous herbs, shrubs and acaulous palms, on damp sand.","-41.366667","-13.1","1200","1200","SPF00039156","(Pohl ex Benth.) Harley","Harley, RM","1996","-41.366667","-13.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
