"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","imagecode","class","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","individualCount","fieldNumber","infraspecificEpithet","typeStatus"
"254","2020-09-12 05:00:02-03","US","US","3682089","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees",NA,NA,"G. Hatschbach, A. C. Cervi & E. L. Barbosa","78115","2004","10","16","Brazil","Santa Catarina",NA,"Salto do Rio Avencal, base (Mun. Urubici)",NA,NA,NA,NA,NA,NA,"US02098096","South America",NA,NA,NA,NA,"Cyperales","US02098096_01","Monocotyledonae",NA,NA,NA,NA,"1",NA,NA,NA
"255","2020-09-12 05:00:02-03","US","US","3470648","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees",NA,NA,"M. Barros","636","1924","12",NA,"Argentina",NA,NA,"Capital Federal, Bañado de Flores",NA,NA,NA,NA,NA,NA,"US02098099","South America",NA,NA,NA,NA,"Cyperales",NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA,NA
"256","2020-09-12 05:00:02-03","US","US","1954034","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees",NA,NA,"E. P. Killip & E. Pisano","39755","1948","11","4","Chile","Valparaíso (V)",NA,"Hacienda El Pangal, near Limache.",NA,NA,NA,NA,"160",NA,"US03272516","South America",NA,NA,NA,NA,"Cyperales",NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA,NA
"257","2020-09-12 05:00:02-03","US","US","1545787","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees",NA,NA,"S. Venturi","6247","1925","1","16","Argentina","Tucuman",NA,"(R.A.) Departamento Chicligasta. Estancia Las Pavas.",NA,NA,NA,NA,"2650",NA,"US02098107","South America",NA,NA,NA,NA,"Cyperales","US02098107_01","Monocotyledonae",NA,NA,NA,NA,"1",NA,NA,NA
"258","2020-09-12 05:00:02-03","US","US","3154410","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees",NA,NA,"P. Orth","686","1936",NA,NA,"Brazil","Rio Grande do Sul",NA,"Rio do Sul",NA,NA,NA,NA,NA,NA,"US02098105","South America",NA,NA,NA,NA,"Cyperales","US02098105_01","Monocotyledonae",NA,NA,NA,NA,"1",NA,NA,NA
"259","2020-09-12 05:00:02-03","US","US","3388858","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees",NA,NA,"G. Seijo","1638","1999","1","29","Argentina","Corrientes",NA,"Neuquén, Dep. Minas. Paso de Buta Mallín, en mallín próximo al Río Lileo, subiendo la ladera Norte.",NA,NA,NA,NA,NA,NA,"US03272515","South America",NA,NA,NA,NA,"Cyperales",NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA,NA
"260","2020-09-12 05:00:02-03","US","US","44515","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees",NA,NA,"G. H. Hieronymus","s.n.",NA,NA,NA,"Argentina","Cordoba",NA,"Estancia Germamia [interpreted]",NA,NA,NA,NA,NA,NA,"US02098123","South America",NA,NA,NA,NA,"Cyperales",NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA,NA
"261","2020-09-12 05:00:02-03","US","US","2280747","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees",NA,NA,"L. Smith & R. Reitz","10449","1957","1","25","Brazil","Santa Catarina",NA,"Mun. Bom Retiro: Fazenda Campo dos Padres, Campo dos Padres",NA,NA,NA,NA,"1650",NA,"US02098118","South America",NA,NA,NA,NA,"Cyperales","US02098118_01","Monocotyledonae",NA,NA,NA,NA,"1",NA,NA,NA
"262","2020-09-12 05:00:02-03","US","US","530270","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","striatula","Eleocharis striatula","E. Desv.",NA,NA,"G. Hastings","363","1901","11","16","Chile",NA,NA,"From the vicinity of Santiago, S.E. of Santiago",NA,NA,NA,NA,NA,NA,"US02097123","South America",NA,NA,NA,NA,"Cyperales","US02097123_01","Monocotyledonae",NA,NA,NA,NA,"1",NA,NA,NA
"263","2020-09-12 05:00:02-03","US","US","1280944","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","striatula","Eleocharis striatula","E. Desv.",NA,NA,"-. Lorentz","s.n.",NA,NA,NA,"Argentina","Cordoba",NA,"Estancia Germania pr. Cordoba",NA,NA,NA,NA,NA,NA,"US02097122","South America",NA,NA,NA,NA,"Cyperales",NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA,NA
"264","2020-09-12 05:00:02-03","US","US","530351","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","striatula","Eleocharis striatula","E. Desv.",NA,NA,"G. Hastings","459","1902","1","21","Chile",NA,NA,"From the vicinity of Santiago, Swamp above Rio Colorado,",NA,NA,NA,NA,"1524",NA,"US02097124","South America",NA,NA,NA,NA,"Cyperales",NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA,NA
"265","2020-09-12 05:00:02-03","US","US","1176096","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","striatula","Eleocharis striatula","E. Desv.",NA,NA,"O. Buchtien","s.n.","1896","12","13","Chile",NA,NA,"Chilenses, Valdivia: Auf Wiesen",NA,NA,NA,NA,NA,NA,"US02097121","South America",NA,NA,NA,NA,"Cyperales","US02097121_01","Monocotyledonae",NA,NA,NA,NA,"1",NA,NA,NA
"266","2020-09-12 05:00:02-03","US","US","1545896","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","striatula","Eleocharis striatula","E. Desv.",NA,NA,"S. Venturi","9643","1929","10","16","Argentina","Jujuy",NA,"Departamento San Pedro. Sierra Sta Barbara.",NA,NA,NA,NA,"700",NA,"US03272852","South America",NA,NA,NA,NA,"Cyperales",NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA,NA
"267","2020-09-12 05:00:02-03","US","US","1121201","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","striatula","Eleocharis striatula","E. Desv.",NA,NA,"Bro. Claude-Joseph","1635","1922","2",NA,"Chile","Valparaíso (V)",NA,NA,NA,NA,NA,NA,NA,NA,"US03272851","South America",NA,NA,NA,NA,"Cyperales",NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA,NA
"268","2019-12-09 17:29:44-03","UFPR","EFC","9787","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Longhi-Wagner, H.M.","1999","Kozera, C.; Dittrich, V.A.O.","264","1996","10","18","Brasil","Paraná","Curitiba","Parque Barigui","-49.3095","-25.4263","-49.3095","-25.4263",NA,NA,"EFC009787",NA,NA,NA,"Herbácea em solo úmido, perto de área brejosa",NA,NA,NA,NA,NA,NA,"01","01",NA,NA,NA,NA
"269","2019-11-13 11:18:37-03","USP","SPF","170268","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","González, S","2003","Koyama, T","13694","1970","02","06","Brasil","Rio de Janeiro","Rio de Janeiro","Lagoa da Lapa.","-43.2075004577637","-22.9027996063232",NA,NA,"2000","2000","SPF00170268",NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"270","2019-11-13 11:18:37-03","USP","SPF","171795","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Strong, MT","2005","Hatschbach, G","78115","2004","10","16","Brasil","Santa Catarina","Urubici","Salto do Rio Avencal.","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,"SPF00171795",NA,NA,NA,NA,NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA
"271","2019-11-13 11:18:37-03","USP","SPF","170708","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Faria, AD","1997","Faria, AD","97821","1997","12",NA,"Brasil","São Paulo","Campos do Jordão","Parque Estadual de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"SPF00170708",NA,NA,NA,NA,NA,NA,NA,NA,"21048","auto","12",NA,NA,NA,NA,NA
"272","2019-09-04 19:29:04-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis fluitans","Boeckeler",NA,NA,"G. Gardner","719",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,"fluitans","Type [status unknown]"
"273","2019-10-03 14:20:40-03","IAC","IAC","39025","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","M.G. Lopez","1999","M.M. Arbo et al.","8263","1998","12","04","Argentina","Corrientes","Mercedes","Macrosistema Ibera, arredores do Casco","-58.0833","-29.25","-58.0833","-29.2500",NA,NA,NA,NA,NA,NA,"En charcos",NA,NA,NA,NA,NA,NA,"06","04",NA,NA,NA,NA
"274","2020-11-12 17:02:29-03","UEL","FUEL","51541","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Záchia, R",NA,"Ghedini, P","s.n.","1998",NA,NA,"Brasil","Rio Grande do Sul","São João do Polêsine","Quest 1","-53.4455986022949","-29.613899230957",NA,NA,NA,NA,"FUEL019790",NA,NA,NA,NA,"Tracheophyta","Poales",NA,NA,"12492","auto",NA,NA,NA,NA,NA,NA
"275","2020-11-12 17:02:29-03","UEL","FUEL","47341","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Faria, AD","2010","Rodrigues, MEF; Macedo, CCL; Hirata, RT","431","2008","06","10","Brasil","São Paulo","São Paulo","Represa Guarapiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"FUEL019789",NA,NA,NA,NA,"Tracheophyta","Poales",NA,NA,"53584","auto","08",NA,NA,NA,NA,NA
"276","2019-11-01 15:14:01-03","UnB","UB","159228","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Barros, M","1955","Herter, WGF","42B","1934","11",NA,"Uruguay",NA,"Montevideo",NA,NA,NA,NA,NA,NA,NA,"UB0008292","Southern America",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2019-11-01 15:14:01-03","UnB","UB","159229","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Barros, M","1955","Rosengurtt, B","2196","1937","11","07","Uruguay","Paysandú","Paysandú",NA,NA,NA,NA,NA,NA,NA,"UB0008291","Southern America",NA,NA,"Duplicate in herb. RB 42041.","Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2019-11-01 15:14:01-03","UnB","UB","184795","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees",NA,NA,"Krapovickas, A; Cristóbal, CL","13607","1967","10","12","Argentina","Corrientes",NA,"Dto. Capital. Arroyo Riachuelo y Ruta 12.",NA,NA,NA,NA,NA,NA,"UB0008289","Southern America",NA,NA,"En pradera inundable orilla del arroyo. Suelo arenoso.","Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2020-08-20 14:59:05-03","UFSC","FLOR","33058","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R.","2017","Trevisan, R.; et alii","102","2003","10","23","Brasil","Rio Grande do Sul","Tavares","RST 101.","-51.326111","-31.543333","51º19'34''W","31º32'36''S",NA,NA,"FLOR0033058",NA,NA,NA,"Habitat: erva em área úmida",NA,"Poales","FLOR0033058",NA,NA,NA,"10","03",NA,NA,NA,NA
"280","2020-08-20 14:59:05-03","UFSC","FLOR","33060","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R.","2017","Trevisan, R.; et alii","247","2003","11","27","Brasil","Rio Grande do Sul","Canguçu","BR 265, beira da estrada de chão que vai a Piratini.","-52.756111","-31.361111","52º45'22''W","31º21'40''S",NA,NA,"FLOR0033060",NA,NA,NA,"Habitat: erva em área úmida",NA,"Poales","FLOR0033060",NA,NA,NA,"10","03",NA,NA,NA,NA
"281","2020-08-20 20:41:06-03","UFSC","FLOR","33113","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R.","2003","Trevisan, R.; et alii","85","2003","10","22","Brasil","Rio Grande do Sul","Mostardas","Margem da lagoa Bela Vista.","-51.028889","-31.179167","51º1'44''W","31º10'45''S",NA,NA,"FLOR0033113",NA,NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2020-08-20 14:59:05-03","UFSC","FLOR","33114","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R.","2017","Trevisan, R.; et alii","92","2003","10","23","Brasil","Rio Grande do Sul","Tavares","RST 101.","-51.123611","-31.321389","51º7'25''W","31º19'17''S",NA,NA,"FLOR0033114",NA,NA,NA,"Habitat: Erva submersa e abundante",NA,"Poales","FLOR0033114",NA,NA,NA,"10","03",NA,NA,NA,NA
"283","2020-08-20 20:41:06-03","UFSC","FLOR","33115","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R.","2003","Trevisan, R.; et alii","65","2003","10","22","Brasil","Rio Grande do Sul","Palmares do Sul","RST 101, Km 58.","-50.481389","-30.299167","50º28'53''W","30º17'57''S",NA,NA,"FLOR0033115",NA,NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2020-08-20 14:59:05-03","UFSC","FLOR","38505","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R.","2017","Boldrini, I.; Garcia, E.N. & Trevisan, R.","1318","2004","11","26","Brasil","Rio Grande do Sul","Rio Grande","BR 471,.","-52.517778","-32.27","52º31'4''W","32º16'12''S",NA,NA,"FLOR0038505",NA,NA,NA,NA,NA,"Poales","FLOR0038505",NA,NA,NA,"10","03",NA,NA,NA,NA
"285","2020-08-20 20:41:06-03","UFSC","FLOR","42806","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R.","2009","Boldrini, I.; Garcia, E.N. & Trevisan, R.","1292","2004","11","26","Brasil","Rio Grande do Sul","Santa Vitória do Palmar","BR 471.","-52.9925","-33.160833","52º59'33''W","33º9'39''S",NA,NA,"FLOR0042806",NA,NA,NA,NA,NA,"Poales","FLOR0042806",NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2020-08-20 14:59:05-03","UFSC","FLOR","42807","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R.","2017","Boldrini, I.; Garcia, E.N. & Trevisan, R.","1266","2004","11","25","Brasil","Rio Grande do Sul","Rio Grande","BR 471.","-52.580833","-32.494722","52º34'51''W","32º29'41''S",NA,NA,"FLOR0042807",NA,NA,NA,"Recebido de ICN Nº 136169.",NA,"Poales","FLOR0042807",NA,NA,NA,"10","03",NA,NA,NA,NA
"287","2020-08-20 14:59:05-03","UFSC","FLOR","42808","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R.","2017","Boldrini, I.; Garcia, E.N. & Trevisan, R.","1306","2004","11","26","Brasil","Rio Grande do Sul","Santa Vitória do Palmar","BR 471.","-52.776389","-32.950556","52º46'35''W","32º57'2''S",NA,NA,"FLOR0042808",NA,NA,NA,"Recebido de ICN Nº 136190.",NA,"Poales","FLOR0042808",NA,NA,NA,"10","03",NA,NA,NA,NA
"288","2020-08-20 20:41:06-03","UFSC","FLOR","59604","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R.","2014","Funez, L.A.; Trevisan, R.; Ferreira, J.P.R. & Venturi, S.","3822","2014","11","04","Brasil","Santa Catarina","Campo Alegre","Campos do Quiriri.","-48.953333","-26.036667","48º57'12''W","26º2'12''S",NA,NA,"FLOR0059604",NA,NA,NA,"erva rizomatosa",NA,"Poales","FLOR0059604",NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2020-08-20 14:59:05-03","UFSC","FLOR","61929","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R.","2014","Trevisan, R.; et al.","1596","2014","12","11","Brasil","Santa Catarina","Urubici","Parque Nacional de São Joaquim.","-49.630833","-28.139722","49º37'51''W","28º8'23''S","1363","1363","FLOR0061929",NA,NA,NA,"Habitat: Em margem de estrada encharcada",NA,"Poales","FLOR0061929",NA,NA,NA,"12","11",NA,NA,NA,NA
"290","2020-08-20 14:59:05-03","UFSC","FLOR","61995","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R.","2015","Trevisan, R.; et al.","1715","2015","12","03","Brasil","Santa Catarina","Urubici","Parque Nacional de São Joaquim.","-49.627222","-28.140556","49º37'38''W","28º8'26''S","1340","1340","FLOR0061995",NA,NA,NA,NA,NA,"Poales","FLOR0061995",NA,NA,NA,"12","03",NA,NA,NA,NA
"291","2020-08-20 20:41:06-03","UFSC","FLOR","59695","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R.","2014","Funez, L.A.; Trevisan, R.; Ferreira, J.P.R. & Venturi, S.","4062","2014","11","04","Brasil","Santa Catarina","Campo Alegre","Campos do Quiriri.","-48.953333","-26.036667","48º57'12''W","26º2'12''S",NA,NA,"FLOR0059695",NA,NA,NA,"erva",NA,"Poales","FLOR0059695",NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2020-08-20 14:59:05-03","UFSC","FLOR","66560","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R.","2016","Trevisan, R.","907","2007","12","05","Brasil","Rio Grande do Sul","Manoel Viana","Estrada de chão para São Borja.","-55.456667","-29.312778","55º27'24''W","29º18'46''S","229","229","FLOR0066560",NA,NA,NA,"Habitat: Em banhado",NA,"Poales","FLOR0066560",NA,NA,NA,"11","09",NA,NA,NA,NA
"293","2020-08-20 14:59:05-03","UFSC","FLOR","7621","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R.","2008","Sobral, M.; Stehmann, J.R.","2696","1983","10","01","Brasil","Rio Grande do Sul","Cambará do Sul","Faxinal.","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"FLOR0007621",NA,NA,NA,"erva",NA,"Poales",NA,NA,"30776","auto","12","20",NA,NA,NA,NA
"294","2020-08-20 14:59:05-03","UFSC","FLOR","62689","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R.","2016","Nuernberg, A.; Mello, A.S.; Grings, M.","1846","2016","10","31","Brasil","Rio Grande do Sul","Júlio de Castilhos",NA,"-53.6817016601562","-29.226900100708",NA,NA,NA,NA,"FLOR0062689",NA,NA,NA,"herbácea",NA,"Poales","FLOR0062689",NA,"41205","auto","11","10",NA,NA,NA,NA
"295","2020-08-20 14:59:05-03","UFSC","FLOR","33059","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R.","2017","Boldrini, I.; Trevisan, R.","1207","2003","10","15","Brasil","Rio Grande do Sul","Maquiné","Beira do rio Moquiné, na balsa.","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,"FLOR0033059",NA,NA,NA,"Habitat: baixada úmida",NA,"Poales","FLOR0033059",NA,"28094","auto","10","03",NA,NA,NA,NA
"296","2020-08-20 20:41:06-03","UFSC","FLOR","33117","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R.","2003","Trevisan, R.; et alii","71","2003","10","22","Brasil","Rio Grande do Sul","Mostardas","RST 101, entrada de Bacopi.","-50.9211006164551","-31.1068992614746",NA,NA,NA,NA,"FLOR0033117",NA,NA,NA,NA,NA,"Poales",NA,NA,"86098","auto",NA,NA,NA,NA,NA,NA
"297","2020-08-20 14:59:05-03","UFSC","FLOR","38102","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees",NA,NA,"Martin, J.S.; Moço, C.C.","21","2010","09","29","Brasil","Rio Grande do Sul","Osório","Em frente ao Parque Eólico de Osório.","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"FLOR0038102",NA,NA,NA,NA,NA,"Poales",NA,NA,"27350","auto",NA,NA,NA,NA,NA,NA
"298","2020-08-20 14:59:05-03","UFSC","FLOR","38100","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees",NA,NA,"Martin, J.S.; Moço, C.C.","17","2010","09","29","Brasil","Rio Grande do Sul","Osório","Em frente ao Parque Eólico de Osório.","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"FLOR0038100",NA,NA,NA,"sem estolão.",NA,"Poales",NA,NA,"27350","auto",NA,NA,NA,NA,NA,NA
"299","2020-08-20 14:59:05-03","UFSC","FLOR","38105","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees",NA,NA,"Martin, J.S.; Moço, C.C.","27","2010","09","29","Brasil","Rio Grande do Sul","Osório","Em frente ao Parque Eólico de Osório.","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"FLOR0038105",NA,NA,NA,NA,NA,"Poales",NA,NA,"27350","auto",NA,NA,NA,NA,NA,NA
"300","2020-08-20 20:41:06-03","UFSC","FLOR","38101","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R.","2010","Martin, J.S.; Moço, C.C.","18","2010","09","29","Brasil","Rio Grande do Sul","Osório","Em frente ao Parque Eólico de Osório.","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"FLOR0038101",NA,NA,NA,"Habitat: campo encharcado com pastejo de gado",NA,"Poales",NA,NA,"27350","auto",NA,NA,NA,NA,NA,NA
"301","2020-08-20 14:59:05-03","UFSC","FLOR","38104","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees",NA,NA,"Martin, J.S.; Moço, C.C.","25","2010","09","29","Brasil","Rio Grande do Sul","Osório","Em frente ao Parque Eólico de Osório.","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"FLOR0038104",NA,NA,NA,NA,NA,"Poales",NA,NA,"27350","auto",NA,NA,NA,NA,NA,NA
"302","2020-08-20 14:59:05-03","UFSC","FLOR","38099","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees",NA,NA,"Martin, J.S.; Moço, C.C.","16","2010","09","29","Brasil","Rio Grande do Sul","Osório","Em frente ao Parque Eólico de Osório.","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"FLOR0038099",NA,NA,NA,NA,NA,"Poales",NA,NA,"27350","auto",NA,NA,NA,NA,NA,NA
"303","2020-08-20 14:59:05-03","UFSC","FLOR","38106","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees",NA,NA,"Martin, J.S.; Moço, C.C.","29","2010","09","29","Brasil","Rio Grande do Sul","Osório","Em frente ao Parque Eólico de Osório.","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"FLOR0038106",NA,NA,NA,NA,NA,"Poales",NA,NA,"27350","auto",NA,NA,NA,NA,NA,NA
"304","2020-08-20 20:41:06-03","UFSC","FLOR","38103","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R.","2010","Martin, J.S.; Moço, C.C.","24","2010","09","29","Brasil","Rio Grande do Sul","Osório","Em frente ao Parque Eólico de Osório.","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"FLOR0038103",NA,NA,NA,"Habitat: campo encharcado com pastejo de gado",NA,"Poales",NA,NA,"27350","auto",NA,NA,NA,NA,NA,NA
"305","2020-08-20 14:59:05-03","UFSC","FLOR","38098","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees",NA,NA,"Martin, J.S.; Moço, C.C.","1","2010","09","29","Brasil","Rio Grande do Sul","Osório","RS030 km 80, na bifurcação com a estrada para M. Affonso.","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"FLOR0038098",NA,NA,NA,NA,NA,"Poales",NA,NA,"27350","auto",NA,NA,NA,NA,NA,NA
"306","2020-08-20 14:59:05-03","UFSC","FLOR","38122","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees",NA,NA,"Silva Filho, P.J.S. da","822","2010","10","01","Brasil","Rio Grande do Sul","Viamão","Lago Tarumã.","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"FLOR0038122",NA,NA,NA,NA,NA,"Poales",NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA
"307","2020-08-20 14:59:05-03","UFSC","FLOR","51150","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R.","2013","Trevisan, R.","1376","2013","11","05","Brasil","Santa Catarina","Florianópolis","Campus Universidade Federal de Santa Catarina, em frente à secretaria do departamento de botânica.Horto Botânico.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"FLOR0051150",NA,NA,NA,NA,NA,"Poales",NA,NA,"27000","auto","11","05",NA,NA,NA,NA
"308","2021-02-08 12:51:19-03","UFRGS","ICN","143198","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R",NA,"Trevisan, R","533","2005","11","15","Brasil","RS","Santana do Livramento","assentamento Santo Ângelo 31° 00' 31 2 S 55° 20' 16 1 W","-55.337778","-31.008611","-55.337778","-31.008611",NA,NA,"ICN00006590","América do Sul",NA,NA,"campo úmido","Monocotyledon",NA,"ICN00006590",NA,NA,NA,NA,NA,NA,NA,NA,NA
