"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","monthIdentified","dayIdentified","phylum","order","typeStatus","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","previousCatalogNumber","fieldNumber","individualCount","sex"
"349","2021-01-09 21:48:25-03","UNICENTRO","HUCO","7092","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni",NA,"2013","Filho, E L P","s.n.","2013","05","14","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"Projeto serrapilhiera - Parcela 1, Arvore 22; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"350","2021-01-09 21:48:25-03","UNICENTRO","HUCO","2555","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni",NA,NA,"SIlva, M.M.; et al.; et al.","s.n.","2010","05","01","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"IC Matheus, parcela 8","HUCO002555",NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"351","2021-01-09 21:48:25-03","UNICENTRO","HUCO","7093","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni",NA,"2013","Filho, E L P","s.n.","2013","05","14","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"Projeto serrapilhiera - Parcela 1, Arvore 23; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"352","2021-01-09 21:48:25-03","UNICENTRO","HUCO","7276","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni",NA,"2014","Filho, E L P","s.n.","2014","08","22","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"Projeto serrapilhiera - Parcela 8, Arvore 29; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"353","2021-01-09 21:48:25-03","UNICENTRO","HUCO","7158","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni",NA,"2013","Filho, E L P","s.n.","2013","05","14","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"Projeto serrapilhiera - Parcela 4, Arvore 9; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"354","2021-01-09 21:48:25-03","UNICENTRO","HUCO","6723","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni","Benvenutti, L.","2014","Benvenutti, L.","s.n.","2014","12","04","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"IC Emilio Gomes, Parcela 46, Número 1598; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"355","2021-01-09 21:48:25-03","UNICENTRO","HUCO","6724","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni","Benvenutti, L.","2014","Benvenutti, L.","s.n.","2014","12","04","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"IC Emilio Gomes, Parcela 46, Número 1583; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"356","2021-01-09 21:48:25-03","UNICENTRO","HUCO","7228","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni",NA,"2013","Filho, E L P","s.n.","2013","05","21","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"Projeto serrapilhiera - Parcela 6, Arvore 29; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"357","2021-01-09 21:48:25-03","UNICENTRO","HUCO","7266","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni",NA,"2014","Filho, E L P","s.n.","2014","08","22","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"Projeto serrapilhiera - Parcela 8, Arvore 17; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"358","2021-01-09 21:48:25-03","UNICENTRO","HUCO","2526","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni",NA,NA,"SIlva, M.M.; et al.; et al.","s.n.","2010","05","01","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"IC Matheus, parcela 20","HUCO002526",NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"359","2021-01-09 21:48:25-03","UNICENTRO","HUCO","6145","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni","Benvenutti, L.",NA,"Benvenutti, L.","s.n.","2014","09","03","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"FOM; HABITAT: FOM",NA,NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"360","2021-01-09 21:48:25-03","UNICENTRO","HUCO","6214","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni","Brandalize, H. .D.",NA,"Brandalize, H. .D.","s.n.","2014","10","04","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"FOM; HABITAT: FOM",NA,NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"361","2021-01-09 21:48:25-03","UNICENTRO","HUCO","2490","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni",NA,NA,"SIlva, M.M.; et al.; et al.","s.n.","2010","05","01","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"IC Matheus, parcela 2","HUCO002490",NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"362","2021-01-09 21:48:25-03","UNICENTRO","HUCO","6715","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni","Benvenutti, L.","2014","Benvenutti, L.","s.n.","2014","12","04","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"IC Emilio Gomes, Parcela 46, Número 1595; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"363","2021-01-09 21:48:25-03","UNICENTRO","HUCO","2492","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni",NA,NA,"SIlva, M.M.; et al.; et al.","s.n.","2010","05","01","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"IC Matheus, parcela 2","HUCO002492",NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"364","2021-01-09 21:48:25-03","UNICENTRO","HUCO","2091","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni","Inoue, M.T.","2004","Alves, O.G.","s.n.","2004","03","22","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"Arbóreo, 8 m, DAP 95 cm; DESC: Arbóreo, 8 m, DAP 95 cm","HUCO002091",NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"365","2021-01-09 21:48:25-03","UNICENTRO","HUCO","6713","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni","Benvenutti, L.","2014","Benvenutti, L.","s.n.","2014","12","04","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"IC Emilio Gomes, Parcela 46, Número 1613; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"366","2021-01-09 21:48:25-03","UNICENTRO","HUCO","6727","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni","Benvenutti, L.","2014","Benvenutti, L.","s.n.","2014","12","04","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"IC Emilio Gomes, Parcela 46, Número 1604; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"367","2021-01-09 21:48:25-03","UNICENTRO","HUCO","2361","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni","Lopes, G.L.",NA,"Andrade, E.","7","2004","05","10","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"Arbóreo, 8 metros, DAP 95 cm; DESC: Arbóreo, 8 metros, DAP 95 cm","HUCO002361",NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"368","2021-01-09 21:48:25-03","UNICENTRO","HUCO","7117","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni",NA,"2013","Filho, E L P","s.n.","2013","04","04","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"Projeto serrapilhiera - Parcela 2, Arvore 28; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"369","2021-01-09 21:48:25-03","UNICENTRO","HUCO","6708","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni","Benvenutti, L.","2014","Benvenutti, L.","s.n.","2014","12","01","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"IC Emilio Gomes, Parcela 45, Número 1578; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"370","2021-01-09 21:48:25-03","UNICENTRO","HUCO","6717","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni","Benvenutti, L.","2014","Benvenutti, L.","s.n.","2014","12","04","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"IC Emilio Gomes, Parcela 46, Número 1593; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"371","2021-01-09 21:48:25-03","UNICENTRO","HUCO","7264","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni",NA,"2014","Filho, E L P","s.n.","2014","08","22","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"Projeto serrapilhiera - Parcela 8, Arvore 15; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"372","2021-01-09 21:48:25-03","UNICENTRO","HUCO","7139","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni",NA,"2013","Filho, E L P","s.n.","2013","07","18","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"Projeto serrapilhiera - Parcela 3, Arvore 11; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"373","2021-01-09 21:48:25-03","UNICENTRO","HUCO","7161","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni",NA,"2013","Filho, E L P","s.n.","2013","05","14","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"Projeto serrapilhiera - Parcela 4, Arvore 12; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"374","2021-01-09 21:48:25-03","UNICENTRO","HUCO","2453","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni",NA,NA,"SIlva, M.M.; et al.; et al.","s.n.","2010","05","01","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"IC Matheus, parcela 9","HUCO002453",NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"375","2021-01-09 21:48:25-03","UNICENTRO","HUCO","1818","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni","Lopes, G.L.","2009","Martins, E.; et al.; et al.","56","2009","11","12","Brasil","Paraná","Irati","Agua Quente- Guamirim","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"Projeto Emílio Gomes- Parcela 2","HUCO001818",NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"376","2021-01-09 21:48:25-03","UNICENTRO","HUCO","1800","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni","Lopes, G.L.","2009","Martins, E.; et al.; et al.","23","2009","11","05","Brasil","Paraná","Irati","Agua Quente- Guamirim","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"Projeto Emílio Gomes- Parcela 1","HUCO001800",NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"377","2021-01-09 21:48:25-03","UNICENTRO","HUCO","1792","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni","Lopes, G.L.","2009","Martins, E.; et al.; et al.","30","2009","11","05","Brasil","Paraná","Irati","Agua Quente- Guamirim","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"Projeto Emílio Gomes- Parcela 1&nf;.","HUCO001792",NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"378","2021-01-09 21:48:25-03","UNICENTRO","HUCO","1793","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni","Lopes, G.L.","2009","Martins, E.; et al.; et al.","34","2009","11","05","Brasil","Paraná","Irati","Agua Quente- Guamirim","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"Projeto Emílio Gomes- Parcela 1","HUCO001793",NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"379","2021-01-09 21:48:25-03","UNICENTRO","HUCO","1807","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni","Lopes, G.L.","2009","Martins, E.; et al.; et al.","11","2009","11","05","Brasil","Paraná","Irati","Agua Quente- Guamirim","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"Projeto Emílio Gomes- Parcela 1","HUCO001807",NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"380","2021-01-09 21:48:25-03","UNICENTRO","HUCO","1799","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni","Lopes, G.L.","2009","Martins, E.; et al.; et al.","10","2009","11","05","Brasil","Paraná","Irati","Agua Quente- Guamirim","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"Projeto Emílio Gomes- Parcela 1","HUCO001799",NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"381","2021-01-09 21:48:25-03","UNICENTRO","HUCO","1801","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni","Lopes, G.L.","2009","Martins, E.; et al.; et al.","16","2009","11","05","Brasil","Paraná","Irati","Agua Quente- Guamirim","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"Projeto Emílio Gomes- Parcela 1","HUCO001801",NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"382","2021-01-09 21:48:25-03","UNICENTRO","HUCO","1868","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni","Lopes, G.L.","2009","Martins, E.; et al.; et al.","114","2009","11","19","Brasil","Paraná","Irati","Agua Quente- Guamirim","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"Projeto Emílio Gomes- Parcela 3","HUCO001868",NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"383","2021-01-09 21:48:25-03","UNICENTRO","HUCO","1788","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni","Lopes, G.L.",NA,"Martins, E.; et al.; et al.","26","2009","11","05","Brasil","Paraná","Irati","Agua Quente- Guamirim","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"Projeto Emílio Gomes- Parcela 1","HUCO001788",NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"384","2021-01-09 21:48:25-03","UNICENTRO","HUCO","2092","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni","Inoue, M.T.","2004","Scharlau, L.A.T.","s.n.","2004","06","01","Brasil","Paraná","Irati","Campus de Irati","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"Arbóreo, 8 m, DAP 84 cm; DESC: Arbóreo, 8 m, DAP 84 cm","HUCO002092",NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"385","2021-01-09 21:48:25-03","UNICENTRO","HUCO","2085","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni","Inoue, M.T.","2004","Silva, L.","2","2004","05","15","Brasil","Paraná","Irati","Fazenda Virginia Rebesco","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"DAP 26,7 cm; DESC: DAP 26,7 cm","HUCO002085",NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"386","2021-01-09 21:48:25-03","UNICENTRO","HUCO","1956","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni","Lopes, G.L.","2010","Martins, E.; et al.; et al.","192","2010","09","09","Brasil","Paraná","Irati","Guamirim","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"Projeto Emílio Gomes- parcela 5&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;.","HUCO001956",NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"387","2021-01-09 21:48:25-03","UNICENTRO","HUCO","2868","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni",NA,NA,"Lopes, K.L.P.","8","2004","05","02","Brasil","Paraná","Irati","Riozinho","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,"HUCO002868",NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"388","2021-01-09 21:48:25-03","UNICENTRO","HUCO","1720","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni",NA,NA,"Martins, E.; et al.; et al.","07","2009","10","08","Brasil","Paraná","Irati","Tijuco Preto, Faxinal","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"Arbóreo, 4 metros, fruto imaturo verde, flor esverdeada; DESC: Arbóreo, 4 metros, fruto imaturo verde, flor esverdeada","HUCO001720",NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"389","2021-01-09 21:48:25-03","UNICENTRO","HUCO","1361","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni","Gerson Luiz Lopes",NA,"Mario Tako Inoue, M.","s.n.","2005","05",NA,"Brasil","Paraná","Irati","Unicentro","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,"HUCO001361",NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"390","2021-01-09 21:48:25-03","UNICENTRO","HUCO","1364","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni","Gerson Luiz Lopes",NA,"Takinoue; PSCHRAIER; PSCHRAIER","s.n.","2003","10","14","Brasil","Paraná","Irati","Unicentro","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,"HUCO001364",NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"391","2021-01-09 21:48:25-03","UNICENTRO","HUCO","1360","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni","Gerson Luiz Lopes",NA,"Takinoue; PSCHRAIER; PSCHRAIER","s.n.","2003","10","06","Brasil","Paraná","Irati","Unicentro","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,"HUCO001360",NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"392","2021-01-09 21:48:25-03","UNICENTRO","HUCO","0313","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni",NA,NA,"Júnia, T.","s.n.","2001","05","16","Brasil","Paraná","Irati","Unicentro","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"15 m, copa globosa, casca áspera, tronco tortuoso; DESC: 15 m, copa globosa, casca áspera, tronco tortuoso","HUCO000313",NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"393","2021-01-09 21:48:25-03","UNICENTRO","HUCO","1365","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni","Gerson Luiz Lopes",NA,"Mario Tako Inoue, M.","s.n.","2005","05",NA,"Brasil","Paraná","Irati","Unicentro","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,"HUCO001365",NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"394","2021-01-09 21:48:25-03","UNICENTRO","HUCO","2084","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni","Inoue, M.T.","2004","Konkol, I.","s.n.","2004","09","09","Brasil","Paraná","Mallet",NA,"-50.8210983276367","-25.877799987793",NA,NA,NA,NA,"Arbóreo, 14 m, DAP 21 cm; DESC: Arbóreo, 14 m, DAP 21 cm","HUCO002084",NA,NA,NA,NA,NA,NA,NA,NA,"25088","auto",NA,NA,NA,NA,NA,NA
"395","2021-01-09 21:48:25-03","UNICENTRO","HUCO","7484","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni","Pyl, G. .A.",NA,"Pyl, A.B.","s.n.","2019","03","19","Brasil","Paraná","Rebouças","Parque Ambiental Monge João Maria","-50.692798614502","-25.6205997467041",NA,NA,NA,NA,"Arbórea; FOM; HABITAT: FOM; DESC: Arbórea",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23614","auto",NA,NA,NA,NA,NA,NA
"396","2021-01-09 21:48:25-03","UNICENTRO","HUCO","7483","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni","Pyl, G. .A.",NA,"Pyl, A.B.","s.n.","2019","03","19","Brasil","Paraná","Rebouças","Parque Ambiental Monge João Maria","-50.692798614502","-25.6205997467041",NA,NA,NA,NA,"Arbórea; FOM; HABITAT: FOM; DESC: Arbórea",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23614","auto",NA,NA,NA,NA,NA,NA
"397","2021-01-09 21:48:25-03","UNICENTRO","HUCO","2958","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni",NA,NA,"Grespan, T.","s.n.","2010","11","28","Brasil","Paraná","Teixeira Soares",NA,"-50.4606018066406","-25.3682994842529",NA,NA,NA,NA,"Parcela 2","HUCO002958",NA,NA,NA,NA,NA,NA,NA,NA,"31767","auto",NA,NA,NA,NA,NA,NA
"398","2021-01-09 21:48:25-03","UNICENTRO","HUCO","2952","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni",NA,NA,"Grespan, T.","s.n.","2010","11","11","Brasil","Paraná","Teixeira Soares",NA,"-50.4606018066406","-25.3682994842529",NA,NA,NA,NA,"Parcela 1","HUCO002952",NA,NA,NA,NA,NA,NA,NA,NA,"31767","auto",NA,NA,NA,NA,NA,NA
