"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","day","county","decimalLongitude","decimalLatitude","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"194","2020-09-02 16:28:15-03","Cenargen","CEN","34705","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Rhynchosia","reticulata","var. kuntzei","Rhynchosia reticulata var. kuntzei","(Sw.) DC.",NA,"Flávio França","3175","1999","06",NA,"Brasil","BA","Estrada BR 324 - Itaitu.","Exsicatas","Folíolo membranáceo discolor. Corola amarelada. Carena esbranquiçada. Semente discolor preta, hilo branco. Doação do Herbário da Universidade Estadual de Feira de Santana - HUEFS (38592). Feira de Santana - Bahia.","CEN00034705","CEN00034705","26","JACOBINA","-40.473055","-11.263888",NA,"500","500",NA,NA,"-40.473055","-11.263888",NA,NA,NA,NA,NA,NA,"1"
"195","2020-09-02 16:28:15-03","Cenargen","CEN","2301","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Rhynchosia","reticulata","var. kuntzei","Rhynchosia reticulata var. kuntzei","(Sw.) DC.",NA,"Antônio Costa Allem","2100","1978","08",NA,"Brasil","GO","Rod. Belém-Brasília 10 km E Alvorada.","Exsicatas",NA,"CEN00002301","CEN00002301","23","ALVORADA DO NORTE","-46.4921989440918","-14.4807996749878","A. P. Fortuna Perez",NA,NA,"2011","03",NA,NA,NA,"45394","auto",NA,NA,NA,"2"
"196","2020-09-02 16:28:15-03","Cenargen","CEN","2273","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Rhynchosia","reticulata","var. reticulata","Rhynchosia reticulata var. reticulata","(Sw.) DC.",NA,"Antônio Costa Allem","2072","1978","08",NA,"Brasil","GO","BR-153 Brasília - Belém, imediações Mun. Jaraguá.","Exsicatas","Abundante em cerrado mexidoà beira da estrada. Boa produção de massa verde. C.P. 19615. C.C. 221.","CEN00002273","CEN00002273","21","JARAGUA","-49.334400177002","-15.7568998336792",NA,NA,NA,NA,NA,NA,NA,NA,"39368","auto",NA,NA,NA,"2"
"197","2020-09-02 16:28:15-03","Cenargen","CEN","2275","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Rhynchosia","reticulata","var. reticulata","Rhynchosia reticulata var. reticulata","(Sw.) DC.",NA,"Antônio Costa Allem","2074","1978","08",NA,"Brasil","GO","BR-153 Brasília - Belém, imediações Mun. Jaraguá.","Exsicatas","Abundante a beira da estrada. C. P 19615 C.C 248","CEN00002275","CEN00002275","21","JARAGUA","-49.334400177002","-15.7568998336792",NA,NA,NA,NA,NA,NA,NA,NA,"39368","auto",NA,NA,NA,"1"
"198","2020-09-02 16:28:15-03","Cenargen","CEN","2309","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Rhynchosia","reticulata","var. reticulata","Rhynchosia reticulata var. reticulata","(Sw.) DC.",NA,"Antônio Costa Allem","2108","1978","08",NA,"Brasil","TO","10 km E Formoso do Araguaia - GO.","Exsicatas","Abundante em capoeira junto a ponte. Ambiente algo brejoso. C.P.19615. C.C. 256.","CEN00002309","CEN00002309","24","FORMOSO DO ARAGUAIA","-49.5289001464844","-11.7966995239258","R. S. Cowan",NA,NA,"1979","12",NA,NA,NA,"161471","auto",NA,NA,NA,"2"
"199","2020-09-02 16:28:15-03","Cenargen","CEN","34705","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Rhynchosia","reticulata","var. kuntzei","Rhynchosia reticulata var. kuntzei","(Sw.) DC.",NA,"Flávio França","3175","1999","06",NA,"Brasil","BA","Estrada BR 324 - Itaitu.","Exsicatas","Folíolo membranáceo discolor. Corola amarelada. Carena esbranquiçada. Semente discolor preta, hilo branco. Doação do Herbário da Universidade Estadual de Feira de Santana - HUEFS (38592). Feira de Santana - Bahia.","CEN00034705","CEN00034705","26","JACOBINA","-40.473055","-11.263888",NA,"500","500",NA,NA,"-40.473055","-11.263888",NA,NA,NA,NA,NA,NA,"1"
"200","2020-09-02 16:28:15-03","Cenargen","CEN","2301","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Rhynchosia","reticulata","var. kuntzei","Rhynchosia reticulata var. kuntzei","(Sw.) DC.",NA,"Antônio Costa Allem","2100","1978","08",NA,"Brasil","GO","Rod. Belém-Brasília 10 km E Alvorada.","Exsicatas",NA,"CEN00002301","CEN00002301","23","ALVORADA DO NORTE","-46.4921989440918","-14.4807996749878","A. P. Fortuna Perez",NA,NA,"2011","03",NA,NA,NA,"45394","auto",NA,NA,NA,"2"
"201","2019-11-13 11:23:07-03","USP","SPF","122424","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Rhynchosia","reticulata",NA,"Rhynchosia reticulata","(Sw.) DC.",NA,"Lombardi, JA","1772","1997","05",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00122424",NA,"25","Januária","-44.254722","-15.140278","Queiroz, LP",NA,NA,"1997","07","-44.254722","-15.140278",NA,NA,NA,NA,NA,NA,NA
"202","2019-11-13 11:23:07-03","USP","SPF","11719","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Rhynchosia","reticulata",NA,"Rhynchosia reticulata","(Sw.) DC.",NA,"Hoehne, W","s.n.","1947","03",NA,"Brasil","São Paulo",NA,NA,NA,"SPF00011719",NA,"27","São Paulo","-46.6300010681152","-23.5400009155273","Handro, O",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
"203","2019-11-13 11:23:07-03","USP","SPF","12426","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Rhynchosia","reticulata",NA,"Rhynchosia reticulata","(Sw.) DC.",NA,"Hoehne, W","s.n.","1949","05",NA,"Brasil","São Paulo","Vila Ema.",NA,NA,"SPF00012426",NA,"27","São Paulo","-46.6300010681152","-23.5400009155273","Hoehne, W",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
"204","2020-05-08 11:13:03-03","UEFS","HUEFS","100837","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Rhynchosia","reticulata","var. kuntzei","Rhynchosia reticulata var. kuntzei","(Harms ex Kuntze) Grear",NA,"Cardoso, D.","815","2005","09",NA,"Brasil","Bahia","ARIE Serra do Orobó. Serra da Gameleira.",NA,"Floresta estacional semidecidual com mata ciliar.","HUEFS0100837","HUEFS0100837_01 HUEFS0100837_02","21","Itaberaba","-40.536944","-12.387778","L.P.de Queiroz & D.Cardoso","540","600","2006","12","40W32'13''","12S23'16''",NA,NA,NA,"Rosanae",NA,NA,NA
"205","2020-05-08 11:13:03-03","UEFS","HUEFS","110646","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Rhynchosia","reticulata",NA,"Rhynchosia reticulata","(Sw.) DC.",NA,"Queiroz, L.P.de","12237","2006","07",NA,"Brasil","Bahia","ARIE Serra do Orobó. Fazenda Bom Jardim.",NA,"Floresta estacional semi-decidual.","HUEFS0110646","HUEFS0110646","14","Itaberaba","-40.45","-12.331944",NA,"472","472",NA,NA,"40W27'0''","12S19'55''",NA,NA,NA,"Rosanae",NA,NA,NA
"206","2020-05-08 11:13:03-03","UEFS","HUEFS","121987","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Rhynchosia","reticulata",NA,"Rhynchosia reticulata","(Sw.) DC.",NA,"Melo, E.","4884","2007","06",NA,"Brasil","Bahia","Fazenda Guariba; nascentes do Rio Salitre.",NA,"Vegetação da Mata.","HUEFS0121987",NA,"30","Morro do Chapéu","-41.193333","-11.439444","L.P.de Queiroz","1058","1058","2008","09","41W11'36''","11S26'22''",NA,NA,NA,"Rosanae",NA,NA,NA
"207","2020-05-08 11:13:03-03","UEFS","HUEFS","186561","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Rhynchosia","reticulata",NA,"Rhynchosia reticulata","(Sw.) DC.",NA,"Melo, E.","11293","2012","07",NA,"Brasil","Bahia","Estrada para o Cruzeiro, ca. 1,5 Km após Cruzeiro.",NA,"Mata na base do rochedo.","HUEFS0186561",NA,"19","Maracás","-40.4075","-13.413056","L.P.Queiroz","982","982","2016","10","40W24'27''","13S24'47''",NA,NA,NA,"Rosanae",NA,NA,NA
"208","2020-05-08 11:13:03-03","UEFS","HUEFS","204558","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Rhynchosia","reticulata",NA,"Rhynchosia reticulata","(Sw.) DC.",NA,"Miranda, A.M.","2966","1998","05",NA,"Brasil","Pernambuco",NA,NA,"Sobre Lajedo.","HUEFS0204558",NA,"09","Bonito","-35.716667","-8.483333","L.P.Queiroz",NA,NA,"2016","08","35W43'","8S29'",NA,NA,NA,"Rosanae",NA,NA,NA
"209","2020-05-08 11:13:03-03","UEFS","HUEFS","30208","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Rhynchosia","reticulata",NA,"Rhynchosia reticulata","(Sw.) DC.",NA,"Cavalcanti, T.B.","1516","1995","07",NA,"Brasil","Goiás","Nas margens do Rio Tocantinzinho.",NA,"Solo arenoso. Relevo ondulado.","HUEFS0030208",NA,"21","Niquelândia","-48.316667","-13.966667","L.P.de Queiroz","330","330","1999","09","48W19'","13S58'",NA,NA,NA,"Rosanae",NA,NA,NA
"210","2020-05-08 11:13:03-03","UEFS","HUEFS","7013","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Rhynchosia","reticulata",NA,"Rhynchosia reticulata","(Sw.) DC.",NA,"Queiroz, L.P.de","1314","1986","11",NA,"Brasil","Bahia","31 km S do entrocamento da BA 052 com a BA 046.",NA,"Mata.","HUEFS0007013","HUEFS0007013","19","Morro do Chapéu","-41","-11.733333",NA,"900","900",NA,NA,"41W0'","11S44'",NA,NA,NA,"Rosanae",NA,NA,NA
"211","2020-05-08 11:13:03-03","UEFS","HUEFS","38592","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Rhynchosia","reticulata","var. kuntzei","Rhynchosia reticulata var. kuntzei","(Harms ex Kuntze) Grear",NA,"França, F.","3175","1999","06",NA,"Brasil","Bahia","Estrada BR 324 - Itaitu.",NA,"Vegetação arbórea aberta antropizada.","HUEFS0038592","HUEFS0038592","26","Jacobina","-40.473056","-11.263889","L.P.de Queiroz","500","500","1999","10","40W28'23''","11S15'50''",NA,NA,NA,"Rosanae",NA,NA,NA
"212","2020-05-08 11:13:03-03","UEFS","HUEFS","48144","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Rhynchosia","reticulata","var. kuntzei","Rhynchosia reticulata var. kuntzei","(Harms ex Kuntze) Grear",NA,"Allem, A.C.","2100","1978","08",NA,"Brasil","Goiás","Rod. Belém-Brasília 10Km E Alvorada.",NA,NA,"HUEFS0048144",NA,"23","Alvorada de Goiás",NA,NA,"A.P.Fortuna-Perez",NA,NA,"2011","03",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"213","2020-05-08 11:13:03-03","UEFS","HUEFS","100837","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Rhynchosia","reticulata","var. kuntzei","Rhynchosia reticulata var. kuntzei","(Harms ex Kuntze) Grear",NA,"Cardoso, D.","815","2005","09",NA,"Brasil","Bahia","ARIE Serra do Orobó. Serra da Gameleira.",NA,"Floresta estacional semidecidual com mata ciliar.","HUEFS0100837","HUEFS0100837_01 HUEFS0100837_02","21","Itaberaba","-40.536944","-12.387778","L.P.de Queiroz & D.Cardoso","540","600","2006","12","40W32'13''","12S23'16''",NA,NA,NA,"Rosanae",NA,NA,NA
"214","2020-05-08 11:13:03-03","UEFS","HUEFS","38592","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Rhynchosia","reticulata","var. kuntzei","Rhynchosia reticulata var. kuntzei","(Harms ex Kuntze) Grear",NA,"França, F.","3175","1999","06",NA,"Brasil","Bahia","Estrada BR 324 - Itaitu.",NA,"Vegetação arbórea aberta antropizada.","HUEFS0038592","HUEFS0038592","26","Jacobina","-40.473056","-11.263889","L.P.de Queiroz","500","500","1999","10","40W28'23''","11S15'50''",NA,NA,NA,"Rosanae",NA,NA,NA
"215","2020-05-08 11:13:03-03","UEFS","HUEFS","48144","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Rhynchosia","reticulata","var. kuntzei","Rhynchosia reticulata var. kuntzei","(Harms ex Kuntze) Grear",NA,"Allem, A.C.","2100","1978","08",NA,"Brasil","Goiás","Rod. Belém-Brasília 10Km E Alvorada.",NA,NA,"HUEFS0048144",NA,"23","Alvorada de Goiás",NA,NA,"A.P.Fortuna-Perez",NA,NA,"2011","03",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"216","2016-04-15 11:25:59-03","F","FMNH-SEEDPLANTS","V0368808F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Rhynchosia","reticulata",NA,"Rhynchosia reticulata",NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,"V0368808F","V0368808F_01",NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"217","2016-04-15 11:25:59-03","F","FMNH-SEEDPLANTS","V0368809F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Rhynchosia","reticulata",NA,"Rhynchosia reticulata",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,NA,"V0368809F","V0368809F_01",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"218","2016-04-15 11:26:00-03","F","FMNH-SEEDPLANTS","V0368810F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Rhynchosia","reticulata",NA,"Rhynchosia reticulata",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,NA,"V0368810F","V0368810F_01",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"219","2016-04-15 11:26:00-03","F","FMNH-SEEDPLANTS","V0368811F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Rhynchosia","reticulata",NA,"Rhynchosia reticulata",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0368811F","V0368811F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"220","2016-04-15 11:26:00-03","F","FMNH-SEEDPLANTS","V0368812F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Rhynchosia","reticulata",NA,"Rhynchosia reticulata",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0368812F","V0368812F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"221","2016-04-15 11:26:01-03","F","FMNH-SEEDPLANTS","V0368813F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Rhynchosia","reticulata",NA,"Rhynchosia reticulata",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0368813F","V0368813F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"222","2016-04-15 11:26:02-03","F","FMNH-SEEDPLANTS","V0368814F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Rhynchosia","reticulata",NA,"Rhynchosia reticulata",NA,NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,"V0368814F","V0368814F_01",NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"223","2016-04-15 11:26:03-03","F","FMNH-SEEDPLANTS","V0368815F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Rhynchosia","reticulata",NA,"Rhynchosia reticulata",NA,NA,NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,NA,"V0368815F","V0368815F_01",NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"224","2016-04-15 11:26:07-03","F","FMNH-SEEDPLANTS","V0368822F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Rhynchosia","reticulata",NA,"Rhynchosia reticulata",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0368822F","V0368822F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"225","2016-04-15 11:26:08-03","F","FMNH-SEEDPLANTS","V0368824F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Rhynchosia","reticulata",NA,"Rhynchosia reticulata",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0368824F","V0368824F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"226","2016-04-15 11:26:08-03","F","FMNH-SEEDPLANTS","V0368825F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Rhynchosia","reticulata",NA,"Rhynchosia reticulata",NA,NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,"V0368825F","V0368825F_01",NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"227","2019-06-11 13:24:39-03","F","FMNH-SEEDPLANTS","V0374530F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Rhynchosia","reticulata",NA,"Rhynchosia reticulata",NA,NA,"M. J. Jansen-Jacobs","3268","1994","1","South America","Guyana",NA,"N of Shea, Camp 1",NA,NA,"V0374530F","V0374530F_01 V0374530F_02","19","Rupununi","-59.15","2.95","RRC ID Flag","190",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"3268",NA
"228","2019-06-11 13:24:19-03","F","FMNH-SEEDPLANTS","V0374529F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Rhynchosia","reticulata","kuntzei","Rhynchosia reticulata kuntzei",NA,NA,"P. Dusén","15885","1914","1","South America","Brazil","Paraná",NA,NA,NA,"V0374529F","V0374529F_01 V0374529F_02","23",NA,"-51","-24","RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"15885",NA
"229","2019-06-11 13:24:19-03","F","FMNH-SEEDPLANTS","V0374529F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Rhynchosia","reticulata","kuntzei","Rhynchosia reticulata kuntzei",NA,NA,"P. Dusén","15885","1914","1","South America","Brazil","Paraná",NA,NA,NA,"V0374529F","V0374529F_01 V0374529F_02","23",NA,"-51","-24","RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"15885",NA
"230","2019-01-25 15:41:13-02","IAC","IAC","11642","S","Plantae",NA,NA,"Fabaceae","Rhynchosia","reticulata",NA,"Rhynchosia reticulata","(Sw.) DC.",NA,"J.M. Pires & G.A. Black","1670","1949","08",NA,"Brasil","Goiás","Tocantinopolis",NA,"Plantas recebidas do Instituto Agronômico do Norte, do Sr J.M.Pires em abril de 1950",NA,NA,"02",NA,NA,NA,"C. Aranha",NA,NA,"1998","08",NA,NA,"02",NA,NA,NA,NA,NA,NA
"231","2020-07-23 12:08:04-03","CEPLAC","CEPEC","29624","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Rhynchosia","reticulata",NA,"Rhynchosia reticulata",NA,NA,"L. M. C. Gonçalves","151","1981","08",NA,"Brasil","Bahia","A 8Km de Tapiramutá, Fazenda Abençoada.",NA,NA,NA,NA,"31","TAPIRAMUTÁ","-40.75","-11.816667","A. S. Oliveira",NA,NA,NA,NA,"40W45'","11S49'",NA,NA,NA,NA,"18/08/2015",NA,NA
"232","2020-07-23 12:08:04-03","CEPLAC","CEPEC","48150","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Rhynchosia","reticulata","kuntzei","Rhynchosia reticulata kuntzei",NA,NA,"J. L. Hage","2288","1990","08",NA,"Brasil","Bahia","Ramal a dir. a 5Km na BA-052. Fazendinha do Boqueirao, a 2Km ramal adentro.",NA,NA,NA,NA,"28","JACOBINA","-40.5182991027832","-11.1806001663208","G. P. Lewis",NA,NA,NA,NA,NA,NA,NA,"62396","auto",NA,"30/12/1991",NA,NA
"233","2020-07-23 12:08:04-03","CEPLAC","CEPEC","48150","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Rhynchosia","reticulata","kuntzei","Rhynchosia reticulata kuntzei",NA,NA,"J. L. Hage","2288","1990","08",NA,"Brasil","Bahia","Ramal a dir. a 5Km na BA-052. Fazendinha do Boqueirao, a 2Km ramal adentro.",NA,NA,NA,NA,"28","JACOBINA","-40.5182991027832","-11.1806001663208","G. P. Lewis",NA,NA,NA,NA,NA,NA,NA,"62396","auto",NA,"30/12/1991",NA,NA
"234","2019-11-01 15:00:44-03","UnB","UB","19657","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Rhynchosia","reticulata","kuntzei","Rhynchosia reticulata kuntzei","(Kuntze) Grear",NA,"Irwin, HS","17412","1966","06","Southern America","Brasil","Mato Grosso",NA,NA,NA,NA,NA,"18","Xavantina",NA,NA,"Grear Junior, JW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2019-11-01 15:00:44-03","UnB","UB","129269","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Rhynchosia","reticulata","kuntzei","Rhynchosia reticulata kuntzei","(Kuntze) Grear",NA,"França, F","3175","1999","06","Southern America","Brasil","Bahia","Estrada BR-324 - Itaitu",NA,"Fruto maduro marrom.; Volúvel.",NA,NA,"26","Jacobina","-40.473056","-11.263889","Queiroz, LP",NA,NA,"1999",NA,"-40.473056","-11.263889",NA,NA,NA,NA,NA,NA,NA
"236","2019-11-01 15:00:44-03","UnB","UB","129271","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Rhynchosia","reticulata","kuntzei","Rhynchosia reticulata kuntzei","(Kuntze) Grear",NA,"Duarte, AP","742","1946","12","Southern America","Brasil","Minas Gerais","Ressaquinha",NA,NA,NA,NA,"02",NA,NA,NA,"Grear, JW",NA,NA,"1976",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2019-11-01 15:00:44-03","UnB","UB","129272","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Rhynchosia","reticulata","kuntzei","Rhynchosia reticulata kuntzei","(Kuntze) Grear",NA,"Irwin, HS","5523","1964","08","Southern America","Brasil","Minas Gerais",NA,NA,"Fruit green, maturing brown.; Twining herbaceous vine.",NA,NA,"23",NA,NA,NA,"Grear, JW",NA,NA,"1976",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2019-11-01 15:00:44-03","UnB","UB","129273","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Rhynchosia","reticulata","kuntzei","Rhynchosia reticulata kuntzei","(Kuntze) Grear",NA,"Heringer, EP","5621","1957","06","Southern America","Brasil","Minas Gerais","Fazenda do Barro Vermelho-Rod. Cordesburgo-Paraopeba",NA,NA,NA,NA,"10",NA,NA,NA,"Grear, JW",NA,NA,"1976",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2019-11-01 15:00:44-03","UnB","UB","210985","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Rhynchosia","reticulata","kuntzei","Rhynchosia reticulata kuntzei","(Kuntze) Grear",NA,"Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM; Concha, C","BP356","2012","10","Southern America","Brasil","Goiás","Fazenda Canadá (CUFCFB)",NA,"Foto (exsicata); Trepadeira, 1m; Vereda. Solo rico em matéria orgânica, argiloso, preto",NA,NA,"10","Edéia","-50.079722","-17.721944","Zanatta, MRV","465","465","2012",NA,"-50.079722","-17.721944",NA,NA,NA,NA,NA,NA,NA
"240","2019-11-01 15:00:44-03","UnB","UB","129270","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Rhynchosia","reticulata","kuntzei","Rhynchosia reticulata kuntzei","(Kuntze) Grear",NA,"Magalhães, M","2589","1942","11","Southern America","Brasil","Minas Gerais","Pito Aceso",NA,"Flor amarela.; Trepadeira.; Capoeirinha",NA,NA,"11","Caeté","-43.6697006225586","-19.8799991607666","Grear, JW",NA,NA,"1976",NA,NA,NA,NA,"22051","auto",NA,NA,NA,NA
"241","2019-11-01 15:00:44-03","UnB","UB","19657","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Rhynchosia","reticulata","kuntzei","Rhynchosia reticulata kuntzei","(Kuntze) Grear",NA,"Irwin, HS","17412","1966","06","Southern America","Brasil","Mato Grosso",NA,NA,NA,NA,NA,"18","Xavantina",NA,NA,"Grear Junior, JW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2019-11-01 15:00:44-03","UnB","UB","129269","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Rhynchosia","reticulata","kuntzei","Rhynchosia reticulata kuntzei","(Kuntze) Grear",NA,"França, F","3175","1999","06","Southern America","Brasil","Bahia","Estrada BR-324 - Itaitu",NA,"Fruto maduro marrom.; Volúvel.",NA,NA,"26","Jacobina","-40.473056","-11.263889","Queiroz, LP",NA,NA,"1999",NA,"-40.473056","-11.263889",NA,NA,NA,NA,NA,NA,NA
"243","2019-11-01 15:00:44-03","UnB","UB","129271","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Rhynchosia","reticulata","kuntzei","Rhynchosia reticulata kuntzei","(Kuntze) Grear",NA,"Duarte, AP","742","1946","12","Southern America","Brasil","Minas Gerais","Ressaquinha",NA,NA,NA,NA,"02",NA,NA,NA,"Grear, JW",NA,NA,"1976",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2019-11-01 15:00:44-03","UnB","UB","129272","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Rhynchosia","reticulata","kuntzei","Rhynchosia reticulata kuntzei","(Kuntze) Grear",NA,"Irwin, HS","5523","1964","08","Southern America","Brasil","Minas Gerais",NA,NA,"Fruit green, maturing brown.; Twining herbaceous vine.",NA,NA,"23",NA,NA,NA,"Grear, JW",NA,NA,"1976",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
