"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"1207","2015-09-04 11:21:14-03","MNHN","RECOLNAT_MNHN_P","P03598899","PreservedSpecimen",NA,"Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,"Saint-Hilaire, A.",NA,"1816","1","1","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03598899' target='other'> <mi>dwc_moreinfo</mi></a>","P03598899","P03598899_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1208","2015-09-04 11:21:14-03","MNHN","RECOLNAT_MNHN_P","P03598900","PreservedSpecimen",NA,"Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,"Saint-Hilaire",NA,"1816","1","1","Brasil","Minas Gerais",NA,"Brésil. - Province de Minas Gerais.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03598900' target='other'> <mi>dwc_moreinfo</mi></a>","P03598900","P03598900_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"B2 2229 ter",NA,NA
"1209","2015-09-04 11:21:15-03","MNHN","RECOLNAT_MNHN_P","P03598902","PreservedSpecimen",NA,"Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,"Glaziou, A.",NA,NA,NA,NA,"Brasil","São Paulo",NA,"Cachoeira do Campo.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03598902' target='other'> <mi>dwc_moreinfo</mi></a>","P03598902","P03598902_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"14164 a",NA,NA
"1210","2015-09-04 11:21:15-03","MNHN","RECOLNAT_MNHN_P","P03598903","PreservedSpecimen",NA,"Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,"Blanchet",NA,NA,NA,NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03598903' target='other'> <mi>dwc_moreinfo</mi></a>","P03598903","P03598903_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"28",NA,NA
"1211","2015-09-04 11:21:15-03","MNHN","RECOLNAT_MNHN_P","P03598904","PreservedSpecimen",NA,"Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,"Mosén",NA,"1874","3","20","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03598904' target='other'> <mi>dwc_moreinfo</mi></a>","P03598904","P03598904_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"2003",NA,NA
"1212","2015-09-04 11:21:15-03","MNHN","RECOLNAT_MNHN_P","P03598923","PreservedSpecimen",NA,"Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,"Claussen|Delessert, B.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03598923' target='other'> <mi>dwc_moreinfo</mi></a>","P03598923","P03598923_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1213","2015-09-04 11:21:15-03","MNHN","RECOLNAT_MNHN_P","P03598924","PreservedSpecimen",NA,"Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03598924' target='other'> <mi>dwc_moreinfo</mi></a>","P03598924","P03598924_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1214","2015-09-04 11:21:15-03","MNHN","RECOLNAT_MNHN_P","P03598911","PreservedSpecimen",NA,"Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,"Glaziou, A.",NA,"1872","1","10","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03598911' target='other'> <mi>dwc_moreinfo</mi></a>","P03598911","P03598911_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"5956",NA,NA
"1215","2015-09-26 05:44:05-03","MNHN","RECOLNAT_MNHN_P","P00650921","PreservedSpecimen",NA,"Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,"Sellow, F.",NA,NA,NA,NA,"Brésil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,"Reçu de l'Herbier de Berlin le 13 Novembre 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00650921' target='other'> <mi>dwc_moreinfo</mi></a>","P00650921","P00650921_01",NA,NA,NA,NA,NA,NA,"hb",NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1216","2015-09-04 11:21:14-03","MNHN","RECOLNAT_MNHN_P","P03598892","PreservedSpecimen",NA,"Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,"Mosén",NA,"1876","1","5","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03598892' target='other'> <mi>dwc_moreinfo</mi></a>","P03598892","P03598892_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"4323",NA,NA
"1217","2015-09-04 11:21:14-03","MNHN","RECOLNAT_MNHN_P","P03598894","PreservedSpecimen",NA,"Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,"Saint-Hilaire, A.",NA,"1816","1","1","Brasil",NA,NA,"[Itabiara].",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03598894' target='other'> <mi>dwc_moreinfo</mi></a>","P03598894","P03598894_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1218","2015-09-04 11:21:14-03","MNHN","RECOLNAT_MNHN_P","P03598896","PreservedSpecimen",NA,"Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,"Gaudichaud, C.",NA,"1833","1","1","Brasil","São Paulo",NA,"Brésil. Prov. de San-Paolo.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03598896' target='other'> <mi>dwc_moreinfo</mi></a>","P03598896","P03598896_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"266",NA,NA
"1219","2015-09-04 11:21:14-03","MNHN","RECOLNAT_MNHN_P","P03598897","PreservedSpecimen",NA,"Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03598897' target='other'> <mi>dwc_moreinfo</mi></a>","P03598897","P03598897_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1220","2015-09-04 11:21:15-03","MNHN","RECOLNAT_MNHN_P","P03598905","PreservedSpecimen",NA,"Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,"Burchell",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03598905' target='other'> <mi>dwc_moreinfo</mi></a>","P03598905","P03598905_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"2492",NA,NA
"1221","2015-09-04 11:21:15-03","MNHN","RECOLNAT_MNHN_P","P03598909","PreservedSpecimen",NA,"Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,"Saint-Hilaire",NA,"1816","1","1","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03598909' target='other'> <mi>dwc_moreinfo</mi></a>","P03598909","P03598909_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1222","2015-09-04 11:21:15-03","MNHN","RECOLNAT_MNHN_P","P03598912","PreservedSpecimen",NA,"Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,"Glaziou, A.",NA,"1872","1","10","Brasil","Rio de Janeiro",NA,"Brésil (Rio Jan.) Barrière des Orgnes [Serra dos Órgãos].",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03598912' target='other'> <mi>dwc_moreinfo</mi></a>","P03598912","P03598912_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"5956",NA,NA
"1223","2015-09-04 11:21:15-03","MNHN","RECOLNAT_MNHN_P","P03598913","PreservedSpecimen",NA,"Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,"Miers",NA,"1837","12","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03598913' target='other'> <mi>dwc_moreinfo</mi></a>","P03598913","P03598913_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"4592",NA,NA
"1224","2015-09-04 11:21:15-03","MNHN","RECOLNAT_MNHN_P","P03598914","PreservedSpecimen",NA,"Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,NA,NA,NA,NA,NA,"[Argentine]",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03598914' target='other'> <mi>dwc_moreinfo</mi></a>","P03598914","P03598914_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1225","2015-09-04 11:21:15-03","MNHN","RECOLNAT_MNHN_P","P03598916","PreservedSpecimen",NA,"Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03598916' target='other'> <mi>dwc_moreinfo</mi></a>","P03598916","P03598916_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1226","2015-09-04 11:21:15-03","MNHN","RECOLNAT_MNHN_P","P03598918","PreservedSpecimen",NA,"Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,"Claussen",NA,"1838","1","1","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03598918' target='other'> <mi>dwc_moreinfo</mi></a>","P03598918","P03598918_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"632",NA,NA
"1227","2015-09-04 11:21:15-03","MNHN","RECOLNAT_MNHN_P","P03598919","PreservedSpecimen",NA,"Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,"Claussen",NA,"1838","1","1","Brasil","Minas Gerais",NA,"Brésil, Minas Geraes.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03598919' target='other'> <mi>dwc_moreinfo</mi></a>","P03598919","P03598919_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"632",NA,NA
"1228","2015-09-04 11:21:14-03","MNHN","RECOLNAT_MNHN_P","P03598893","PreservedSpecimen",NA,"Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,"Saint-Hilaire",NA,"1816","1","1","Brasil","Bahia","Itabuna",NA,"-39.2803001403809","-14.7855997085571",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03598893' target='other'> <mi>dwc_moreinfo</mi></a>","P03598893","P03598893_01",NA,NA,NA,"30592","auto",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1229","2015-09-04 11:21:15-03","MNHN","RECOLNAT_MNHN_P","P03598907","PreservedSpecimen",NA,"Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,"Mexia, I.",NA,"1930","12","10","Brasil","Minas Gerais","Viçosa",NA,"-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03598907' target='other'> <mi>dwc_moreinfo</mi></a>","P03598907","P03598907_01",NA,NA,NA,"13937","auto",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"5396",NA,NA
"1230","2015-09-04 11:21:14-03","MNHN","RECOLNAT_MNHN_P","P03598901","PreservedSpecimen",NA,"Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,"Glaziou, A.",NA,"1882","1","2","Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03598901' target='other'> <mi>dwc_moreinfo</mi></a>","P03598901","P03598901_01",NA,NA,NA,"33190","auto",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"14164",NA,NA
"1231","2015-09-04 11:21:14-03","MNHN","RECOLNAT_MNHN_P","P03598891","PreservedSpecimen",NA,"Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,"Glaziou, A.",NA,"1882","1","2","Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03598891' target='other'> <mi>dwc_moreinfo</mi></a>","P03598891","P03598891_01",NA,NA,NA,"33190","auto",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"14164",NA,NA
"1232","2015-09-04 11:31:18-03","MNHN","RECOLNAT_MNHN_P","P04398622","PreservedSpecimen",NA,"Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,"Heiner, A.",NA,"1904","12","7","Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04398622' target='other'> <mi>dwc_moreinfo</mi></a>","P04398622","P04398622_01",NA,NA,NA,"23900","auto",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"348",NA,NA
"1233","2015-09-04 11:21:15-03","MNHN","RECOLNAT_MNHN_P","P03598920","PreservedSpecimen",NA,"Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,"Mexia, Y.",NA,"1930","3","22","Brasil","Minas Gerais","Viçosa","Agricultural College.","-42.8819007873535","-20.7539005279541",NA,NA,"700",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03598920' target='other'> <mi>dwc_moreinfo</mi></a>","P03598920","P03598920_01",NA,NA,NA,"13937","auto",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"4500",NA,NA
"1234","2015-09-04 11:21:15-03","MNHN","RECOLNAT_MNHN_P","P03598921","PreservedSpecimen",NA,"Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,"Mexia, Y.",NA,"1930","1","3","Brasil","Minas Gerais","Viçosa","Agricultural College grounds, near east boundary.","-42.8819007873535","-20.7539005279541",NA,NA,"700",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03598921' target='other'> <mi>dwc_moreinfo</mi></a>","P03598921","P03598921_01",NA,NA,NA,"13937","auto",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"4203",NA,NA
"1235","2015-09-04 11:21:15-03","MNHN","RECOLNAT_MNHN_P","P03598906","PreservedSpecimen",NA,"Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,"Glaziou, A.",NA,"1862","3","4","Brasil","Rio de Janeiro","Rio de Janeiro","Brésil (Rio Jan.) Corcovado.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03598906' target='other'> <mi>dwc_moreinfo</mi></a>","P03598906","P03598906_01",NA,NA,NA,"57442","auto",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"808",NA,NA
"1236","2015-09-04 11:21:15-03","MNHN","RECOLNAT_MNHN_P","P03598915","PreservedSpecimen",NA,"Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,"Reitz|Klein",NA,"1965","12","10","Brasil","Santa Catarina","Itaiópolis",".Itaió.","-49.9063987731934","-26.3363990783691",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03598915' target='other'> <mi>dwc_moreinfo</mi></a>","P03598915","P03598915_01",NA,NA,NA,"51919","auto",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"17357",NA,NA
"1237","2015-09-04 11:21:15-03","MNHN","RECOLNAT_MNHN_P","P03598910","PreservedSpecimen",NA,"Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,"Hatschbach, G.",NA,"1967","1","12","Brasil","Paraná","Quatro Barras","Rio do Corvo.","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03598910' target='other'> <mi>dwc_moreinfo</mi></a>","P03598910","P03598910_01",NA,NA,NA,"17116","auto",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"15699",NA,NA
"1238","2015-09-05 11:53:28-03","MNHN","RECOLNAT_MNHN_P","P00176812","PreservedSpecimen",NA,"Lamiaceae","Aegiphila","villosa","Aegiphila villosa","(Aubl.) J.F.Gmel.",NA,"Pignal, M.|Fleury, M.",NA,"1999","11","9","Guyane française",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00176812' target='other'> <mi>dwc_moreinfo</mi></a>","P00176812","P00176812_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"1495",NA,NA
"1239","2015-09-04 11:29:22-03","MNHN","RECOLNAT_MNHN_P","P03598843","PreservedSpecimen",NA,"Lamiaceae","Aegiphila","villosa","Aegiphila villosa","(Aubl.) J.F.Gmel.",NA,"Oldeman",NA,"1970","6","2","Guyane française",NA,NA,"Chemin Maripa, en bordure du Fleuve Oyapock.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03598843' target='other'> <mi>dwc_moreinfo</mi></a>","P03598843","P03598843_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"T 810",NA,NA
"1240","2015-09-04 11:29:22-03","MNHN","RECOLNAT_MNHN_P","P03598844","PreservedSpecimen",NA,"Lamiaceae","Aegiphila","villosa","Aegiphila villosa","(Aubl.) J.F.Gmel.",NA,"Prevost|Grenand",NA,"1981","3","30","Guyane française",NA,NA,"Palikur.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03598844' target='other'> <mi>dwc_moreinfo</mi></a>","P03598844","P03598844_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"1969",NA,NA
"1241","2015-09-04 11:29:23-03","MNHN","RECOLNAT_MNHN_P","P03598854","PreservedSpecimen",NA,"Lamiaceae","Aegiphila","villosa","Aegiphila villosa","(Aubl.) J.F.Gmel.",NA,"Grenand",NA,"1980","6","6","Guyane française",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03598854' target='other'> <mi>dwc_moreinfo</mi></a>","P03598854","P03598854_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"1907",NA,NA
"1242","2015-09-04 12:14:12-03","MNHN","RECOLNAT_MNHN_P","P04032085","PreservedSpecimen",NA,"Lamiaceae","Aegiphila","villosa","Aegiphila villosa","(Aubl.) J.F.Gmel.",NA,"Wachenheim",NA,NA,NA,NA,"Guyane française",NA,NA,"Maroni.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04032085' target='other'> <mi>dwc_moreinfo</mi></a>","P04032085","P04032085_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"175",NA,NA
"1243","2020-10-01 14:21:41-03","JBB","HEPH","1763","S","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) B.D.Jacks.","Salimena, FRG","Ferreira, MB","1395","1972","05","15","Brasil","Distrito Federal","Planaltina","Estação Ecológica de Águas Emendadas","-47.616667","-15.6","-47.616667","-15.6","1000","1150",NA,NA,NA,"2011","07",NA,NA,NA,"Southern America",NA,NA,NA,"Dicotyledon","Lamiales",NA,NA,NA,NA,NA,NA,NA
"1244","2020-10-01 14:21:41-03","JBB","HEPH","997","S","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) B.D.Jacks.","Salimena, FRG","Ferreira, MB","938A","1971","11","17","Brasil","Distrito Federal","Planaltina","Estação Ecológica de Águas Emendadas","-47.616667","-15.6","-47.616667","-15.6","1000","1150",NA,NA,NA,"2011","07",NA,NA,NA,"Southern America",NA,NA,NA,"Dicotyledon","Lamiales",NA,NA,NA,NA,NA,NA,NA
"1245","2020-10-01 14:21:41-03","JBB","HEPH","28828","Amost","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) B.D.Jacks.","Oliveira, MS; Chacon, RG","Nóbrega, MGG; Oliveira, MS","2167A,B","2012","05","15","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília - Entre as Captaões 2/3 da CAESB - do canal de adução de água bruta.","-47.85","-15.866667","-47.85","-15.866667","1025","1025",NA,NA,NA,"2012",NA,NA,NA,NA,"Southern America",NA,NA,NA,"Dicotyledon","Lamiales",NA,NA,NA,NA,NA,NA,NA
"1246","2020-10-01 14:21:41-03","JBB","HEPH","28828","S","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) B.D.Jacks.","Oliveira, MS; Chacon, RG","Nóbrega, MGG; Oliveira, MS","2167A,B","2012","05","15","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília - Entre as Captaões 2/3 da CAESB - do canal de adução de água bruta.","-47.85","-15.866667","-47.85","-15.866667","1025","1025",NA,NA,NA,"2012",NA,NA,NA,NA,"Southern America",NA,NA,NA,"Dicotyledon","Lamiales",NA,NA,NA,NA,NA,NA,NA
"1247","2020-10-01 14:21:41-03","JBB","HEPH","2934","Extra","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) B.D.Jacks.","Salimena, FRG","Ramos, AE","158A,B","1982","11","12","Brasil","Distrito Federal","Brasília","Reserva biológica de Águas Emendadas","-47.55","-15.533333","-47.55","-15.533333","1100","1100",NA,NA,NA,"2011","07",NA,NA,NA,"Southern America",NA,NA,NA,"Dicotyledon","Lamiales",NA,NA,NA,NA,NA,NA,NA
"1248","2020-10-01 14:21:41-03","JBB","HEPH","2934","S","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) B.D.Jacks.","Salimena, FRG","Ramos, AE","158A,B","1982","11","12","Brasil","Distrito Federal","Brasília","Reserva biológica de Águas Emendadas","-47.55","-15.533333","-47.55","-15.533333","1100","1100",NA,NA,NA,"2011","07",NA,NA,NA,"Southern America",NA,NA,NA,"Dicotyledon","Lamiales",NA,NA,NA,NA,NA,NA,NA
"1249","2020-10-01 14:21:41-03","JBB","HEPH","4975","S","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) B.D.Jacks.","Salimena, FRG","Equipe do Jardim Botânico de Brasília","608","1985","10","31","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.85","-15.866667","-47.85","-15.866667","1025","1150","Flores perfumadas",NA,NA,"2011","07",NA,NA,NA,"Southern America",NA,NA,NA,"Dicotyledon","Lamiales",NA,NA,NA,NA,NA,NA,NA
"1250","2020-10-01 14:21:41-03","JBB","HEPH","5573","S","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) B.D.Jacks.","Salimena, FRG","Proença, CEB","438","1984","10","17","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Cerca de 20km de Brasília","-47.85","-15.866667","-47.85","-15.866667","1025","1150",NA,NA,NA,"2011","07",NA,NA,NA,"Southern America",NA,NA,NA,"Dicotyledon","Lamiales",NA,NA,NA,NA,NA,NA,NA
"1251","2020-10-01 14:21:41-03","JBB","HEPH","29398","S","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) B.D.Jacks.","Fernandes, MH","Fernandes, MH; Oliveira, C; Brant, HSC; Mello, JSG; Gomes, R","14","2012","01","23","Brasil","Distrito Federal","São Sebastião","Fazenda Malunga (produção orgânica de hortaliças e leite), Núcleo Rural Lamarão","-47.491944","-15.972222","-47.491944","-15.972222","890","890","Ocasional no local",NA,NA,"2012","01",NA,NA,NA,"Southern America",NA,NA,NA,"Dicotyledon","Lamiales",NA,NA,NA,NA,NA,NA,NA
"1252","2020-10-01 14:21:41-03","JBB","HEPH","31423","S","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) B.D.Jacks.",NA,"VALEC","s.n.","2015","04","11","Brasil","Bahia","São Félix do Coribe",NA,"-44.1946983337402","-13.4006004333496",NA,NA,NA,NA,"SIRGAS 2000 23S - N 8516281,04 / L 587385,58",NA,NA,"2016",NA,NA,"38487","auto","Southern America",NA,NA,NA,"Dicotyledon","Lamiales",NA,NA,NA,NA,NA,NA,NA
"1253","2020-04-24 17:15:33-03","JBB","HEPH","816","S","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) B.D.Jacks.","Salimena, FRG","Ferreira, MB","773","1971","07","02","Brasil","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"2011","07",NA,"70570","auto","Southern America",NA,NA,NA,"Dicotyledon","Lamiales",NA,NA,NA,NA,NA,NA,NA
