"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","county","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","fieldNumber","individualCount","class","typeStatus"
"43","2019-11-21 14:44:37-03","UFJF","CESJ","35900","PreservedSpecimen","Plantae","Angiosperma",NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides","Müll.Arg.","S.L. Jung-Mendonçalli","R.C. Almeida-Lafetá","s.n.","1997","10","27","América do Sul","Brasil","Minas Gerais","Reserva Biologica de Santa Cândida","-43.3502998352051","-21.7642002105713",NA,NA,NA,"Erva. flores brancas, margem da trilha.","CESJ035900",NA,"2009","11",NA,"Juiz de Fora",NA,NA,"36144","auto",NA,NA,NA,NA
"44","2019-11-21 14:44:37-03","UFJF","CESJ","52329","PreservedSpecimen","Plantae","Angiosperma",NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides","Müll.Arg.","J.A. Oliveira","J.A. Oliveira; D. Monteiro; F.S. Souza; A.C. Mezzonato; J.H.C. Ribeiro","12","2008","10","25","América do Sul","Brasil","Minas Gerais","Serra Negra, RPPN Serra Negra","-43.793098449707","-21.8425006866455",NA,NA,NA,"Arbusto, 1,5 m, interior de mata. Folhas discolores, inflorescência esverdeada, frutos verdes.","CESJ052329",NA,"2011","08",NA,"Lima Duarte",NA,NA,"30417","auto",NA,NA,NA,NA
"45","2019-11-21 14:44:37-03","UFJF","CESJ","800","PreservedSpecimen","Plantae","Angiosperma",NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides","Müll.Arg.","O. Handro","L. Krieger","CESJ800","1944","01",NA,"América do Sul","Brasil","São Paulo","Santo Amaro","-46.6300010681152","-23.5400009155273",NA,NA,NA,"Arbustinho da mata, flores branco esverdeadas","CESJ000800",NA,NA,NA,NA,"São Paulo",NA,NA,"53584","auto",NA,NA,NA,NA
"46","2019-11-21 14:44:37-03","UFJF","CESJ","50041","PreservedSpecimen","Plantae","Angiosperma",NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides","Müll.Arg.","J.A. Oliveira","J.H.C. Ribeiro; L. Menini Neto; F.R.G. Salimena; P.H. Nobre","s.n.","2009","04","20","América do Sul","Brasil","Minas Gerais","Serra Negra, RPPN Serra Negra","-43.793098449707","-21.8425006866455",NA,NA,NA,"Em interior de mata.","CESJ050041",NA,"2011","08",NA,"Lima Duarte",NA,NA,"30417","auto",NA,NA,NA,NA
"47","2019-11-21 14:44:37-03","UFJF","CESJ","41508","PreservedSpecimen","Plantae","Angiosperma",NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides","Müll.Arg.","J. Jardim","A.S.M. Valente; L.C.S. Assis; K. Antunes; C.N. Matozinhos; F.R.G. Salimena; A.J. Fernandes Júni","369","2004","02","24","América do Sul","Brasil","Minas Gerais","Serra Negra, Fazenda da Tiririca","-43.8278007507324","-22.0891990661621",NA,NA,NA,"Arbusto, ca. 1,5m alt., interior da mata. Estípulas arroxeadas.","CESJ041508",NA,"2004","01",NA,"Rio Preto",NA,NA,"20815","auto",NA,NA,NA,NA
"48","2019-11-21 14:44:37-03","UFJF","CESJ","52838","PreservedSpecimen","Plantae","Angiosperma",NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides","Müll.Arg.","J.A. Oliveira","J.A. Oliveira; A.C. Mezzonato; N.L. Abreu; D. Monteiro; K.B.L. Baldini","27","2009","02","04","América do Sul","Brasil","Minas Gerais","Serra Negra, Serra do Funil, trilha para Cacheira do Marciano","-43.8278007507324","-22.0891990661621",NA,NA,NA,"Arbusto, ca. 1,6m, terrestre, interior de mata, flores brancas, frutos imaturos verdes.","CESJ052838",NA,"2011","08",NA,"Rio Preto",NA,NA,"20815","auto",NA,NA,NA,NA
"49","2019-11-21 14:44:37-03","UFJF","CESJ","63918","PreservedSpecimen","Plantae","Angiosperma",NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides","Müll.Arg.","P.G. Delprete","J.M. Silva; L.R. Lima; M.A. Farinaccio","3972","2004","01","29","América do Sul","Brasil","Paraná","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,"Arbusto, 3m, flor creme. Floresta Atlântica.","CESJ063918",NA,"2005",NA,NA,"Guaratuba",NA,NA,"41937","auto",NA,NA,NA,NA
"50","2021-03-01 16:39:56-03","UNICAMP","UEC","170516","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides","Müll.Arg.","Silveira, MF","Garcia, LC","395","2009","02","10",NA,"Brazil","São Paulo","Usina Ester.","-47.348861","-23.021553","652","652",NA,"Botõe florais.; Mata ciliar em processo de restauração desde 1955. Mata Atlântica, Floresta Estacional Semidecídua.","UEC010216","UEC010216",NA,NA,NA,"Cosmópolis","-47.348861","-23.021553",NA,NA,NA,NA,NA,NA
"51","2021-03-01 16:39:56-03","UNICAMP","UEC","128192","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides","Müll.Arg.","Bernacci, LC; Jung-Mendaçolli, SL","Gomes, SM; et al.","431","2002","04","22",NA,"Brazil","São Paulo","parque estadual carlos botelho, trilha taquaral","-47.995","-24.056389",NA,NA,NA,"arbusto 1m. frutos imaturos verdes; floresta estacional semidecidual/ floresta ombrófila densa montana","UEC115578","UEC115578",NA,NA,NA,"São Miguel Arcanjo","-47.995","-24.056389",NA,NA,NA,NA,NA,NA
"52","2021-03-01 16:39:56-03","UNICAMP","UEC","147083","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides","Müll.Arg.",NA,"Aguirre, GH; et al.","174","2005","07","18",NA,"Brazil","São Paulo","paisagem rural",NA,NA,NA,NA,NA,"fragmento de floresta ombrófila densa","UEC115562","UEC115562",NA,NA,NA,"São Luiz do Paraitinga",NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-01 16:39:56-03","UNICAMP","UEC","179799","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides","Müll.Arg.","Ferreira, MP","Virillo, CB; et al.","67","2013","03","27",NA,"Brazil","São Paulo","reserva particular de votorantim, trilha dezembro entre a UHE alecrim e UHE porto raso","-47.760261","-24.137344",NA,NA,NA,"arbusto; floresta ombrófila densa na margem do rio dezembro","UEC115556","UEC115556","2013",NA,NA,"Tapirai","-47.760261","-24.137344",NA,NA,NA,NA,NA,NA
"54","2021-03-01 16:39:56-03","UNICAMP","UEC","188435","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides","Müll.Arg.",NA,"Koch, I; Goldenberg, R","214","1995","04","06",NA,"Brazil","São Paulo","vale do ribeirão do braço","-44.881667","-22.462778",NA,NA,NA,"mata, arbusto 2m, frutos submaduros verdes","UEC101336","UEC101336",NA,NA,NA,"Lavrinhas","-44.881667","-22.462778",NA,NA,NA,NA,NA,NA
"55","2021-03-01 16:39:56-03","UNICAMP","UEC","73549","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides","Müll.Arg.","Taylor, CM","Kinoshita, LS; Bellinelo, R","9539","1995","04","07",NA,"Brazil","São Paulo","9 km ao norte de queluz, beira do rio das cruzes","-44.781667","-22.455556",NA,NA,NA,"mata, arvoreta 4m, frutos imaturos","UEC115566","UEC115566","1998",NA,NA,"Queluz","-44.781667","-22.455556",NA,NA,NA,NA,NA,NA
"56","2021-03-01 16:39:56-03","UNICAMP","UEC","73705","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides","Müll.Arg.","Taylor, CM","Kinoshita, LS; Moreira, JLA","9518","1995","04","06",NA,"Brazil","São Paulo","vale do ribeirão do braço","-44.881667","-22.462778",NA,NA,NA,"mata, arbusto de 2m, frutos submaduros verdes","UEC115567","UEC115567","1998",NA,NA,"Lavrinhas","-44.881667","-22.462778",NA,NA,NA,NA,NA,NA
"57","2021-03-01 16:39:56-03","UNICAMP","UEC","75983","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides","Müll.Arg.","Taylor, CM","Godoy, SAP; Palaria, C; Agostinho, V","505","1995","04","20",NA,"Brazil","São Paulo","centro paulus","-46.730278","-23.818611",NA,NA,NA,"arbusto 1,8 m, frutos imaturos verdes","UEC115572","UEC115572","1998",NA,NA,"Parelheiros","-46.730278","-23.818611",NA,NA,NA,NA,NA,NA
"58","2021-03-01 16:39:56-03","UNICAMP","UEC","74699","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides","Müll.Arg.","Taylor, CM","Kinoshita, LS; Bellinelo, R","9539","1995","04","07",NA,"Brazil","São Paulo","9 km ao norte de queluz, beira do rio das cruzes","-44.781667","-22.455556",NA,NA,NA,"mata, arvoreta 4m, frutos imaturos","UEC115557","UEC115557","1998",NA,NA,"Queluz","-44.781667","-22.455556",NA,NA,NA,NA,NA,NA
"59","2021-03-01 16:39:56-03","UNICAMP","UEC","85244","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides","Müll.Arg.","Taylor, CM","Garcia, RJF; et al.","451","1994","05","24",NA,"Brazil","São Paulo","parque ecológico da APA do carmo","-46.466667","-23.583333","850","850",NA,"arbusto escandente, frutos verdes","UEC115568","UEC115568","1998",NA,NA,"São Paulo","-46.466667","-23.583333",NA,NA,NA,NA,NA,NA
"60","2021-03-01 16:39:56-03","UNICAMP","UEC","85316","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides","Müll.Arg.","Taylor, CM","Mello-Silva, R; Vitta, FA; Roque, N","912","1994","05","11",NA,"Brazil","São Paulo","rodovia sp 79, após a saida da cidade em direção a juquiá, lado esquerdo, propriedade da são josé administração e matérias primas",NA,NA,"900","950",NA,"arbusto 2m, interior de mata, folhas discolores, frutos imaturos verdes; mata pluvial atlântica","UEC115559","UEC115559","1998",NA,NA,"Tapira",NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-01 16:39:56-03","UNICAMP","UEC","90830","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides","Müll.Arg.",NA,"Koch, I; Goldenberg, R","214","1995","04","06",NA,"Brazil","São Paulo","vale do ribeirão do braço","-44.881667","-22.462778",NA,NA,NA,"mata, arbusto 2m, frutos submaduros verdes","UEC115561","UEC115561",NA,NA,NA,"Lavrinhas","-44.881667","-22.462778",NA,NA,NA,NA,NA,NA
"62","2021-03-01 16:39:56-03","UNICAMP","UEC","13866","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides","Müll.Arg.","Zappi, DC","Hatschbach, G","1425","1949","04","15",NA,"Brazil","Paraná","morro anhanguava","-49.0633010864258","-25.4416999816895",NA,NA,NA,"arbusto 1m, flor alvecente; mata higrófila","UEC073832","UEC073832","2012","10",NA,"Piraquara",NA,NA,"12577","auto",NA,NA,NA,NA
"63","2021-03-01 16:39:56-03","UNICAMP","UEC","58741","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides","Müll.Arg.","Taylor, CM","Bernacci, LC; Grombone-Guaratini, MT; Meira Neto, JAA","21426","1988","01","25",NA,"Brazil","São Paulo","fazenda grota funda","-46.5499992370605","-23.1100006103516",NA,NA,NA,"arbusto 1,8 metros, flores creme a ferrugineas, interior de mata","UEC115558","UEC115558","1998",NA,NA,"Atibaia",NA,NA,"21675","auto",NA,NA,NA,NA
"64","2021-03-01 16:39:56-03","UNICAMP","UEC","54848","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides","Müll.Arg.","Taylor, CM","Bernacci, LC; et al.","21086","1987","05","04",NA,"Brazil","São Paulo","fazenda grota funda","-46.5499992370605","-23.1100006103516",NA,NA,NA,"arbusto 1,2 m, frutos imaturos verdes","UEC115560","UEC115560","1998",NA,NA,"Atibaia",NA,NA,"21675","auto",NA,NA,NA,NA
"65","2021-03-01 16:39:56-03","UNICAMP","UEC","85307","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides","Müll.Arg.","Taylor, CM","Baitello, JB","472","1994","03","29",NA,"Brazil","São Paulo","parque estadual da serra do mar, estrada do rio bonito e paraibuna","-44.9599990844727","-23.0699996948242",NA,NA,NA,"arvoreta 6m, frutos jovens verde escuro","UEC115570","UEC115570","1998",NA,NA,"Cunha",NA,NA,"38855","auto",NA,NA,NA,NA
"66","2021-03-01 16:39:56-03","UNICAMP","UEC","85793","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides","Müll.Arg.","Taylor, CM","Kawazaki, ML; Franco, GADC","562","1994","08","17",NA,"Brazil","São Paulo","parque estadual da serra do mar, picada rio bonito","-44.9599990844727","-23.0699996948242",NA,NA,NA,"subarbusto 1,5m, frutos imaturos verdes, maduros negros","UEC115569","UEC115569","1998",NA,NA,"Cunha",NA,NA,"38855","auto",NA,NA,NA,NA
"67","2021-03-01 16:39:56-03","UNICAMP","UEC","74647","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides","Müll.Arg.","Taylor, CM","Pastore, JA; Baitello, JB","613","1995","07","21",NA,"Brazil","São Paulo","parque estadual de jurupara, estrada da fazenda tucano, sobre barranco","-47.2200012207031","-23.6499996185303",NA,NA,NA,"escandente, frutos imaturos verdes","UEC115574","UEC115574","1998",NA,NA,"Ibiuna",NA,NA,"43112","auto",NA,NA,NA,NA
"68","2021-03-01 16:39:56-03","UNICAMP","UEC","93804","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides","Müll.Arg.","Zappi, DC","Chagas e Silva, F; et al.","2121","1986","03","09",NA,"Brazil","São Paulo",NA,"-48.5900001525879","-24.5799999237061",NA,NA,NA,"arbusto 2m, flores creme esverdeadas, interior de mata","UEC073831","UEC073831","2012",NA,NA,"Iporanga",NA,NA,"38740","auto",NA,NA,NA,NA
"69","2021-03-01 16:39:56-03","UNICAMP","UEC","75656","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides","Müll.Arg.","Taylor, CM","Sugiyama, M; Kirizawa, M; Kawasaki, ML","1316","1995","04","25",NA,"Brazil","São Paulo","fazenda intervales, base do carmo","-48.5900001525879","-24.5799999237061",NA,NA,NA,"escandente, frutos verdes, mata secundária","UEC115573","UEC115573","1998",NA,NA,"Iporanga",NA,NA,"38740","auto",NA,NA,NA,NA
"70","2021-03-01 16:39:56-03","UNICAMP","UEC","40682","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides","Müll.Arg.","Taylor, CM","Trigo, JR","16920","1985","02","05",NA,"Brazil","São Paulo","serra do japi","-46.8800010681152","-23.1800003051758",NA,NA,NA,"arbusto 2m, flores brancas","UEC115564","UEC115564","1998",NA,NA,"Jundiaí",NA,NA,"17840","auto",NA,NA,NA,NA
"71","2021-03-01 16:39:56-03","UNICAMP","UEC","138792","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides","Müll.Arg.","Gobitta, MC","Gobitta, MC; et al.","03","2005","02","03",NA,"Brazil","São Paulo","parque estadual dacantareira, núcleo águas claras","-46.5800018310547","-23.3099994659424",NA,NA,NA,"arbusto 2m, flores odoríferas, cor creme; floresta ombrófila densa montana","UEC115576","UEC115576","2005","04","05","Mairiporã",NA,NA,"15840","auto",NA,NA,NA,NA
"72","2021-03-01 16:39:56-03","UNICAMP","UEC","130158","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides","Müll.Arg.","Jung-Mendaçolli, SL","Arzolla, FARDP","240","2001","01","08",NA,"Brazil","São Paulo","parque estadual dacantareira, núcleo águas claras","-46.5800018310547","-23.3099994659424",NA,NA,NA,"arbusto 2m, flores brancas","UEC115577","UEC115577","2001","02","05","Mairiporã",NA,NA,"15840","auto",NA,NA,NA,NA
"73","2021-03-01 16:39:56-03","UNICAMP","UEC","82168","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides","Müll.Arg.","Taylor, CM","Garcia, RJF; Neves, LE; Dias, DL","757","1996","01","19",NA,"Brazil","São Paulo","distrito de marsilac, sitio na entrada do distrito, mata","-46.6300010681152","-23.5400009155273",NA,NA,NA,"arbusto 1m, flores brancas","UEC115571","UEC115571","1998",NA,NA,"São Paulo",NA,NA,"53584","auto",NA,NA,NA,NA
"74","2021-03-01 16:39:56-03","UNICAMP","UEC","87633","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides","Müll.Arg.","Taylor, CM","Silva, JS","267","1974","04","09",NA,"Brazil","São Paulo","nativa no jardim botânico e parque do estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,"arbusto 1,5 m, flores amarelas e frutos verdes","UEC115580","UEC115580","1998",NA,NA,"São Paulo",NA,NA,"53584","auto",NA,NA,NA,NA
"75","2021-03-01 16:39:56-03","UNICAMP","UEC","74356","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides","Müll.Arg.","Taylor, CM","Baitello, JB; et al.","761","1995","05","08",NA,"Brazil","São Paulo","nucleo engordador, trilha da cachoeira","-46.6300010681152","-23.5400009155273",NA,NA,NA,"subarbusto 1,5m, frutos verdes, em barranco umido","UEC115575","UEC115575","1998",NA,NA,"São Paulo",NA,NA,"53584","auto",NA,NA,NA,NA
"76","2021-03-01 16:39:56-03","UNICAMP","UEC","87608","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides","Müll.Arg.","Taylor, CM","Hoehne, W","6164","1967","02","01",NA,"Brazil","São Paulo","parque do estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,"arbusto ereto, ramificado de 1,2 m, flores amarelas, muito odoriferas. beira de mata","UEC115579","UEC115579","1998",NA,NA,"São Paulo",NA,NA,"53584","auto",NA,NA,NA,NA
"77","2021-03-01 16:39:56-03","UNICAMP","UEC","74354","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides","Müll.Arg.","Taylor, CM","Franco, GADC; et al.","1342","1995","05","08",NA,"Brazil","São Paulo","P.E da cantareira, núcleo engordador, trilha da cachoeira","-46.6300010681152","-23.5400009155273",NA,NA,NA,"arbusto 2m, frutos verdes, em barranco umido","UEC115565","UEC115565","1998",NA,NA,"São Paulo",NA,NA,"53584","auto",NA,NA,NA,NA
"78","2020-10-14 10:06:09-03","FURB","FURB","32407","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides","Müll.Arg.","Cabral, EL","Verdi, M.; Martins, E.M. & Veiga, O.N.","5529","2010","08","25",NA,"Brasil","Paraná","Trilha Noroeste / Parque Estadual Pico Marumbi.","-48.9147222","-25.445","854","854",NA,NA,"FURB03372","FURB03372","2012",NA,NA,"Morretes","-48.9147222","-25.4450000",NA,NA,NA,NA,NA,NA
"79","2020-04-27 16:11:26-03","UFES","VIES","19152","S","Plantae",NA,NA,"Rubiaceae","Palicourea","forsteronioides","Palicourea forsteronioides","(Müll.Arg.) C.M.Taylor","F. Torres-Leite","Lorencini, T.S.; Siqueira, V.B. & Braun, A.","167","2009","02","07",NA,"Brasil","Espírito Santo","Garrafão.","-40.7461013793945","-20.040599822998",NA,NA,NA,NA,"VIES019152","VIES019152","2019","05","16","Santa Maria de Jetibá",NA,NA,"31867","auto",NA,NA,NA,NA
"80","2020-04-27 16:11:28-03","UFES","VIES","30572","S","Plantae",NA,NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides","Müll.Arg.","F. Torres-Leite","Zorzanelli, J.P.F.; Pereira, C.","1161","2015","01","11",NA,"Brasil","Espírito Santo","Serra do Valentim.","-41.5358009338379","-20.3458003997803","1176","1176",NA,NA,"VIES030572","VIES030572","2016","03","11","Iúna",NA,NA,"32198","auto",NA,NA,NA,NA
"81","2019-08-16 08:40:56-03","UTFPR","HCF","14580","S","Plantae",NA,NA,"Rubiaceae","Palicourea","forsteronioides","Palicourea forsteronioides","(Müll.Arg.) C.M. Taylor","E. Barboza","M.G. Caxambu","5275","2014","06","19",NA,"Brasil","RO","Sítio Recanto dos Pássaros, 36 Km de","-60.404944","-12.581556","467","467",NA,"arbusto ciófilo, ca. 2,5 m. Flores alvas. Visitado por abelhas nativas.",NA,NA,"2016",NA,NA,"Vilhena","60°24'17,8 W","12°34'53,6 S",NA,NA,NA,NA,NA,NA
"82","2019-08-16 08:40:56-03","UTFPR","HCF","21082","S","Plantae",NA,NA,"Rubiaceae","Palicourea","forsteronioides","Palicourea forsteronioides","(Müll.Arg.) C.M. Taylor","E.D. Lozano","E.D. Lozano","2906","2015","01","02",NA,"Brasil","PR","base do Morro do Anhangava","-49.0769004821777","-25.3656005859375",NA,NA,NA,"arbusto 1,5 m, flores alvas, interior da mata.",NA,NA,"2015",NA,NA,"Quatro Barras",NA,NA,"17116","auto",NA,NA,NA,NA
"83","2015-09-04 14:54:50-03","MNHN","RECOLNAT_MNHN_P","P03942791","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Psychotria","forsteronioides","Psychotria forsteronioides","Müll.Arg.",NA,"Claussen",NA,"1842","1","1",NA,"Brasil","Rio de Janeiro",NA,"-42.5311012268066","-22.2819004058838",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03942791' target='other'> <mi>dwc_moreinfo</mi></a>","P03942791","P03942791_01",NA,NA,NA,"Nova Friburgo",NA,NA,"33190","auto","118",NA,NA,NA
"84","2020-12-11 11:40:56-03","UFMG","BHCB","197969","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Palicourea","forsteronioides","Palicourea forsteronioides","(Müll.Arg.) C.M.Taylor",NA,"Rezende, SG; Justo, AG","6976","2018","10","02","Southern America","Brasil","Minas Gerais","Serra do Gandarela","-43.683056","-20.023333","1619","1619",NA,"Erva terrícula; Floresta Estacional Semidecidual em Estágio Avançado de Regeneração","BHCB197969",NA,NA,NA,NA,"Rio Acima","-43.683056","-20.023333",NA,NA,NA,NA,NA,NA
"85","2020-12-11 11:40:56-03","UFMG","BHCB","197965","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Palicourea","forsteronioides","Palicourea forsteronioides","(Müll.Arg.) C.M.Taylor",NA,"Rezende, SG; Justo, AG","6972","2018","08","29","Southern America","Brasil","Minas Gerais","Serra do Gandarela","-43.678333","-20.036111","1495","1495",NA,"Erva terrícula; Floresta Estacional Semidecidual em Estágio Avançado de Regeneração","BHCB197965",NA,NA,NA,NA,"Rio Acima","-43.678333","-20.036111",NA,NA,NA,NA,NA,NA
"86","2020-12-11 11:40:56-03","UFMG","BHCB","197967","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Palicourea","forsteronioides","Palicourea forsteronioides","(Müll.Arg.) C.M.Taylor",NA,"Rezende, SG; Justo, AG","6974","2018","09","04","Southern America","Brasil","Minas Gerais","Serra do Gandarela","-43.673889","-20.027778","1524","1524",NA,"Arbusto; Floresta Estacional Semidecidual em Estágio Avançado de Regeneração","BHCB197967",NA,NA,NA,NA,"Rio Acima","-43.673889","-20.027778",NA,NA,NA,NA,NA,NA
"87","2020-12-11 11:40:56-03","UFMG","BHCB","197031","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Palicourea","forsteronioides","Palicourea forsteronioides","(Müll.Arg.) C.M.Taylor",NA,"Rezende, SG; Justo, AG","6746","2018","02","11","Southern America","Brasil","Minas Gerais","Serra do Gandarela","-43.662778","-19.981111","1667","1667",NA,"Herbáceo; Floresta Estacional Semidecidual em Estágio Médio de Regeneração","BHCB197031",NA,NA,NA,NA,"Rio Acima","-43.662778","-19.981111",NA,NA,NA,NA,NA,NA
"88","2020-12-11 11:40:56-03","UFMG","BHCB","194891","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Palicourea","forsteronioides","Palicourea forsteronioides","(Müll.Arg.) C.M.Taylor",NA,"Rezende, SG; Santos, JG","6383","2018","04","27","Southern America","Brasil","Minas Gerais","Bacia do Rio Preto","-43.387222","-19.163889","550","800",NA,"Arbusto; Floresta Estacional Semidecidual em Estágio Médio de Regeneração","BHCB194891",NA,NA,NA,NA,"Morro do Pilar","-43.387222","-19.163889",NA,NA,NA,NA,NA,NA
"89","2020-12-11 11:40:56-03","UFMG","BHCB","194892","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Palicourea","forsteronioides","Palicourea forsteronioides","(Müll.Arg.) C.M.Taylor",NA,"Rezende, SG; Santos, JG","6384","2018","04","27","Southern America","Brasil","Minas Gerais","Bacia do Rio Preto","-43.385833","-19.160278","550","800",NA,"Arbusto; Floresta Estacional Semidecidual em Estágio Médio de Regeneração","BHCB194892",NA,NA,NA,NA,"Morro do Pilar","-43.385833","-19.160278",NA,NA,NA,NA,NA,NA
"90","2020-12-11 11:40:56-03","UFMG","BHCB","196735","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Palicourea","forsteronioides","Palicourea forsteronioides","(Müll.Arg.) C.M.Taylor",NA,"Magalhães, RA; Salim, ISH; Vilas Boas, T","77","2019","03","23","Southern America","Brasil","Minas Gerais","Parque Estadual da Mata do Limoeiro, Distrito de Ipoema","-43.436","-19.654556","650","650",NA,"Mata Secundária","BHCB196735",NA,"2019","06","20","Itabira","-43.436","-19.654556",NA,NA,NA,NA,NA,NA
"91","2020-12-11 11:40:56-03","UFMG","BHCB","197029","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Palicourea","forsteronioides","Palicourea forsteronioides","(Müll.Arg.) C.M.Taylor",NA,"Rezende, SG; Justo, AG","6744","2017","12","12","Southern America","Brasil","Minas Gerais","Serra do Gandarela","-43.697778","-20.073056","1486","1486",NA,"Arbustivo; Floresta Estacional Semidecidual em Estágio Avançado de Regeneração","BHCB197029",NA,NA,NA,NA,"Rio Acima","-43.697778","-20.073056",NA,NA,NA,NA,NA,NA
"92","2020-12-11 11:40:56-03","UFMG","BHCB","197030","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Palicourea","forsteronioides","Palicourea forsteronioides","(Müll.Arg.) C.M.Taylor",NA,"Rezende, SG; Justo, AG","6745","2018","01","15","Southern America","Brasil","Minas Gerais","Serra do Gandarela","-43.688889","-20.077778","1626","1626",NA,"Arbusto; Floresta Estacional em Estágio Avançado de Regeneração - Capão de canga","BHCB197030",NA,NA,NA,NA,"Rio Acima","-43.688889","-20.077778",NA,NA,NA,NA,NA,NA
