"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","year","month","day","locality","minimumElevationInMeters","maximumElevationInMeters","phylum","class","order","continentOcean","preparationType","coordinatePrecision","geoFlag","relatedCatalogItem","relationshipType","individualCount","fieldNumber","typeStatus"
"130","2021-03-01 16:19:01-03","UNICAMP","UEC","182881","S","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Vinha, D","2014","12","01","Vinha, D","Brazil","São Paulo","São Luiz do Paraitinga",NA,NA,NA,NA,"Plântula originada no banco de sementes do solo e cultivada em casa de vegetação. Coletas de solo realizadas nas parcelas K e N do projeto Biota Gradiente Funcional, localizadas no Núcleo Santa Virgínia, Parque Estadual da Serra do Mar","UEC011400",NA,"7",NA,NA,NA,"mata","1100","1100","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2021-03-01 16:19:01-03","UNICAMP","UEC","71632","S","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.",NA,NA,NA,NA,"Pirani, JR; Garcia, RF","Brazil","São Paulo","Miracatu","-47.216667","-24.05","-47.216667","-24.05","Estipe 15m alt. Infrutescência infra-foliar (abaixo do capitel), patentes, eixo amarelado, frutos imaturos verdes-lustrosos. Frequente no inteior da mata.; Floresta Tropical pluvial Atlântica de encosta.","UEC161714","UEC161714","3136a","1994","04","20","Fazenda Itereí, Serra de Paranapiacaba. BR 116 Km 350. Trilha do morro Yolanda.","550","600","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2021-03-01 16:19:01-03","UNICAMP","UEC","71633","S","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.",NA,NA,NA,NA,"Pirani, JR; Garcia, RF","Brazil","São Paulo","Miracatu","-47.216667","-24.05","-47.216667","-24.05","Estripe 15m alt. Infrutecência infra-foliar (abaixo do capitel), patentes, eixo amarelado; fruto imaturos verdes-lustrosos. Frequente no interior da mata.; Floresta tropical pluvial Atlântica de enconsta. Trilha do Morro Yolanda (550","UEC161405",NA,"3136","1994","04","20","Fazenda Itereí, Serra de Paranapiacaba, BR 116 Km.","550","600","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2019-08-20 09:59:05-03","UNICAMP","UEC","40913","S","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Noblick, LR","1993","02","01","Paulino Filho, FH","Brazil","Minas Gerais","Monte Santo de Minas","-46.9803009033203","-21.1896991729736",NA,NA,"Frutos azuis escuros, foram coletados também sementes em germinação, flores jovens, eixo floral adulto, planta jovem e folhas menores.","UEC001276","UEC001276","27/86","1986","10","15","Fazenda Barreiro, Mata.",NA,NA,"Liliopsida",NA,NA,NA,NA,"21004","auto",NA,NA,NA,NA,NA
"134","2021-03-01 16:19:01-03","UNICAMP","UEC","60270","S","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Boudet Fernandes, HQ","1997","07","21","Silva, DM","Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,"Porte arbóreo, atl. 9,0 metros. Apresenta frutos maduros (negros).","UEC161789","UEC161789 UEC161789_02","23411","1990","08","22","Mata de Santa Genebra.",NA,NA,"Liliopsida",NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"135","2019-08-20 09:59:05-03","UNICAMP","UEC","148024","S","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Torres, A","2008","05",NA,"Lupi, R","Brazil","São Paulo","Jaguariúna","-46.9799995422363","-22.7000007629395",NA,NA,"folhas e frutos pretos maduros.","UEC001275","UEC001275","s.n.","2008","05","31","Sítio São Domingos, Rodovia SP 340, Km130",NA,NA,"Liliopsida",NA,NA,NA,NA,"12963","auto",NA,NA,NA,NA,NA
"136","2019-08-20 09:59:05-03","UNICAMP","UEC",NA,"S","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Torres, A","2008","05",NA,"Lupi, R","Brazil","São Paulo","Jaguariúna","-46.9799995422363","-22.7000007629395",NA,NA,"folhas e frutos pretos maduros.","UEC001273",NA,"s.n.","2008","05","31","Sítio São Domingos, Rodovia SP 340, Km130",NA,NA,"Liliopsida",NA,NA,NA,NA,"12963","auto",NA,NA,NA,NA,NA
"137","2020-04-22 16:25:56-03","UFPB","JPB","47168","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.",NA,NA,NA,NA,"Thomas, WW; Amorim, BS; Chagas, MA; Pessoa, MC; Lourenço, AR; Setubal, RB; Miranda, FM","Brasil","Bahia","Itamari","-39.628333","-13.715278","-39.628333","-13.715278","; HABITAT: Submontane moist forest, actively being logged.; DESC: Scarce in forest, 6m, fruit black. [Ethanol].","JPB0047168",NA,"15485","2011","08","25","Fazenda Mesquita, 11 Km E of Itamari on BA 549 towards Gandu, then N Fazenda Mesquita 3 Km through cacau forest.","330","400","Angiosperma",NA,"Monocotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-04-22 16:25:56-03","UFPB","JPB","55730","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.",NA,NA,NA,NA,"Oliveira, MN; Ferreira, EMS; Miranda, FM; Silva, GS; Silva, TO; ?","Brasil","Bahia","Itamari","-39.635833","-13.718778","-39.635833","-13.718778","Árvore; Folhas alternas, simples, grandes. Frutos roxos, carnosos, indeiscentes.","JPB0055730",NA,"214","2011","11","04","Fazenda Mesquita., Floresta Estacional Semi Decidual",NA,NA,"Angiosperma",NA,"Monocotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-04-22 16:25:56-03","UFPB","JPB","55754","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.",NA,NA,NA,NA,"Oliveira, MN; Silva, GS; Rodrigues, AS","Brasil","Bahia","Itamari","-39.635583","-13.725611","-39.635583","-13.725611","Árvore; Folhas compostas, alternas. Inflorescência marrom, haste amarela.","JPB0055754",NA,"298","2011","11","26","Fazenda Mesquita., Floresta Estacional Semi Decidual",NA,NA,"Angiosperma",NA,"Monocotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-04-22 16:25:56-03","UFPB","JPB","55777","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.",NA,NA,NA,NA,"Oliveira, MN; Silva, GS","Brasil","Bahia","Itamari","-39.637139","-13.717056","-39.637139","-13.717056","Árvore. Folhas alternas, pinadas, dispostas em um único plano, folíolos lanceolados.&nf;; HABITAT: Floresta Ombrófila Densa.","JPB0055777",NA,"552","2012","03","30","Fazenda Mesquita.",NA,NA,"Angiosperma",NA,"Monocotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-04-22 16:25:56-03","UFPB","JPB","57903","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.",NA,NA,NA,NA,"Nusbaumer, L; Ammann, M","Brasil","Alagoas","Quebrangulo","-36.435015","-9.244547","-36.435015","-9.244547","; HABITAT: Forêt ombrophile submontagnarde de bas-fond d'ordre I inondé une grande partie de l'année; DESC: arbuste, 10 m, 5 cm DBH, plusieurs tronc partant d'un même pied; infrut. À la base des f., 6 tép. Beige-blanc, rosé à la base,","JPB0057903",NA,"4073","2014","05","19","Reserva Biológica da Pedra Talhada, Localité de Quebrangulo.","690","690","Angiosperma",NA,"Monocotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-04-22 16:25:56-03","UFPB","JPB","60039","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.",NA,NA,NA,NA,"Nusbaumer, L; Cailliau, A","Brasil","Alagoas","Quebrangulo","-36.435914","-9.243979","-36.435914","-9.243979","; HABITAT: Forêt ombrophile submontagnarde de basfond à Symphonia globulifera; DESC: arbuste, 8 m, 8 cm DBH. fr. verts à taches noires, axes saumon, 3 troncs partent de la base. récolte photographiée in situ.","JPB0060039",NA,"4481","2014","12","01","Reserva Biológica da Pedra Talhada, localité de Quebrangulo","710","710","Angiosperma",NA,"Monocotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-04-22 16:25:56-03","UFPB","JPB","33430","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Thomas, WW","2002","11","03","Thomas, WW; Barbosa, MR; Lemos, RL; Fiaschi, P; Sant'Ana, SC; Paixão, JL","Brasil","Alagoas","União dos Palmares","-35.88","-9.221528","-35.88","-9.221528","; DESC: Palm, 10 m; fruit olive; leaves 1.8 m long.",NA,NA,"13265","2002","11","03","Serra das Bananeiras, Intact Coastal rain forest (Mata de encosta).","500","560","Angiosperma",NA,"Monocotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"144","2019-11-05 16:43:25-03","UFOP","OUPR","13795","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Leitman, P.; Henderson, A.; Noblick, L.","2012",NA,NA,"s.col.","Indisponível",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-12-04 13:18:55-03","UDESC","LUSC","2157","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Reis, A.",NA,NA,NA,"Correia, J.","Brasil","Santa Catarina","Corupá","-49.2430992126465","-26.4253005981445",NA,NA,NA,"LUSC000455","LUSC000455",NA,"2008","09","27",NA,NA,NA,NA,NA,NA,NA,NA,"23917","auto",NA,NA,NA,NA,NA
"146","2020-12-04 13:18:55-03","UDESC","LUSC","3903","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Reis, A.",NA,NA,NA,"Correia, J.","Brasil","Santa Catarina","Corupá","-49.2430992126465","-26.4253005981445",NA,NA,NA,"LUSC000421","LUSC000421",NA,"2008","09","27",NA,NA,NA,NA,NA,NA,NA,NA,"23917","auto",NA,NA,NA,NA,NA
"147","2020-12-04 13:18:55-03","UDESC","LUSC","76","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Mesquita, S.B.",NA,NA,NA,"Mesquita, S.B.","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,"LUSC000424","LUSC000424",NA,"2006","07","29",NA,NA,NA,NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"148","2019-01-17 11:22:56-02","PUCRS","MPUC","2570","S","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","N.I. Matzenbacher","1984","01","01",NA,"Brasil","SC","Porto Belo","-48.5527778","-27.1580556","-48.5527778000","-27.1580556000",NA,NA,NA,NA,"1984","10","26",".",NA,NA,NA,"Liliopsida","Arecales","South America",NA,NA,NA,NA,NA,"1",NA,NA
"149","2019-01-17 11:22:56-02","PUCRS","MPUC","9196","S","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","N.I. Matzenbacher",NA,NA,NA,NA,"Brasil","SC","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,NA,"1996","05","03","Ponta das Canas",NA,NA,NA,"Liliopsida","Arecales","South America",NA,"27000","auto",NA,NA,"1",NA,NA
"150","2020-10-14 09:58:34-03","FURB","FURB","15539","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Verdi, M","2009","10","20","Verdi, M.; Tomazi, A.L. & Klemz, G.","Brasil","Santa Catarina","Morro Grande","-49.68","-28.7997222","-49.6800000","-28.7997222","Florística IFFSC 30 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: árvore; Fruto preto;","FURB16255","FURB16255 FURB16255_1","2883","2009","10","20","Rio Morto.","60","60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-10-14 09:58:34-03","FURB","FURB","19926","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Verdi, M","2010","03","09","Verdi, M.; Souza, N.L. de & Klettenberg, D.H.","Brasil","Santa Catarina","Siderópolis","-49.4130556","-28.5263889","-49.4130556","-28.5263889","Florística IFFSC 59 (Arvoreta) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arvoreta; flor creme","FURB16254","FURB16254 FURB16254_1","3440","2010","01","28","Belvedere Baixo.","453","453",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-10-14 09:58:34-03","FURB","FURB","22814","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Schmitt, J","2010","04","07","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","Brasil","Santa Catarina","Presidente Nereu","-49.2313889","-27.1813889","-49.2313889","-27.1813889","Florística IFFSC e518b (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arborescente; flor botão floral marrom","FURB16252","FURB16252 FURB16252_1 FURB16252_2","1671","2010","03","16","Braço do Solão.","533","533",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-10-14 09:58:34-03","FURB","FURB","23598","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Verdi, M","2010","04","23","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","Brasil","Santa Catarina","São Bonifácio","-48.9608333","-28.0805556","-48.9608333","-28.0805556","Florística IFFSC 172 (Arvoreta) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arborescente;","FURB16257","FURB16257","4379","2010","04","12","Rio Sete.","332","332",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-10-14 09:58:34-03","FURB","FURB","24589","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Verdi, M","2010","04","09","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","Brasil","Santa Catarina","Rio Fortuna","-49.0497222","-28.1694445","-49.0497222","-28.1694445","Florística IFFSC 146 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arborescente;","FURB16256","FURB16256","4301","2010","04","09","Rio Indaiá.","229","229",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-10-14 09:58:34-03","FURB","FURB","29142","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Stival-Santos, A","2010","09","28","Stival-Santos, A.; Legal, E.; Meyer, D. & Silveira, S.","Brasil","Santa Catarina","Águas Mornas","-48.8713889","-27.7188889","-48.8713889","-27.7188889","Florística IFFSC 285 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arborescente; Fruto verde;","FURB16253","FURB16253","2772","2010","05","19","Vargem Grande.","250","250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-10-14 09:58:34-03","FURB","FURB","29449","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Verdi, M","2010","09","30","Verdi, M.; Burkhardt, B. & Klemz, G.","Brasil","Santa Catarina","São Bonifácio","-48.8697223","-27.99","-48.8697223","-27.9900000","Florística IFFSC 198 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arborescente;","FURB00636","FURB00636","5167","2010","07","02","Rio Poncho.","623","623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2019-11-08 08:49:17-03","FURB","FURB","43027","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Funez, L.A.","2013","12","08","Funez, L.A.","Brasil","Santa Catarina","Rodeio","-49.3644444","-26.9266667","-49.3644444","-26.9266667",NA,"FURB16250","FURB16250 FURB16250_1","2396","2013","12","08","Centro.","108","108",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2019-11-08 08:49:17-03","FURB","FURB","45403","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Oliveira, AA de","2015","01","11","Oliveira, A.A. de","Brasil","Santa Catarina","Jacinto Machado","-49.86","-29.07","-49.8600000","-29.0700000","Fito IFFSC 10 /N/45","FURB16251","FURB16251","912","2015","01","11","Tenente.","80","80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-10-14 09:58:34-03","FURB","FURB","65994","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Schwirkowski, P.","2019","12","21","Schwirkowski, P.","Brasil","Santa Catarina","São Bento do Sul","-49.3080556","-26.3225","-49.3080556","-26.3225000","FOD. Habitat: Heliófita, cálice e corola brancos Habito: Palmeira","FURB65994","FURB65994","3770","2019","12","21","Rio Natal. Entorno do CEPA Rugendas.","660","660",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-10-14 09:58:34-03","FURB","FURB","66272","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Gugel, L.; Szczygel, T.M.; Zandavalli, T.","2020","08","19","Szczygel, M.T.; Zandavalli, T.","Brasil","Santa Catarina","Chapecó","-52.6725","-27.2366666","-52.6725000","-27.2366666","Indivíduo juvenil, de porte médio e próximo a área&nf;úmida.","FURB66272","FURB66272_1 FURB66272_2 FURB66272_3","1","2020","08","17","Linha São José do Capinzal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2021-03-16 17:50:13-03","UCS","HUCS","14277a","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Rossato, M.; Wasum, R.A.","1999","11",NA,"Rossato, M.","Brasil","Rio Grande do Sul","Terra de Areia","-50.1085","-29.601861","-50.1085","-29.601861","Terreno arenoso, muito alagado. Vegetação de capoeira, associado com Euterpe, Bactris, muitas orquídeas e bromélias.",NA,NA,"10","1999","11","02",NA,NA,NA,"Angiospermae",NA,"Arecales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2021-03-16 17:50:13-03","UCS","HUCS","42666","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Gonzatti, F.","2015","05","06","Gonzatti, F.","Brasil","Rio Grande do Sul","Osório","-50.212736","-29.976883","-50.212736","-29.976883","erva ereta com estipe liso e espata decídua; interior de mata paludosa",NA,NA,"1864","2015","04","21","Santa Luzia, Fazenda do Arroio","8","8","Angiospermae",NA,"Arecales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-09-25 10:57:40-03","UFPE","UFP-CARPOTECA","404","S","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.",NA,NA,NA,NA,"Souza, JAN","?",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Floresta Atlântica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2019-06-25 17:37:11-03","UNEMAT","HERBAM","0049","S","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Soares, CRA",NA,NA,NA,"Soares, C.R.A.","Brasil","Mato Grosso","Alta Floresta","-55.915556","-9.640556","-55.915556","-9.640556",NA,"HERBAM000049",NA,"69b","2006","07","17","Fazenda Estrela D'alva, Mata inundável semi-aberto, altura média 20 m. Ocorrência de subosque com palmeiras e pacová.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-06-25 17:37:11-03","UNEMAT","HERBAM","0363","S","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Henderson, A","2006",NA,NA,"P.F.C.; Soares, C.R.A.; Viana, A.; Della Colleta, R.F.L. & Piva, J.H.","Brasil","Mato Grosso","Alta Floresta","-55.915556","-9.640556","-55.915556","-9.640556",NA,"HERBAM000363",NA,"69","2006","07","17","Parque Estadual Cristalino, Mata inundável com dossel semi-aberto, altura média 20 m. Ocorrência de subosque com palmeiras e pacová.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-04-27 16:08:46-03","UFES","VIES","39447","S","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Wandekoken, D.T.","2017","03","02","Wandekoken, D.T.; Mazzoco, P.","Brasil","Espírito Santo","Domingos Martins","-40.6591987609863","-20.3633003234863",NA,NA,"Floresta ombrófila densa. Área íngrime e úmida, solo não muito profundo.","VIES039447","VIES039447","148","2016","12","15",NA,NA,NA,NA,NA,NA,NA,NA,"48150","auto",NA,NA,NA,NA,NA
"167","2020-04-27 16:08:46-03","UFES","VIES","25501","S","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Ribeiro, M.","2012","06","11","Ribeiro, M.; Oliveira, A.G. & Broggio, I.S.","Brasil","Espírito Santo","Pinheiros","-40.2132987976074","-18.3703002929688",NA,NA,NA,"VIES025501","VIES025501 VIES025501_1","421","2011","01","24","Reserva Biológica de Córrego do Veado.",NA,NA,NA,NA,NA,NA,NA,"28525","auto",NA,NA,NA,NA,NA
"168","2021-02-12 18:11:55-03","UFES","VIES","39095","S","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.",NA,NA,NA,NA,"Pereira, P.M.","Brasil","Espírito Santo","Santa Teresa","-40.6002998352051","-19.9356002807617",NA,NA,NA,"VIES039095","VIES039095 VIES039095_1 VIES039095_2 VIES039095_3 VIES039095_4 VIES039095_5 VIES039095_6 VIES039095_7","s.n.","2017","01","25","Reserva Biológica de Santa Lúcia.","659","659",NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA
"169","2020-04-27 16:08:46-03","UFES","VIES","39449","S","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Wandekoken, D.T.","2017","03","02","Wandekoken, D.T.; Mazzoco, P.","Brasil","Espírito Santo","Santa Teresa","-40.315","-19.580556","40º18'54''W","19º34'50''S",NA,"VIES039449","VIES039449","150","2016","10","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-04-27 16:08:46-03","UFES","VIES","39450","S","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Wandekoken, D.T.","2017","03","02","Wandekoken, D.T.; Mazzoco, P.","Brasil","Espírito Santo","Santa Teresa","-40.315","-19.580556","40º18'54''W","19º34'50''S",NA,"VIES039450","VIES039450","151","2016","11","08","Reserva de Santa Lúcia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-04-27 16:08:46-03","UFES","VIES","39451","S","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Wandekoken, D.T.","2017","03","02","Wandekoken, D.T.; Mazzoco, P.","Brasil","Espírito Santo","Santa Teresa","-40.315","-19.580556","40º18'54''W","19º34'50''S",NA,"VIES039451","VIES039451","152","2016","11","08","Reserva de Santa Lúcia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-04-27 16:08:46-03","UFES","VIES","39448","S","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Wandekoken, D.T.","2017","03","02","Wandekoken, D.T.; Mazzoco, P.","Brasil","Espírito Santo","Santa Teresa","-40.315","-19.580556","40º18'54''W","19º34'50''S",NA,"VIES039448","VIES039448","149","2016","10","25","Reserva de Santa Lúcia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2021-02-12 18:11:55-03","UFES","VIES","24868","S","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.",NA,NA,NA,NA,"Pereira, P.M.","Brasil","Espírito Santo","Domingos Martins","-40.691667","-20.330833","40º41'30''W","20º19'51''S",NA,"VIES024868","VIES024868","s.n.","2016","03","24","Circuito do Chapéu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-04-27 16:08:46-03","UFES","VIES","39425","S","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Wandekoken, D.T.","2017","03","02","Wandekoken, D.T.","Brasil","Espírito Santo","Guarapari","-40.423333","-20.598333","40º25'24''W","20º35'54''S","Floresta periodicamente inundada.","VIES039425","VIES039425","126","2016","11","15","Parque Estadual Paulo Cesar Vinha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-02-12 18:11:55-03","UFES","VIES","42003","S","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","L.H.G. Mengarda","2017","08","31","L.H.G. Mengarda","Brasil","Espírito Santo","Rio Novo do Sul","-40.934722","-20.808333","40º56'5''W","20º48'30''S",NA,"VIES042003","VIES042003 VIES042003_1 VIES042003_2 VIES042003_3","s/n","2017","08","31","Propriedade Rural Sr. Vicente Bortoloti.","450","450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2021-02-23 17:06:12-03","UFES","VIES","48873","S","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.",NA,NA,NA,NA,"Silva, H.L.; Calazans, L.S.B; Valadares, R.T; Ribeiro, R.S; Ulian, C.M.V.","Brasil","Espírito Santo","Santa Teresa","-40.588056","-19.969167","40º35'17''W","19º58'9''S",NA,"VIES048873",NA,"418","2020","02","03","Valsugana Velha, Mata da Chave Inglesa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-04-27 16:08:46-03","UFES","VIES","6391","S","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Pereira, O.J.","1992","03","26","Pereira, O.J.; et al.","Brasil","Espírito Santo","Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,NA,NA,"VIES006391","VIES006391 VIES006391_1 VIES006391_2","3155","1992","03","26","Área 157 da Aracruz Celulose S.A.",NA,NA,NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA
"178","2020-04-27 16:08:46-03","UFES","VIES","25177","S","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Ribeiro, M.","2012","04","11","Ribeiro, M.; Oliveira, A.G.","Brasil","Espírito Santo","Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,NA,NA,"VIES025177","VIES025177","728","2011","12","20","Reserva Biológica de Córrego Grande.",NA,NA,NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA
"179","2019-09-27 18:03:42-03","UFES","VIES","21824","S","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Zorzanelli, J.P.F.","2011","12","27","Zorzanelli, J.P.F.; Silva, A.E.","Brasil","Espírito Santo","Iúna","-41.5358009338379","-20.3458003997803",NA,NA,NA,"VIES021824","VIES021824 VIES021824_1 VIES021824_2","253","2011","12","27","Serra do Valentim.",NA,NA,NA,NA,NA,NA,NA,"32198","auto",NA,NA,NA,NA,NA
