"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","year","month","day","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber"
"48","2021-02-18 09:28:44-03","UNESP-IBB","BOTU","456","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Peres, l.R.",NA,"Brasil",NA,NA,"Mata secundária, solo argiloso arbusto, inflorescência amarela em espiga, folhas alternas","BOTU000456",NA,NA,"DC.","Gottsberger, G.","37","1972","11","01","São Paulo",NA,NA,NA,"BOTU000456","Botucatu",NA,NA,"1972","11","11","9999","9999",NA,NA,NA,NA,NA,NA
"49","2021-02-18 09:28:44-03","UNESP-IBB","BOTU","20276","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Nordi, J.C.",NA,"Brasil",NA,NA,"Herbácea, mais ou menos 60 cm. Folhas com pilosidade; superfície abaxial mais clara que a adaxial.","BOTU020276",NA,NA,"DC.",NA,"16: 9 (3.3)","1993","07","28","São Paulo",NA,NA,NA,"BOTU020276","Bofete",NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA
"50","2020-11-13 09:18:58-03","UFRJ","RFA","26438","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"A. Quinet",NA,"Brasil",NA,NA,"Herbáceo; folha verde discolor, flor com botões amarelos, comum no local","RFA47228",NA,NA,"DC.","R. Esteves","22/62","2001","01","07","Rio de Janeiro",NA,"-42.391667","-22.379444",NA,"Nova Friburgo","800","800","2001","09","10","42º23'30''W","22º22'46''S",NA,NA,NA,NA,NA,NA
"51","2020-11-24 17:10:28-03","UTFPR","DVPR","4681","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Caxambu, MG; et al.",NA,"Brasil",NA,NA,"subarbusto heliófito, ca. 3 m. Flores amarelas; Relevo: montanhoso - Vegetação: Estepe (campos gerais)","DVPR004681","Magnoliophyta",NA,"DC.","Cordeiro, J","5607","2014","10","17","Paraná","Morro da Pedra Branca","-51.04544","-23.57559",NA,"Ortigueira","1204","1204","2015",NA,NA,"-51.04544","-23.57559",NA,NA,NA,NA,NA,NA
"52","2020-12-15 11:14:21-03","FUNED","FUNED-POL","3038","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,NA,NA,"Brasil",NA,NA,NA,"POL003038",NA,NA,NA,NA,NA,"1998","04","27","MG","Funed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-12-15 11:14:21-03","FUNED","FUNED-POL","3035","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Claudia Simeao",NA,"Brasil",NA,NA,NA,"POL003035",NA,NA,NA,NA,NA,"1999","10","25","MG","Estaçao Ecologica UFMG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-12-15 11:14:21-03","FUNED","FUNED-POL","3037","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Luiz",NA,"Brasil",NA,NA,"Suja","POL003037",NA,NA,NA,NA,NA,"1999","03","16","MG","Estaçao Ecologica UFMG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-12-15 11:14:21-03","FUNED","FUNED-POL","3039","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,NA,NA,"Brasil",NA,NA,NA,"POL003039",NA,NA,NA,NA,NA,"1998","04","27","MG","Funed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-12-15 11:14:21-03","FUNED","FUNED-POL","3034","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Claudia Simeao",NA,"Brasil",NA,NA,NA,"POL003034",NA,NA,NA,NA,NA,"1999","10","25","MG","Estaçao Ecologica UFMG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-12-15 11:14:21-03","FUNED","FUNED-POL","3033","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Claudia Simeao",NA,"Brasil",NA,NA,NA,"POL003033",NA,NA,NA,NA,NA,"1999","10","25","MG","Estaçao Ecologica UFMG",NA,NA,"POL003033_p02 POL003033_p03 POL003033_p04 POL003033_p05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-12-15 11:14:21-03","FUNED","FUNED-POL","190","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,NA,NA,"Brasil",NA,NA,NA,"POL000190",NA,NA,NA,NA,NA,"1995","12","11","MG","Prudente de Morais","-44.154722","-19.481944",NA,NA,NA,NA,NA,NA,NA,"44W 09' 17","19S 28' 55",NA,NA,NA,NA,NA,NA
"59","2020-12-15 11:14:21-03","FUNED","FUNED-POL","189","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,NA,NA,"Brasil",NA,NA,NA,"POL000189",NA,NA,NA,NA,NA,"1989","11","14","MG","UFOP/Ouro Preto/Funed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-12-15 11:14:21-03","FUNED","FUNED-POL","3036","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Luiz",NA,"Brasil",NA,NA,NA,"POL003036",NA,NA,NA,NA,NA,"1999","03","16","MG","Estaçao Ecologica UFMG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-12-15 11:14:21-03","FUNED","FUNED-POL","188","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,NA,NA,"Brasil",NA,NA,NA,"POL000188",NA,NA,NA,NA,NA,"1989","11","14","MG","UFOP/Ouro Preto/Funed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-30 12:34:28-03","EAO","IAN","159726","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Lüderwaldt, H","Southern America","Brasil",NA,NA,NA,"IAN159726","Dicotiledônea",NA,"DC.","Lüderwaldt, H","1677","1910","01","28","São Paulo","Ypiranga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-30 12:34:28-03","EAO","IAN","14014","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Magalhães, MG","Southern America","Brasil",NA,NA,"Herbácea de 1,20m de altura.","IAN014014","Dicotiledônea",NA,"DC.","Barreto, M","909","1941","03","13","Minas Gerais","Sujo, fazenda da Baleia.","-43.937801361084","-19.9207992553711","IAN014014 IAN014014_e","Belo Horizonte",NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA
"64","2019-10-09 11:09:44-03","UFBA","ALCB","033876","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Passos Júnior, LA; Guedes, ML; Stannard, B; Harley, RM; Atkins, S","Southern America","Brasil",NA,NA,"1,50 m. Folhas discolores. Inflorescência verde-claro. Ocasional.; Margem do rio. Solo argiloso com seixos.",NA,"Dicotyledon",NA,"DC.","Magenta, MAG","PCD5037","1997","02","04","Bahia","Chapada Diamantina, Fazenda Fiuza","-41.873333","-13.459167",NA,"Rio de Contas","1130","1130","1998","07",NA,"-41.873333","-13.459167",NA,NA,NA,NA,NA,NA
"65","2019-10-09 11:09:44-03","UFBA","ALCB","96089","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Guedes, ML; Gomes, FS; Lisboa, MS","Southern America","Brasil",NA,NA,"de ca 40 cm. Folhas multifendidas, discolores. Inflorescência axilares, capítulos unissexuados, os femininos unifloro; invólucro feminino não dividido internamente em duas lojas, globoso ou elipsóide, com a superfície externa rugosa ou verrucosa, com",NA,"Dicotyledon",NA,"DC.","Guedes, ML","17587","2010","07","22","Bahia","Litoral Sul, Jatamine, Casa de Luciene Oliveira do Rrosário","-39.045278","-13.694722",NA,"Nilo Peçanha",NA,NA,"2010","08",NA,"-39.045278","-13.694722",NA,NA,NA,NA,NA,NA
"66","2020-02-08 08:47:37-03","NBC","NL-BOTANY","L.3003914","PreservedSpecimen","Plantae","Compositae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Pedersen TM","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3003914 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3003914",NA,"Asterales","DC.",NA,NA,"1969","01","07",NA,"State of Sáo Paulo, Munic. Santo Andrés: Rio Grande da Serra.",NA,NA,"NL-L3003914",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"67","2020-02-08 08:47:37-03","NBC","NL-BOTANY","L.3003920","PreservedSpecimen","Plantae","Compositae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Unknown","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3003920 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3003920",NA,"Asterales","DC.",NA,NA,"1837","01","01",NA,"Curvello (Minas Geraes), & S. Francisco Clanfsen.",NA,NA,"NL-L3003920",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"68","2020-02-08 08:47:37-03","NBC","NL-BOTANY","L.3003921","PreservedSpecimen","Plantae","Compositae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Riedel L","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3003921 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3003921",NA,"Asterales","DC.",NA,NA,NA,NA,NA,NA,"Brasilia.",NA,NA,"NL-L3003921",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"69","2020-02-08 08:47:37-03","NBC","NL-BOTANY","U.1098694","PreservedSpecimen","Plantae","Compositae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Prance GT; Rodrigues WA; Ramos JF; Farias LG","Southern America","Brazil",NA,NA,"River bank. Herb 1.5 m tall. Flowers green.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1098694 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1098694",NA,"Asterales","DC.","Barroso GM",NA,"1968","11","12","Rondônia","trail north of Rio Madeira below confluence of Rio Abuña.",NA,NA,"NL-U1098694",NA,NA,NA,"1974","07","19",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"70","2020-02-08 08:47:37-03","NBC","NL-BOTANY","U.1098695","PreservedSpecimen","Plantae","Compositae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Mexia YEJ","Southern America","Brazil",NA,NA,"Common locally. Reserva; overgrown cultivated field.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1098695 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1098695",NA,"Asterales","DC.","Standley PC",NA,"1930","12","19","Minas Gerais","Viçosa. Fazenda de Bom Jardim.","-42.876638","-20.756822","NL-U1098695",NA,NA,NA,NA,NA,NA,"-42.876638","-20.756822",NA,NA,"Magnoliopsidae",NA,NA,NA
"71","2020-02-08 08:47:37-03","NBC","NL-BOTANY","U.1098696","PreservedSpecimen","Plantae","Compositae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Regnell AF","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1098696 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1098696",NA,"Asterales","DC.",NA,NA,"1865","02","18","Minas Gerais","Caldas.",NA,NA,"NL-U1098696",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"72","2020-02-08 08:47:37-03","NBC","NL-BOTANY","WAG.1558115","PreservedSpecimen","Plantae","Compositae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Hatschbach GG","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1558115 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1558115",NA,"Asterales","DC.",NA,NA,"1976","11","20",NA,"Rod. PR-092 (mun. Calógenas) Paraná.",NA,NA,"NL-WAG1558115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"73","2020-02-08 08:47:37-03","NBC","NL-BOTANY","U.1098693","PreservedSpecimen","Plantae","Compositae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Harley RM; Hind DJN; Cavalcanti TB","Southern America","Brazil",NA,NA,"Capoeira. Beira da estrada.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1098693 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1098693",NA,"Asterales","DC.","Hind DJN",NA,"1988","11","17","Bahia","Mun. Barra da Estiva. 13 km ao leste da cidade na estrada para Triunfo do Sincorá.","-41.216667","-13.583333","NL-U1098693",NA,NA,NA,"1989","05","01","-41.216667","-13.583333",NA,NA,"Magnoliopsidae","U 0098834",NA,NA
"74","2020-11-04 11:00:56-03","ESALQ","ESA","227","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,NA,NA,"Brasil",NA,NA,NA,"ESA000227","Magnoliophyta",NA,"DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ESA000227 ESA000227_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-11-04 11:00:56-03","ESALQ","ESA","5252","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Muramoto, J.",NA,"Brasil",NA,NA,NA,"ESA005252","Magnoliophyta",NA,"DC.","Souza, V.C.",NA,"1989","10","16","São Paulo",NA,"-46.810001373291","-23.8299999237061","ESA005252","Embu-guaçu",NA,NA,NA,NA,NA,NA,NA,"15311","auto",NA,NA,NA,NA
"76","2020-11-04 11:00:56-03","ESALQ","ESA","130196","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.",NA,"Brasil",NA,NA,"Erva","ESA130196","Magnoliophyta",NA,"DC.","Souza, V.C.","35399.0","2013","02","18","São Paulo","Fragmento 2 (TAV). Próximo ao Aeroporto de Viracopos. Cerrado.","-22.9643","-47.1821",NA,"Campinas","552","552","2013",NA,NA,"-22.9643","-47.1821",NA,NA,NA,NA,NA,NA
"77","2020-11-04 11:00:56-03","ESALQ","ESA","96481","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Bertoncini, A.P. ; Bertoncini, M.P.",NA,"Brasil",NA,NA,NA,"ESA096481","Magnoliophyta",NA,"DC.","Bertoncini, A.P.","1101.0","1999","12","08","São Paulo",NA,"-49.3300018310547","-22.1399993896484","ESA096481","Avaí",NA,NA,NA,NA,NA,NA,NA,"23140","auto",NA,NA,NA,NA
"78","2020-11-04 11:00:56-03","ESALQ","ESA","2494","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Viegas, A.P. et al.",NA,"Brasil",NA,NA,NA,"ESA002494","Magnoliophyta",NA,"DC.","Viegas, A.P.","2963.0","1938","11","20","São Paulo",NA,"-47.060001373291","-22.8999996185303","ESA002494","Campinas",NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA
"79","2020-11-04 11:00:56-03","ESALQ","ESA","35623","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Kinoshita, L.S. ; Sciamarelli, A.",NA,"Brasil",NA,NA,NA,"ESA035623","Magnoliophyta",NA,"DC.",NA,NA,"1994","11","08","São Paulo",NA,"-46.7299995422363","-21.6599998474121","ESA035623","Divinolândia",NA,NA,NA,NA,NA,NA,NA,"15684","auto",NA,NA,NA,NA
"80","2020-11-04 11:00:56-03","ESALQ","ESA","1911","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Rochelle, L.A.",NA,"Brasil",NA,NA,NA,"ESA001911","Magnoliophyta",NA,"DC.","Catharino, E.L.M.",NA,"1979","01","01","São Paulo",NA,"-47.6399993896484","-22.7199993133545","ESA001911","Piracicaba",NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA
"81","2020-11-04 11:00:56-03","ESALQ","ESA","101423","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Jakovac, A.C.C.",NA,"Brasil",NA,NA,NA,"ESA101423","Magnoliophyta",NA,NA,"Jakovac, A.C.C.","40.0","2006","03","14","São Paulo",NA,"-48.3600006103516","-24.0900001525879","ESA101423","Ribeirão Grande",NA,NA,NA,NA,NA,NA,NA,"25028","auto",NA,NA,NA,NA
"82","2020-11-04 11:00:56-03","ESALQ","ESA","37019","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Hoehne, W.",NA,"Brasil",NA,NA,NA,"ESA037019","Magnoliophyta",NA,"DC.","Hoehne, W.",NA,"1948","10","28","São Paulo",NA,"-46.6300010681152","-23.5400009155273","ESA037019","São Paulo",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
"83","2020-11-04 11:00:56-03","ESALQ","ESA","5056","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Haack, P.G.",NA,"Brasil",NA,NA,NA,"ESA005056","Magnoliophyta",NA,"DC.","Souza, V.C.",NA,"1989","11","07","São Paulo",NA,"-48.1599998474121","-22.4200000762939","ESA005056","Torrinha",NA,NA,NA,NA,NA,NA,NA,"16860","auto",NA,NA,NA,NA
"84","2020-11-04 11:00:56-03","ESALQ","ESA","13344","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Barreto, K.D. et al.",NA,"Brasil",NA,NA,"Fl","ESA013344","Magnoliophyta",NA,"DC.","Rodrigues, R.R. et al.","1450.0","1993","09","19","São Paulo","Cerrado","-47.6199989318848","-22.2199993133545","ESA013344","Corumbataí",NA,NA,NA,NA,NA,NA,NA,"14989","auto",NA,NA,NA,NA
"85","2020-11-04 10:54:43-03","ESALQ","ESA","141977","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"T.B. Flores, P.E. Antonio, P.M.L.A. Santos, C.H. Almeida",NA,"Brasil",NA,NA,"Subarbusto ca. 1,5m de alt. Frutos imaturos verdes.","ESA141977",NA,NA,"DC.","Gibau, A.","2362.0","2015","11","30","Rio de Janeiro","Estrada sentido a Pedra da Macela #?# Parque Nacional Serra da Bocaina #?# Beira da estrada","-44.7131004333496","-23.2178001403809",NA,"Paraty",NA,NA,"2016","06","27",NA,NA,"34470","auto",NA,NA,NA,NA
"86","2020-11-04 11:00:56-03","ESALQ","ESA","19078","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Barreto, K.D.; Fernandes, G.D.; Vitti, F.X.",NA,"Brasil",NA,NA,"Erva aromática, 20 cm alt. Vegetativo.","ESA019078","Magnoliophyta",NA,"DC.","Souza, V.C. & Rodrigues, R.R.","2225.0","1994","03","24","São Paulo","Sítio Barreirinho.","-48.1199989318848","-22.7800006866455",NA,"Anhembi",NA,NA,"1994",NA,NA,NA,NA,"25656","auto",NA,NA,NA,NA
"87","2021-01-14 15:24:07-03","MN","R","155498","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Glaziou, A.F.M.; Netto, L.S.M.; Schwacke, C.A.W. & Moreira, N.",NA,"Brasil",NA,NA,NA,"R000155498",NA,NA,"DC.",NA,NA,"1880","11","29","Rio de Janeiro",NA,NA,NA,"R000155498_001 R000155498_002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-01-14 15:24:07-03","MN","R","155506","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Glaziou, A.F.M.; Netto, L.S.M. & Moreira, N.",NA,"Brasil",NA,NA,NA,"R000155506",NA,NA,"DC.",NA,NA,"1880","11","29","Rio de Janeiro",NA,NA,NA,"R000155506_001 R000155506_002 R000155506_003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-11-19 10:22:47-03","CPAP","CPAP","8705","PreserverdSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Pott, A.",NA,"Brasil",NA,NA,"Erva ereta, não ramificada, 15-30m de altura. Rebrota das raizes após geada. FLOR: esverdeada. Início floração. FRUTO: . INTERESSE: Invasora. FREQUÊNCIA: Dominante. AMBIENTE: Sucessão secundária, 10 ano, com milho-feijão, após bracatinga (bracatinga = Mi",NA,NA,NA,"DC.","A. Pott","5900","1991","03","25","PR","Experimento de regeneração de Bracatinga, propriedade de Adir Bandeira, Antinha","-49.116667","-25.166667",NA,"Bocaiúva do Sul","920","920","1991","03",NA,"49°07' W","25°10' S",NA,NA,NA,NA,NA,NA
"90","2015-07-02 14:42:08-03","JBP","HPL","1333","S","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"E.R. Salviani & H. Lorenzi",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC","E.R. Salviani & H. Lorenzi","923","2000","01","19","SP","Margem da rodovia SP330.","-47.4","-22.56",NA,"Limeira",NA,NA,"2000","01","19",NA,NA,"20999","auto",NA,NA,NA,NA
"91","2020-09-06 18:09:41-03","FPS","FPS","460","MachineObservation","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Schwirkowski, P.",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Losna-brava","FPS00460",NA,NA,"DC.","Schwirkowski, P.","695","2014","12","06","Santa Catarina","Rio Natal - Trilhos - Rabo do macaco","-49.307949","-26.341276","FPS00460_v01 FPS00460_v02 FPS00460_v03 FPS00460_v04 FPS00460_v05 FPS00460_v06","São Bento do Sul",NA,NA,"2020","09","06","-49.307949","-26.341276",NA,NA,NA,NA,NA,NA
"92","2019-02-15 11:33:43-02","IPA","IPA","88821","S","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Meira Neto, J.A.A.; Bernacci, L.C.; Grombone, M.T.; Tamashiro, J.Y.; Leitão Filh; Bernacci, L.C.; Grombone, M.T.; Tamashiro, J.Y.; Leitão Filho, H.F.","Southern America","Brasil",NA,NA,"Subarbusto com 2m, capítulos verde-amarelados.","IPA0088821","Plantae",NA,"DC.","Rita Pereira","21317","1987","11","16","São Paulo","Fazenda Grota Funda, na beira da mata.","-46.5499992370605","-23.1100006103516","IPA0088821","Atibaia",NA,NA,"2015","05","25",NA,NA,"21675","auto",NA,NA,NA,NA
"93","2019-02-15 11:33:43-02","IPA","IPA","88776","S","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Botter, K.R.","Southern America","Brasil",NA,NA,"Erva arbustiva com até 1,40m de altura. Sementes em maio. É muito apreciada pelo gado e animais de criação (cabra, cavalo). Gosto amargo, podendo conter substâncias medicinais. Habita beira de estradas e restos culturais.; Mata nativa","IPA0088776","Plantae",NA,"DC.",NA,"24245","1991","05","27","São Paulo","e Guapiara, divisa Sítio Alegre.","-48.3400001525879","-24",NA,"Capão Bonito",NA,NA,NA,NA,NA,NA,NA,"39505","auto",NA,NA,NA,NA
"94","2019-08-27 13:26:50-03","IAP","PACA-AGP","62900","PreservedSpecimen","Plantae","Compositae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Camargo, O. R.",NA,"Brasil",NA,NA,"Habitat: in incultis Fenofase: flor","PACA062900","Magnoliophyta","Asterales","DC.","C.A.Mondin","3036","1957","12","10","RS",NA,"-51.8643989562988","-29.7996997833252",NA,"Taquarí",NA,NA,"2003","07",NA,NA,NA,"21657","auto","Magnoliatae",NA,NA,NA
"95","2019-08-27 13:26:50-03","IAP","PACA-AGP","61803","PreservedSpecimen","Plantae","Compositae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Camargo, O. R.",NA,"Brasil",NA,NA,"Habitat: in incultis Fenofase: flor","PACA061803","Magnoliophyta","Asterales","DC.","C. Mondin","2884","1957","12","12","RS",NA,"-51.8643989562988","-29.7996997833252",NA,"Taquarí",NA,NA,"2003","07",NA,NA,NA,"21657","auto","Magnoliatae",NA,NA,NA
"96","2020-12-20 21:15:38-03","UFV","VIC","32025","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Valente, G.E.; et al.",NA,"Brasil",NA,NA,"Planta com c.a. de 3,0 metros de altura. Inflorescência terminal verdolenga.","VIC032025",NA,NA,"DC.","Almeida, G.S.S.","1857","2006","12","18","Minas Gerais","Propriedade de Anglo Gold, Borda da estrada do Morro do Galo.","-43.8466987609863","-19.9855995178223","VIC032025","Nova Lima",NA,NA,"2007","11","30",NA,NA,"29211","auto",NA,NA,NA,NA
"97","2020-12-20 21:15:38-03","UFV","VIC","4534","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Irwin, H.S.",NA,"Brasil",NA,NA,"Ereta, arbusto ou subarbusto pouco ramificado, c.a. de 4,0 metros de altura em banco de rio gramado. Flores verde pálido. Comum.","VIC004534",NA,NA,"DC.","Smith, L.B.","2125","1958","11","20","Minas Gerais","E. S. A. V., Solo vermelho de argila.","-42.8819007873535","-20.7539005279541","VIC004534","Viçosa",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA
"98","2019-11-21 14:31:13-03","UFJF","CESJ","8326","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"L. Krieger","América do Sul","Brasil",NA,NA,"N. Vulgar: artemijo.&nf;Ruderal, flores creme. Folhas de gosto amargo - estomacal.","CESJ008326","Angiosperma",NA,"D.C.","N.A.R.P.Nésio","CESJ8326","1970","02",NA,"Minas Gerais",NA,"-44.2616996765137","-21.1355991363525","CESJ008326","São João Del Rei",NA,NA,"1977","10","27",NA,NA,"39093","auto",NA,NA,NA,NA
